store_id,daily_footfall,conversion_rate,weather_condition,date
421,1382,0.39,Cloudy,2022-09-10 11:13:23
497,2365,0.39,Rainy,2022-12-13 10:06:58
292,387,0.31,Rainy,2020-06-09 23:01:28
275,2252,0.15,Sunny,2018-09-22 14:48:29
53,899,0.16,Sunny,2018-07-05 12:20:44
114,1448,0.2,Rainy,2019-02-17 00:42:04
139,2475,0.33,Rainy,2023-02-23 14:33:42
288,1251,0.28,Sunny,2020-10-24 21:36:41
78,2948,0.26,Cloudy,2020-11-17 19:31:10
301,2167,0.24,Sunny,2019-06-10 07:53:36
65,548,0.11,Sunny,2023-02-10 09:09:47
440,1822,0.39,Sunny,2021-04-07 15:17:04
307,1577,0.16,Sunny,2022-04-30 10:28:43
373,757,0.1,Cloudy,2020-12-31 23:26:51
143,1653,0.33,Rainy,2020-01-15 15:57:21
114,2092,0.39,Cloudy,2021-08-06 04:31:46
91,1528,0.32,Sunny,2024-02-26 17:02:52
130,1712,0.16,Rainy,2020-12-22 14:19:58
224,508,0.38,Rainy,2019-09-04 11:37:18
458,2878,0.38,Cloudy,2023-03-12 16:40:32
143,577,0.19,Cloudy,2019-04-07 22:21:31
88,844,0.37,Cloudy,2024-05-15 11:19:51
481,2317,0.26,Cloudy,2024-11-27 16:54:57
488,2548,0.06,Sunny,2019-07-26 13:04:17
357,2319,0.26,Rainy,2024-02-02 23:34:03
62,503,0.28,Sunny,2018-09-08 15:29:06
399,1457,0.16,Cloudy,2024-06-22 21:50:09
451,2425,0.25,Cloudy,2024-03-22 19:20:51
225,162,0.19,Sunny,2018-02-23 13:49:11
380,1065,0.16,Cloudy,2023-04-23 07:51:53
251,2267,0.11,Rainy,2019-11-03 05:38:48
249,1611,0.36,Rainy,2022-06-22 07:29:13
227,2365,0.35,Cloudy,2019-09-28 14:48:54
383,55,0.29,Sunny,2020-09-03 04:23:51
114,1274,0.22,Rainy,2018-06-20 02:54:09
278,1543,0.33,Sunny,2019-01-28 09:41:53
279,2306,0.28,Rainy,2019-08-02 22:52:02
2,1560,0.16,Cloudy,2023-02-03 14:47:45
174,1698,0.32,Cloudy,2022-09-04 03:57:21
79,2201,0.14,Rainy,2021-01-24 08:09:37
76,2285,0.14,Sunny,2019-08-04 22:30:18
46,2304,0.26,Cloudy,2019-02-09 16:10:50
97,2528,0.21,Sunny,2024-11-19 13:18:29
334,2042,0.19,Rainy,2023-12-02 18:16:51
132,2623,0.08,Cloudy,2019-03-03 10:37:58
18,1986,0.34,Cloudy,2019-06-06 19:28:45
33,2789,0.14,Rainy,2019-05-03 12:07:29
54,1194,0.19,Cloudy,2024-05-26 16:37:16
243,2258,0.17,Rainy,2023-03-14 01:13:10
343,2171,0.12,Cloudy,2023-11-25 20:21:42
89,629,0.21,Rainy,2022-01-13 13:13:04
233,2799,0.31,Rainy,2020-08-04 16:10:09
153,1257,0.4,Sunny,2018-11-27 03:43:50
44,2074,0.39,Cloudy,2019-11-08 11:51:00
5,2761,0.09,Cloudy,2023-08-18 16:47:56
26,596,0.14,Cloudy,2018-07-31 07:34:47
342,956,0.21,Sunny,2019-10-25 13:02:06
459,884,0.12,Cloudy,2022-02-11 16:41:16
32,1868,0.23,Rainy,2022-11-24 08:14:56
221,1409,0.3,Sunny,2022-05-19 12:57:28
197,1650,0.34,Rainy,2024-01-24 22:23:26
253,108,0.35,Sunny,2020-11-07 02:59:44
235,2311,0.15,Cloudy,2018-03-21 13:33:43
103,1354,0.08,Rainy,2021-12-14 02:44:07
433,2912,0.27,Cloudy,2022-08-05 02:46:37
165,664,0.1,Rainy,2020-09-09 10:26:17
457,788,0.29,Cloudy,2020-02-13 02:07:13
416,2871,0.14,Sunny,2023-12-02 17:27:09
127,1356,0.21,Sunny,2021-03-22 04:54:00
367,1735,0.05,Sunny,2023-08-01 07:48:39
137,1577,0.33,Rainy,2021-12-30 21:08:11
76,505,0.38,Rainy,2022-05-23 14:25:16
225,2281,0.26,Sunny,2022-01-25 11:52:17
244,2428,0.18,Sunny,2021-03-17 20:16:42
431,287,0.08,Cloudy,2022-06-16 07:28:34
147,2257,0.27,Sunny,2019-03-15 12:29:17
295,1083,0.36,Rainy,2020-12-03 23:03:27
199,495,0.25,Rainy,2019-05-15 12:37:22
206,1653,0.11,Cloudy,2022-06-15 19:16:12
376,96,0.37,Rainy,2024-03-12 12:35:36
427,1988,0.24,Cloudy,2022-11-05 01:35:07
11,1202,0.15,Sunny,2024-03-25 12:54:40
318,354,0.34,Rainy,2022-12-11 10:01:56
315,1805,0.13,Cloudy,2020-01-11 16:13:24
99,2133,0.31,Cloudy,2020-09-17 20:21:28
396,597,0.26,Cloudy,2024-03-18 10:01:53
418,2640,0.28,Cloudy,2021-06-21 08:19:02
147,2513,0.3,Rainy,2020-07-30 15:32:35
483,2848,0.16,Cloudy,2021-05-14 15:17:09
438,1357,0.13,Sunny,2024-07-20 10:46:01
139,2206,0.21,Rainy,2022-11-25 06:05:00
274,214,0.13,Rainy,2024-11-19 15:59:59
73,593,0.36,Rainy,2024-11-02 18:13:16
235,2455,0.16,Rainy,2020-04-26 14:13:16
72,1400,0.23,Cloudy,2021-07-15 17:41:43
206,2290,0.3,Rainy,2022-01-19 06:56:29
33,780,0.12,Cloudy,2019-10-30 03:49:15
167,1282,0.14,Cloudy,2019-05-31 05:27:58
320,2535,0.11,Rainy,2019-05-20 17:44:37
338,2173,0.3,Cloudy,2018-09-14 23:35:08
115,1381,0.35,Rainy,2021-08-25 13:46:10
217,1229,0.15,Sunny,2019-03-20 08:19:40
493,2855,0.11,Cloudy,2018-08-02 12:58:52
279,1908,0.3,Rainy,2018-01-14 03:18:38
215,1507,0.15,Sunny,2024-06-07 23:08:34
222,870,0.23,Sunny,2020-04-10 03:48:22
303,2663,0.2,Sunny,2018-01-09 21:52:59
350,1767,0.13,Rainy,2020-06-25 06:42:17
102,1864,0.3,Cloudy,2020-02-25 16:02:06
107,618,0.34,Sunny,2018-04-15 02:31:22
246,634,0.17,Sunny,2020-01-24 22:08:39
62,2620,0.14,Sunny,2019-01-01 22:39:40
184,351,0.1,Sunny,2023-11-03 22:59:40
368,2703,0.35,Rainy,2024-12-05 17:34:47
326,846,0.21,Rainy,2018-01-14 00:19:18
150,2116,0.15,Rainy,2019-04-13 09:24:17
137,2668,0.37,Cloudy,2022-05-01 05:17:33
381,2499,0.06,Rainy,2024-05-13 12:50:33
337,1057,0.17,Sunny,2020-09-04 02:07:56
289,602,0.13,Rainy,2022-12-25 18:33:33
111,1068,0.18,Rainy,2019-07-17 04:35:35
394,2730,0.12,Cloudy,2019-04-10 23:27:55
191,53,0.3,Rainy,2023-05-28 13:04:55
305,1337,0.21,Sunny,2019-04-10 06:27:00
352,1554,0.16,Sunny,2020-05-31 18:35:22
112,1954,0.33,Cloudy,2019-09-25 08:17:12
348,2807,0.21,Sunny,2020-12-11 20:15:04
439,1709,0.21,Cloudy,2023-10-14 08:48:48
251,2643,0.33,Sunny,2023-12-16 01:29:58
453,744,0.19,Sunny,2023-11-28 11:46:43
23,2826,0.19,Rainy,2022-06-26 13:09:43
264,532,0.1,Rainy,2024-02-28 11:42:51
474,688,0.37,Cloudy,2021-08-17 17:07:02
306,1794,0.39,Rainy,2020-07-28 04:29:26
31,2763,0.22,Cloudy,2021-05-13 17:46:58
295,2448,0.26,Sunny,2020-10-30 04:04:27
197,754,0.34,Sunny,2019-11-22 13:10:53
278,1454,0.12,Rainy,2024-07-04 11:42:44
425,1780,0.12,Sunny,2023-09-12 00:30:01
112,2275,0.23,Cloudy,2019-07-28 22:17:04
369,2113,0.36,Cloudy,2020-12-09 15:48:39
384,2000,0.14,Cloudy,2024-05-07 03:33:46
175,1806,0.22,Sunny,2021-07-22 17:31:46
316,467,0.11,Cloudy,2022-03-11 20:48:18
480,1334,0.34,Rainy,2023-09-27 06:58:05
79,1790,0.39,Cloudy,2024-12-16 20:17:44
446,2503,0.25,Sunny,2020-06-29 12:34:54
332,911,0.19,Cloudy,2024-02-06 07:06:09
444,1157,0.31,Rainy,2018-04-10 19:25:56
471,2998,0.14,Cloudy,2024-08-18 03:18:14
344,1253,0.21,Sunny,2023-04-06 18:56:32
77,604,0.39,Sunny,2021-05-13 03:34:45
118,2834,0.4,Rainy,2023-04-14 01:21:15
178,2993,0.2,Cloudy,2018-08-16 17:22:38
224,778,0.08,Rainy,2018-01-23 13:20:09
124,1947,0.25,Rainy,2022-12-13 18:25:37
9,535,0.13,Sunny,2020-01-05 18:56:06
176,1999,0.16,Sunny,2018-10-12 01:33:47
343,1296,0.08,Sunny,2024-07-17 06:10:36
429,120,0.38,Sunny,2023-10-03 23:07:49
494,2863,0.16,Cloudy,2022-10-27 19:04:47
424,1108,0.21,Sunny,2018-02-14 03:30:21
495,2247,0.31,Sunny,2018-06-22 19:44:11
215,214,0.33,Sunny,2018-11-12 12:00:30
381,1685,0.09,Cloudy,2022-07-26 06:23:24
92,2563,0.1,Cloudy,2024-09-29 03:54:37
417,1809,0.22,Cloudy,2021-09-05 01:53:29
495,540,0.13,Sunny,2018-12-04 03:06:46
21,816,0.24,Cloudy,2018-12-12 22:16:52
452,603,0.27,Sunny,2019-05-10 08:35:14
258,2461,0.13,Sunny,2019-10-12 00:55:19
474,1400,0.05,Sunny,2023-12-09 19:11:31
8,2156,0.18,Cloudy,2018-04-18 23:23:02
264,1168,0.25,Cloudy,2022-05-22 13:38:02
2,829,0.15,Rainy,2019-10-17 08:54:40
88,741,0.31,Sunny,2018-03-21 20:34:23
281,854,0.26,Cloudy,2023-05-02 21:28:15
362,374,0.39,Cloudy,2021-08-19 20:57:20
363,2875,0.09,Rainy,2021-12-25 21:29:11
470,1164,0.28,Sunny,2020-10-28 02:33:40
169,920,0.32,Cloudy,2023-07-18 03:46:03
212,2459,0.38,Cloudy,2018-09-14 17:18:04
260,692,0.35,Rainy,2024-10-16 08:45:18
461,1558,0.36,Rainy,2024-05-12 12:02:00
492,2377,0.13,Sunny,2019-04-18 13:40:22
134,1468,0.26,Sunny,2020-07-17 11:27:01
10,1850,0.22,Rainy,2018-04-07 22:45:09
192,241,0.18,Cloudy,2023-07-23 23:58:21
379,1752,0.08,Cloudy,2024-01-23 06:50:47
349,228,0.23,Cloudy,2019-05-13 03:10:19
451,1115,0.06,Sunny,2022-11-11 18:48:46
411,716,0.22,Sunny,2023-06-24 21:27:32
3,1478,0.06,Rainy,2024-04-13 20:22:31
167,326,0.35,Rainy,2020-08-27 06:03:28
373,1421,0.05,Sunny,2023-01-09 14:40:14
11,970,0.39,Sunny,2018-04-29 08:51:47
237,1848,0.15,Cloudy,2021-12-19 18:20:41
272,905,0.25,Rainy,2020-11-05 02:30:50
450,1922,0.16,Sunny,2024-07-16 10:17:00
60,2705,0.21,Sunny,2019-11-18 09:07:56
102,2153,0.12,Rainy,2023-04-03 15:38:07
353,803,0.19,Rainy,2020-07-12 03:04:49
370,2462,0.39,Sunny,2022-01-28 01:06:42
247,707,0.13,Sunny,2024-08-04 20:16:57
294,1163,0.17,Rainy,2018-12-03 23:21:37
352,670,0.25,Sunny,2021-02-26 01:25:37
242,509,0.27,Rainy,2023-01-01 22:12:45
80,2205,0.32,Sunny,2018-12-22 04:44:26
147,1339,0.05,Sunny,2024-02-07 20:09:36
276,411,0.33,Cloudy,2021-05-05 04:14:27
347,2166,0.12,Rainy,2019-03-22 01:35:26
459,1878,0.07,Cloudy,2019-09-22 08:04:39
172,2577,0.17,Cloudy,2018-11-07 22:08:10
448,2946,0.29,Sunny,2020-05-14 13:39:10
16,652,0.25,Rainy,2018-04-10 11:33:44
44,1822,0.35,Cloudy,2020-03-21 16:54:10
73,2354,0.16,Rainy,2020-09-16 10:58:33
352,2247,0.1,Sunny,2020-02-23 14:49:31
53,107,0.27,Sunny,2019-05-31 07:31:52
11,594,0.16,Cloudy,2022-01-14 02:04:35
20,1110,0.23,Rainy,2019-09-26 02:05:34
315,2741,0.39,Rainy,2024-02-26 20:53:59
375,462,0.39,Cloudy,2020-09-10 20:56:05
452,547,0.21,Cloudy,2021-12-14 03:36:12
324,733,0.29,Cloudy,2020-08-03 20:19:17
86,2916,0.36,Rainy,2022-11-29 04:57:25
343,149,0.14,Cloudy,2023-09-06 04:28:58
67,2528,0.34,Sunny,2019-08-18 02:18:53
82,614,0.05,Sunny,2024-07-13 16:31:13
163,2592,0.32,Cloudy,2022-07-18 22:13:14
352,1253,0.23,Cloudy,2022-08-10 03:07:05
117,1487,0.08,Cloudy,2020-11-12 15:51:25
297,479,0.15,Rainy,2023-09-15 03:12:29
143,715,0.28,Sunny,2022-05-10 00:19:41
83,1128,0.39,Rainy,2020-08-21 21:57:20
380,2604,0.3,Sunny,2022-01-06 23:54:11
466,2843,0.05,Cloudy,2020-12-15 13:49:35
60,1525,0.11,Cloudy,2021-11-10 03:29:20
96,253,0.17,Cloudy,2023-04-18 08:43:03
26,1798,0.23,Cloudy,2023-03-17 08:16:16
205,313,0.21,Sunny,2019-02-14 19:30:10
269,2148,0.24,Cloudy,2024-11-04 02:31:38
291,119,0.17,Rainy,2019-08-12 17:10:03
469,807,0.12,Sunny,2018-05-13 08:44:41
463,476,0.24,Rainy,2018-12-16 12:39:53
323,2171,0.07,Sunny,2020-03-07 13:35:21
135,1716,0.27,Sunny,2024-07-08 04:07:32
15,464,0.08,Sunny,2020-03-16 00:13:55
423,1434,0.06,Sunny,2020-07-20 11:57:35
372,2922,0.29,Cloudy,2022-08-08 04:20:28
138,1691,0.25,Sunny,2024-05-28 10:52:24
383,2653,0.34,Sunny,2020-06-01 16:56:59
342,347,0.35,Sunny,2022-12-10 16:29:07
151,1765,0.25,Sunny,2022-01-02 22:41:20
370,1068,0.12,Cloudy,2022-09-06 01:47:16
273,188,0.1,Rainy,2024-10-23 04:59:35
474,2946,0.37,Rainy,2021-08-26 11:37:58
200,691,0.15,Sunny,2018-10-01 02:07:40
132,249,0.26,Rainy,2020-08-03 12:29:13
113,723,0.34,Sunny,2020-10-28 10:03:27
486,1383,0.2,Rainy,2020-10-09 21:37:25
10,1298,0.22,Cloudy,2018-06-30 14:20:46
27,1716,0.36,Cloudy,2018-11-21 02:22:23
61,1991,0.15,Cloudy,2023-04-17 20:22:15
274,2360,0.14,Rainy,2019-11-15 08:45:35
272,2215,0.17,Sunny,2018-01-25 22:58:22
357,1963,0.16,Sunny,2022-12-10 20:33:38
199,1133,0.3,Rainy,2018-01-21 12:01:44
446,2062,0.26,Rainy,2024-09-22 09:05:08
487,1582,0.25,Sunny,2020-03-22 23:30:03
260,2886,0.3,Cloudy,2022-02-01 01:09:18
78,1478,0.15,Cloudy,2021-10-30 13:11:28
76,1118,0.34,Cloudy,2022-01-17 14:35:15
324,2696,0.33,Cloudy,2024-11-26 19:49:56
193,725,0.24,Sunny,2019-08-17 19:15:39
443,1885,0.29,Rainy,2022-07-09 06:26:22
268,334,0.07,Rainy,2024-11-29 08:27:03
327,2631,0.11,Cloudy,2023-07-31 19:58:55
117,2558,0.39,Rainy,2021-02-15 11:02:43
38,2292,0.2,Cloudy,2024-12-04 02:34:41
288,2469,0.18,Cloudy,2023-04-24 01:56:48
185,635,0.29,Sunny,2020-12-31 16:09:36
57,2880,0.11,Sunny,2018-08-11 15:40:45
398,1898,0.31,Sunny,2019-05-15 19:23:34
95,2401,0.16,Rainy,2019-05-31 14:36:17
443,2232,0.21,Rainy,2020-09-05 20:47:31
359,2313,0.38,Rainy,2019-10-23 21:41:46
394,906,0.18,Sunny,2020-11-04 01:54:37
70,397,0.28,Cloudy,2021-11-29 22:03:42
178,2682,0.18,Sunny,2018-04-01 01:48:34
424,1252,0.05,Cloudy,2024-03-19 00:12:51
343,357,0.07,Sunny,2022-02-19 17:17:09
455,2835,0.24,Rainy,2021-08-23 15:07:29
141,1486,0.36,Sunny,2018-03-31 09:51:40
124,1222,0.32,Sunny,2019-11-29 00:31:42
17,844,0.34,Cloudy,2024-10-11 00:33:06
17,2000,0.1,Cloudy,2018-09-15 03:39:18
7,1541,0.19,Rainy,2023-05-23 02:23:21
293,2729,0.14,Sunny,2022-09-14 08:50:03
435,1390,0.19,Sunny,2020-10-26 02:31:40
363,585,0.32,Rainy,2018-01-12 20:04:23
271,2464,0.26,Cloudy,2019-03-04 13:28:07
262,2934,0.31,Cloudy,2023-05-04 08:56:13
340,682,0.32,Sunny,2024-07-04 23:51:14
269,886,0.38,Cloudy,2020-12-09 08:19:59
199,181,0.35,Rainy,2019-03-06 11:46:18
176,1025,0.21,Cloudy,2018-10-07 13:54:15
491,2304,0.33,Cloudy,2022-01-09 02:39:58
100,534,0.33,Cloudy,2024-01-20 14:20:47
99,2530,0.35,Rainy,2019-02-17 02:54:00
75,70,0.13,Rainy,2022-09-27 02:26:05
290,2465,0.19,Cloudy,2019-10-31 06:49:14
397,2645,0.4,Cloudy,2023-10-09 12:47:47
175,1535,0.14,Rainy,2018-08-24 08:18:31
1,839,0.28,Rainy,2018-02-06 13:29:05
111,1594,0.36,Rainy,2022-10-22 17:58:14
81,1530,0.17,Sunny,2023-04-24 23:29:25
346,1701,0.08,Sunny,2020-04-29 01:19:09
320,1609,0.22,Cloudy,2019-10-26 08:00:03
185,2195,0.06,Rainy,2024-03-04 04:13:21
149,742,0.24,Rainy,2018-08-24 19:40:45
247,1380,0.24,Cloudy,2019-01-29 05:21:58
225,2332,0.33,Sunny,2023-06-22 02:37:44
171,2587,0.35,Rainy,2024-03-27 10:54:36
344,948,0.28,Cloudy,2020-08-04 11:43:30
20,188,0.32,Sunny,2020-06-27 01:46:13
291,895,0.09,Cloudy,2018-02-10 16:07:21
241,944,0.22,Sunny,2019-10-11 01:53:51
280,696,0.28,Sunny,2022-05-23 06:47:20
299,2302,0.31,Cloudy,2020-01-06 21:04:30
404,2139,0.26,Sunny,2024-09-23 16:02:14
461,2476,0.08,Sunny,2018-07-14 19:13:29
379,2666,0.33,Rainy,2018-03-13 10:03:14
186,827,0.37,Rainy,2020-09-06 14:50:29
211,2100,0.36,Cloudy,2021-06-12 10:10:08
380,335,0.37,Rainy,2022-06-01 18:53:58
15,784,0.22,Sunny,2023-12-06 04:46:54
353,2961,0.2,Sunny,2022-06-30 20:09:40
415,608,0.34,Sunny,2018-11-27 19:25:51
118,757,0.27,Rainy,2020-02-02 02:46:14
76,778,0.31,Rainy,2019-02-14 21:23:47
388,1678,0.1,Sunny,2020-01-10 12:56:00
54,2052,0.12,Cloudy,2021-12-28 15:38:47
45,395,0.16,Cloudy,2023-02-09 15:46:04
23,2966,0.38,Sunny,2018-04-27 00:03:28
111,1713,0.19,Sunny,2021-07-19 07:21:37
193,1830,0.21,Sunny,2023-02-23 22:04:55
56,2844,0.32,Cloudy,2023-08-03 04:51:40
29,848,0.16,Sunny,2024-10-03 19:13:45
45,371,0.17,Sunny,2018-11-28 00:47:33
457,2090,0.37,Sunny,2019-08-30 00:39:34
221,2433,0.18,Sunny,2020-03-12 14:54:25
489,273,0.05,Cloudy,2019-12-24 23:55:00
102,2825,0.29,Sunny,2019-04-28 14:36:15
349,358,0.07,Cloudy,2021-02-04 13:50:52
227,2806,0.15,Cloudy,2019-04-02 15:56:29
129,2138,0.33,Sunny,2020-04-17 11:23:11
407,2724,0.3,Cloudy,2019-11-05 10:43:16
42,1898,0.31,Cloudy,2021-01-10 00:50:14
234,1171,0.28,Cloudy,2024-05-02 00:17:12
146,2892,0.23,Sunny,2020-05-29 13:10:52
160,416,0.2,Rainy,2022-08-03 14:48:46
450,314,0.36,Sunny,2021-10-24 23:38:12
282,282,0.38,Sunny,2023-12-11 12:31:52
156,2311,0.26,Sunny,2018-04-11 00:10:44
191,1783,0.06,Sunny,2018-05-27 09:59:11
302,1331,0.24,Cloudy,2019-04-28 20:57:35
351,2188,0.3,Cloudy,2021-08-07 19:33:19
311,1943,0.06,Rainy,2020-04-28 09:30:44
176,676,0.31,Rainy,2019-05-30 09:43:09
387,2105,0.08,Cloudy,2020-07-15 19:29:51
183,2677,0.35,Sunny,2020-03-30 00:21:16
315,2704,0.09,Rainy,2019-03-07 09:46:13
333,558,0.28,Sunny,2020-02-28 17:34:24
286,2426,0.15,Rainy,2021-07-16 18:34:44
476,727,0.18,Sunny,2022-02-26 03:03:20
422,221,0.21,Cloudy,2022-09-18 17:42:00
264,673,0.15,Cloudy,2024-09-15 08:34:58
366,2031,0.39,Sunny,2022-09-27 12:02:09
357,396,0.26,Rainy,2018-11-06 19:01:08
428,569,0.1,Sunny,2020-07-29 13:21:13
246,253,0.32,Rainy,2022-02-05 13:14:32
381,1922,0.1,Rainy,2020-10-07 03:13:11
406,2903,0.08,Cloudy,2018-06-26 01:41:06
216,1164,0.35,Sunny,2022-05-26 22:30:18
149,1455,0.26,Cloudy,2024-04-16 12:20:05
259,2286,0.12,Cloudy,2024-09-20 09:59:20
429,1632,0.38,Rainy,2024-10-02 23:41:33
75,774,0.12,Cloudy,2023-05-06 21:36:45
290,605,0.12,Cloudy,2024-07-23 02:23:30
439,2599,0.21,Cloudy,2020-04-26 17:54:13
21,2189,0.27,Rainy,2018-03-10 18:31:28
498,1216,0.37,Cloudy,2023-05-22 21:03:42
360,924,0.07,Cloudy,2018-06-13 11:43:36
326,1220,0.08,Cloudy,2022-08-14 19:57:44
436,2969,0.29,Sunny,2021-12-20 22:55:12
491,235,0.36,Sunny,2018-01-10 05:16:22
19,1150,0.08,Rainy,2018-10-21 12:03:55
440,2831,0.2,Rainy,2019-10-24 19:45:06
72,2120,0.38,Cloudy,2023-01-04 05:19:02
184,709,0.07,Rainy,2018-08-13 20:35:50
490,951,0.12,Sunny,2023-10-05 06:38:29
482,1927,0.25,Cloudy,2023-09-16 00:02:44
395,2484,0.34,Cloudy,2019-06-24 08:56:17
291,515,0.12,Cloudy,2021-10-17 14:51:40
35,2371,0.31,Cloudy,2024-08-14 05:09:36
214,1205,0.07,Rainy,2018-08-05 09:53:26
345,1021,0.31,Cloudy,2018-07-10 22:59:49
438,1891,0.26,Sunny,2023-04-10 07:49:36
487,2509,0.05,Cloudy,2023-02-09 10:52:16
414,2205,0.37,Rainy,2018-06-06 06:05:52
334,1130,0.26,Cloudy,2024-10-25 08:33:19
104,846,0.31,Cloudy,2018-02-20 16:53:27
274,1570,0.31,Rainy,2022-02-05 07:16:24
35,2160,0.31,Cloudy,2023-06-04 22:07:31
95,525,0.37,Sunny,2024-03-29 11:59:50
434,135,0.33,Rainy,2024-05-16 17:46:26
138,307,0.3,Rainy,2021-11-01 20:43:12
120,1728,0.38,Cloudy,2024-11-17 01:34:03
310,1114,0.26,Cloudy,2018-10-11 21:16:06
29,769,0.18,Cloudy,2020-06-19 05:40:42
181,2689,0.14,Rainy,2020-07-06 01:21:49
61,1890,0.08,Cloudy,2020-01-14 23:29:03
229,2797,0.21,Cloudy,2018-12-23 20:53:47
15,2443,0.18,Sunny,2018-01-01 09:12:23
252,2009,0.3,Sunny,2021-07-19 06:45:21
452,1962,0.09,Cloudy,2022-09-08 03:48:47
453,2565,0.35,Rainy,2022-03-30 04:36:03
143,1804,0.4,Cloudy,2022-09-27 05:20:54
477,2038,0.38,Cloudy,2020-04-26 08:57:38
231,1506,0.34,Cloudy,2018-09-22 13:23:10
293,525,0.33,Rainy,2022-09-08 06:23:16
8,2005,0.29,Rainy,2021-10-09 20:21:01
14,2851,0.06,Cloudy,2022-02-17 15:02:18
490,802,0.35,Rainy,2021-08-04 16:30:56
201,2268,0.14,Sunny,2023-10-05 00:00:59
261,2465,0.22,Rainy,2019-09-24 11:51:13
399,1858,0.4,Sunny,2020-09-25 00:41:38
44,373,0.17,Cloudy,2022-01-19 17:12:27
370,2759,0.29,Rainy,2024-11-05 12:47:13
82,1255,0.15,Sunny,2018-01-14 18:58:31
85,1495,0.36,Cloudy,2021-05-08 12:50:06
456,2684,0.25,Cloudy,2024-05-26 16:01:15
423,1036,0.06,Rainy,2019-06-08 09:08:40
73,1195,0.39,Sunny,2020-01-06 20:37:02
401,2016,0.37,Sunny,2024-10-30 04:21:20
214,737,0.27,Rainy,2021-03-21 11:18:35
96,2981,0.27,Sunny,2020-06-24 07:58:00
435,1177,0.21,Sunny,2019-05-17 17:42:42
117,1888,0.22,Sunny,2021-02-26 16:36:04
455,193,0.24,Sunny,2022-02-24 05:59:21
200,2861,0.14,Cloudy,2024-01-16 03:08:46
488,735,0.3,Sunny,2019-07-01 02:23:35
260,1653,0.27,Rainy,2024-09-10 09:59:21
16,516,0.39,Sunny,2019-04-13 15:10:19
351,508,0.38,Cloudy,2022-12-18 10:18:49
388,2377,0.05,Cloudy,2021-06-21 00:32:59
308,941,0.36,Sunny,2019-12-06 09:27:41
99,626,0.36,Cloudy,2019-08-11 03:46:04
459,976,0.29,Rainy,2020-03-30 08:00:55
379,2749,0.17,Cloudy,2022-05-09 04:26:07
47,1237,0.25,Rainy,2021-03-30 03:43:57
200,1519,0.06,Sunny,2019-06-20 07:55:06
356,1302,0.07,Sunny,2021-01-20 09:55:20
194,519,0.25,Rainy,2024-11-07 20:25:18
247,2977,0.12,Cloudy,2021-05-23 12:27:17
499,580,0.25,Rainy,2020-11-17 22:52:21
143,1478,0.12,Sunny,2019-11-23 04:51:30
272,2947,0.14,Sunny,2021-04-28 18:31:23
184,1360,0.23,Sunny,2023-12-03 01:47:52
272,787,0.18,Cloudy,2020-10-02 14:47:32
167,317,0.28,Rainy,2023-08-28 21:21:11
457,2119,0.13,Rainy,2024-08-08 21:22:09
263,879,0.32,Rainy,2018-09-24 17:16:11
256,1367,0.27,Sunny,2018-01-15 17:09:46
361,1139,0.35,Cloudy,2018-08-09 12:46:51
427,759,0.34,Sunny,2022-11-09 22:11:48
67,2398,0.35,Cloudy,2023-10-30 09:57:23
313,2021,0.3,Rainy,2022-12-15 13:24:22
414,1580,0.4,Sunny,2023-11-27 18:44:53
222,476,0.33,Sunny,2023-04-14 17:08:22
305,2942,0.35,Sunny,2021-04-17 11:02:56
403,320,0.38,Rainy,2020-11-21 20:58:08
387,1345,0.19,Sunny,2023-04-29 10:24:40
472,1467,0.37,Cloudy,2024-08-29 05:36:16
436,2435,0.1,Rainy,2018-04-07 00:23:02
270,2998,0.16,Sunny,2022-03-10 07:27:21
288,1225,0.16,Rainy,2018-07-08 21:38:59
148,1284,0.17,Rainy,2024-05-19 01:44:15
56,1140,0.15,Sunny,2018-07-16 10:57:32
352,165,0.25,Rainy,2024-12-21 16:44:37
236,2745,0.22,Sunny,2020-07-16 15:20:28
73,624,0.26,Rainy,2023-05-16 02:52:23
354,1331,0.25,Cloudy,2024-12-31 02:47:30
191,779,0.13,Rainy,2024-03-12 01:43:59
228,2741,0.23,Rainy,2022-09-23 04:02:27
327,1549,0.27,Sunny,2023-08-23 02:25:50
64,1409,0.3,Rainy,2024-11-07 05:09:41
241,2334,0.1,Cloudy,2019-03-21 00:41:38
119,1494,0.36,Cloudy,2019-09-26 11:16:47
281,1235,0.21,Rainy,2022-03-27 10:10:46
482,883,0.12,Sunny,2022-12-02 22:26:34
323,414,0.34,Sunny,2023-08-18 06:42:44
100,2432,0.28,Sunny,2021-02-22 18:46:57
42,1971,0.37,Rainy,2023-07-06 13:33:11
408,322,0.26,Rainy,2018-04-16 05:03:20
497,596,0.34,Rainy,2021-07-03 06:24:18
343,916,0.17,Rainy,2020-04-26 12:07:55
160,777,0.33,Sunny,2023-11-30 22:43:01
267,335,0.37,Cloudy,2020-03-14 02:25:56
199,2223,0.17,Sunny,2022-01-04 21:33:00
109,1804,0.22,Rainy,2023-08-09 10:48:59
231,2885,0.32,Sunny,2018-06-07 06:47:28
25,2589,0.3,Rainy,2023-08-15 08:54:34
57,2446,0.18,Rainy,2020-01-29 04:31:43
477,2155,0.23,Sunny,2020-05-14 23:03:41
298,1215,0.15,Sunny,2020-02-08 13:27:43
