product_id,base_price,discount_percent,final_price,units_sold,promotion_flag
21477,7159,21,5656.0,19,Yes
13605,3801,33,2547.0,1,Yes
16654,7151,48,3719.0,21,Yes
20004,6987,28,5031.0,2,Yes
28602,448,46,242.0,8,Yes
17863,5899,3,5722.0,33,No
25113,3909,51,1915.0,24,Yes
16323,7333,25,5500.0,14,Yes
11400,3678,11,3273.0,6,No
16040,385,43,219.0,15,Yes
9675,7781,18,6380.0,4,No
17396,5268,5,5005.0,31,No
1573,6573,26,4864.0,14,Yes
22805,2510,59,1029.0,14,Yes
23271,6588,51,3228.0,25,Yes
26,1324,53,622.0,23,Yes
14197,4961,55,2232.0,30,Yes
2003,6716,28,4836.0,39,Yes
12332,7770,1,7692.0,4,No
7835,2705,0,2705.0,16,No
23603,4173,31,2879.0,20,Yes
3390,1459,5,1386.0,30,No
22841,4616,52,2216.0,10,Yes
5493,3433,41,2025.0,23,Yes
14389,980,13,853.0,13,No
16072,6192,58,2601.0,37,Yes
19289,6243,53,2934.0,20,Yes
14568,3895,10,3506.0,36,No
27788,7163,4,6876.0,31,No
4072,1589,25,1192.0,32,Yes
18592,1891,27,1380.0,20,Yes
900,1663,21,1314.0,24,Yes
18765,6624,23,5100.0,32,Yes
16294,4596,8,4228.0,3,No
6604,2098,12,1846.0,28,No
18048,6865,0,6865.0,5,No
13760,7885,5,7491.0,24,No
29332,5984,19,4847.0,35,No
7764,3668,41,2164.0,2,Yes
28442,7678,41,4530.0,13,Yes
6698,2419,38,1500.0,32,Yes
29060,4196,11,3734.0,14,No
15312,7111,36,4551.0,14,Yes
23898,7969,41,4702.0,21,Yes
27489,564,32,384.0,20,Yes
25346,684,20,547.0,20,No
1772,4584,34,3025.0,19,Yes
1088,3623,50,1812.0,14,Yes
27283,2330,35,1514.0,29,Yes
26837,3947,36,2526.0,9,Yes
6930,7867,16,6608.0,34,No
10086,2098,21,1657.0,11,Yes
8296,229,57,98.0,37,Yes
9487,1761,33,1180.0,2,Yes
29429,6361,14,5470.0,6,No
25713,5620,35,3653.0,22,Yes
2704,3074,28,2213.0,36,Yes
10038,7854,11,6990.0,12,No
16863,2628,47,1393.0,24,Yes
25230,4368,7,4062.0,35,No
24944,6158,40,3695.0,8,Yes
14056,7340,44,4110.0,9,Yes
12655,4026,35,2617.0,7,Yes
27213,6565,0,6565.0,39,No
26932,6964,30,4875.0,17,Yes
26554,732,28,527.0,17,Yes
11765,7633,22,5954.0,6,Yes
17550,2718,1,2691.0,38,No
29941,3190,25,2392.0,12,Yes
23408,3544,12,3119.0,2,No
18712,6742,0,6742.0,18,No
23709,3531,12,3107.0,9,No
29369,7329,35,4764.0,38,Yes
760,5309,34,3504.0,13,Yes
25472,4371,30,3060.0,23,Yes
16074,5584,59,2289.0,31,Yes
9247,4803,27,3506.0,13,Yes
18225,4170,24,3169.0,9,Yes
22298,986,15,838.0,9,No
22795,4065,24,3089.0,2,Yes
20890,2586,22,2017.0,9,Yes
12122,3347,22,2611.0,25,Yes
11392,864,37,544.0,12,Yes
2575,6318,41,3728.0,13,Yes
14148,6282,59,2576.0,7,Yes
9938,2169,36,1388.0,36,Yes
7676,4709,14,4050.0,7,No
20893,7256,3,7038.0,4,No
26561,4163,33,2789.0,39,Yes
9563,6873,53,3230.0,32,Yes
6492,1142,28,822.0,25,Yes
25726,5393,38,3344.0,28,Yes
23753,3606,32,2452.0,32,Yes
21880,4933,39,3009.0,8,Yes
1139,6193,10,5574.0,4,No
11648,3398,44,1903.0,25,Yes
8174,6300,58,2646.0,38,Yes
6043,794,1,786.0,39,No
101,3310,59,1357.0,2,Yes
9564,7279,49,3712.0,29,Yes
12777,1169,44,655.0,20,Yes
6567,1173,47,622.0,5,Yes
29705,587,34,387.0,9,Yes
20674,4057,37,2556.0,2,Yes
16909,1292,37,814.0,4,Yes
22944,7350,16,6174.0,6,No
14207,6850,36,4384.0,12,Yes
4851,4299,16,3611.0,33,No
17294,1886,5,1792.0,14,No
179,6452,23,4968.0,36,Yes
5027,6068,12,5340.0,15,No
11450,7720,52,3706.0,1,Yes
19719,2031,33,1361.0,19,Yes
4021,2241,53,1053.0,6,Yes
24572,6289,20,5031.0,24,No
2108,6949,39,4239.0,31,Yes
15238,7844,51,3844.0,27,Yes
15549,2102,20,1682.0,33,No
14779,3109,49,1586.0,33,Yes
29232,5224,41,3082.0,36,Yes
12096,3232,11,2876.0,17,No
4566,7376,11,6565.0,34,No
4411,4419,36,2828.0,34,Yes
10343,2912,41,1718.0,1,Yes
27128,6219,15,5286.0,9,No
1643,4590,7,4269.0,22,No
8235,6160,46,3326.0,18,Yes
5221,2989,59,1225.0,38,Yes
22556,6319,36,4044.0,8,Yes
21581,5557,42,3223.0,22,Yes
6967,2278,1,2255.0,8,No
25578,2933,27,2141.0,16,Yes
6167,471,48,245.0,22,Yes
17726,5300,56,2332.0,4,Yes
6406,1510,5,1434.0,23,No
20086,4203,19,3404.0,32,No
10941,3809,43,2171.0,27,Yes
10524,1447,23,1114.0,28,Yes
22013,3748,50,1874.0,14,Yes
17670,7732,14,6650.0,28,No
29133,6903,32,4694.0,39,Yes
2711,6251,13,5438.0,26,No
18982,890,46,481.0,23,Yes
28742,6271,30,4390.0,35,Yes
18128,4954,2,4855.0,28,No
18021,4905,5,4660.0,32,No
23536,6224,56,2739.0,21,Yes
12551,3785,44,2120.0,28,Yes
2662,2830,7,2632.0,5,No
16249,4107,25,3080.0,8,Yes
20009,766,28,552.0,32,Yes
23130,4550,59,1866.0,37,Yes
15373,1012,20,810.0,27,No
21004,2051,47,1087.0,1,Yes
27020,6110,26,4521.0,20,Yes
770,3848,44,2155.0,25,Yes
2818,6844,34,4517.0,6,Yes
29729,7248,55,3262.0,13,Yes
1667,4967,46,2682.0,39,Yes
3566,320,5,304.0,6,No
7963,2968,7,2760.0,26,No
1220,7670,1,7593.0,19,No
24772,5511,18,4519.0,35,No
2689,3627,14,3119.0,2,No
29633,2656,8,2444.0,32,No
13979,3055,33,2047.0,36,Yes
19332,5191,20,4153.0,18,No
59,2964,25,2223.0,13,Yes
29100,4321,31,2981.0,28,Yes
19554,1130,23,870.0,34,Yes
8833,3835,47,2033.0,3,Yes
9687,4731,21,3737.0,30,Yes
9765,1201,37,757.0,30,Yes
18842,2257,4,2167.0,6,No
8035,7237,59,2967.0,20,Yes
26103,328,42,190.0,27,Yes
27401,3254,47,1725.0,8,Yes
10130,3238,40,1943.0,11,Yes
27636,3039,2,2978.0,2,No
14180,4436,7,4125.0,10,No
29181,2404,59,986.0,33,Yes
6496,7242,6,6807.0,29,No
27764,5517,37,3476.0,38,Yes
18569,3350,9,3048.0,23,No
27385,4285,57,1843.0,35,Yes
9321,5898,14,5072.0,2,No
23681,4008,30,2806.0,29,Yes
12194,4573,13,3979.0,10,No
24556,2796,6,2628.0,13,No
17950,3949,44,2211.0,26,Yes
4621,7393,31,5101.0,13,Yes
16359,5838,13,5079.0,25,No
8594,1377,2,1349.0,32,No
9337,1774,38,1100.0,33,Yes
20123,3187,59,1307.0,10,Yes
15955,7982,38,4949.0,21,Yes
2788,7518,38,4661.0,4,Yes
29347,7160,12,6301.0,16,No
20546,4317,47,2288.0,5,Yes
9648,1118,17,928.0,1,No
3808,5443,47,2885.0,3,Yes
18238,1248,1,1236.0,32,No
5599,4781,49,2438.0,39,Yes
23740,213,7,198.0,31,No
1657,4935,50,2468.0,12,Yes
16630,6228,18,5107.0,3,No
26314,2753,31,1900.0,19,Yes
21757,6409,4,6153.0,13,No
9417,4134,18,3390.0,27,No
28749,1843,20,1474.0,9,No
2579,6148,44,3443.0,33,Yes
9411,5207,16,4374.0,34,No
11454,7281,57,3131.0,7,Yes
14882,1664,16,1398.0,9,No
28962,7458,22,5817.0,10,Yes
18508,7874,46,4252.0,12,Yes
3094,6652,44,3725.0,17,Yes
6427,2352,34,1552.0,31,Yes
6724,2655,8,2443.0,38,No
9600,4871,59,1997.0,39,Yes
11143,5411,29,3842.0,12,Yes
12178,1729,39,1055.0,5,Yes
11113,3432,52,1647.0,20,Yes
908,6646,56,2924.0,37,Yes
26555,1067,34,704.0,22,Yes
23941,1990,39,1214.0,16,Yes
2163,4198,14,3610.0,4,No
26753,898,13,781.0,19,No
68,220,44,123.0,29,Yes
29566,5171,47,2741.0,30,Yes
16027,7879,29,5594.0,6,Yes
20668,3881,29,2756.0,14,Yes
20710,3835,55,1726.0,34,Yes
8215,1686,58,708.0,16,Yes
15384,1456,12,1281.0,26,No
26507,7856,21,6206.0,19,Yes
26982,3600,30,2520.0,17,Yes
23911,3931,10,3538.0,7,No
748,7406,55,3333.0,35,Yes
1694,5971,18,4896.0,21,No
10637,4374,55,1968.0,2,Yes
1071,7188,47,3810.0,29,Yes
22384,4844,34,3197.0,8,Yes
18496,282,4,271.0,20,No
19183,5155,43,2938.0,7,Yes
10624,2910,13,2532.0,11,No
29910,6984,47,3702.0,20,Yes
16873,7666,34,5060.0,3,Yes
28116,2254,43,1285.0,28,Yes
12365,5473,39,3339.0,27,Yes
1438,1099,36,703.0,5,Yes
25393,1015,19,822.0,28,No
18426,5577,52,2677.0,11,Yes
25999,5232,51,2564.0,18,Yes
6749,3283,42,1904.0,2,Yes
3604,1982,3,1923.0,20,No
19011,1933,47,1024.0,8,Yes
3117,4276,21,3378.0,15,Yes
14603,514,7,478.0,13,No
10144,2616,31,1805.0,34,Yes
3221,4418,18,3623.0,12,No
16253,4656,17,3864.0,17,No
15186,1404,10,1264.0,29,No
2835,4783,3,4640.0,37,No
5462,1271,59,521.0,15,Yes
5115,3992,44,2236.0,34,Yes
23337,5108,33,3422.0,5,Yes
15216,7856,17,6520.0,16,No
13745,5799,7,5393.0,13,No
20705,4213,41,2486.0,4,Yes
23445,6555,57,2819.0,8,Yes
396,7639,50,3820.0,29,Yes
11262,4322,24,3285.0,9,Yes
15168,7291,29,5177.0,10,Yes
18599,4807,15,4086.0,10,No
24644,5202,22,4058.0,13,Yes
2966,2563,39,1563.0,27,Yes
8,4209,7,3914.0,13,No
493,4202,57,1807.0,29,Yes
6804,3594,50,1797.0,15,Yes
10829,6453,57,2775.0,10,Yes
21443,5491,53,2581.0,13,Yes
3392,6912,43,3940.0,39,Yes
4208,3340,19,2705.0,36,No
10354,720,0,720.0,10,No
8523,7821,42,4536.0,31,Yes
21356,572,57,246.0,27,Yes
225,7158,4,6872.0,25,No
1830,6726,55,3027.0,4,Yes
7291,5653,3,5483.0,18,No
11827,6335,32,4308.0,8,Yes
6695,6113,11,5441.0,7,No
7915,3399,19,2753.0,37,No
18564,617,27,450.0,10,Yes
1341,5439,49,2774.0,21,Yes
27039,1136,59,466.0,15,Yes
13413,4937,45,2715.0,14,Yes
11404,2458,22,1917.0,15,Yes
7899,1817,21,1435.0,19,Yes
24046,6525,10,5872.0,18,No
10137,7825,6,7356.0,34,No
1128,5496,56,2418.0,25,Yes
1985,5037,39,3073.0,16,Yes
20098,6201,8,5705.0,21,No
29425,3646,24,2771.0,39,Yes
3548,1901,56,836.0,23,Yes
1138,3600,32,2448.0,31,Yes
14590,3875,10,3488.0,13,No
5113,4614,52,2215.0,13,Yes
22295,7901,51,3871.0,22,Yes
29356,7275,42,4220.0,39,Yes
14279,7053,17,5854.0,16,No
10110,5493,17,4559.0,3,No
16110,4360,46,2354.0,15,Yes
9642,1798,25,1348.0,37,Yes
4625,3604,0,3604.0,17,No
11422,6455,11,5745.0,33,No
14282,2458,56,1082.0,24,Yes
11128,7792,24,5922.0,27,Yes
15723,5979,20,4783.0,16,No
11279,4788,22,3735.0,20,Yes
11294,3780,36,2419.0,2,Yes
1300,848,31,585.0,32,Yes
4623,1066,41,629.0,9,Yes
26812,3898,36,2495.0,26,Yes
246,1835,12,1615.0,30,No
5682,5351,43,3050.0,21,Yes
10444,2670,30,1869.0,17,Yes
2645,7019,55,3159.0,13,Yes
3977,6032,6,5670.0,38,No
14544,2627,11,2338.0,27,No
26736,3157,10,2841.0,12,No
27419,3724,49,1899.0,2,Yes
12834,5777,50,2888.0,25,Yes
9429,1981,0,1981.0,28,No
3380,3466,44,1941.0,11,Yes
26146,2850,44,1596.0,31,Yes
609,3171,17,2632.0,31,No
2850,3673,54,1690.0,33,Yes
6017,908,43,518.0,27,Yes
21403,7901,57,3397.0,35,Yes
27974,2002,1,1982.0,4,No
29511,5049,35,3282.0,27,Yes
20941,4097,49,2089.0,39,Yes
29927,4668,47,2474.0,31,Yes
16375,6153,4,5907.0,7,No
12492,2377,7,2211.0,19,No
12930,5239,18,4296.0,36,No
7964,4584,53,2154.0,37,Yes
3489,5985,30,4190.0,9,Yes
15201,6773,21,5351.0,26,Yes
22171,5860,25,4395.0,17,Yes
363,5700,49,2907.0,15,Yes
14480,4347,0,4347.0,10,No
18303,2797,30,1958.0,14,Yes
28219,7997,6,7517.0,35,No
507,4185,6,3934.0,11,No
11826,1211,23,932.0,18,Yes
25760,1613,0,1613.0,16,No
16839,5890,1,5831.0,29,No
3897,2673,46,1443.0,2,Yes
13769,5547,0,5547.0,34,No
681,7903,51,3872.0,18,Yes
29030,5640,30,3948.0,3,Yes
11078,756,40,454.0,28,Yes
17511,5901,19,4780.0,14,No
8123,584,24,444.0,17,Yes
14336,1189,52,571.0,18,Yes
19817,3105,58,1304.0,2,Yes
19473,4169,15,3544.0,36,No
2622,5131,3,4977.0,33,No
13429,4443,12,3910.0,39,No
9245,6617,59,2713.0,32,Yes
5386,5725,4,5496.0,26,No
28739,1418,31,978.0,21,Yes
25898,5673,26,4198.0,22,Yes
3146,5137,35,3339.0,8,Yes
6853,4782,53,2248.0,2,Yes
16821,5329,26,3943.0,29,Yes
12160,2697,49,1375.0,21,Yes
8783,3588,11,3193.0,16,No
21595,762,11,678.0,6,No
28633,1401,13,1219.0,17,No
16451,225,37,142.0,30,Yes
23775,1781,19,1443.0,32,No
20695,4214,4,4045.0,13,No
27524,2415,18,1980.0,28,No
10208,7573,55,3408.0,8,Yes
18212,876,2,858.0,26,No
18309,6655,57,2862.0,35,Yes
8204,2993,11,2664.0,22,No
26870,5323,2,5217.0,26,No
7195,2039,1,2019.0,18,No
16118,6018,32,4092.0,30,Yes
18552,3280,56,1443.0,29,Yes
1933,1425,32,969.0,18,Yes
28953,4992,12,4393.0,18,No
20298,489,36,313.0,5,Yes
18773,6245,55,2810.0,3,Yes
25508,4320,33,2894.0,13,Yes
27414,5128,22,4000.0,33,Yes
14015,3169,22,2472.0,17,Yes
5880,4234,27,3091.0,11,Yes
22559,2882,26,2133.0,13,Yes
15869,6356,38,3941.0,31,Yes
4135,526,58,221.0,4,Yes
18616,4334,34,2860.0,34,Yes
11082,1032,17,857.0,25,No
6699,4585,14,3943.0,34,No
26354,7240,28,5213.0,14,Yes
8189,4077,45,2242.0,12,Yes
26078,1393,57,599.0,4,Yes
25342,5184,16,4355.0,6,No
6176,2234,3,2167.0,33,No
3370,2777,53,1305.0,1,Yes
18831,6212,11,5529.0,13,No
27138,2510,14,2159.0,16,No
4844,1232,39,752.0,27,Yes
13711,6942,59,2846.0,5,Yes
14643,6349,11,5651.0,3,No
2576,7053,20,5642.0,1,No
1005,3394,13,2953.0,28,No
19451,6520,50,3260.0,8,Yes
15922,609,44,341.0,3,Yes
9940,1827,20,1462.0,13,No
9173,1511,0,1511.0,15,No
10299,5969,14,5133.0,19,No
23957,807,5,767.0,9,No
20799,1171,49,597.0,17,Yes
7825,6518,59,2672.0,30,Yes
8410,1050,45,578.0,18,Yes
17208,3351,33,2245.0,28,Yes
6437,875,15,744.0,37,No
17141,7473,21,5904.0,4,Yes
20721,7699,38,4773.0,18,Yes
12865,6164,51,3020.0,30,Yes
8325,3671,20,2937.0,17,No
28053,2377,4,2282.0,31,No
10568,6761,12,5950.0,28,No
24933,2478,44,1388.0,15,Yes
13854,2656,44,1487.0,20,Yes
10945,459,48,239.0,5,Yes
1809,3591,37,2262.0,27,Yes
18797,5475,39,3340.0,22,Yes
26459,2294,15,1950.0,17,No
29422,7791,10,7012.0,13,No
9556,1804,43,1028.0,24,Yes
12249,728,12,641.0,26,No
14130,6810,22,5312.0,16,Yes
2374,4823,17,4003.0,1,No
16092,2095,41,1236.0,17,Yes
7456,1539,14,1324.0,22,No
9092,3570,18,2927.0,28,No
22117,1132,14,974.0,8,No
15383,2052,27,1498.0,9,Yes
24777,2430,48,1264.0,12,Yes
26224,1769,58,743.0,34,Yes
8006,7778,21,6145.0,15,Yes
27866,4742,45,2608.0,5,Yes
12682,2508,28,1806.0,12,Yes
4484,2206,27,1610.0,10,Yes
9111,4115,24,3127.0,10,Yes
24310,2415,52,1159.0,23,Yes
19736,6510,55,2929.0,32,Yes
12918,5930,18,4863.0,19,No
16386,2545,24,1934.0,1,Yes
19532,3269,26,2419.0,5,Yes
4419,214,9,195.0,17,No
15347,6694,44,3749.0,26,Yes
26991,2778,35,1806.0,3,Yes
5437,256,12,225.0,29,No
6104,3589,7,3338.0,29,No
9872,1490,59,611.0,1,Yes
1427,5962,49,3041.0,1,Yes
26447,1207,3,1171.0,9,No
16978,6908,27,5043.0,26,Yes
5721,3732,34,2463.0,38,Yes
23829,4475,16,3759.0,24,No
6644,1492,50,746.0,37,Yes
6258,4721,35,3069.0,31,Yes
28978,2838,15,2412.0,7,No
1527,7885,5,7491.0,5,No
24899,6646,48,3456.0,37,Yes
27614,5066,29,3597.0,21,Yes
6273,2516,0,2516.0,17,No
23699,5402,2,5294.0,8,No
23229,2598,49,1325.0,29,Yes
8165,2585,1,2559.0,5,No
16369,5077,36,3249.0,7,Yes
2006,1970,18,1615.0,8,No
21750,427,24,325.0,17,Yes
14102,2477,47,1313.0,1,Yes
16410,6937,28,4995.0,3,Yes
16,5974,29,4242.0,24,Yes
1444,1282,47,679.0,7,Yes
4610,7831,42,4542.0,37,Yes
207,5313,46,2869.0,15,Yes
19489,4916,59,2016.0,16,Yes
10721,7637,21,6033.0,12,Yes
3185,7646,3,7417.0,26,No
25859,4484,4,4305.0,8,No
14208,6803,7,6327.0,34,No
5311,4040,9,3676.0,4,No
6216,1177,15,1000.0,23,No
8973,849,19,688.0,12,No
26036,2645,58,1111.0,9,Yes
8890,7623,32,5184.0,23,Yes
18451,5081,10,4573.0,37,No
25238,5666,42,3286.0,25,Yes
29988,5854,57,2517.0,32,Yes
11366,7495,30,5246.0,37,Yes
13024,4376,44,2451.0,36,Yes
9247,1761,15,1497.0,13,No
4930,3253,30,2277.0,37,Yes
6497,305,56,134.0,23,Yes
6340,6540,0,6540.0,15,No
1338,4755,50,2378.0,9,Yes
22279,7957,36,5092.0,31,Yes
12592,254,16,213.0,29,No
7505,732,57,315.0,1,Yes
3375,5709,32,3882.0,23,Yes
11734,2383,27,1740.0,28,Yes
22409,2992,31,2064.0,22,Yes
27404,653,5,620.0,10,No
16545,5394,24,4099.0,27,Yes
14708,5860,32,3985.0,36,Yes
21847,3644,14,3134.0,4,No
18694,4788,56,2107.0,21,Yes
21213,3591,59,1472.0,3,Yes
19937,4845,15,4118.0,22,No
12511,5377,9,4893.0,38,No
10567,697,50,348.0,38,Yes
18102,1649,37,1039.0,10,Yes
11069,7766,51,3805.0,1,Yes
533,2170,14,1866.0,17,No
5684,5024,25,3768.0,3,Yes
19719,6586,34,4347.0,12,Yes
23066,5132,23,3952.0,6,Yes
15374,3619,49,1846.0,32,Yes
15912,7616,40,4570.0,26,Yes
3664,6720,1,6653.0,10,No
18513,591,38,366.0,21,Yes
11544,1701,46,919.0,8,Yes
11433,5046,3,4895.0,10,No
19690,6402,49,3265.0,23,Yes
15325,3830,37,2413.0,10,Yes
4635,1352,35,879.0,3,Yes
11181,2210,21,1746.0,5,Yes
22671,3287,22,2564.0,5,Yes
25725,2929,3,2841.0,3,No
2042,555,4,533.0,1,No
16227,1479,13,1287.0,11,No
10037,1541,19,1248.0,26,No
15957,6106,0,6106.0,38,No
4171,2826,1,2798.0,2,No
14775,2607,49,1330.0,36,Yes
24509,7290,2,7144.0,14,No
23824,501,30,351.0,11,Yes
14992,3566,21,2817.0,15,Yes
17478,7569,38,4693.0,24,Yes
18550,4818,42,2794.0,12,Yes
24336,5724,47,3034.0,22,Yes
27478,5178,13,4505.0,27,No
14220,5533,55,2490.0,24,Yes
4867,3437,59,1409.0,29,Yes
16153,5804,27,4237.0,33,Yes
6703,7764,24,5901.0,23,Yes
15712,4355,27,3179.0,8,Yes
6333,2536,38,1572.0,32,Yes
378,758,30,531.0,31,Yes
8356,2785,12,2451.0,18,No
19434,2389,49,1218.0,26,Yes
16406,5702,47,3022.0,35,Yes
5458,879,58,369.0,31,Yes
3833,6845,35,4449.0,12,Yes
5430,370,19,300.0,4,No
29012,7895,16,6632.0,8,No
11837,6223,59,2551.0,33,Yes
7973,3563,40,2138.0,30,Yes
6172,5575,23,4293.0,11,Yes
21026,3360,35,2184.0,18,Yes
28680,3395,20,2716.0,6,No
2128,2561,32,1741.0,16,Yes
17886,3946,39,2407.0,34,Yes
20954,6647,22,5185.0,15,Yes
27081,3929,57,1689.0,14,Yes
462,3061,53,1439.0,2,Yes
23356,3954,37,2491.0,24,Yes
10356,5026,18,4121.0,28,No
29981,6078,47,3221.0,21,Yes
8364,4562,53,2144.0,10,Yes
27307,7728,23,5951.0,8,Yes
21561,7493,6,7043.0,2,No
16089,3226,12,2839.0,13,No
19314,1876,23,1445.0,5,Yes
3403,4557,46,2461.0,7,Yes
22209,3024,56,1331.0,35,Yes
12355,2927,10,2634.0,9,No
348,7590,8,6983.0,11,No
28536,6477,7,6024.0,36,No
18149,2282,33,1529.0,2,Yes
19244,7079,31,4885.0,30,Yes
24691,4960,59,2034.0,29,Yes
25450,7347,45,4041.0,35,Yes
22263,4933,14,4242.0,9,No
15559,3650,7,3394.0,24,No
464,7354,21,5810.0,3,Yes
21132,7044,7,6551.0,5,No
9129,2455,51,1203.0,12,Yes
6950,1889,3,1832.0,10,No
29542,4648,58,1952.0,3,Yes
13028,7576,15,6440.0,3,No
19384,6591,30,4614.0,11,Yes
23085,5583,42,3238.0,38,Yes
11551,1646,47,872.0,22,Yes
14265,4758,39,2902.0,9,Yes
9233,6703,25,5027.0,33,Yes
24806,7694,37,4847.0,37,Yes
7370,3028,15,2574.0,24,No
12719,296,36,189.0,27,Yes
7651,7537,45,4145.0,8,Yes
15631,7589,56,3339.0,20,Yes
43,3016,7,2805.0,36,No
7415,4674,20,3739.0,11,No
14087,7795,53,3664.0,20,Yes
4160,2159,43,1231.0,35,Yes
15520,1081,2,1059.0,18,No
893,6104,46,3296.0,25,Yes
29580,4241,13,3690.0,25,No
10009,3112,32,2116.0,31,Yes
23189,7611,47,4034.0,20,Yes
16075,3085,42,1789.0,5,Yes
22305,4771,33,3197.0,3,Yes
18893,1706,41,1007.0,15,Yes
24430,6357,43,3623.0,34,Yes
3957,1140,33,764.0,27,Yes
18680,1848,23,1423.0,15,Yes
20092,5248,3,5091.0,33,No
16461,1931,36,1236.0,21,Yes
26241,562,4,540.0,30,No
506,5843,12,5142.0,18,No
8305,1572,10,1415.0,38,No
3199,443,14,381.0,29,No
26762,2295,12,2020.0,13,No
29363,3217,24,2445.0,22,Yes
18429,5380,26,3981.0,5,Yes
17630,3772,20,3018.0,15,No
4613,1030,38,639.0,26,Yes
3120,5033,57,2164.0,28,Yes
14079,7322,9,6663.0,4,No
27,3860,40,2316.0,39,Yes
12710,206,34,136.0,20,Yes
5567,2768,7,2574.0,5,No
24920,516,30,361.0,19,Yes
23352,7503,9,6828.0,31,No
22172,6371,24,4842.0,18,Yes
4028,2555,23,1967.0,21,Yes
26106,1100,17,913.0,23,No
14293,1958,20,1566.0,26,No
5955,2791,5,2651.0,33,No
23966,5447,51,2669.0,2,Yes
28345,3805,14,3272.0,7,No
4388,5049,18,4140.0,12,No
6027,6585,47,3490.0,6,Yes
5571,7207,59,2955.0,39,Yes
6583,5656,2,5543.0,38,No
29177,3901,42,2263.0,34,Yes
17542,3402,22,2654.0,12,Yes
11099,6607,26,4889.0,8,Yes
16501,4576,5,4347.0,2,No
18469,1895,18,1554.0,29,No
12355,1858,27,1356.0,31,Yes
5676,707,46,382.0,24,Yes
19448,5408,31,3732.0,35,Yes
21128,6937,58,2914.0,29,Yes
23979,2275,59,933.0,27,Yes
4476,2417,31,1668.0,36,Yes
26789,2673,27,1951.0,12,Yes
5211,7235,38,4486.0,24,Yes
2974,7112,1,7041.0,21,No
11487,6873,2,6736.0,24,No
6622,2554,48,1328.0,12,Yes
17425,1641,8,1510.0,1,No
13441,822,40,493.0,1,Yes
4842,7781,19,6303.0,34,No
3143,1886,25,1414.0,13,Yes
11665,5085,34,3356.0,23,Yes
4782,2033,10,1830.0,36,No
7473,7563,28,5445.0,39,Yes
11293,3281,2,3215.0,15,No
7619,6795,17,5640.0,14,No
18492,1141,45,628.0,16,Yes
20275,4470,30,3129.0,31,Yes
20973,2503,46,1352.0,23,Yes
8195,469,4,450.0,23,No
28266,1754,22,1368.0,32,Yes
26035,462,40,277.0,5,Yes
24748,3618,34,2388.0,2,Yes
7678,7325,24,5567.0,15,Yes
24760,1670,58,701.0,27,Yes
28789,5556,10,5000.0,34,No
15873,6587,17,5467.0,14,No
25764,2160,0,2160.0,21,No
15343,5405,41,3189.0,30,Yes
26470,7603,43,4334.0,29,Yes
26280,4516,5,4290.0,2,No
11470,3033,57,1304.0,5,Yes
9897,765,5,727.0,39,No
22904,5361,33,3592.0,13,Yes
15167,2848,22,2221.0,28,Yes
15022,5378,39,3281.0,38,Yes
17367,7766,0,7766.0,32,No
17541,2055,48,1069.0,11,Yes
20819,4789,40,2873.0,13,Yes
9831,4515,25,3386.0,9,Yes
20443,3563,48,1853.0,33,Yes
21758,1279,17,1062.0,39,No
18816,2387,17,1981.0,39,No
13479,7475,49,3812.0,37,Yes
16543,5164,54,2375.0,4,Yes
5786,1898,44,1063.0,23,Yes
20026,4613,0,4613.0,26,No
24510,7162,41,4226.0,23,Yes
4613,3707,48,1928.0,32,Yes
8648,1533,11,1364.0,9,No
4029,6292,23,4845.0,31,Yes
22040,2208,28,1590.0,28,Yes
6101,6119,46,3304.0,7,Yes
9967,4947,27,3611.0,7,Yes
7541,5470,7,5087.0,13,No
20789,4205,59,1724.0,26,Yes
253,2538,52,1218.0,7,Yes
21902,2889,52,1387.0,25,Yes
21789,2319,14,1994.0,7,No
28485,4747,2,4652.0,24,No
20365,3990,50,1995.0,6,Yes
28432,3724,29,2644.0,16,Yes
14428,5207,59,2135.0,4,Yes
27903,3542,16,2975.0,36,No
3451,4371,43,2491.0,26,Yes
25883,7283,13,6336.0,15,No
6323,1953,46,1055.0,10,Yes
29041,777,17,645.0,4,No
14324,1480,58,622.0,11,Yes
20796,7901,59,3239.0,13,Yes
13553,2340,48,1217.0,9,Yes
21217,2458,23,1893.0,39,Yes
600,492,50,246.0,7,Yes
12940,4433,10,3990.0,21,No
5233,5708,58,2397.0,33,Yes
19531,275,50,138.0,36,Yes
26722,1583,49,807.0,7,Yes
22755,4813,27,3513.0,11,Yes
20349,637,46,344.0,36,Yes
15365,2504,39,1527.0,32,Yes
25852,5706,49,2910.0,6,Yes
9341,1581,10,1423.0,36,No
27512,958,29,680.0,31,Yes
1990,1200,45,660.0,4,Yes
16052,4997,41,2948.0,30,Yes
1056,2966,13,2580.0,34,No
16476,235,33,157.0,25,Yes
26728,1660,26,1228.0,31,Yes
14649,1114,19,902.0,7,No
14451,5790,8,5327.0,18,No
13364,1188,18,974.0,6,No
10868,1851,6,1740.0,29,No
377,4181,14,3596.0,18,No
28850,868,6,816.0,22,No
9150,2345,31,1618.0,11,Yes
143,2615,49,1334.0,22,Yes
1141,3634,5,3452.0,4,No
8722,4431,35,2880.0,1,Yes
29167,5760,17,4781.0,14,No
27530,1009,53,474.0,2,Yes
17464,5967,3,5788.0,37,No
