warehouse_id,orders_processed,avg_picking_time_minutes,labor_utilization_percent,efficiency_rating
23,7249,23,71,Low
44,7901,23,81,High
145,5509,8,76,Low
102,7285,32,70,High
136,1214,9,52,Low
94,3928,19,78,Low
35,3527,15,94,Low
181,744,11,51,Low
70,7570,19,94,Low
181,5452,35,79,Low
124,1516,39,74,High
63,3751,8,62,Low
40,7215,16,59,Low
82,311,9,64,High
108,183,26,94,Low
109,2715,24,53,High
119,6662,32,75,High
140,2164,32,82,Low
24,390,8,65,Low
39,4364,23,99,Low
147,4779,26,86,Low
116,3775,31,98,Low
183,2542,10,85,Low
27,7425,39,93,Low
165,7660,24,78,Low
50,4411,16,64,High
15,7721,8,54,Low
146,4118,23,81,Low
85,1148,10,71,High
148,2779,16,52,High
194,5770,25,85,Low
146,604,29,93,Low
31,2639,39,76,Low
109,6598,29,65,Low
134,783,9,51,High
19,4397,35,61,Low
125,7718,25,64,High
129,1880,19,66,High
31,4124,16,92,Low
59,5838,22,93,Low
20,7854,30,78,High
173,5122,15,58,Low
121,6347,22,84,High
120,7209,28,51,High
36,3142,16,71,High
59,2498,19,53,Low
194,543,14,55,Low
77,1560,29,77,Low
171,2546,33,83,High
140,6640,5,90,High
163,6804,39,79,Low
54,7734,25,75,High
199,5981,38,81,Low
94,4452,30,93,Low
38,6204,34,62,Low
127,4437,8,73,Low
91,772,21,70,Low
98,115,8,94,High
99,1774,36,97,Low
144,456,27,68,Low
166,5748,27,99,Low
69,7827,14,54,High
118,7928,25,55,High
180,625,33,98,High
163,4817,33,64,Low
148,6854,9,77,Low
37,4400,30,91,High
25,5716,36,62,High
8,6882,7,70,Low
197,3411,38,51,Low
27,1615,17,82,High
33,5393,22,80,Low
192,7246,20,54,High
171,142,20,90,Low
114,1228,39,67,Low
157,3127,10,66,Low
111,4358,14,95,Low
124,446,5,84,Low
93,3265,30,85,High
195,5862,11,75,High
21,351,24,92,Low
91,5390,29,63,High
168,2960,38,50,Low
188,4191,15,95,Low
133,6196,32,63,Low
65,4716,23,99,Low
173,4020,30,56,Low
66,4787,24,81,Low
7,5488,30,68,Low
24,5482,5,72,Low
18,2037,12,78,High
115,760,29,84,Low
118,4386,27,75,Low
29,4199,35,73,Low
18,4247,25,74,Low
114,2911,23,73,High
177,7031,27,63,Low
142,3037,37,50,High
112,7528,37,81,Low
160,7181,24,84,High
125,5057,23,61,Low
79,4454,9,62,Low
126,3382,18,73,High
72,563,16,85,Low
8,3829,6,68,Low
108,6178,9,55,Low
173,3607,6,96,Low
74,7549,10,58,Low
122,7222,12,90,Low
49,5780,27,59,Low
158,7578,5,98,High
4,3573,38,62,High
164,5621,34,83,Low
117,1714,33,61,Low
86,182,21,89,Low
160,5852,29,72,High
102,227,11,85,Low
148,4009,33,70,Low
92,2062,29,60,High
138,1249,6,86,High
180,7666,34,58,Low
157,4973,19,50,Low
46,3887,28,92,High
152,3468,9,92,Low
105,2933,28,92,High
49,2393,33,97,Low
94,2660,18,85,Low
114,2839,21,70,High
143,2077,22,67,High
25,6687,9,74,High
162,5783,19,98,Low
57,3910,32,56,Low
189,6309,18,65,High
153,5083,31,84,Low
150,4974,9,69,High
25,7502,15,50,Low
163,1372,20,62,High
105,1355,8,54,Low
114,3928,37,68,High
193,7864,20,95,High
90,1221,13,58,Low
91,3367,13,68,High
190,7526,36,76,Low
32,6010,16,72,Low
5,6166,17,90,High
165,4718,21,71,Low
151,619,8,70,High
32,3264,14,80,Low
158,7516,30,86,Low
42,335,14,65,Low
122,4980,33,72,Low
167,2549,34,86,Low
83,5285,6,62,High
81,1734,20,62,High
148,4511,29,68,Low
95,1765,22,52,High
105,4425,29,72,High
49,7503,27,54,Low
98,6024,16,93,High
154,7350,38,97,Low
80,5423,39,71,Low
146,1434,23,77,Low
1,5878,10,54,High
174,6872,8,56,Low
150,5935,11,87,Low
63,6140,11,82,Low
47,965,13,96,Low
2,5133,7,98,High
109,4121,36,66,High
108,5221,25,52,Low
1,1731,18,75,High
147,737,7,73,Low
178,112,28,86,High
45,5492,8,89,Low
151,3587,5,75,High
14,2823,11,91,High
70,6363,26,62,Low
39,1255,33,62,High
103,2838,9,64,Low
12,2336,30,65,High
89,6180,27,86,Low
118,2624,8,92,High
186,7399,21,76,High
33,2957,8,70,High
171,1877,27,87,Low
158,1518,11,83,Low
177,5090,17,79,Low
37,2579,19,68,High
42,6946,21,95,High
28,1695,22,56,Low
130,4828,21,64,High
23,7544,31,72,Low
124,4475,12,76,Low
110,7231,28,67,Low
73,3490,11,87,High
120,607,31,71,High
67,7350,26,59,High
96,6767,6,94,Low
179,7765,38,90,Low
10,7695,38,58,High
180,2502,39,85,Low
147,5208,16,73,Low
30,2619,33,88,Low
136,331,15,71,Low
120,7448,6,71,Low
95,5986,36,63,High
69,842,19,57,Low
21,3760,27,98,Low
25,256,7,51,Low
187,1136,14,99,High
71,7051,14,71,Low
17,4591,13,93,High
152,3465,36,93,High
86,3988,7,57,Low
49,1639,6,60,Low
105,7832,17,66,Low
41,404,17,69,Low
101,7688,23,76,Low
108,950,9,87,High
52,1825,11,63,High
140,1360,7,92,Low
25,2106,34,92,High
174,2199,12,83,High
191,5605,29,62,Low
57,2273,34,93,High
181,5477,21,87,High
145,5073,29,78,High
102,2682,23,56,Low
38,2813,5,82,High
134,577,36,73,Low
145,273,34,92,Low
147,2948,21,51,High
16,878,38,67,Low
100,2897,20,89,High
96,4940,21,52,High
129,6403,13,91,Low
115,1129,34,71,High
67,5480,8,61,High
66,3065,14,68,High
95,1773,26,91,Low
149,5386,11,58,Low
15,7116,8,89,Low
166,6071,24,63,Low
8,4619,26,79,Low
113,3540,21,50,Low
199,6009,20,71,High
70,2818,11,59,Low
128,659,28,53,High
17,4283,7,64,Low
120,2681,27,70,Low
28,6398,33,82,High
109,2755,6,54,Low
50,5462,29,52,Low
192,1472,39,86,Low
190,3440,17,55,High
119,5423,30,89,High
23,136,31,62,High
122,2597,34,79,High
104,4303,9,79,Low
167,5678,14,69,High
68,2184,10,94,Low
178,7250,10,93,Low
2,2435,16,87,Low
120,4937,15,55,Low
113,3241,15,64,High
166,232,33,75,Low
73,4987,30,63,Low
74,3859,8,77,High
163,401,39,59,Low
157,7821,22,85,Low
54,1767,17,75,High
158,3468,8,79,Low
57,6060,31,91,High
176,7874,19,82,Low
196,7460,25,67,Low
57,5626,19,67,Low
63,4453,27,84,Low
108,4737,20,79,Low
94,5441,14,78,Low
10,985,26,62,Low
188,4673,31,89,Low
10,7405,35,81,Low
52,1887,37,91,Low
156,5847,31,89,Low
90,4050,9,74,Low
4,3239,35,75,Low
117,228,36,76,Low
102,2038,24,68,High
95,5586,15,81,Low
56,1866,14,52,Low
199,7607,17,91,Low
69,5244,16,95,Low
10,3184,7,94,Low
142,4431,7,90,Low
82,3562,23,73,Low
133,4264,16,64,High
56,2059,28,51,High
71,3177,5,83,Low
53,7414,29,80,High
89,5143,31,62,Low
18,1258,35,77,High
90,4518,16,55,High
130,2025,37,86,Low
114,951,14,78,High
160,3744,16,72,High
20,1272,11,68,High
120,2502,7,76,High
24,6819,24,59,Low
90,4825,11,99,Low
159,2293,25,97,High
33,4441,27,89,High
35,743,17,91,High
66,3221,24,88,Low
107,2916,9,81,Low
17,5870,27,87,Low
147,1244,19,99,Low
44,3951,37,99,High
84,463,8,56,Low
108,1009,33,85,High
182,970,25,81,High
21,4391,29,96,Low
22,2354,8,95,Low
100,4338,6,75,High
160,4589,14,68,Low
11,1748,9,89,High
68,7352,14,71,Low
193,2924,27,99,High
27,6689,22,51,Low
60,7757,11,98,Low
161,5319,18,53,Low
190,4001,19,82,Low
160,5338,12,93,High
1,2191,22,67,Low
64,6194,15,53,High
153,3120,6,69,Low
18,5957,23,86,Low
86,5828,9,85,High
123,2236,16,80,Low
61,3923,5,78,Low
192,6296,21,60,Low
14,1887,32,65,High
96,2157,30,69,High
5,922,11,73,Low
66,5272,20,66,Low
11,6727,39,91,Low
53,5743,16,88,High
111,4332,21,90,Low
148,3001,20,81,Low
53,1044,31,52,Low
55,460,39,72,Low
197,5622,15,64,Low
36,4622,31,65,Low
118,6418,33,79,Low
25,1737,34,56,High
134,1243,39,73,Low
73,205,22,67,Low
15,648,23,91,High
135,3086,16,60,High
131,1108,7,96,Low
159,1187,10,66,Low
188,333,10,88,Low
119,7466,10,78,High
28,5582,39,87,High
123,5000,31,97,Low
105,1836,21,61,High
77,4433,37,70,Low
26,3362,15,63,Low
199,1292,16,55,High
71,378,20,52,Low
196,2690,38,71,Low
6,1838,10,99,High
125,1281,28,57,Low
169,2279,13,50,Low
89,7466,33,60,Low
130,4580,28,96,High
78,103,37,59,Low
188,5505,7,91,Low
16,6669,19,93,Low
144,233,11,66,Low
191,3030,27,50,High
97,6544,19,53,High
23,7494,30,55,High
135,1068,20,78,Low
173,3359,39,84,Low
72,5814,33,55,High
131,6713,36,87,High
195,1816,36,64,High
189,1929,30,57,Low
31,447,17,80,High
109,3854,18,58,Low
51,797,7,65,High
45,7771,8,77,Low
181,7297,33,80,High
158,1360,31,79,High
158,2092,18,92,Low
9,3981,17,95,High
151,1820,24,76,Low
175,7609,7,75,High
150,5841,20,73,Low
48,4772,11,82,Low
191,2273,32,73,Low
25,4823,39,70,Low
146,5676,28,79,Low
19,6197,6,85,High
91,3569,11,61,Low
30,674,14,52,Low
104,5258,11,53,Low
61,936,7,66,Low
130,3303,25,82,Low
185,2669,17,78,Low
51,315,36,53,Low
50,4655,38,82,High
96,783,15,86,High
152,2651,20,76,High
52,7874,25,98,Low
102,5448,32,66,Low
147,3291,30,86,Low
32,3189,25,84,High
56,652,25,79,Low
180,1282,21,90,High
17,2413,19,54,High
7,6942,30,63,High
10,5897,24,54,Low
93,114,21,64,High
196,7624,28,92,Low
32,6661,35,51,Low
194,3952,16,77,Low
31,4485,12,59,High
38,1784,21,87,Low
63,586,15,65,Low
162,5801,18,81,Low
51,3656,33,70,Low
186,4867,33,64,Low
119,158,13,63,Low
64,5130,37,77,High
126,2980,37,87,Low
146,2062,7,54,Low
62,3325,37,53,Low
6,3739,12,97,High
22,6053,34,69,Low
115,1408,7,94,Low
199,6375,31,98,Low
176,5369,17,98,High
169,199,24,82,Low
84,692,33,56,Low
155,4028,7,88,Low
142,6777,7,69,Low
16,5564,28,58,Low
74,7332,23,56,High
182,7878,6,59,Low
172,7942,31,70,High
49,1603,5,85,Low
182,3993,17,68,High
59,326,8,69,Low
108,3866,8,78,High
120,5922,37,97,Low
21,3179,33,55,Low
106,6758,6,99,Low
132,2714,14,79,High
21,6002,24,62,Low
114,4254,28,94,High
7,5244,22,91,Low
194,2597,11,86,Low
128,4614,17,92,High
115,6939,6,71,Low
74,6076,26,53,High
166,3954,19,55,High
170,5788,26,96,Low
189,2807,5,64,Low
28,5963,5,80,Low
57,5762,22,90,Low
116,2503,20,53,Low
87,6010,28,58,High
51,1227,19,74,High
15,6598,36,93,Low
84,4475,19,72,High
50,6250,37,50,Low
129,5819,10,66,Low
186,2296,23,63,Low
37,503,20,59,High
186,2954,9,57,Low
71,1958,31,83,Low
34,1537,18,89,High
74,2457,23,83,High
46,2433,36,50,Low
104,5409,31,58,High
95,4224,9,70,Low
143,2340,32,91,High
46,7485,16,71,High
126,374,21,60,Low
92,4469,39,60,Low
17,7591,8,87,High
21,2792,12,71,Low
168,133,27,80,Low
157,4139,8,98,Low
75,3687,34,86,Low
115,424,10,54,High
16,6759,39,99,Low
15,2818,5,61,Low
103,7461,13,88,High
84,6890,17,83,Low
168,5376,34,51,Low
140,3786,9,83,Low
167,3310,29,65,Low
36,4419,21,84,Low
105,2450,26,64,Low
153,7754,24,73,Low
57,7029,36,63,Low
180,4312,15,74,Low
53,175,11,76,Low
18,7961,39,91,High
160,7561,28,71,Low
196,4319,8,80,High
26,1381,35,58,Low
167,3243,20,55,Low
174,6167,8,89,Low
187,400,5,89,Low
172,6798,10,70,Low
44,4327,16,65,Low
8,285,5,65,High
65,5707,12,60,High
13,4711,13,69,High
162,6935,10,85,Low
76,6564,5,60,High
199,3845,38,64,Low
170,2777,32,97,Low
185,3696,16,84,High
12,5155,15,86,High
43,1284,24,77,High
126,3519,38,99,Low
100,7940,39,95,Low
122,6032,25,50,High
176,162,13,60,High
1,542,19,75,Low
124,5736,31,57,Low
101,2210,34,60,Low
173,785,19,54,Low
75,5381,34,72,Low
97,3420,13,79,Low
97,715,39,81,Low
87,6515,33,98,Low
62,5965,39,78,High
8,5828,19,65,Low
93,2714,32,77,High
171,2333,7,88,Low
2,4334,14,61,High
161,5895,7,50,Low
56,4783,24,62,Low
127,4172,34,78,High
25,3203,21,58,Low
46,3270,32,83,Low
88,6234,5,76,Low
69,7362,17,84,Low
166,482,36,60,Low
103,1363,22,65,Low
81,2412,20,54,Low
65,3705,34,77,Low
45,6348,15,85,High
93,1998,39,64,Low
146,2480,26,93,High
158,6086,29,54,High
74,5195,30,69,Low
76,7537,9,81,Low
164,3818,26,52,Low
41,1080,19,84,Low
159,7944,7,70,High
125,3951,18,87,Low
171,1425,5,93,Low
151,4476,25,61,Low
158,1521,27,56,High
118,7650,31,68,High
21,4841,35,88,Low
189,4889,23,92,Low
8,5240,39,68,High
126,3175,30,89,Low
118,1520,23,58,Low
160,7770,32,92,Low
114,3974,9,56,High
82,2244,24,84,Low
3,2967,8,64,Low
67,2746,29,95,Low
111,7308,37,63,High
158,3991,11,73,Low
78,728,13,93,Low
53,1602,7,50,Low
15,3648,22,51,Low
33,7735,21,58,Low
35,2841,38,87,Low
164,6693,20,63,High
169,6275,6,57,Low
70,1046,23,87,High
178,6674,23,87,Low
23,2680,18,62,High
14,5704,35,54,High
132,4501,12,91,High
126,3743,23,56,Low
124,231,28,94,Low
111,4533,17,57,Low
199,6698,33,87,Low
133,4708,27,73,High
10,1412,23,88,Low
88,4131,8,72,Low
147,7738,33,99,Low
143,7744,5,90,Low
18,1164,6,97,Low
191,6973,29,53,Low
43,7316,16,71,Low
3,4569,21,78,Low
142,4061,21,62,High
61,4710,16,82,Low
47,926,24,63,Low
57,1361,26,52,High
38,5468,9,97,High
179,6218,9,59,Low
85,7583,32,59,Low
66,2965,28,89,Low
196,3116,29,70,Low
140,5816,37,66,Low
40,6595,19,50,Low
59,7788,17,96,High
8,5920,10,98,High
114,3691,11,76,Low
31,3021,5,83,Low
146,1052,28,89,High
185,3231,21,95,Low
189,282,37,93,Low
168,1430,11,63,High
166,1039,36,66,High
187,2399,10,57,Low
67,4591,38,83,Low
1,871,27,63,Low
81,3194,9,54,High
191,5400,14,83,Low
148,3539,28,65,High
131,139,27,99,High
155,2479,15,55,Low
40,7629,31,58,Low
63,5877,16,65,Low
111,6758,7,59,Low
70,2128,23,97,Low
87,5796,23,85,High
154,7324,15,85,Low
98,1286,19,86,Low
189,7674,17,83,High
67,1238,26,89,Low
70,5404,6,69,High
163,6941,27,90,Low
166,789,27,56,Low
93,7152,21,92,High
154,4463,31,89,Low
56,676,30,79,Low
104,3711,24,70,High
178,3300,8,86,High
52,1454,32,93,Low
51,4289,24,54,Low
171,5276,9,91,High
149,885,37,64,Low
130,3638,17,91,Low
154,1438,21,68,High
161,362,36,69,Low
11,1748,21,74,Low
3,2071,39,57,High
34,6276,35,79,Low
151,3531,38,80,Low
93,2850,26,89,High
4,489,30,88,Low
37,4687,30,87,Low
186,3838,7,97,High
103,6259,25,72,Low
71,3318,7,66,High
143,6437,23,93,Low
190,2882,23,90,Low
15,7978,14,86,Low
2,5673,37,55,High
26,1908,14,71,Low
61,2922,27,74,High
117,4415,12,87,Low
45,7211,9,67,Low
64,2280,26,87,Low
166,1750,29,81,Low
107,5211,37,84,Low
176,1482,5,84,High
88,3346,34,66,Low
109,6147,37,93,Low
16,541,18,54,High
17,4179,21,80,Low
15,309,8,98,Low
139,5238,6,74,High
36,5306,20,54,Low
105,2400,34,98,High
104,2153,24,61,Low
21,6789,23,66,High
133,2705,29,77,Low
27,2988,26,56,Low
109,3433,25,66,Low
172,6749,18,83,Low
162,4264,14,52,Low
126,3478,32,55,High
77,7062,34,63,Low
189,687,22,98,High
93,1028,38,90,Low
198,7531,31,66,High
141,6758,29,61,High
154,4209,13,53,Low
92,5826,8,86,High
19,6236,33,92,Low
188,4848,29,52,Low
150,881,37,85,High
68,7551,21,90,Low
167,814,22,55,Low
60,7070,9,82,Low
170,3319,23,64,Low
142,4128,16,62,Low
141,3955,31,74,Low
124,6027,14,95,Low
15,6714,39,66,High
27,2232,9,65,High
22,5626,34,50,Low
24,6260,33,58,High
97,5621,24,87,Low
171,1126,37,85,High
129,5420,31,98,High
133,6050,38,99,High
3,2300,7,78,High
144,3140,39,90,High
80,407,35,62,Low
127,5377,33,61,High
76,2073,31,95,High
144,4118,38,61,High
191,6078,23,77,Low
198,4663,27,77,Low
79,2347,7,59,High
133,3741,14,86,High
95,5163,20,62,Low
187,2702,26,55,Low
42,4205,8,56,High
90,487,13,61,Low
54,7066,20,81,Low
89,5191,7,84,Low
50,483,15,85,High
173,7395,35,82,Low
142,6478,34,63,Low
43,3719,32,86,Low
128,6213,32,76,Low
43,7323,13,57,Low
16,3275,30,84,Low
120,1795,14,89,Low
123,3116,27,66,Low
74,7975,6,94,High
85,6081,38,82,Low
142,2126,7,64,Low
19,534,19,98,High
1,2320,38,89,Low
176,4359,21,94,Low
3,6978,27,68,Low
104,1307,29,58,High
178,3574,25,82,High
11,3826,18,75,High
75,4431,15,84,Low
118,2600,25,76,Low
157,562,14,51,High
15,6671,15,97,High
179,1841,5,70,Low
50,4019,17,83,Low
16,4100,29,93,High
137,7212,10,83,High
84,4491,33,90,High
145,6264,9,69,Low
160,7098,17,84,Low
55,7206,19,93,Low
155,2227,5,62,High
178,2524,14,96,High
143,4830,37,86,High
2,2217,31,95,Low
63,7601,13,99,High
173,2860,36,63,High
13,4221,36,66,Low
140,6761,38,95,High
135,1295,30,60,Low
45,6400,11,61,Low
72,4489,32,60,High
9,1293,12,54,High
73,6650,11,77,Low
127,3616,5,72,High
131,2733,18,73,Low
42,5576,17,95,Low
187,2084,26,82,Low
45,2334,9,83,Low
42,2268,17,63,High
178,1558,20,63,High
28,2065,7,86,Low
66,6187,23,66,High
128,6102,26,60,Low
113,3416,17,63,High
106,7631,28,72,High
60,7571,21,94,Low
43,4770,23,73,Low
7,7061,16,96,High
184,7401,34,51,Low
1,7876,12,74,High
65,6494,36,91,High
121,4557,12,94,Low
11,3997,31,94,Low
3,1052,24,61,High
87,4788,24,55,Low
111,1354,23,78,High
138,1344,22,99,Low
178,5591,10,64,Low
168,1684,31,90,High
60,2953,13,86,Low
60,7770,18,57,Low
135,4554,28,79,Low
20,7934,24,71,Low
149,7834,39,57,Low
134,7672,23,68,Low
129,4502,9,90,Low
172,4105,8,89,Low
155,4767,35,69,High
173,5602,27,78,Low
37,6584,27,85,Low
113,5897,20,92,Low
9,5051,36,71,High
175,2488,33,81,Low
100,7039,25,56,Low
115,351,10,53,Low
8,980,5,61,High
50,6470,36,64,Low
49,387,27,97,High
162,4428,8,53,High
173,4109,24,51,Low
6,7260,38,87,High
58,4996,13,59,High
89,6135,20,52,High
92,2929,14,81,Low
1,6225,34,56,Low
22,3699,35,82,Low
186,2379,21,55,Low
172,7813,37,69,High
153,6306,21,76,Low
53,7698,28,61,Low
182,7263,9,50,Low
127,3259,24,74,Low
173,4930,37,65,High
122,4778,30,96,Low
180,2840,31,77,Low
98,4755,15,54,Low
108,7694,16,99,Low
64,4184,29,96,Low
73,2706,16,81,Low
184,4884,25,55,High
45,4043,18,96,Low
116,5080,29,92,Low
65,5382,11,63,High
77,1372,35,99,Low
123,3195,24,50,Low
1,4946,12,90,Low
51,4096,13,60,High
132,6857,36,80,Low
114,4043,30,84,Low
49,3908,9,50,Low
139,2595,15,59,High
17,6977,11,92,High
106,2922,14,88,Low
75,447,11,77,High
40,1248,30,84,Low
142,6572,30,66,High
168,2120,12,89,High
82,2424,38,98,Low
63,1513,39,57,Low
184,5239,12,64,High
88,7971,14,66,Low
194,7550,24,73,High
37,1862,34,71,High
22,320,29,88,Low
4,7273,31,77,High
162,225,7,99,High
53,7447,32,60,Low
129,1027,14,51,Low
122,2752,6,90,High
178,2436,32,59,High
81,1701,6,85,High
165,3243,28,97,High
25,1279,20,68,Low
96,7415,36,77,Low
169,3278,34,66,High
90,6483,28,78,Low
32,495,37,90,Low
193,5987,25,65,Low
117,4487,28,82,Low
134,6524,25,81,Low
23,4219,38,64,Low
146,2958,13,79,Low
121,6869,33,60,Low
73,4699,32,80,Low
160,658,18,74,Low
104,6908,22,77,Low
1,1057,14,93,Low
131,5527,37,96,Low
105,5805,14,68,Low
86,7957,14,91,Low
36,7857,39,93,Low
165,136,10,85,Low
93,3001,13,59,High
26,6705,10,80,Low
37,7316,32,53,Low
44,1883,13,57,High
168,1203,18,98,Low
59,3845,34,75,High
48,568,23,75,Low
34,6820,14,67,Low
162,7198,5,66,High
149,5085,28,92,High
171,6240,35,79,High
69,2239,35,96,Low
31,3810,16,86,Low
196,7688,20,64,Low
51,5714,11,69,Low
150,3486,12,88,High
185,7040,22,56,Low
74,1121,30,77,Low
65,3736,7,60,Low
90,2193,24,55,Low
35,2701,26,77,High
133,3534,38,51,Low
33,6670,7,66,Low
123,6662,33,89,High
28,2808,23,59,Low
123,4567,26,56,Low
70,540,22,87,Low
84,3261,32,55,High
177,7749,34,75,Low
117,6608,6,57,Low
185,4945,28,93,Low
59,4958,26,89,Low
115,4803,13,84,Low
143,1468,36,85,Low
133,3827,17,94,High
56,7855,34,96,Low
22,3340,32,59,Low
57,6528,7,65,Low
152,487,39,52,Low
118,6509,25,78,High
24,3056,29,63,Low
167,3114,17,71,High
164,5033,17,99,High
1,691,31,68,High
111,872,35,98,Low
2,4770,27,52,Low
43,173,15,98,Low
95,2136,6,97,Low
183,3184,30,52,Low
72,524,32,66,High
162,1073,16,62,High
162,1288,29,57,Low
146,1215,21,72,Low
144,2574,24,79,High
11,453,28,94,Low
151,1436,27,68,Low
189,5655,17,82,High
75,6602,14,51,Low
13,692,14,99,Low
162,5585,19,80,Low
54,4147,10,77,High
29,1746,29,55,Low
178,7811,14,53,High
149,4824,21,81,Low
182,766,29,65,Low
32,1995,21,74,High
15,4846,37,99,Low
25,7195,39,83,Low
114,2738,27,83,Low
144,4721,39,83,High
184,4607,19,76,High
187,5240,20,98,Low
133,7759,14,78,High
22,5559,23,88,Low
137,1198,23,95,Low
13,1568,17,78,Low
188,5907,12,94,Low
48,6825,17,88,High
67,1797,15,97,Low
164,3986,32,88,Low
155,3910,13,79,High
25,1457,14,98,High
89,3833,13,62,Low
153,2553,15,67,Low
161,5042,35,59,Low
179,4613,15,56,Low
183,5380,5,65,Low
91,4210,10,58,Low
39,6270,14,82,High
63,6390,32,76,High
55,1216,25,88,Low
66,2475,38,89,High
145,4389,33,90,Low
123,4882,39,75,High
118,318,25,82,Low
119,4648,32,54,High
150,1844,29,71,Low
8,7715,37,63,Low
63,3506,12,83,Low
190,4287,32,94,Low
3,4508,18,61,Low
104,475,21,73,High
71,1801,11,54,High
111,2814,37,60,High
41,4720,28,62,High
71,4757,10,60,Low
198,3128,16,66,High
78,1992,16,85,Low
169,7612,12,94,Low
143,4931,36,56,Low
183,4644,22,85,Low
146,7754,5,51,Low
148,5602,10,97,Low
183,6504,24,77,Low
97,4567,17,54,Low
188,2069,7,85,Low
89,2798,31,73,High
54,3518,34,55,Low
6,4446,24,97,High
183,1795,27,73,High
56,5760,20,65,Low
88,4928,12,65,Low
26,4519,30,61,Low
139,1041,6,98,High
61,5074,30,66,Low
117,3422,11,85,Low
159,796,33,64,High
172,1408,13,97,Low
150,3601,28,75,Low
120,1784,33,67,Low
8,6889,18,78,Low
141,2517,30,83,Low
189,7321,8,63,Low
176,7642,38,92,Low
136,3849,24,71,Low
176,4241,5,95,Low
55,5545,29,76,Low
24,4152,27,62,Low
19,4705,12,81,Low
187,5500,37,64,Low
112,6165,19,98,Low
66,5307,29,56,Low
133,575,17,94,Low
106,7061,12,82,Low
120,4911,18,92,Low
144,5523,27,72,Low
153,6475,23,83,High
121,7574,31,96,High
130,6470,17,83,Low
91,3746,35,89,High
159,4775,19,85,Low
94,7697,31,75,High
147,2264,13,84,High
146,3255,31,52,Low
36,3582,14,64,Low
65,7690,35,76,High
136,1796,31,69,Low
5,1929,27,50,High
65,2135,26,81,Low
76,541,9,87,High
31,4221,24,51,High
73,6711,30,95,High
61,1221,26,78,Low
42,4590,21,81,Low
140,568,25,86,High
164,7216,15,94,High
164,570,28,62,Low
147,4425,18,84,Low
51,4607,28,60,Low
197,4450,22,86,Low
94,7845,6,74,Low
29,3749,29,82,High
195,4694,10,77,High
24,698,31,85,Low
39,1147,35,59,Low
97,5650,25,86,Low
95,457,21,51,Low
44,3229,10,75,High
137,3399,14,77,High
129,3078,11,81,Low
124,2104,13,69,Low
36,796,31,54,Low
166,2647,14,54,Low
66,7166,21,88,High
110,2911,24,94,High
107,1788,39,83,High
145,118,38,68,Low
88,3640,6,71,Low
181,4327,9,86,Low
117,6003,9,70,Low
17,152,11,96,Low
33,5127,17,93,High
183,6773,5,72,Low
77,3261,31,90,Low
41,2388,19,88,Low
191,3334,28,50,High
190,7106,30,92,High
87,7150,5,52,Low
65,1083,24,70,High
77,419,28,55,High
191,992,39,56,High
158,532,15,64,High
165,2036,34,80,Low
13,157,11,50,High
103,5569,24,70,High
152,166,26,55,Low
39,4652,8,99,Low
9,481,11,76,Low
188,5281,14,86,High
44,4265,25,89,High
46,2625,7,58,Low
28,5660,28,67,High
183,850,9,85,High
35,2302,30,92,Low
176,1117,14,80,Low
127,2773,5,83,High
38,1361,15,96,High
185,1394,36,64,Low
54,4049,15,56,Low
49,184,15,96,Low
103,6142,31,84,Low
35,2384,21,52,Low
143,2072,25,90,High
114,2536,24,82,Low
138,1805,34,69,High
128,4208,28,59,Low
26,7229,15,91,Low
30,2888,36,89,High
126,5939,10,90,Low
192,2922,13,88,Low
110,7442,29,98,High
135,7141,5,92,Low
10,2804,36,61,Low
108,6570,16,96,High
55,6209,18,70,Low
129,4622,14,82,High
105,3298,22,81,Low
64,5299,16,71,Low
154,6415,19,57,Low
74,6289,15,60,Low
43,2995,16,61,High
62,3997,28,58,High
88,1027,16,86,Low
80,2835,22,75,Low
19,7472,28,61,High
107,223,26,77,Low
65,4817,37,76,Low
21,5229,10,77,High
123,5801,15,63,Low
126,7565,16,54,High
104,3090,28,84,Low
138,2141,27,99,High
190,4409,15,61,High
14,5813,11,60,Low
95,6818,7,96,High
108,3340,33,68,Low
70,4451,22,66,Low
180,7278,16,79,Low
50,4211,37,87,Low
24,6402,36,58,Low
49,4509,26,88,Low
47,1908,21,72,High
7,5327,6,86,High
134,3071,29,99,Low
189,3008,22,96,High
104,6533,25,74,High
74,2982,9,75,High
50,6961,26,86,Low
3,2779,12,84,High
127,2992,33,92,Low
168,4562,27,73,Low
54,2472,35,50,Low
115,7675,22,62,Low
38,4214,8,53,Low
195,1188,36,53,High
4,1218,7,60,Low
193,7281,14,65,High
179,4484,11,61,Low
152,652,26,67,Low
153,7827,36,78,Low
57,7779,37,67,High
72,6236,34,59,Low
80,7780,24,88,Low
11,3281,13,68,Low
183,2520,27,61,High
105,2447,26,81,High
178,6927,7,55,Low
116,4951,23,86,Low
60,3389,29,62,Low
145,2625,27,80,Low
171,3179,32,52,Low
11,7406,26,55,Low
35,3258,6,59,Low
123,3781,32,91,Low
71,5948,8,89,Low
158,6221,11,62,High
24,3325,33,65,Low
147,2778,29,93,Low
