product_id,return_reason,return_rate_percent,loss_amount,return_date
25126,Damaged,10.13,19474,2021-02-25 22:52:25
2697,Expired,1.18,21466,2021-03-19 21:36:32
17528,Customer Return,4.21,27258,2019-04-07 10:43:58
21773,Customer Return,11.79,8579,2019-07-01 15:39:27
6834,Damaged,12.45,1663,2019-09-15 11:51:10
13584,Customer Return,0.2,7964,2021-07-26 20:40:41
19723,Wrong Item,8.92,7756,2022-04-17 10:27:25
14087,Wrong Item,13.6,11832,2024-10-18 05:38:16
15381,Customer Return,14.05,29737,2024-01-03 16:28:39
4488,Customer Return,3.96,16319,2019-03-24 02:51:54
23990,Expired,9.29,2231,2020-09-29 15:53:35
2743,Customer Return,2.76,8291,2021-11-21 05:04:50
17560,Damaged,11.29,4238,2024-10-13 12:51:27
5000,Wrong Item,0.01,20428,2020-02-18 10:40:14
22401,Wrong Item,13.76,15932,2018-04-01 10:20:09
11774,Customer Return,10.23,27534,2021-04-27 04:51:50
4320,Wrong Item,0.54,15427,2024-03-20 00:35:08
14379,Expired,6.45,6945,2020-10-27 06:43:45
24648,Expired,1.47,18388,2020-04-04 02:30:35
2391,Damaged,12.22,27161,2019-01-07 09:52:58
4870,Expired,8.47,24994,2024-05-23 21:43:36
28265,Damaged,8.68,1852,2021-05-12 13:31:36
20856,Wrong Item,9.6,23510,2019-07-24 22:48:09
12626,Expired,4.51,26793,2021-06-15 19:59:49
21492,Expired,12.2,14227,2019-08-03 03:16:04
25430,Customer Return,2.49,19096,2020-05-10 09:19:31
21245,Wrong Item,8.79,2206,2018-03-23 20:59:03
20661,Expired,8.65,25288,2023-05-27 08:40:46
7683,Expired,2.47,13512,2022-10-01 23:44:55
88,Customer Return,3.22,941,2018-07-25 10:50:22
27550,Damaged,9.98,17284,2021-05-12 08:12:51
11900,Customer Return,10.7,29617,2022-06-17 05:27:01
4461,Customer Return,11.91,12894,2021-01-27 15:59:33
23874,Wrong Item,14.66,28185,2022-06-02 18:10:17
11808,Wrong Item,8.3,8173,2019-08-18 22:53:44
4516,Expired,6.15,24457,2020-06-22 19:27:15
26922,Wrong Item,7.84,1859,2018-12-22 02:58:26
10728,Customer Return,12.27,4836,2021-11-14 19:22:57
5432,Customer Return,2.51,13574,2023-08-04 22:21:52
11174,Damaged,7.45,4332,2022-05-05 05:34:24
14171,Wrong Item,1.94,21326,2022-09-02 19:13:09
745,Damaged,11.43,5453,2022-12-28 23:41:28
15439,Damaged,3.12,25556,2021-01-23 15:26:37
11034,Expired,11.86,16758,2024-11-18 08:29:27
9369,Damaged,4.95,23603,2024-02-28 11:08:14
25109,Expired,0.11,28588,2023-10-20 21:58:12
25303,Wrong Item,11.33,3843,2019-06-21 01:29:42
3942,Damaged,5.99,16722,2021-12-04 18:28:07
18544,Expired,10.68,13142,2018-02-22 12:49:37
4897,Customer Return,9.3,6941,2019-10-06 03:14:46
19345,Customer Return,8.91,26811,2018-11-11 10:18:06
22662,Damaged,5.22,15292,2022-11-25 03:20:39
25916,Customer Return,8.71,5398,2024-06-19 08:25:51
6008,Expired,3.9,11457,2024-12-07 18:54:27
3154,Customer Return,3.15,14557,2022-02-07 23:21:32
16417,Damaged,5.39,24335,2020-11-29 17:01:17
1486,Damaged,1.3,27596,2019-05-10 09:49:47
5686,Customer Return,0.83,2060,2022-09-20 20:44:04
5704,Damaged,0.89,28946,2023-03-06 00:20:25
18579,Damaged,5.91,10883,2022-11-23 21:26:13
19640,Customer Return,2.66,25344,2022-03-25 04:48:22
22285,Wrong Item,2.78,17396,2020-05-30 00:07:30
12257,Damaged,0.98,16959,2023-05-04 11:33:01
410,Wrong Item,10.28,4278,2022-07-13 08:53:55
28842,Damaged,4.31,19746,2021-01-24 17:39:47
27029,Damaged,4.63,28061,2022-07-05 04:15:13
3253,Expired,14.63,5066,2024-09-14 15:52:57
28449,Wrong Item,0.46,25205,2019-10-02 01:59:55
11048,Customer Return,0.37,5071,2023-04-23 18:32:38
18722,Damaged,13.78,5179,2018-12-18 20:06:26
3789,Expired,9.85,1097,2020-05-17 06:21:30
25377,Customer Return,2.23,18808,2019-12-22 21:31:57
20395,Customer Return,12.66,20382,2021-12-10 10:36:34
28573,Damaged,2.92,7402,2021-09-07 13:38:30
28272,Wrong Item,7.51,5219,2018-12-16 12:11:46
15674,Damaged,1.8,1026,2023-03-25 14:41:31
8667,Damaged,9.25,15781,2024-06-16 08:04:26
22508,Customer Return,11.67,5869,2021-09-11 03:29:38
21048,Damaged,7.36,19225,2022-12-14 09:12:47
13266,Customer Return,9.33,13958,2021-05-26 22:58:48
4053,Expired,2.46,2445,2022-07-14 19:45:05
11051,Damaged,2.47,27487,2021-11-19 22:06:06
16572,Wrong Item,5.08,10297,2022-06-21 08:45:36
3942,Wrong Item,9.85,9060,2020-12-11 01:26:33
21972,Expired,3.08,7904,2018-09-20 19:07:19
19335,Damaged,5.94,21753,2019-10-12 01:59:18
19971,Damaged,0.69,8319,2021-01-30 00:42:37
27333,Damaged,10.39,28691,2018-09-07 14:43:20
26703,Expired,1.27,6867,2020-08-25 22:10:53
1528,Expired,10.77,18471,2020-12-05 13:03:07
4695,Wrong Item,10.01,10445,2022-05-25 16:09:07
5129,Damaged,13.32,21396,2022-06-10 18:31:40
1679,Customer Return,12.26,13717,2022-06-08 22:21:21
10591,Wrong Item,11.93,6474,2022-08-29 12:55:22
16807,Damaged,14.83,7289,2020-07-04 00:11:51
8122,Expired,5.95,7110,2024-01-19 20:21:10
21967,Wrong Item,14.0,5963,2021-05-02 04:31:26
15731,Customer Return,4.97,12964,2020-07-30 22:37:46
17462,Expired,12.49,2735,2022-01-26 07:53:00
23024,Expired,2.82,25162,2019-10-06 15:33:24
12194,Customer Return,1.81,1201,2022-08-21 05:23:52
13565,Expired,8.76,10756,2022-09-16 08:37:15
17271,Wrong Item,4.75,2632,2024-07-25 07:35:10
21027,Damaged,11.35,9198,2022-06-15 08:21:56
28944,Expired,12.18,21121,2021-08-15 16:36:53
4980,Customer Return,4.5,26064,2020-05-18 22:24:44
24109,Expired,5.21,11913,2022-10-27 17:09:59
17599,Customer Return,8.37,8920,2019-12-26 21:40:55
7685,Wrong Item,2.6,6175,2019-10-24 03:51:40
22919,Customer Return,7.99,26709,2018-09-12 01:24:05
24345,Customer Return,7.86,13148,2022-05-20 09:43:32
289,Damaged,4.23,12014,2023-09-06 06:35:05
4525,Customer Return,12.21,3402,2023-09-10 08:25:41
19208,Wrong Item,10.8,15873,2024-04-06 12:22:25
12120,Expired,7.35,13485,2019-08-07 14:42:16
15225,Wrong Item,10.48,28777,2022-03-30 13:55:40
6348,Customer Return,12.29,11761,2018-12-23 02:59:07
27709,Customer Return,10.28,2831,2023-08-15 00:28:38
10520,Wrong Item,14.75,17458,2024-03-31 04:42:24
1265,Wrong Item,7.28,12642,2022-02-14 22:35:37
3146,Damaged,5.73,6578,2020-04-23 10:31:48
2555,Wrong Item,4.83,19089,2018-02-05 05:43:32
23373,Wrong Item,14.79,29792,2018-08-20 19:06:44
25988,Customer Return,2.97,544,2019-09-05 05:50:15
2793,Customer Return,6.45,19107,2024-06-12 16:18:40
5505,Wrong Item,5.19,11382,2024-12-11 05:09:09
6406,Damaged,3.92,9812,2023-08-26 20:22:04
10168,Customer Return,7.62,15440,2023-10-25 20:32:26
1878,Wrong Item,9.16,17016,2023-08-23 06:22:00
9051,Expired,5.92,29490,2021-07-30 00:53:41
10665,Damaged,3.28,7672,2019-05-17 14:22:41
6755,Expired,11.28,14098,2022-09-08 17:22:01
18685,Expired,14.23,21948,2021-06-19 04:44:39
12531,Wrong Item,11.16,8209,2024-10-11 03:09:31
7388,Damaged,9.4,23265,2023-10-30 15:07:02
20416,Wrong Item,11.89,11302,2024-10-01 16:33:31
19638,Wrong Item,9.64,29178,2019-04-09 10:09:07
25378,Damaged,4.96,10619,2024-06-07 05:35:41
28003,Expired,9.88,2024,2018-06-05 03:27:11
19422,Expired,2.73,12956,2024-05-27 10:47:18
13612,Customer Return,4.02,11135,2019-06-05 07:08:14
19249,Damaged,13.01,12732,2019-03-13 02:48:10
13985,Customer Return,11.03,26486,2020-01-31 15:04:07
4095,Wrong Item,13.41,14198,2020-06-16 06:56:18
9655,Damaged,3.55,5144,2022-10-19 17:44:32
9585,Customer Return,10.8,12405,2018-11-23 16:08:44
2133,Wrong Item,2.55,6452,2020-05-31 13:12:06
1313,Damaged,12.07,6425,2021-09-04 08:55:26
4616,Damaged,2.69,28715,2022-01-08 05:58:27
17943,Damaged,7.97,15823,2021-08-20 22:15:25
24236,Wrong Item,9.22,26747,2020-01-07 00:23:04
22068,Damaged,1.61,26585,2019-04-28 01:44:13
4473,Damaged,9.28,26998,2018-12-18 07:11:49
11130,Expired,11.67,7568,2023-02-23 08:55:02
29620,Expired,3.87,28531,2022-10-17 15:42:43
14710,Customer Return,6.31,3621,2021-05-31 12:09:47
12382,Customer Return,12.95,16394,2023-02-02 16:58:03
23176,Customer Return,10.55,27776,2021-04-13 21:46:21
16849,Customer Return,14.87,27218,2020-05-08 16:22:51
21586,Customer Return,6.53,18619,2018-07-31 11:29:41
27336,Customer Return,10.83,13380,2021-03-01 04:03:09
10678,Customer Return,10.24,9441,2018-10-24 21:48:47
3318,Wrong Item,2.19,5482,2019-09-07 18:41:11
21125,Expired,10.92,3212,2018-02-27 16:24:56
15138,Customer Return,3.38,8459,2018-05-16 05:09:58
27304,Expired,6.34,11127,2021-07-06 04:20:47
26113,Damaged,1.3,22601,2019-05-08 17:01:02
2926,Damaged,14.23,26167,2023-08-14 03:58:11
3454,Expired,2.52,20760,2020-04-19 23:41:41
26166,Damaged,5.5,3970,2021-12-09 20:36:59
10031,Customer Return,0.42,3966,2020-07-26 05:21:22
23065,Customer Return,12.29,29729,2018-05-15 00:09:41
11248,Customer Return,1.66,2610,2020-06-02 12:46:34
4740,Damaged,2.94,11187,2022-08-09 16:25:07
1786,Wrong Item,3.1,17110,2024-07-24 09:37:23
2330,Wrong Item,9.57,18069,2023-10-13 16:49:57
12039,Customer Return,0.72,6397,2018-03-24 22:24:36
18932,Expired,13.61,7635,2020-10-22 13:53:45
8564,Wrong Item,4.43,5786,2020-03-31 15:20:07
18475,Expired,5.44,10920,2018-07-09 10:24:00
147,Damaged,13.02,8510,2021-12-27 21:23:13
17441,Customer Return,1.84,6677,2019-12-29 23:56:57
5157,Wrong Item,11.5,28105,2018-09-11 02:07:48
17382,Expired,4.09,9292,2021-10-08 19:44:50
23366,Customer Return,0.72,5320,2023-07-24 14:09:18
6400,Customer Return,13.82,4334,2022-04-23 23:48:19
10345,Wrong Item,8.32,26536,2024-06-13 19:05:42
6589,Damaged,1.77,2428,2024-01-29 00:35:34
15407,Wrong Item,5.04,11148,2022-09-01 22:11:26
29041,Wrong Item,12.54,16964,2020-06-27 18:12:00
14115,Wrong Item,14.19,18300,2024-06-02 19:54:37
25997,Expired,11.65,24055,2024-10-13 09:25:03
21948,Damaged,8.61,12762,2022-08-03 18:16:51
28160,Customer Return,6.8,22053,2020-02-13 12:08:01
409,Customer Return,10.35,2351,2023-02-17 00:47:30
7048,Expired,1.49,4825,2024-09-16 21:27:12
1603,Damaged,7.36,4211,2020-02-08 15:59:01
15357,Customer Return,6.05,26929,2020-05-20 03:20:58
27212,Wrong Item,12.34,12855,2019-05-01 16:25:11
10033,Wrong Item,6.39,21872,2023-08-29 07:42:36
9314,Wrong Item,4.71,6800,2023-02-23 13:57:51
19204,Wrong Item,0.54,7317,2023-02-19 23:52:37
23063,Wrong Item,5.76,15383,2019-08-27 18:40:40
18458,Wrong Item,1.49,8022,2022-05-22 11:28:53
16489,Wrong Item,5.56,14925,2018-04-17 17:03:49
16271,Expired,10.84,17676,2023-06-11 10:23:37
5088,Wrong Item,11.01,28377,2023-03-13 07:56:19
23658,Wrong Item,2.86,2249,2019-03-23 20:58:34
1005,Expired,14.32,1665,2023-05-01 14:25:37
14625,Damaged,11.74,26319,2022-08-10 16:01:53
22138,Damaged,10.68,26480,2020-01-20 15:05:35
1971,Wrong Item,3.4,23681,2019-03-23 15:42:52
13100,Expired,13.42,20431,2020-05-03 23:13:15
15352,Expired,6.66,14769,2021-11-05 21:30:10
358,Expired,0.26,11482,2021-05-13 16:14:54
6832,Expired,11.06,8159,2021-12-18 06:36:28
17212,Wrong Item,1.39,935,2023-08-27 21:22:19
19656,Wrong Item,5.03,16139,2019-07-26 01:25:08
15019,Wrong Item,7.21,11810,2019-12-28 19:35:25
29234,Expired,1.21,19280,2018-09-25 23:04:57
29367,Expired,2.73,29651,2023-05-06 17:01:27
6841,Wrong Item,2.69,21490,2022-09-16 17:05:23
28885,Expired,11.93,3292,2022-03-03 01:33:17
9295,Damaged,12.69,21138,2021-01-11 16:06:59
11653,Wrong Item,2.58,13235,2020-09-30 03:16:17
29313,Damaged,1.59,10231,2024-12-11 10:08:06
5388,Expired,12.31,22743,2023-07-31 03:55:16
27489,Wrong Item,13.29,24563,2018-12-01 20:04:24
6087,Expired,10.81,17305,2024-05-01 22:11:32
278,Damaged,12.97,26892,2018-01-13 21:01:25
10648,Expired,5.7,4406,2022-07-02 09:17:14
9254,Wrong Item,2.08,5766,2024-03-22 07:20:24
6304,Customer Return,5.42,9103,2021-12-07 19:01:39
23414,Customer Return,4.91,7452,2021-07-19 15:41:24
19620,Customer Return,7.65,17790,2024-01-10 08:24:25
3060,Damaged,7.08,14155,2021-05-05 19:22:40
9890,Wrong Item,4.94,6389,2020-08-23 23:28:37
20311,Expired,4.98,18397,2018-02-14 22:56:38
29497,Damaged,10.84,21096,2021-03-06 12:57:09
23725,Expired,4.59,6067,2022-01-31 10:07:25
22204,Customer Return,1.28,22092,2023-02-27 09:57:36
15452,Wrong Item,12.89,4906,2019-05-24 12:07:19
2493,Expired,6.86,14151,2024-02-05 20:53:34
3251,Wrong Item,3.36,12076,2024-09-04 04:55:52
14471,Damaged,11.17,8274,2020-10-28 18:45:00
11927,Damaged,10.06,4107,2018-10-13 09:01:02
29199,Customer Return,12.57,18438,2022-12-10 08:53:41
21952,Damaged,8.12,5973,2023-05-22 10:07:00
18148,Expired,12.55,29961,2020-07-01 23:05:39
18799,Damaged,9.78,17957,2024-04-24 01:24:40
18032,Customer Return,3.08,28764,2022-09-10 07:42:17
8922,Customer Return,13.42,8756,2022-10-25 11:04:23
25191,Wrong Item,4.19,14102,2023-08-21 21:44:39
6626,Damaged,4.15,8359,2021-11-26 09:12:50
23575,Damaged,3.34,5792,2018-08-10 18:34:28
27383,Expired,2.27,26663,2018-03-07 04:33:17
2915,Expired,14.12,14718,2023-10-13 12:21:12
2115,Expired,5.42,14083,2022-05-30 11:57:45
29198,Customer Return,14.01,19919,2022-01-02 13:46:05
12748,Customer Return,10.17,2381,2024-03-15 00:21:59
2175,Expired,0.56,13148,2021-08-19 15:34:05
970,Damaged,0.4,21198,2018-08-24 13:20:02
22345,Customer Return,0.18,11836,2019-05-10 14:40:11
28141,Damaged,1.31,17094,2024-07-16 22:59:25
16454,Wrong Item,2.35,9235,2024-03-30 06:36:53
24199,Wrong Item,9.12,6033,2021-11-24 00:16:39
1811,Customer Return,12.04,7113,2019-09-08 08:26:39
11111,Expired,3.43,16946,2018-10-19 17:15:43
5657,Damaged,11.44,19642,2021-11-23 08:37:06
18554,Wrong Item,6.75,23600,2018-11-12 23:55:07
4410,Customer Return,10.08,28546,2023-07-27 00:21:39
3902,Customer Return,10.18,22106,2021-06-01 01:22:11
16702,Wrong Item,10.23,22480,2023-11-27 12:10:35
4945,Wrong Item,6.31,27456,2021-05-30 10:06:10
7220,Customer Return,14.06,3333,2020-10-22 04:50:08
25630,Damaged,3.54,13579,2019-09-19 16:28:46
2097,Customer Return,1.39,25378,2022-08-16 05:56:07
17670,Customer Return,0.16,27117,2020-04-20 10:37:05
24532,Wrong Item,12.15,27579,2020-09-20 16:52:19
26567,Customer Return,1.81,19227,2022-06-08 17:11:03
6607,Expired,3.94,29878,2022-09-20 20:22:13
8233,Wrong Item,4.93,6562,2022-06-22 02:32:18
6496,Expired,2.66,24019,2023-02-19 22:48:30
29637,Wrong Item,12.37,8535,2022-01-17 04:58:07
27809,Wrong Item,8.09,19762,2022-05-29 08:55:00
15509,Customer Return,4.35,9502,2018-03-02 22:24:16
15427,Wrong Item,3.95,2439,2024-06-18 05:02:08
23422,Expired,2.12,10980,2018-04-23 19:29:18
6754,Expired,7.96,22536,2020-09-22 00:39:46
13924,Wrong Item,9.0,15904,2019-08-08 12:46:26
20918,Expired,1.1,7591,2018-09-10 08:39:45
29808,Wrong Item,0.06,1044,2024-10-31 12:33:57
13410,Expired,12.4,19129,2023-03-03 04:18:49
13303,Damaged,12.88,17712,2023-02-05 07:47:28
9095,Customer Return,9.86,19245,2019-03-27 07:15:14
3724,Damaged,14.91,17485,2022-07-17 01:26:00
17474,Customer Return,10.24,9825,2022-07-16 04:33:33
8399,Damaged,8.04,25669,2022-01-04 08:08:43
15081,Damaged,1.27,23004,2022-06-07 22:37:48
3366,Wrong Item,1.96,26349,2018-09-28 08:31:21
11803,Damaged,3.65,19117,2022-11-16 07:51:42
7636,Damaged,9.48,11827,2021-09-27 20:42:26
21013,Customer Return,0.74,12211,2021-06-30 12:08:24
16225,Wrong Item,8.13,10759,2020-12-27 07:48:38
25343,Damaged,7.56,15920,2021-01-29 14:20:33
4869,Customer Return,11.81,808,2020-06-17 03:28:22
809,Damaged,7.32,3357,2023-06-13 06:32:15
15288,Expired,12.53,27365,2018-12-12 04:05:18
7440,Damaged,14.62,8184,2024-03-01 20:35:12
23690,Wrong Item,2.87,27391,2024-04-19 05:16:24
8960,Customer Return,5.28,1840,2022-03-31 15:09:06
4446,Expired,2.49,19437,2021-09-02 01:00:32
6424,Damaged,3.3,23810,2020-10-28 12:43:29
23982,Customer Return,9.64,16978,2023-03-05 07:31:40
11790,Customer Return,14.88,14060,2024-05-24 01:50:10
4277,Customer Return,10.76,4846,2024-12-03 18:06:10
10135,Wrong Item,3.68,4474,2024-04-12 04:42:47
7624,Damaged,6.1,15212,2023-09-23 07:19:19
29495,Wrong Item,5.38,29575,2024-05-26 11:00:06
3403,Wrong Item,13.29,574,2023-04-07 20:57:32
23183,Expired,2.09,5074,2024-04-26 12:54:28
19432,Wrong Item,10.43,19657,2021-11-18 07:53:19
28889,Damaged,1.71,5877,2024-10-22 23:29:53
24847,Expired,4.76,18012,2020-12-24 21:40:40
13898,Expired,1.45,12321,2022-12-24 06:49:07
16057,Damaged,0.94,8731,2023-10-04 01:20:44
26547,Customer Return,8.69,9560,2024-07-19 08:48:01
5144,Wrong Item,2.73,10873,2024-12-26 17:32:09
17723,Customer Return,6.12,8991,2018-01-29 07:21:20
288,Wrong Item,10.26,6122,2024-02-16 02:06:41
24779,Expired,0.25,27534,2020-10-28 23:54:26
15533,Wrong Item,5.51,26241,2024-03-05 01:54:14
24311,Wrong Item,11.42,11595,2021-03-12 17:41:43
17104,Damaged,12.77,23046,2019-11-28 15:17:59
750,Wrong Item,14.65,4752,2019-01-19 16:25:31
26601,Customer Return,4.02,15631,2022-04-22 04:33:11
21294,Customer Return,0.4,13019,2022-06-08 05:02:55
28219,Wrong Item,1.9,12953,2022-08-09 11:45:41
547,Customer Return,12.9,17937,2022-11-20 15:31:33
18787,Damaged,5.37,28022,2019-02-23 18:20:53
16507,Wrong Item,4.23,16201,2021-06-22 04:57:04
24119,Damaged,2.42,17320,2023-01-19 13:14:14
4196,Expired,3.98,29066,2023-05-16 01:08:59
5196,Wrong Item,12.65,4571,2018-10-29 12:31:00
21064,Customer Return,10.02,22061,2024-04-29 14:48:54
21912,Customer Return,10.57,29189,2018-10-25 01:16:18
11924,Expired,13.55,16432,2022-05-23 23:25:36
21935,Customer Return,10.33,26862,2020-11-30 20:43:42
26157,Expired,6.19,12883,2020-08-06 14:10:09
10668,Wrong Item,3.0,583,2018-03-10 18:14:10
18487,Expired,13.37,17088,2022-01-22 18:25:43
13222,Expired,14.61,15067,2024-05-08 11:29:39
17806,Expired,13.05,29475,2022-02-25 17:15:41
11659,Wrong Item,11.78,9806,2019-12-11 19:43:57
155,Expired,11.59,11012,2023-01-14 06:55:40
6653,Expired,2.91,20186,2023-07-15 03:34:17
19977,Wrong Item,10.37,1216,2022-02-19 21:15:32
23774,Wrong Item,10.73,11998,2018-10-30 13:53:56
29477,Damaged,8.26,4129,2019-10-13 04:19:56
26893,Expired,1.58,14179,2018-10-20 19:07:43
8455,Damaged,1.9,13798,2022-11-05 05:08:24
676,Customer Return,6.98,29725,2019-08-29 07:22:50
28325,Expired,9.82,21988,2019-07-04 15:20:35
26602,Wrong Item,0.2,14745,2024-07-06 06:47:21
2997,Wrong Item,9.06,27337,2019-09-18 19:32:12
664,Wrong Item,3.66,12215,2024-10-31 11:11:49
23087,Expired,14.64,21843,2022-03-16 02:40:37
2758,Customer Return,0.16,3464,2023-03-16 08:31:41
22963,Expired,13.05,2890,2020-05-21 08:14:44
987,Expired,7.82,17212,2019-11-18 03:57:54
2538,Customer Return,0.34,4445,2022-06-09 08:51:18
15597,Wrong Item,0.17,2404,2021-05-31 22:31:45
29986,Wrong Item,8.38,10629,2024-06-10 00:24:04
7522,Customer Return,2.88,20438,2020-12-09 11:58:07
17124,Wrong Item,10.35,11823,2019-10-20 00:18:02
16139,Wrong Item,7.3,23387,2018-12-23 21:40:34
25337,Customer Return,1.92,28526,2018-04-20 21:01:09
26592,Wrong Item,9.35,18470,2021-10-16 20:58:43
8350,Expired,4.64,16418,2021-09-11 00:07:42
29939,Expired,5.82,28788,2023-07-30 14:20:47
11784,Customer Return,9.74,27108,2023-06-15 03:09:56
13972,Damaged,7.58,3247,2023-09-18 14:40:38
26804,Wrong Item,8.74,9652,2018-02-18 06:34:26
10633,Wrong Item,13.49,24039,2021-09-15 11:11:42
1194,Expired,8.8,26757,2018-04-15 21:56:10
12239,Damaged,6.05,17471,2021-04-08 15:42:06
17608,Wrong Item,4.57,9075,2022-02-01 05:57:19
24622,Customer Return,1.6,13346,2024-10-25 04:25:12
11927,Wrong Item,3.34,1368,2018-07-04 12:47:16
7237,Wrong Item,10.4,17764,2018-12-27 21:32:11
571,Damaged,14.82,16829,2019-03-25 00:04:55
20298,Damaged,11.1,23348,2021-05-17 05:37:28
28716,Customer Return,8.68,10276,2018-03-24 21:10:05
15584,Damaged,9.28,8355,2024-10-01 17:40:45
28733,Customer Return,8.34,18769,2024-01-26 02:06:17
16430,Expired,5.32,20286,2023-08-06 15:57:05
13160,Expired,4.33,11711,2021-03-02 19:05:29
18852,Wrong Item,10.51,21200,2023-11-09 14:17:38
22870,Damaged,5.6,12802,2019-08-25 08:48:29
1401,Wrong Item,6.84,8222,2023-11-01 14:02:46
5030,Expired,10.97,8722,2018-07-29 13:38:21
9823,Expired,2.22,8876,2022-04-14 01:16:21
22789,Customer Return,5.18,7842,2019-06-01 08:04:48
22482,Expired,8.75,16291,2021-05-02 19:33:06
15931,Damaged,7.55,14422,2019-09-08 17:36:59
16882,Customer Return,3.46,23441,2020-10-02 12:37:59
3268,Wrong Item,3.12,4760,2018-11-20 14:42:17
18160,Expired,0.09,28487,2020-11-03 15:04:17
14449,Wrong Item,13.37,15610,2020-08-21 10:02:30
17977,Expired,0.25,10581,2024-04-22 09:14:41
14424,Wrong Item,2.98,9167,2022-04-06 00:19:16
4222,Wrong Item,0.71,16192,2022-08-12 19:47:55
10528,Damaged,10.79,24260,2024-10-15 14:08:35
675,Customer Return,12.56,19190,2024-09-25 04:31:26
3291,Customer Return,13.35,23526,2024-07-22 02:26:27
4670,Customer Return,7.16,28721,2019-04-08 17:57:39
4429,Wrong Item,11.95,7718,2022-07-25 12:07:49
17905,Expired,10.9,22456,2022-04-21 07:15:43
15252,Expired,4.4,24549,2018-02-16 09:54:12
28278,Expired,9.41,8160,2019-03-03 13:39:54
9873,Expired,4.12,3749,2019-08-30 13:20:55
16206,Customer Return,14.88,16009,2022-12-23 22:10:07
5067,Damaged,7.74,14434,2021-12-03 19:48:23
8036,Expired,5.27,22358,2023-10-14 16:22:18
26480,Customer Return,7.37,4036,2022-12-29 11:43:03
12470,Customer Return,0.43,26632,2020-01-10 12:15:27
28501,Expired,12.3,10007,2024-10-11 22:09:17
22483,Expired,13.83,22659,2019-07-06 15:27:14
16545,Expired,7.24,8248,2018-12-23 02:20:22
25319,Expired,3.95,11033,2019-07-26 05:10:02
2586,Expired,11.51,14150,2022-08-30 05:17:07
10710,Wrong Item,10.7,8469,2022-04-18 22:52:48
9714,Customer Return,5.92,8243,2020-02-13 03:26:05
15671,Wrong Item,0.55,28949,2019-12-27 12:03:37
13702,Customer Return,12.74,12734,2024-09-30 19:09:36
8623,Damaged,5.89,14985,2022-10-20 07:50:28
12340,Expired,14.09,25686,2020-10-18 22:04:46
8904,Customer Return,8.24,27266,2024-10-02 20:28:35
1619,Wrong Item,5.26,24091,2018-06-24 20:07:14
28254,Expired,11.03,9992,2024-03-28 17:43:23
19376,Expired,6.93,20826,2021-10-06 14:05:56
5879,Wrong Item,6.01,13186,2020-10-25 12:34:03
14416,Damaged,10.6,18679,2024-04-25 19:16:40
29352,Expired,14.42,4326,2022-07-23 02:39:52
3782,Expired,8.46,13864,2019-11-20 20:01:27
11289,Customer Return,11.88,25105,2024-03-25 22:32:55
23936,Customer Return,4.3,6992,2020-09-19 12:13:06
13730,Wrong Item,4.56,12631,2024-03-06 22:49:33
7388,Damaged,0.69,9130,2019-08-23 00:37:38
21636,Wrong Item,14.95,7557,2018-05-30 08:42:03
28351,Damaged,13.55,22404,2024-01-15 00:52:00
20511,Expired,14.16,18771,2019-08-01 12:00:22
29403,Wrong Item,5.5,11927,2019-06-25 04:30:39
28080,Expired,5.02,17019,2021-09-09 04:21:31
23929,Expired,3.94,7284,2021-11-26 23:27:13
11880,Expired,13.36,17592,2022-06-30 10:05:24
26321,Wrong Item,2.32,18769,2024-02-20 00:12:36
10895,Wrong Item,10.85,29027,2019-02-10 22:22:21
559,Wrong Item,4.37,4360,2018-05-07 01:57:01
19499,Wrong Item,4.99,7013,2018-12-26 08:10:52
14963,Expired,7.99,928,2020-10-29 12:45:01
12710,Expired,9.41,4414,2020-09-17 00:37:50
