order_id,warehouse_id,order_to_ship_days,delivery_days,fulfillment_status,order_date
224938,185,3,5,Fast,2018-08-28 05:03:43
101432,36,8,5,Delayed,2019-08-10 20:10:41
282708,186,1,1,Fast,2024-06-11 20:13:51
250934,25,9,1,Delayed,2021-03-10 10:28:23
162042,176,9,6,Delayed,2020-04-25 00:55:21
102030,33,7,4,Delayed,2019-02-28 02:09:30
251376,109,9,3,Delayed,2022-01-29 13:07:10
165905,63,1,4,Fast,2018-07-31 09:39:53
117205,195,2,2,Fast,2020-11-30 22:07:01
246016,168,3,2,Fast,2021-01-05 01:21:15
248328,60,6,3,Delayed,2023-12-23 20:49:08
259745,97,8,6,Delayed,2021-04-03 17:20:45
185676,109,9,4,Delayed,2020-10-05 02:36:52
231853,195,4,6,Delayed,2020-01-14 22:30:03
264159,115,5,2,Delayed,2019-05-09 08:16:33
262130,195,1,2,Fast,2021-12-04 02:49:26
193465,41,9,6,Delayed,2019-02-24 03:43:00
243204,187,5,5,Delayed,2019-03-18 18:45:27
249703,35,2,2,Fast,2024-03-22 23:20:01
125519,150,2,2,Fast,2021-10-12 13:37:51
159324,145,3,2,Fast,2021-01-10 12:49:53
262660,173,3,5,Fast,2023-10-15 22:15:55
192546,86,1,4,Fast,2018-04-28 11:20:58
135399,62,5,3,Delayed,2019-02-24 18:22:36
267262,166,7,2,Delayed,2022-04-25 10:32:25
127943,83,7,2,Delayed,2019-08-18 20:52:17
102326,90,9,5,Delayed,2021-09-07 22:47:29
292859,142,8,3,Delayed,2018-10-26 11:48:30
134199,17,7,6,Delayed,2020-11-30 19:30:14
295668,126,5,1,Delayed,2023-01-01 10:38:30
272424,166,4,3,Delayed,2024-06-09 09:16:49
202849,48,4,6,Delayed,2022-03-29 16:12:54
126495,42,5,1,Delayed,2022-06-02 10:26:46
277458,173,4,1,Delayed,2022-06-10 04:36:40
220427,163,1,4,Fast,2024-08-25 00:14:40
281464,177,7,3,Delayed,2022-01-04 07:31:37
232577,72,1,6,Fast,2018-06-16 17:30:29
180571,162,3,4,Fast,2018-05-25 05:21:08
129641,112,9,1,Delayed,2019-07-30 02:33:36
233025,48,8,5,Delayed,2020-02-22 17:05:45
203989,149,6,3,Delayed,2018-04-24 14:07:26
173979,192,7,5,Delayed,2024-08-09 02:34:36
162193,98,8,3,Delayed,2019-09-23 04:30:43
282470,27,7,4,Delayed,2023-11-29 04:09:39
156467,199,3,1,Fast,2024-01-14 12:51:33
263658,185,8,6,Delayed,2020-07-20 03:38:07
133309,177,5,5,Delayed,2023-04-07 05:58:53
182528,94,5,6,Delayed,2020-05-28 09:06:15
249926,149,3,1,Fast,2022-04-20 10:04:53
254701,100,1,6,Fast,2018-01-02 12:15:04
177320,39,1,1,Fast,2020-04-08 22:56:38
202099,165,3,5,Fast,2023-05-26 09:32:39
154738,164,5,3,Delayed,2021-05-25 12:38:35
182354,116,9,6,Delayed,2023-09-26 23:56:30
151841,39,2,6,Fast,2022-07-01 04:31:59
261255,6,2,3,Fast,2019-12-17 11:28:14
251229,158,7,5,Delayed,2023-08-04 07:17:37
140798,154,5,1,Delayed,2024-07-21 07:04:56
230215,199,1,2,Fast,2020-09-15 09:48:53
214563,27,3,4,Fast,2019-10-25 19:30:37
192977,5,9,3,Delayed,2023-10-26 13:33:04
101025,128,5,4,Delayed,2024-04-14 20:43:09
161575,161,8,1,Delayed,2022-04-07 10:48:40
298417,154,1,4,Fast,2019-08-26 06:05:44
111468,126,3,2,Fast,2022-07-17 17:48:12
138458,80,1,1,Fast,2018-02-18 14:47:20
152764,23,5,4,Delayed,2019-11-01 23:26:38
235067,195,9,3,Delayed,2020-02-16 16:35:48
114427,149,3,2,Fast,2023-02-17 08:05:38
164133,5,7,2,Delayed,2024-06-01 15:37:00
127217,179,9,3,Delayed,2019-10-05 08:42:52
171894,129,5,4,Delayed,2022-02-23 12:06:28
125517,77,7,4,Delayed,2024-04-19 14:21:57
288774,124,7,5,Delayed,2022-05-23 13:14:50
179865,129,4,2,Delayed,2020-10-23 18:17:49
227382,67,3,4,Fast,2024-03-17 12:28:56
216788,89,5,6,Delayed,2024-06-12 00:33:17
226032,68,3,5,Fast,2023-05-24 17:54:13
186982,106,1,4,Fast,2022-06-09 10:02:05
274981,152,3,6,Fast,2018-11-10 02:09:39
169103,81,4,4,Delayed,2018-01-15 20:05:31
193963,92,8,5,Delayed,2020-05-19 14:46:00
117687,111,4,4,Delayed,2021-03-30 20:05:16
240184,83,5,4,Delayed,2020-04-03 15:25:35
132517,130,7,2,Delayed,2023-01-04 11:47:17
142138,96,7,2,Delayed,2018-03-12 17:57:23
194023,106,4,2,Delayed,2022-03-18 21:18:41
281905,78,2,1,Fast,2023-08-07 01:35:14
106395,44,5,5,Delayed,2021-06-23 06:34:06
187069,84,1,6,Fast,2019-04-24 21:26:55
255388,190,3,5,Fast,2019-09-30 23:32:20
217442,72,9,4,Delayed,2023-06-21 00:32:55
292179,19,1,4,Fast,2019-12-19 10:35:34
274502,94,7,6,Delayed,2024-02-08 21:36:29
251953,196,5,2,Delayed,2021-11-10 09:07:47
201917,195,8,6,Delayed,2018-03-11 22:19:54
179639,80,8,5,Delayed,2022-11-20 15:12:55
176505,158,9,4,Delayed,2019-12-09 23:10:10
270410,48,7,5,Delayed,2024-09-30 21:31:27
209627,77,1,5,Fast,2023-03-21 19:52:40
230584,192,1,6,Fast,2018-04-16 01:19:08
293206,35,2,2,Fast,2022-04-17 00:50:25
243512,146,2,6,Fast,2022-12-16 20:47:52
222059,125,7,3,Delayed,2024-11-12 15:39:16
221362,134,9,6,Delayed,2020-05-15 14:58:27
293668,155,1,4,Fast,2024-02-13 07:57:26
184460,26,7,5,Delayed,2024-01-04 14:06:26
198179,64,7,4,Delayed,2018-05-20 22:20:18
226694,24,6,6,Delayed,2023-04-05 23:49:04
140137,103,8,6,Delayed,2022-04-12 12:22:16
155659,171,8,6,Delayed,2018-05-15 21:53:28
138231,28,7,1,Delayed,2020-03-12 22:47:06
203975,92,5,6,Delayed,2019-04-24 22:41:43
132738,68,5,2,Delayed,2021-09-08 18:57:41
113440,45,3,6,Fast,2020-11-14 13:38:26
141527,176,4,3,Delayed,2020-10-12 16:05:52
256535,186,7,6,Delayed,2023-08-23 23:42:59
147088,127,2,4,Fast,2020-05-05 06:06:34
233085,93,7,3,Delayed,2021-01-13 21:25:16
140481,172,5,4,Delayed,2018-04-13 05:42:23
234722,61,5,3,Delayed,2022-06-02 23:35:40
180518,113,5,2,Delayed,2019-05-02 04:01:23
214852,75,9,3,Delayed,2021-10-22 05:29:36
178729,181,8,3,Delayed,2023-08-10 11:04:13
133084,175,1,1,Fast,2023-09-13 05:24:28
223549,167,1,6,Fast,2018-04-17 14:32:54
261478,149,8,1,Delayed,2024-07-09 17:01:48
205137,5,4,4,Delayed,2020-10-03 21:37:49
287218,135,2,1,Fast,2021-02-17 14:24:33
292761,98,4,1,Delayed,2023-04-25 07:09:19
228874,90,6,6,Delayed,2021-12-23 10:40:51
178521,185,1,3,Fast,2018-05-28 03:32:40
257530,87,2,1,Fast,2018-04-20 18:43:58
295784,156,2,3,Fast,2019-01-11 12:09:40
181244,111,9,3,Delayed,2021-10-08 08:09:12
109305,69,9,4,Delayed,2020-10-14 03:00:08
107644,56,2,3,Fast,2018-01-01 10:46:56
273249,21,6,6,Delayed,2024-03-24 03:06:26
201007,126,2,3,Fast,2022-04-20 05:07:57
240499,185,1,5,Fast,2023-03-03 13:08:05
226468,85,1,3,Fast,2018-12-17 04:53:28
185991,99,4,1,Delayed,2021-06-02 13:54:20
216871,30,6,3,Delayed,2022-07-03 12:17:05
121642,61,9,3,Delayed,2023-10-10 10:40:07
139636,22,1,2,Fast,2022-09-04 21:08:59
211704,55,5,1,Delayed,2018-07-17 21:03:15
121141,1,6,2,Delayed,2022-09-20 02:16:54
296351,31,2,2,Fast,2019-12-03 13:40:18
216898,161,9,2,Delayed,2022-03-28 04:58:05
167346,61,8,3,Delayed,2020-05-11 15:02:53
202544,148,5,4,Delayed,2022-09-24 23:08:40
170170,121,1,4,Fast,2024-03-08 17:43:13
231903,54,6,5,Delayed,2023-03-05 03:21:59
249787,4,3,3,Fast,2024-09-25 19:22:21
276549,83,8,4,Delayed,2022-02-20 22:22:43
217884,91,6,1,Delayed,2020-06-02 09:33:30
270026,131,4,2,Delayed,2023-04-04 20:11:15
114263,155,5,5,Delayed,2021-12-29 07:49:19
257201,9,1,4,Fast,2018-04-17 03:20:29
176633,11,9,5,Delayed,2024-10-17 12:45:36
244454,44,4,3,Delayed,2021-04-08 19:42:49
258392,112,9,1,Delayed,2020-12-30 20:18:21
169245,124,5,5,Delayed,2022-03-22 05:44:57
276750,54,1,6,Fast,2019-05-19 14:06:09
165266,162,6,3,Delayed,2022-01-02 15:53:55
220844,29,9,6,Delayed,2022-10-14 10:41:15
117775,175,2,6,Fast,2021-10-16 07:17:46
138014,93,4,5,Delayed,2022-10-25 20:48:15
130164,35,4,6,Delayed,2020-06-08 16:02:51
138418,75,4,5,Delayed,2018-11-03 07:06:56
142860,80,1,3,Fast,2020-04-26 06:04:59
121517,148,2,2,Fast,2019-06-21 10:06:26
224990,165,6,1,Delayed,2021-04-05 20:47:23
152283,1,4,3,Delayed,2019-10-29 17:32:31
100984,24,7,6,Delayed,2024-07-03 18:21:31
101644,105,8,4,Delayed,2018-12-31 05:13:52
272318,194,1,5,Fast,2021-11-10 01:48:32
261836,173,9,4,Delayed,2021-12-29 01:22:56
135499,35,6,4,Delayed,2021-12-08 05:36:07
224009,150,7,6,Delayed,2022-11-28 18:26:12
214374,27,3,3,Fast,2024-10-04 04:19:14
176988,149,7,3,Delayed,2024-11-16 05:40:29
116143,199,2,6,Fast,2020-03-09 04:02:12
172112,9,8,4,Delayed,2021-03-02 02:01:59
195130,90,9,1,Delayed,2021-05-04 10:37:58
212861,71,8,3,Delayed,2023-12-09 14:01:34
201767,80,7,1,Delayed,2024-10-03 17:29:12
251232,147,8,6,Delayed,2019-06-27 12:25:49
252696,39,1,1,Fast,2020-05-13 15:03:44
170815,33,3,4,Fast,2023-10-02 21:32:02
269730,75,5,6,Delayed,2019-05-09 02:26:04
276121,121,2,4,Fast,2018-10-19 05:40:33
281649,5,4,5,Delayed,2022-05-07 04:47:01
114052,72,7,2,Delayed,2020-12-05 04:11:58
134006,146,4,2,Delayed,2023-08-23 12:35:31
274623,174,6,3,Delayed,2022-01-31 19:07:10
222694,68,5,6,Delayed,2019-05-01 14:07:55
289258,72,5,6,Delayed,2023-06-21 16:57:42
224139,31,7,3,Delayed,2022-11-19 13:49:45
247301,55,8,4,Delayed,2021-01-06 16:07:52
232034,29,8,2,Delayed,2023-04-24 16:39:01
164799,12,7,3,Delayed,2019-03-30 04:26:15
232664,149,4,3,Delayed,2021-12-05 21:02:25
250393,62,8,3,Delayed,2022-03-20 18:39:59
269140,60,7,6,Delayed,2020-09-07 01:29:29
214136,68,1,4,Fast,2019-11-01 16:58:14
213854,82,5,1,Delayed,2024-02-20 19:46:41
249514,138,1,1,Fast,2021-06-20 16:43:10
249994,61,2,5,Fast,2018-01-15 19:48:49
229353,68,2,6,Fast,2023-03-29 21:33:07
257779,162,3,3,Fast,2023-12-07 19:28:57
135528,17,5,5,Delayed,2020-11-20 15:02:25
179919,160,9,1,Delayed,2021-04-06 04:36:34
216820,113,2,5,Fast,2018-10-02 22:45:46
260083,73,9,3,Delayed,2024-01-13 17:20:42
127795,162,2,3,Fast,2021-07-31 01:52:33
282341,29,4,3,Delayed,2019-11-17 22:30:11
290102,12,6,3,Delayed,2023-04-04 00:09:01
296438,78,1,4,Fast,2021-05-31 17:37:28
291634,113,3,5,Fast,2022-04-24 00:21:07
131761,198,5,5,Delayed,2023-07-03 12:22:32
219311,195,3,6,Fast,2018-10-22 05:38:51
244517,36,5,3,Delayed,2021-09-08 15:43:14
141829,168,8,5,Delayed,2021-09-28 22:29:58
278434,66,9,5,Delayed,2022-03-09 19:48:25
289594,39,3,3,Fast,2023-03-24 14:47:42
115841,120,2,4,Fast,2021-12-22 08:59:28
283773,147,9,4,Delayed,2019-05-02 04:56:14
210166,39,1,1,Fast,2021-07-23 17:46:27
102927,182,3,2,Fast,2021-07-15 15:10:57
253307,183,8,1,Delayed,2023-10-14 03:25:11
221598,155,3,4,Fast,2023-09-22 01:43:16
170258,177,5,4,Delayed,2023-04-05 16:42:08
192652,28,4,5,Delayed,2020-12-25 07:18:49
234929,132,6,4,Delayed,2022-08-30 19:35:11
220475,33,5,3,Delayed,2022-05-05 22:01:47
165025,136,3,1,Fast,2021-03-28 09:15:25
244054,35,3,2,Fast,2019-05-29 12:17:16
267913,113,3,2,Fast,2024-02-27 14:16:14
297702,125,9,3,Delayed,2024-10-23 18:49:37
174393,175,6,5,Delayed,2018-03-03 18:49:14
120000,159,9,3,Delayed,2018-02-15 03:12:57
222033,50,1,3,Fast,2021-11-13 06:22:21
297562,173,2,1,Fast,2020-11-04 09:36:21
228370,169,1,2,Fast,2020-10-09 06:31:57
150315,127,4,4,Delayed,2022-07-05 12:19:00
107315,118,8,6,Delayed,2020-01-25 01:59:08
224198,181,2,1,Fast,2018-12-09 10:45:27
263063,56,7,5,Delayed,2020-05-18 01:16:55
149316,167,1,6,Fast,2023-08-09 00:15:53
112671,127,8,1,Delayed,2021-08-08 13:40:53
153536,130,3,6,Fast,2022-04-30 14:11:43
256802,162,7,4,Delayed,2020-05-22 01:36:17
186453,35,1,6,Fast,2022-02-16 21:49:23
134457,99,3,6,Fast,2022-08-31 23:27:21
242997,32,7,4,Delayed,2020-01-15 18:37:49
188069,66,2,5,Fast,2023-10-12 18:39:40
146305,89,1,2,Fast,2022-07-04 22:16:15
130566,119,4,2,Delayed,2023-10-28 02:06:29
146279,138,6,4,Delayed,2023-08-31 17:09:01
236126,37,4,1,Delayed,2024-07-20 00:31:24
202921,121,9,4,Delayed,2019-05-21 12:18:03
260130,46,2,5,Fast,2021-08-11 10:24:30
186275,89,3,2,Fast,2020-10-15 10:40:09
196716,157,8,6,Delayed,2018-10-08 10:19:41
206256,61,7,4,Delayed,2020-01-10 01:39:01
209308,34,6,4,Delayed,2023-06-05 02:25:10
185387,59,1,6,Fast,2021-02-04 00:58:02
158647,145,5,4,Delayed,2023-02-09 01:11:55
293760,142,6,4,Delayed,2020-12-09 14:32:54
276903,150,5,1,Delayed,2019-10-01 18:16:06
178925,180,6,5,Delayed,2024-07-14 23:22:16
205900,108,7,5,Delayed,2024-05-20 18:43:42
218937,52,7,5,Delayed,2023-05-20 20:51:55
266865,45,9,3,Delayed,2019-02-16 02:22:45
205044,41,7,5,Delayed,2018-09-25 15:54:33
140105,2,2,5,Fast,2018-08-28 05:54:26
272773,5,5,1,Delayed,2021-11-27 01:29:20
129013,33,3,4,Fast,2024-12-30 15:51:46
225536,72,3,4,Fast,2022-10-24 05:26:38
252889,59,9,6,Delayed,2022-08-28 23:26:45
236610,189,5,5,Delayed,2019-07-08 16:32:24
242115,62,1,3,Fast,2021-01-15 06:01:50
158781,54,3,1,Fast,2024-02-15 19:50:31
231063,154,6,3,Delayed,2018-05-26 16:28:55
113056,105,3,5,Fast,2022-08-19 01:28:46
205867,13,1,3,Fast,2018-08-15 19:16:43
240805,181,4,2,Delayed,2019-03-07 10:10:45
158430,164,8,1,Delayed,2023-12-27 13:53:22
206735,140,8,4,Delayed,2023-03-20 11:26:40
142823,152,2,5,Fast,2024-07-14 22:39:29
259355,116,1,4,Fast,2021-12-21 21:17:56
205952,153,2,5,Fast,2018-11-11 17:13:15
180441,103,7,2,Delayed,2020-01-18 17:22:53
159553,175,5,1,Delayed,2019-06-17 15:30:05
178764,127,8,1,Delayed,2022-04-04 18:50:58
254232,18,6,4,Delayed,2021-02-23 19:07:55
247100,172,4,1,Delayed,2021-09-28 10:17:09
295172,3,2,4,Fast,2018-08-23 04:58:12
258338,122,5,6,Delayed,2021-08-14 19:08:58
185100,171,7,3,Delayed,2020-09-06 09:43:19
147140,188,9,4,Delayed,2022-03-12 01:46:18
286300,40,6,1,Delayed,2024-07-31 00:33:49
219953,74,5,6,Delayed,2024-12-14 18:13:30
238304,74,4,1,Delayed,2021-07-04 01:15:58
100125,59,4,2,Delayed,2022-12-22 05:24:51
222952,127,7,2,Delayed,2023-01-25 13:22:39
231004,79,3,2,Fast,2024-01-08 18:52:09
158478,79,1,2,Fast,2019-08-07 20:47:38
217069,13,7,4,Delayed,2018-05-10 21:19:17
212653,126,1,5,Fast,2024-08-20 17:37:46
256608,138,2,1,Fast,2023-07-14 05:53:01
283308,95,6,3,Delayed,2024-04-20 22:59:59
157420,26,4,4,Delayed,2021-12-17 13:24:45
287640,8,3,1,Fast,2023-06-09 13:19:33
169506,54,5,4,Delayed,2024-03-24 12:43:58
142064,117,9,3,Delayed,2019-10-24 14:47:49
143167,158,7,6,Delayed,2020-12-26 10:12:13
134815,147,5,5,Delayed,2020-12-15 05:42:58
238171,60,1,3,Fast,2022-03-14 17:25:57
279777,65,2,5,Fast,2021-09-17 15:13:28
268485,116,2,3,Fast,2021-02-13 18:14:04
257597,74,3,5,Fast,2021-09-06 12:48:16
141872,16,1,3,Fast,2021-02-28 05:13:16
298743,187,9,5,Delayed,2024-06-14 18:17:29
176900,87,2,5,Fast,2023-10-16 05:22:44
264093,24,5,4,Delayed,2023-10-05 11:01:36
298901,76,5,3,Delayed,2020-01-16 21:43:55
131504,79,1,6,Fast,2019-04-20 23:10:54
154236,96,6,2,Delayed,2023-12-01 15:35:00
114226,182,2,3,Fast,2024-07-26 04:38:32
202572,47,9,2,Delayed,2021-11-23 23:50:46
120229,114,7,5,Delayed,2018-06-21 04:04:17
180643,17,1,1,Fast,2019-10-08 08:26:54
210341,129,9,3,Delayed,2020-10-10 13:43:23
231587,180,9,6,Delayed,2021-03-30 05:45:55
270945,151,7,5,Delayed,2023-10-17 22:52:08
140759,80,8,4,Delayed,2019-03-20 09:38:29
234777,129,2,6,Fast,2023-01-15 20:49:14
154021,101,7,4,Delayed,2024-08-08 05:24:04
103974,120,2,6,Fast,2018-10-09 09:04:57
112754,35,7,2,Delayed,2021-08-15 17:17:12
161235,36,5,6,Delayed,2021-05-26 00:08:39
289508,191,8,3,Delayed,2019-05-06 03:33:03
250294,86,7,2,Delayed,2024-08-23 09:23:45
157640,123,9,3,Delayed,2022-06-04 00:52:30
158499,174,4,1,Delayed,2024-04-05 05:48:57
166395,118,5,3,Delayed,2019-01-16 20:19:48
175412,106,1,2,Fast,2023-12-09 01:56:34
266760,51,8,2,Delayed,2022-02-12 06:23:00
295613,15,8,2,Delayed,2018-07-31 09:51:37
299748,157,3,5,Fast,2022-07-15 06:56:34
122667,33,8,2,Delayed,2019-05-27 15:58:51
258741,95,1,5,Fast,2018-02-28 23:14:17
103455,123,3,6,Fast,2023-09-13 20:53:51
293565,15,3,3,Fast,2021-10-10 07:58:13
168041,109,9,2,Delayed,2024-01-24 21:36:11
200522,198,1,5,Fast,2024-03-04 10:46:22
191488,138,3,2,Fast,2019-11-13 06:55:19
134363,92,1,5,Fast,2020-11-13 03:31:15
148922,24,2,3,Fast,2021-11-19 05:27:30
158543,126,4,1,Delayed,2018-12-30 00:59:18
218940,108,2,2,Fast,2019-11-10 22:03:51
171411,81,1,1,Fast,2022-01-05 07:41:28
268205,8,5,1,Delayed,2021-04-28 04:34:12
173139,93,6,4,Delayed,2024-08-09 02:31:32
106590,148,7,5,Delayed,2023-11-29 19:44:20
275106,162,3,3,Fast,2020-09-27 08:03:54
133528,32,3,2,Fast,2024-02-26 03:39:44
188611,19,2,6,Fast,2024-07-19 05:37:00
274321,122,1,3,Fast,2023-01-16 14:42:37
276095,87,3,3,Fast,2021-03-15 04:09:41
118023,147,5,4,Delayed,2018-08-26 17:54:22
209844,198,4,6,Delayed,2021-05-10 21:36:01
191453,156,7,2,Delayed,2023-08-01 09:39:01
137244,18,4,3,Delayed,2019-05-29 12:20:58
250954,82,2,4,Fast,2022-02-19 06:18:12
263665,196,9,3,Delayed,2023-09-19 18:38:42
126647,195,5,5,Delayed,2023-03-15 09:12:32
279022,69,9,2,Delayed,2022-05-02 16:28:21
191752,105,8,4,Delayed,2020-08-25 07:58:41
137671,167,8,6,Delayed,2021-08-28 00:29:48
162789,19,8,6,Delayed,2023-04-01 11:42:40
197488,149,1,6,Fast,2018-01-10 05:44:47
214183,107,9,4,Delayed,2021-09-10 01:14:08
256388,8,9,6,Delayed,2020-06-03 22:41:37
191730,67,8,1,Delayed,2020-02-26 14:04:52
272584,28,1,3,Fast,2024-08-23 11:19:18
265349,16,1,1,Fast,2018-09-01 11:49:51
266311,57,1,3,Fast,2021-01-14 20:07:20
143291,153,8,6,Delayed,2019-06-07 15:11:25
228520,71,4,3,Delayed,2018-07-14 23:39:25
138951,159,4,4,Delayed,2024-03-10 05:42:19
104265,79,8,6,Delayed,2019-09-15 21:26:09
145664,48,5,2,Delayed,2023-11-24 07:37:31
215154,82,7,3,Delayed,2018-08-13 17:35:54
210346,112,4,2,Delayed,2019-05-11 13:15:26
227449,70,4,3,Delayed,2024-07-15 20:33:58
115333,15,2,1,Fast,2024-04-23 14:38:20
172350,154,9,4,Delayed,2023-09-21 18:55:58
118062,7,5,2,Delayed,2020-03-13 21:01:01
194874,60,7,2,Delayed,2020-01-04 07:40:14
223752,72,5,1,Delayed,2019-05-27 14:34:28
277400,155,1,2,Fast,2019-06-11 05:45:51
148590,63,4,6,Delayed,2018-01-04 18:10:00
284958,154,9,2,Delayed,2022-08-28 18:07:31
122549,85,8,1,Delayed,2020-06-26 12:55:42
189715,10,8,1,Delayed,2018-03-18 23:02:25
237585,118,1,3,Fast,2021-05-11 07:46:54
281935,100,7,2,Delayed,2018-06-21 09:51:24
182174,17,3,4,Fast,2018-11-25 19:55:08
241731,157,7,5,Delayed,2023-10-29 04:15:26
295791,110,4,3,Delayed,2021-03-11 19:46:26
282902,171,2,6,Fast,2018-11-26 07:49:47
140142,192,5,1,Delayed,2022-01-04 16:34:24
149220,171,3,2,Fast,2018-10-05 15:21:56
149067,30,4,6,Delayed,2024-03-23 08:29:26
201973,109,9,2,Delayed,2018-06-19 12:01:00
293962,70,4,5,Delayed,2024-10-29 03:11:44
278699,169,7,4,Delayed,2023-10-26 11:37:39
223901,165,5,4,Delayed,2020-08-01 08:52:45
296356,99,1,2,Fast,2020-11-28 01:30:11
127694,130,6,6,Delayed,2021-02-14 20:19:58
202713,43,4,5,Delayed,2022-08-23 20:45:24
156346,194,3,2,Fast,2019-02-21 18:41:37
205268,86,3,1,Fast,2023-09-18 19:16:59
171946,44,7,1,Delayed,2019-08-02 04:25:28
143059,72,1,6,Fast,2020-08-12 20:15:26
149557,116,8,5,Delayed,2024-11-21 21:31:16
240940,19,3,6,Fast,2021-12-24 04:42:01
191258,35,6,6,Delayed,2023-12-10 07:49:00
233729,86,8,3,Delayed,2018-04-11 23:45:23
241876,144,3,3,Fast,2024-06-17 18:52:35
289348,170,6,3,Delayed,2022-08-04 20:48:31
108129,47,8,1,Delayed,2021-04-07 04:41:15
225535,93,9,6,Delayed,2022-01-06 11:50:00
201870,79,9,4,Delayed,2019-03-14 01:28:41
296407,5,3,1,Fast,2019-05-16 11:12:12
119324,190,2,5,Fast,2018-10-20 06:41:55
257463,8,1,4,Fast,2024-06-02 17:13:49
280752,173,2,5,Fast,2024-05-21 04:29:52
158814,9,6,3,Delayed,2023-08-25 13:31:15
114857,177,3,1,Fast,2018-06-27 22:06:08
149437,71,6,3,Delayed,2018-02-06 02:11:54
232413,178,9,1,Delayed,2021-07-30 18:06:55
155780,186,7,4,Delayed,2019-12-15 22:42:03
103600,119,7,4,Delayed,2018-10-28 03:56:12
157330,29,4,3,Delayed,2021-05-02 15:01:45
253769,4,1,3,Fast,2020-03-04 13:40:57
111730,97,3,5,Fast,2023-11-18 11:30:31
173087,147,7,6,Delayed,2024-08-31 18:56:35
116558,107,7,2,Delayed,2022-06-27 07:56:36
251402,166,8,3,Delayed,2022-03-14 11:17:46
247387,175,8,4,Delayed,2018-06-21 16:02:55
261548,37,6,1,Delayed,2020-11-29 22:34:24
289974,110,6,5,Delayed,2024-11-14 09:07:53
240610,5,5,3,Delayed,2024-03-22 09:09:09
295085,192,8,1,Delayed,2021-09-03 05:54:32
262788,107,6,2,Delayed,2020-02-06 19:37:55
192010,110,7,5,Delayed,2018-11-11 18:04:05
202091,43,1,6,Fast,2022-07-23 03:57:38
229619,103,7,4,Delayed,2019-04-09 12:36:06
123223,88,8,4,Delayed,2021-02-14 00:06:42
241586,90,2,3,Fast,2020-12-31 04:21:39
237244,22,3,6,Fast,2024-04-22 14:24:03
183793,69,9,3,Delayed,2018-10-17 10:50:38
130984,42,2,1,Fast,2020-05-22 07:41:57
256461,32,8,1,Delayed,2024-08-18 01:49:36
182387,113,4,3,Delayed,2018-04-12 11:05:10
217408,142,9,5,Delayed,2021-01-09 21:22:33
106602,50,5,4,Delayed,2020-08-14 11:13:00
189870,192,4,5,Delayed,2023-07-06 21:40:06
223853,26,9,5,Delayed,2021-01-27 23:14:59
217145,145,9,4,Delayed,2023-08-13 10:57:04
205584,64,4,6,Delayed,2018-03-20 22:33:21
136029,26,2,1,Fast,2023-11-03 15:17:45
131329,17,2,1,Fast,2020-08-22 02:49:21
199899,193,5,3,Delayed,2020-05-27 11:03:52
198366,60,9,1,Delayed,2020-06-08 12:13:44
129026,7,8,4,Delayed,2020-07-13 21:06:21
132911,109,7,6,Delayed,2022-02-15 12:50:12
149335,53,8,5,Delayed,2021-05-18 13:43:20
136843,177,4,6,Delayed,2018-01-14 20:08:45
183416,76,2,5,Fast,2020-07-26 11:48:13
137028,114,4,2,Delayed,2024-05-31 02:03:32
267021,172,2,1,Fast,2019-06-26 09:11:49
289396,111,2,5,Fast,2018-06-29 08:49:43
225685,71,9,2,Delayed,2020-12-25 14:07:05
113776,52,1,6,Fast,2020-01-07 13:54:20
274902,63,8,3,Delayed,2018-12-31 10:56:48
271204,99,8,5,Delayed,2020-06-02 19:54:48
182575,154,4,3,Delayed,2022-06-09 06:10:00
289114,186,2,6,Fast,2018-01-30 23:05:01
138977,137,2,5,Fast,2020-06-09 10:58:45
124870,46,2,5,Fast,2022-02-26 08:43:26
198416,77,6,5,Delayed,2021-09-30 08:11:38
265124,130,3,4,Fast,2018-07-07 22:32:19
167588,155,5,3,Delayed,2024-11-29 11:15:59
271594,198,2,4,Fast,2022-11-23 14:16:03
121440,37,8,1,Delayed,2022-01-14 03:04:06
238121,21,4,3,Delayed,2022-08-26 11:40:25
181562,198,5,2,Delayed,2023-06-06 08:32:22
279077,38,3,4,Fast,2019-05-22 02:13:59
243967,53,3,3,Fast,2024-03-01 16:45:57
221105,160,5,2,Delayed,2018-03-12 01:48:12
200605,184,2,2,Fast,2023-03-12 04:51:34
221071,167,3,5,Fast,2022-07-18 16:08:28
247772,128,2,4,Fast,2022-01-25 23:13:39
278729,147,3,6,Fast,2022-06-28 08:44:04
187313,138,4,2,Delayed,2022-09-03 13:49:06
151909,48,5,4,Delayed,2020-11-04 18:35:57
250220,6,4,3,Delayed,2024-10-19 19:01:51
248090,172,4,5,Delayed,2022-08-06 17:37:15
220116,49,2,5,Fast,2020-02-13 07:27:01
140249,110,7,3,Delayed,2018-11-20 08:41:43
176970,145,6,2,Delayed,2021-09-19 07:26:44
213055,81,3,1,Fast,2019-02-01 14:50:24
292983,175,9,2,Delayed,2024-12-22 23:14:26
287076,165,6,2,Delayed,2021-09-08 10:36:40
275947,197,7,5,Delayed,2018-07-17 19:24:45
144260,167,5,2,Delayed,2019-06-14 08:56:05
225336,13,8,5,Delayed,2018-08-12 08:53:49
241750,107,8,2,Delayed,2019-04-12 18:09:52
203004,24,7,6,Delayed,2022-11-28 02:03:14
