product_id,historical_demand,forecasted_demand,forecast_error,season,forecast_month
18480,103,123,20,Festive,2023-02-12 12:18:44
23927,124,106,-18,Winter,2024-07-14 11:41:40
9495,135,104,-31,Festive,2021-04-04 10:07:44
7807,417,473,56,Summer,2020-03-19 19:59:48
28189,302,326,24,Summer,2019-11-03 22:24:46
23928,222,244,22,Monsoon,2020-05-28 17:03:42
22944,178,249,71,Festive,2020-09-12 22:57:51
28089,129,204,75,Monsoon,2020-06-14 07:44:44
29777,439,486,47,Monsoon,2024-03-20 20:26:43
29221,376,357,-19,Summer,2022-01-29 04:01:18
22786,60,106,46,Festive,2022-01-25 06:13:48
8430,460,477,17,Summer,2021-11-30 10:00:28
19648,45,30,-15,Festive,2020-03-12 21:20:45
14023,492,534,42,Festive,2022-10-30 01:29:06
23816,393,345,-48,Festive,2018-10-29 18:24:42
9001,339,341,2,Festive,2018-09-27 00:12:04
855,43,51,8,Monsoon,2018-11-09 11:06:56
5092,211,248,37,Festive,2018-07-12 05:54:13
27851,270,293,23,Summer,2018-08-01 10:25:21
1447,419,477,58,Winter,2018-01-06 00:23:08
29898,252,267,15,Festive,2018-11-30 09:19:43
709,142,140,-2,Festive,2018-03-21 22:43:16
13880,390,412,22,Monsoon,2018-01-23 19:19:04
11019,126,156,30,Summer,2020-07-13 14:11:42
20672,94,169,75,Festive,2020-12-25 22:26:48
12784,21,-17,-38,Festive,2023-11-06 22:05:46
14969,471,473,2,Summer,2018-06-24 16:12:57
26548,305,347,42,Summer,2020-04-02 05:14:08
19596,238,280,42,Winter,2023-01-10 17:44:04
1151,165,152,-13,Winter,2019-12-18 22:58:47
3649,142,202,60,Winter,2022-01-08 05:06:14
24755,496,565,69,Monsoon,2019-08-21 05:25:00
11159,475,485,10,Monsoon,2024-09-06 10:30:16
21860,483,552,69,Festive,2023-09-09 17:28:48
23024,322,308,-14,Summer,2022-02-09 04:10:23
23365,397,460,63,Monsoon,2018-09-23 11:42:35
247,60,103,43,Summer,2018-01-09 16:48:42
25538,265,282,17,Festive,2019-09-13 19:50:15
4870,272,232,-40,Winter,2020-07-04 21:48:49
15989,176,243,67,Festive,2021-04-11 10:10:30
787,465,506,41,Festive,2023-11-29 22:34:38
26879,197,272,75,Festive,2023-03-26 07:42:16
2810,335,411,76,Festive,2024-01-01 05:16:21
11007,258,307,49,Winter,2018-10-07 16:58:01
5216,279,303,24,Summer,2021-05-13 11:44:46
19521,497,544,47,Winter,2024-07-08 08:08:21
955,465,428,-37,Summer,2019-01-26 04:52:44
25145,112,149,37,Summer,2023-06-06 14:12:52
14505,216,194,-22,Summer,2021-03-11 17:00:06
13295,397,408,11,Winter,2020-05-15 19:52:39
7115,167,206,39,Summer,2021-11-05 10:11:47
17656,430,402,-28,Summer,2019-03-27 06:19:32
12105,97,111,14,Summer,2018-05-29 02:33:40
5684,420,391,-29,Winter,2018-04-12 02:00:15
22499,103,56,-47,Summer,2020-09-20 03:02:48
11289,65,113,48,Festive,2020-02-25 13:51:51
14775,405,365,-40,Summer,2024-12-26 17:32:53
5885,181,169,-12,Monsoon,2023-02-24 04:44:19
29014,174,124,-50,Festive,2024-01-06 15:49:07
22483,213,247,34,Monsoon,2018-04-14 00:05:52
25594,89,48,-41,Winter,2019-03-07 08:14:49
21362,398,447,49,Summer,2019-06-06 23:46:16
23528,314,372,58,Winter,2024-08-25 03:23:44
20608,321,314,-7,Summer,2021-11-23 03:24:02
3515,105,96,-9,Festive,2021-01-15 10:23:57
14191,499,515,16,Festive,2021-12-29 11:57:58
25169,334,376,42,Monsoon,2021-05-24 17:39:28
25390,330,384,54,Summer,2022-06-01 18:46:58
28323,111,75,-36,Winter,2021-06-21 22:09:16
4330,136,92,-44,Festive,2023-12-03 20:57:04
23986,365,363,-2,Summer,2019-05-24 16:16:49
10343,190,258,68,Winter,2024-05-30 23:24:14
17074,137,180,43,Winter,2022-02-03 20:30:40
11502,201,199,-2,Winter,2024-05-30 01:01:26
7170,110,114,4,Monsoon,2023-11-25 18:16:45
11461,202,278,76,Winter,2018-09-22 08:59:25
13378,248,299,51,Festive,2018-08-25 22:47:07
4618,129,149,20,Winter,2023-03-10 08:03:46
22226,256,300,44,Festive,2019-05-14 22:20:12
19141,68,61,-7,Festive,2021-09-23 09:31:47
13294,289,362,73,Winter,2022-01-10 05:40:25
4275,492,473,-19,Summer,2019-05-09 10:10:30
22922,251,285,34,Festive,2022-06-13 08:02:35
23315,234,250,16,Monsoon,2020-11-08 03:28:29
4103,43,42,-1,Summer,2024-07-26 13:18:03
1373,163,144,-19,Summer,2023-01-06 13:49:57
6639,40,84,44,Winter,2023-06-26 17:16:24
7098,20,29,9,Summer,2020-05-23 09:23:41
18749,422,500,78,Monsoon,2023-08-22 16:46:24
14402,122,147,25,Festive,2024-05-11 04:22:41
21438,177,235,58,Monsoon,2019-02-19 02:44:56
23030,478,467,-11,Summer,2018-12-03 23:50:12
5675,37,95,58,Monsoon,2019-11-12 13:12:34
18043,329,331,2,Summer,2020-12-11 02:37:32
23320,41,114,73,Winter,2020-04-05 13:23:37
6920,173,187,14,Summer,2021-11-15 19:52:34
19127,401,454,53,Festive,2022-06-19 00:47:21
18647,305,374,69,Winter,2023-05-27 15:30:53
389,282,253,-29,Summer,2021-05-18 02:01:49
13798,261,296,35,Winter,2024-11-14 04:15:11
8135,387,411,24,Winter,2021-07-16 13:42:13
21398,319,368,49,Monsoon,2022-06-23 02:20:29
29365,254,221,-33,Summer,2023-01-23 03:11:09
8210,188,204,16,Festive,2022-03-27 23:11:08
15309,75,54,-21,Summer,2023-02-19 21:52:47
10515,382,337,-45,Monsoon,2024-07-12 10:53:08
8503,42,98,56,Winter,2018-05-27 19:51:00
19042,234,193,-41,Monsoon,2020-09-21 07:41:43
959,477,451,-26,Monsoon,2021-08-16 00:30:18
18930,113,133,20,Summer,2018-07-10 04:37:05
17435,79,79,0,Festive,2024-09-23 20:45:29
21137,491,560,69,Festive,2018-08-03 20:07:24
7538,463,491,28,Winter,2024-06-19 15:50:39
3074,498,539,41,Winter,2022-10-21 07:15:30
26545,212,200,-12,Festive,2021-06-18 16:10:18
3815,421,461,40,Summer,2024-12-05 05:46:20
29401,210,163,-47,Summer,2022-11-06 14:57:59
3366,272,316,44,Festive,2021-11-22 14:21:55
5065,75,89,14,Summer,2020-06-25 12:56:27
29043,435,385,-50,Monsoon,2018-03-08 00:16:03
624,311,280,-31,Winter,2022-02-01 08:26:11
11566,103,175,72,Summer,2022-12-26 23:42:03
11106,363,318,-45,Festive,2020-12-26 06:55:51
2064,159,173,14,Summer,2023-06-12 05:36:20
5548,256,216,-40,Summer,2019-04-05 22:44:34
18916,270,277,7,Winter,2021-03-20 11:43:36
13912,131,195,64,Summer,2020-07-01 21:06:56
11424,476,534,58,Summer,2022-12-20 01:38:03
18476,391,428,37,Festive,2020-12-18 02:32:18
3555,170,186,16,Festive,2021-05-17 11:15:36
20913,184,210,26,Festive,2020-01-30 09:06:11
3182,36,64,28,Summer,2021-10-03 17:58:28
3315,321,317,-4,Winter,2020-09-27 13:32:38
2520,321,336,15,Winter,2019-06-18 15:16:06
15206,304,285,-19,Festive,2020-09-29 11:54:53
17958,37,75,38,Summer,2018-12-06 16:40:00
26385,69,62,-7,Summer,2020-02-28 09:29:29
10785,364,404,40,Monsoon,2022-09-03 14:44:54
27594,405,446,41,Festive,2020-03-26 19:16:17
20034,252,272,20,Festive,2020-06-12 01:06:34
24977,49,84,35,Monsoon,2018-10-25 06:19:40
1026,82,122,40,Monsoon,2019-04-01 07:12:58
22923,485,447,-38,Monsoon,2022-11-18 05:35:02
13044,191,269,78,Summer,2021-08-27 06:37:41
1856,30,-13,-43,Winter,2020-04-02 21:46:27
25597,340,356,16,Winter,2022-06-01 11:25:53
9025,360,431,71,Summer,2019-02-18 04:23:23
14079,301,286,-15,Monsoon,2023-06-05 18:26:30
8352,443,460,17,Winter,2019-07-03 22:45:00
19581,279,304,25,Festive,2018-11-04 11:05:02
10335,213,217,4,Summer,2019-10-30 08:29:50
28701,133,208,75,Summer,2021-06-22 15:53:48
21133,55,52,-3,Summer,2024-04-10 22:25:34
10571,367,394,27,Festive,2019-01-29 10:58:22
29780,179,239,60,Winter,2021-09-08 21:06:30
23180,218,272,54,Festive,2022-05-19 04:08:29
8226,34,81,47,Festive,2023-01-28 05:41:33
10221,301,296,-5,Winter,2023-05-30 00:48:24
28186,159,210,51,Monsoon,2022-12-31 14:38:48
17389,302,333,31,Festive,2023-12-22 01:47:13
26644,244,259,15,Summer,2024-06-20 10:30:46
27653,189,245,56,Summer,2019-07-21 19:48:54
16681,288,330,42,Monsoon,2022-12-19 22:14:38
5006,100,73,-27,Monsoon,2024-05-15 15:52:21
26795,55,78,23,Monsoon,2023-09-03 22:26:18
1567,180,152,-28,Summer,2023-01-14 06:11:22
12698,328,335,7,Festive,2020-12-15 07:01:59
24856,52,129,77,Monsoon,2024-06-22 08:23:26
11617,38,-5,-43,Festive,2019-06-18 13:17:46
6614,169,165,-4,Festive,2020-11-21 23:22:38
6156,296,247,-49,Winter,2023-10-13 06:10:36
7746,77,123,46,Winter,2019-02-03 21:19:59
9040,363,402,39,Summer,2020-10-30 07:53:52
17429,453,494,41,Winter,2024-07-24 06:46:10
1498,199,158,-41,Winter,2021-11-10 20:06:44
27003,85,62,-23,Summer,2023-10-08 06:05:17
7358,303,340,37,Winter,2023-06-04 23:29:55
25848,395,415,20,Monsoon,2019-12-18 03:36:01
1040,21,36,15,Summer,2024-12-30 14:53:19
10489,482,524,42,Monsoon,2024-08-07 09:24:54
10140,480,512,32,Winter,2024-12-22 02:29:59
880,239,232,-7,Summer,2023-09-26 07:15:52
17154,182,220,38,Summer,2022-01-10 15:59:25
7268,491,453,-38,Winter,2022-05-11 18:10:54
14224,42,17,-25,Festive,2018-05-20 14:53:25
11964,367,336,-31,Summer,2024-08-06 09:45:23
23126,32,97,65,Monsoon,2021-06-09 08:01:54
21387,301,323,22,Summer,2023-06-24 20:23:46
5227,414,417,3,Winter,2018-11-08 20:22:29
3286,295,296,1,Monsoon,2022-09-19 18:14:30
13088,253,210,-43,Monsoon,2021-12-15 17:52:36
29809,218,233,15,Summer,2024-02-22 00:45:53
1070,491,485,-6,Festive,2018-07-18 19:16:25
29916,31,-16,-47,Festive,2023-03-11 08:49:03
23602,20,9,-11,Festive,2022-09-06 10:35:44
19724,211,233,22,Winter,2023-01-05 19:25:39
6435,467,479,12,Monsoon,2022-10-24 12:06:21
24720,130,95,-35,Festive,2023-01-26 01:56:41
2860,372,367,-5,Festive,2020-08-08 20:49:21
12082,489,491,2,Summer,2020-09-07 11:05:54
2150,363,343,-20,Monsoon,2021-08-08 00:17:44
28829,413,410,-3,Monsoon,2021-01-06 18:10:48
14432,428,488,60,Summer,2020-03-23 21:26:00
12610,257,297,40,Monsoon,2019-01-22 07:48:45
5896,61,139,78,Summer,2024-02-15 10:05:28
15927,432,446,14,Winter,2024-05-12 07:31:29
23694,298,325,27,Winter,2020-01-11 03:50:15
2545,327,364,37,Winter,2018-01-06 14:14:39
4193,221,206,-15,Winter,2022-12-20 03:57:37
16256,418,385,-33,Festive,2019-04-09 18:33:16
24335,119,175,56,Summer,2018-08-05 08:58:58
12422,215,254,39,Summer,2022-03-31 12:52:48
3419,374,348,-26,Summer,2023-01-08 14:41:14
17046,35,55,20,Monsoon,2018-08-14 05:04:30
16498,431,406,-25,Winter,2023-12-27 22:40:30
20714,377,400,23,Summer,2021-10-11 08:31:29
24623,426,412,-14,Summer,2024-04-08 12:15:37
22576,398,442,44,Monsoon,2020-03-19 18:15:00
4537,85,90,5,Winter,2020-02-27 04:26:01
45,106,105,-1,Monsoon,2020-01-29 15:42:53
19839,233,271,38,Winter,2021-08-19 15:29:18
27885,114,108,-6,Summer,2023-09-09 20:01:27
11450,297,273,-24,Monsoon,2024-12-09 03:05:50
29576,355,321,-34,Monsoon,2019-10-25 13:14:55
23092,179,213,34,Summer,2023-11-23 10:43:35
26802,316,309,-7,Festive,2019-02-05 17:47:18
29282,349,350,1,Festive,2018-06-23 20:01:06
17764,274,259,-15,Monsoon,2022-06-23 15:41:52
2653,38,35,-3,Festive,2024-02-26 06:11:29
13363,150,146,-4,Monsoon,2018-09-22 22:24:46
23220,72,116,44,Summer,2019-08-26 16:24:59
27206,280,276,-4,Summer,2021-03-04 03:09:22
24732,404,417,13,Monsoon,2023-09-26 19:30:07
16134,22,-7,-29,Winter,2018-03-19 12:48:30
11213,309,381,72,Winter,2020-10-27 05:45:58
26419,388,421,33,Festive,2019-02-28 03:29:11
3490,367,318,-49,Monsoon,2021-08-01 01:34:50
22713,483,523,40,Festive,2019-10-23 23:01:06
27330,80,149,69,Summer,2021-10-12 20:14:16
16685,180,132,-48,Monsoon,2023-03-08 05:40:13
19257,160,120,-40,Festive,2022-07-13 03:52:33
14578,453,448,-5,Summer,2021-03-26 10:11:07
12245,206,157,-49,Festive,2024-07-04 23:06:16
1809,224,303,79,Festive,2018-03-10 13:00:07
14337,200,158,-42,Winter,2023-11-15 21:43:37
22053,43,115,72,Winter,2018-02-15 03:58:46
14076,314,289,-25,Festive,2020-11-01 00:20:51
11916,497,487,-10,Winter,2018-06-22 00:24:58
10098,212,247,35,Summer,2023-06-07 13:32:40
3818,359,425,66,Winter,2018-07-13 15:47:28
28362,487,454,-33,Winter,2021-08-25 02:20:50
17358,46,77,31,Winter,2023-04-24 23:33:44
22618,182,174,-8,Winter,2019-10-02 06:54:14
24627,397,462,65,Winter,2019-05-30 10:44:17
3296,60,79,19,Monsoon,2018-11-30 03:36:29
25431,144,199,55,Festive,2022-02-21 19:40:44
13552,212,212,0,Monsoon,2022-09-09 07:03:30
3579,406,473,67,Winter,2023-04-15 12:16:41
3444,379,434,55,Festive,2021-06-04 16:16:05
9432,25,14,-11,Monsoon,2022-01-20 19:50:13
21500,140,100,-40,Summer,2024-04-20 20:31:18
19570,62,126,64,Summer,2023-08-16 20:26:32
27129,222,183,-39,Winter,2020-07-15 21:04:09
3014,263,309,46,Monsoon,2021-10-28 14:42:50
6867,392,368,-24,Winter,2021-07-29 05:58:08
226,197,149,-48,Summer,2019-11-10 22:24:54
10619,201,175,-26,Winter,2021-10-10 17:06:22
2852,150,227,77,Festive,2022-11-03 17:33:13
4413,248,273,25,Summer,2019-08-22 14:22:22
16865,195,235,40,Festive,2021-08-09 12:21:10
5690,145,177,32,Monsoon,2024-09-13 20:25:10
22393,406,427,21,Monsoon,2020-06-11 20:03:51
28091,360,394,34,Festive,2023-07-31 22:26:58
22662,192,164,-28,Winter,2023-04-28 15:25:03
28679,175,192,17,Monsoon,2022-04-02 17:38:40
5091,109,151,42,Festive,2018-08-23 01:43:07
12205,273,247,-26,Summer,2019-03-14 09:26:47
7918,406,364,-42,Summer,2018-10-26 10:10:37
29709,183,134,-49,Summer,2024-06-11 07:21:11
12235,218,240,22,Winter,2018-12-24 21:55:53
29958,101,138,37,Summer,2020-03-18 14:26:31
10422,499,523,24,Monsoon,2023-09-14 21:19:53
16976,458,422,-36,Winter,2021-08-10 10:35:40
1682,377,455,78,Festive,2023-10-09 21:06:18
15647,89,100,11,Festive,2019-02-17 14:33:15
9102,418,391,-27,Winter,2018-11-19 01:03:02
9289,348,358,10,Summer,2019-04-04 16:47:19
9464,202,270,68,Festive,2024-07-24 18:49:48
28734,76,84,8,Summer,2021-02-28 13:27:55
8944,322,289,-33,Monsoon,2023-06-06 12:46:15
18321,24,96,72,Summer,2021-03-25 10:09:10
28243,372,445,73,Summer,2024-03-18 11:58:16
9049,172,212,40,Summer,2022-11-19 23:46:00
16744,78,40,-38,Winter,2024-03-14 02:02:45
15237,21,-17,-38,Monsoon,2022-08-29 16:57:37
24100,469,545,76,Monsoon,2018-03-06 10:39:18
27646,443,440,-3,Summer,2018-11-24 21:20:50
10970,230,221,-9,Summer,2023-10-02 00:16:35
29543,252,207,-45,Festive,2021-11-01 00:32:52
13815,355,373,18,Summer,2019-09-07 14:44:06
3682,41,112,71,Festive,2019-08-19 12:14:34
3501,457,496,39,Festive,2021-09-24 13:22:13
4299,262,334,72,Winter,2019-11-17 14:49:26
18773,313,343,30,Festive,2020-09-01 10:42:40
2824,95,163,68,Summer,2021-06-16 12:35:00
5576,50,43,-7,Monsoon,2024-11-28 21:46:08
18,399,458,59,Festive,2022-03-17 20:10:25
1888,194,217,23,Monsoon,2018-02-14 15:35:13
4254,418,371,-47,Winter,2023-03-10 19:10:06
28525,364,440,76,Winter,2018-01-02 03:57:53
26395,407,420,13,Summer,2020-07-20 07:58:53
14468,410,443,33,Festive,2023-01-24 23:28:35
6365,224,257,33,Monsoon,2022-02-06 03:06:12
23277,98,80,-18,Monsoon,2021-04-05 22:34:46
6197,473,465,-8,Festive,2023-08-05 17:14:42
18063,308,278,-30,Summer,2019-02-14 06:23:56
23833,388,360,-28,Summer,2019-11-08 06:24:23
17932,224,293,69,Summer,2023-06-24 06:00:44
15933,454,422,-32,Monsoon,2018-07-31 03:23:36
25962,358,309,-49,Summer,2022-01-23 16:38:29
18683,354,402,48,Monsoon,2021-06-23 07:20:22
2972,178,189,11,Festive,2019-09-22 21:48:55
6684,404,452,48,Winter,2021-01-31 23:47:03
3643,416,390,-26,Festive,2020-02-20 16:08:11
19112,200,270,70,Festive,2022-04-18 17:52:05
6776,201,209,8,Monsoon,2021-12-26 17:07:45
23973,389,354,-35,Summer,2022-01-08 02:49:23
19363,223,251,28,Summer,2022-04-18 21:02:00
9596,303,348,45,Summer,2022-11-11 08:52:42
22133,210,175,-35,Monsoon,2019-06-08 00:42:42
17384,42,-2,-44,Festive,2023-08-02 02:56:28
15876,49,32,-17,Festive,2018-03-06 17:04:02
16456,116,171,55,Summer,2022-10-02 12:34:40
26991,48,48,0,Winter,2019-11-04 12:24:02
12718,271,233,-38,Monsoon,2018-05-22 00:32:09
3116,187,143,-44,Festive,2024-04-03 13:30:39
13465,71,94,23,Winter,2024-11-25 15:04:15
27189,262,255,-7,Festive,2023-12-15 20:21:32
23690,124,113,-11,Winter,2020-03-16 10:03:44
3896,57,31,-26,Monsoon,2023-04-09 03:15:41
22630,328,394,66,Winter,2018-01-11 11:49:37
3548,99,151,52,Monsoon,2020-09-15 23:45:58
23046,254,231,-23,Festive,2022-02-22 12:17:32
28674,353,376,23,Monsoon,2022-12-24 15:08:24
27263,80,55,-25,Winter,2024-06-25 01:13:52
28718,129,119,-10,Summer,2020-02-16 03:48:02
21074,270,242,-28,Summer,2021-03-04 17:07:57
10149,378,346,-32,Summer,2024-07-17 06:44:19
4855,194,180,-14,Summer,2020-09-02 06:56:48
25901,486,510,24,Summer,2024-03-20 07:38:07
11319,158,147,-11,Winter,2020-06-03 11:04:40
7080,213,282,69,Monsoon,2023-06-25 22:57:36
14888,325,388,63,Summer,2022-05-07 04:15:51
12143,357,401,44,Monsoon,2024-10-31 23:24:21
27973,406,371,-35,Festive,2019-11-18 22:47:04
12533,71,85,14,Festive,2020-08-10 14:09:58
27300,291,247,-44,Monsoon,2021-10-18 03:30:08
24829,266,269,3,Monsoon,2023-06-15 14:47:47
1616,400,359,-41,Festive,2023-02-18 06:14:09
13140,88,38,-50,Festive,2023-12-08 23:45:28
14394,362,318,-44,Monsoon,2022-12-13 12:16:33
493,297,320,23,Winter,2024-10-03 22:17:50
5232,473,442,-31,Summer,2019-02-20 19:13:53
19320,405,368,-37,Festive,2023-06-19 02:39:41
19256,150,146,-4,Festive,2019-11-26 05:46:14
14415,477,516,39,Festive,2018-11-05 20:44:41
24331,30,98,68,Monsoon,2019-07-25 10:19:10
9624,353,352,-1,Winter,2019-02-18 19:38:21
3551,467,521,54,Festive,2018-04-09 00:02:06
2488,237,254,17,Summer,2019-06-23 23:16:46
19326,321,364,43,Summer,2023-08-10 11:43:27
13926,187,142,-45,Summer,2024-09-14 10:22:39
26293,64,126,62,Festive,2020-07-13 14:30:06
8261,430,500,70,Monsoon,2023-04-02 07:05:19
10354,120,137,17,Winter,2024-01-16 03:25:45
11574,451,404,-47,Winter,2019-12-20 18:49:27
6310,302,279,-23,Summer,2023-03-10 00:44:38
5077,268,251,-17,Monsoon,2024-10-08 07:26:48
9094,406,439,33,Monsoon,2018-12-13 00:28:53
3780,123,149,26,Festive,2021-07-11 03:01:13
21570,115,68,-47,Monsoon,2019-12-08 08:30:57
23264,398,367,-31,Festive,2018-09-19 23:30:06
13405,197,219,22,Summer,2024-03-18 18:31:28
17003,274,292,18,Festive,2020-09-13 19:57:44
18930,137,202,65,Monsoon,2020-11-11 12:06:46
3849,69,129,60,Festive,2023-12-27 10:06:39
1712,296,324,28,Monsoon,2023-06-13 18:23:02
6586,116,160,44,Winter,2020-01-28 05:19:14
16683,326,282,-44,Festive,2020-06-23 03:55:22
22408,282,242,-40,Festive,2018-09-21 12:15:45
25942,168,209,41,Winter,2023-01-26 20:28:55
4543,167,189,22,Monsoon,2019-10-16 20:53:16
16245,87,72,-15,Summer,2022-09-21 03:49:51
204,277,277,0,Festive,2018-11-17 01:53:07
2184,80,124,44,Festive,2022-06-05 04:35:10
6535,432,510,78,Monsoon,2023-02-04 12:35:57
26301,345,400,55,Festive,2023-07-18 11:46:19
23858,489,461,-28,Summer,2022-03-17 10:09:06
11918,78,110,32,Winter,2023-05-21 08:31:53
26693,84,100,16,Monsoon,2022-09-26 05:12:50
25935,223,293,70,Festive,2022-04-05 09:38:42
18739,166,209,43,Summer,2018-08-21 17:24:15
4460,396,354,-42,Monsoon,2018-05-01 16:20:56
22748,220,170,-50,Winter,2020-05-05 22:31:05
27627,255,279,24,Summer,2023-08-27 14:48:42
12905,312,375,63,Festive,2022-01-30 01:41:22
26356,103,159,56,Winter,2024-11-28 16:00:03
15141,37,4,-33,Winter,2022-04-26 09:50:03
10149,369,338,-31,Festive,2020-07-27 00:26:13
670,434,397,-37,Monsoon,2019-10-25 10:41:10
13556,247,216,-31,Festive,2024-10-28 17:49:21
5371,321,376,55,Summer,2021-10-10 08:52:30
26336,472,508,36,Monsoon,2024-12-02 08:54:31
9622,342,408,66,Winter,2019-06-25 00:21:30
23705,141,177,36,Summer,2023-04-17 04:02:28
29955,250,319,69,Winter,2018-10-01 14:57:54
12466,189,202,13,Summer,2024-11-13 10:38:13
7062,150,216,66,Monsoon,2024-08-30 03:38:43
1148,28,4,-24,Summer,2018-03-06 16:03:29
12989,432,480,48,Winter,2019-10-27 21:08:42
2120,75,77,2,Summer,2021-11-18 16:28:03
5773,284,360,76,Summer,2021-07-16 03:15:21
25998,455,512,57,Festive,2024-02-15 16:55:50
20319,95,63,-32,Festive,2022-06-19 10:26:14
23901,76,104,28,Monsoon,2022-07-21 14:12:54
26736,489,467,-22,Winter,2023-05-14 19:00:19
16470,129,121,-8,Winter,2019-06-20 11:37:09
23537,268,292,24,Winter,2022-04-23 00:25:59
17488,486,483,-3,Winter,2022-09-19 03:20:05
19953,222,283,61,Festive,2019-09-10 23:32:38
19730,461,421,-40,Summer,2021-10-03 17:08:48
29232,339,389,50,Festive,2024-09-16 16:30:20
21190,120,109,-11,Summer,2019-06-07 10:13:17
3156,219,227,8,Summer,2022-03-25 16:47:23
22902,447,440,-7,Monsoon,2019-10-12 22:55:12
10809,363,395,32,Festive,2018-02-08 06:30:21
6944,477,533,56,Summer,2024-01-13 00:51:06
17517,427,421,-6,Winter,2018-04-03 18:19:31
799,44,93,49,Festive,2020-11-21 10:55:28
24452,259,218,-41,Summer,2024-09-18 12:01:59
23462,416,416,0,Festive,2022-02-02 13:53:59
14568,481,483,2,Summer,2022-12-18 02:53:31
15470,212,278,66,Winter,2023-11-02 05:16:38
15028,458,423,-35,Winter,2022-12-03 18:57:37
4067,125,148,23,Monsoon,2021-02-01 12:40:26
21162,466,509,43,Monsoon,2019-05-10 02:53:20
1124,121,199,78,Summer,2018-08-08 09:45:50
29248,495,526,31,Festive,2024-01-23 02:16:52
28516,174,176,2,Winter,2020-11-15 03:24:54
28428,93,54,-39,Festive,2022-10-17 22:55:07
27854,394,404,10,Winter,2022-05-16 07:03:37
353,74,59,-15,Summer,2018-01-20 01:29:28
246,347,383,36,Winter,2019-02-19 04:08:23
1661,22,65,43,Festive,2022-11-01 13:10:19
4518,183,194,11,Monsoon,2021-06-29 00:16:41
11144,360,344,-16,Winter,2018-03-22 19:39:25
17715,183,193,10,Summer,2019-02-19 14:55:35
24523,53,26,-27,Monsoon,2024-10-24 04:30:31
16960,487,501,14,Summer,2019-09-12 18:00:45
13050,169,130,-39,Summer,2020-12-05 11:19:37
25568,23,69,46,Summer,2024-02-01 14:25:56
13488,348,334,-14,Monsoon,2022-09-25 08:40:41
9209,66,50,-16,Festive,2023-02-03 09:56:02
4492,127,143,16,Winter,2022-11-29 04:50:57
22742,362,418,56,Monsoon,2022-01-26 16:13:56
22444,346,410,64,Festive,2023-06-24 01:22:59
13618,340,345,5,Summer,2024-06-02 18:39:47
8856,53,42,-11,Monsoon,2021-03-10 02:08:32
8426,220,292,72,Monsoon,2020-11-20 23:15:34
24403,96,92,-4,Festive,2018-10-23 04:47:58
17890,56,92,36,Summer,2020-02-14 02:23:06
27206,91,89,-2,Monsoon,2022-12-04 16:13:43
24350,68,59,-9,Summer,2022-04-15 15:24:00
11711,398,435,37,Monsoon,2024-06-09 21:19:01
21105,457,530,73,Festive,2022-01-27 17:08:56
11098,266,258,-8,Monsoon,2020-02-09 14:58:27
27582,359,414,55,Summer,2024-08-06 19:14:43
17852,118,98,-20,Festive,2021-05-07 10:26:46
10153,404,367,-37,Festive,2018-03-13 03:47:49
28056,233,286,53,Festive,2020-06-10 09:33:50
14122,434,444,10,Summer,2024-02-26 23:25:23
17833,334,378,44,Summer,2023-10-23 13:20:37
9220,84,124,40,Festive,2020-05-14 01:37:07
13699,153,111,-42,Winter,2024-11-21 04:31:48
22350,96,144,48,Winter,2018-06-07 19:29:25
22303,394,393,-1,Festive,2023-07-09 04:58:47
221,329,335,6,Summer,2021-03-27 05:06:51
4682,360,405,45,Winter,2021-01-03 06:10:38
758,41,12,-29,Winter,2020-10-22 04:34:15
22513,294,362,68,Festive,2018-02-20 23:01:02
20448,60,60,0,Summer,2019-08-26 09:41:47
26678,423,427,4,Monsoon,2022-12-29 00:20:45
24197,374,346,-28,Festive,2023-02-07 03:44:32
5642,394,466,72,Winter,2020-08-23 15:18:24
8102,106,113,7,Monsoon,2023-01-09 01:23:20
24785,44,78,34,Winter,2022-09-28 01:21:04
2790,95,52,-43,Monsoon,2022-08-15 20:39:13
200,431,503,72,Winter,2020-07-09 00:07:37
10337,157,131,-26,Summer,2024-01-19 02:00:14
7060,41,14,-27,Festive,2020-12-23 04:08:02
27819,138,213,75,Festive,2018-01-13 07:06:00
29928,389,446,57,Winter,2019-08-09 08:06:25
