shipment_id,distance_km,transport_mode,transport_cost,delivery_delay_days
107127,470,Road,13055.0,2
108517,575,Sea,19972.0,2
109993,753,Air,15416.0,1
4149,730,Road,21080.0,5
77130,492,Air,6914.0,6
46840,1633,Road,26816.0,4
124168,1324,Road,37868.0,0
135323,556,Sea,16595.0,0
36753,1321,Road,24601.0,6
73629,620,Air,20659.0,4
133219,1426,Air,34614.0,3
129908,1012,Road,19697.0,3
9495,909,Rail,11486.0,1
19042,1729,Sea,40442.0,6
145478,524,Air,6236.0,6
2683,143,Road,3873.0,6
83666,811,Road,10529.0,1
116646,454,Rail,13532.0,6
148107,1396,Rail,19387.0,2
118942,1784,Air,32043.0,4
15717,1614,Sea,46699.0,1
49552,1836,Sea,42341.0,6
139335,1797,Rail,59353.0,1
67067,1743,Air,44000.0,5
56894,1935,Road,53298.0,5
143851,1245,Air,18791.0,5
33599,263,Sea,2293.0,6
62144,1000,Road,8763.0,3
148484,410,Rail,13021.0,3
113303,453,Road,11026.0,4
24366,186,Sea,4615.0,4
55446,744,Air,5965.0,4
108101,1541,Air,40788.0,6
99491,776,Sea,8456.0,5
148563,1795,Road,35709.0,3
148181,62,Road,1548.0,1
108192,220,Road,6718.0,2
50646,1198,Air,38689.0,6
45881,1766,Rail,44554.0,4
64794,857,Air,20786.0,1
40144,774,Rail,9780.0,4
134684,108,Air,3568.0,4
19185,1838,Road,47554.0,3
142550,185,Air,4208.0,0
61340,1805,Road,30295.0,4
86631,1747,Sea,41880.0,5
20825,1383,Air,20981.0,2
22685,1164,Road,9574.0,6
49364,1171,Sea,10676.0,2
147681,708,Air,8766.0,6
95371,307,Road,7937.0,4
37066,1056,Road,15323.0,1
129470,1622,Road,46162.0,0
7290,168,Sea,5268.0,4
47932,1940,Road,44333.0,3
108477,1501,Rail,46189.0,4
127014,16,Sea,405.0,2
29432,1732,Road,59021.0,6
89287,311,Road,10279.0,6
93190,1401,Road,13776.0,3
24483,746,Road,25143.0,0
59095,1900,Rail,56432.0,4
27933,748,Rail,18850.0,5
86412,1747,Rail,50126.0,1
7492,1542,Road,18735.0,0
38203,681,Air,10306.0,2
10810,1252,Air,17410.0,4
3861,898,Sea,9548.0,0
105038,257,Rail,5262.0,1
24449,1420,Sea,24022.0,2
118437,418,Rail,5470.0,4
59808,1471,Road,14958.0,3
22365,1007,Rail,21121.0,1
144143,1924,Road,31866.0,4
44492,536,Air,12943.0,2
66815,194,Air,3933.0,4
26969,939,Road,24138.0,6
102005,74,Air,1095.0,5
67076,1460,Air,38339.0,4
140551,394,Air,6866.0,3
62562,447,Road,13239.0,4
70930,246,Air,2918.0,5
89089,1136,Rail,15833.0,1
43108,1821,Road,19906.0,5
23905,411,Rail,13523.0,4
110800,1109,Rail,32098.0,6
3361,1795,Sea,25307.0,5
142047,1149,Road,28655.0,4
98927,567,Air,4932.0,0
92424,780,Road,18703.0,0
20454,480,Road,16059.0,6
129565,866,Sea,22544.0,3
27984,1068,Sea,30543.0,4
69264,380,Rail,8191.0,5
116195,730,Sea,8337.0,4
130227,1215,Road,33872.0,6
6160,154,Rail,1537.0,5
91428,1047,Road,18719.0,2
99533,1384,Road,30056.0,3
4650,696,Air,14468.0,5
116056,1979,Road,21582.0,4
22814,1739,Road,49819.0,4
69857,1595,Sea,25794.0,3
14229,1992,Air,54068.0,6
89843,160,Rail,3232.0,0
50954,1578,Sea,23260.0,0
55217,1160,Sea,18022.0,6
107376,1885,Sea,24961.0,4
101390,1270,Rail,28311.0,4
36150,575,Rail,8918.0,3
54773,1765,Road,17377.0,6
21125,654,Air,7509.0,0
68612,1884,Air,58450.0,5
61996,1485,Sea,18852.0,3
130750,1927,Sea,65560.0,3
133455,1986,Air,20958.0,0
120735,396,Sea,12915.0,1
28285,824,Rail,9600.0,3
47920,215,Rail,5885.0,3
48316,1312,Rail,24946.0,5
27338,416,Road,5330.0,4
25584,440,Rail,12508.0,2
139672,469,Sea,14412.0,2
901,895,Road,19811.0,6
134998,1701,Sea,49592.0,2
42386,1706,Rail,25141.0,5
110492,598,Rail,5919.0,1
4348,433,Road,5055.0,4
84031,144,Road,2924.0,0
147643,62,Rail,2072.0,5
111103,1383,Road,26862.0,1
136661,486,Sea,5601.0,0
141129,719,Air,17393.0,3
51147,1825,Road,22207.0,4
35991,672,Road,9756.0,2
110696,380,Sea,5348.0,2
81969,1702,Sea,37990.0,3
141004,1763,Rail,21849.0,2
4847,510,Sea,6665.0,5
16502,1368,Sea,24625.0,2
130574,195,Air,5152.0,1
113147,1342,Air,19846.0,3
100750,231,Road,7479.0,4
64697,346,Air,9995.0,6
121712,528,Sea,7596.0,2
53479,271,Air,5938.0,5
35290,1990,Rail,36051.0,6
105511,22,Sea,401.0,5
23288,1351,Sea,21433.0,2
135255,1304,Road,40121.0,3
110039,987,Air,28292.0,6
35502,954,Sea,33343.0,0
10262,1242,Road,17221.0,4
74903,1478,Rail,43199.0,4
120452,657,Rail,9735.0,1
74123,1034,Rail,20864.0,1
54901,1109,Sea,10297.0,1
89456,299,Air,8310.0,6
45297,1346,Sea,23031.0,2
1831,37,Air,1095.0,4
96309,1561,Sea,38010.0,0
11759,1413,Road,28152.0,6
92934,84,Sea,1555.0,4
89446,1321,Sea,35315.0,6
113246,119,Road,2883.0,5
78777,508,Rail,13209.0,5
43161,1275,Sea,21602.0,4
97962,1199,Air,18261.0,2
107858,768,Air,9066.0,3
143850,358,Rail,3470.0,2
134902,1849,Sea,56815.0,1
24729,204,Air,2530.0,4
140353,227,Road,5365.0,1
1601,1129,Road,14701.0,5
94537,1954,Rail,26968.0,5
29502,1958,Sea,25312.0,2
140446,822,Rail,25402.0,1
41526,1482,Rail,25479.0,2
106472,1829,Rail,36235.0,3
87429,1827,Road,28347.0,5
84900,1568,Sea,19375.0,3
24960,12,Air,341.0,2
15431,1227,Sea,38367.0,2
92582,577,Sea,18595.0,1
93695,1785,Sea,16340.0,1
60280,1563,Air,37490.0,5
74526,1788,Sea,32013.0,2
18416,1664,Rail,30517.0,2
110155,289,Air,5138.0,1
80137,1179,Rail,12792.0,5
91514,1825,Road,22864.0,6
109434,1963,Road,38501.0,5
76493,1549,Rail,18960.0,3
99501,1667,Road,48558.0,5
78359,726,Sea,18290.0,2
88539,581,Rail,10458.0,0
140138,61,Sea,1448.0,6
103448,51,Air,1212.0,5
19820,919,Air,23268.0,2
121422,113,Rail,1593.0,4
108268,1332,Rail,18723.0,4
144391,1652,Rail,52892.0,0
45159,1226,Sea,26095.0,3
133463,1330,Sea,42015.0,2
85962,1332,Sea,15195.0,4
32062,1029,Road,15187.0,5
112285,1119,Rail,33210.0,0
76328,1329,Sea,40321.0,3
122718,1155,Rail,22798.0,6
133130,1925,Rail,41322.0,2
65313,1544,Road,45145.0,5
89467,1608,Rail,15631.0,1
98436,828,Road,12441.0,0
19814,450,Air,5330.0,3
90441,418,Sea,10507.0,0
46995,1927,Rail,60832.0,2
40446,134,Air,3591.0,5
32910,1606,Rail,28707.0,1
83510,1449,Rail,22456.0,3
133157,1701,Rail,46218.0,2
126576,1901,Road,62829.0,1
49273,1602,Rail,34843.0,2
106949,672,Road,11865.0,3
3436,613,Sea,8205.0,2
37865,112,Rail,2479.0,1
113112,1164,Air,31153.0,5
59595,1313,Rail,33155.0,4
67794,114,Road,1830.0,3
13506,502,Rail,15600.0,6
69169,377,Air,6921.0,2
54533,162,Sea,2688.0,6
122295,944,Sea,28128.0,4
144718,768,Sea,7867.0,2
138071,1689,Road,33246.0,3
118829,681,Sea,11978.0,1
103219,1931,Road,51927.0,6
69249,231,Sea,6634.0,1
138572,112,Rail,1879.0,6
60312,1069,Road,35055.0,0
94888,1677,Sea,19561.0,1
49987,1408,Air,34046.0,5
40271,1474,Road,33622.0,2
67487,1280,Sea,25454.0,4
44340,725,Rail,6610.0,1
26296,1516,Rail,32594.0,6
129344,902,Road,25201.0,3
56003,1803,Sea,22432.0,1
53931,1423,Sea,36595.0,3
85239,447,Road,12528.0,0
10228,1851,Air,42429.0,4
65031,1490,Rail,46535.0,5
93337,1730,Air,18773.0,2
117649,1211,Rail,29730.0,4
115104,225,Air,6181.0,6
495,514,Rail,12214.0,1
115285,748,Rail,21996.0,6
126737,937,Road,7903.0,1
140473,1200,Road,38426.0,5
17897,604,Sea,12131.0,2
110805,1827,Road,27087.0,5
12809,1671,Rail,28581.0,3
88861,561,Road,18040.0,5
147781,870,Air,29879.0,0
11829,638,Sea,14844.0,4
67893,683,Air,10947.0,1
52644,1577,Air,48704.0,2
72781,1668,Sea,14820.0,1
119444,1925,Road,16397.0,6
141938,648,Sea,18719.0,3
78233,1751,Rail,36248.0,1
92326,434,Sea,14105.0,2
48988,1761,Sea,39984.0,6
127666,771,Road,10629.0,6
74297,1255,Sea,22634.0,5
93148,931,Rail,12104.0,0
56227,613,Sea,7639.0,4
117664,1761,Sea,43917.0,4
22675,430,Air,7661.0,5
48917,975,Road,10979.0,4
90321,1682,Rail,38208.0,6
14607,1400,Air,37781.0,4
29468,1031,Rail,22171.0,0
21248,877,Road,17203.0,5
137910,710,Road,16435.0,5
42244,1701,Rail,51080.0,1
20250,663,Road,15623.0,5
99486,1138,Air,38740.0,6
122300,775,Sea,23563.0,1
45662,81,Rail,2492.0,1
57397,1280,Road,16595.0,5
51605,587,Road,7401.0,2
22773,1126,Air,26793.0,1
32364,562,Road,6825.0,4
73601,1645,Sea,25173.0,2
37729,1503,Sea,39068.0,6
57881,1873,Sea,49262.0,0
5779,1153,Sea,35571.0,1
49252,206,Air,4686.0,2
77697,468,Sea,14015.0,4
88255,64,Sea,941.0,0
145026,496,Air,8981.0,1
74255,731,Sea,12540.0,2
147634,1292,Rail,17947.0,2
141438,967,Road,32129.0,5
86798,636,Rail,20755.0,6
106939,930,Rail,26298.0,5
95983,1224,Air,37390.0,3
116385,1163,Air,40066.0,5
92615,50,Sea,1481.0,3
102500,1026,Road,18480.0,4
108659,1798,Rail,35991.0,3
92535,1162,Air,30772.0,3
2652,919,Sea,18841.0,0
106314,1653,Air,51311.0,1
94164,1778,Air,17265.0,2
42236,163,Sea,5534.0,3
4148,878,Road,30495.0,6
61193,1860,Rail,25753.0,3
35049,915,Road,31684.0,2
63883,1478,Road,33810.0,0
100665,1867,Road,60635.0,5
99954,1575,Rail,47196.0,3
56973,1517,Rail,38195.0,6
92492,1599,Air,33520.0,2
60991,1073,Air,17271.0,3
144902,913,Sea,9047.0,1
128833,882,Sea,28747.0,4
109830,322,Road,8510.0,2
30071,1743,Air,47764.0,5
19522,1943,Rail,39126.0,6
30338,751,Air,25861.0,1
88987,815,Sea,11401.0,3
89017,1529,Sea,36640.0,3
113618,625,Air,13548.0,2
139731,10,Sea,284.0,1
143178,1905,Air,19906.0,2
108276,593,Sea,8874.0,2
144004,472,Sea,3806.0,6
22701,574,Air,15857.0,2
36327,1279,Air,40289.0,0
101653,591,Road,16711.0,6
35816,629,Rail,15667.0,1
110846,148,Rail,2771.0,5
17317,684,Air,9089.0,0
11022,723,Sea,9178.0,0
62599,1353,Road,28525.0,6
48478,335,Rail,6578.0,6
14617,588,Road,7848.0,6
51547,1082,Air,34574.0,3
140502,719,Rail,12603.0,1
26908,841,Air,21150.0,2
49118,106,Road,3180.0,5
2237,379,Road,4043.0,6
37875,541,Air,10470.0,5
33355,311,Rail,8398.0,6
125770,1816,Road,49467.0,2
6007,447,Sea,12383.0,2
137853,1064,Road,27509.0,0
111527,1404,Sea,38273.0,0
19760,419,Air,7839.0,1
65832,1404,Rail,29268.0,6
64341,1998,Rail,64763.0,4
102376,846,Road,27846.0,0
34746,1165,Air,16198.0,1
147980,203,Air,4654.0,6
113876,474,Rail,15821.0,4
84871,497,Road,14177.0,1
70868,494,Road,12198.0,6
147820,1189,Road,14840.0,6
86387,1446,Rail,32715.0,6
117239,998,Rail,15937.0,6
48787,1062,Air,26216.0,3
68302,25,Rail,618.0,6
34765,636,Sea,21421.0,5
22012,1326,Air,24919.0,4
10087,1430,Air,46899.0,6
35991,873,Road,12563.0,4
5821,840,Sea,25798.0,1
107272,1431,Rail,22240.0,6
55065,1656,Sea,47752.0,5
47257,1392,Road,24264.0,0
141341,183,Air,4485.0,6
1022,1638,Rail,29215.0,1
74225,1409,Rail,40387.0,4
13573,1884,Rail,62797.0,3
72562,14,Sea,478.0,0
64863,324,Road,10327.0,1
29286,1446,Road,45205.0,5
96584,1292,Sea,40571.0,0
80154,1142,Road,21221.0,1
105870,1917,Road,39188.0,1
94812,54,Road,1683.0,2
45084,73,Road,1136.0,2
34928,1212,Air,42127.0,2
97924,463,Road,11535.0,0
91046,1576,Road,14211.0,5
137740,1780,Air,20713.0,3
73982,1049,Air,29826.0,2
61725,1724,Sea,39070.0,3
93677,1756,Air,50521.0,4
143895,573,Air,4822.0,5
38669,1161,Sea,29730.0,5
53780,1117,Rail,23740.0,5
36553,789,Rail,11593.0,6
111361,32,Road,262.0,1
144171,1048,Sea,10466.0,4
116458,1645,Road,41572.0,4
149293,1399,Sea,26392.0,6
62820,930,Air,30611.0,0
112134,1441,Sea,13506.0,2
6338,85,Road,684.0,1
30119,1038,Road,17801.0,3
20294,1708,Road,15557.0,0
99967,1002,Rail,29525.0,0
75072,898,Rail,19401.0,3
96845,281,Air,8120.0,1
37004,1384,Road,13420.0,4
6313,29,Sea,953.0,6
149805,809,Air,27505.0,0
50856,994,Air,22740.0,4
44974,941,Road,9564.0,6
74680,584,Air,14742.0,2
106762,1746,Sea,53064.0,6
19301,363,Sea,3161.0,5
6125,1447,Rail,49225.0,4
86287,56,Sea,1615.0,4
113399,45,Sea,1033.0,4
70495,1779,Air,58285.0,2
52488,1973,Air,37323.0,6
122615,1780,Road,25345.0,6
62592,249,Rail,7180.0,6
147032,632,Air,10695.0,5
105373,109,Rail,2380.0,6
58593,1649,Sea,44487.0,0
127660,993,Road,26135.0,5
85403,719,Road,11557.0,3
3416,1568,Air,48160.0,2
38665,1177,Air,20654.0,2
56664,1043,Road,16995.0,5
82421,766,Air,19408.0,3
12933,1716,Rail,31285.0,3
115781,820,Sea,26683.0,3
95640,976,Sea,21036.0,6
55433,1772,Air,45770.0,6
106146,867,Air,29017.0,0
101460,1375,Air,35346.0,6
15242,497,Rail,7534.0,2
95987,171,Air,3351.0,5
104086,145,Air,1570.0,1
81196,626,Rail,11484.0,0
104038,128,Air,1974.0,5
112353,1526,Road,22115.0,1
53782,223,Road,2623.0,2
79511,1645,Road,47409.0,3
40353,1720,Air,34550.0,6
60529,1139,Rail,22616.0,3
13604,417,Air,12890.0,1
25535,1035,Rail,9201.0,6
125185,945,Sea,23294.0,0
66577,1616,Sea,48674.0,2
102611,733,Sea,6042.0,3
51568,1462,Air,11743.0,1
107562,1544,Sea,27030.0,1
101431,1596,Rail,53113.0,1
2556,631,Road,12345.0,5
141197,144,Sea,1655.0,6
74013,1699,Road,41909.0,6
45818,708,Air,19904.0,6
104378,413,Air,9468.0,2
33191,1024,Road,26923.0,0
104054,1708,Air,26523.0,5
15238,1113,Road,29857.0,4
134648,396,Road,10641.0,0
91046,315,Rail,6995.0,0
61503,1682,Air,18528.0,6
50512,1055,Road,22273.0,5
86722,355,Sea,2986.0,4
65619,1614,Rail,13623.0,5
52983,650,Rail,9191.0,2
63058,1255,Air,13319.0,1
106251,807,Rail,17830.0,3
70471,1787,Road,36335.0,3
116506,324,Rail,8835.0,1
75434,1696,Rail,33465.0,3
117788,973,Sea,33149.0,6
71332,1552,Air,13543.0,4
5687,742,Sea,24462.0,0
69941,1034,Air,23670.0,6
73273,258,Air,6666.0,5
10390,1074,Rail,10133.0,4
60672,547,Air,16985.0,1
39263,1456,Air,24729.0,4
25153,1626,Rail,21977.0,1
126535,836,Air,16887.0,6
121922,1256,Road,36300.0,1
92731,1749,Sea,26857.0,6
133312,541,Road,4342.0,3
14913,936,Rail,23861.0,0
17708,449,Rail,13828.0,5
81332,819,Air,15578.0,4
83245,1370,Road,33891.0,2
121996,645,Road,17213.0,6
147074,1340,Rail,25332.0,3
109527,1357,Road,19684.0,4
60454,565,Sea,14343.0,3
43259,197,Sea,5279.0,4
109524,1534,Road,44796.0,5
142464,1811,Road,30782.0,4
96659,1142,Road,28633.0,3
1163,1290,Sea,15576.0,2
88385,251,Sea,8292.0,1
17224,116,Air,1851.0,0
64727,986,Rail,12752.0,1
96160,1098,Rail,14238.0,1
77557,1993,Rail,49330.0,1
137813,1204,Sea,16781.0,0
92539,1193,Sea,32213.0,1
70658,1937,Sea,17989.0,5
19372,694,Rail,7394.0,6
15671,1068,Sea,23277.0,1
1028,267,Sea,5793.0,6
66633,282,Air,7640.0,5
52413,29,Rail,713.0,3
88496,1091,Road,28792.0,2
39097,644,Sea,15313.0,0
85901,1870,Sea,16418.0,6
98931,1550,Rail,42710.0,1
54686,1355,Air,27297.0,0
101008,114,Sea,1338.0,3
48758,654,Sea,11165.0,1
66279,653,Sea,7786.0,3
127135,859,Sea,12876.0,5
29004,1391,Rail,29173.0,4
140972,48,Rail,1352.0,6
22123,11,Air,118.0,2
91878,748,Rail,23668.0,4
31401,1747,Air,35661.0,3
64098,450,Rail,6510.0,4
37229,1679,Air,34052.0,4
27184,146,Sea,2923.0,3
117030,788,Air,27160.0,6
2741,677,Road,11115.0,0
136698,1708,Road,37065.0,3
42224,1324,Rail,37511.0,2
107509,1538,Sea,18388.0,5
29686,1556,Sea,49984.0,5
135944,1012,Sea,35313.0,1
29446,940,Sea,11986.0,4
17562,479,Road,11266.0,1
96732,1222,Sea,28029.0,4
53708,323,Road,8105.0,4
3234,1168,Air,20053.0,2
33089,1839,Road,57146.0,3
2563,1913,Road,39586.0,6
18396,183,Rail,3944.0,6
5898,1055,Road,36443.0,3
17004,107,Road,3282.0,4
23068,1022,Sea,25240.0,4
115509,633,Air,20157.0,4
65763,667,Rail,8933.0,6
143504,515,Sea,13360.0,1
45377,899,Rail,13344.0,4
46931,1902,Sea,40935.0,4
50425,182,Rail,2823.0,6
8816,1866,Air,18014.0,6
71191,659,Sea,14325.0,2
110171,1535,Rail,52291.0,5
31520,395,Road,7680.0,1
15801,1390,Road,26469.0,5
141467,416,Rail,14288.0,0
6804,1682,Road,33819.0,5
63231,1774,Air,46979.0,2
55484,1005,Road,20725.0,1
16215,1116,Road,36846.0,4
148725,1699,Road,37849.0,3
93866,246,Air,7217.0,6
19911,438,Sea,14135.0,5
120677,876,Rail,29588.0,6
116246,1120,Sea,24202.0,1
2347,1806,Sea,54052.0,5
25340,184,Rail,3281.0,0
85840,1050,Sea,14304.0,5
42806,338,Air,11091.0,5
112470,1863,Rail,46198.0,2
128159,1381,Sea,31365.0,1
100727,877,Road,21714.0,6
57110,1168,Sea,31998.0,2
130459,10,Rail,282.0,3
62178,863,Air,23683.0,5
48916,205,Sea,4610.0,4
19192,648,Sea,19839.0,1
132022,241,Road,3556.0,6
57297,1143,Rail,22477.0,2
40022,1240,Air,31497.0,6
82748,876,Sea,16558.0,1
89903,322,Rail,10665.0,6
69503,514,Air,13727.0,4
111891,1013,Sea,32358.0,0
75931,90,Air,1343.0,5
40734,1810,Air,38261.0,3
52771,1950,Road,66026.0,2
138090,607,Road,17537.0,0
30216,732,Rail,9500.0,1
10977,1493,Rail,44424.0,1
97364,1288,Sea,35809.0,6
64427,1784,Sea,25514.0,1
32316,676,Road,13530.0,2
103267,1917,Rail,42112.0,2
33391,730,Sea,12768.0,5
57577,99,Road,2034.0,2
117254,636,Rail,5888.0,5
40622,207,Air,6592.0,6
139589,725,Sea,14221.0,4
113584,854,Air,28257.0,6
116311,567,Road,10782.0,1
88865,461,Sea,12124.0,6
55083,1631,Sea,23912.0,0
28465,191,Rail,2758.0,4
104252,1621,Sea,37845.0,0
68442,1425,Road,38183.0,3
141534,232,Rail,2089.0,4
148776,861,Sea,19208.0,1
52128,378,Air,10807.0,2
87546,147,Air,4057.0,6
50871,1246,Air,32388.0,2
116543,1963,Sea,52770.0,0
141359,824,Sea,9727.0,6
54908,1974,Road,26182.0,2
80912,324,Sea,4514.0,1
95576,1020,Sea,23308.0,5
138607,193,Sea,4675.0,5
76109,698,Road,15832.0,4
13653,1070,Rail,12883.0,6
63284,1902,Air,39363.0,6
147482,842,Sea,15438.0,1
72889,1678,Sea,43630.0,1
23258,947,Road,13333.0,5
82910,886,Rail,14512.0,5
77985,1659,Sea,50218.0,6
63179,753,Road,24303.0,6
49524,679,Road,13203.0,3
53115,1142,Sea,33943.0,6
17039,849,Rail,21564.0,3
123508,134,Air,2089.0,3
42534,265,Sea,6447.0,2
49357,1597,Sea,51199.0,0
80952,1490,Sea,46916.0,3
80823,1856,Rail,47562.0,6
30179,901,Air,9358.0,0
79945,1277,Road,35702.0,4
40130,1895,Air,21869.0,0
50513,143,Sea,4878.0,6
13748,1253,Sea,11006.0,5
148496,395,Rail,13787.0,3
18306,1911,Air,33126.0,2
37324,784,Air,23401.0,5
6664,1724,Air,50305.0,1
125766,672,Road,12328.0,6
3335,1683,Rail,46632.0,5
58866,1303,Road,22320.0,6
6980,1571,Rail,22213.0,5
135206,161,Road,2480.0,4
22830,1852,Rail,24582.0,5
34009,1212,Sea,14689.0,4
59746,644,Sea,22137.0,4
94576,503,Air,7840.0,1
92880,1695,Air,37711.0,6
108921,1957,Air,62180.0,5
40139,1024,Sea,24241.0,1
149571,673,Rail,11135.0,0
148728,1725,Air,45835.0,4
124447,1494,Rail,46843.0,1
3798,1056,Road,30751.0,4
42666,362,Sea,10623.0,5
98692,988,Air,19674.0,2
59311,60,Rail,571.0,5
75975,1601,Rail,29523.0,3
121961,220,Sea,6670.0,3
133042,812,Rail,12793.0,6
12327,1095,Air,26005.0,1
93790,1773,Rail,57070.0,6
117043,419,Air,6627.0,5
111357,1520,Road,20538.0,6
32901,894,Road,20518.0,2
47774,1494,Road,28301.0,6
148984,1988,Road,21944.0,6
148070,536,Sea,13698.0,5
1726,904,Sea,14850.0,1
111818,1795,Air,23812.0,5
18123,1482,Air,35666.0,4
57571,1116,Air,15298.0,4
98096,524,Sea,6057.0,1
88592,1771,Air,37212.0,0
101753,1617,Sea,13171.0,5
129160,384,Sea,4420.0,4
128294,429,Road,4628.0,0
35913,1829,Rail,33769.0,2
148620,1328,Sea,12071.0,4
112411,478,Sea,16178.0,5
89520,117,Air,3079.0,1
23441,309,Rail,7279.0,4
15169,739,Air,15046.0,5
29914,851,Rail,13614.0,6
61962,189,Sea,6253.0,5
116220,186,Sea,4291.0,3
63016,1729,Road,40796.0,6
20909,278,Road,3043.0,1
16779,1891,Rail,35810.0,0
119581,453,Road,6700.0,3
89284,1716,Air,38610.0,0
103617,1263,Road,12532.0,3
36532,1735,Rail,20493.0,6
116398,1287,Road,40427.0,1
59299,1212,Sea,30547.0,1
55302,478,Air,12097.0,1
104231,1316,Rail,25748.0,3
49093,1808,Road,41703.0,1
72980,1081,Road,12021.0,3
47498,782,Sea,18583.0,5
51958,852,Air,6908.0,3
142898,866,Road,17809.0,3
64188,1997,Road,64062.0,6
142965,1918,Road,50238.0,1
109599,760,Air,7346.0,4
115612,820,Rail,11451.0,4
135756,1406,Road,45955.0,6
74709,288,Air,4207.0,2
71680,520,Air,17725.0,5
122746,380,Rail,4730.0,2
145855,1928,Sea,47962.0,5
115613,1699,Rail,53326.0,5
91536,1570,Rail,18762.0,5
39250,190,Air,3806.0,1
121628,962,Road,14720.0,1
47108,1123,Road,11377.0,0
122837,891,Road,21686.0,4
147044,1342,Road,11774.0,4
141438,1992,Rail,49365.0,5
83802,1230,Rail,15521.0,0
68603,1578,Sea,24029.0,1
5694,798,Sea,7005.0,4
33766,442,Air,11915.0,0
54881,426,Road,14506.0,6
106284,1018,Sea,8907.0,3
96724,193,Rail,6105.0,0
136928,1519,Road,47407.0,2
111418,1782,Rail,48097.0,0
6709,1350,Sea,22142.0,1
93981,339,Air,8818.0,4
33750,1861,Air,19094.0,5
132512,1613,Road,39109.0,0
10376,513,Rail,5699.0,1
141378,1157,Air,21285.0,6
43718,284,Road,9247.0,2
20039,323,Rail,3746.0,0
112771,1251,Air,42706.0,5
32515,952,Sea,31392.0,5
20535,191,Sea,5688.0,1
71666,1184,Rail,14519.0,3
97405,878,Rail,23708.0,0
103915,1988,Rail,44519.0,5
118777,1935,Air,45887.0,2
6653,183,Road,3196.0,3
119966,1728,Sea,23809.0,2
49332,1489,Air,24350.0,3
148717,1098,Air,36039.0,2
23983,1447,Rail,36237.0,6
47854,1125,Air,30102.0,2
68854,1835,Rail,48052.0,3
29437,1457,Road,39224.0,5
19060,966,Sea,9144.0,4
55178,1547,Rail,43874.0,3
39831,446,Road,5083.0,2
35487,1150,Sea,15101.0,3
46543,1599,Road,21396.0,0
50791,820,Sea,10182.0,1
141933,394,Rail,9688.0,4
51598,517,Air,10591.0,3
20946,1124,Sea,33045.0,3
37412,1210,Air,42150.0,2
91693,1481,Sea,17640.0,6
86076,849,Road,16578.0,1
22182,1620,Road,23519.0,5
47071,809,Air,13685.0,3
145015,1988,Sea,17247.0,3
28594,831,Rail,21242.0,4
145496,162,Sea,5118.0,6
57040,410,Road,11671.0,5
97883,801,Rail,10181.0,1
74126,585,Rail,14041.0,2
14115,1211,Rail,28586.0,4
146448,89,Sea,1313.0,6
71617,295,Air,9294.0,0
118926,1925,Air,56962.0,6
23588,1757,Road,15513.0,0
104789,166,Rail,1902.0,5
55661,1421,Air,39969.0,5
72649,1804,Rail,32654.0,6
2186,537,Road,17315.0,5
18328,489,Sea,3964.0,2
83401,51,Sea,1136.0,6
28853,382,Air,12758.0,2
91527,422,Air,5713.0,6
43226,476,Sea,7632.0,1
105536,1471,Air,50114.0,1
7944,170,Rail,5157.0,3
7681,1880,Air,27648.0,3
125441,278,Road,2836.0,4
109919,1349,Air,21219.0,2
131333,674,Rail,12560.0,1
146596,985,Air,33465.0,5
84753,1780,Sea,41908.0,5
45389,1699,Rail,27940.0,1
51022,1624,Sea,34048.0,4
116152,1810,Rail,26093.0,6
70444,1420,Rail,39801.0,0
89514,305,Road,10139.0,1
136745,1621,Air,14179.0,3
69122,1072,Rail,9647.0,4
133923,262,Rail,8222.0,3
85431,1625,Rail,56133.0,1
95958,29,Road,444.0,6
119822,1356,Air,37803.0,4
66972,1652,Air,33233.0,3
69019,832,Rail,10411.0,2
56505,764,Road,22869.0,4
54252,849,Sea,22212.0,2
99596,1773,Sea,36346.0,5
59293,1899,Rail,46121.0,0
113221,1899,Air,63838.0,6
138742,704,Sea,21278.0,3
1595,736,Air,13585.0,1
54046,1390,Rail,33351.0,4
40018,1901,Sea,20318.0,3
41326,1915,Rail,43011.0,4
148062,1688,Rail,30028.0,4
44502,284,Sea,4466.0,4
84371,510,Road,15693.0,3
23751,1174,Sea,21784.0,0
64315,1082,Sea,22388.0,4
125933,1904,Road,32380.0,4
67171,1154,Road,34966.0,6
36236,538,Air,18615.0,4
106130,929,Rail,8814.0,2
28500,605,Rail,16940.0,0
138299,939,Road,17804.0,6
126276,211,Sea,2299.0,6
82650,969,Sea,13166.0,5
135205,1306,Air,13028.0,3
116050,1283,Sea,13998.0,0
124344,1410,Rail,31453.0,2
96583,534,Road,11057.0,0
2635,1001,Air,19269.0,0
123841,320,Road,11075.0,5
91641,515,Rail,16622.0,4
82138,562,Air,5449.0,1
121000,1217,Air,23177.0,3
83433,739,Air,10210.0,6
125009,876,Sea,14974.0,1
72152,1255,Road,30567.0,4
113365,291,Rail,9239.0,5
116924,190,Rail,2371.0,1
72255,1419,Road,20232.0,3
32386,1863,Air,44370.0,3
138655,882,Rail,21190.0,3
74975,664,Road,20383.0,3
95623,1299,Sea,41565.0,4
96830,1482,Rail,14376.0,2
144640,1652,Rail,52561.0,0
60420,1895,Road,63479.0,0
138329,1899,Rail,52001.0,6
133920,1114,Road,28145.0,3
21724,148,Air,2619.0,2
