student_id,attendance_percent,assignment_score,exam_score,final_grade
34307,74,44,91,Fail
39613,85,55,95,Pass
7536,63,48,72,Fail
5708,77,60,94,Pass
30755,94,50,45,Pass
18614,74,42,62,Fail
17194,61,58,70,Fail
28341,86,54,50,Pass
10593,95,49,99,Pass
13335,73,77,44,Fail
18863,64,64,70,Fail
24990,62,73,49,Fail
24494,89,46,63,Pass
16802,79,50,47,Pass
27138,89,70,55,Pass
24367,78,91,80,Pass
23989,65,45,82,Fail
13718,83,49,93,Pass
18724,72,53,63,Fail
8595,53,74,87,Fail
49188,55,54,69,Fail
42860,72,60,36,Fail
49902,69,84,81,Fail
14289,69,69,60,Fail
15443,51,76,44,Fail
34921,91,60,90,Pass
28553,76,45,97,Pass
36343,64,52,44,Fail
24339,51,92,67,Fail
31686,87,93,71,Pass
8515,98,63,49,Pass
42873,62,45,97,Fail
889,73,77,60,Fail
17004,86,57,79,Pass
37,69,64,76,Fail
14882,64,87,62,Fail
26951,67,96,46,Fail
42734,56,62,94,Fail
31828,86,64,45,Pass
39645,61,55,73,Fail
40634,74,99,50,Fail
12714,61,68,89,Fail
46785,95,86,66,Pass
47057,78,45,96,Pass
19187,87,94,78,Pass
14515,59,85,99,Fail
23075,60,40,73,Fail
35537,79,88,72,Pass
8821,82,86,98,Pass
2864,67,77,95,Fail
29116,65,90,74,Fail
26722,71,64,88,Fail
24321,61,74,72,Fail
45477,56,62,91,Fail
48645,73,76,68,Fail
902,80,96,93,Pass
42467,52,57,55,Fail
19053,79,69,37,Pass
4657,67,86,77,Fail
8602,53,96,39,Fail
36490,88,93,43,Pass
8607,55,68,95,Fail
31343,51,76,68,Fail
8243,92,48,37,Pass
8629,54,77,92,Fail
21290,69,65,44,Fail
11460,96,89,88,Pass
31977,67,68,37,Fail
13819,52,83,94,Fail
5086,56,90,72,Fail
8552,85,54,66,Pass
20487,90,69,43,Pass
8745,68,94,38,Fail
34331,53,47,69,Fail
11321,89,81,60,Pass
26804,83,52,86,Pass
21364,91,42,80,Pass
39312,83,76,36,Pass
21799,84,71,37,Pass
2868,87,68,84,Pass
28812,65,84,61,Fail
28417,93,73,46,Pass
18092,90,59,85,Pass
29909,81,85,54,Pass
28282,78,96,74,Pass
39033,71,90,94,Fail
22550,75,79,39,Fail
44366,79,74,66,Pass
11688,72,77,71,Fail
1841,98,94,37,Pass
20832,61,44,51,Fail
8795,55,98,74,Fail
18317,83,91,44,Pass
18206,60,49,47,Fail
19652,51,52,92,Fail
20191,88,74,41,Pass
17145,50,93,76,Fail
35944,64,95,98,Fail
19401,86,86,47,Pass
20294,92,59,51,Pass
47112,50,97,59,Fail
33552,59,59,49,Fail
43952,70,71,81,Fail
49520,55,97,50,Fail
2074,83,65,80,Pass
16705,71,59,38,Fail
48311,86,47,51,Pass
5080,92,61,64,Pass
16403,96,85,37,Pass
27340,99,49,92,Pass
46011,60,86,63,Fail
29248,54,86,80,Fail
31684,94,46,90,Pass
35559,83,87,56,Pass
12883,93,90,50,Pass
41257,65,43,95,Fail
15766,54,55,56,Fail
49473,57,82,85,Fail
40384,56,82,36,Fail
14686,89,93,86,Pass
17652,82,98,60,Pass
35280,59,80,59,Fail
13488,52,65,96,Fail
8167,76,79,70,Pass
42506,51,81,51,Fail
40254,99,81,44,Pass
31474,55,49,39,Fail
46967,71,81,88,Fail
12824,59,56,96,Fail
8651,80,40,69,Pass
32568,87,67,95,Pass
19446,70,42,97,Fail
7747,86,43,81,Pass
4646,99,54,53,Pass
26040,78,43,68,Pass
21283,72,59,87,Fail
27713,72,40,42,Fail
35014,60,98,65,Fail
7033,71,99,46,Fail
32333,97,94,84,Pass
45543,61,40,90,Fail
42832,74,94,97,Fail
2260,89,76,54,Pass
47572,66,66,94,Fail
41531,66,76,55,Fail
34149,97,97,72,Pass
42770,85,68,78,Pass
34592,98,64,84,Pass
41887,65,77,48,Fail
2257,67,86,59,Fail
22067,68,41,51,Fail
17992,78,79,66,Pass
49501,61,45,74,Fail
36852,57,70,46,Fail
42582,56,56,59,Fail
47126,88,64,60,Pass
18078,99,53,98,Pass
32439,78,70,74,Pass
35460,99,74,95,Pass
12177,96,66,99,Pass
23118,61,65,81,Fail
33301,63,78,67,Fail
38281,61,48,77,Fail
2653,69,86,51,Fail
4060,97,64,87,Pass
36287,61,77,80,Fail
34729,82,68,62,Pass
29927,51,86,60,Fail
23706,98,79,79,Pass
17788,96,89,86,Pass
32555,67,93,48,Fail
43788,72,41,46,Fail
27486,62,75,98,Fail
47950,60,60,96,Fail
8689,53,54,50,Fail
6981,74,49,91,Fail
42406,84,54,66,Pass
24149,63,95,44,Fail
6108,78,52,63,Pass
21017,56,79,44,Fail
24105,57,46,76,Fail
17882,63,69,47,Fail
48701,79,71,57,Pass
4464,86,80,74,Pass
15035,88,86,85,Pass
3420,57,41,54,Fail
49835,91,69,62,Pass
2955,65,62,69,Fail
35511,62,97,39,Fail
48883,88,47,45,Pass
18120,81,53,58,Pass
8876,72,55,81,Fail
9035,64,99,78,Fail
9609,84,81,82,Pass
2315,52,79,96,Fail
47916,56,62,90,Fail
48257,72,64,74,Fail
19087,55,81,96,Fail
36608,82,92,41,Pass
17459,73,48,89,Fail
10182,74,46,62,Fail
27897,71,55,84,Fail
33629,64,90,53,Fail
44786,80,93,85,Pass
39767,57,64,46,Fail
1761,50,90,60,Fail
11736,81,45,39,Pass
32768,77,98,65,Pass
1666,60,45,84,Fail
11550,63,97,48,Fail
11309,91,81,69,Pass
22339,56,65,57,Fail
42631,92,84,39,Pass
46601,93,89,35,Pass
6871,99,40,74,Pass
47472,50,95,63,Fail
47326,81,56,90,Pass
21646,67,99,51,Fail
16078,77,77,70,Pass
12930,54,88,89,Fail
40888,92,75,58,Pass
6835,65,94,55,Fail
14247,79,67,41,Pass
41811,73,82,79,Fail
27100,87,67,70,Pass
38301,60,97,36,Fail
37969,57,44,86,Fail
26556,63,71,69,Fail
20904,57,45,56,Fail
10198,70,90,92,Fail
10088,98,53,62,Pass
37188,83,51,55,Pass
36819,63,51,83,Fail
6165,91,63,65,Pass
21769,70,95,52,Fail
14693,73,63,80,Fail
19117,87,86,59,Pass
47031,97,50,95,Pass
10167,98,72,76,Pass
33631,83,53,61,Pass
13804,60,73,63,Fail
44444,70,75,99,Fail
3760,57,62,41,Fail
21056,90,98,56,Pass
19095,54,46,59,Fail
10313,58,92,84,Fail
8291,69,73,74,Fail
17331,69,64,90,Fail
10197,95,52,91,Pass
34712,96,69,47,Pass
17689,80,81,84,Pass
2018,51,68,89,Fail
36254,88,73,62,Pass
47178,61,94,59,Fail
8014,76,41,87,Pass
43134,87,86,45,Pass
28943,58,79,65,Fail
10411,92,97,83,Pass
45002,82,77,36,Pass
36647,85,87,64,Pass
29394,99,83,66,Pass
25353,67,84,91,Fail
17730,59,72,90,Fail
36987,67,42,65,Fail
23620,60,77,98,Fail
8755,52,45,41,Fail
13833,64,70,64,Fail
10071,65,88,98,Fail
24915,72,46,87,Fail
42151,69,40,61,Fail
40455,98,57,40,Pass
9301,76,87,75,Pass
30858,92,57,80,Pass
18659,56,65,79,Fail
32247,90,76,72,Pass
34948,68,52,68,Fail
7540,86,83,60,Pass
45756,91,62,93,Pass
32312,91,97,38,Pass
14423,83,95,50,Pass
21630,87,65,81,Pass
18708,69,77,59,Fail
39038,52,80,94,Fail
12515,64,73,49,Fail
10228,82,60,73,Pass
12892,76,44,71,Pass
3455,70,43,55,Fail
17352,91,92,83,Pass
39611,63,89,96,Fail
31894,73,59,97,Fail
36342,77,50,82,Pass
8914,65,97,44,Fail
4246,65,85,63,Fail
21937,84,57,41,Pass
24597,73,56,54,Fail
30513,74,47,53,Fail
46522,56,80,83,Fail
7836,92,52,92,Pass
2417,59,92,48,Fail
11042,62,61,72,Fail
22541,62,48,77,Fail
47581,78,57,64,Pass
43992,94,82,93,Pass
41214,99,55,47,Pass
19368,79,45,54,Pass
38161,75,58,89,Fail
7720,52,90,74,Fail
20293,75,90,64,Fail
29844,86,81,84,Pass
10918,82,62,40,Pass
25279,73,63,35,Fail
29879,57,84,46,Fail
21317,80,64,86,Pass
31808,76,53,56,Pass
326,99,51,42,Pass
45145,83,63,94,Pass
8462,74,94,59,Fail
48738,87,91,99,Pass
5891,62,66,76,Fail
13485,80,87,57,Pass
23338,88,71,46,Pass
30974,91,86,99,Pass
41277,55,67,70,Fail
45576,90,89,56,Pass
2130,85,60,54,Pass
7456,62,45,54,Fail
19502,83,53,65,Pass
2758,74,82,88,Fail
21586,56,47,43,Fail
13668,90,64,99,Pass
12689,68,98,37,Fail
21855,54,58,78,Fail
14477,74,58,56,Fail
1824,93,85,77,Pass
8827,78,73,90,Pass
30484,75,81,56,Fail
15277,81,57,64,Pass
17652,75,74,94,Fail
26956,76,58,63,Pass
26784,87,67,81,Pass
31147,64,82,72,Fail
16331,81,76,41,Pass
36216,55,85,63,Fail
17908,69,68,51,Fail
10972,91,60,38,Pass
4988,98,63,86,Pass
47470,59,78,49,Fail
20074,51,49,40,Fail
26868,81,84,91,Pass
46178,53,55,39,Fail
44076,75,70,59,Fail
19612,85,75,68,Pass
31245,96,87,51,Pass
12016,66,84,60,Fail
19246,55,43,50,Fail
5232,50,42,75,Fail
33305,73,55,52,Fail
20153,60,44,66,Fail
4160,76,79,36,Pass
4218,55,61,50,Fail
2093,81,53,88,Pass
42237,53,43,72,Fail
43232,80,86,53,Pass
7998,63,69,59,Fail
25586,50,62,43,Fail
31119,85,56,57,Pass
998,92,75,77,Pass
31497,54,98,40,Fail
4072,89,84,73,Pass
34231,64,75,73,Fail
24305,71,45,36,Fail
21117,99,60,56,Pass
44323,59,93,75,Fail
46210,50,91,44,Fail
47491,57,54,74,Fail
37636,54,99,84,Fail
38394,76,90,97,Pass
34441,93,88,79,Pass
41329,89,76,77,Pass
36198,52,80,93,Fail
46100,52,50,96,Fail
5929,50,55,42,Fail
22104,87,95,63,Pass
17318,85,91,64,Pass
27248,92,99,69,Pass
1404,90,92,67,Pass
9664,75,52,41,Fail
32997,67,59,75,Fail
21303,83,58,49,Pass
9155,58,82,93,Fail
9087,67,52,56,Fail
773,88,54,62,Pass
24276,96,50,86,Pass
4031,60,66,42,Fail
42948,89,43,77,Pass
37294,84,47,54,Pass
33968,71,84,37,Fail
39425,67,79,87,Fail
7671,86,54,82,Pass
39117,93,90,81,Pass
5555,79,96,85,Pass
23948,55,52,90,Fail
36388,81,51,58,Pass
42819,66,62,91,Fail
22172,55,60,40,Fail
43123,77,75,42,Pass
35340,81,57,39,Pass
34206,93,67,42,Pass
30509,69,99,53,Fail
15922,84,80,79,Pass
27384,86,47,35,Pass
34328,71,52,58,Fail
4622,94,43,39,Pass
31731,74,53,56,Fail
15851,87,63,56,Pass
29357,59,76,93,Fail
49775,91,92,69,Pass
41985,51,49,43,Fail
35089,76,47,73,Pass
38077,54,56,65,Fail
47913,69,87,51,Fail
114,71,67,68,Fail
37868,85,97,54,Pass
30352,72,82,36,Fail
20966,63,88,77,Fail
24598,63,42,60,Fail
22747,87,82,72,Pass
1433,68,98,80,Fail
13705,56,40,61,Fail
16934,77,82,73,Pass
10295,98,61,89,Pass
8886,95,99,90,Pass
44438,77,59,92,Pass
6086,69,41,79,Fail
38065,62,74,59,Fail
11440,99,60,53,Pass
47296,96,52,93,Pass
22591,78,67,86,Pass
32193,80,76,38,Pass
4680,82,65,43,Pass
1510,72,51,73,Fail
12672,81,71,98,Pass
40215,64,76,91,Fail
34381,98,75,37,Pass
20050,89,44,67,Pass
31767,58,45,52,Fail
9852,78,49,73,Pass
22418,63,65,45,Fail
39434,74,80,45,Fail
41902,75,53,51,Fail
22288,58,51,48,Fail
28360,88,73,71,Pass
25069,73,96,64,Fail
10609,65,80,78,Fail
46422,69,93,71,Fail
48360,71,80,62,Fail
44143,85,94,85,Pass
28058,80,49,94,Pass
39086,68,93,46,Fail
48811,62,48,45,Fail
30990,96,83,79,Pass
34273,54,65,74,Fail
29462,76,52,56,Pass
2525,94,77,89,Pass
9495,83,89,35,Pass
6103,60,63,36,Fail
34456,69,99,82,Fail
33487,73,68,87,Fail
1695,88,42,83,Pass
33168,73,45,48,Fail
34098,63,77,48,Fail
14708,75,51,57,Fail
20309,67,78,52,Fail
1588,52,65,72,Fail
23944,79,85,37,Pass
44045,70,77,82,Fail
23013,58,45,94,Fail
40096,76,79,49,Pass
48452,98,61,87,Pass
42061,90,96,99,Pass
11609,70,56,71,Fail
48220,82,51,44,Pass
19542,84,85,93,Pass
29368,85,46,43,Pass
46777,65,85,67,Fail
40853,61,90,36,Fail
10965,59,45,56,Fail
10855,81,69,82,Pass
20610,86,88,93,Pass
46705,76,49,46,Pass
1243,61,67,51,Fail
47402,94,86,51,Pass
33993,66,83,57,Fail
11388,82,95,37,Pass
45923,61,42,46,Fail
49578,68,98,58,Fail
4003,97,74,68,Pass
31998,84,47,70,Pass
19089,75,64,50,Fail
23,92,46,92,Pass
45290,52,43,46,Fail
43460,95,57,52,Pass
27143,56,53,77,Fail
8934,80,70,67,Pass
22749,67,40,57,Fail
357,94,59,50,Pass
21409,98,50,76,Pass
35624,79,88,57,Pass
38061,95,86,90,Pass
44423,87,49,72,Pass
43422,74,51,87,Fail
17739,63,82,52,Fail
15855,60,98,62,Fail
6557,77,69,55,Pass
17734,62,65,82,Fail
34281,57,82,47,Fail
4267,92,88,91,Pass
42640,87,88,89,Pass
16721,50,81,67,Fail
14905,98,44,39,Pass
20130,90,90,89,Pass
5465,75,59,58,Fail
26773,75,44,88,Fail
34913,53,64,98,Fail
8763,52,63,75,Fail
10990,63,45,53,Fail
17692,99,68,97,Pass
47326,87,59,78,Pass
47250,98,48,64,Pass
23452,53,45,62,Fail
10712,64,79,38,Fail
29766,81,67,82,Pass
43402,85,47,38,Pass
12612,67,55,55,Fail
6945,91,46,87,Pass
46794,76,86,65,Pass
22613,70,83,55,Fail
20307,81,91,98,Pass
39591,70,57,83,Fail
14342,85,55,76,Pass
9582,72,69,95,Fail
46755,82,49,54,Pass
27219,95,72,55,Pass
27501,75,61,98,Fail
10782,95,66,50,Pass
38948,62,69,57,Fail
32953,66,44,53,Fail
3770,73,48,52,Fail
33398,94,70,77,Pass
31536,83,51,48,Pass
1220,94,45,72,Pass
46490,50,45,73,Fail
47192,69,43,41,Fail
32724,66,94,82,Fail
47235,73,42,90,Fail
7126,78,60,67,Pass
6159,73,54,92,Fail
25867,88,50,44,Pass
5216,59,41,72,Fail
36840,90,48,73,Pass
1497,52,88,73,Fail
16930,56,61,62,Fail
2266,54,83,80,Fail
8403,77,45,97,Pass
45248,75,75,46,Fail
42010,74,65,83,Fail
35646,67,41,61,Fail
43297,96,87,46,Pass
48189,55,44,46,Fail
34103,59,41,39,Fail
38738,77,73,50,Pass
10155,67,65,50,Fail
11354,52,85,42,Fail
17274,73,50,35,Fail
49772,52,75,93,Fail
13678,53,44,52,Fail
20722,77,51,62,Pass
14178,83,61,35,Pass
27270,88,46,47,Pass
41496,72,94,53,Fail
12527,90,84,76,Pass
28207,50,70,68,Fail
34732,95,81,66,Pass
43754,95,77,51,Pass
49233,56,68,61,Fail
31028,89,47,62,Pass
47372,53,68,51,Fail
43963,55,84,39,Fail
32571,90,47,76,Pass
32268,81,93,46,Pass
6029,55,51,80,Fail
8987,68,87,92,Fail
22605,89,54,82,Pass
45719,84,42,75,Pass
15665,69,63,56,Fail
31264,81,64,79,Pass
18133,57,81,53,Fail
24512,88,97,35,Pass
37577,79,96,93,Pass
42647,87,53,82,Pass
9943,79,93,69,Pass
39856,89,86,53,Pass
38895,69,68,96,Fail
44426,72,72,79,Fail
38359,78,96,59,Pass
32616,55,63,75,Fail
34068,65,76,55,Fail
47011,70,98,82,Fail
22517,90,65,85,Pass
15927,55,90,89,Fail
38958,52,41,75,Fail
27904,73,86,44,Fail
25618,64,62,78,Fail
21903,71,86,87,Fail
45075,97,89,43,Pass
12617,54,86,51,Fail
31301,88,92,76,Pass
43463,97,97,79,Pass
22579,75,56,71,Fail
2365,75,41,68,Fail
25634,95,76,81,Pass
8846,65,73,39,Fail
43189,77,86,73,Pass
29167,76,70,73,Pass
26841,51,68,57,Fail
46350,60,53,39,Fail
27529,70,73,76,Fail
17735,75,70,49,Fail
30925,79,79,42,Pass
45908,64,85,62,Fail
14077,68,88,91,Fail
31560,68,78,90,Fail
27956,95,78,62,Pass
25030,61,68,68,Fail
46133,62,80,45,Fail
12150,97,86,35,Pass
43371,56,64,54,Fail
34335,73,78,45,Fail
17849,73,97,95,Fail
2776,75,63,57,Fail
43443,90,54,35,Pass
9683,86,88,92,Pass
22707,87,64,73,Pass
2471,88,93,79,Pass
28060,63,78,70,Fail
42456,54,79,38,Fail
10687,62,44,75,Fail
48328,71,41,86,Fail
42754,84,96,95,Pass
31758,61,66,47,Fail
38142,91,80,40,Pass
47821,78,66,38,Pass
5083,75,62,60,Fail
1405,52,55,46,Fail
30563,98,92,49,Pass
14400,61,45,44,Fail
18775,56,71,94,Fail
19123,90,61,94,Pass
40308,91,47,42,Pass
23380,75,66,76,Fail
43029,75,99,82,Fail
45163,59,56,88,Fail
21936,98,93,43,Pass
17436,70,49,85,Fail
39495,95,97,50,Pass
37436,84,70,73,Pass
34190,98,45,82,Pass
11126,89,83,73,Pass
28172,56,56,91,Fail
31077,54,81,56,Fail
30905,65,43,92,Fail
12437,92,66,72,Pass
14472,83,79,73,Pass
9012,74,91,94,Fail
30970,75,60,67,Fail
18093,71,80,36,Fail
2611,64,69,89,Fail
25394,87,53,61,Pass
5753,77,48,73,Pass
21373,52,73,70,Fail
20194,66,89,82,Fail
14760,92,73,70,Pass
1015,54,94,78,Fail
40578,81,80,35,Pass
31962,83,84,76,Pass
10095,73,84,45,Fail
21440,69,82,77,Fail
13297,66,57,91,Fail
6223,75,45,40,Fail
14208,99,62,65,Pass
22392,69,97,51,Fail
43962,59,81,58,Fail
20979,73,84,89,Fail
19638,56,57,55,Fail
41279,72,77,93,Fail
35862,92,83,93,Pass
22660,65,82,89,Fail
25826,59,62,88,Fail
27990,71,70,97,Fail
48934,77,73,42,Pass
47120,77,72,87,Pass
47054,93,68,54,Pass
23712,50,50,87,Fail
4917,51,95,45,Fail
37420,86,73,82,Pass
3476,86,87,37,Pass
1788,79,92,66,Pass
8002,65,53,41,Fail
34177,64,68,91,Fail
30577,88,93,39,Pass
40490,62,47,77,Fail
37282,52,41,92,Fail
22763,88,99,81,Pass
9098,59,82,82,Fail
12968,82,99,77,Pass
9918,66,49,57,Fail
22971,66,67,75,Fail
33877,86,91,36,Pass
31644,81,78,95,Pass
18922,83,86,58,Pass
25702,96,81,84,Pass
29934,95,40,62,Pass
83,52,98,96,Fail
20881,62,67,85,Fail
46386,72,66,38,Fail
26310,97,40,71,Pass
31594,68,72,92,Fail
36541,75,68,66,Fail
17914,81,90,82,Pass
18993,75,79,98,Fail
47616,69,49,79,Fail
29380,63,90,71,Fail
15769,84,94,95,Pass
41158,53,52,55,Fail
45282,69,41,51,Fail
18285,87,48,45,Pass
12986,54,87,69,Fail
5287,79,61,41,Pass
23471,56,57,98,Fail
38824,67,41,78,Fail
42897,97,74,71,Pass
22976,95,99,78,Pass
42753,56,93,60,Fail
8868,56,75,39,Fail
28575,98,97,94,Pass
8749,69,81,98,Fail
1084,94,91,38,Pass
42960,82,92,62,Pass
14636,66,69,71,Fail
6442,75,73,55,Fail
49667,66,40,73,Fail
32197,96,87,80,Pass
5599,65,81,52,Fail
35629,92,70,79,Pass
32120,90,47,70,Pass
8515,53,54,50,Fail
29833,81,95,50,Pass
31190,86,73,72,Pass
6854,91,42,37,Pass
47259,72,96,67,Fail
2555,90,51,80,Pass
32562,80,53,39,Pass
36072,71,40,92,Fail
7345,83,57,98,Pass
15728,63,84,50,Fail
18791,69,84,55,Fail
26784,97,79,61,Pass
47227,60,52,46,Fail
40853,67,86,68,Fail
6523,62,79,87,Fail
27295,66,71,58,Fail
29819,70,95,84,Fail
23248,82,65,71,Pass
25690,50,46,78,Fail
47546,71,40,70,Fail
19794,89,98,64,Pass
42351,92,78,43,Pass
2292,60,50,83,Fail
47032,82,94,87,Pass
21498,81,47,37,Pass
29191,56,42,45,Fail
33678,76,91,68,Pass
44290,60,44,52,Fail
34067,96,66,88,Pass
44436,83,80,75,Pass
32649,51,80,71,Fail
42164,97,83,86,Pass
33673,69,84,41,Fail
17635,72,71,64,Fail
31097,86,45,45,Pass
27869,52,94,54,Fail
9903,86,98,74,Pass
36528,71,89,92,Fail
20329,88,81,79,Pass
35800,86,49,80,Pass
308,95,86,43,Pass
3703,77,51,87,Pass
46875,59,74,71,Fail
3416,73,88,46,Fail
37414,80,44,36,Pass
23416,60,69,71,Fail
19776,91,75,84,Pass
7957,83,91,39,Pass
35121,73,48,85,Fail
49070,67,78,94,Fail
29875,80,96,40,Pass
38251,51,78,71,Fail
33920,66,99,58,Fail
41110,69,73,54,Fail
42925,96,96,84,Pass
37371,97,69,66,Pass
25949,63,73,81,Fail
34660,56,98,51,Fail
25436,79,69,35,Pass
29652,76,76,73,Pass
24491,69,43,80,Fail
8584,81,59,47,Pass
5163,80,44,44,Pass
16774,71,94,65,Fail
49377,93,77,70,Pass
33213,74,95,72,Fail
18105,62,89,72,Fail
11579,70,80,92,Fail
23761,94,78,69,Pass
9210,98,71,90,Pass
47968,74,60,75,Fail
31889,86,48,61,Pass
25230,50,64,92,Fail
5393,53,97,83,Fail
30360,62,64,65,Fail
6834,56,91,89,Fail
20494,93,46,37,Pass
6852,87,59,52,Pass
17371,63,99,90,Fail
21465,58,91,47,Fail
48428,54,95,39,Fail
17407,81,52,50,Pass
42955,91,45,74,Pass
47676,82,97,47,Pass
4890,78,78,79,Pass
48868,90,63,92,Pass
18051,53,98,65,Fail
37316,71,67,84,Fail
1176,78,74,94,Pass
13604,72,79,44,Fail
44095,69,73,98,Fail
39511,89,87,55,Pass
39321,51,65,82,Fail
43727,63,40,82,Fail
36750,78,43,52,Pass
5068,80,58,81,Pass
23694,89,57,40,Pass
33885,90,47,80,Pass
15336,58,66,67,Fail
27115,52,47,35,Fail
17493,71,62,74,Fail
24168,64,76,56,Fail
12729,63,91,77,Fail
7711,71,66,76,Fail
12653,58,81,92,Fail
25221,95,90,99,Pass
46269,89,57,42,Pass
9364,68,50,52,Fail
16687,97,62,80,Pass
42398,54,53,87,Fail
16670,71,98,81,Fail
13674,72,59,91,Fail
15662,87,92,94,Pass
43701,60,51,61,Fail
48240,70,83,90,Fail
29491,90,88,91,Pass
11211,59,56,99,Fail
14490,67,93,60,Fail
38730,58,79,43,Fail
44887,89,76,66,Pass
34709,87,72,97,Pass
49216,89,57,46,Pass
31763,63,98,47,Fail
17057,83,74,38,Pass
43400,53,41,40,Fail
2240,62,50,40,Fail
31751,55,95,38,Fail
34046,58,66,42,Fail
20709,72,61,86,Fail
6971,57,64,55,Fail
42181,90,49,73,Pass
855,53,41,77,Fail
47490,61,52,48,Fail
36221,52,70,55,Fail
48540,83,48,78,Pass
14900,80,93,53,Pass
48796,66,99,54,Fail
34817,84,49,35,Pass
16918,71,77,56,Fail
8586,61,86,40,Fail
26396,71,51,37,Fail
29459,72,52,81,Fail
19239,59,81,95,Fail
27406,95,50,47,Pass
9270,88,54,83,Pass
25342,63,64,83,Fail
32141,95,46,80,Pass
26899,77,44,43,Pass
34290,91,66,46,Pass
20566,61,90,90,Fail
25973,80,93,87,Pass
18582,93,71,68,Pass
10691,56,91,81,Fail
40920,53,63,61,Fail
36547,56,81,77,Fail
7511,64,85,56,Fail
30380,89,54,76,Pass
31950,68,87,95,Fail
6057,58,90,94,Fail
44536,64,65,85,Fail
2662,65,99,59,Fail
17625,88,47,65,Pass
47360,93,73,69,Pass
39523,90,69,96,Pass
44241,83,76,44,Pass
3705,51,42,87,Fail
13317,96,50,53,Pass
41715,61,72,80,Fail
18846,68,83,90,Fail
22922,82,87,98,Pass
36011,75,85,55,Fail
37051,52,64,73,Fail
34989,91,95,37,Pass
49618,84,81,81,Pass
37705,64,90,60,Fail
21694,51,77,99,Fail
13363,81,47,92,Pass
4777,88,45,83,Pass
19653,51,62,47,Fail
22612,88,78,72,Pass
33011,75,71,47,Fail
8788,80,82,65,Pass
8245,54,54,35,Fail
4994,89,43,93,Pass
11522,70,57,99,Fail
24925,67,45,75,Fail
32924,95,90,57,Pass
42708,74,68,51,Fail
39505,79,43,64,Pass
951,81,75,43,Pass
35043,74,95,97,Fail
63,75,56,69,Fail
38249,53,70,60,Fail
45435,59,70,50,Fail
23735,58,67,73,Fail
34067,68,83,67,Fail
42937,52,98,91,Fail
48726,93,53,85,Pass
34723,81,87,60,Pass
37340,62,53,89,Fail
37462,97,56,35,Pass
45212,92,80,56,Pass
22321,64,93,67,Fail
44528,55,58,51,Fail
10249,64,93,56,Fail
9282,87,42,98,Pass
10823,56,43,92,Fail
16989,63,87,94,Fail
40479,57,72,58,Fail
34370,92,64,64,Pass
4588,59,79,64,Fail
43005,54,78,76,Fail
20725,94,95,41,Pass
8109,92,63,50,Pass
17250,89,73,55,Pass
44361,67,77,70,Fail
27158,97,56,52,Pass
15923,86,45,35,Pass
17704,67,68,58,Fail
33231,50,87,68,Fail
8273,56,56,70,Fail
27225,98,74,64,Pass
30179,77,42,66,Pass
11672,57,97,49,Fail
31083,54,47,57,Fail
48207,74,56,99,Fail
2430,51,46,98,Fail
45079,90,82,35,Pass
4423,57,63,35,Fail
46990,88,68,78,Pass
26238,60,48,97,Fail
12026,72,81,74,Fail
34080,98,68,44,Pass
36268,53,56,40,Fail
13774,54,88,54,Fail
36792,85,47,75,Pass
22609,57,44,60,Fail
39068,94,70,63,Pass
24402,94,58,35,Pass
40127,95,76,57,Pass
46786,67,60,53,Fail
47753,61,76,41,Fail
21253,70,87,68,Fail
13048,74,86,86,Fail
16264,81,64,95,Pass
21975,63,66,41,Fail
45902,62,62,55,Fail
9528,75,79,57,Fail
29522,81,65,95,Pass
21240,89,72,95,Pass
25351,80,51,98,Pass
48322,78,53,87,Pass
9323,89,68,36,Pass
14776,89,90,79,Pass
4404,93,54,78,Pass
10638,96,98,69,Pass
14998,63,48,65,Fail
35660,58,61,80,Fail
34234,98,92,66,Pass
30460,87,56,91,Pass
30795,76,62,77,Pass
21189,99,78,77,Pass
35168,52,80,38,Fail
43755,53,81,78,Fail
44967,57,67,48,Fail
20518,81,46,94,Pass
12869,58,46,81,Fail
4486,78,98,73,Pass
6900,69,42,70,Fail
16549,71,89,38,Fail
21260,66,87,65,Fail
37660,55,91,75,Fail
45711,99,53,37,Pass
12757,61,62,36,Fail
24115,67,91,85,Fail
32307,66,44,51,Fail
42287,54,89,57,Fail
37582,77,47,58,Pass
20672,53,77,35,Fail
20249,76,60,50,Pass
11658,60,83,36,Fail
15507,91,60,94,Pass
36717,51,89,39,Fail
30052,80,61,98,Pass
9281,51,88,57,Fail
23269,73,71,46,Fail
22595,57,54,59,Fail
21121,74,94,88,Fail
1222,57,97,47,Fail
26180,96,62,58,Pass
18399,61,57,59,Fail
29959,90,40,72,Pass
43984,92,69,43,Pass
46031,95,73,74,Pass
37264,69,84,63,Fail
26389,60,79,84,Fail
43106,62,74,64,Fail
44530,62,84,53,Fail
40264,79,71,47,Pass
33702,83,88,91,Pass
1247,94,99,59,Pass
30568,90,51,55,Pass
29963,94,98,71,Pass
44738,59,67,85,Fail
12707,50,85,64,Fail
31959,75,49,53,Fail
48357,70,49,89,Fail
27512,63,55,70,Fail
33798,58,62,37,Fail
23199,63,54,40,Fail
41112,98,79,51,Pass
25300,63,74,38,Fail
35307,92,91,62,Pass
34608,98,95,70,Pass
16889,87,44,59,Pass
39249,86,50,99,Pass
7592,84,84,52,Pass
32683,60,76,48,Fail
37409,68,94,43,Fail
8288,97,99,60,Pass
