student_id,subject,score,grade,exam_date
8614,English,96,A,2023-07-26 14:33:54
49576,English,7,F,2023-04-12 14:37:35
13153,History,73,C,2022-03-05 13:38:01
34182,Computer,93,A,2021-01-01 06:13:06
13580,Science,44,D,2021-08-17 21:43:29
49405,Science,23,F,2021-09-04 02:41:54
40393,English,75,C,2019-07-03 23:07:56
5277,Science,58,D,2021-02-13 19:09:25
47615,History,68,C,2018-05-03 21:50:09
35443,Maths,80,B,2022-05-17 01:43:30
22204,Maths,70,C,2018-08-24 00:52:57
40058,History,3,F,2024-04-01 00:27:58
19763,Science,76,B,2020-08-10 18:33:14
28073,Maths,75,C,2024-02-14 01:29:12
36144,History,36,F,2020-04-24 21:17:26
36655,English,91,A,2018-12-23 02:34:37
37766,Computer,65,C,2020-03-22 19:44:04
28312,English,10,F,2018-08-27 21:56:08
44326,Science,62,C,2024-01-09 18:27:11
16829,Science,1,F,2024-02-05 08:59:46
43594,History,94,A,2021-03-26 13:12:48
5388,English,3,F,2017-07-26 07:03:15
28473,Maths,19,F,2023-04-09 23:36:58
37540,Computer,94,A,2020-03-06 09:04:27
35410,History,78,B,2024-06-15 11:00:05
7600,Maths,64,C,2022-04-17 16:43:45
9848,Computer,2,F,2018-10-30 19:28:59
14409,Computer,95,A,2024-11-06 14:34:42
47492,Computer,70,C,2023-10-24 11:45:40
45790,English,15,F,2022-08-23 06:44:45
20600,Maths,46,D,2019-04-16 18:51:08
14642,English,57,D,2024-04-29 21:41:42
33916,Maths,99,A,2023-09-01 12:32:45
16301,Science,7,F,2024-03-07 12:23:22
25486,English,1,F,2023-01-21 04:14:51
38349,History,53,D,2021-06-15 18:39:31
20004,Maths,47,D,2021-03-17 17:32:35
18404,English,16,F,2017-08-11 20:45:14
23855,Science,74,C,2020-03-07 23:34:26
22310,Computer,11,F,2022-05-15 12:17:33
43462,English,35,F,2018-01-18 12:50:18
16087,Science,78,B,2021-03-07 06:57:17
31925,Maths,82,B,2019-12-29 16:24:16
24092,Science,29,F,2022-01-22 03:10:39
34373,English,28,F,2017-04-28 15:09:50
5584,Maths,97,A,2019-06-23 13:46:21
45447,Maths,35,F,2017-08-27 09:49:12
36506,Maths,16,F,2017-02-12 09:54:36
15143,Maths,95,A,2020-12-02 08:05:26
43757,Science,97,A,2018-11-23 17:48:24
9580,Computer,31,F,2020-02-26 06:13:44
20313,Computer,17,F,2021-09-24 06:48:36
13352,Science,80,B,2021-11-30 06:59:25
10820,Maths,60,D,2020-09-04 12:24:11
30470,Maths,0,,2019-07-01 22:41:23
30766,Maths,56,D,2024-11-10 08:59:32
44651,History,34,F,2019-06-10 07:31:23
13897,History,30,F,2024-05-15 13:14:25
17541,Science,29,F,2020-07-04 18:51:52
24692,Computer,75,C,2020-01-18 03:33:24
36427,History,8,F,2024-01-03 16:41:23
44453,History,23,F,2020-10-08 23:59:39
17565,History,43,D,2022-12-07 22:23:53
32292,Maths,87,B,2019-02-20 01:29:04
28460,English,70,C,2018-09-28 17:09:18
19395,Computer,44,D,2023-05-22 22:22:07
388,Computer,86,B,2019-12-08 07:33:35
13247,English,8,F,2019-10-05 11:37:53
36542,Computer,96,A,2024-04-18 12:45:43
37531,Computer,53,D,2017-02-06 13:24:45
997,Science,33,F,2020-12-11 01:07:00
279,Science,47,D,2017-09-11 07:51:52
1820,Maths,9,F,2022-02-27 16:33:42
22546,Computer,71,C,2024-12-02 13:05:08
17784,Science,45,D,2023-02-21 16:18:18
32743,English,61,C,2024-12-20 16:37:42
1988,Science,69,C,2021-12-28 17:41:46
41647,Maths,93,A,2019-04-01 19:07:45
23311,Maths,89,B,2024-08-18 15:50:45
5810,Maths,43,D,2024-03-09 06:41:40
46068,Computer,87,B,2019-01-11 16:25:24
32386,Computer,24,F,2018-03-25 21:49:07
28180,Maths,23,F,2019-06-11 12:17:28
21407,Computer,57,D,2020-10-22 08:39:52
39834,English,0,,2024-11-27 16:27:34
12989,Maths,28,F,2022-08-27 19:59:58
46966,English,55,D,2024-11-12 14:08:14
43424,Maths,18,F,2023-08-19 18:35:29
27886,Computer,18,F,2023-09-15 05:00:04
22831,History,14,F,2021-06-14 00:40:47
45069,English,19,F,2018-12-25 17:45:09
3784,History,89,B,2023-05-05 01:01:02
39201,Science,69,C,2022-01-14 07:59:52
27322,Computer,77,B,2017-06-24 13:28:13
29842,English,81,B,2017-07-07 09:57:08
30599,History,16,F,2022-05-10 04:56:35
11047,Maths,23,F,2022-10-05 05:17:04
30235,English,30,F,2017-10-02 01:41:51
10006,Computer,69,C,2019-09-01 18:01:34
35610,English,54,D,2020-01-26 22:04:33
27590,History,84,B,2019-07-17 06:50:25
46612,Maths,82,B,2018-12-24 07:01:29
12680,English,1,F,2020-10-20 21:16:41
11213,Computer,60,D,2021-11-05 10:10:28
33506,Computer,28,F,2024-08-29 12:27:48
47400,Maths,41,D,2017-02-14 10:58:14
38546,English,40,F,2022-03-06 00:24:45
35875,Computer,69,C,2022-05-05 14:16:39
25943,History,12,F,2020-10-05 14:55:48
27908,Science,11,F,2019-10-05 11:29:47
1732,Computer,46,D,2022-08-28 11:57:20
12582,Computer,41,D,2022-05-25 05:28:17
47783,Computer,78,B,2021-12-14 11:53:50
25703,History,61,C,2017-10-17 18:38:53
15058,Maths,88,B,2021-09-03 06:37:07
16191,Maths,30,F,2021-10-16 20:05:15
23422,Science,4,F,2019-11-27 16:27:24
14939,Maths,24,F,2022-04-03 00:19:49
16638,History,50,D,2023-02-15 02:01:55
9027,Computer,9,F,2017-09-10 15:11:33
19522,Computer,48,D,2018-11-25 22:55:26
34484,Computer,44,D,2023-03-16 11:20:08
34526,History,67,C,2021-04-20 18:25:03
8333,English,9,F,2024-03-08 05:35:39
39110,Science,49,D,2024-09-11 19:46:22
39007,History,62,C,2022-02-25 20:07:31
37464,Science,83,B,2022-09-18 09:13:00
49704,English,75,C,2019-09-02 14:47:26
13087,Science,2,F,2018-10-14 16:07:07
21263,Maths,85,B,2019-02-05 07:09:44
25373,Maths,30,F,2019-06-23 04:10:42
35440,Maths,68,C,2024-04-13 22:27:13
31359,Maths,69,C,2020-11-12 20:35:52
41048,Maths,43,D,2021-06-16 18:35:01
21966,Computer,21,F,2022-05-07 23:00:39
24240,History,27,F,2020-02-02 23:05:25
44885,History,50,D,2024-07-03 17:11:49
44043,Computer,76,B,2019-12-22 16:24:45
21006,Computer,60,D,2017-04-03 01:07:01
8737,Computer,28,F,2017-07-06 09:40:36
16887,Maths,45,D,2022-10-09 01:35:43
38460,English,92,A,2024-01-21 05:52:17
21438,English,31,F,2018-04-23 14:13:30
16276,English,89,B,2024-08-25 12:25:54
33659,Maths,96,A,2022-02-11 18:31:11
7330,Maths,86,B,2021-08-20 19:38:16
13094,Science,81,B,2020-04-21 01:00:51
10662,Computer,12,F,2019-11-08 10:14:53
6057,Computer,56,D,2024-11-07 16:14:06
45316,Maths,56,D,2022-09-21 21:04:46
41747,History,96,A,2020-05-26 19:52:30
20402,Computer,84,B,2024-05-31 11:46:10
20287,Maths,19,F,2017-12-19 18:07:27
22276,Maths,95,A,2018-01-03 07:30:46
24071,History,24,F,2022-09-04 07:43:12
20081,Science,55,D,2017-03-05 16:59:21
47384,Science,42,D,2021-09-13 21:04:27
9792,English,83,B,2022-11-07 03:27:30
4582,Maths,38,F,2021-04-28 17:38:26
31422,Maths,31,F,2022-01-27 13:38:57
15784,History,72,C,2018-06-22 01:50:04
37930,Science,53,D,2024-06-11 12:37:43
19658,Maths,39,F,2020-05-04 05:48:57
16094,Maths,10,F,2023-11-20 01:54:23
17946,Computer,82,B,2019-04-07 19:21:03
31885,Science,50,D,2024-07-10 20:57:53
29027,English,63,C,2019-12-04 13:46:21
26038,Maths,53,D,2017-10-30 04:50:59
11598,Maths,30,F,2017-09-23 06:49:52
24889,Computer,43,D,2022-11-28 08:49:15
35249,English,28,F,2019-04-09 15:16:20
11961,Computer,39,F,2020-02-18 01:32:43
46550,Science,61,C,2019-03-25 06:45:30
41002,Computer,1,F,2021-04-08 07:22:16
1251,Maths,10,F,2021-04-22 00:05:44
47071,History,6,F,2023-06-23 07:21:43
21126,Science,67,C,2019-01-27 09:56:50
17652,Maths,47,D,2024-02-17 12:30:56
30113,English,62,C,2024-12-15 04:19:42
37696,Science,93,A,2017-03-26 19:07:42
11282,Science,54,D,2020-11-26 08:58:58
2362,Maths,78,B,2021-04-25 23:42:47
33505,Maths,39,F,2017-04-25 02:30:42
32486,Science,77,B,2021-10-14 09:48:34
18278,Computer,74,C,2018-12-29 18:02:50
28035,Computer,75,C,2022-09-04 19:14:13
17715,Science,30,F,2019-10-17 01:40:27
33144,Computer,32,F,2024-02-16 13:49:34
34857,Science,35,F,2023-10-21 05:25:27
35658,Computer,65,C,2021-04-30 00:10:10
2118,Computer,1,F,2019-04-22 17:04:28
28322,Science,31,F,2021-12-08 08:12:54
27022,English,91,A,2017-02-07 22:29:19
7534,Maths,91,A,2024-09-13 02:33:35
5339,History,55,D,2017-07-30 03:28:36
28203,Computer,94,A,2023-01-04 04:09:07
8137,Maths,32,F,2024-09-04 15:49:26
38616,History,35,F,2019-06-03 19:50:55
44994,English,62,C,2020-11-19 05:08:23
15023,Science,0,,2019-05-27 07:21:00
41036,Maths,26,F,2021-11-24 05:01:07
20509,Maths,64,C,2022-03-17 23:48:56
31960,Computer,97,A,2018-07-29 03:05:40
45083,Maths,36,F,2019-03-25 00:48:40
9209,History,67,C,2020-08-15 01:16:23
47995,English,38,F,2017-02-25 20:23:04
5493,English,70,C,2021-01-13 11:22:31
42154,English,77,B,2017-06-14 20:13:51
48751,History,20,F,2017-05-24 16:45:13
49572,History,50,D,2019-09-26 14:01:02
17671,Maths,3,F,2019-05-08 23:16:07
12442,Science,80,B,2017-12-16 07:14:14
15236,Science,91,A,2017-01-03 18:09:32
33562,Science,44,D,2021-06-13 06:12:34
41636,History,85,B,2019-01-26 05:58:54
41036,English,65,C,2022-11-16 04:14:40
18920,History,35,F,2023-05-09 02:45:41
43413,Maths,36,F,2020-11-09 05:31:36
16738,Science,7,F,2020-09-09 17:20:20
5567,Computer,67,C,2024-07-20 21:41:07
2249,History,95,A,2021-07-27 02:32:43
1771,English,79,B,2023-05-19 12:53:06
34756,Maths,21,F,2021-07-06 03:36:00
46851,Maths,99,A,2017-11-24 06:43:13
45294,Science,52,D,2020-01-06 17:27:53
46039,History,21,F,2023-03-26 08:50:04
20315,English,5,F,2017-03-28 08:50:45
14063,Maths,92,A,2017-12-14 06:17:32
44913,Maths,57,D,2024-02-28 01:02:37
45510,History,69,C,2022-08-31 12:07:18
12301,Computer,34,F,2019-03-29 19:19:01
41888,History,10,F,2020-06-29 22:04:53
33973,English,34,F,2023-11-14 10:02:16
8021,Science,49,D,2019-03-10 09:16:42
27138,Computer,72,C,2021-08-28 16:28:38
29460,History,99,A,2023-09-28 04:23:23
14292,Computer,48,D,2024-10-02 10:08:31
39076,History,36,F,2023-03-30 00:31:55
31184,English,8,F,2019-08-29 14:20:12
15881,Computer,87,B,2023-07-29 15:03:04
7184,English,88,B,2019-07-09 17:30:00
31359,Computer,39,F,2019-12-14 05:29:34
26604,History,53,D,2023-06-05 01:42:41
41365,Maths,90,B,2017-12-04 11:32:56
4584,English,32,F,2021-04-10 19:57:38
40135,Science,60,D,2018-08-09 06:36:35
24275,History,71,C,2017-03-09 00:20:42
28680,Science,27,F,2022-08-02 05:14:01
15024,Maths,74,C,2017-09-14 16:43:18
38377,Maths,35,F,2024-10-26 00:23:32
4016,History,41,D,2024-05-22 17:03:47
2959,Maths,30,F,2023-02-02 13:20:30
24031,Maths,36,F,2021-11-22 13:36:23
16496,History,68,C,2023-09-04 17:02:52
36630,Computer,50,D,2019-05-05 06:50:49
36879,History,86,B,2023-07-11 00:10:03
30656,Maths,12,F,2017-06-20 20:34:10
42311,English,75,C,2019-11-22 15:01:59
4839,Science,85,B,2024-09-06 21:50:23
11737,English,47,D,2023-02-12 20:23:42
49570,Maths,79,B,2022-02-26 20:58:58
22604,Maths,91,A,2021-04-12 06:02:06
35071,Science,39,F,2023-06-16 18:14:19
1320,English,95,A,2019-06-25 12:02:48
1520,Science,81,B,2020-08-10 16:37:43
49846,Computer,84,B,2024-03-28 07:04:13
44794,History,72,C,2023-12-06 01:02:30
14743,Computer,32,F,2023-07-11 04:43:55
43886,English,59,D,2020-10-04 20:17:58
16381,Science,2,F,2018-05-07 11:32:08
33123,English,24,F,2022-05-16 21:22:20
13764,Computer,37,F,2024-02-07 21:15:46
22432,Science,50,D,2019-02-22 00:50:46
11581,English,57,D,2019-11-13 05:34:19
23197,English,68,C,2022-05-13 04:38:08
31690,English,85,B,2022-01-02 04:03:34
29238,English,6,F,2023-04-04 06:41:43
33214,Science,72,C,2023-05-10 10:24:00
16433,English,20,F,2018-03-02 05:58:27
6783,Science,48,D,2020-01-19 11:03:22
15848,Science,48,D,2022-09-13 11:21:04
13778,History,48,D,2017-11-12 04:11:25
34642,English,83,B,2021-01-04 02:09:48
24684,Maths,88,B,2021-05-19 00:39:56
23557,English,89,B,2021-10-12 02:20:12
22790,Maths,1,F,2024-05-06 18:58:09
38388,History,3,F,2024-02-22 19:42:29
43060,Computer,32,F,2017-08-03 18:58:45
18343,English,67,C,2024-03-14 00:36:34
89,Computer,91,A,2019-11-15 17:54:43
9411,English,88,B,2020-02-04 16:39:00
11382,Science,1,F,2017-09-30 03:43:06
39675,Maths,74,C,2019-12-25 18:22:36
33511,Maths,81,B,2021-07-25 17:50:50
23293,History,71,C,2021-03-28 15:37:39
40944,Maths,13,F,2019-09-16 22:34:29
27104,English,37,F,2018-03-23 14:58:16
37983,Maths,81,B,2024-11-17 21:46:35
36616,English,18,F,2021-01-08 10:15:33
2099,English,6,F,2019-04-10 02:21:35
478,History,36,F,2023-01-09 12:18:43
33564,History,99,A,2017-05-26 04:17:12
12169,Maths,13,F,2024-06-10 08:49:44
48052,Science,17,F,2017-09-23 01:32:49
40839,Science,60,D,2020-01-12 00:24:56
48860,Maths,91,A,2021-03-07 08:24:28
37502,English,51,D,2019-04-28 17:57:09
18238,Maths,3,F,2018-12-31 09:11:51
45774,Maths,94,A,2017-05-29 09:39:48
31924,History,18,F,2020-07-11 15:50:35
45893,Computer,58,D,2021-04-16 02:55:39
28527,English,39,F,2021-06-28 09:35:24
42784,Science,62,C,2022-10-07 15:01:18
21029,Science,61,C,2023-10-25 06:47:53
15930,Computer,95,A,2020-03-25 13:33:49
49996,English,49,D,2024-06-14 18:44:36
46131,Science,37,F,2023-11-24 08:41:50
21477,Maths,75,C,2018-01-08 12:04:04
29401,Computer,78,B,2020-10-01 00:48:32
46977,Computer,94,A,2022-08-16 00:33:25
16621,English,8,F,2023-05-03 10:04:00
7295,Science,8,F,2021-10-06 04:42:53
27079,History,54,D,2017-10-01 10:41:09
596,Science,51,D,2021-12-23 15:03:12
38669,Science,54,D,2021-07-20 16:52:19
3827,Science,43,D,2023-07-03 20:52:56
32199,Computer,56,D,2017-04-22 20:13:31
5538,History,99,A,2023-10-07 23:32:21
14664,Maths,6,F,2023-08-22 16:01:01
10970,Maths,75,C,2024-11-13 20:59:32
37767,Science,10,F,2021-01-03 15:27:31
2674,History,92,A,2021-08-03 07:07:26
27240,Computer,25,F,2022-07-24 13:55:23
30700,English,89,B,2018-06-25 02:10:27
43997,Maths,60,D,2017-01-06 00:25:38
23069,English,41,D,2024-09-03 11:05:50
13519,Science,90,B,2021-04-12 13:49:06
42557,Science,44,D,2023-12-17 05:54:26
10775,English,89,B,2019-07-03 07:09:13
18473,Computer,87,B,2019-06-24 20:29:08
44525,English,15,F,2024-03-15 22:08:31
7283,Science,79,B,2017-12-09 23:53:38
32614,Science,76,B,2022-03-19 04:02:33
19929,History,24,F,2022-06-16 10:01:09
47086,Maths,26,F,2024-04-08 23:59:48
27934,Science,4,F,2023-04-30 01:17:12
38386,Maths,24,F,2021-09-15 09:19:42
31439,Maths,61,C,2017-07-14 03:10:40
5996,History,96,A,2020-12-18 20:30:51
23524,Maths,18,F,2019-02-25 07:55:12
24458,English,72,C,2023-09-30 08:39:38
35721,English,66,C,2024-06-07 03:58:11
34720,Maths,95,A,2023-05-30 02:08:14
49662,Computer,71,C,2018-08-02 20:50:57
25135,Computer,80,B,2024-01-28 23:55:34
34897,History,72,C,2024-03-16 19:13:44
31777,English,24,F,2018-02-22 19:19:50
11139,Maths,86,B,2024-05-16 11:15:02
10791,Maths,93,A,2024-12-14 07:43:00
30479,Science,54,D,2023-12-08 01:53:54
18441,Science,29,F,2022-05-29 13:27:26
24989,History,91,A,2018-01-08 00:53:56
46546,English,1,F,2020-10-02 00:46:06
9024,Maths,46,D,2021-03-25 05:33:25
27621,Science,13,F,2023-05-16 14:37:18
35325,English,74,C,2020-12-25 00:26:10
44833,Science,71,C,2020-06-29 22:52:16
48080,Maths,73,C,2019-09-08 13:49:12
3939,History,92,A,2018-08-20 18:25:42
38148,Science,55,D,2022-12-10 16:35:17
10040,Science,83,B,2017-11-21 15:18:38
45191,English,78,B,2024-06-04 08:56:00
22164,Science,63,C,2019-03-22 22:24:11
11121,Computer,70,C,2019-03-30 01:27:00
1477,History,46,D,2020-05-14 11:23:58
36635,English,18,F,2017-06-25 22:44:22
5527,Science,70,C,2022-06-07 09:12:45
48150,English,43,D,2019-12-26 17:45:08
36951,History,91,A,2024-09-06 10:04:20
40154,Maths,50,D,2019-07-17 03:14:09
44147,Maths,28,F,2024-09-11 22:18:11
739,Science,54,D,2022-07-24 11:29:02
3437,Science,21,F,2020-12-30 10:56:57
16804,Maths,70,C,2017-12-24 06:52:15
30027,English,72,C,2019-11-28 04:05:04
24898,Maths,62,C,2018-08-01 14:21:26
44239,Maths,9,F,2020-04-16 20:39:51
474,Maths,34,F,2017-11-14 15:10:13
39232,Science,75,C,2019-09-22 23:44:41
24382,Maths,2,F,2018-08-10 19:30:51
3872,English,99,A,2018-11-26 17:15:01
48563,History,96,A,2017-06-11 19:26:46
40904,History,62,C,2017-04-07 08:39:06
32880,History,97,A,2021-01-01 12:40:40
9751,Science,48,D,2020-09-17 05:00:19
39732,English,38,F,2017-02-11 00:36:51
18612,English,99,A,2023-01-05 01:58:39
44809,Maths,19,F,2020-10-12 00:14:54
3453,History,83,B,2024-03-21 22:47:25
10019,History,47,D,2024-12-17 13:44:17
31692,Maths,94,A,2019-08-30 02:51:52
26494,Computer,3,F,2021-11-26 17:15:03
42339,Maths,54,D,2019-11-14 23:27:24
30355,History,15,F,2021-04-29 21:52:49
33533,Science,92,A,2021-10-13 04:20:40
23101,Science,19,F,2020-04-23 19:36:37
41298,Science,90,B,2018-09-08 10:14:26
7825,History,31,F,2022-12-23 01:03:31
5852,History,7,F,2019-07-05 03:09:02
39245,Computer,68,C,2019-11-03 13:56:45
41412,Computer,51,D,2017-09-14 14:23:41
2378,Maths,85,B,2018-10-27 14:02:56
6153,History,90,B,2020-12-14 01:01:47
44560,History,84,B,2024-04-29 05:45:04
43632,English,1,F,2019-08-15 18:44:33
44859,English,92,A,2022-03-01 14:58:07
8444,History,16,F,2017-05-27 11:30:29
22908,Computer,74,C,2023-05-29 14:51:30
41236,Computer,10,F,2019-06-01 10:30:39
30202,Computer,18,F,2017-11-09 17:41:03
11902,Maths,45,D,2023-01-29 21:38:03
27256,Computer,6,F,2024-06-05 04:27:05
2158,History,7,F,2022-12-19 09:20:06
43036,Computer,17,F,2017-01-31 05:48:02
16635,English,34,F,2018-08-07 02:46:41
35735,History,53,D,2017-09-02 19:57:27
61,History,14,F,2020-01-03 06:10:44
41380,Computer,31,F,2023-07-27 03:56:26
34372,Maths,36,F,2024-07-15 17:13:37
48669,Maths,26,F,2022-02-27 10:59:24
38640,Maths,23,F,2020-08-23 18:55:17
29577,English,36,F,2023-06-27 09:07:06
16721,Science,54,D,2017-12-16 18:08:58
38918,Maths,74,C,2020-06-26 06:15:27
17388,Science,88,B,2021-03-28 11:30:11
36469,English,37,F,2018-12-24 01:07:30
42635,Maths,42,D,2018-05-22 11:46:09
19451,Computer,81,B,2019-11-08 13:13:16
42954,Computer,46,D,2024-10-13 02:07:34
5695,English,37,F,2019-02-12 14:01:43
37185,English,11,F,2018-10-09 20:49:14
19419,History,12,F,2017-12-12 08:03:43
14155,Science,93,A,2019-04-04 06:44:07
42455,Maths,42,D,2017-02-21 01:24:24
5410,Computer,12,F,2017-03-27 05:58:06
4418,History,19,F,2020-07-27 04:15:37
11035,Computer,57,D,2019-03-29 13:32:54
26718,Science,97,A,2020-02-15 12:07:37
38712,Maths,80,B,2022-03-27 19:22:49
18966,Maths,39,F,2024-09-11 23:07:31
30236,Science,80,B,2020-11-28 14:28:12
16746,Science,21,F,2018-01-04 15:06:21
14043,Computer,8,F,2021-11-09 14:16:11
38884,Maths,93,A,2017-09-28 00:47:26
5630,Science,37,F,2018-01-27 19:33:16
40197,Science,94,A,2024-11-14 00:51:48
5050,History,59,D,2021-10-15 04:33:18
14476,History,57,D,2018-11-12 13:29:11
40473,English,22,F,2020-02-26 13:23:09
45103,Maths,89,B,2024-11-19 05:16:16
26317,Science,84,B,2020-04-23 15:25:58
43876,History,9,F,2023-07-24 05:38:10
41864,English,33,F,2023-12-05 21:19:32
24162,Science,25,F,2019-08-29 08:51:51
8924,Maths,19,F,2024-12-13 15:13:19
43776,History,28,F,2019-07-05 10:54:38
36657,Science,9,F,2022-04-11 07:27:55
40674,Computer,89,B,2019-01-25 18:39:59
18004,English,50,D,2023-11-09 20:13:41
12843,Maths,39,F,2021-12-20 04:09:42
3210,Computer,83,B,2017-02-25 17:24:13
25774,Maths,92,A,2018-09-07 19:51:32
2913,Maths,45,D,2024-03-21 17:50:50
36800,History,11,F,2022-06-06 04:33:08
45614,History,69,C,2023-10-10 00:44:51
27003,Computer,94,A,2018-08-31 23:16:34
18490,English,55,D,2020-07-25 14:38:36
47097,Maths,56,D,2019-03-01 06:51:45
5431,Science,64,C,2020-02-26 23:47:22
7843,Science,52,D,2024-11-14 21:05:34
9934,History,29,F,2023-01-27 07:27:26
32387,Maths,65,C,2017-03-10 01:13:10
47643,Maths,68,C,2019-03-29 07:09:16
27185,Science,89,B,2023-10-11 19:12:03
38993,English,91,A,2023-12-09 01:20:36
23044,Maths,1,F,2019-04-15 04:06:41
4206,Science,99,A,2024-12-21 17:50:49
46652,Science,10,F,2022-06-05 11:29:13
46820,Science,21,F,2019-02-21 17:59:15
12110,Science,31,F,2017-12-25 01:47:02
43492,Maths,20,F,2017-02-03 13:27:19
5892,Maths,87,B,2019-09-29 21:01:38
32575,English,26,F,2020-05-17 17:29:09
33691,English,27,F,2024-09-26 13:43:54
16870,History,80,B,2023-12-11 05:26:16
18325,Computer,41,D,2024-04-25 14:32:04
24213,Maths,27,F,2023-02-08 10:32:50
17563,Maths,43,D,2019-12-22 12:06:06
19040,Maths,79,B,2023-03-10 14:25:32
20760,History,88,B,2017-06-10 10:19:27
33520,Maths,75,C,2019-04-22 14:16:21
13579,Science,84,B,2021-05-23 14:13:54
23090,Science,18,F,2020-03-11 17:24:36
6215,English,3,F,2020-06-11 04:34:40
18811,History,95,A,2021-03-01 04:30:15
18817,Science,34,F,2023-02-12 14:00:40
12729,History,43,D,2021-04-01 10:23:31
34861,English,48,D,2020-06-06 04:25:55
39513,History,73,C,2020-07-29 13:24:33
30444,Science,83,B,2018-04-25 13:13:26
21598,Science,67,C,2021-08-20 10:58:28
37184,Science,33,F,2021-09-13 03:26:01
33489,Maths,27,F,2024-11-27 10:02:33
36552,Computer,95,A,2017-12-13 17:23:12
8986,English,2,F,2019-12-16 04:20:50
29261,English,6,F,2023-09-30 17:10:54
5098,Computer,83,B,2018-10-24 06:00:58
49227,Maths,83,B,2024-12-13 22:40:25
48916,Maths,8,F,2024-11-25 10:51:34
31373,English,69,C,2020-05-08 19:11:18
9118,Computer,22,F,2023-12-11 16:33:21
29966,Science,86,B,2024-12-30 20:45:13
5322,Computer,43,D,2023-12-31 08:38:49
2164,History,46,D,2020-09-09 14:44:41
31635,Science,21,F,2022-06-19 16:47:59
15504,Computer,65,C,2018-07-31 07:22:56
49479,Computer,99,A,2023-09-14 18:30:02
15934,History,10,F,2019-05-07 00:31:36
47719,History,6,F,2022-04-19 03:40:11
1456,History,30,F,2024-07-20 15:31:46
1471,Science,10,F,2019-11-02 06:44:15
34983,Maths,42,D,2018-01-02 11:50:01
35236,Computer,33,F,2021-07-25 11:40:53
9681,Computer,3,F,2017-07-09 22:08:28
41984,History,74,C,2023-01-07 18:45:19
26344,Computer,5,F,2017-08-21 05:04:36
14435,Science,95,A,2018-04-04 22:47:36
21014,Science,38,F,2019-04-07 02:43:31
12609,Science,97,A,2018-03-08 16:57:45
19712,Science,76,B,2018-06-11 10:22:16
48144,English,45,D,2022-05-08 07:39:14
4080,English,98,A,2018-01-13 17:26:24
18635,Computer,50,D,2024-05-06 22:36:30
49803,History,64,C,2020-04-06 14:54:52
34013,Science,84,B,2020-02-07 13:26:10
15779,Maths,9,F,2020-01-16 00:42:26
28473,Science,83,B,2021-08-16 21:59:42
46510,Maths,34,F,2023-05-03 09:05:23
6421,Computer,17,F,2018-03-06 20:18:23
11199,English,97,A,2023-07-12 09:18:54
34260,History,56,D,2018-06-05 00:54:32
99,Computer,40,F,2018-06-23 08:52:08
38681,Maths,9,F,2017-11-15 00:13:06
23021,Maths,41,D,2018-02-05 11:43:40
36821,Maths,10,F,2021-09-23 14:39:18
40883,Computer,86,B,2022-03-15 15:57:23
48967,History,2,F,2022-11-07 09:50:10
35459,Maths,53,D,2024-12-15 21:59:04
14791,Computer,47,D,2017-07-12 09:31:18
22683,History,29,F,2023-12-28 08:54:09
4847,English,41,D,2018-08-11 04:16:51
14771,History,67,C,2017-05-29 02:45:20
32692,Science,21,F,2019-01-13 15:00:06
6657,Maths,42,D,2024-05-02 05:11:16
