teacher_id,subject,student_feedback_score,experience_years,evaluation_date
8097,Maths,2.95,21,2021-03-13 21:48:02
3783,Science,3.72,3,2019-02-01 07:26:17
7655,Computer,2.22,26,2022-07-29 10:24:08
5448,Computer,4.37,11,2023-02-22 06:08:42
7506,English,3.24,3,2020-09-29 13:04:42
640,Computer,4.89,26,2022-06-19 00:02:33
9120,Science,3.55,14,2022-10-31 08:10:11
3844,English,2.38,19,2021-05-30 17:22:16
9333,Science,3.03,14,2019-09-21 06:43:26
1746,Computer,2.69,7,2019-06-16 22:39:48
5996,Computer,2.68,6,2022-09-30 20:16:01
3806,Science,2.31,4,2018-05-25 02:43:47
6326,Maths,2.89,29,2017-07-29 11:48:27
6656,Science,2.95,16,2022-08-28 00:18:55
2203,Maths,2.33,29,2022-09-14 03:30:07
2442,English,3.5,3,2018-12-11 04:48:29
4708,Maths,3.86,12,2018-12-22 04:23:58
2415,Maths,4.4,24,2018-04-28 22:32:47
7651,Computer,1.09,20,2019-04-11 16:27:54
1760,Science,3.32,21,2024-11-19 00:25:16
4666,Science,4.08,23,2021-03-28 01:19:17
2028,Science,3.97,15,2021-04-05 11:38:18
2201,Maths,1.2,29,2021-07-12 12:59:47
5607,Computer,3.86,5,2023-08-25 18:11:25
8008,Computer,2.37,21,2023-07-21 04:18:07
2090,English,4.92,11,2022-08-06 20:47:10
3187,Maths,1.78,12,2022-02-27 07:16:09
676,Science,4.18,17,2024-11-22 01:03:56
1807,Science,3.9,29,2020-10-09 01:34:46
6113,Maths,4.6,5,2024-07-08 01:17:50
2671,English,3.79,10,2024-12-16 08:31:26
7944,English,2.4,5,2017-04-14 10:16:29
6419,Computer,2.37,23,2019-02-13 16:14:18
7338,English,4.94,9,2021-08-05 14:08:33
3664,Maths,4.24,24,2018-03-19 01:30:34
7261,Science,4.54,25,2020-06-27 16:29:34
879,Computer,1.81,21,2019-07-03 18:32:04
2146,Science,3.8,12,2021-02-10 05:10:12
2140,English,3.42,16,2018-06-30 09:59:11
6892,Science,1.85,14,2022-08-22 23:19:53
2661,English,2.07,4,2024-03-19 18:07:20
5096,English,4.32,23,2022-02-11 06:32:54
5218,Computer,2.03,5,2024-04-07 04:29:48
1589,Computer,1.85,28,2018-07-23 16:14:55
3725,English,3.75,9,2018-07-25 02:25:16
6452,Science,4.66,17,2017-08-26 03:38:39
8809,English,4.41,15,2024-07-13 19:27:42
6084,Computer,4.24,18,2018-03-04 23:53:50
8060,English,2.05,29,2022-08-10 05:42:57
10,English,1.13,20,2023-04-24 22:48:06
6076,English,4.07,28,2023-06-10 19:45:27
5285,Computer,4.2,22,2019-04-22 15:24:43
5209,Computer,3.05,20,2017-08-31 21:51:40
7172,English,4.61,21,2024-03-20 13:33:09
2376,Science,1.52,9,2024-08-05 15:18:19
3166,Science,3.96,12,2019-08-20 23:47:35
6926,English,1.72,17,2024-12-13 05:35:29
9234,Science,4.17,4,2021-06-21 16:04:16
2155,Computer,4.03,9,2022-11-30 13:05:19
1625,Computer,1.11,2,2018-04-15 11:29:50
9269,English,4.4,27,2022-02-17 21:06:06
1636,Maths,1.07,17,2018-04-27 23:22:01
6358,Science,2.4,19,2019-02-15 02:47:56
9777,Science,3.3,2,2017-02-13 12:15:10
3804,Computer,4.9,6,2023-02-22 09:49:45
7724,Computer,4.42,24,2024-05-04 06:30:41
5494,Science,2.75,18,2020-03-13 06:39:09
2569,Maths,4.43,14,2017-07-10 02:58:16
8244,Maths,2.05,25,2021-06-12 22:20:05
761,Science,2.4,5,2019-11-08 23:15:42
7,Computer,2.07,7,2022-10-27 18:30:03
8782,Maths,2.26,13,2019-03-18 17:11:53
1178,Science,1.92,25,2018-06-11 15:40:37
5664,Science,1.82,24,2018-02-02 02:22:22
9240,Maths,4.15,19,2019-11-06 19:19:36
3837,English,1.33,10,2019-03-12 03:26:26
2931,Science,1.95,20,2019-08-30 06:16:11
3317,English,2.13,28,2020-11-13 04:42:20
8408,Maths,2.6,28,2022-08-01 03:25:48
4914,Maths,3.36,21,2021-02-03 10:45:29
3195,Science,2.85,4,2018-06-20 14:40:15
2852,Computer,1.53,22,2024-02-11 18:14:16
429,Computer,3.14,26,2024-12-12 19:55:43
6803,Maths,2.68,18,2018-12-07 11:08:37
1910,Maths,4.23,2,2017-08-10 19:38:16
9007,Maths,2.87,27,2023-11-08 01:37:17
3698,Maths,2.97,7,2019-05-02 11:47:03
6,English,2.87,26,2021-09-13 14:22:46
7063,Computer,1.53,6,2020-08-06 20:54:28
1883,English,4.95,27,2023-02-16 20:34:26
4509,Computer,1.51,20,2024-02-05 01:19:38
1469,Computer,1.9,23,2023-11-08 14:29:10
2397,Science,2.67,2,2020-10-24 13:55:49
4067,Computer,2.06,16,2018-08-26 00:29:13
969,English,1.22,11,2020-10-20 22:42:37
9333,Maths,1.08,2,2017-12-11 18:44:26
9391,Computer,1.18,27,2017-06-18 11:04:48
1383,Maths,4.64,25,2020-11-22 22:03:41
8651,Computer,2.32,10,2021-08-22 05:43:29
7403,Maths,1.84,10,2020-06-18 12:15:51
3353,Computer,2.81,8,2024-06-10 17:10:43
4129,Computer,2.53,15,2017-10-12 04:16:52
3325,Computer,4.64,29,2022-09-08 09:22:12
6435,Maths,1.06,20,2022-08-24 16:28:13
9044,English,2.57,13,2022-07-18 07:22:53
7678,English,3.48,1,2019-07-13 04:26:02
5480,Computer,4.22,3,2021-05-26 07:07:08
4947,Science,4.29,19,2017-06-29 12:54:54
4349,Science,2.71,23,2023-09-11 12:48:50
2697,Maths,1.19,14,2024-04-22 08:11:49
99,English,2.72,9,2023-01-14 04:49:04
9954,Science,3.31,29,2017-06-27 07:32:20
8973,Maths,1.62,26,2021-02-20 18:57:59
8095,Computer,1.87,11,2019-07-08 05:01:45
2993,Science,1.87,19,2017-08-05 09:32:29
5778,Maths,2.68,12,2021-03-03 02:47:54
9874,Maths,3.7,20,2019-02-20 05:57:39
5480,Science,4.19,29,2021-03-06 21:46:39
7077,Computer,1.84,19,2021-06-09 08:20:18
9293,Science,1.52,2,2020-09-12 17:55:37
3385,Computer,2.12,19,2023-10-28 23:09:31
9139,English,4.43,16,2020-11-11 23:19:19
4551,Maths,4.0,3,2021-03-27 01:07:30
9301,English,1.5,3,2023-02-08 10:00:21
7208,Science,1.94,9,2019-01-25 06:31:50
9844,Computer,4.95,2,2019-04-19 22:08:11
3354,Science,2.45,22,2017-05-05 11:45:25
1209,English,3.04,18,2021-11-11 23:22:17
7893,Computer,4.98,20,2018-07-30 00:57:31
7446,Maths,2.21,26,2017-07-21 06:05:12
8058,English,1.92,5,2022-11-28 21:48:50
1878,Maths,1.49,7,2024-09-12 05:56:56
5207,Science,2.93,23,2021-05-08 06:55:56
915,English,2.11,6,2017-03-23 06:02:07
5172,Science,4.42,18,2020-07-20 21:55:28
4551,Maths,1.1,5,2017-06-09 15:56:16
5386,Maths,4.59,24,2019-05-06 01:19:40
7799,Computer,2.64,22,2022-05-28 18:34:01
6901,English,2.08,16,2017-10-08 15:39:30
1731,Science,4.4,1,2023-01-18 09:55:11
3324,Science,3.57,13,2017-09-27 14:37:05
6648,Computer,4.92,29,2023-10-25 05:00:04
5600,English,4.62,10,2018-03-13 18:44:49
5763,Maths,3.37,28,2024-02-06 03:55:24
9577,Maths,1.67,20,2024-10-15 04:12:07
9645,Computer,2.98,24,2022-08-30 11:16:39
1425,Science,4.85,5,2022-11-20 07:47:27
1204,English,3.71,29,2020-10-29 12:43:57
956,Maths,4.29,8,2020-12-18 06:44:21
6551,Computer,3.92,28,2022-10-04 06:51:04
7145,Maths,2.88,3,2022-02-04 23:14:53
9934,Maths,4.5,15,2024-09-09 14:17:17
4294,Computer,2.56,10,2018-03-28 17:28:45
6711,English,1.36,25,2019-01-22 22:45:33
5935,Science,1.92,10,2018-09-24 22:12:01
7047,Computer,1.64,23,2020-05-18 04:48:46
4845,Computer,3.89,9,2024-09-16 18:31:46
5898,Science,2.48,29,2019-08-14 09:03:38
1416,Computer,2.6,4,2018-08-30 12:54:15
9166,Computer,3.87,5,2019-06-14 06:30:43
579,Maths,1.79,2,2020-09-10 11:24:20
8151,Computer,3.41,16,2022-05-26 18:32:55
7763,Computer,4.6,2,2024-03-28 18:06:30
4126,Computer,3.82,3,2021-08-23 22:53:20
1882,English,2.53,11,2023-01-19 18:18:20
7597,Maths,2.71,8,2023-03-15 21:12:18
8267,Computer,1.9,26,2019-08-03 11:13:44
8894,Maths,1.74,5,2023-09-16 05:16:13
363,Computer,3.98,26,2022-12-12 11:55:00
6856,English,3.25,8,2021-04-06 03:50:34
6773,Computer,1.77,2,2023-04-19 02:51:14
8167,Maths,1.49,27,2021-11-07 18:48:58
2960,Science,4.57,4,2024-01-07 05:47:25
6755,Science,2.71,15,2017-08-01 22:09:12
2387,Science,2.82,11,2020-12-07 04:39:07
8888,Computer,2.77,17,2023-04-17 15:10:09
4423,English,1.96,5,2024-12-07 14:13:44
1251,Maths,4.61,25,2024-07-21 16:42:24
1484,Science,1.74,18,2020-06-12 19:18:11
21,Maths,3.77,24,2023-08-21 17:00:01
2243,Maths,1.56,9,2023-08-24 13:52:06
753,English,4.27,29,2021-01-27 14:51:15
8344,Science,3.57,1,2017-08-15 12:04:50
9077,Science,3.57,14,2018-01-15 00:57:21
6005,Science,4.17,22,2018-06-21 21:25:34
6567,English,4.26,18,2021-04-11 04:43:56
3821,Computer,2.96,13,2021-10-29 12:23:58
9380,English,4.13,21,2019-11-20 20:36:29
7978,Maths,1.78,7,2021-07-22 01:58:55
1745,Computer,2.55,1,2023-07-16 04:33:23
241,English,3.57,3,2021-01-01 05:34:54
31,Maths,1.53,16,2018-09-01 23:54:36
3255,Science,3.87,21,2021-11-19 17:57:25
5464,Computer,1.18,9,2022-04-21 17:40:56
7995,Maths,4.6,1,2017-04-23 22:24:09
3695,Maths,4.31,28,2022-04-08 15:28:38
7308,Science,2.63,17,2024-09-17 04:05:21
6661,English,3.27,19,2021-08-15 09:32:28
1688,English,3.55,23,2018-08-07 20:15:27
2680,Computer,4.49,10,2017-12-27 20:33:53
6213,English,1.42,12,2023-10-06 20:25:28
7112,Science,1.87,7,2022-04-22 22:34:50
5571,Maths,4.47,21,2017-02-09 21:24:05
7232,Computer,4.19,1,2018-06-29 23:48:04
4017,Maths,2.15,5,2024-03-05 18:59:33
2561,Maths,3.26,20,2024-07-28 18:19:35
4458,English,2.77,23,2023-04-02 16:17:33
1229,English,3.81,3,2022-03-30 10:57:18
6912,Science,2.86,28,2024-11-18 04:15:35
5221,English,3.35,12,2019-01-03 01:16:37
5145,Science,4.97,9,2020-01-05 09:57:35
7234,English,1.54,24,2019-06-09 19:29:14
2009,English,4.04,13,2022-08-27 02:56:53
4339,Computer,3.6,14,2018-08-29 20:46:54
8813,Computer,3.98,11,2021-05-22 09:16:58
7117,Science,1.11,26,2022-08-06 19:41:23
4845,Science,2.51,10,2022-07-04 07:15:06
3460,English,4.28,15,2019-08-08 12:43:01
6791,Computer,1.71,27,2019-09-03 21:43:21
5970,Science,1.96,23,2017-10-27 21:45:28
3952,Science,2.62,25,2017-10-14 12:21:05
3366,English,4.45,24,2019-07-25 15:58:46
512,English,2.65,28,2023-02-25 20:47:46
9155,English,1.19,20,2019-07-10 01:23:55
5845,Computer,3.77,7,2022-12-23 12:35:41
58,English,4.94,23,2018-01-18 00:00:34
3793,Science,1.38,26,2021-11-11 03:44:31
2910,Maths,3.28,14,2023-06-22 21:06:19
1660,Science,4.83,15,2022-08-12 23:36:17
4838,Science,1.31,13,2020-03-25 19:31:15
8729,English,1.33,3,2019-10-14 00:14:30
3996,Maths,3.48,4,2017-10-24 20:53:15
8064,Science,3.77,3,2019-10-08 15:44:50
7194,English,3.78,5,2021-06-25 00:54:02
8109,Computer,1.06,15,2022-11-16 11:11:06
5334,Maths,4.08,25,2024-04-28 07:47:21
4814,Science,1.41,13,2024-06-15 01:50:25
5211,Science,1.02,13,2021-11-20 05:17:48
6392,English,2.78,25,2017-02-06 00:29:27
4253,English,1.77,6,2019-09-24 00:59:51
1607,Science,1.82,9,2018-05-23 21:49:58
9932,Science,1.59,10,2018-11-23 17:50:29
3441,English,4.86,2,2020-05-28 19:18:49
7544,English,2.57,24,2018-10-10 17:07:18
3643,Computer,1.0,15,2023-06-07 02:43:05
6998,Computer,4.99,1,2022-04-07 13:25:59
859,Science,3.17,10,2021-01-09 05:19:20
4032,Maths,4.42,14,2024-07-30 06:04:46
5968,Science,4.73,27,2017-08-24 01:29:29
4127,Maths,1.91,18,2021-07-21 09:25:04
1496,Computer,2.37,9,2017-01-14 10:47:57
5952,Maths,4.95,19,2017-02-16 11:14:30
7199,English,4.92,11,2022-12-02 23:18:22
2419,Maths,2.7,14,2018-01-01 10:53:16
7380,Maths,3.39,27,2020-03-16 09:15:16
9489,Computer,2.39,6,2024-01-31 08:36:25
3591,Science,1.02,6,2023-11-26 18:08:07
6030,Computer,3.62,10,2018-12-17 21:26:45
1450,Computer,1.92,20,2018-12-20 11:20:10
953,Computer,3.76,29,2024-06-01 05:56:10
9410,Science,3.9,26,2018-08-27 19:25:56
1869,English,1.67,20,2021-11-13 12:59:05
6194,Computer,4.93,13,2024-01-01 05:36:32
7005,English,4.71,17,2021-02-07 23:44:20
3871,Computer,3.56,6,2022-10-05 09:51:55
6192,English,3.75,11,2022-11-10 08:29:59
2678,English,1.05,20,2024-07-19 16:35:24
1760,Computer,1.47,17,2021-04-20 15:55:11
2120,English,4.18,10,2017-01-17 06:28:20
6772,Maths,3.81,23,2018-05-24 08:28:27
6843,Computer,2.39,8,2024-12-11 11:36:03
3727,English,3.68,14,2018-02-10 01:01:48
5650,Science,4.36,24,2017-02-24 17:25:33
5174,Computer,3.23,8,2023-07-13 14:27:55
2697,Computer,4.45,4,2021-08-29 11:42:55
405,Maths,2.95,20,2024-02-11 17:16:25
3927,Maths,3.79,16,2019-10-18 04:10:19
7027,Science,4.4,29,2024-11-13 20:56:14
2853,Computer,3.3,2,2020-04-26 16:54:19
5819,Science,4.63,6,2024-01-26 10:46:35
1573,Science,1.97,9,2023-12-17 10:30:13
7448,Science,2.64,6,2022-01-19 09:22:39
3312,Maths,3.11,11,2021-02-18 05:40:58
4643,Maths,4.37,4,2019-09-02 06:07:06
3637,Science,2.24,23,2019-03-07 18:20:41
2405,Maths,2.05,18,2022-10-26 14:33:17
1671,Computer,4.82,29,2024-11-26 17:13:40
7343,Maths,4.98,19,2020-11-14 04:43:45
4122,Maths,1.63,10,2019-04-05 09:09:19
7888,English,2.44,10,2023-07-17 14:33:55
5344,English,2.2,26,2021-08-01 20:01:37
957,Science,1.86,12,2023-01-11 09:58:12
232,Computer,4.89,20,2023-12-30 00:17:06
3277,Computer,3.59,21,2024-09-22 03:52:32
341,Science,4.5,25,2024-11-02 00:22:18
7252,English,3.38,4,2020-05-23 16:55:26
3589,Maths,1.99,23,2023-12-22 01:09:05
2406,English,2.29,28,2024-02-02 02:49:08
4307,Science,2.97,1,2022-10-25 19:49:31
6007,Maths,1.92,17,2018-10-27 05:49:15
9988,Maths,3.64,7,2024-11-18 14:30:10
7113,Computer,1.67,8,2023-06-10 01:01:48
3551,Maths,4.6,2,2018-02-21 10:05:55
7893,Computer,2.83,28,2023-01-03 07:47:40
8456,Maths,2.91,9,2020-04-15 20:52:31
636,Maths,4.17,10,2017-05-06 11:10:58
8408,Computer,1.8,25,2018-09-07 02:43:08
4941,Science,3.51,10,2018-05-22 01:25:25
4368,Computer,2.65,15,2017-10-17 13:09:54
697,Maths,3.78,22,2024-12-05 11:20:16
1968,Science,3.92,21,2021-02-13 19:00:49
8201,Computer,4.87,14,2019-10-22 01:33:09
6371,Science,2.4,2,2023-05-11 06:14:16
3498,Science,3.28,29,2019-08-04 09:45:01
2134,Maths,4.58,8,2023-10-15 08:47:22
9087,Maths,1.59,16,2020-10-03 09:06:38
1349,Computer,1.0,1,2020-02-23 08:35:41
5370,Computer,2.59,28,2017-08-02 19:39:12
4191,English,1.2,26,2018-06-02 08:41:48
6322,Maths,2.88,6,2018-05-02 06:40:38
4775,Science,4.52,11,2018-09-04 00:47:05
5451,Maths,4.74,18,2022-03-20 00:07:33
7354,English,1.13,18,2019-10-26 12:23:53
844,Computer,3.19,15,2017-09-29 00:48:25
5651,Computer,1.67,23,2022-07-09 14:13:17
3922,Maths,3.81,16,2017-10-20 18:09:10
5978,English,4.93,26,2018-01-21 14:37:50
5429,Maths,4.61,21,2018-09-17 12:40:49
5694,Science,3.55,28,2020-04-15 04:46:00
7066,Computer,2.54,10,2023-12-11 15:27:31
8507,Computer,3.39,17,2017-01-24 01:10:56
5416,Science,4.58,13,2024-09-27 00:05:21
8837,Maths,3.88,20,2018-05-07 00:45:11
5848,English,2.17,1,2019-09-27 06:01:40
1626,English,1.68,20,2023-11-11 06:38:00
2625,English,2.81,24,2017-05-19 06:49:58
5992,Maths,2.44,3,2022-09-18 00:13:16
1635,Science,4.73,21,2017-06-18 09:30:38
8438,Computer,2.73,27,2017-10-13 03:07:39
9384,Maths,4.82,20,2017-10-12 15:38:24
1202,Science,1.93,7,2017-09-04 06:46:11
895,Computer,1.05,20,2023-01-30 07:54:18
4899,Science,3.77,25,2024-07-12 21:55:29
1674,English,4.95,19,2021-01-08 22:11:43
7725,Maths,1.03,12,2017-11-01 16:06:44
1948,Computer,1.65,22,2022-08-16 06:53:06
5143,Science,3.36,12,2022-01-04 23:52:22
6774,Computer,1.7,19,2017-07-06 13:59:47
1823,Computer,3.9,27,2023-05-12 04:41:15
5310,Computer,3.81,18,2022-07-28 16:39:39
3043,Maths,1.36,3,2021-03-06 00:02:01
1594,Computer,1.29,15,2022-04-02 21:14:18
3419,Maths,3.16,16,2017-07-09 00:20:11
7269,Science,4.98,10,2022-05-17 04:32:08
8721,English,3.81,29,2024-07-27 22:07:21
3958,Computer,1.12,21,2020-12-03 18:49:17
5043,English,3.1,15,2018-05-09 11:44:28
8373,Maths,3.98,15,2021-01-23 19:24:37
9431,English,4.48,22,2019-07-18 07:38:32
5670,English,3.97,12,2023-01-14 04:43:58
8469,Computer,2.4,1,2022-09-17 07:33:49
6056,Computer,2.76,1,2020-02-14 04:03:04
6342,Computer,1.16,4,2023-08-08 22:23:18
3023,Computer,2.68,17,2019-07-17 03:04:21
8059,Computer,4.58,10,2018-01-25 01:12:47
3049,Maths,2.68,26,2020-08-25 22:29:54
6109,Maths,4.88,23,2019-02-23 01:49:01
4260,Computer,4.03,20,2024-08-23 10:43:38
6227,Maths,3.95,29,2017-06-11 08:26:22
5022,Maths,1.22,1,2020-02-29 08:43:10
7477,Computer,2.04,15,2021-01-16 03:02:29
7517,English,3.84,13,2021-10-05 07:44:06
6163,Computer,3.68,9,2021-07-02 18:17:05
3093,Maths,4.14,24,2023-11-18 02:54:11
6205,Maths,2.3,19,2022-07-06 23:24:07
3631,English,1.91,20,2021-06-05 18:25:05
9839,Science,2.61,11,2022-01-25 07:30:14
780,Computer,2.41,19,2022-01-27 05:05:18
2129,Maths,1.83,9,2022-06-05 13:14:00
5388,Computer,4.54,17,2023-02-03 07:49:10
7244,Computer,1.25,29,2021-07-10 11:15:04
6676,Maths,2.36,24,2019-12-05 08:12:57
9568,Computer,2.68,14,2023-11-05 03:26:46
5099,Maths,4.64,1,2017-01-09 09:06:33
3799,Computer,1.98,26,2023-09-13 12:30:20
6000,English,3.6,5,2019-10-09 22:13:32
8180,Computer,3.93,24,2019-06-11 04:34:49
4691,Computer,2.83,29,2021-12-23 01:22:15
1565,English,1.51,29,2023-06-19 02:39:57
2721,Computer,4.08,20,2021-11-10 13:22:15
2983,Computer,1.53,25,2024-10-27 19:39:29
5826,Science,1.25,15,2019-09-14 15:19:19
9931,Computer,2.55,5,2024-06-30 19:22:01
4157,Maths,2.91,25,2019-06-11 22:33:23
8556,Science,1.48,5,2020-01-18 01:51:10
2243,Science,4.39,25,2022-11-26 19:19:56
7706,Science,2.1,16,2022-05-07 13:09:58
503,Computer,1.87,22,2022-08-25 10:55:16
2272,English,3.14,1,2024-02-13 21:58:14
3556,Science,4.69,18,2017-06-20 21:58:17
7244,Maths,2.38,3,2018-03-18 19:51:39
4904,Science,3.26,6,2021-05-31 14:28:02
903,English,1.56,4,2018-03-27 23:50:06
2410,English,3.73,6,2021-04-03 09:56:51
6562,Computer,3.3,25,2019-04-25 15:01:16
2204,Computer,3.93,2,2023-10-20 09:31:54
3755,Computer,3.35,2,2019-12-14 03:25:31
5354,Science,1.44,28,2020-02-19 03:44:38
2019,Science,1.44,1,2023-10-22 15:13:20
7262,Computer,2.62,12,2017-11-15 09:58:34
1676,Maths,1.66,24,2019-01-13 08:56:15
2632,English,1.5,11,2021-04-29 03:38:32
5769,English,3.01,15,2017-05-16 22:42:02
7414,English,4.96,20,2017-01-04 10:43:46
7089,Science,3.03,12,2017-07-27 10:47:19
5594,Computer,2.02,6,2017-05-15 22:43:16
2993,Maths,3.97,14,2017-11-08 08:47:06
706,English,1.05,6,2020-01-25 03:58:37
3425,English,2.09,12,2022-08-01 21:01:01
5805,Computer,2.11,25,2020-03-21 14:39:04
1489,Science,1.38,3,2018-12-24 04:49:26
1462,Computer,4.05,20,2019-01-29 05:25:18
7443,English,4.89,20,2019-08-13 12:08:44
1193,Science,2.71,13,2019-07-03 17:07:30
3606,Science,1.94,17,2018-12-27 08:02:59
2399,Computer,3.47,21,2017-04-23 20:45:31
5986,Computer,3.98,1,2018-04-13 05:40:02
3407,English,4.9,12,2017-08-14 18:11:06
925,Science,2.28,11,2023-06-09 01:35:00
879,Computer,2.59,20,2022-03-27 19:34:20
4016,Science,3.97,23,2018-10-19 22:53:50
735,Computer,2.93,6,2024-07-08 09:07:10
6620,English,1.09,7,2022-01-18 17:14:59
9518,Science,4.69,13,2020-10-10 18:10:45
285,Maths,2.44,4,2019-03-16 12:56:24
4464,English,3.39,12,2023-04-01 10:28:08
6684,Computer,3.07,11,2023-03-31 10:53:15
5857,Science,4.86,27,2018-11-11 16:20:10
3846,Computer,1.97,8,2018-08-29 04:14:20
7538,English,2.36,29,2019-06-13 20:30:55
333,English,4.7,4,2019-09-25 21:36:41
3037,Computer,1.73,2,2021-02-05 18:25:40
6376,Computer,1.32,23,2023-03-20 16:10:21
5000,Maths,3.32,25,2020-11-04 02:05:10
214,Science,4.26,2,2020-01-27 10:56:46
24,English,2.06,8,2024-11-15 00:43:09
2138,Science,3.93,11,2024-10-31 23:22:07
4597,Computer,2.07,28,2019-02-21 22:24:59
6680,English,3.9,28,2018-11-04 18:02:24
7116,Maths,2.92,9,2020-04-15 03:15:37
2747,English,2.16,17,2021-03-22 07:48:14
6952,Maths,4.99,24,2020-08-22 06:00:51
5586,Maths,4.22,17,2018-04-29 10:04:20
2822,Maths,1.21,10,2017-04-09 19:32:10
8001,Computer,4.0,29,2021-03-31 04:46:43
9507,English,4.29,1,2024-10-15 11:54:55
5156,Maths,3.01,11,2021-07-15 16:14:51
1321,Maths,2.23,18,2019-12-14 01:56:05
8960,Science,3.7,2,2020-02-29 21:56:29
3256,Science,3.57,8,2017-04-09 21:16:26
1998,English,3.82,28,2017-09-28 12:52:25
2923,English,4.66,28,2022-10-09 07:06:57
4356,Maths,3.56,8,2017-03-04 23:29:44
1729,Science,3.54,10,2019-05-30 18:31:32
2655,Science,1.57,9,2021-08-27 06:33:48
8695,English,1.02,1,2022-01-30 07:07:33
7479,English,4.03,9,2024-10-09 11:03:37
4862,Computer,2.86,25,2023-09-26 03:10:17
4514,Maths,3.46,16,2019-10-09 17:13:05
5892,Computer,3.84,3,2021-06-01 00:43:31
7822,Science,3.92,24,2023-08-26 05:38:03
467,Maths,1.65,23,2020-03-17 05:37:59
9350,English,3.48,25,2018-09-07 15:24:13
3939,Computer,3.48,23,2017-01-02 01:20:12
5299,Computer,3.03,15,2023-04-07 23:42:33
9590,Computer,2.15,19,2017-04-06 14:51:21
8358,English,3.88,24,2023-12-08 04:52:09
1042,Computer,1.26,28,2022-12-07 14:14:18
6411,Maths,3.25,5,2018-08-08 02:11:34
7393,Maths,4.08,28,2023-02-26 17:40:43
3888,English,3.85,26,2023-08-05 05:55:12
9117,Computer,4.22,13,2021-03-23 23:26:39
5715,Computer,1.16,21,2020-06-27 12:20:20
4284,Maths,1.8,22,2021-03-12 07:01:46
3958,Maths,4.04,20,2020-09-09 18:28:32
8827,Computer,3.01,2,2019-05-29 14:51:21
9433,Science,2.88,8,2018-02-27 12:09:32
5455,English,1.34,14,2023-08-03 09:26:10
5244,English,4.62,29,2017-03-16 11:52:37
7894,English,4.99,20,2019-08-03 23:13:30
1276,Computer,2.72,21,2022-01-30 19:51:19
3682,Science,4.1,24,2018-12-02 12:03:15
8041,Computer,2.47,25,2018-01-17 17:03:03
2473,Computer,2.26,9,2023-10-26 09:04:02
8555,Maths,4.46,26,2023-05-23 09:57:45
9194,Science,2.3,3,2017-02-08 09:03:31
5009,Computer,3.69,11,2024-09-17 20:30:57
4074,Science,2.56,3,2024-09-24 14:12:08
3649,English,2.19,9,2020-08-09 19:30:39
2637,Science,3.33,10,2023-04-06 10:02:13
1946,Maths,1.87,3,2021-01-31 06:30:03
14,Computer,2.09,26,2024-07-30 12:45:02
3648,Computer,2.09,9,2021-05-19 06:04:08
7138,Computer,2.66,27,2023-07-21 07:18:32
1092,English,2.04,3,2023-04-27 09:35:42
2508,Computer,1.3,11,2022-05-24 13:53:13
5936,Science,1.9,22,2022-01-25 17:46:38
7189,English,2.31,26,2017-04-05 19:03:48
52,Maths,2.37,24,2019-05-05 04:11:34
118,Science,3.55,5,2019-04-13 13:18:44
9481,Maths,4.38,21,2018-01-05 08:52:19
5631,Computer,3.12,10,2023-02-03 18:02:56
5166,Maths,2.14,3,2017-03-09 00:27:49
6480,Maths,1.81,14,2018-05-10 07:09:36
7558,Science,2.85,17,2023-10-14 01:26:28
4742,Science,3.34,22,2017-05-17 21:50:12
2154,English,1.74,28,2023-12-22 14:28:54
7809,Computer,3.17,4,2018-02-25 09:50:02
4769,Science,3.18,24,2017-08-22 19:45:45
4761,Maths,4.93,6,2017-04-06 00:21:30
2067,English,3.19,19,2020-10-12 13:36:52
1953,English,1.73,13,2017-09-30 14:40:53
7846,English,4.48,3,2018-01-30 20:00:47
6369,Computer,3.64,1,2024-03-21 07:50:48
2562,Maths,4.36,18,2019-12-08 21:03:38
497,Computer,1.29,5,2021-02-09 05:34:40
6469,Computer,4.53,27,2019-05-13 10:07:19
5395,Science,2.17,18,2018-04-26 09:11:27
7439,Science,1.11,17,2022-01-22 01:54:00
6620,English,4.86,28,2018-03-20 08:37:55
8758,Science,2.8,24,2020-08-01 00:15:11
770,English,2.92,2,2020-09-26 08:41:07
1302,Computer,4.08,5,2024-02-10 13:08:40
4222,English,3.48,24,2023-06-07 09:08:08
9407,Science,2.14,26,2023-08-07 03:19:10
3662,Computer,1.49,17,2023-06-29 21:31:24
3524,English,1.97,8,2022-06-26 22:23:57
3325,Maths,4.41,22,2022-05-16 06:12:02
8021,Maths,2.37,9,2022-01-26 19:26:02
1489,Science,1.3,26,2023-07-29 09:35:15
6858,English,1.02,9,2023-05-13 07:06:07
7964,Science,3.76,7,2020-12-01 17:15:31
2842,English,4.12,23,2024-03-26 16:43:02
9103,Maths,2.54,17,2021-11-11 03:39:56
7144,English,3.58,15,2021-02-09 22:58:48
8822,Maths,2.77,23,2018-05-11 15:57:48
2813,Computer,3.28,29,2018-11-30 07:14:38
6248,Maths,1.6,15,2022-05-13 08:19:10
4331,Maths,2.41,10,2019-10-08 16:28:25
2721,Science,2.19,5,2018-03-26 11:32:08
5609,Maths,2.3,20,2019-08-02 19:52:54
3617,Maths,1.49,20,2019-01-18 06:10:41
2526,Computer,3.03,10,2020-06-14 19:24:44
8271,English,4.46,19,2019-12-16 04:47:26
