applicant_id,entrance_score,board_percentage,preferred_stream,admission_status,application_date
30858,31,79,Commerce,Rejected,2020-11-18 23:27:22
16852,88,74,Commerce,Admitted,2017-08-07 06:29:54
11741,99,80,Science,Rejected,2020-09-09 22:34:23
30601,37,68,Science,Admitted,2018-08-14 05:44:28
51797,33,98,Commerce,Rejected,2024-11-24 18:31:48
24474,53,58,Commerce,Rejected,2017-06-26 15:15:12
27019,81,50,Science,Rejected,2019-05-24 05:56:58
164,95,62,Arts,Admitted,2023-04-24 22:01:20
4387,84,93,Commerce,Rejected,2018-05-16 11:25:36
6867,38,93,Commerce,Rejected,2023-08-17 09:43:22
39699,69,73,Science,Rejected,2020-07-26 20:43:48
14338,66,81,Arts,Admitted,2020-04-15 13:12:34
30964,37,58,Commerce,Rejected,2018-01-05 02:29:20
8273,80,67,Arts,Admitted,2024-05-14 06:37:13
58345,70,50,Commerce,Rejected,2018-02-01 00:46:04
11806,63,88,Science,Admitted,2019-12-12 21:23:00
11892,35,68,Science,Rejected,2018-08-24 11:10:59
5800,82,93,Arts,Rejected,2020-02-15 22:10:56
46321,63,51,Commerce,Admitted,2022-06-27 02:38:24
42429,32,72,Commerce,Admitted,2023-06-03 14:29:35
57848,59,54,Science,Rejected,2021-08-18 02:47:47
14880,48,80,Arts,Admitted,2023-12-11 16:24:24
44079,32,70,Science,Admitted,2018-03-29 15:31:51
45604,95,67,Science,Admitted,2023-05-01 17:38:31
57270,44,46,Commerce,Rejected,2018-02-25 03:03:06
26703,78,86,Commerce,Admitted,2018-05-16 06:29:20
3299,58,70,Science,Rejected,2021-11-24 19:49:19
22126,62,49,Arts,Rejected,2020-09-04 04:15:32
58044,56,91,Arts,Rejected,2023-05-08 02:18:47
16874,87,48,Arts,Rejected,2023-12-22 01:31:40
15394,54,79,Commerce,Rejected,2024-05-28 02:40:03
3967,84,77,Science,Rejected,2022-03-22 19:10:17
9974,98,87,Arts,Rejected,2020-02-16 09:15:04
19272,62,73,Arts,Rejected,2020-01-07 06:51:19
42513,45,87,Arts,Rejected,2021-05-25 19:47:03
35278,88,94,Science,Admitted,2017-10-01 09:05:37
7877,97,86,Commerce,Admitted,2024-02-06 04:38:28
21672,66,90,Science,Admitted,2018-02-05 11:00:51
55313,63,80,Commerce,Rejected,2017-12-13 23:38:35
39727,43,55,Arts,Admitted,2019-04-09 00:40:46
13758,55,91,Arts,Admitted,2023-06-14 00:32:33
13639,58,79,Arts,Admitted,2017-10-24 07:38:45
53957,98,64,Arts,Admitted,2018-05-28 01:26:34
20813,69,46,Arts,Rejected,2017-12-25 20:25:14
187,41,49,Arts,Rejected,2018-09-25 02:39:27
30436,33,98,Science,Rejected,2017-12-11 03:39:22
39509,95,86,Arts,Admitted,2020-10-10 07:28:37
31374,79,99,Commerce,Rejected,2017-11-10 16:17:19
4049,49,82,Science,Admitted,2022-06-23 23:22:52
4480,83,81,Arts,Rejected,2023-07-10 23:45:45
53638,66,66,Commerce,Admitted,2017-09-26 03:02:16
17221,81,70,Arts,Rejected,2020-11-15 20:17:16
3068,53,52,Commerce,Admitted,2020-10-30 15:14:09
32962,40,55,Commerce,Admitted,2019-07-29 14:33:01
31358,35,88,Commerce,Admitted,2021-08-24 21:25:06
42294,44,87,Commerce,Rejected,2018-11-17 01:51:39
41068,80,49,Arts,Admitted,2020-07-19 21:57:02
16041,67,66,Commerce,Rejected,2024-01-31 05:29:18
56899,61,81,Commerce,Admitted,2018-07-06 01:20:18
44786,67,82,Science,Rejected,2019-03-08 18:53:34
31107,36,58,Arts,Admitted,2024-09-13 23:22:01
52344,30,52,Arts,Rejected,2021-08-01 07:24:34
57634,78,49,Commerce,Admitted,2018-11-02 23:59:26
13743,42,96,Arts,Admitted,2020-09-30 17:15:09
57204,86,71,Science,Rejected,2018-09-08 14:40:11
7863,80,77,Commerce,Rejected,2024-07-30 22:40:18
59211,36,73,Commerce,Rejected,2021-08-31 17:25:26
34677,92,65,Science,Admitted,2024-10-31 15:28:36
32967,42,62,Arts,Rejected,2022-04-29 04:23:41
43409,44,80,Science,Rejected,2023-04-29 08:39:47
31489,87,79,Arts,Rejected,2022-02-05 00:18:00
39997,99,85,Commerce,Rejected,2023-05-29 08:20:15
33440,72,57,Commerce,Rejected,2023-03-09 19:14:54
41183,45,68,Science,Rejected,2022-06-29 08:23:32
46331,84,58,Science,Rejected,2021-03-17 19:36:15
29257,63,63,Science,Admitted,2022-09-20 01:21:36
18604,64,78,Commerce,Rejected,2021-09-13 05:48:02
15592,99,86,Arts,Rejected,2024-07-11 08:07:08
59041,78,99,Commerce,Rejected,2021-05-01 08:43:10
18198,55,54,Commerce,Admitted,2023-06-21 19:27:13
22552,40,80,Arts,Admitted,2019-05-06 20:45:52
24561,40,66,Science,Admitted,2018-03-12 13:34:30
40225,52,61,Arts,Admitted,2020-11-25 00:11:36
44183,76,75,Arts,Rejected,2023-09-01 18:04:49
5427,31,49,Science,Admitted,2022-07-28 15:28:07
20471,66,81,Science,Admitted,2023-10-21 09:12:17
2098,94,46,Commerce,Rejected,2022-02-17 06:21:02
28136,38,64,Science,Rejected,2024-02-08 05:00:27
44758,76,61,Commerce,Admitted,2021-12-07 02:51:55
10040,55,94,Commerce,Rejected,2023-09-01 12:51:09
41989,64,77,Arts,Admitted,2023-12-30 10:04:27
39143,82,61,Arts,Rejected,2019-10-24 13:01:20
11056,92,85,Science,Admitted,2020-10-08 06:24:28
567,53,95,Commerce,Admitted,2017-08-19 14:10:38
14063,73,74,Science,Admitted,2019-01-05 23:35:05
20111,99,69,Arts,Admitted,2024-12-07 14:44:22
13118,86,84,Commerce,Admitted,2022-08-16 20:01:19
4572,72,86,Science,Rejected,2024-12-19 08:22:06
49193,67,83,Commerce,Rejected,2019-06-07 20:06:01
14763,41,65,Science,Admitted,2019-04-13 09:42:31
59926,58,60,Science,Admitted,2024-05-25 04:46:37
47269,83,48,Commerce,Rejected,2022-01-07 14:00:05
33657,54,76,Arts,Admitted,2019-09-19 01:05:32
13498,64,49,Arts,Admitted,2017-11-05 04:44:25
19364,52,55,Commerce,Rejected,2023-01-28 14:56:50
47033,50,61,Arts,Rejected,2024-05-12 21:49:39
9919,69,71,Science,Admitted,2020-04-26 22:17:58
56603,96,67,Arts,Admitted,2019-04-21 12:10:47
56514,66,87,Science,Admitted,2018-11-08 20:13:03
54988,50,89,Arts,Admitted,2020-07-03 22:07:11
54786,49,78,Commerce,Rejected,2019-02-03 22:42:32
28272,93,77,Commerce,Rejected,2018-05-29 21:51:05
34293,52,69,Arts,Admitted,2024-04-30 21:08:08
23648,91,93,Arts,Admitted,2020-01-20 21:58:33
42775,51,45,Commerce,Admitted,2021-05-07 18:08:49
23969,86,49,Commerce,Rejected,2023-11-12 00:53:35
57229,56,90,Science,Admitted,2019-10-02 09:28:40
57756,45,67,Commerce,Rejected,2019-04-02 14:32:28
6175,37,57,Arts,Admitted,2019-11-24 07:36:45
45143,36,60,Arts,Admitted,2024-01-09 00:21:30
26526,61,57,Arts,Rejected,2020-07-09 12:11:16
2668,89,85,Arts,Rejected,2018-09-26 23:14:45
10818,68,70,Arts,Admitted,2017-10-31 06:27:02
53780,67,54,Science,Admitted,2024-01-14 08:23:04
40682,60,65,Science,Rejected,2017-12-19 03:55:56
50413,97,87,Science,Rejected,2017-09-22 18:15:12
32667,93,72,Science,Rejected,2018-10-31 14:30:41
57467,57,60,Commerce,Admitted,2023-02-24 21:40:17
57785,62,63,Arts,Rejected,2020-08-23 03:20:04
8022,34,96,Commerce,Admitted,2021-07-27 23:52:55
57381,35,63,Commerce,Admitted,2019-09-04 17:14:58
36031,54,66,Arts,Admitted,2017-12-30 11:48:27
36546,39,76,Science,Rejected,2022-08-23 23:15:33
48810,58,67,Commerce,Admitted,2022-08-31 02:29:07
54771,80,66,Arts,Rejected,2021-08-21 12:51:41
27004,89,78,Arts,Admitted,2023-06-13 12:24:46
50648,47,67,Commerce,Admitted,2024-11-05 17:16:12
14496,34,79,Arts,Admitted,2018-09-06 10:12:52
27279,81,54,Arts,Admitted,2022-07-04 20:58:20
7551,96,55,Commerce,Rejected,2018-07-25 22:43:45
26498,79,45,Commerce,Rejected,2021-03-24 06:55:00
5556,99,83,Arts,Admitted,2024-11-21 15:03:07
14055,74,88,Arts,Admitted,2023-12-21 03:08:35
936,85,97,Science,Admitted,2018-05-04 16:16:12
18540,61,79,Commerce,Admitted,2017-10-23 18:48:57
7363,99,72,Arts,Rejected,2022-05-24 01:50:53
55447,80,51,Science,Admitted,2024-12-08 01:21:50
37871,31,59,Arts,Rejected,2019-09-27 11:42:11
16938,31,75,Commerce,Admitted,2021-05-08 08:15:07
45830,64,83,Science,Rejected,2018-06-22 08:59:32
39138,98,78,Science,Admitted,2017-05-05 11:08:48
19589,62,55,Science,Rejected,2024-12-25 01:01:50
54612,80,72,Science,Admitted,2017-04-11 09:33:50
24769,47,83,Science,Rejected,2020-01-25 22:49:43
31570,49,50,Commerce,Admitted,2019-02-09 13:14:57
53359,32,77,Arts,Admitted,2021-11-26 07:16:06
3519,95,96,Science,Rejected,2020-07-29 21:12:04
38076,80,83,Commerce,Admitted,2018-03-30 16:02:02
2194,68,52,Commerce,Rejected,2022-03-14 04:22:20
39012,86,65,Commerce,Admitted,2020-01-21 03:35:21
15582,91,46,Arts,Rejected,2019-12-14 20:49:20
34065,69,53,Commerce,Admitted,2017-07-01 10:30:09
4689,49,67,Science,Rejected,2024-09-04 04:21:15
21877,91,94,Arts,Admitted,2019-06-28 12:00:19
3107,46,55,Science,Rejected,2022-08-24 23:02:37
2419,80,61,Arts,Admitted,2020-12-24 20:39:20
23318,43,69,Commerce,Rejected,2023-01-24 23:17:44
4328,78,78,Arts,Admitted,2021-08-14 07:44:49
55294,37,61,Commerce,Admitted,2021-11-20 20:07:33
55461,87,77,Science,Rejected,2024-07-20 03:12:12
14624,70,86,Commerce,Rejected,2022-08-05 20:26:02
3304,41,52,Science,Admitted,2019-03-03 18:54:49
10795,99,57,Arts,Rejected,2018-12-22 09:34:25
41217,80,59,Commerce,Admitted,2017-12-12 09:50:35
3602,53,51,Arts,Rejected,2019-01-28 06:31:39
31457,42,75,Science,Admitted,2020-07-11 18:20:08
11746,69,49,Science,Admitted,2022-11-09 18:11:49
3434,74,96,Arts,Admitted,2017-04-03 21:50:23
53953,83,86,Commerce,Rejected,2021-05-02 03:48:09
11489,59,74,Commerce,Admitted,2021-07-03 06:56:20
22361,39,95,Commerce,Rejected,2021-06-09 07:42:02
32759,66,56,Commerce,Admitted,2020-07-07 19:40:00
13707,82,67,Commerce,Admitted,2017-11-07 16:36:19
26488,71,92,Arts,Rejected,2021-08-04 17:37:54
19158,85,58,Science,Admitted,2020-08-02 04:20:39
37619,79,68,Commerce,Admitted,2022-07-24 14:33:14
38297,96,56,Arts,Rejected,2018-09-11 12:20:27
11575,97,94,Science,Admitted,2024-05-01 23:28:29
19127,95,50,Science,Admitted,2018-08-04 05:55:12
54369,82,94,Arts,Rejected,2018-03-15 14:15:35
48099,82,54,Arts,Admitted,2019-04-28 06:02:40
32126,49,82,Arts,Rejected,2022-03-17 00:07:11
33080,78,52,Arts,Admitted,2022-02-23 23:33:48
36079,84,71,Science,Admitted,2020-12-08 09:09:04
36749,40,71,Arts,Admitted,2023-08-04 18:30:15
34345,83,86,Commerce,Admitted,2023-11-08 18:23:44
2326,74,85,Science,Admitted,2021-06-24 05:09:12
2633,34,54,Science,Admitted,2020-01-25 04:34:24
27588,51,70,Arts,Admitted,2024-01-18 00:05:17
32334,46,71,Arts,Admitted,2018-08-16 22:30:10
42653,91,58,Commerce,Admitted,2018-02-26 19:48:19
22842,87,64,Science,Rejected,2022-10-19 14:49:31
4247,68,78,Science,Rejected,2020-08-19 22:16:31
42474,32,46,Science,Admitted,2021-09-20 07:17:23
46437,31,70,Arts,Rejected,2017-01-15 18:41:18
59695,83,46,Science,Admitted,2017-05-11 10:53:08
42809,42,70,Arts,Admitted,2021-10-20 15:12:58
47846,32,54,Commerce,Rejected,2024-01-17 16:19:36
18361,60,70,Science,Rejected,2018-08-06 04:47:31
30894,58,45,Commerce,Rejected,2024-03-30 13:50:00
23108,69,77,Science,Admitted,2019-07-03 10:32:32
19237,67,88,Arts,Rejected,2021-01-07 12:01:31
34595,43,77,Science,Admitted,2022-06-24 17:58:52
31223,34,97,Science,Rejected,2023-06-28 01:50:25
3244,86,82,Arts,Admitted,2017-07-19 05:41:03
4374,92,75,Commerce,Rejected,2018-11-13 04:22:47
29868,67,75,Commerce,Admitted,2024-11-11 12:05:46
24536,92,63,Arts,Rejected,2019-01-22 01:05:19
42709,92,50,Science,Admitted,2022-01-20 17:07:08
6319,54,48,Commerce,Admitted,2024-01-07 08:47:41
44158,45,47,Commerce,Admitted,2021-08-08 04:38:18
47069,73,58,Arts,Admitted,2022-10-10 21:04:43
11893,89,53,Science,Rejected,2018-05-07 10:57:30
8882,95,74,Science,Admitted,2024-02-11 10:07:53
44171,55,93,Science,Admitted,2018-03-20 17:44:56
26181,82,89,Arts,Rejected,2021-05-26 06:58:48
12863,42,65,Arts,Rejected,2019-01-15 11:45:08
54707,33,66,Commerce,Admitted,2022-07-30 01:21:15
3821,58,54,Science,Admitted,2019-07-26 07:03:08
21039,57,49,Science,Rejected,2017-01-30 18:48:42
31778,76,46,Science,Admitted,2017-04-15 08:20:38
19491,75,63,Commerce,Rejected,2023-04-02 10:23:09
47157,48,63,Arts,Rejected,2024-08-13 22:12:35
16253,69,83,Commerce,Rejected,2022-05-11 03:55:46
57547,39,95,Arts,Rejected,2017-06-25 07:06:47
47590,60,46,Commerce,Rejected,2020-10-10 18:55:24
19521,59,78,Science,Rejected,2022-05-01 09:41:22
25341,97,86,Arts,Rejected,2021-12-12 22:21:03
58421,88,72,Commerce,Rejected,2021-06-13 09:44:50
3228,68,86,Commerce,Rejected,2020-01-05 13:52:25
19573,72,71,Arts,Admitted,2021-04-08 08:47:58
39760,67,53,Arts,Admitted,2018-05-18 19:31:10
56611,33,57,Commerce,Admitted,2017-06-29 21:00:27
58096,55,51,Science,Rejected,2024-01-06 19:47:31
12054,41,82,Arts,Rejected,2020-11-11 20:15:03
16032,88,88,Science,Admitted,2024-08-20 13:45:02
28974,77,65,Arts,Rejected,2018-09-13 13:38:38
45559,33,49,Science,Rejected,2023-09-28 13:25:29
40110,92,74,Commerce,Rejected,2017-10-04 15:18:23
52441,92,67,Science,Rejected,2022-12-31 08:05:50
38032,57,47,Science,Admitted,2023-11-27 07:32:48
55602,88,90,Science,Rejected,2023-06-24 22:42:48
50413,36,63,Commerce,Rejected,2022-10-24 13:15:04
43367,40,69,Arts,Rejected,2019-10-18 08:17:45
13395,51,76,Science,Admitted,2022-07-03 14:46:13
10165,89,63,Science,Rejected,2022-05-08 04:01:06
3582,60,98,Science,Rejected,2019-10-11 02:20:34
42618,34,98,Arts,Rejected,2023-11-08 22:27:50
16650,41,52,Commerce,Rejected,2023-02-16 04:22:08
15375,33,96,Arts,Rejected,2020-12-07 06:31:31
48135,97,69,Commerce,Admitted,2021-07-10 03:04:15
14960,37,74,Commerce,Admitted,2024-06-29 21:22:45
10498,37,85,Science,Admitted,2023-05-10 15:02:56
30258,71,83,Science,Admitted,2020-01-27 00:03:13
42790,89,58,Science,Admitted,2017-02-28 10:38:18
18104,54,46,Commerce,Admitted,2018-08-19 09:30:48
43878,74,93,Science,Admitted,2017-01-24 09:45:01
56126,93,93,Arts,Admitted,2023-07-23 08:05:05
29047,59,86,Arts,Rejected,2024-12-01 15:10:27
28644,54,95,Commerce,Rejected,2020-11-04 23:31:30
26139,94,51,Science,Admitted,2021-08-29 04:17:45
20884,94,61,Arts,Admitted,2017-05-29 04:20:58
44953,92,88,Arts,Rejected,2017-05-02 03:14:28
26833,76,46,Arts,Rejected,2023-02-01 22:03:09
16297,36,60,Science,Admitted,2024-06-25 04:29:13
23570,78,48,Commerce,Rejected,2018-09-25 06:47:11
21471,41,97,Commerce,Admitted,2023-05-02 07:16:55
11342,90,93,Science,Admitted,2023-02-27 05:12:55
51561,69,62,Arts,Rejected,2019-06-19 06:41:37
25227,75,60,Arts,Rejected,2018-08-03 18:09:03
47920,76,86,Commerce,Admitted,2020-06-05 00:52:33
26766,41,66,Science,Admitted,2023-08-22 09:34:19
1122,46,97,Science,Admitted,2021-07-21 21:35:00
38813,88,60,Commerce,Rejected,2019-11-02 14:46:19
8318,77,92,Science,Admitted,2021-08-15 11:28:04
27924,63,91,Arts,Admitted,2018-09-24 13:12:27
53772,68,73,Commerce,Admitted,2017-12-18 15:30:22
42176,46,54,Science,Admitted,2019-03-09 23:39:05
11322,91,91,Commerce,Rejected,2024-07-30 04:18:40
19495,38,67,Science,Rejected,2021-12-07 19:07:29
45293,76,71,Arts,Rejected,2024-07-16 23:35:19
36852,37,71,Commerce,Rejected,2023-05-27 03:06:31
55501,39,45,Science,Admitted,2022-09-06 08:24:33
40541,72,97,Commerce,Rejected,2019-04-14 00:45:14
50073,67,87,Commerce,Rejected,2021-03-31 06:50:10
46867,32,98,Science,Admitted,2020-09-02 02:26:47
50723,45,70,Commerce,Admitted,2022-05-28 11:08:32
15621,92,64,Commerce,Rejected,2017-02-07 06:08:58
48278,81,89,Science,Rejected,2021-09-28 17:26:19
33272,49,59,Arts,Rejected,2023-09-02 11:33:58
48329,51,58,Commerce,Admitted,2022-01-30 08:43:01
6691,49,85,Commerce,Admitted,2020-10-06 11:28:18
50037,91,87,Arts,Admitted,2019-10-13 23:04:42
47313,31,52,Science,Rejected,2018-01-27 04:07:08
57516,46,88,Science,Rejected,2017-03-07 21:03:58
18628,35,62,Science,Rejected,2024-04-30 16:39:53
41428,78,58,Commerce,Admitted,2019-12-10 17:36:23
7993,50,98,Arts,Rejected,2018-06-26 20:06:53
49490,48,93,Arts,Admitted,2021-04-02 11:03:38
47016,73,98,Science,Admitted,2019-08-31 14:00:46
50472,81,77,Science,Admitted,2018-01-19 14:35:41
17278,98,60,Arts,Rejected,2024-05-29 07:41:13
9825,95,99,Commerce,Admitted,2020-08-13 06:37:35
49779,63,85,Science,Admitted,2024-12-31 15:03:36
33476,95,64,Commerce,Rejected,2022-09-30 23:33:50
38736,61,80,Arts,Admitted,2020-02-23 12:37:03
9337,54,73,Arts,Admitted,2020-01-30 03:37:02
34325,78,91,Science,Rejected,2019-12-03 04:35:34
21671,40,56,Science,Admitted,2020-06-18 08:42:23
10827,56,69,Arts,Admitted,2020-06-15 10:24:02
23872,44,85,Commerce,Rejected,2019-08-08 03:58:22
18836,51,89,Commerce,Rejected,2020-07-29 01:15:11
9994,72,94,Commerce,Rejected,2020-09-08 16:27:57
33222,31,73,Arts,Admitted,2023-10-02 07:54:21
51428,50,69,Arts,Admitted,2022-04-10 03:53:27
2222,38,77,Science,Rejected,2022-02-16 12:10:25
58811,41,82,Commerce,Rejected,2020-12-14 04:44:16
673,58,88,Commerce,Admitted,2017-12-20 13:31:06
57294,79,97,Science,Rejected,2017-07-19 14:54:18
54001,86,47,Commerce,Admitted,2024-05-09 12:10:00
26971,73,51,Arts,Admitted,2024-06-27 13:01:23
23552,31,50,Science,Admitted,2018-02-04 21:54:30
46098,89,59,Science,Rejected,2021-10-12 06:19:14
53751,90,64,Arts,Rejected,2023-10-11 02:13:05
15844,83,68,Commerce,Rejected,2019-12-06 16:41:15
22061,84,78,Arts,Admitted,2019-06-30 23:44:09
44383,60,59,Science,Rejected,2023-07-27 11:10:48
7885,50,85,Commerce,Rejected,2019-07-29 16:37:42
52654,46,71,Arts,Rejected,2019-02-13 05:39:56
29205,75,77,Commerce,Rejected,2022-05-09 23:32:24
40509,85,91,Commerce,Rejected,2022-09-17 07:11:37
2583,64,85,Science,Admitted,2023-02-19 01:37:47
55761,98,92,Commerce,Rejected,2023-05-01 00:38:16
37026,86,96,Arts,Rejected,2022-02-11 12:28:42
40996,64,61,Arts,Rejected,2021-10-20 15:27:24
18601,95,99,Arts,Rejected,2023-01-23 13:51:23
3517,38,46,Arts,Admitted,2018-12-15 15:40:04
13361,62,47,Science,Rejected,2022-03-16 04:06:13
49754,94,93,Science,Rejected,2023-04-22 16:23:51
33734,68,84,Commerce,Rejected,2024-07-10 02:45:31
2961,43,73,Commerce,Rejected,2023-05-23 09:27:18
51057,62,95,Commerce,Admitted,2023-10-21 21:34:05
55868,89,83,Science,Admitted,2022-01-25 06:29:33
27727,97,77,Commerce,Admitted,2018-09-07 11:47:52
98,46,65,Arts,Rejected,2023-10-06 05:02:17
23964,69,95,Arts,Admitted,2024-06-01 14:50:55
31944,61,85,Science,Rejected,2019-09-29 19:36:40
46800,35,90,Science,Admitted,2018-09-10 12:54:44
10982,46,69,Commerce,Rejected,2019-03-19 08:09:13
12569,35,84,Science,Rejected,2017-12-19 11:34:44
49362,37,79,Commerce,Admitted,2022-07-11 17:16:01
48003,72,66,Arts,Rejected,2018-11-17 14:55:37
36224,85,79,Science,Admitted,2024-01-27 03:08:43
25188,61,99,Arts,Rejected,2019-06-06 20:16:02
55362,81,84,Commerce,Rejected,2019-03-13 06:02:45
53769,84,92,Science,Admitted,2020-01-15 21:55:57
52822,68,62,Science,Admitted,2017-09-10 02:52:14
24389,66,85,Science,Admitted,2018-03-04 11:36:33
25405,37,88,Commerce,Admitted,2018-02-04 04:52:56
35403,82,61,Arts,Rejected,2017-12-22 03:45:10
33059,53,58,Science,Admitted,2022-12-08 08:50:15
39391,65,98,Commerce,Admitted,2018-09-23 11:04:43
4136,47,92,Science,Admitted,2023-12-02 17:19:56
49739,78,58,Science,Admitted,2018-03-16 05:25:14
11182,78,80,Science,Admitted,2021-06-24 20:57:21
30250,58,72,Arts,Rejected,2024-04-18 00:48:10
17293,75,69,Science,Rejected,2022-03-07 00:41:14
52106,80,93,Commerce,Rejected,2018-08-17 04:14:54
40108,56,61,Arts,Rejected,2019-03-06 06:39:33
37201,34,64,Science,Admitted,2019-09-20 07:19:32
26189,74,74,Science,Rejected,2024-05-01 07:21:25
28399,70,88,Commerce,Admitted,2017-05-10 22:50:39
19502,84,87,Science,Rejected,2023-04-23 14:32:48
56379,77,91,Commerce,Admitted,2019-08-24 04:10:33
6982,90,63,Commerce,Rejected,2019-07-26 13:42:34
27100,90,67,Science,Admitted,2024-01-18 10:02:33
52626,93,53,Arts,Admitted,2019-09-03 15:33:46
56107,88,55,Commerce,Admitted,2019-03-27 22:51:02
46208,99,95,Commerce,Rejected,2018-12-04 03:48:41
46796,85,90,Commerce,Rejected,2021-10-19 09:23:24
32857,89,66,Science,Admitted,2017-02-02 04:47:39
16039,69,94,Arts,Rejected,2019-09-20 01:00:49
22921,84,89,Commerce,Admitted,2022-03-25 14:32:02
53884,76,75,Commerce,Rejected,2022-06-20 11:07:33
43337,56,78,Science,Admitted,2023-07-12 07:08:19
48484,64,64,Science,Rejected,2024-06-24 07:52:59
57456,87,94,Science,Rejected,2020-06-26 11:26:20
32352,43,53,Commerce,Admitted,2020-07-04 12:27:59
55481,97,65,Arts,Rejected,2024-06-02 16:09:30
31344,65,96,Science,Rejected,2022-10-16 15:53:36
56808,59,48,Science,Admitted,2023-09-12 01:57:30
14351,40,85,Arts,Admitted,2018-06-25 18:23:10
10598,71,85,Commerce,Rejected,2023-04-21 16:39:48
27604,46,69,Arts,Rejected,2020-05-30 16:24:36
3765,85,57,Commerce,Rejected,2022-06-19 11:39:22
32694,81,93,Science,Admitted,2019-09-15 18:49:22
6416,55,82,Commerce,Rejected,2023-12-25 16:44:37
20340,93,76,Commerce,Rejected,2017-03-03 13:25:00
41859,72,84,Science,Admitted,2022-10-12 11:19:55
11331,60,64,Science,Admitted,2021-06-09 12:41:39
59888,48,64,Arts,Rejected,2018-12-02 06:41:19
22616,59,64,Science,Admitted,2020-12-15 10:44:32
15786,56,70,Arts,Rejected,2021-02-10 02:40:07
56474,94,45,Commerce,Rejected,2021-11-06 04:57:22
49104,75,70,Arts,Admitted,2018-07-20 19:03:07
16517,43,45,Science,Admitted,2023-01-20 14:24:24
1458,81,89,Arts,Rejected,2023-09-30 08:52:34
322,66,88,Arts,Rejected,2017-09-14 19:33:54
5626,72,78,Arts,Admitted,2021-01-13 06:32:16
51239,86,92,Science,Rejected,2019-04-15 21:30:02
23453,88,54,Science,Rejected,2020-08-13 16:37:29
77,48,48,Science,Rejected,2022-10-07 05:12:27
19127,72,94,Commerce,Admitted,2023-04-02 17:59:22
2130,69,53,Arts,Admitted,2017-05-01 10:49:59
54713,31,93,Commerce,Rejected,2017-06-28 01:58:46
37308,31,78,Arts,Rejected,2023-06-09 05:10:37
48932,73,67,Arts,Admitted,2021-02-14 12:44:17
28286,69,83,Arts,Admitted,2023-09-27 03:26:48
54951,71,99,Science,Admitted,2018-06-14 01:26:51
57368,55,89,Arts,Rejected,2022-01-28 08:19:54
42915,94,92,Arts,Rejected,2021-12-27 07:29:54
19904,46,93,Science,Rejected,2019-05-06 03:50:38
44947,97,92,Science,Rejected,2019-08-19 01:38:22
34337,57,57,Commerce,Admitted,2019-01-30 12:33:58
27654,33,98,Commerce,Admitted,2020-12-24 11:14:27
59034,56,55,Arts,Admitted,2019-01-23 23:34:39
830,54,56,Commerce,Rejected,2017-06-16 06:49:11
14672,36,71,Commerce,Rejected,2023-01-28 00:07:06
36200,39,90,Arts,Admitted,2024-06-30 09:33:06
40291,69,96,Commerce,Admitted,2022-07-31 16:04:52
37345,89,74,Commerce,Admitted,2019-03-31 13:37:53
42010,42,85,Arts,Rejected,2021-11-19 18:45:10
28955,33,53,Science,Admitted,2023-01-12 15:23:45
31185,49,56,Arts,Rejected,2018-04-03 20:32:52
47053,98,92,Commerce,Admitted,2017-10-19 06:41:29
27288,45,78,Science,Rejected,2018-10-16 09:09:17
24980,45,51,Science,Admitted,2021-11-23 22:24:13
7790,32,90,Commerce,Rejected,2022-11-01 05:58:26
53757,35,53,Commerce,Rejected,2018-10-06 21:28:11
1668,38,68,Arts,Rejected,2017-06-07 02:56:04
59148,47,67,Science,Rejected,2022-01-13 18:41:08
30540,97,60,Commerce,Admitted,2023-12-27 02:55:27
7812,85,72,Arts,Rejected,2022-12-25 16:36:48
