student_id,family_income,merit_score,scholarship_amount,scholarship_awarded
8441,387715,99,0,No
16998,713820,69,0,No
4508,95261,69,22367,Yes
41810,390650,59,0,No
17519,642923,97,0,No
28699,631777,71,0,No
3730,534013,56,0,No
24627,403359,96,0,No
3969,90666,69,47876,Yes
40510,301718,64,0,No
1582,336725,67,0,No
4695,719370,51,0,No
33291,89119,77,49810,Yes
13943,299118,62,60181,Yes
13046,235361,80,86791,Yes
44875,627122,50,0,No
34113,192342,56,94303,Yes
19616,681145,96,0,No
10694,142276,96,60393,Yes
37871,554334,99,0,No
12340,319402,69,0,No
12627,218491,71,81687,Yes
46035,401365,90,0,No
39996,382324,63,0,No
33045,147691,96,77224,Yes
41459,218746,53,86610,Yes
23913,774809,81,0,No
39870,132674,60,33378,Yes
41725,523774,68,0,No
17952,409823,78,0,No
2539,411007,61,0,No
43880,633182,74,0,No
12202,246884,57,85911,Yes
42546,222720,69,74424,Yes
7063,593922,58,0,No
20086,273062,68,28162,Yes
9049,602698,56,0,No
39243,341346,75,0,No
22909,336652,94,0,No
21430,467734,95,0,No
23708,228469,91,44707,Yes
3211,226795,85,47650,Yes
17465,113538,72,28670,Yes
41321,745659,81,0,No
34391,337832,89,0,No
48664,341837,65,0,No
32714,513549,51,0,No
37547,336869,71,0,No
11902,358786,51,0,No
1775,723299,66,0,No
41470,606804,95,0,No
25548,360790,52,0,No
45183,174336,85,54078,Yes
13336,754025,68,0,No
49234,698508,69,0,No
15963,597716,79,0,No
43284,630754,88,0,No
20102,230857,65,57147,Yes
38517,263595,77,20526,Yes
30099,294885,69,48735,Yes
23615,675036,52,0,No
40287,678763,91,0,No
276,148925,93,42320,Yes
24629,651747,63,0,No
23237,80667,69,67304,Yes
41172,522196,57,0,No
38402,579100,54,0,No
36801,142707,70,44847,Yes
35581,756208,51,0,No
23719,351752,86,0,No
22782,632070,74,0,No
18791,120726,58,32418,Yes
39543,506116,89,0,No
20120,430388,88,0,No
38781,532608,60,0,No
13319,713162,64,0,No
28394,290358,73,23488,Yes
20937,489251,64,0,No
2669,276697,88,80515,Yes
16283,550047,56,0,No
25206,412823,87,0,No
14811,713003,55,0,No
37271,184788,98,65219,Yes
38707,113686,66,69766,Yes
49893,789996,57,0,No
36751,191012,85,55868,Yes
48473,302132,60,0,No
28339,260113,66,27033,Yes
680,697971,76,0,No
11544,595808,85,0,No
10960,599116,84,0,No
16105,64509,79,34435,Yes
42495,217459,68,98791,Yes
17239,471274,93,0,No
5097,649517,81,0,No
3053,626336,56,0,No
14902,767869,67,0,No
37172,72933,71,37303,Yes
3056,752862,76,0,No
9834,678550,78,0,No
11375,675637,55,0,No
42991,589595,96,0,No
22629,337381,82,0,No
19712,247193,50,35907,Yes
3728,736731,65,0,No
43275,301285,56,0,No
19927,738023,98,0,No
38,305538,53,0,No
23811,769560,95,0,No
28380,341059,85,0,No
987,218229,58,84200,Yes
42324,109894,85,43657,Yes
39873,252606,63,91727,Yes
28750,512270,55,0,No
39318,432400,98,0,No
24820,407329,57,0,No
40072,568112,65,0,No
41112,200622,58,76378,Yes
6072,372178,70,0,No
5624,642844,85,0,No
29794,737158,74,0,No
2755,786714,63,0,No
32027,631119,83,0,No
39286,393709,53,0,No
18943,785057,59,0,No
14937,360357,96,0,No
38954,87022,84,81920,Yes
3220,228768,93,64056,Yes
11374,222627,80,81289,Yes
47699,742583,53,0,No
17089,568383,66,0,No
40424,528897,80,0,No
2516,230764,67,36256,Yes
6496,81520,95,36393,Yes
6483,93856,57,36449,Yes
39350,327084,77,0,No
38410,485213,77,0,No
6240,56080,81,58112,Yes
16778,796551,73,0,No
38185,587520,80,0,No
30607,554227,90,0,No
16057,579726,69,0,No
25969,592061,86,0,No
44565,92518,98,44825,Yes
1194,209764,96,82832,Yes
49908,95143,77,65966,Yes
44340,134191,60,73065,Yes
45519,378584,52,0,No
5536,349905,99,0,No
21319,284992,99,68253,Yes
40848,136248,71,60006,Yes
11597,463832,59,0,No
49690,729512,58,0,No
7892,719025,79,0,No
47532,432950,91,0,No
45179,456469,58,0,No
872,278370,66,95974,Yes
34593,600791,90,0,No
4707,222250,50,60701,Yes
22346,74808,76,75980,Yes
11894,404464,62,0,No
38616,611754,89,0,No
9426,609502,84,0,No
23484,486374,83,0,No
28740,691097,71,0,No
16190,680108,95,0,No
5247,324594,59,0,No
39692,467097,85,0,No
2740,53563,83,47395,Yes
13815,297092,54,47166,Yes
47075,207024,61,24320,Yes
45472,57545,74,39158,Yes
46420,60303,63,23637,Yes
42153,657668,91,0,No
31982,372658,82,0,No
6067,151036,92,66545,Yes
14754,735981,60,0,No
16964,774490,53,0,No
7446,658492,60,0,No
37165,519074,63,0,No
28253,288205,90,87743,Yes
38831,288576,64,69169,Yes
23324,272748,51,76957,Yes
34821,104033,68,83474,Yes
24980,798576,81,0,No
35974,376560,93,0,No
20809,500309,90,0,No
47928,414590,91,0,No
25412,185375,75,55475,Yes
14838,243632,51,37235,Yes
5649,375066,84,0,No
7165,571662,88,0,No
6705,460443,58,0,No
29090,583083,50,0,No
11120,306628,87,0,No
44044,425923,73,0,No
2169,590327,51,0,No
12112,117183,56,20690,Yes
49491,576770,61,0,No
34412,487562,94,0,No
3727,69707,87,86916,Yes
14976,639090,57,0,No
25760,88015,95,52083,Yes
46070,752745,85,0,No
37748,266310,86,21374,Yes
45857,500146,86,0,No
49065,497197,58,0,No
28496,405473,62,0,No
24126,385740,93,0,No
1901,774697,66,0,No
31831,723509,81,0,No
25710,256523,59,80253,Yes
5471,82831,73,62322,Yes
39394,501385,78,0,No
38808,197286,70,49925,Yes
36318,548183,77,0,No
14806,453493,93,0,No
69,278550,90,68708,Yes
20549,784392,50,0,No
48480,614768,67,0,No
2776,557990,65,0,No
22284,157727,53,21192,Yes
8427,669319,84,0,No
25372,676871,95,0,No
23683,750639,82,0,No
25601,441552,89,0,No
38826,641613,76,0,No
22291,130743,82,74509,Yes
2049,672153,74,0,No
25286,526967,77,0,No
23453,734997,97,0,No
4692,118230,55,71948,Yes
26276,736878,97,0,No
41927,357363,69,0,No
39544,391555,86,0,No
7269,544404,70,0,No
5242,706315,73,0,No
13426,373275,89,0,No
371,98217,63,30770,Yes
39955,297657,51,74632,Yes
17992,160789,89,27572,Yes
20948,615975,63,0,No
3547,329719,51,0,No
16384,378693,88,0,No
46355,152111,69,53249,Yes
20957,441981,61,0,No
18874,659463,60,0,No
7948,797921,72,0,No
41837,585594,62,0,No
17774,166295,63,87613,Yes
40881,268116,73,61588,Yes
24066,65856,90,88754,Yes
9236,563980,69,0,No
5764,309841,87,0,No
8354,775600,72,0,No
30526,531987,72,0,No
16596,117977,66,41321,Yes
32818,191508,74,79990,Yes
44213,763259,75,0,No
35948,330926,57,0,No
41681,408626,75,0,No
48856,349077,52,0,No
24434,86833,85,81988,Yes
8340,170036,58,23739,Yes
27961,433896,68,0,No
14204,330833,53,0,No
12896,722971,71,0,No
485,540741,58,0,No
24525,592050,62,0,No
9306,299314,57,79527,Yes
40776,566701,98,0,No
11297,601529,62,0,No
21987,791933,56,0,No
32331,746548,58,0,No
44296,209627,52,85734,Yes
39601,55191,66,96525,Yes
38395,710236,97,0,No
14485,594326,96,0,No
10647,333785,86,0,No
11935,640834,52,0,No
772,472881,61,0,No
45007,331855,82,0,No
34843,95543,62,75889,Yes
14338,762546,52,0,No
16656,404480,72,0,No
5844,243356,85,26771,Yes
10026,622641,75,0,No
41031,761511,84,0,No
22795,85957,89,36012,Yes
13396,265749,70,88244,Yes
34815,607190,60,0,No
49507,611914,76,0,No
13999,410701,84,0,No
37319,565712,62,0,No
31483,322930,68,0,No
23296,110171,54,70265,Yes
8744,427292,58,0,No
45661,512481,86,0,No
44638,674650,79,0,No
27258,683194,93,0,No
42860,417665,79,0,No
42922,729279,55,0,No
41504,640627,77,0,No
5565,733871,86,0,No
45903,254128,65,49589,Yes
34810,547459,86,0,No
7212,618869,79,0,No
6053,632194,81,0,No
37564,132776,85,64557,Yes
47155,594016,61,0,No
27466,601519,75,0,No
6170,621082,75,0,No
13317,355573,79,0,No
24204,783825,79,0,No
13126,449151,74,0,No
6572,388139,91,0,No
4936,253269,60,81589,Yes
25552,786265,81,0,No
19479,498142,89,0,No
22392,431215,93,0,No
1987,615933,79,0,No
14050,529547,98,0,No
28742,746223,65,0,No
15055,212813,53,78843,Yes
45187,672159,86,0,No
8997,729045,58,0,No
17557,718945,59,0,No
19447,500831,74,0,No
9924,372281,64,0,No
24196,494519,66,0,No
49554,546840,99,0,No
27570,411837,72,0,No
20946,340394,82,0,No
6726,390961,58,0,No
39332,131161,98,38174,Yes
11294,574939,83,0,No
5949,344040,81,0,No
29628,479276,99,0,No
14141,629386,99,0,No
33740,709563,85,0,No
7988,279196,65,76305,Yes
30332,285033,62,40123,Yes
22869,646243,70,0,No
27885,566089,96,0,No
13603,752406,52,0,No
37429,788939,53,0,No
14047,88265,68,30874,Yes
20637,232631,92,58498,Yes
15846,410195,98,0,No
23131,502562,99,0,No
16679,364901,76,0,No
13071,63312,82,37124,Yes
20923,127617,93,95049,Yes
5762,653186,98,0,No
8061,340621,59,0,No
6960,423732,90,0,No
9289,497514,52,0,No
24017,184263,62,81643,Yes
32730,727861,54,0,No
32233,790742,69,0,No
18216,658001,58,0,No
29253,596212,89,0,No
35931,371661,62,0,No
30928,66049,52,55080,Yes
42340,298142,61,53615,Yes
30070,669810,80,0,No
4552,358680,59,0,No
48411,410022,94,0,No
27556,350759,64,0,No
39071,499199,51,0,No
39317,462912,59,0,No
37958,583974,58,0,No
6674,97614,75,72529,Yes
7088,434748,64,0,No
14773,383201,85,0,No
2867,601099,77,0,No
4917,503335,71,0,No
26970,564901,86,0,No
35116,83178,91,52251,Yes
20194,717612,88,0,No
1608,569349,52,0,No
23786,776662,97,0,No
1616,764765,67,0,No
8042,479157,91,0,No
45509,213633,95,78669,Yes
54,527034,52,0,No
18654,383602,92,0,No
18078,445207,75,0,No
48226,52732,66,78589,Yes
2808,258695,89,28396,Yes
31709,75566,93,75791,Yes
37895,510171,82,0,No
7041,450304,77,0,No
25994,79431,63,81236,Yes
11016,647896,58,0,No
39281,691635,81,0,No
3450,491191,97,0,No
29284,216939,56,88512,Yes
24469,287705,85,66467,Yes
11536,492915,68,0,No
2031,581043,57,0,No
4541,483555,50,0,No
25510,69631,68,97854,Yes
1007,204196,91,70449,Yes
33444,461667,89,0,No
28850,675823,68,0,No
36147,549996,68,0,No
37823,374350,56,0,No
35581,252861,96,29878,Yes
35233,115997,76,82437,Yes
5338,352233,69,0,No
19204,217246,59,59816,Yes
9859,226880,52,70007,Yes
33155,400625,56,0,No
19275,501586,88,0,No
10902,189924,86,71031,Yes
5459,395397,52,0,No
32710,527730,62,0,No
3386,103410,82,65253,Yes
37627,412881,81,0,No
45938,275751,61,27625,Yes
44909,582627,89,0,No
31658,487895,98,0,No
3759,326718,72,0,No
6741,705701,83,0,No
23063,646817,98,0,No
48606,639178,68,0,No
11213,679210,60,0,No
35777,297601,99,44866,Yes
18441,60133,84,40992,Yes
30080,395633,56,0,No
35766,515481,60,0,No
22785,427106,76,0,No
16295,316488,65,0,No
71,214804,77,25738,Yes
16516,280590,51,35458,Yes
27183,294146,61,60009,Yes
5066,477228,56,0,No
8986,488640,79,0,No
1188,601937,89,0,No
46713,95627,94,94926,Yes
22699,610248,93,0,No
25526,657546,87,0,No
29191,133311,70,45573,Yes
40492,335957,84,0,No
37390,172029,99,57738,Yes
10948,169116,62,36214,Yes
22473,676474,52,0,No
33201,514262,83,0,No
46061,468190,99,0,No
36253,135574,92,68027,Yes
43020,277373,95,69320,Yes
27298,708208,52,0,No
23720,685235,90,0,No
275,633728,92,0,No
23034,758114,88,0,No
26025,380222,54,0,No
47260,162213,70,74810,Yes
31366,584147,74,0,No
49245,265998,53,83992,Yes
30260,251344,52,23691,Yes
4962,384157,80,0,No
38213,664264,92,0,No
16964,565058,83,0,No
4135,491997,92,0,No
38478,71093,55,51686,Yes
35409,449993,81,0,No
19168,349404,67,0,No
34434,67921,85,68650,Yes
42595,611300,56,0,No
11286,182357,92,35521,Yes
13266,282352,81,62161,Yes
24311,54622,91,67711,Yes
45964,419534,80,0,No
12588,609978,95,0,No
14034,748871,80,0,No
14140,250249,68,88807,Yes
13404,328148,53,0,No
14097,358136,55,0,No
17535,782136,76,0,No
31852,481595,55,0,No
23654,589858,84,0,No
30343,195064,83,22641,Yes
2434,286913,84,61686,Yes
43175,57092,81,25871,Yes
7900,328215,63,0,No
32777,488668,51,0,No
23730,70789,69,35609,Yes
27074,587059,51,0,No
142,568167,72,0,No
12908,505719,81,0,No
14595,186146,59,61991,Yes
28827,292509,76,69663,Yes
16412,669444,78,0,No
1734,95627,92,38813,Yes
42845,748406,70,0,No
3625,379320,69,0,No
13125,660068,89,0,No
31929,507704,85,0,No
47065,199809,92,47725,Yes
10640,640102,61,0,No
21306,560096,53,0,No
42268,113009,58,74733,Yes
42225,770069,80,0,No
49663,760293,85,0,No
11880,186491,66,23247,Yes
7147,77554,88,66919,Yes
41043,281870,54,63660,Yes
30490,551419,81,0,No
4369,581264,60,0,No
20315,417746,77,0,No
40226,661984,67,0,No
19468,281041,82,54047,Yes
5987,690959,81,0,No
20208,790587,50,0,No
20627,364664,57,0,No
8007,212604,69,21383,Yes
5445,475296,64,0,No
39922,576045,51,0,No
36437,387061,93,0,No
27423,737054,98,0,No
39275,763596,96,0,No
49608,748028,91,0,No
44776,546928,76,0,No
2897,50957,74,66205,Yes
21728,171605,66,26758,Yes
4633,582299,74,0,No
5429,97754,82,83859,Yes
8252,366874,80,0,No
42511,221021,99,96462,Yes
35562,438801,53,0,No
25006,127573,99,32026,Yes
14273,710869,61,0,No
11616,190263,59,93479,Yes
46123,629164,77,0,No
7352,215816,80,58834,Yes
22896,158029,59,82260,Yes
1003,329416,58,0,No
18938,609277,58,0,No
37330,342650,88,0,No
14077,207259,64,50228,Yes
21445,561290,84,0,No
27445,283484,64,58345,Yes
36715,157034,91,54377,Yes
4038,449862,90,0,No
1276,513543,60,0,No
14188,482187,63,0,No
38741,282241,67,85604,Yes
42018,702222,54,0,No
22732,669226,97,0,No
46935,89505,81,21100,Yes
31385,166134,79,80143,Yes
34386,60854,58,42505,Yes
36265,472481,51,0,No
14245,321967,88,0,No
29509,76732,84,84141,Yes
95,340364,81,0,No
1107,308777,99,0,No
3903,87959,77,22691,Yes
38429,766263,99,0,No
28761,600425,75,0,No
29293,666023,79,0,No
12965,634518,83,0,No
43715,551314,74,0,No
48787,399019,79,0,No
6273,114450,83,43154,Yes
24227,468714,63,0,No
23212,745137,57,0,No
45687,100864,93,26513,Yes
38414,706461,94,0,No
25414,762375,98,0,No
36317,321131,77,0,No
42842,335930,78,0,No
24861,757194,70,0,No
18181,430850,96,0,No
29031,578905,95,0,No
3935,603343,86,0,No
36099,81667,68,85911,Yes
29534,655241,75,0,No
32228,87073,82,91093,Yes
32353,481873,70,0,No
1774,580725,59,0,No
1254,138228,60,27850,Yes
14868,548708,80,0,No
31664,671199,58,0,No
511,452057,55,0,No
23933,241025,67,39861,Yes
36567,296130,51,64487,Yes
35329,510932,92,0,No
24606,316725,82,0,No
27525,571225,77,0,No
8884,96567,61,80518,Yes
45773,178597,67,36525,Yes
6408,253777,53,23837,Yes
36025,221807,54,60989,Yes
39771,282148,99,67967,Yes
25058,497437,54,0,No
1504,407613,94,0,No
48142,646537,72,0,No
10923,711240,74,0,No
7350,773217,91,0,No
243,136148,66,40932,Yes
17578,543180,98,0,No
3590,231613,64,67157,Yes
27643,283226,92,85826,Yes
34311,744182,79,0,No
7580,706130,87,0,No
12253,576005,55,0,No
8579,126461,65,81450,Yes
31791,559811,55,0,No
32955,202503,84,39293,Yes
8077,417408,53,0,No
46165,205371,59,81482,Yes
10733,505316,63,0,No
22730,352063,53,0,No
14232,695209,82,0,No
7440,754460,92,0,No
27864,75961,60,57824,Yes
4377,637469,51,0,No
29566,207551,72,44527,Yes
44455,226702,86,97519,Yes
24389,585047,55,0,No
8241,253092,91,72050,Yes
6352,383631,78,0,No
1777,274783,94,71459,Yes
22803,520156,96,0,No
4485,581609,91,0,No
26114,315348,81,0,No
47746,216494,94,99848,Yes
8972,270700,87,63732,Yes
13165,787889,95,0,No
31586,764476,95,0,No
20815,179617,91,61695,Yes
24807,493984,62,0,No
27622,386050,64,0,No
40833,725176,64,0,No
24146,448603,67,0,No
49767,523535,88,0,No
35412,545631,67,0,No
38631,689268,75,0,No
40267,291092,90,98818,Yes
44335,236184,74,38137,Yes
2833,681560,52,0,No
6436,100144,98,28500,Yes
4896,505956,81,0,No
1334,635348,52,0,No
7895,323420,88,0,No
35004,563353,60,0,No
47402,239537,94,89340,Yes
47459,684951,71,0,No
16599,712543,89,0,No
32264,668129,96,0,No
17911,773820,87,0,No
11379,285754,71,36761,Yes
16839,143089,54,97934,Yes
41674,631927,59,0,No
46804,112790,77,83788,Yes
32294,742488,64,0,No
18926,77329,89,20104,Yes
2641,282100,58,85478,Yes
918,391906,54,0,No
45743,144556,74,34249,Yes
44184,564371,50,0,No
37310,448000,52,0,No
22501,330782,64,0,No
2161,124929,84,61996,Yes
46243,215303,72,22032,Yes
19508,198666,75,45517,Yes
35693,691418,98,0,No
6804,121050,74,31972,Yes
42416,590141,50,0,No
15903,797773,55,0,No
19241,498003,72,0,No
31285,581117,68,0,No
46620,556732,55,0,No
41790,572478,64,0,No
41336,470649,53,0,No
41346,592017,78,0,No
42273,627965,74,0,No
46254,377173,68,0,No
3492,269703,57,64778,Yes
29134,451431,59,0,No
217,444425,97,0,No
9439,659977,59,0,No
18266,758505,50,0,No
27317,304671,69,0,No
26969,617993,94,0,No
17108,64595,71,88791,Yes
40641,118780,83,87307,Yes
19532,767436,67,0,No
40742,286085,92,46203,Yes
6040,740400,99,0,No
29857,325829,52,0,No
14971,193083,92,83323,Yes
15097,431820,82,0,No
24737,436748,64,0,No
37671,788912,63,0,No
24609,721887,98,0,No
12674,787125,53,0,No
31303,364147,77,0,No
39890,317131,52,0,No
13252,182474,67,25928,Yes
38292,710801,94,0,No
26478,622359,94,0,No
45922,644466,51,0,No
43663,757579,80,0,No
36025,597223,74,0,No
11578,200232,75,73674,Yes
32189,781773,65,0,No
46120,60847,64,50873,Yes
4758,763705,73,0,No
33534,230643,94,53380,Yes
43547,459725,81,0,No
20083,297272,68,36181,Yes
48498,143755,96,84505,Yes
39731,647788,61,0,No
21441,461604,55,0,No
37514,364792,58,0,No
32701,326045,52,0,No
13183,437447,98,0,No
14836,148631,63,54082,Yes
43930,605985,56,0,No
26689,711410,93,0,No
29512,453430,80,0,No
28041,131638,89,41743,Yes
40058,284642,63,38573,Yes
47034,743471,60,0,No
7494,122416,77,52567,Yes
24518,307099,82,0,No
6588,503143,60,0,No
35134,432124,54,0,No
15276,747648,73,0,No
43027,413677,94,0,No
31414,185981,85,28158,Yes
14237,769854,79,0,No
23755,605129,55,0,No
48533,581152,79,0,No
32965,586628,69,0,No
32705,685295,76,0,No
681,594748,53,0,No
46218,503788,79,0,No
18474,656562,71,0,No
6931,402361,73,0,No
41087,121983,78,29986,Yes
49338,297581,66,84045,Yes
47327,480450,54,0,No
15901,120507,89,52636,Yes
43810,528459,99,0,No
18586,668420,68,0,No
29455,297303,53,45996,Yes
8956,99257,85,77160,Yes
40620,421349,64,0,No
23890,124519,75,90972,Yes
47459,390200,93,0,No
9020,262916,50,87840,Yes
3755,505516,52,0,No
39436,388042,95,0,No
3168,567382,97,0,No
27153,315019,80,0,No
33549,312756,72,0,No
34639,297493,79,63910,Yes
8409,771926,94,0,No
18102,790127,64,0,No
37659,368317,65,0,No
10763,492773,64,0,No
7883,382517,66,0,No
8311,775745,65,0,No
5755,575496,97,0,No
39266,752744,83,0,No
32102,515311,80,0,No
395,583302,85,0,No
35561,665275,72,0,No
32118,150424,81,83363,Yes
40054,442130,51,0,No
32628,647695,90,0,No
17048,762245,56,0,No
35501,283510,92,74849,Yes
44783,304663,92,0,No
48439,660295,60,0,No
35551,507479,59,0,No
45783,100402,73,84842,Yes
42367,672516,89,0,No
6506,181638,63,96640,Yes
499,296773,62,30132,Yes
3695,54143,85,89216,Yes
27239,765546,68,0,No
32282,176143,80,72692,Yes
42356,551122,52,0,No
22069,311053,98,0,No
37823,81341,68,43943,Yes
24785,579631,73,0,No
44680,432724,65,0,No
26923,564978,83,0,No
46284,682905,87,0,No
24269,595846,79,0,No
32476,205023,98,95087,Yes
36085,696434,79,0,No
37547,229904,82,27297,Yes
38483,485472,88,0,No
29403,82117,61,68296,Yes
297,677030,54,0,No
2366,578638,65,0,No
17109,252222,92,29987,Yes
20236,474983,62,0,No
26794,368477,72,0,No
38555,214858,81,21197,Yes
44382,732328,56,0,No
47238,379632,66,0,No
33721,580623,98,0,No
37074,678234,79,0,No
15886,508455,64,0,No
36579,638091,51,0,No
27730,619773,79,0,No
11423,587953,60,0,No
25205,513504,54,0,No
30616,465500,99,0,No
27077,235250,74,83359,Yes
11665,231194,95,71463,Yes
11079,515429,87,0,No
38030,650099,63,0,No
13741,583649,86,0,No
39119,336758,68,0,No
32105,172228,70,81369,Yes
15412,647670,64,0,No
40290,439379,89,0,No
16383,685545,78,0,No
1927,242993,81,63200,Yes
37333,668398,97,0,No
47752,238567,87,33315,Yes
49401,578254,95,0,No
45887,701047,87,0,No
20309,421531,73,0,No
28227,764562,81,0,No
6849,590093,59,0,No
4559,686731,52,0,No
29553,137174,78,30955,Yes
35935,239491,55,85794,Yes
13072,426530,80,0,No
229,286630,56,45693,Yes
24956,207100,76,83857,Yes
8512,221570,84,88850,Yes
21709,292515,68,57282,Yes
13027,332326,97,0,No
4055,578280,72,0,No
19136,760354,69,0,No
14667,374314,72,0,No
45539,202628,53,52149,Yes
45805,730304,92,0,No
6264,584311,77,0,No
38359,751182,96,0,No
8323,155402,68,75624,Yes
40841,521438,73,0,No
46819,440635,61,0,No
34831,768621,91,0,No
1228,517282,97,0,No
18438,500822,71,0,No
27462,512189,58,0,No
25296,458099,72,0,No
21956,480632,73,0,No
34368,779205,53,0,No
25570,727165,70,0,No
40176,342417,81,0,No
1449,156303,73,98185,Yes
26513,155488,77,73943,Yes
19464,461305,68,0,No
12335,399670,63,0,No
32893,336484,51,0,No
4241,148307,93,76556,Yes
34930,173063,56,92114,Yes
16297,493186,51,0,No
5609,719463,51,0,No
20925,519532,77,0,No
28268,777185,97,0,No
10420,535764,68,0,No
39422,77780,92,37061,Yes
2016,684991,53,0,No
30349,549517,66,0,No
32447,403631,65,0,No
10008,261166,95,60010,Yes
47070,354726,65,0,No
9712,617885,65,0,No
44835,216257,66,54272,Yes
20591,609941,76,0,No
21642,404853,90,0,No
26975,673367,71,0,No
24516,702315,64,0,No
16375,775989,68,0,No
45806,700241,79,0,No
36229,505766,54,0,No
29478,98226,61,87004,Yes
48957,382791,67,0,No
24356,94729,60,62166,Yes
48247,329428,54,0,No
27321,396620,81,0,No
15087,620832,84,0,No
13258,706459,61,0,No
29410,271057,71,87872,Yes
40486,211691,76,57429,Yes
29066,231626,92,42150,Yes
32320,460061,69,0,No
9866,635365,81,0,No
38009,251408,88,93992,Yes
25745,133197,92,98825,Yes
15470,531842,51,0,No
32016,542894,96,0,No
10168,702623,63,0,No
6304,561131,73,0,No
44347,349168,54,0,No
12819,407617,72,0,No
41807,231718,61,83726,Yes
33091,412844,87,0,No
6214,681465,90,0,No
46369,312808,85,0,No
37911,466176,60,0,No
38328,161745,83,68820,Yes
11268,54559,69,56596,Yes
1730,768094,55,0,No
30548,591625,85,0,No
34455,637318,82,0,No
29708,604721,86,0,No
9448,371614,85,0,No
31288,560945,69,0,No
18542,671356,89,0,No
6078,139388,70,47285,Yes
15009,757753,54,0,No
15521,633694,96,0,No
12756,574826,57,0,No
23919,790052,94,0,No
15898,536701,61,0,No
37014,362506,58,0,No
42108,128677,54,98833,Yes
29395,510574,56,0,No
6980,582095,75,0,No
19367,769940,84,0,No
26381,186790,63,65317,Yes
44949,705712,62,0,No
41095,695103,95,0,No
1446,190544,77,81262,Yes
22036,748336,62,0,No
27960,356494,81,0,No
1897,487446,84,0,No
