user_id,subscription_plan,monthly_fee,months_active,churn_risk
9361,Basic,0,32,Low
34720,Premium,0,16,Low
44855,Free,0,24,Low
25755,Free,499,6,Low
28082,Basic,499,18,High
38031,Basic,499,6,Low
5378,Premium,499,9,Low
9023,Premium,499,7,Low
48813,Premium,0,35,High
25613,Premium,499,5,Low
29068,Premium,999,30,High
24967,Basic,499,29,Low
58669,Premium,0,17,Low
37104,Premium,499,14,High
43080,Basic,0,32,Low
33801,Free,999,27,High
55113,Premium,0,24,Low
2431,Basic,999,16,High
7657,Free,999,20,Low
51587,Basic,0,21,High
14125,Premium,499,28,Low
28970,Premium,999,23,Low
42487,Basic,0,17,Low
56565,Premium,999,22,Low
10955,Free,999,2,Low
48306,Basic,999,3,Low
9756,Free,999,32,Low
1858,Free,499,25,Low
36736,Premium,999,5,Low
53361,Basic,499,28,High
30058,Basic,0,19,Low
24380,Premium,0,16,High
5109,Basic,0,1,Low
37931,Basic,999,34,High
5048,Premium,499,33,High
46593,Premium,0,11,Low
13121,Basic,999,35,Low
50687,Basic,0,9,High
14347,Basic,0,20,High
47337,Basic,499,33,Low
4611,Premium,0,28,High
36439,Basic,999,14,High
54775,Premium,999,11,Low
50031,Basic,999,26,Low
28298,Free,999,10,Low
7346,Free,0,13,High
55034,Free,499,33,Low
52904,Basic,499,1,High
39228,Free,499,26,High
38279,Basic,0,11,Low
36628,Basic,999,3,Low
3788,Basic,499,28,High
58241,Free,999,3,High
31916,Premium,0,28,Low
11163,Premium,499,19,Low
1197,Basic,999,22,Low
26661,Basic,999,4,High
58737,Premium,499,33,Low
8713,Premium,0,20,High
10415,Basic,999,12,High
18276,Basic,499,13,Low
21875,Basic,0,6,Low
51200,Premium,499,20,High
49416,Free,499,27,High
43243,Free,0,16,High
3634,Free,0,23,Low
41265,Basic,499,19,High
43426,Basic,0,8,High
13485,Free,0,6,Low
31750,Free,999,26,High
38970,Free,999,18,Low
51289,Basic,0,20,High
54785,Basic,499,19,Low
15382,Basic,499,34,High
4026,Basic,0,1,Low
4524,Premium,499,28,Low
33945,Basic,0,21,High
16181,Premium,499,14,Low
35570,Basic,499,25,Low
33269,Premium,0,17,Low
58550,Free,999,13,Low
17023,Basic,999,31,High
3501,Free,999,13,Low
24698,Free,999,9,Low
24500,Free,0,22,High
36319,Premium,0,16,Low
6242,Basic,999,8,Low
2551,Free,499,26,Low
49516,Premium,499,17,Low
17984,Free,0,5,Low
34889,Basic,499,22,Low
45752,Free,999,35,Low
44077,Premium,0,11,Low
24141,Free,0,21,Low
20859,Free,0,18,Low
41699,Premium,0,3,Low
257,Premium,0,34,High
25651,Basic,0,32,High
13956,Premium,999,16,High
10866,Premium,0,11,Low
49619,Premium,0,4,High
44287,Free,499,24,High
38193,Basic,999,26,Low
27862,Free,499,17,Low
26763,Basic,999,14,Low
6417,Basic,0,27,Low
43114,Free,999,14,High
22488,Premium,999,14,Low
10571,Basic,0,14,Low
20174,Free,999,29,Low
21484,Premium,0,13,Low
38608,Free,999,31,High
41000,Basic,499,21,Low
16078,Premium,499,25,High
58254,Basic,499,8,Low
53416,Basic,0,26,High
58687,Premium,999,26,High
43096,Free,0,8,High
47298,Premium,499,34,High
31473,Free,999,27,Low
45861,Free,999,29,Low
790,Free,999,8,High
10756,Basic,0,14,Low
30626,Basic,0,30,High
37761,Free,499,8,Low
18554,Basic,499,17,High
26290,Free,999,21,Low
17489,Premium,0,11,High
41637,Free,499,26,High
33009,Premium,499,18,High
8217,Premium,999,35,High
53856,Free,0,13,Low
12457,Basic,999,32,High
40026,Premium,499,19,Low
13600,Free,999,10,High
17089,Free,499,34,Low
45941,Premium,999,21,High
23430,Basic,499,4,High
51991,Basic,0,31,High
51346,Basic,499,30,High
39662,Basic,0,1,High
41849,Premium,0,27,Low
48122,Basic,499,19,Low
6867,Free,0,18,Low
37588,Free,499,4,Low
24137,Basic,0,32,Low
28320,Free,0,35,Low
45160,Free,499,16,High
24321,Free,499,25,High
40170,Free,0,17,Low
31875,Basic,499,28,Low
42601,Basic,0,6,High
6486,Basic,0,26,Low
43300,Premium,999,2,Low
26021,Premium,499,34,Low
349,Free,0,20,Low
24858,Basic,999,23,Low
43301,Premium,499,1,Low
38350,Basic,0,30,High
26668,Basic,0,17,Low
36848,Basic,499,14,High
47079,Free,0,26,High
47016,Basic,0,31,Low
2004,Basic,0,3,High
3387,Premium,499,29,Low
30425,Premium,0,33,High
54562,Basic,0,20,Low
25506,Basic,0,20,High
51861,Premium,0,24,Low
22443,Premium,499,24,High
50757,Free,0,16,Low
53535,Free,499,31,Low
15812,Basic,999,32,Low
55753,Free,0,2,Low
46387,Premium,999,28,Low
54934,Free,0,13,High
14557,Basic,499,14,Low
38073,Premium,499,1,High
19521,Basic,999,6,Low
15962,Basic,0,18,High
5667,Premium,0,25,High
9761,Premium,0,13,Low
41339,Free,499,12,Low
20958,Basic,499,22,Low
9756,Basic,499,20,Low
40571,Premium,999,2,Low
32838,Premium,0,23,Low
51540,Basic,999,21,Low
9393,Free,999,24,High
46709,Premium,499,28,Low
3257,Basic,0,5,Low
33770,Free,499,4,Low
28475,Basic,499,27,Low
23009,Free,499,29,Low
42209,Premium,499,34,Low
42211,Free,999,1,Low
38003,Premium,0,15,High
26828,Basic,0,27,Low
43663,Premium,499,13,High
16005,Free,999,32,Low
45880,Free,0,20,High
19687,Basic,499,15,Low
33046,Premium,999,10,Low
9785,Premium,0,26,High
3736,Basic,0,11,Low
16608,Premium,499,24,High
56694,Free,999,6,High
19445,Free,999,33,Low
49688,Premium,999,4,Low
37031,Basic,499,11,Low
48548,Premium,999,24,Low
38913,Free,499,16,Low
45423,Premium,0,34,Low
1538,Basic,499,35,Low
25387,Basic,499,6,High
47607,Premium,0,21,High
43615,Premium,499,12,High
39095,Basic,0,21,High
57072,Free,499,6,Low
31048,Basic,999,29,High
55714,Basic,0,26,High
12706,Basic,0,28,Low
29398,Free,0,17,Low
14994,Basic,0,12,Low
46224,Basic,499,7,Low
37643,Free,499,3,Low
52212,Premium,0,22,Low
3735,Free,0,15,Low
24509,Premium,999,14,High
28747,Basic,0,35,Low
30114,Free,999,25,Low
45878,Basic,999,24,Low
37917,Free,0,28,Low
50098,Basic,999,27,Low
42645,Free,0,4,High
742,Premium,0,25,High
52000,Free,999,30,Low
51471,Basic,499,12,High
33049,Basic,999,27,High
6770,Free,499,32,High
17040,Free,999,34,Low
6345,Free,0,16,Low
35256,Free,499,12,High
22715,Free,0,8,Low
30857,Free,999,14,Low
21005,Free,499,33,Low
15357,Basic,0,11,Low
8184,Premium,499,10,Low
23773,Free,499,28,Low
53210,Free,499,5,Low
3260,Basic,499,27,Low
54064,Premium,0,26,Low
46915,Free,999,20,Low
28836,Free,0,5,Low
56219,Basic,0,23,Low
39193,Basic,999,5,Low
2905,Free,999,7,Low
21145,Basic,0,10,Low
57761,Free,999,4,Low
32947,Basic,499,2,Low
3511,Free,0,27,High
12123,Premium,499,13,Low
31527,Premium,0,27,High
36927,Free,0,19,Low
14135,Free,499,9,Low
36674,Free,0,11,Low
27631,Free,0,35,Low
56977,Free,499,33,Low
44411,Free,499,12,High
630,Free,499,1,Low
20118,Basic,499,5,Low
22536,Premium,999,8,High
12863,Free,0,22,High
5344,Basic,0,2,Low
42430,Basic,499,15,High
36611,Free,0,32,High
28776,Free,0,18,Low
57599,Premium,499,20,Low
36935,Basic,999,29,High
57595,Basic,999,35,Low
715,Free,999,14,Low
53615,Basic,999,35,Low
11493,Premium,0,17,Low
56543,Free,0,18,High
14889,Free,999,3,Low
13895,Free,0,1,Low
35270,Basic,999,17,Low
33870,Free,499,24,High
33763,Free,999,5,High
5083,Premium,499,15,Low
41641,Free,499,8,Low
28143,Free,999,1,High
23439,Free,0,7,High
30903,Basic,0,17,High
54930,Basic,999,5,Low
18103,Basic,499,19,High
55289,Premium,0,1,Low
59745,Basic,999,28,Low
7612,Basic,499,32,High
43246,Free,499,16,Low
3673,Basic,999,14,High
36918,Premium,0,6,High
37815,Basic,499,13,High
58833,Basic,0,17,High
47928,Basic,499,4,High
54104,Free,499,20,Low
13850,Premium,999,15,High
45195,Free,499,14,High
16957,Basic,999,10,Low
43125,Basic,0,32,High
16128,Free,499,19,Low
45727,Free,0,7,Low
23980,Free,0,4,High
35990,Premium,0,32,High
49784,Premium,0,9,High
39933,Basic,0,21,Low
41187,Free,499,10,Low
48136,Premium,999,13,Low
38029,Premium,0,1,Low
36797,Basic,499,23,Low
19376,Premium,499,5,Low
58248,Basic,0,1,Low
20144,Premium,499,35,High
53303,Free,499,23,Low
24856,Free,499,24,Low
53219,Premium,999,25,Low
24339,Premium,0,14,Low
18875,Free,0,10,Low
30530,Free,999,28,High
49285,Free,0,3,Low
40298,Premium,499,15,High
51188,Free,0,23,High
29304,Basic,499,11,High
27108,Free,499,12,Low
5264,Premium,999,3,High
37785,Premium,0,23,Low
36729,Basic,0,35,High
33514,Basic,0,6,High
10626,Free,999,35,Low
3675,Free,999,14,Low
415,Free,0,18,Low
56670,Basic,999,34,Low
27539,Premium,0,25,High
50834,Basic,499,1,Low
24356,Basic,499,19,Low
48264,Free,499,31,Low
27397,Free,499,25,High
18497,Free,0,20,Low
32844,Free,999,23,Low
39199,Basic,999,25,Low
17632,Basic,499,16,High
7997,Premium,0,15,High
59690,Premium,0,32,Low
45964,Basic,0,1,Low
59300,Free,0,11,Low
31379,Premium,499,28,High
48179,Free,999,28,Low
25326,Premium,499,25,Low
15301,Free,0,19,High
25589,Basic,999,23,High
50270,Premium,499,14,Low
33760,Premium,499,1,High
44061,Premium,999,31,High
451,Basic,999,5,High
31256,Basic,499,20,High
31783,Basic,0,11,Low
37215,Free,499,27,High
42796,Free,0,17,Low
1161,Basic,0,14,Low
58753,Free,999,25,High
35196,Premium,499,3,Low
21284,Basic,0,7,High
37286,Basic,0,33,High
15426,Premium,999,14,Low
25198,Premium,999,29,Low
26061,Premium,0,16,Low
27499,Free,999,1,Low
9617,Basic,499,6,High
56408,Free,0,34,High
31413,Basic,499,11,High
6773,Free,0,31,Low
7713,Premium,0,29,Low
4173,Premium,0,26,Low
553,Free,499,2,Low
15807,Premium,499,22,High
27223,Basic,499,2,Low
19265,Basic,999,3,High
59213,Free,499,35,Low
11199,Basic,0,15,Low
8094,Free,0,14,Low
36261,Basic,999,23,High
25599,Premium,0,18,Low
34829,Premium,499,21,Low
10343,Free,0,5,High
57752,Basic,0,14,High
53287,Premium,499,32,High
26313,Basic,499,24,High
4873,Premium,999,30,Low
7980,Basic,999,35,Low
45870,Premium,999,22,Low
38172,Free,0,22,Low
2028,Free,0,20,High
10679,Free,0,22,Low
25891,Free,0,23,High
12464,Basic,999,28,Low
59263,Premium,0,26,Low
18982,Premium,999,11,Low
41210,Premium,999,19,Low
55481,Free,999,9,Low
39118,Free,999,8,Low
50486,Free,999,29,Low
26673,Basic,499,28,Low
52071,Basic,0,33,High
23075,Premium,999,6,High
56545,Free,0,21,Low
47075,Basic,0,34,High
23439,Premium,499,7,Low
36978,Basic,499,5,High
16522,Premium,499,20,Low
6272,Premium,0,16,Low
29978,Premium,0,1,High
11550,Premium,999,28,High
33150,Basic,0,3,Low
35776,Premium,999,19,High
29038,Basic,999,8,Low
4743,Premium,0,31,Low
36106,Basic,0,1,High
30775,Basic,499,2,High
36993,Free,999,34,High
22377,Premium,999,10,Low
10816,Free,499,3,Low
48794,Premium,499,16,High
49994,Premium,0,32,Low
48613,Premium,499,23,Low
17707,Basic,0,13,Low
14654,Free,499,10,Low
43608,Free,999,13,Low
21584,Free,999,9,Low
32275,Basic,0,13,Low
26595,Free,0,3,Low
55659,Free,999,32,High
8001,Free,499,20,Low
47637,Basic,0,23,Low
25723,Basic,499,6,High
42702,Premium,0,1,High
38526,Basic,999,20,High
4200,Premium,999,17,Low
23178,Premium,499,8,Low
43966,Basic,499,12,High
56272,Free,0,15,Low
24590,Free,999,26,Low
45919,Free,499,33,High
12908,Basic,999,4,Low
22013,Basic,999,13,Low
38349,Premium,999,29,Low
25268,Basic,999,33,High
26162,Premium,0,8,Low
21016,Basic,499,5,High
38449,Premium,0,29,High
19503,Basic,999,28,Low
19207,Free,499,34,High
47750,Basic,0,29,High
17853,Basic,999,17,Low
58056,Basic,0,23,Low
24936,Basic,0,7,Low
32330,Premium,499,14,Low
56323,Basic,999,2,Low
15817,Free,499,20,Low
42879,Basic,0,12,Low
42408,Free,0,35,High
31459,Premium,499,28,Low
7222,Basic,499,15,High
7795,Premium,499,20,Low
57038,Premium,999,23,High
55846,Premium,499,34,Low
48090,Free,0,25,Low
45251,Free,499,21,High
45828,Free,0,2,High
32961,Basic,499,17,Low
47283,Basic,499,32,High
43416,Free,999,2,High
36332,Basic,499,20,High
29593,Premium,999,18,High
45290,Free,0,23,High
4665,Free,499,11,Low
34120,Basic,499,31,High
29707,Free,0,29,Low
14263,Basic,0,35,High
41833,Premium,999,2,Low
20464,Basic,0,2,High
55924,Basic,0,24,High
18748,Basic,0,33,Low
43665,Free,999,25,Low
8682,Basic,0,3,Low
30201,Basic,499,11,High
58635,Premium,499,28,Low
13091,Premium,499,15,Low
21453,Premium,999,11,Low
38779,Free,0,30,High
3143,Free,499,15,Low
4510,Basic,499,9,High
25624,Premium,0,16,High
17299,Premium,499,4,Low
14642,Premium,499,2,High
52180,Free,499,30,Low
11277,Premium,499,23,High
32512,Basic,499,4,High
35632,Basic,499,8,Low
39829,Premium,999,34,High
10876,Premium,999,8,Low
38991,Free,0,17,High
8960,Free,499,35,High
34818,Premium,499,1,High
39674,Free,499,31,Low
68,Free,0,31,Low
27216,Free,999,5,Low
16713,Basic,499,19,Low
10756,Free,999,29,High
59221,Free,999,24,Low
41382,Basic,999,23,High
42275,Premium,0,32,Low
13349,Basic,999,13,Low
14525,Premium,999,27,High
17516,Basic,0,24,Low
11982,Free,499,13,High
17418,Free,0,10,High
43806,Basic,499,9,Low
29775,Premium,999,4,Low
37821,Basic,0,25,Low
1488,Premium,499,31,Low
1079,Basic,0,24,High
52430,Basic,499,15,Low
53113,Basic,0,33,Low
12693,Premium,499,24,High
30912,Free,499,4,High
913,Basic,0,8,Low
19572,Premium,0,28,High
58598,Free,999,16,High
55192,Premium,0,7,High
62,Basic,499,10,Low
46376,Premium,499,14,Low
44796,Free,999,25,High
8291,Free,999,21,Low
58448,Basic,999,30,High
19343,Free,999,3,Low
42667,Basic,0,28,High
27148,Basic,499,33,High
49754,Premium,0,15,High
55324,Premium,499,25,High
5370,Premium,499,11,Low
58511,Premium,0,13,Low
33055,Basic,999,29,Low
2877,Premium,499,7,High
29439,Basic,0,28,Low
47658,Free,999,10,Low
45454,Free,0,22,High
8027,Premium,999,6,High
18270,Basic,0,12,Low
45247,Premium,499,19,High
43745,Free,0,32,High
26371,Free,499,32,High
51812,Free,999,4,High
16635,Premium,0,1,Low
53430,Basic,499,21,Low
50513,Premium,499,31,Low
52688,Free,499,14,High
57622,Premium,499,18,High
49346,Basic,499,14,Low
26799,Free,499,1,High
34713,Free,0,25,Low
40855,Free,0,22,Low
43135,Basic,999,21,Low
15459,Basic,0,31,High
27274,Basic,499,4,Low
50552,Basic,999,8,High
19803,Basic,999,25,High
36572,Basic,0,21,High
17225,Free,999,6,High
3571,Basic,499,22,High
14068,Free,0,7,High
19960,Premium,499,28,Low
12020,Free,499,3,Low
23175,Premium,0,12,High
26597,Basic,999,23,High
54892,Premium,499,9,High
29229,Premium,499,7,High
52277,Premium,499,14,High
27535,Free,499,3,High
23186,Premium,999,1,Low
29045,Basic,999,26,High
48814,Free,999,11,High
50611,Free,0,18,High
52138,Free,999,23,High
45063,Premium,999,29,High
27076,Free,999,18,Low
43992,Basic,0,7,High
59557,Premium,999,5,Low
38951,Free,999,26,Low
21491,Premium,499,15,High
54971,Basic,0,17,Low
12382,Basic,999,35,High
10155,Basic,0,12,High
34477,Basic,0,18,Low
29503,Basic,0,14,Low
9129,Free,0,12,Low
8450,Basic,999,31,High
21714,Basic,999,4,High
23519,Basic,999,30,Low
29167,Premium,499,16,Low
4628,Basic,0,31,High
40893,Premium,0,4,High
42683,Free,499,20,Low
28895,Free,999,27,Low
14049,Basic,999,15,High
54032,Free,499,8,High
4244,Premium,499,21,Low
43361,Basic,0,23,High
41401,Basic,999,23,Low
41709,Free,499,13,Low
43928,Basic,499,28,Low
36483,Free,499,9,Low
28001,Premium,999,17,High
59913,Basic,0,9,High
41433,Free,499,21,Low
50493,Basic,999,15,Low
32754,Basic,999,27,Low
1452,Free,999,27,High
38047,Free,499,10,High
51039,Free,0,6,High
30491,Free,999,18,High
508,Basic,999,8,Low
55754,Basic,999,2,High
252,Basic,0,17,Low
35094,Free,999,23,High
17888,Basic,0,2,High
36632,Premium,499,25,High
3899,Free,499,23,High
51337,Free,499,26,Low
29839,Basic,0,11,Low
48520,Basic,0,9,Low
24977,Free,0,2,Low
54671,Premium,0,18,Low
27851,Premium,999,10,Low
25523,Free,0,23,Low
18237,Free,999,5,High
11823,Basic,499,1,High
34695,Free,999,33,High
37059,Free,999,9,High
43531,Premium,0,7,Low
4020,Free,499,35,Low
39755,Premium,499,27,High
29571,Free,999,1,High
53107,Basic,499,35,Low
6629,Premium,999,28,Low
42188,Free,499,28,Low
10775,Premium,0,2,Low
18558,Premium,999,30,Low
35324,Basic,0,30,High
4996,Free,0,12,Low
16053,Premium,499,3,High
14301,Free,999,6,Low
44822,Premium,0,12,Low
15713,Premium,499,27,High
36810,Premium,499,3,High
43502,Premium,0,26,High
39712,Free,499,28,High
26984,Premium,499,14,Low
16425,Free,999,11,Low
25866,Basic,499,24,High
53844,Premium,0,16,High
13409,Premium,0,24,Low
49642,Premium,499,24,High
8526,Free,499,2,Low
13600,Basic,0,13,Low
21042,Basic,499,17,High
18397,Basic,0,10,Low
58007,Basic,999,7,High
40540,Free,0,2,Low
42707,Premium,999,27,High
43317,Premium,0,3,Low
11897,Basic,0,23,Low
15357,Premium,999,28,Low
33525,Basic,499,12,Low
49712,Premium,0,12,Low
44177,Free,0,30,Low
57105,Premium,499,33,High
14942,Free,499,16,Low
16010,Premium,0,9,Low
44227,Premium,0,12,Low
39758,Premium,499,7,Low
11427,Premium,499,30,High
41386,Premium,999,27,High
2260,Free,999,12,High
36837,Premium,0,9,Low
23847,Basic,0,25,Low
12488,Premium,499,11,High
55033,Premium,499,22,Low
16394,Premium,0,29,Low
27919,Basic,499,13,Low
56180,Free,0,19,Low
55662,Premium,499,1,Low
43370,Basic,499,18,Low
28011,Premium,999,26,Low
27680,Basic,0,27,Low
45717,Basic,0,1,Low
8912,Premium,0,9,Low
26393,Premium,0,23,High
10485,Premium,999,20,Low
19716,Premium,499,27,Low
32312,Premium,0,32,High
50328,Free,0,29,High
20068,Premium,0,4,Low
8248,Free,999,24,Low
14029,Basic,499,12,Low
35424,Premium,999,15,High
50125,Premium,499,32,High
22129,Premium,999,22,High
57142,Basic,499,16,Low
53078,Basic,499,34,Low
51504,Basic,499,26,High
51420,Premium,0,7,Low
45002,Basic,999,21,High
19602,Free,499,9,Low
31632,Premium,499,8,High
51530,Basic,499,19,High
7531,Basic,999,24,Low
6923,Premium,499,20,High
7131,Basic,0,35,Low
49328,Free,0,33,High
53368,Premium,0,15,Low
11894,Free,999,35,High
8513,Free,499,22,High
11018,Free,999,2,Low
49851,Basic,499,17,High
14847,Premium,499,11,Low
30013,Basic,499,18,Low
14755,Free,999,11,Low
3211,Premium,999,30,High
5374,Free,999,10,Low
24809,Free,499,15,Low
25044,Premium,499,7,High
1490,Premium,499,14,Low
44336,Premium,999,35,High
19092,Basic,499,9,High
36859,Premium,0,14,Low
7680,Basic,0,5,Low
39761,Free,999,12,High
24467,Free,499,6,Low
35116,Basic,499,18,Low
33471,Premium,499,7,High
19082,Premium,999,11,Low
5681,Free,0,26,High
35838,Premium,0,12,Low
28290,Premium,0,30,High
1337,Premium,999,4,High
48907,Basic,499,29,Low
56423,Premium,999,17,High
11252,Free,499,33,High
37894,Premium,999,23,High
26172,Free,499,35,Low
25381,Premium,0,18,Low
57296,Free,0,15,Low
44120,Basic,499,15,Low
55008,Basic,499,1,High
14780,Basic,499,6,Low
28587,Free,499,29,Low
29625,Free,499,3,High
17117,Premium,999,9,High
39311,Free,999,7,High
19136,Free,499,24,High
3420,Premium,999,2,Low
540,Premium,999,19,Low
2045,Basic,499,20,Low
18664,Free,499,24,Low
57544,Premium,0,23,High
56036,Free,999,19,High
39092,Basic,0,20,High
14233,Free,499,3,Low
35444,Free,0,2,Low
50327,Premium,499,25,High
17682,Premium,0,29,Low
39470,Basic,499,15,Low
18745,Basic,0,29,Low
31980,Basic,0,27,Low
36921,Premium,499,17,Low
43107,Premium,0,11,Low
26602,Basic,0,4,High
48921,Premium,999,18,Low
52657,Premium,999,6,Low
43902,Basic,0,10,Low
58173,Free,499,23,High
51464,Premium,499,17,High
45508,Basic,499,13,Low
11332,Basic,0,24,High
16364,Basic,0,21,Low
17282,Basic,0,12,High
54161,Premium,999,14,Low
26278,Premium,0,18,High
35463,Free,0,27,Low
32129,Basic,499,19,High
42962,Premium,999,11,High
21536,Free,999,7,Low
50289,Free,0,7,High
19437,Premium,499,31,Low
8148,Basic,999,19,Low
38150,Basic,0,7,Low
18025,Free,0,28,Low
33649,Free,499,35,Low
36729,Basic,0,18,Low
21264,Free,999,29,High
37275,Premium,0,31,Low
36206,Basic,499,32,Low
3694,Premium,499,20,Low
50701,Basic,0,16,Low
32517,Free,499,21,Low
50504,Free,499,21,Low
31207,Free,499,12,High
15176,Free,999,2,High
32348,Free,999,14,High
14376,Free,999,15,High
3425,Premium,499,9,Low
15789,Premium,999,13,High
28411,Free,999,17,Low
17586,Free,999,1,Low
32403,Premium,999,14,High
58326,Premium,499,9,High
16552,Free,999,30,Low
49986,Basic,999,4,High
53185,Premium,999,9,Low
12924,Premium,0,19,Low
55909,Premium,0,28,Low
8487,Premium,499,4,Low
43742,Free,999,23,Low
38873,Basic,499,34,Low
51947,Premium,499,10,High
29557,Basic,0,9,High
51260,Basic,499,33,Low
54663,Premium,499,32,High
50189,Premium,0,9,High
38246,Free,499,13,High
10462,Basic,999,20,Low
29534,Free,999,14,High
30745,Basic,499,5,Low
7756,Basic,499,6,High
44418,Free,999,22,High
52948,Basic,0,18,Low
5680,Free,0,34,Low
51123,Basic,499,18,Low
47404,Premium,499,18,Low
53079,Premium,499,27,High
3454,Free,0,6,High
714,Basic,0,6,Low
45548,Basic,999,20,Low
25874,Basic,499,35,Low
18655,Premium,499,28,High
30260,Free,499,1,Low
32943,Free,999,2,Low
13081,Premium,499,23,High
19744,Free,0,33,High
40190,Free,499,30,Low
9067,Premium,999,31,Low
32809,Premium,499,19,Low
20699,Premium,999,26,Low
9345,Free,499,28,Low
56761,Basic,499,32,Low
57909,Free,499,22,Low
4610,Free,499,4,Low
38340,Premium,999,6,Low
6902,Free,999,34,Low
47005,Basic,999,15,Low
18411,Free,499,13,High
32619,Basic,999,3,High
48647,Premium,499,15,Low
26836,Free,999,26,High
15130,Free,999,35,Low
57172,Premium,499,6,Low
42167,Free,0,31,Low
56007,Basic,999,13,Low
21771,Premium,0,8,Low
33714,Basic,0,29,High
27940,Premium,0,13,High
22781,Premium,499,32,Low
49190,Premium,0,4,Low
30748,Free,0,22,Low
39834,Free,0,6,High
34504,Premium,0,28,Low
10291,Free,0,9,Low
31664,Basic,499,19,Low
40884,Free,0,6,Low
31132,Basic,0,28,Low
34477,Premium,0,28,High
51424,Free,0,19,Low
39974,Free,499,25,Low
18420,Free,0,19,Low
29181,Premium,499,11,High
2524,Basic,999,10,Low
24308,Basic,0,16,High
7569,Premium,0,28,Low
27604,Free,0,27,High
41405,Premium,0,24,High
22574,Free,0,4,High
57102,Free,499,26,Low
9160,Premium,999,15,High
51818,Basic,499,35,Low
10888,Premium,499,17,Low
22243,Basic,999,6,Low
18467,Premium,999,27,Low
15057,Premium,999,35,High
27435,Basic,499,12,Low
51074,Premium,0,17,High
39016,Basic,0,11,Low
58379,Premium,499,28,High
53216,Premium,499,32,Low
44069,Premium,499,2,High
48294,Basic,499,16,Low
18906,Premium,999,19,High
34536,Free,0,34,Low
19086,Basic,499,6,High
29463,Free,499,5,High
8175,Basic,999,2,Low
31738,Premium,999,11,Low
32965,Basic,499,12,High
53474,Basic,499,3,Low
45210,Free,499,28,High
48276,Premium,0,10,Low
44979,Basic,0,30,High
13488,Free,499,22,High
30283,Premium,999,25,Low
22834,Free,499,4,High
43555,Premium,499,7,High
16373,Basic,499,17,Low
31276,Premium,0,28,Low
7490,Premium,999,32,Low
25040,Premium,499,29,Low
31820,Premium,999,15,High
