station_id,pm2_5,pm10,aqi_category,recorded_date
447,335,420,Severe,2018-07-07 08:18:57
738,253,332,Very Poor,2021-07-21 23:48:44
298,239,357,Very Poor,2020-01-31 22:39:21
311,279,370,Very Poor,2024-06-09 15:33:22
736,26,79,Good,2018-01-09 07:18:36
566,51,125,Moderate,2018-11-04 08:24:33
776,276,340,Very Poor,2019-12-07 20:27:49
348,95,168,Moderate,2022-02-08 16:44:04
234,247,339,Very Poor,2018-10-06 08:13:19
326,181,279,Poor,2020-09-02 22:02:56
220,317,393,Severe,2020-11-27 08:08:40
27,71,105,Moderate,2024-08-01 10:37:10
501,244,313,Very Poor,2019-03-05 17:15:19
131,35,76,Good,2021-02-19 07:08:05
305,90,151,Moderate,2021-12-10 01:23:40
544,216,234,Very Poor,2024-01-18 00:28:13
300,201,284,Very Poor,2024-01-11 07:34:37
674,126,217,Poor,2021-01-18 11:59:06
292,115,180,Poor,2018-05-29 02:03:36
776,84,138,Moderate,2022-07-07 14:56:11
53,230,258,Very Poor,2021-12-15 03:25:17
81,242,298,Very Poor,2022-06-09 17:40:47
663,165,260,Poor,2018-05-31 16:53:32
271,192,263,Poor,2024-06-27 01:13:16
798,204,224,Very Poor,2022-03-05 14:14:50
202,33,151,Good,2020-08-20 01:32:41
570,294,343,Very Poor,2023-04-30 16:56:47
170,328,339,Severe,2019-07-17 09:08:17
648,38,144,Good,2018-04-13 10:05:29
233,241,351,Very Poor,2021-01-24 04:15:09
283,226,291,Very Poor,2023-09-04 05:46:50
339,47,68,Good,2021-05-11 22:28:40
433,300,378,Very Poor,2019-08-19 15:53:04
672,348,455,Severe,2023-12-23 18:10:57
760,273,380,Very Poor,2022-03-25 18:22:15
487,231,267,Very Poor,2022-12-31 18:19:12
656,286,292,Very Poor,2023-06-18 05:14:49
660,234,318,Very Poor,2019-03-23 15:32:39
463,121,231,Poor,2024-10-15 12:41:43
726,89,174,Moderate,2023-12-03 03:37:41
478,40,96,Good,2024-02-07 10:34:13
229,85,180,Moderate,2024-08-14 02:15:43
47,159,240,Poor,2021-02-27 03:39:15
482,306,421,Severe,2019-10-28 12:02:47
244,80,134,Moderate,2022-04-08 10:48:57
13,38,129,Good,2020-03-25 06:28:22
405,280,382,Very Poor,2023-09-08 18:06:29
125,118,229,Poor,2024-12-06 14:43:28
748,196,304,Poor,2020-07-30 07:19:39
411,90,171,Moderate,2020-04-07 10:19:18
420,326,412,Severe,2019-08-13 13:47:01
273,309,391,Severe,2021-05-14 10:50:56
398,14,96,Good,2023-07-15 04:09:30
62,268,289,Very Poor,2022-02-05 15:56:41
235,271,347,Very Poor,2020-08-05 05:24:46
576,49,117,Good,2020-01-31 19:44:51
625,299,396,Very Poor,2021-04-28 05:47:10
722,203,281,Very Poor,2022-04-09 08:18:08
433,117,142,Poor,2024-01-19 17:55:59
651,137,188,Poor,2020-04-24 23:57:49
119,252,344,Very Poor,2023-05-03 03:36:36
382,205,227,Very Poor,2023-11-15 11:46:57
401,267,279,Very Poor,2021-09-14 04:47:17
67,247,281,Very Poor,2020-07-18 08:28:13
114,115,190,Poor,2024-07-30 04:56:31
206,336,398,Severe,2022-08-21 19:25:11
554,23,84,Good,2024-06-11 00:39:50
35,101,138,Poor,2018-02-27 13:24:38
346,14,64,Good,2020-02-13 20:32:38
620,207,212,Very Poor,2020-03-14 18:43:06
474,248,323,Very Poor,2021-05-15 08:12:06
122,46,136,Good,2018-11-02 12:41:59
549,60,129,Moderate,2019-07-04 18:23:46
203,325,415,Severe,2022-06-06 13:10:02
279,101,213,Poor,2022-08-24 01:11:06
127,331,398,Severe,2018-12-20 05:04:09
596,79,189,Moderate,2018-03-10 21:27:45
2,302,395,Severe,2021-03-19 20:36:49
491,348,417,Severe,2024-07-09 12:27:33
322,215,311,Very Poor,2024-03-08 17:41:39
617,147,187,Poor,2021-12-03 11:30:37
786,186,245,Poor,2018-11-24 11:57:23
102,116,199,Poor,2020-12-02 18:10:31
238,243,251,Very Poor,2024-01-13 16:18:46
125,320,401,Severe,2022-01-02 12:13:15
615,253,343,Very Poor,2020-12-08 08:38:30
268,138,166,Poor,2019-05-20 19:25:28
732,293,395,Very Poor,2020-03-16 13:56:28
527,319,438,Severe,2022-08-21 04:27:03
286,84,188,Moderate,2018-10-27 11:40:09
87,219,314,Very Poor,2024-08-21 11:30:26
30,309,379,Severe,2022-01-28 16:18:59
564,189,228,Poor,2019-05-06 01:25:21
611,243,330,Very Poor,2022-05-07 03:12:49
609,184,258,Poor,2020-01-31 18:48:50
668,161,240,Poor,2019-01-05 00:55:13
65,99,216,Moderate,2024-10-18 02:05:26
38,295,342,Very Poor,2018-12-01 17:45:02
358,172,288,Poor,2021-01-20 03:27:37
34,116,231,Poor,2020-04-24 18:07:32
108,99,181,Moderate,2024-03-04 14:52:04
687,316,432,Severe,2021-08-26 18:13:15
300,105,124,Poor,2020-12-31 23:37:33
484,100,155,Moderate,2022-02-28 11:09:24
352,91,186,Moderate,2024-05-23 05:32:26
34,105,209,Poor,2024-03-18 15:05:50
584,133,193,Poor,2018-06-19 02:03:03
51,237,311,Very Poor,2021-03-13 12:49:19
561,231,294,Very Poor,2019-11-06 17:00:09
345,201,256,Very Poor,2023-07-03 19:43:47
625,145,261,Poor,2024-10-04 09:17:39
541,218,224,Very Poor,2020-06-24 17:51:24
232,257,275,Very Poor,2024-06-01 04:19:07
703,248,332,Very Poor,2020-09-15 21:09:07
687,248,254,Very Poor,2020-07-05 03:39:28
536,317,436,Severe,2023-09-26 20:01:59
307,38,92,Good,2020-03-05 08:57:27
497,82,148,Moderate,2023-12-24 16:04:31
379,18,124,Good,2021-01-03 05:48:47
555,201,275,Very Poor,2021-12-25 08:22:14
550,96,162,Moderate,2024-05-30 15:51:16
561,100,166,Moderate,2021-11-18 10:38:26
84,133,150,Poor,2021-02-12 15:23:16
83,198,257,Poor,2019-11-23 07:43:05
672,286,328,Very Poor,2018-05-01 17:46:59
469,315,413,Severe,2021-01-09 05:24:00
144,179,198,Poor,2023-01-18 08:33:38
420,151,194,Poor,2024-01-17 12:49:00
42,299,408,Very Poor,2019-08-25 00:21:32
645,203,276,Very Poor,2024-06-14 02:09:28
717,151,185,Poor,2019-10-04 17:21:46
766,203,280,Very Poor,2023-11-27 13:30:51
42,152,167,Poor,2020-01-14 05:28:01
528,273,350,Very Poor,2022-04-17 06:24:05
767,208,228,Very Poor,2019-04-27 20:08:11
313,38,121,Good,2023-08-25 14:25:14
422,125,182,Poor,2019-05-27 09:28:23
88,283,326,Very Poor,2018-07-07 23:04:57
384,344,391,Severe,2018-06-21 05:31:07
710,136,233,Poor,2023-05-02 19:54:04
553,281,362,Very Poor,2024-11-25 14:59:54
602,135,204,Poor,2018-11-22 14:49:05
146,321,379,Severe,2024-05-28 12:38:11
26,223,276,Very Poor,2024-06-28 09:14:21
181,238,291,Very Poor,2020-09-30 10:57:16
220,140,249,Poor,2024-07-26 18:51:11
48,157,189,Poor,2023-03-17 12:41:38
476,248,361,Very Poor,2023-04-17 03:11:27
632,326,373,Severe,2021-08-23 02:21:48
301,218,241,Very Poor,2021-04-28 18:24:47
39,165,218,Poor,2020-09-25 21:32:40
81,210,282,Very Poor,2022-05-02 10:50:16
476,221,235,Very Poor,2022-04-01 03:02:16
709,100,198,Moderate,2022-04-20 15:28:45
250,292,401,Very Poor,2024-01-26 02:35:49
618,187,264,Poor,2020-12-14 05:05:08
548,189,196,Poor,2022-06-27 17:12:24
742,287,306,Very Poor,2020-04-07 22:01:32
406,73,166,Moderate,2023-09-24 13:27:24
643,184,276,Poor,2020-03-26 19:04:41
184,204,275,Very Poor,2018-08-12 15:31:54
732,157,180,Poor,2023-12-25 20:16:52
540,260,344,Very Poor,2020-02-15 03:19:28
398,242,361,Very Poor,2023-10-08 09:10:06
628,212,324,Very Poor,2021-04-14 01:17:35
354,179,278,Poor,2020-10-17 12:36:15
367,205,272,Very Poor,2023-07-11 13:44:33
500,202,220,Very Poor,2024-09-05 00:53:35
493,208,326,Very Poor,2021-03-18 05:37:14
791,345,355,Severe,2022-08-15 18:41:34
320,184,213,Poor,2019-04-28 23:14:39
496,15,85,Good,2020-09-14 08:02:36
34,251,359,Very Poor,2019-11-18 21:11:14
379,293,339,Very Poor,2018-09-01 10:35:25
769,341,369,Severe,2023-03-30 17:03:57
371,335,407,Severe,2020-05-21 07:11:24
781,68,75,Moderate,2023-12-07 07:15:14
741,204,235,Very Poor,2019-03-10 08:33:10
376,217,280,Very Poor,2018-06-02 05:13:51
123,254,306,Very Poor,2023-12-14 23:52:48
799,78,190,Moderate,2018-04-27 15:05:20
87,247,360,Very Poor,2024-07-02 12:09:33
128,87,148,Moderate,2018-10-03 15:53:51
68,49,132,Good,2019-06-24 20:07:12
159,34,108,Good,2021-01-17 16:50:12
689,270,280,Very Poor,2021-04-12 01:21:28
490,320,406,Severe,2024-03-05 02:39:39
777,307,371,Severe,2019-06-21 11:49:44
58,105,196,Poor,2024-10-29 18:51:20
328,191,239,Poor,2019-07-10 19:34:08
6,63,76,Moderate,2020-03-05 10:47:06
690,98,210,Moderate,2020-02-10 05:54:40
615,203,227,Very Poor,2020-05-21 04:07:52
568,149,202,Poor,2024-04-04 07:11:20
315,141,163,Poor,2024-02-19 14:31:26
549,261,333,Very Poor,2019-12-09 15:45:02
199,145,215,Poor,2024-08-26 16:23:40
641,14,50,Good,2022-07-24 06:16:48
408,315,386,Severe,2021-10-14 10:13:47
347,146,261,Poor,2024-01-31 15:21:48
425,296,326,Very Poor,2023-06-28 20:57:08
667,205,290,Very Poor,2024-02-01 02:04:15
17,112,118,Poor,2021-01-05 02:28:00
574,322,429,Severe,2020-08-21 11:31:00
283,345,440,Severe,2024-05-03 15:49:40
753,198,259,Poor,2023-06-28 08:50:48
330,149,189,Poor,2021-05-07 21:31:52
786,276,333,Very Poor,2020-11-09 08:23:40
87,245,316,Very Poor,2019-04-02 19:46:03
371,117,231,Poor,2024-05-15 12:27:43
319,239,356,Very Poor,2020-11-02 04:18:26
431,245,363,Very Poor,2021-08-23 02:07:48
646,159,200,Poor,2019-03-23 16:03:36
681,55,148,Moderate,2021-03-27 02:01:17
215,229,288,Very Poor,2019-10-06 12:21:54
496,134,155,Poor,2019-07-27 20:12:19
452,195,264,Poor,2019-10-19 10:48:25
748,146,194,Poor,2018-05-10 23:11:13
77,297,379,Very Poor,2024-03-21 07:28:39
596,325,430,Severe,2021-08-13 07:16:39
727,230,319,Very Poor,2020-07-02 09:21:53
335,302,322,Severe,2020-10-31 03:07:09
516,280,295,Very Poor,2018-10-20 07:56:28
28,18,90,Good,2023-04-27 09:51:09
667,187,237,Poor,2024-06-12 20:51:50
471,272,336,Very Poor,2020-09-23 13:21:18
791,91,167,Moderate,2022-04-21 11:55:11
740,202,242,Very Poor,2018-10-27 17:41:02
189,161,230,Poor,2018-05-22 12:52:10
602,218,259,Very Poor,2023-06-22 04:14:29
628,257,358,Very Poor,2023-11-07 14:18:40
430,311,320,Severe,2019-01-10 20:18:07
191,249,310,Very Poor,2021-04-29 17:28:06
762,210,251,Very Poor,2024-09-28 00:59:54
477,208,244,Very Poor,2021-02-08 11:38:18
260,90,136,Moderate,2023-11-24 23:31:09
361,290,310,Very Poor,2023-12-23 07:13:39
25,97,113,Moderate,2021-07-03 04:18:52
580,323,376,Severe,2020-03-05 20:37:50
549,93,140,Moderate,2023-03-21 03:03:36
3,290,351,Very Poor,2021-01-21 19:55:44
95,348,354,Severe,2023-04-04 06:12:42
355,50,75,Good,2022-09-27 08:07:31
304,271,356,Very Poor,2021-01-29 12:24:29
98,45,147,Good,2020-06-02 01:41:21
281,86,189,Moderate,2019-10-01 12:44:20
731,121,147,Poor,2023-03-01 03:23:34
517,253,264,Very Poor,2022-10-01 17:12:35
635,24,101,Good,2020-12-26 02:21:58
216,246,306,Very Poor,2021-08-30 12:40:30
776,200,234,Poor,2021-08-23 21:35:06
721,90,200,Moderate,2019-07-22 14:40:18
585,182,285,Poor,2024-10-13 04:38:50
621,335,349,Severe,2024-10-24 15:35:25
586,218,259,Very Poor,2020-09-12 21:04:09
782,287,311,Very Poor,2023-06-11 14:00:50
608,36,127,Good,2018-06-16 15:59:32
555,23,54,Good,2024-10-10 11:12:52
523,149,170,Poor,2019-09-23 01:28:33
369,163,198,Poor,2023-03-23 05:27:14
427,243,248,Very Poor,2018-05-25 14:39:22
345,310,378,Severe,2020-04-09 09:50:42
634,38,75,Good,2020-07-19 09:58:14
236,110,180,Poor,2022-06-09 14:19:16
113,48,81,Good,2018-01-03 10:02:16
434,307,351,Severe,2018-08-27 16:49:06
363,237,262,Very Poor,2019-08-29 21:15:00
549,53,62,Moderate,2024-06-02 12:17:07
47,305,416,Severe,2023-04-13 17:54:12
466,224,334,Very Poor,2022-07-01 00:35:00
421,68,186,Moderate,2022-11-22 02:50:55
386,210,279,Very Poor,2021-07-25 11:42:11
476,147,242,Poor,2020-11-22 12:47:54
45,309,414,Severe,2019-10-15 08:59:40
376,335,428,Severe,2023-10-14 05:17:46
554,184,243,Poor,2023-08-03 00:09:29
268,53,75,Moderate,2018-02-23 22:29:39
750,112,157,Poor,2018-09-28 15:20:15
214,222,251,Very Poor,2023-01-20 14:42:55
562,118,125,Poor,2019-12-01 00:58:04
212,237,243,Very Poor,2023-07-03 00:32:04
596,319,382,Severe,2021-05-15 10:33:44
327,343,417,Severe,2019-07-28 22:26:25
24,110,156,Poor,2024-11-30 06:56:21
166,280,341,Very Poor,2022-12-05 11:03:48
55,162,169,Poor,2019-05-12 02:20:03
355,85,93,Moderate,2023-05-26 22:44:29
308,172,287,Poor,2023-01-14 01:45:19
248,57,164,Moderate,2018-05-13 11:37:57
751,261,356,Very Poor,2018-06-10 04:52:01
616,132,141,Poor,2019-11-22 12:50:46
160,324,374,Severe,2018-09-18 07:41:24
99,130,215,Poor,2023-09-04 23:37:35
513,302,351,Severe,2023-10-21 23:07:02
20,288,396,Very Poor,2024-06-27 21:58:52
763,259,336,Very Poor,2024-04-22 19:08:20
422,229,295,Very Poor,2019-08-18 01:21:42
266,37,132,Good,2023-11-02 20:18:06
204,95,204,Moderate,2018-01-15 20:21:15
318,169,270,Poor,2020-01-19 08:01:06
420,53,119,Moderate,2018-03-11 06:27:16
513,76,138,Moderate,2023-08-20 02:06:05
608,262,349,Very Poor,2019-03-02 08:30:56
259,270,315,Very Poor,2024-11-14 16:15:58
564,253,299,Very Poor,2020-09-14 12:28:46
510,26,112,Good,2018-08-12 03:10:53
559,124,193,Poor,2021-03-05 06:13:16
9,322,364,Severe,2018-07-02 01:56:41
225,277,381,Very Poor,2020-02-05 21:31:39
197,320,407,Severe,2019-02-24 14:59:35
82,235,267,Very Poor,2023-02-17 06:35:39
469,339,420,Severe,2019-03-16 18:54:31
269,184,209,Poor,2023-12-18 18:32:05
434,264,366,Very Poor,2021-12-07 23:13:15
766,263,309,Very Poor,2022-05-10 13:13:59
741,293,394,Very Poor,2021-01-11 21:06:18
472,277,291,Very Poor,2022-08-18 19:45:05
350,67,147,Moderate,2021-03-20 07:46:09
485,165,261,Poor,2023-01-20 10:59:17
666,89,148,Moderate,2019-11-08 13:51:22
467,229,262,Very Poor,2021-05-03 19:03:39
175,111,186,Poor,2024-11-15 08:33:08
103,22,36,Good,2021-09-27 19:46:59
248,135,191,Poor,2024-11-28 05:53:16
293,144,186,Poor,2024-04-30 10:56:16
751,337,427,Severe,2021-06-21 16:15:13
100,63,131,Moderate,2018-11-16 16:46:27
706,310,385,Severe,2022-08-17 01:18:10
696,142,259,Poor,2021-04-20 12:03:02
580,23,55,Good,2018-03-31 11:06:20
607,303,319,Severe,2024-05-05 14:55:37
267,177,227,Poor,2018-01-18 13:16:05
218,163,266,Poor,2019-06-24 13:43:14
244,33,104,Good,2023-08-25 10:42:57
348,282,352,Very Poor,2021-05-23 11:30:33
786,218,262,Very Poor,2023-03-12 00:20:01
421,207,242,Very Poor,2018-01-28 19:51:54
406,174,263,Poor,2019-09-19 19:14:58
182,205,279,Very Poor,2023-04-16 22:43:15
134,101,160,Poor,2020-05-25 15:34:45
251,341,415,Severe,2024-10-28 02:44:38
232,121,138,Poor,2024-10-15 11:21:05
797,340,423,Severe,2020-09-10 10:59:34
168,184,208,Poor,2021-07-29 07:47:43
373,30,50,Good,2019-06-20 08:02:44
281,145,258,Poor,2021-12-30 16:53:01
454,302,404,Severe,2020-05-16 08:31:23
668,217,272,Very Poor,2018-06-03 03:16:40
720,204,256,Very Poor,2022-03-19 01:17:17
600,207,313,Very Poor,2018-04-09 22:03:57
438,296,325,Very Poor,2022-05-05 18:38:04
44,99,153,Moderate,2020-12-13 17:48:20
503,331,447,Severe,2022-02-15 16:25:09
281,314,380,Severe,2020-08-16 12:07:02
62,89,176,Moderate,2018-05-20 16:11:09
257,58,137,Moderate,2018-11-02 05:14:44
396,272,278,Very Poor,2021-01-11 05:07:41
267,235,280,Very Poor,2019-04-16 22:06:55
516,53,156,Moderate,2018-04-05 02:52:33
136,264,315,Very Poor,2021-01-26 06:32:41
334,159,205,Poor,2018-04-18 06:44:51
614,286,351,Very Poor,2019-11-26 22:46:52
621,26,55,Good,2020-03-22 12:42:11
319,109,154,Poor,2018-05-01 15:44:42
425,236,307,Very Poor,2021-04-14 17:47:23
480,19,47,Good,2023-01-30 20:30:13
429,158,205,Poor,2024-07-16 01:57:21
201,307,375,Severe,2020-03-21 06:16:29
157,308,342,Severe,2023-11-26 10:50:33
298,258,350,Very Poor,2024-09-03 15:19:47
50,333,427,Severe,2020-02-06 05:54:45
789,112,217,Poor,2021-12-16 16:10:46
430,178,195,Poor,2021-03-29 18:19:03
767,74,79,Moderate,2019-01-14 10:53:36
415,116,204,Poor,2020-07-03 18:31:54
73,89,197,Moderate,2018-08-03 22:17:27
529,349,396,Severe,2024-02-24 10:43:35
366,60,116,Moderate,2018-10-18 21:34:06
176,30,91,Good,2024-06-10 22:42:54
75,230,313,Very Poor,2024-06-18 15:05:23
51,151,227,Poor,2018-08-19 21:13:34
377,275,351,Very Poor,2019-11-01 13:33:45
214,131,158,Poor,2024-03-05 00:54:13
738,162,272,Poor,2021-03-07 08:15:36
284,86,129,Moderate,2024-03-09 00:14:37
168,147,168,Poor,2024-10-10 23:35:56
730,103,117,Poor,2023-08-28 09:52:03
382,203,213,Very Poor,2021-04-03 21:06:30
623,242,345,Very Poor,2022-12-07 11:02:04
471,103,155,Poor,2023-11-15 05:45:38
394,69,112,Moderate,2022-10-17 11:04:22
220,174,247,Poor,2022-11-21 20:03:59
701,142,184,Poor,2024-02-25 20:07:57
19,138,239,Poor,2023-02-08 21:01:53
322,253,286,Very Poor,2019-06-05 14:28:16
691,299,396,Very Poor,2018-10-29 22:02:53
765,87,133,Moderate,2018-02-02 22:45:29
127,241,355,Very Poor,2019-09-22 02:41:20
419,339,361,Severe,2023-08-30 19:12:10
110,211,278,Very Poor,2018-05-02 06:13:19
9,181,253,Poor,2021-02-26 14:06:07
590,216,291,Very Poor,2022-02-03 16:28:38
255,46,73,Good,2020-10-08 14:01:43
630,324,384,Severe,2020-05-30 09:47:18
154,200,313,Poor,2018-04-04 05:01:24
542,345,402,Severe,2021-11-17 08:57:21
609,267,367,Very Poor,2021-12-07 02:19:41
613,107,126,Poor,2024-07-14 22:15:35
149,111,124,Poor,2021-09-29 09:56:24
639,189,228,Poor,2018-12-23 09:12:12
616,273,378,Very Poor,2021-06-18 12:06:28
23,75,118,Moderate,2018-01-26 07:54:43
408,95,115,Moderate,2024-02-04 02:33:00
679,214,265,Very Poor,2021-06-12 03:33:02
317,329,403,Severe,2018-06-29 15:54:48
505,25,98,Good,2024-10-10 02:25:35
518,276,367,Very Poor,2023-03-28 14:28:44
691,187,273,Poor,2021-02-03 04:20:39
430,232,314,Very Poor,2023-03-16 18:51:43
515,204,315,Very Poor,2022-08-18 04:12:23
52,203,316,Very Poor,2020-07-31 12:15:38
228,328,396,Severe,2018-04-01 21:56:08
105,204,214,Very Poor,2022-09-02 22:20:45
99,255,285,Very Poor,2022-01-31 11:00:08
103,171,196,Poor,2022-01-02 07:58:42
173,311,366,Severe,2020-01-21 22:34:24
732,276,359,Very Poor,2018-04-19 09:18:00
249,42,157,Good,2022-02-04 14:04:04
139,164,203,Poor,2022-12-20 02:36:50
24,164,224,Poor,2024-09-03 05:50:51
70,59,151,Moderate,2020-08-16 00:07:40
553,242,272,Very Poor,2021-01-28 21:49:34
723,209,237,Very Poor,2023-11-01 00:58:54
28,53,171,Moderate,2021-02-13 22:10:50
560,251,364,Very Poor,2024-06-28 12:02:21
657,68,107,Moderate,2019-03-17 03:13:32
679,54,145,Moderate,2018-03-15 03:05:53
308,41,86,Good,2020-11-09 02:53:17
282,91,99,Moderate,2018-06-03 23:59:56
719,28,36,Good,2018-07-12 14:07:26
344,218,288,Very Poor,2023-10-10 09:37:31
738,167,256,Poor,2022-05-17 19:16:31
301,117,162,Poor,2020-06-27 23:19:36
453,90,136,Moderate,2019-03-29 06:17:36
234,160,267,Poor,2020-07-26 02:26:27
352,112,203,Poor,2022-03-28 09:47:08
120,229,295,Very Poor,2019-06-24 13:54:17
288,261,315,Very Poor,2022-11-05 20:15:26
117,145,159,Poor,2018-04-29 19:37:41
51,49,115,Good,2018-12-31 11:53:26
446,152,266,Poor,2021-01-29 22:00:04
463,218,248,Very Poor,2018-05-16 10:53:39
208,55,65,Moderate,2018-10-01 06:41:05
483,203,234,Very Poor,2022-08-17 16:45:18
479,221,301,Very Poor,2024-04-20 18:21:23
26,266,328,Very Poor,2019-12-11 10:08:58
344,254,360,Very Poor,2021-03-19 14:06:18
239,17,79,Good,2019-02-14 02:55:32
386,227,263,Very Poor,2022-07-19 11:17:48
246,71,78,Moderate,2021-01-12 04:02:22
464,207,247,Very Poor,2024-06-10 11:57:59
126,308,420,Severe,2024-03-31 14:17:07
289,38,101,Good,2022-03-06 07:36:05
341,41,143,Good,2021-10-10 10:42:54
376,345,397,Severe,2019-08-25 02:08:08
790,280,376,Very Poor,2024-12-07 23:10:16
522,273,352,Very Poor,2018-06-02 21:33:24
379,321,372,Severe,2019-05-20 11:31:17
767,257,361,Very Poor,2024-06-25 20:34:56
738,272,381,Very Poor,2019-01-10 05:24:35
712,188,233,Poor,2021-05-29 20:50:35
36,337,370,Severe,2019-11-04 16:12:02
367,68,173,Moderate,2018-12-10 16:07:53
64,32,39,Good,2020-07-09 08:02:34
545,42,96,Good,2022-08-19 14:05:06
606,309,377,Severe,2024-05-20 17:22:36
171,84,95,Moderate,2018-03-03 23:14:27
762,185,286,Poor,2021-11-12 17:03:22
775,245,362,Very Poor,2022-07-17 06:14:21
92,76,191,Moderate,2023-04-05 21:22:52
32,286,340,Very Poor,2021-06-25 14:13:51
495,121,203,Poor,2024-05-09 11:07:27
221,249,316,Very Poor,2019-01-02 19:59:19
245,226,262,Very Poor,2024-01-06 23:27:34
514,61,137,Moderate,2023-05-18 16:45:47
694,103,177,Poor,2022-09-06 14:38:14
398,109,134,Poor,2022-11-01 05:26:59
592,116,219,Poor,2021-02-15 19:49:51
35,259,321,Very Poor,2023-12-05 20:06:08
86,327,371,Severe,2024-11-02 14:05:45
507,75,193,Moderate,2021-07-15 22:25:54
797,93,145,Moderate,2024-07-18 11:52:39
322,99,123,Moderate,2021-02-12 13:18:20
602,153,227,Poor,2020-04-26 15:16:57
644,280,391,Very Poor,2018-08-29 16:25:44
320,214,301,Very Poor,2021-11-27 02:13:37
567,254,331,Very Poor,2018-08-28 20:56:39
496,27,61,Good,2019-05-17 02:52:10
202,22,102,Good,2020-12-26 11:40:38
291,279,294,Very Poor,2019-07-16 11:03:21
633,301,407,Severe,2019-05-01 02:07:36
462,156,191,Poor,2023-07-31 06:29:30
231,102,221,Poor,2022-12-19 08:44:10
553,75,137,Moderate,2018-01-05 20:13:36
410,271,385,Very Poor,2023-10-16 04:48:43
151,152,165,Poor,2024-08-11 01:54:31
626,337,362,Severe,2023-01-26 09:34:58
497,196,299,Poor,2019-07-04 05:43:17
608,50,67,Good,2021-03-12 20:43:38
781,72,180,Moderate,2020-07-20 21:04:12
767,227,308,Very Poor,2022-05-28 05:57:42
170,15,66,Good,2024-08-19 05:48:54
639,233,280,Very Poor,2018-01-24 14:36:46
781,267,276,Very Poor,2021-01-29 19:53:32
51,53,170,Moderate,2019-05-03 00:50:18
434,136,234,Poor,2020-10-23 11:27:57
345,116,211,Poor,2022-01-22 03:16:54
709,223,316,Very Poor,2021-08-16 21:29:36
174,18,118,Good,2021-05-06 04:12:02
118,171,267,Poor,2021-10-26 19:18:38
347,340,362,Severe,2023-02-16 19:50:18
37,306,340,Severe,2018-05-11 07:33:56
675,70,130,Moderate,2021-04-08 17:47:16
327,82,117,Moderate,2018-09-04 18:28:49
88,312,358,Severe,2024-07-13 04:11:32
755,190,309,Poor,2023-05-28 09:22:03
390,344,367,Severe,2019-04-08 16:09:46
740,296,405,Very Poor,2023-11-08 22:42:53
736,106,207,Poor,2021-08-17 16:06:47
776,97,120,Moderate,2023-06-24 09:26:05
448,189,278,Poor,2022-06-20 18:23:30
566,278,310,Very Poor,2018-11-11 04:21:16
693,168,284,Poor,2024-11-06 14:50:47
214,273,323,Very Poor,2021-03-18 23:15:02
93,296,364,Very Poor,2019-12-17 21:51:28
268,330,415,Severe,2018-12-22 07:44:19
744,156,258,Poor,2021-04-20 07:08:23
323,319,347,Severe,2022-10-15 16:04:22
233,110,124,Poor,2024-01-25 21:26:48
282,13,74,Good,2023-09-18 05:46:25
373,102,150,Poor,2022-08-31 17:25:05
232,308,360,Severe,2020-12-21 07:02:56
563,320,358,Severe,2024-05-14 22:05:14
688,63,149,Moderate,2023-03-06 01:34:36
248,309,411,Severe,2024-01-09 21:44:56
633,33,125,Good,2019-12-21 17:11:06
167,345,373,Severe,2022-01-25 02:02:42
571,36,115,Good,2022-08-27 21:21:22
450,241,257,Very Poor,2020-06-12 02:28:23
617,68,138,Moderate,2023-01-23 09:01:41
568,187,197,Poor,2024-10-21 17:51:33
745,151,226,Poor,2018-01-19 13:31:49
208,181,242,Poor,2023-08-28 06:28:30
516,278,377,Very Poor,2020-04-25 14:56:38
704,117,165,Poor,2022-01-31 04:05:40
176,39,99,Good,2024-03-22 16:05:43
656,34,70,Good,2019-06-20 12:02:13
664,344,454,Severe,2020-02-24 12:09:02
797,314,339,Severe,2018-09-13 22:27:16
538,170,274,Poor,2019-05-25 22:08:38
105,301,308,Severe,2022-01-15 23:41:51
30,313,321,Severe,2019-04-04 13:31:08
371,211,217,Very Poor,2022-05-28 18:45:31
116,337,343,Severe,2022-09-20 19:55:19
