influencer_id,platform,followers,campaign_sales,roi,campaign_date
568,YouTube,1870765,1547,1543.44,2018-09-23 14:44:18
5252,YouTube,1663574,5990,14373.45,2019-01-11 11:19:37
7153,Instagram,835541,4382,4501.56,2022-03-04 20:43:18
7665,YouTube,979608,6665,16284.49,2019-11-27 20:08:49
13176,TikTok,1526302,16096,38845.16,2024-08-15 17:42:43
9824,YouTube,237682,4063,8132.78,2022-04-05 13:18:31
10682,YouTube,1127883,19713,47641.5,2019-05-07 21:02:57
7275,TikTok,1693258,25201,57849.99,2023-07-29 18:32:38
4023,TikTok,283852,4115,8062.19,2021-11-17 01:34:23
5245,Instagram,334567,2288,2285.21,2022-02-02 01:58:28
11351,TikTok,567134,9264,17239.62,2024-02-03 23:16:25
4316,YouTube,46913,307,226.01,2019-12-31 22:39:19
12048,Instagram,1000483,15039,24609.04,2021-03-25 10:15:40
11542,YouTube,516445,6973,11401.78,2023-01-27 01:51:38
12191,YouTube,328244,5008,3321.29,2018-04-01 21:34:28
3157,Instagram,166630,1795,3964.0,2024-01-23 13:34:09
14870,YouTube,836199,4785,9295.11,2019-08-21 07:42:11
14598,TikTok,1721781,5478,10012.11,2023-06-04 05:50:32
8202,YouTube,144254,1484,1825.24,2024-06-05 20:13:35
4868,YouTube,891636,4059,4602.82,2021-11-30 10:46:27
5013,Instagram,446185,4865,3716.99,2018-08-27 01:30:37
611,YouTube,1568627,10694,7069.45,2019-11-01 16:45:41
13387,YouTube,156167,1959,2982.61,2023-07-06 02:14:36
6040,YouTube,1686995,30947,50990.43,2023-03-14 09:51:07
9018,YouTube,1322927,10814,25269.84,2021-04-04 00:55:59
12370,TikTok,1471679,15890,11369.97,2024-04-18 15:21:22
6266,YouTube,1788333,25480,29518.73,2024-06-14 22:53:21
4680,YouTube,1291590,8253,14771.23,2021-07-01 17:31:24
4383,YouTube,203694,1804,1758.32,2020-09-18 00:48:03
3954,Instagram,213720,244,399.48,2021-01-18 18:24:39
1303,Instagram,1669647,20646,34438.46,2018-10-05 04:50:21
9948,TikTok,276711,5121,10314.83,2021-12-10 10:07:18
2109,Instagram,97232,1893,2954.79,2023-09-17 09:25:55
3512,Instagram,1298378,10759,14466.43,2023-01-18 01:35:57
5873,TikTok,1460046,18752,12102.99,2023-09-24 16:58:42
4996,YouTube,486566,7983,10738.94,2023-12-27 10:18:25
3724,YouTube,1605817,1485,1748.95,2022-08-01 22:21:24
10717,TikTok,1853558,23306,47228.86,2021-01-28 15:35:55
152,Instagram,577794,6030,9742.35,2023-09-15 23:47:15
7769,Instagram,1868246,37123,75642.5,2020-12-08 11:00:22
6706,Instagram,1296544,7104,5502.75,2020-07-02 07:05:25
8027,Instagram,1833643,11932,11676.42,2019-09-22 16:57:02
14617,TikTok,654717,6131,4657.8,2023-08-20 16:38:06
9248,YouTube,1346136,11538,23295.18,2021-07-05 19:26:38
513,YouTube,1828069,16250,36316.93,2019-08-03 16:38:08
1464,YouTube,281783,5006,3180.18,2024-10-28 10:48:10
10950,Instagram,1894504,31788,75474.66,2023-05-02 09:08:09
3677,Instagram,436362,4676,4704.7,2018-05-31 13:56:23
10762,Instagram,1769081,3784,6817.02,2024-03-02 09:36:10
11811,Instagram,1027746,7845,6926.31,2019-05-28 21:03:16
14217,Instagram,1493878,3645,4768.42,2022-05-22 07:40:48
3239,TikTok,772306,7553,15566.77,2021-06-13 21:48:16
9491,TikTok,1008205,6057,5671.94,2020-11-21 16:45:18
7208,Instagram,213257,265,174.02,2019-09-19 14:48:28
1074,YouTube,1785610,8884,21907.27,2018-12-03 00:05:37
13827,Instagram,79604,1061,1637.88,2022-04-28 17:06:24
8390,TikTok,889506,17293,41922.4,2022-12-12 15:17:11
5411,YouTube,1268929,3280,5575.47,2023-11-23 20:43:13
7306,TikTok,1011490,9997,17495.76,2018-01-03 02:12:35
8186,TikTok,1702636,6860,9983.02,2024-04-14 05:31:07
1575,TikTok,750928,1157,2762.98,2019-05-13 09:08:07
8424,Instagram,1741776,1648,1857.28,2022-04-19 08:55:59
2521,YouTube,1774010,2278,2625.88,2022-11-26 00:28:29
13492,Instagram,1525215,3042,7428.55,2023-11-03 07:25:37
11836,YouTube,971785,17218,18163.58,2022-01-15 10:19:05
1068,Instagram,735477,495,862.71,2020-11-07 02:10:44
8491,YouTube,1729342,1433,3352.85,2021-12-25 18:08:43
2401,TikTok,1963017,33455,47607.82,2020-06-11 07:22:24
14072,YouTube,688880,2444,3652.71,2024-08-15 05:57:52
2505,TikTok,1577646,18886,25688.44,2020-08-06 23:50:03
423,Instagram,744797,14133,18535.08,2021-12-23 16:15:13
12205,TikTok,489190,7759,8993.97,2023-10-18 07:56:20
9077,Instagram,1969254,18961,27246.12,2023-04-21 08:43:38
11754,YouTube,135636,2309,2051.63,2022-12-27 09:10:56
12137,Instagram,1443044,11450,17019.55,2022-02-27 05:53:17
11276,Instagram,825278,10863,23770.34,2020-04-06 10:22:06
11095,YouTube,914188,9081,18563.77,2020-01-27 19:46:53
13377,YouTube,118271,377,911.51,2020-09-18 20:12:47
1694,YouTube,1811933,30527,33259.82,2021-02-06 13:48:52
8494,TikTok,1017391,19176,45966.32,2019-06-29 03:34:13
6995,Instagram,406595,5444,3757.21,2020-11-07 23:54:15
5631,TikTok,995480,2888,3972.51,2018-04-02 11:44:46
12877,Instagram,1391259,11381,15214.36,2024-10-21 00:59:48
5023,Instagram,1609149,16946,30587.12,2022-03-27 14:04:32
13631,TikTok,1027092,13616,16419.15,2024-06-19 20:48:43
7404,TikTok,795636,6188,4654.69,2018-09-16 20:11:37
14365,Instagram,1990599,9338,22954.81,2020-10-01 09:04:12
9334,YouTube,464027,552,917.26,2019-02-02 04:39:22
4922,YouTube,1089172,2193,1800.92,2023-01-15 11:12:39
7090,YouTube,1148757,17735,20729.89,2021-12-29 15:13:10
2720,YouTube,201587,1748,1123.94,2020-03-22 20:25:20
11844,YouTube,1470044,16574,26792.59,2021-03-07 03:31:10
2991,YouTube,352827,566,1121.55,2022-09-08 02:59:02
10438,Instagram,335253,4480,8215.01,2021-07-06 11:46:14
12192,Instagram,413213,4382,8189.45,2022-07-18 07:03:03
1829,TikTok,1981551,19030,12436.49,2020-05-12 04:12:52
8854,YouTube,1502668,1385,1503.39,2022-12-03 08:17:30
13993,TikTok,1434149,10685,15127.87,2023-12-07 04:19:51
13939,TikTok,1164498,7438,8348.68,2020-10-12 23:37:19
4969,TikTok,733353,6729,13725.53,2021-10-31 12:23:01
14641,TikTok,1830310,3767,7492.97,2018-01-26 07:21:00
317,Instagram,1549365,18060,13125.41,2024-05-06 07:15:58
12848,Instagram,236972,1677,1621.28,2021-04-06 19:36:45
2864,Instagram,360049,6483,15534.17,2023-05-02 19:41:31
1068,YouTube,1574716,18856,32210.72,2023-06-23 10:22:22
10660,YouTube,1616170,25897,48523.17,2021-06-12 16:52:20
12890,TikTok,1100324,7370,9501.92,2022-08-13 20:45:50
2023,Instagram,325530,2956,4853.16,2020-08-11 04:16:45
5927,YouTube,520563,9566,5712.89,2024-07-28 16:38:24
14936,YouTube,1549539,21108,19242.63,2019-08-27 11:20:48
2341,Instagram,355861,3642,7273.26,2023-04-02 03:03:11
3457,YouTube,955399,4423,7902.81,2024-09-27 23:57:32
6481,Instagram,1083377,19561,46505.12,2021-03-02 14:42:45
3449,YouTube,990187,3742,2071.74,2024-09-06 09:18:12
5419,TikTok,1144858,9433,10415.53,2020-11-22 10:11:20
364,YouTube,1546217,21761,47446.21,2018-01-20 17:25:19
1844,YouTube,1764550,23161,37281.86,2019-06-28 05:55:58
6712,TikTok,1041010,1656,3217.4,2019-06-21 08:19:42
9273,YouTube,528338,1089,589.91,2020-07-16 03:16:27
7155,Instagram,851179,16560,34685.07,2024-11-05 11:18:18
10615,TikTok,1685237,18146,22859.24,2024-10-28 22:50:16
10606,YouTube,1432520,23867,44032.08,2021-10-31 13:06:17
13449,YouTube,1693222,10760,7391.94,2018-06-03 11:42:13
13192,YouTube,271685,3591,8953.56,2020-06-11 02:56:21
8529,TikTok,1144326,21189,42613.83,2023-08-02 02:10:13
7442,YouTube,1925485,27073,28625.04,2023-08-24 12:43:05
7419,Instagram,1846259,16953,29056.24,2018-05-13 22:21:49
12085,Instagram,1049829,16409,22606.86,2022-09-16 16:43:40
11316,YouTube,1231468,17662,23639.65,2018-07-15 16:39:29
9214,YouTube,927563,10546,7699.05,2021-03-03 12:52:52
6727,TikTok,1834983,1137,2608.26,2018-09-30 08:33:06
5981,Instagram,1282254,10827,7433.29,2020-10-20 21:24:40
6449,Instagram,1657875,3844,4995.84,2018-05-30 01:46:51
621,Instagram,1702294,2002,3868.31,2022-06-16 16:01:48
9601,Instagram,450762,4163,9349.76,2022-02-28 08:56:35
5580,YouTube,39802,444,306.7,2022-11-16 22:32:55
1193,YouTube,1822207,18026,24283.67,2024-03-06 21:45:10
9075,Instagram,574777,3081,4429.46,2018-10-25 18:01:36
7705,Instagram,1732750,9715,11582.27,2018-06-05 20:02:25
14169,Instagram,1818225,14779,9789.54,2019-06-15 13:41:34
3912,Instagram,783599,15412,27859.18,2021-03-01 06:33:22
3822,Instagram,354177,233,506.45,2024-03-27 09:56:03
7941,TikTok,715608,3159,7185.57,2021-11-22 01:05:27
13445,YouTube,31376,145,246.6,2020-09-27 23:30:57
11071,Instagram,577472,6135,5023.68,2024-06-23 01:00:49
13921,YouTube,1104065,3728,2533.42,2021-08-05 07:57:41
2539,YouTube,1059961,9002,15488.85,2022-07-29 09:29:23
9032,Instagram,478262,8527,5674.97,2018-05-25 13:09:32
11533,Instagram,1113667,8634,13205.06,2018-09-23 00:23:29
11987,Instagram,148513,2352,5693.67,2024-07-23 14:28:12
5990,YouTube,1449662,1903,2632.5,2019-08-23 00:20:01
7046,Instagram,313637,6022,7355.09,2022-05-16 04:05:04
8243,Instagram,1708575,22913,30674.44,2020-09-19 12:59:45
12554,TikTok,1454190,2444,4613.12,2024-11-07 03:35:21
9938,YouTube,420267,5119,8238.56,2024-03-29 05:43:15
8862,Instagram,1807582,35555,74120.14,2018-08-16 15:55:28
5930,YouTube,297669,4760,4232.72,2019-07-27 04:22:35
5905,Instagram,303794,1985,2332.99,2019-12-17 08:43:54
8152,TikTok,623983,11906,6648.21,2023-04-06 03:50:45
6185,Instagram,1802678,2684,4476.44,2020-02-04 21:45:25
5338,TikTok,21821,210,327.94,2019-07-02 20:15:11
10757,TikTok,687974,5346,9839.04,2023-01-19 06:25:52
2280,Instagram,1129486,5781,10948.28,2021-09-12 16:15:49
1725,TikTok,681615,3568,7514.13,2024-02-08 16:36:51
14255,TikTok,1931338,28736,24423.3,2019-08-22 01:00:41
2203,TikTok,1555566,6769,13774.42,2020-11-23 06:46:42
4192,YouTube,1017063,5861,3150.45,2019-07-19 01:00:03
8596,TikTok,604158,2875,2649.12,2021-10-25 12:55:34
9909,YouTube,1566046,14223,32966.51,2023-08-19 07:34:40
8278,YouTube,1312557,5991,3140.59,2021-08-30 18:02:35
12006,TikTok,412004,496,286.8,2021-05-12 22:31:27
5342,Instagram,667790,9836,22991.65,2021-04-15 19:45:08
12837,TikTok,481526,9441,5232.33,2020-08-24 12:00:17
3397,YouTube,218843,2675,4927.15,2022-02-03 04:50:49
10597,Instagram,78256,258,576.84,2019-03-16 18:43:13
11100,Instagram,613587,7421,7729.57,2018-05-09 05:36:52
13418,TikTok,1881019,16752,11995.23,2018-01-16 07:22:18
4082,Instagram,618853,10534,22240.96,2021-06-03 04:41:36
12987,Instagram,1597549,11085,8947.74,2024-09-18 12:54:37
7926,YouTube,1601069,26903,59486.19,2023-05-13 04:40:09
14075,TikTok,1698241,12610,21689.77,2019-05-04 13:09:49
10322,TikTok,1834157,24192,32963.47,2024-12-12 14:50:07
14513,TikTok,327576,5497,10094.38,2024-05-16 17:17:04
9185,TikTok,720189,7218,5604.19,2022-03-23 19:23:41
7537,YouTube,1982451,2307,5691.18,2023-11-03 13:33:03
4451,TikTok,560812,6025,4616.81,2021-09-11 04:13:27
13977,TikTok,293320,5195,7938.49,2023-07-28 22:55:32
586,YouTube,951379,14203,28802.84,2019-07-24 07:35:04
8532,TikTok,1631644,19713,11174.0,2020-08-25 18:33:35
943,Instagram,1066756,5037,3344.31,2020-03-01 04:25:22
9066,YouTube,1478427,11749,7743.42,2024-03-30 22:12:33
13397,YouTube,725031,7275,6652.1,2019-01-16 05:21:57
6426,YouTube,496741,6365,9835.95,2020-06-13 01:37:10
135,Instagram,10852,204,296.9,2023-10-21 01:37:12
7851,TikTok,1406700,2480,1976.67,2024-05-24 02:33:27
10410,Instagram,191134,3067,5665.0,2018-03-20 15:48:48
7159,TikTok,363709,965,2076.29,2020-11-04 09:59:31
12854,YouTube,812579,7004,11927.39,2021-05-13 07:45:39
8271,Instagram,1273865,3188,7367.91,2024-05-18 19:43:52
1048,YouTube,1728721,26859,41189.43,2019-03-04 08:15:44
5187,TikTok,164015,158,251.39,2024-10-29 13:04:24
2764,TikTok,1761590,2313,2270.87,2024-08-29 17:24:22
7151,Instagram,717646,12167,18100.86,2018-01-26 11:35:17
11408,Instagram,1539925,15704,14418.51,2022-05-25 06:48:08
7785,YouTube,1670766,25029,52892.74,2022-01-03 01:58:35
5137,YouTube,1200134,19450,12696.1,2021-10-24 22:59:12
14005,Instagram,1683503,13221,18270.42,2021-07-09 02:24:56
3654,YouTube,1629998,6365,6924.48,2018-04-30 21:31:21
9263,Instagram,1501344,5478,11688.21,2020-04-05 16:04:03
12093,Instagram,1066334,1351,1211.47,2021-04-13 07:48:06
13815,TikTok,23885,265,652.4,2020-12-30 13:53:52
496,Instagram,1533982,17931,24510.87,2022-01-26 17:57:16
4644,Instagram,1417222,23128,12169.04,2024-05-14 19:11:07
7890,TikTok,601512,8972,15753.4,2019-03-31 23:04:03
14263,TikTok,1597296,5463,6014.95,2023-05-31 03:26:00
2627,YouTube,445485,2495,1774.39,2024-10-08 14:19:37
10649,TikTok,33203,436,237.68,2023-12-31 17:38:13
9041,Instagram,1485900,27037,37667.02,2023-02-22 04:05:27
13348,YouTube,721310,12519,10302.8,2021-04-08 11:55:00
527,YouTube,599763,3668,5949.45,2021-12-14 01:55:37
217,TikTok,232726,3612,5701.52,2022-07-11 03:42:27
11777,Instagram,1840740,1151,2786.46,2022-06-09 19:27:06
9170,TikTok,1168017,10316,10066.17,2020-12-14 03:57:03
12366,YouTube,659690,8286,18542.45,2019-12-09 13:08:49
6254,TikTok,1303046,3810,2837.81,2022-05-31 09:08:26
10781,Instagram,1236559,1242,1598.15,2022-05-09 13:09:22
6077,TikTok,1713384,27604,45434.23,2022-10-11 06:27:57
8186,YouTube,506555,6569,4150.61,2018-11-22 00:24:50
5853,YouTube,1665808,2402,1960.93,2024-02-15 20:35:46
14182,YouTube,690274,2856,5984.65,2018-05-22 18:11:03
2740,Instagram,200190,2170,1517.67,2022-01-01 07:49:57
2446,Instagram,1654467,24275,45896.08,2024-03-04 20:17:10
11933,YouTube,653873,7671,11458.02,2019-05-27 18:50:06
11298,TikTok,408419,6901,15885.34,2019-04-26 15:28:18
13694,Instagram,516740,4641,8034.03,2020-06-12 07:10:43
12627,Instagram,512067,1905,4625.94,2024-06-06 15:24:33
4761,TikTok,1668295,15221,16335.71,2021-06-09 10:40:15
2002,YouTube,906825,12890,26432.83,2019-04-23 16:50:29
515,TikTok,1999876,29114,16716.83,2020-11-01 04:41:15
4696,TikTok,1220449,2933,4515.85,2018-03-31 15:09:41
10844,YouTube,1183642,3624,8247.32,2021-08-03 10:49:27
1667,TikTok,412751,2876,4178.51,2021-07-07 09:00:14
10241,TikTok,16279,39,62.61,2024-03-16 12:36:56
6662,Instagram,890137,4937,10569.51,2021-03-03 13:39:00
13429,Instagram,1714889,16523,18149.82,2018-11-30 09:59:11
5266,Instagram,272381,4312,8533.23,2020-04-12 17:35:54
8740,Instagram,791025,4928,4745.77,2023-06-23 09:59:24
6116,TikTok,343967,3638,3233.55,2020-12-11 12:43:21
2154,TikTok,1567704,22382,32231.68,2020-03-19 00:12:05
10839,YouTube,1962569,28831,15673.14,2024-11-20 05:56:08
2978,Instagram,176871,2182,2013.53,2024-06-01 12:17:05
12936,TikTok,1122675,15924,28653.5,2022-09-04 02:47:40
1669,Instagram,1418312,3955,6449.56,2023-11-19 14:55:26
9920,TikTok,1289772,4835,10859.66,2018-04-14 17:35:03
4571,Instagram,667459,10811,26853.68,2018-07-20 05:10:05
14511,TikTok,944838,7760,5852.68,2018-11-01 05:48:48
3634,Instagram,291306,5543,6169.17,2020-12-05 15:02:59
6641,TikTok,187358,158,233.54,2018-11-21 11:09:06
4693,YouTube,1421465,1056,2089.52,2024-02-17 12:07:05
6823,YouTube,1622078,16977,13449.34,2022-05-09 12:26:48
4805,YouTube,570996,5589,4874.08,2019-04-22 18:22:50
2462,Instagram,671232,12447,23203.84,2021-10-03 19:23:44
8738,YouTube,1156103,11081,7356.85,2024-05-15 08:39:15
3891,Instagram,1594233,23613,20918.11,2020-09-08 01:45:06
12860,YouTube,875992,661,647.42,2023-01-07 17:22:36
5808,Instagram,1655991,31146,73300.9,2018-03-15 11:20:00
13214,Instagram,1944766,4419,7078.73,2024-01-25 06:35:36
2875,TikTok,1293505,16380,9290.49,2021-12-12 23:32:30
7352,YouTube,1312543,3783,4187.59,2023-07-23 23:58:48
8515,Instagram,1982122,20912,49557.3,2018-05-10 02:42:06
14485,Instagram,1952165,27949,55276.33,2023-11-03 17:37:47
729,Instagram,802743,1701,3134.99,2021-11-30 08:23:35
11733,TikTok,1020678,9338,7544.42,2022-02-17 22:44:22
2495,YouTube,1373754,1113,1880.47,2021-07-05 23:39:53
10522,TikTok,967069,7299,15365.32,2018-10-16 00:10:05
1957,TikTok,1084458,5563,9193.28,2018-04-19 04:06:42
14599,TikTok,1948121,4510,3444.63,2021-09-24 05:16:20
1704,YouTube,1343392,17072,37001.02,2018-04-05 21:16:07
13508,TikTok,249572,1782,3884.09,2023-11-15 12:42:16
4214,Instagram,394864,4457,5865.08,2020-10-19 20:54:54
13602,Instagram,64478,741,1103.32,2021-11-19 13:44:30
7123,YouTube,1640500,835,998.46,2022-10-13 05:30:22
4346,YouTube,1351846,2702,2371.46,2022-04-07 08:33:25
11421,YouTube,968140,5713,12813.98,2018-02-21 14:56:20
3803,TikTok,524501,9001,4971.57,2024-10-06 04:34:54
5467,YouTube,1393228,4674,4135.8,2020-03-16 00:01:53
10366,Instagram,1897374,4309,4589.26,2022-07-23 19:16:05
12567,Instagram,1082658,12134,15521.06,2024-03-18 00:51:39
8794,Instagram,1266508,12463,20325.62,2018-11-06 09:40:48
11160,TikTok,586006,646,1349.2,2024-02-10 09:33:49
12092,TikTok,443692,3140,2591.22,2019-10-02 08:18:02
2293,TikTok,1623653,31685,76905.78,2021-09-02 09:42:30
3285,Instagram,1177485,1792,3516.33,2018-01-16 13:42:57
9228,YouTube,810000,5207,3616.4,2023-06-07 03:29:51
11849,Instagram,1494318,13669,30548.44,2020-06-02 20:08:21
2452,Instagram,688329,732,507.61,2023-11-27 14:30:20
5716,YouTube,1014924,18668,33322.8,2019-01-06 03:14:47
3706,YouTube,916915,7278,16388.15,2021-02-21 20:35:15
14714,YouTube,346298,5392,10763.33,2020-01-19 10:29:56
1328,YouTube,1207481,845,877.87,2019-12-20 01:18:31
14960,YouTube,223614,861,1853.83,2020-09-09 01:46:09
8650,YouTube,113105,235,344.15,2018-08-08 22:33:31
14023,TikTok,1965614,1660,2424.96,2023-02-04 22:00:42
8385,Instagram,1287548,5178,12263.62,2020-11-07 02:42:21
11825,YouTube,1537844,9214,19935.28,2022-09-24 16:23:29
922,TikTok,1570540,25749,57105.84,2023-03-12 15:52:20
2566,YouTube,309692,2259,1500.35,2022-12-23 20:39:22
843,TikTok,1936858,36705,55864.11,2020-04-26 06:21:51
1023,Instagram,321450,3380,6072.56,2021-03-30 14:24:04
10765,Instagram,711969,6408,7501.79,2023-08-11 11:03:38
9630,Instagram,758259,2177,2632.82,2024-03-21 10:24:44
5813,Instagram,405125,3824,2244.5,2021-08-30 01:37:52
12520,YouTube,702462,7003,14547.06,2021-10-07 07:15:13
3370,TikTok,470089,8566,8404.39,2022-02-11 04:06:02
13467,Instagram,111399,1983,3266.49,2020-05-16 11:45:17
319,YouTube,674241,7230,8412.49,2022-08-29 19:21:05
6171,Instagram,659606,13056,31410.17,2022-08-06 23:00:56
4928,Instagram,1707178,2255,4454.33,2018-08-21 15:28:42
4739,YouTube,1982595,32748,36935.12,2024-03-28 23:58:54
7644,Instagram,31451,551,509.12,2024-12-25 03:10:14
13488,TikTok,873491,6103,7217.66,2019-06-01 01:52:44
4522,TikTok,60245,987,2438.96,2021-07-05 15:44:57
12090,TikTok,1733360,11072,21609.84,2023-08-10 12:37:37
7938,Instagram,1203774,18758,46817.47,2022-04-25 07:13:23
11590,TikTok,950474,8566,20598.31,2018-10-14 16:51:17
14627,TikTok,1632893,19473,40082.93,2022-05-09 02:26:08
13606,YouTube,854565,568,537.7,2024-03-24 21:11:52
8642,TikTok,249800,1120,1814.94,2018-07-26 07:40:12
10407,YouTube,111191,2217,4994.47,2022-02-14 18:04:28
10285,YouTube,414978,2336,5057.91,2021-04-06 12:57:23
14279,TikTok,1762583,19787,45155.48,2018-03-10 07:23:19
13418,TikTok,22304,14,18.01,2018-03-03 23:33:35
5457,TikTok,807924,15279,14042.81,2020-04-12 13:07:18
154,YouTube,852372,2242,5217.78,2019-06-25 17:14:22
1105,TikTok,817455,8941,21122.88,2018-08-11 10:43:08
12180,YouTube,625849,6803,7412.38,2022-09-09 00:11:35
13359,Instagram,1069917,14045,21439.56,2023-12-17 23:02:48
14683,Instagram,167721,2445,3659.89,2020-12-06 02:12:35
896,YouTube,1026003,4637,9140.95,2021-12-30 01:36:56
11976,YouTube,1866298,21647,19092.21,2024-04-08 11:21:37
2654,YouTube,1751152,3419,3322.89,2024-10-30 05:42:19
7831,TikTok,1780583,12775,25752.95,2019-03-14 08:45:31
2427,Instagram,785522,8414,10967.44,2021-09-12 09:56:56
3914,YouTube,1992185,8372,12208.47,2023-03-19 03:40:05
2178,YouTube,1128456,2654,3184.74,2018-09-18 02:34:50
4141,TikTok,868822,8842,21703.71,2024-06-30 01:50:53
13321,Instagram,916224,12764,31652.6,2021-01-03 09:23:39
2562,TikTok,1134187,19378,33567.53,2023-02-16 00:21:11
4431,Instagram,579614,5327,9806.9,2020-07-09 08:53:23
14313,YouTube,1386269,24055,18599.53,2022-10-19 02:41:24
2028,TikTok,1884928,21513,53699.59,2023-02-17 01:14:50
5052,TikTok,1800925,13573,11814.36,2021-12-23 08:43:29
8757,TikTok,567208,10506,8067.35,2022-05-26 17:06:45
12152,TikTok,135710,2296,2990.37,2022-04-02 02:14:00
3504,TikTok,339606,1542,2655.42,2018-10-15 05:34:55
8339,Instagram,888469,6320,4629.72,2022-09-20 15:35:20
10550,YouTube,958732,926,1445.22,2018-10-05 11:20:45
11207,TikTok,341357,1779,3065.62,2018-05-17 06:15:36
2943,YouTube,366376,1570,1761.8,2024-01-18 13:06:14
9496,Instagram,261648,412,663.17,2024-05-14 03:51:38
8324,Instagram,1192278,21968,45892.84,2021-08-27 13:48:10
5072,YouTube,1565755,18276,21751.36,2018-08-24 09:30:26
12320,YouTube,1188170,12902,16342.18,2019-01-09 19:19:33
1159,TikTok,1356211,16832,19096.82,2024-02-28 15:44:49
3350,YouTube,1854307,7079,10676.89,2023-04-15 06:33:18
12022,TikTok,1184429,14854,26330.56,2018-05-08 21:00:44
10299,Instagram,1749883,13890,8864.59,2020-04-06 01:01:23
12001,YouTube,458439,4139,2984.96,2024-03-08 09:00:43
11280,Instagram,989423,4611,7931.2,2021-06-22 12:39:51
10401,TikTok,117386,1665,2808.48,2023-05-01 04:41:15
4176,Instagram,453562,2040,2830.05,2020-05-29 16:40:39
3103,YouTube,480596,6047,13430.43,2024-07-24 05:47:04
2562,TikTok,1071309,4638,2634.81,2023-10-19 11:51:52
8045,TikTok,1959576,14279,31576.38,2021-05-27 02:50:28
4943,YouTube,1806792,1650,1476.41,2019-06-20 20:22:06
3884,YouTube,1563504,4855,9721.75,2020-08-12 06:53:53
14442,YouTube,882063,16321,30270.83,2023-05-13 08:27:34
7653,YouTube,1511899,2528,5374.67,2023-01-23 15:55:06
2160,YouTube,1267130,17368,34733.16,2018-10-09 14:57:33
5546,YouTube,24111,153,193.74,2018-05-03 18:01:02
2388,Instagram,1256108,2252,5199.29,2019-08-28 00:04:26
14857,Instagram,1768725,19853,30364.47,2020-07-19 02:51:16
14695,Instagram,117902,1795,3901.05,2019-11-17 06:39:19
13236,Instagram,1857761,1735,3705.21,2022-01-01 01:18:44
7564,YouTube,1203151,19884,15748.96,2024-05-07 00:43:28
14474,YouTube,1706259,27370,60870.99,2021-11-05 15:43:26
5160,TikTok,547166,6431,13958.93,2021-01-21 06:54:18
11934,YouTube,328154,886,1218.28,2021-02-02 02:31:36
6648,TikTok,1037501,3931,2208.05,2022-10-26 17:08:01
13512,Instagram,1631680,17280,16939.49,2022-09-16 20:35:09
8984,YouTube,765571,1638,2218.33,2024-05-29 02:00:13
