session_id,page_visits,signups,purchases,dropoff_rate,funnel_date
362728,9591,3297,843,0.91,2020-04-30 04:16:54
223346,4670,2226,1273,0.73,2020-03-06 03:24:30
107621,3149,1348,547,0.83,2020-03-09 22:18:37
168724,3656,1319,333,0.91,2019-12-11 05:11:06
252664,8911,1865,259,0.97,2019-01-24 14:57:25
174578,15271,3108,1440,0.91,2023-07-17 22:12:46
11431,9548,4643,1121,0.88,2020-12-31 02:45:57
234123,9221,1064,222,0.98,2019-01-19 05:55:09
280066,2584,646,250,0.9,2021-01-31 19:12:41
42603,13873,1418,498,0.96,2023-04-30 20:11:15
59529,8500,2782,497,0.94,2022-04-19 22:41:51
344869,11234,4759,2348,0.79,2021-08-01 20:32:13
163216,3773,984,545,0.86,2020-01-07 21:32:56
178213,12010,2387,920,0.92,2019-09-15 13:55:22
372733,13024,1657,457,0.96,2021-02-06 09:42:03
183252,11140,3703,788,0.93,2022-02-18 05:46:49
362748,3999,729,106,0.97,2022-03-16 02:28:46
468613,12895,6085,936,0.93,2018-07-21 19:39:03
172683,2658,955,214,0.92,2021-08-04 22:14:15
158799,4370,607,107,0.98,2024-02-09 00:10:44
399621,17519,4970,2217,0.87,2022-09-08 16:24:47
246391,16227,6023,1344,0.92,2020-08-21 14:46:48
52396,5192,2248,262,0.95,2023-06-13 07:58:31
256481,16200,3718,1471,0.91,2021-05-01 15:02:54
466100,17283,8176,3934,0.77,2019-10-15 06:20:23
243920,9801,3726,1520,0.84,2021-09-06 13:22:58
356131,16416,7599,1857,0.89,2018-03-17 07:33:04
388949,15685,5419,2262,0.86,2021-05-13 08:18:45
280146,2811,985,186,0.93,2021-08-21 09:33:51
685,11155,3452,1711,0.85,2019-08-01 01:55:56
463509,10418,1473,239,0.98,2022-12-19 06:00:04
278111,4142,854,311,0.92,2022-11-11 12:19:30
241975,1203,552,244,0.8,2019-08-27 18:36:17
424557,15995,4473,2477,0.85,2021-09-05 01:42:53
166064,18519,3481,452,0.98,2022-09-23 20:41:05
427550,823,157,30,0.96,2019-03-17 11:08:00
220822,5234,1597,591,0.89,2023-07-03 18:35:11
484057,1892,570,80,0.96,2021-08-12 09:17:26
313958,3414,1315,492,0.86,2022-12-26 19:26:01
384906,2867,475,59,0.98,2019-09-16 09:32:10
201740,12621,5261,939,0.93,2022-11-17 22:27:27
495189,3435,844,409,0.88,2023-07-13 14:18:07
419892,11899,5916,3338,0.72,2018-03-06 02:58:08
384822,2489,817,139,0.94,2020-09-17 15:56:57
426585,14192,1534,402,0.97,2018-01-14 11:36:02
276023,11673,2465,469,0.96,2023-04-29 20:45:33
196207,5768,877,476,0.92,2023-09-07 01:23:20
195209,17880,2773,386,0.98,2023-03-04 12:36:52
480012,838,252,31,0.96,2024-06-08 16:38:29
76664,9846,3378,1792,0.82,2018-12-11 01:34:04
220356,14157,4578,1718,0.88,2023-11-29 00:14:39
266634,16657,3746,1576,0.91,2018-08-07 02:44:13
225635,19199,7323,864,0.95,2021-10-31 11:44:40
396815,13428,6311,1380,0.9,2020-02-10 06:36:26
388759,13207,3824,1565,0.88,2023-07-29 11:17:04
187647,5003,1711,416,0.92,2024-08-18 23:51:33
419105,14068,6139,2673,0.81,2023-09-22 04:11:45
375383,3118,1482,217,0.93,2019-07-24 04:33:27
189969,2847,662,245,0.91,2023-08-13 23:14:37
417747,9371,1958,373,0.96,2024-01-11 17:53:15
172498,19045,8933,4475,0.77,2021-05-29 22:47:41
478873,9885,1343,566,0.94,2018-08-20 08:53:26
12186,10938,1253,700,0.94,2024-08-22 13:15:47
432695,3473,1127,343,0.9,2019-09-29 11:41:06
272169,16510,8070,1805,0.89,2023-04-23 02:09:31
43096,1423,465,65,0.95,2021-06-18 20:31:56
6986,10344,4075,998,0.9,2018-05-30 17:54:52
85042,11268,3414,1537,0.86,2023-11-25 15:50:25
124376,10061,2367,776,0.92,2024-07-28 05:12:06
177995,9973,3074,1643,0.84,2022-11-05 05:32:55
444791,13535,4256,1562,0.88,2023-02-07 19:00:41
300769,19888,8227,2479,0.88,2020-04-28 05:50:15
342630,1697,402,86,0.95,2019-09-18 08:52:22
181653,4465,713,121,0.97,2022-03-27 17:36:58
373324,6788,2305,1359,0.8,2024-12-12 00:07:51
26209,12482,2562,448,0.96,2019-08-21 22:24:20
404480,5122,979,166,0.97,2020-10-12 15:02:58
49153,4638,1707,207,0.96,2021-07-06 15:32:53
404847,15949,4219,2030,0.87,2021-09-17 18:21:39
255335,571,195,50,0.91,2018-04-05 08:46:12
65506,15921,2236,1138,0.93,2024-05-15 18:30:14
34904,2352,879,460,0.8,2020-10-18 15:10:41
245072,9165,2153,456,0.95,2021-11-04 19:44:01
317315,9460,4311,2275,0.76,2018-06-01 23:59:14
187724,4815,1821,823,0.83,2019-02-07 23:39:43
438649,19718,7973,1371,0.93,2023-05-14 00:10:40
230585,2053,881,129,0.94,2018-11-08 22:36:36
290346,18287,2330,855,0.95,2022-04-18 12:37:34
20693,9743,1944,853,0.91,2024-02-09 02:25:34
459082,10473,3738,762,0.93,2023-12-31 12:44:25
243078,5786,2380,352,0.94,2023-01-08 20:06:57
323078,10225,2877,842,0.92,2018-12-18 07:04:58
77198,10343,2659,1460,0.86,2024-01-05 19:35:59
181444,17577,6428,913,0.95,2022-10-03 04:56:59
280879,8808,2027,1143,0.87,2020-06-07 20:55:47
229962,11687,5547,1774,0.85,2021-01-10 11:35:09
126288,11668,1856,249,0.98,2024-02-28 00:59:23
192487,13334,2218,1013,0.92,2020-04-14 12:30:10
322920,8006,3789,1645,0.79,2024-09-20 17:43:51
283295,18607,3556,1287,0.93,2024-06-23 21:02:11
149598,14987,5237,1310,0.91,2024-07-29 23:09:20
327101,13757,6012,1685,0.88,2024-06-30 01:55:52
253594,10271,1428,624,0.94,2023-07-14 17:55:29
314572,13543,1671,365,0.97,2023-09-06 12:42:17
440006,3116,1366,141,0.95,2018-04-09 00:58:51
415499,16898,6919,3717,0.78,2018-02-12 18:09:07
102149,17126,3091,1044,0.94,2018-10-12 15:27:09
455343,18792,8165,4060,0.78,2021-08-13 14:47:06
390983,3262,510,303,0.91,2022-05-29 04:51:19
377442,13853,4570,1163,0.92,2018-08-03 12:39:48
215885,6123,1475,278,0.95,2021-09-19 23:29:31
303467,16424,7544,3904,0.76,2024-11-15 21:36:13
381324,18866,7204,2881,0.85,2022-04-13 19:24:13
89202,15850,6452,3811,0.76,2022-05-02 03:00:57
396670,7488,2507,331,0.96,2024-05-12 12:55:06
15377,10253,2218,805,0.92,2024-12-06 13:15:32
271807,12595,2826,327,0.97,2019-11-18 05:14:26
285920,19907,2079,480,0.98,2021-11-21 04:18:29
427248,942,201,98,0.9,2024-08-28 16:55:54
213133,5299,1348,176,0.97,2019-02-13 00:14:05
17696,3454,689,196,0.94,2022-12-19 13:22:17
372003,1986,658,207,0.9,2020-11-19 21:18:17
2553,19602,4492,1185,0.94,2019-03-07 22:40:19
89668,18965,3376,967,0.95,2019-08-11 05:19:33
402377,3655,969,497,0.86,2022-07-21 01:25:13
279101,7027,3106,1843,0.74,2024-03-03 10:38:28
447173,8664,2958,1281,0.85,2020-05-28 12:25:29
415325,15846,2959,1581,0.9,2023-07-23 14:19:47
333225,4569,2278,1226,0.73,2022-02-03 09:48:31
471725,18264,2922,1283,0.93,2019-09-04 04:12:12
349132,16924,7512,3577,0.79,2024-08-19 04:18:35
198262,13507,2244,819,0.94,2019-09-11 08:40:18
279316,15697,5382,1065,0.93,2024-11-12 03:21:43
265424,4701,1785,272,0.94,2020-09-03 18:34:15
165227,1484,707,280,0.81,2021-08-31 09:07:00
438964,5954,892,183,0.97,2020-02-29 05:03:33
413659,7039,2081,728,0.9,2023-02-21 07:32:31
189092,14421,1877,1099,0.92,2022-04-07 02:55:21
205791,13005,6057,3050,0.77,2021-05-15 13:46:17
340536,5538,1063,414,0.93,2023-04-13 17:27:34
455893,7848,944,466,0.94,2019-04-11 06:13:31
61211,12308,4986,2648,0.78,2018-12-25 09:00:16
164754,7101,820,149,0.98,2018-11-10 17:08:08
388165,13015,1979,389,0.97,2021-09-14 02:48:14
363661,16660,2924,1108,0.93,2020-07-04 08:38:41
331960,1737,183,106,0.94,2024-01-10 20:16:39
143881,16284,1710,681,0.96,2024-09-08 04:45:50
355021,11471,1605,269,0.98,2024-01-03 13:02:03
42756,11672,3708,1971,0.83,2024-06-04 13:03:38
128426,9339,2067,605,0.94,2019-08-09 22:47:42
216365,9592,3778,2055,0.79,2018-07-07 09:10:53
185380,9934,2648,854,0.91,2019-06-17 10:31:43
494088,10865,1696,446,0.96,2018-10-08 22:15:58
255531,13269,5085,1310,0.9,2021-01-01 20:11:57
115623,11792,2216,958,0.92,2018-08-24 05:34:42
481191,4011,918,331,0.92,2023-08-08 05:21:37
143920,5600,739,155,0.97,2019-04-23 10:34:00
353393,12287,5914,2366,0.81,2024-10-12 12:57:16
446576,13622,2185,604,0.96,2020-05-24 00:23:20
218435,6413,3092,450,0.93,2020-04-30 23:04:33
481979,17010,4860,1573,0.91,2021-11-03 11:37:11
498542,18606,8457,2980,0.84,2019-06-23 16:51:10
429543,19893,8960,3753,0.81,2019-02-09 06:41:05
138324,2926,799,354,0.88,2021-08-09 18:48:43
370933,13469,5131,738,0.95,2022-01-05 05:33:11
439408,1417,330,168,0.88,2023-12-26 03:30:28
370255,11935,3635,1959,0.84,2019-03-29 20:07:53
211228,12453,2464,987,0.92,2023-10-18 18:46:09
294836,8698,1272,724,0.92,2018-02-16 06:46:08
5766,3895,1679,540,0.86,2022-06-24 20:18:54
153844,17503,4530,2588,0.85,2023-11-20 05:05:24
339586,19381,6974,2087,0.89,2022-11-30 02:00:56
402804,15209,6274,3741,0.75,2020-08-21 23:39:06
90008,15085,5446,566,0.96,2022-10-16 05:41:38
80605,13770,5025,2396,0.83,2021-04-08 05:05:07
360465,5921,1876,216,0.96,2019-01-10 14:17:24
326677,724,262,132,0.82,2023-04-01 16:38:01
267029,9670,1982,746,0.92,2020-04-24 15:11:14
368386,1363,595,233,0.83,2021-08-14 12:40:35
164157,9428,3846,2053,0.78,2018-05-16 01:49:31
355713,7253,2814,1600,0.78,2022-06-21 06:43:20
372508,7624,1363,393,0.95,2021-03-31 03:44:21
230951,6932,1357,785,0.89,2018-01-26 15:51:55
499184,1875,460,165,0.91,2021-12-20 13:46:24
441910,17167,6697,3678,0.79,2020-03-29 11:28:24
462149,10769,3470,1703,0.84,2021-07-28 04:17:02
146121,9398,4170,666,0.93,2020-10-25 01:02:22
161033,8582,2804,1581,0.82,2020-11-01 09:08:16
307139,3577,1524,754,0.79,2024-01-09 11:54:09
115626,11998,1213,611,0.95,2019-05-14 17:11:10
378564,9107,3520,686,0.92,2020-04-27 02:14:21
37729,6906,2038,611,0.91,2022-03-18 23:06:09
182255,19121,9457,1583,0.92,2020-02-22 17:16:01
244340,16836,4080,532,0.97,2018-12-11 08:22:47
365287,19897,7754,2305,0.88,2022-12-10 17:56:26
281922,10708,1270,178,0.98,2020-09-27 12:49:38
163817,19586,2049,1111,0.94,2018-06-15 01:29:58
248014,18172,8687,4756,0.74,2020-07-15 14:08:07
267097,12682,4022,1100,0.91,2019-02-03 22:24:46
41187,5996,2681,1570,0.74,2020-05-10 19:58:26
237058,6939,2178,940,0.86,2022-05-15 08:43:25
185834,9353,2688,362,0.96,2022-02-15 09:06:38
44462,5690,1147,512,0.91,2022-04-24 17:02:16
186706,6061,866,255,0.96,2024-01-28 14:23:27
103395,2244,691,109,0.95,2019-09-03 23:20:59
340452,9576,4130,1309,0.86,2022-06-01 01:37:19
445033,11186,1685,811,0.93,2023-10-25 11:43:54
180759,9059,1076,543,0.94,2020-07-22 18:21:30
8785,14903,7334,1918,0.87,2021-10-21 09:22:50
463405,19988,8069,1050,0.95,2018-09-03 21:51:08
349913,12563,4841,1919,0.85,2024-12-06 15:20:46
359183,11105,1770,849,0.92,2021-12-21 11:27:21
260559,735,293,76,0.9,2022-09-17 04:59:03
146496,8860,4254,1745,0.8,2023-05-19 10:38:42
290073,8729,3801,2208,0.75,2018-05-23 01:29:31
338104,2880,592,311,0.89,2021-12-07 13:29:00
134592,3882,406,124,0.97,2020-06-30 10:55:48
384417,16889,2755,463,0.97,2021-02-11 03:30:35
124835,18081,3264,1719,0.9,2023-12-05 12:59:32
204457,18964,6254,860,0.95,2020-05-24 23:15:29
51877,122,40,4,0.97,2021-09-13 00:18:28
334075,386,44,24,0.94,2018-11-28 03:47:50
104501,7397,2467,905,0.88,2021-11-01 01:50:59
405419,17880,3908,695,0.96,2023-10-19 12:29:31
376684,6167,2187,406,0.93,2018-05-12 12:51:24
99088,14422,6913,4029,0.72,2020-07-29 23:31:32
344695,13758,1775,763,0.94,2020-11-11 23:03:17
464596,9564,3877,1022,0.89,2018-01-15 05:13:58
442333,8319,1841,743,0.91,2021-08-27 04:37:42
425432,17354,7324,2747,0.84,2019-12-15 16:24:24
428251,600,252,91,0.85,2024-08-27 14:24:28
278745,12722,5866,878,0.93,2022-04-07 15:13:09
72539,4311,1608,819,0.81,2020-02-12 07:40:49
363911,11435,2247,337,0.97,2024-06-10 19:03:25
95704,13197,5654,2109,0.84,2018-05-07 05:42:22
135059,247,103,17,0.93,2022-10-17 04:54:15
314696,4600,842,114,0.98,2019-03-31 04:01:44
224887,4051,1849,497,0.88,2020-03-15 09:27:43
178715,7324,2587,1017,0.86,2022-07-25 19:32:47
166220,5420,783,144,0.97,2022-06-26 12:51:44
80089,9820,2080,472,0.95,2018-11-14 16:49:26
209558,6216,938,106,0.98,2024-06-12 05:41:02
236267,10863,2326,440,0.96,2020-10-01 02:09:28
175880,13576,4411,1885,0.86,2021-02-19 09:02:43
75776,7332,1688,913,0.88,2023-02-25 02:03:43
295778,6058,950,188,0.97,2020-04-20 00:16:02
179092,8935,4343,1437,0.84,2020-07-15 19:14:22
378869,8791,2010,278,0.97,2024-06-28 22:02:10
321635,19937,5951,2882,0.86,2018-01-17 20:01:59
397715,5254,583,169,0.97,2022-08-29 16:11:44
36275,13146,3197,1447,0.89,2019-06-21 05:31:31
140739,6981,1636,501,0.93,2024-09-23 08:00:54
269979,14343,6013,1671,0.88,2020-01-06 16:47:55
173153,4716,2318,712,0.85,2024-11-22 18:25:51
13078,15547,4568,1659,0.89,2020-02-06 15:33:42
419862,5967,2753,412,0.93,2018-01-12 04:11:50
372568,2894,1304,635,0.78,2019-12-15 13:42:13
66089,9501,3122,1119,0.88,2020-01-08 07:50:27
493260,664,165,26,0.96,2022-02-25 00:08:45
9785,16778,4642,1140,0.93,2024-08-03 16:10:59
455486,8086,1695,560,0.93,2024-09-30 10:54:22
67465,12659,6084,2302,0.82,2020-02-01 00:09:39
66547,18843,3167,1671,0.91,2021-02-03 04:59:09
375888,8706,2203,369,0.96,2021-04-12 13:16:48
67925,9064,3711,709,0.92,2020-04-30 11:06:49
459164,3183,752,245,0.92,2022-04-14 02:10:27
266594,19128,3392,1656,0.91,2022-08-09 03:43:47
248885,9724,3827,2139,0.78,2023-02-19 11:00:27
372495,8608,2796,783,0.91,2020-07-09 01:15:43
199525,14258,5724,1814,0.87,2018-04-20 02:35:25
443699,436,206,100,0.77,2019-09-27 07:52:18
465766,14817,6822,1671,0.89,2019-09-01 03:00:33
52674,17781,7433,4297,0.76,2021-10-25 22:21:21
482269,744,171,50,0.93,2022-07-14 14:40:53
315311,1596,227,102,0.94,2019-04-18 14:38:47
412870,3450,391,142,0.96,2021-01-03 02:33:24
187750,14567,2302,1322,0.91,2024-07-05 07:27:18
430315,6733,1349,311,0.95,2022-12-10 15:45:44
275412,12157,4676,1011,0.92,2020-10-28 01:07:20
13880,321,35,11,0.97,2020-12-20 00:02:22
414684,7415,2698,1205,0.84,2023-02-13 22:24:59
39716,7808,2417,836,0.89,2024-02-01 02:28:36
396982,14781,7281,1988,0.87,2021-04-16 14:53:06
4367,1279,421,74,0.94,2022-11-28 05:04:23
493207,18256,6729,1125,0.94,2024-09-19 01:23:41
474953,3407,1456,217,0.94,2021-12-24 07:52:33
38394,12462,2327,865,0.93,2023-02-02 16:53:43
126964,429,58,18,0.96,2023-10-08 12:10:35
412464,13938,5665,685,0.95,2019-08-29 08:42:37
34818,4703,610,235,0.95,2020-01-24 06:33:27
212537,13824,2104,663,0.95,2019-01-23 22:58:30
73233,11858,5608,702,0.94,2022-03-16 09:25:13
79689,13784,5579,2248,0.84,2024-06-27 09:39:08
137679,127,50,28,0.78,2018-11-26 04:08:48
278560,4989,927,250,0.95,2020-02-07 06:58:26
186044,16074,5019,1877,0.88,2021-03-06 00:37:09
11972,3978,1280,220,0.94,2024-07-31 08:05:20
219909,7366,1853,475,0.94,2021-07-05 07:59:41
429901,7409,1298,542,0.93,2023-07-29 10:00:55
164134,2094,1000,417,0.8,2018-12-06 03:54:42
245940,6934,1216,145,0.98,2021-12-02 18:54:59
20860,5392,639,256,0.95,2019-01-14 12:27:14
218481,16342,1638,901,0.94,2018-01-18 17:23:00
67940,10048,4049,1236,0.88,2021-07-21 06:59:19
167065,15571,7315,1694,0.89,2018-09-25 12:27:17
340738,8922,1027,519,0.94,2024-05-23 22:32:47
150785,12414,4308,857,0.93,2022-04-06 13:29:46
35122,3530,808,199,0.94,2019-10-29 01:32:39
86943,8229,2242,268,0.97,2023-03-22 12:56:22
31529,12144,5094,537,0.96,2021-07-21 19:39:10
231783,7435,3420,755,0.9,2022-12-27 00:08:09
394012,17566,5423,3208,0.82,2020-07-10 00:28:40
464062,8210,2900,1184,0.86,2021-07-16 22:49:16
464302,7437,2833,734,0.9,2020-04-06 03:27:03
391775,10669,3029,1726,0.84,2022-04-13 16:43:57
421702,9955,1258,507,0.95,2023-07-16 12:36:32
497983,11907,4878,1288,0.89,2024-01-23 11:20:33
151637,4205,1502,824,0.8,2022-05-11 19:33:14
33493,17151,4147,1005,0.94,2023-11-10 08:25:31
240222,3509,1364,188,0.95,2021-03-22 20:07:47
340211,10967,4216,929,0.92,2024-12-11 00:42:32
246926,12466,6188,824,0.93,2022-11-21 23:56:07
40883,1758,411,108,0.94,2021-05-25 11:32:59
126927,17855,1791,819,0.95,2020-09-18 04:46:40
477799,16714,3600,820,0.95,2019-06-16 06:07:49
94748,5382,1676,185,0.97,2023-08-09 13:42:23
189001,10014,2178,737,0.93,2022-07-28 08:12:10
307595,5010,2063,719,0.86,2024-09-13 16:30:23
498975,17927,3484,2004,0.89,2018-06-21 06:51:23
387875,6050,1155,485,0.92,2021-04-30 15:56:05
460449,8439,2610,906,0.89,2020-12-14 18:35:05
291963,19714,9114,3398,0.83,2021-07-08 23:41:39
306395,17795,6247,1137,0.94,2019-04-20 17:23:09
130577,7957,2166,257,0.97,2023-06-28 05:32:18
306488,18822,2825,1185,0.94,2024-12-20 03:39:17
134790,8927,975,358,0.96,2020-08-28 08:59:31
25613,1642,693,329,0.8,2023-03-02 09:51:06
108886,14872,1570,267,0.98,2024-05-25 02:50:52
163697,10500,2158,766,0.93,2018-01-15 17:36:10
429439,7040,725,144,0.98,2023-02-20 23:45:21
335784,2179,784,447,0.79,2019-06-01 20:09:10
286169,18367,8227,2490,0.86,2021-12-23 20:07:44
210250,9752,3380,701,0.93,2018-10-31 22:09:26
38074,1195,485,199,0.83,2023-11-30 11:30:29
203750,4356,1252,705,0.84,2021-07-12 00:32:52
28008,18042,4190,2051,0.89,2022-11-15 11:11:11
332329,18759,6517,1622,0.91,2023-02-19 05:13:36
365623,6668,681,79,0.99,2024-11-05 14:45:21
246028,8353,3190,1851,0.78,2024-05-29 22:07:52
199961,17451,6331,3693,0.79,2023-01-27 04:12:56
175435,818,91,11,0.99,2022-12-20 07:31:37
259471,11752,1200,199,0.98,2024-07-23 03:39:34
364259,3405,1639,750,0.78,2020-10-06 03:57:07
110058,14867,4579,1192,0.92,2024-12-12 13:32:03
23810,13770,3175,952,0.93,2024-09-18 11:04:07
19927,784,80,17,0.98,2023-09-13 06:53:19
63236,19638,8908,3948,0.8,2023-09-02 21:15:24
249641,13324,6096,1873,0.86,2021-11-01 21:05:14
360177,17762,5484,2400,0.86,2020-11-27 02:27:55
136037,14119,1763,314,0.98,2020-04-29 06:42:31
344371,14325,4485,1508,0.89,2018-03-03 18:31:17
57923,10509,4129,2471,0.76,2021-04-28 21:23:25
387819,14031,3899,610,0.96,2022-09-02 13:46:11
339089,7007,1383,617,0.91,2023-12-24 13:26:37
389772,6483,1805,534,0.92,2024-09-03 01:13:08
7,1105,326,189,0.83,2024-02-26 02:51:22
102843,13384,6264,1399,0.9,2019-07-21 08:26:03
152771,9929,4401,1081,0.89,2024-10-04 22:52:52
166753,3938,1910,691,0.82,2019-06-02 06:41:46
417667,738,178,66,0.91,2022-11-22 18:45:06
29654,18892,2449,1467,0.92,2023-05-02 10:58:33
122743,18019,4063,789,0.96,2023-02-12 17:58:09
328295,19110,9505,3438,0.82,2018-05-25 18:44:29
451115,10482,2447,526,0.95,2019-10-07 18:18:00
174466,9538,4668,2602,0.73,2021-06-05 00:57:35
44253,3033,995,390,0.87,2022-11-13 05:38:47
381247,17565,4908,2639,0.85,2020-05-10 08:35:02
465148,1183,475,215,0.82,2023-06-02 05:01:05
43009,12717,4401,923,0.93,2022-04-21 13:30:03
225879,16911,7747,3695,0.78,2022-10-07 22:51:28
489540,4188,1636,562,0.87,2020-05-06 02:45:02
481570,18256,2201,433,0.98,2018-10-26 15:18:29
469283,5343,2590,535,0.9,2023-04-12 00:41:12
112436,6012,1866,850,0.86,2023-02-24 17:35:42
180525,5438,1894,564,0.9,2023-02-20 05:12:46
117241,10527,3351,1343,0.87,2018-09-03 13:40:54
409381,3271,1405,588,0.82,2020-11-19 09:10:29
259956,14345,1719,1007,0.93,2022-06-28 08:10:22
199973,12097,5653,2654,0.78,2019-03-08 13:05:15
73891,13014,4192,2335,0.82,2024-09-08 11:58:13
166963,10754,5122,1101,0.9,2021-08-08 20:01:22
100134,15656,3596,1506,0.9,2024-09-01 15:14:16
449811,11630,4116,504,0.96,2022-05-30 23:18:41
207662,1293,368,89,0.93,2020-09-21 02:11:41
265259,17423,4728,1855,0.89,2023-11-21 23:21:03
411032,18373,2788,917,0.95,2023-10-21 08:57:08
290763,15450,6415,3739,0.76,2020-05-11 12:43:04
369536,10168,1063,166,0.98,2020-11-07 18:01:18
335628,5981,1013,483,0.92,2020-12-15 09:58:02
332573,6652,2362,904,0.86,2018-09-05 10:58:20
201407,5596,2062,588,0.89,2020-10-04 17:23:38
64293,19352,7562,2692,0.86,2023-09-27 03:30:22
465854,11534,1614,667,0.94,2024-05-25 20:59:05
76207,11128,4173,2354,0.79,2018-04-19 20:48:25
9448,15557,2592,726,0.95,2022-12-30 13:00:12
146635,2740,298,172,0.94,2024-12-26 01:33:19
466838,2560,771,407,0.84,2023-01-20 05:29:39
140347,1232,461,57,0.95,2018-12-22 18:36:16
243328,19454,3650,1177,0.94,2020-05-25 23:43:58
207247,12484,6067,3607,0.71,2023-03-09 05:26:46
444301,5480,1625,589,0.89,2018-03-15 17:03:02
162241,8494,3747,1058,0.88,2023-09-11 02:53:50
400793,19470,5102,2147,0.89,2018-10-19 09:04:10
116442,3532,677,323,0.91,2024-05-01 19:37:52
85908,6408,1675,478,0.93,2022-09-02 12:09:20
56762,17309,2075,1221,0.93,2022-02-19 01:04:40
249397,13689,3869,407,0.97,2024-06-20 15:37:35
47231,7403,1544,570,0.92,2018-07-04 19:38:39
266923,11557,4147,1593,0.86,2018-01-31 19:22:41
147212,14992,5608,1111,0.93,2018-06-25 13:23:11
143013,14225,6345,2754,0.81,2024-11-25 22:37:53
92879,14724,2603,1520,0.9,2023-07-08 22:49:42
386021,5279,1388,697,0.87,2024-07-05 08:28:11
462395,16367,6173,1195,0.93,2019-07-05 19:11:29
343722,6683,2468,420,0.94,2022-05-10 14:25:55
197344,7065,1279,290,0.96,2021-02-03 09:35:40
302360,5330,1932,498,0.91,2023-01-20 21:47:11
264101,2474,249,145,0.94,2020-04-15 17:58:38
468661,5909,1401,690,0.88,2022-06-01 02:39:27
317624,19533,5553,1906,0.9,2022-05-30 10:59:09
391697,9503,2237,584,0.94,2018-01-30 16:36:07
274704,18905,4810,2270,0.88,2019-11-21 11:56:51
282171,1428,624,92,0.94,2018-03-27 08:04:25
250543,9219,1238,579,0.94,2023-03-03 23:43:27
462888,515,162,62,0.88,2021-02-14 17:26:48
413522,6995,2181,629,0.91,2020-03-14 03:16:09
177427,13872,6727,1087,0.92,2020-08-21 18:06:24
40355,7376,2989,880,0.88,2021-09-05 08:30:30
263577,19111,2699,1088,0.94,2019-04-30 23:59:59
246630,3262,997,185,0.94,2024-10-22 13:18:51
347991,9790,1688,174,0.98,2020-02-06 03:42:20
345921,13050,6373,3415,0.74,2018-09-06 17:29:04
429473,10396,4813,974,0.91,2020-02-04 22:23:16
487525,10666,1190,537,0.95,2019-11-23 15:24:23
484368,1694,194,61,0.96,2024-02-02 15:06:20
474587,488,167,29,0.94,2024-06-23 14:52:43
244984,9455,4110,461,0.95,2020-02-14 21:25:45
163159,4750,1699,558,0.88,2018-06-27 02:56:30
271276,4109,1327,272,0.93,2018-05-16 10:39:27
31997,12449,3350,1077,0.91,2023-03-15 00:26:45
470770,5911,1025,370,0.94,2024-06-18 22:46:21
340349,6244,1980,772,0.88,2022-10-14 20:44:30
139147,16662,4250,1547,0.91,2019-08-20 10:33:39
288785,10039,2387,1036,0.9,2018-05-02 20:36:45
408122,1781,340,150,0.92,2022-01-15 16:32:47
418286,2116,783,417,0.8,2024-10-24 08:58:56
136854,3231,1301,740,0.77,2024-09-12 22:39:16
247819,19497,8270,2445,0.87,2023-01-13 12:25:58
443516,6872,3039,929,0.86,2020-08-20 07:19:24
69422,1231,359,36,0.97,2022-03-17 21:19:18
95750,6332,640,237,0.96,2024-04-27 09:33:27
257148,9863,1815,1006,0.9,2023-12-11 04:14:25
196091,4435,1958,938,0.79,2022-07-01 12:10:14
364620,12705,4556,2680,0.79,2021-11-05 15:48:45
133827,19664,6056,3371,0.83,2019-08-10 16:41:56
166426,10258,1424,166,0.98,2022-07-31 05:54:03
209576,734,169,44,0.94,2020-09-07 13:26:42
393289,19716,3400,1041,0.95,2021-06-10 22:35:12
303378,14906,1679,726,0.95,2020-05-12 08:12:18
139163,644,137,30,0.95,2021-12-18 06:48:53
271983,1494,317,180,0.88,2022-05-10 15:56:12
497771,11333,2335,296,0.97,2018-12-06 18:41:16
270145,6152,2263,565,0.91,2019-11-12 01:45:50
221073,14091,2506,841,0.94,2019-04-08 09:01:14
165767,10018,3591,1279,0.87,2022-12-17 16:06:03
352451,19988,3303,885,0.96,2024-09-06 04:21:26
221134,9805,4550,1214,0.88,2024-03-11 05:25:40
