month,new_mrr,expansion_mrr,churned_mrr,net_mrr
2021-10,494079,414431,81223,895873
2024-05,434273,332777,392772,319011
2024-05,723047,273843,239126,773328
2025-01,658480,168430,288562,718816
2024-07,796926,456398,372905,678518
2021-09,502881,251421,266364,387125
2023-05,587388,490919,85392,865414
2024-04,526339,469513,21680,383993
2025-09,755470,482855,163673,327782
2023-08,444222,114528,247529,862473
2022-07,670374,479706,129285,191061
2021-12,143772,101661,346926,358501
2025-12,530670,394765,232422,168613
2025-11,493612,29330,164336,744177
2025-04,165909,455891,253057,818594
2021-04,410594,56480,333831,202941
2023-06,670325,137374,192360,886521
2024-12,174160,150894,138032,718997
2025-09,691396,384571,206522,94984
2024-02,600845,96157,203224,420095
2025-05,640170,393537,268735,796276
2023-08,260722,145722,177297,868677
2025-07,110980,51266,100279,686517
2023-12,198133,53356,227896,583321
2022-08,242894,442310,188097,551632
2025-04,457316,234561,371515,716255
2023-10,150328,298370,299375,287744
2023-09,239146,449544,159948,458902
2022-07,84474,424159,322036,821039
2022-10,448982,352340,80303,416410
2024-03,605474,275580,219036,663942
2024-08,634895,25717,371081,749337
2023-11,639808,396470,248918,629575
2025-03,316059,316185,33681,135152
2023-06,484618,373205,63185,352203
2024-03,634080,53185,67318,274972
2022-06,257389,267105,79996,761550
2024-04,550530,304214,313899,682746
2021-03,85949,402926,194819,364991
2021-10,284764,498366,189248,415340
2024-03,54617,245448,319241,827890
2022-11,141292,321631,29036,443464
2021-12,221065,409422,341623,642141
2021-11,203770,77897,259594,588743
2023-02,731447,326944,293432,641039
2022-06,225258,355039,106505,626255
2023-10,387970,382094,328901,160519
2025-08,309699,204194,151298,643065
2025-01,627223,109574,79677,717996
2025-08,410733,461004,166608,773482
2021-09,141745,431391,34399,785938
2023-12,278067,458410,389344,878794
2023-04,658064,497395,258706,71622
2024-09,725660,261287,220878,53932
2023-01,639440,381442,17731,170369
2023-01,590549,136931,351897,477435
2022-05,315526,410344,201973,278753
2021-03,652709,34468,102839,860733
2025-03,209177,417027,161448,418940
2024-08,50821,75524,143323,275278
2024-01,127447,350494,68401,206017
2023-02,626724,87642,222251,719655
2023-10,593909,217705,394104,183276
2025-08,265302,222680,54632,863591
2022-11,273666,303793,157506,850532
2021-04,88067,463103,68583,568349
2021-05,180879,441813,375695,676151
2023-04,407517,479927,161133,813137
2023-10,144676,445500,23170,239816
2021-06,249768,222474,85900,726188
2023-05,295798,424673,241690,147420
2025-04,357319,471448,267299,447099
2021-01,519100,122851,191422,821465
2024-12,783063,451596,309988,614026
2023-08,793722,167171,349870,793786
2023-06,158492,149834,368667,554027
2024-06,72255,367406,252465,612140
2023-10,625946,278796,316280,97278
2022-05,671419,141814,254541,398147
2022-10,483036,344177,323340,207621
2024-12,663699,251257,312019,538156
2025-03,693504,446944,224399,357331
2022-12,90089,85170,117981,338025
2024-08,394741,315805,226404,489284
2023-02,249850,314468,134943,461193
2023-02,603099,76530,83465,114165
2023-02,759027,371348,173776,466905
2025-05,256302,38397,221193,575134
2021-03,431434,64117,261739,280583
2022-04,649687,124416,64746,466818
2024-10,623112,339567,139590,397562
2022-06,792154,330585,299031,383036
2021-06,409852,434263,339552,698322
2023-11,588117,398597,258663,197804
2021-06,189558,326645,26487,821128
2024-05,474716,421662,104570,300603
2023-11,207353,60475,148862,696062
2022-09,442282,179895,275169,438512
2021-04,267487,232855,234100,494873
2024-07,500089,416560,262374,134253
2022-04,514494,245285,113271,790292
2023-05,649582,179820,199367,798407
2021-09,719320,477161,289829,334225
2021-05,484479,199052,367971,204735
2022-09,635800,360482,175827,68936
2021-07,701676,84076,153230,669890
2023-03,518394,44425,381752,678388
2021-09,658644,351591,144856,878035
2021-12,253789,117683,366576,200977
2025-09,302831,273261,352621,669490
2023-03,640392,271363,51837,409656
2021-06,67982,166968,311010,437293
2023-04,89764,227711,15998,269122
2024-05,482244,210158,150753,578520
2022-03,135450,114505,389012,443600
2023-09,125852,471215,214268,404481
2023-05,214292,319181,378586,197493
2024-01,722663,408454,105700,599778
2022-07,474861,450327,323693,809497
2024-12,309926,24956,328502,600486
2022-01,71838,277454,105160,171994
2021-05,483174,424126,36810,246277
2025-06,455019,144425,344885,559244
2022-03,306126,295335,224253,867366
2022-03,766120,330830,65371,489729
2022-10,360834,409860,275213,435821
2023-01,428691,141275,319810,471477
2025-08,280443,414504,73095,136002
2021-12,568407,255882,135708,635271
2023-09,231477,169374,153587,574482
2023-08,516636,108843,90663,684754
2024-04,552620,403964,67899,508927
2021-06,576582,85077,341180,155332
2024-03,580053,176302,387662,851510
2021-11,400565,351167,314182,506773
2025-07,508077,254151,47320,96419
2024-10,472031,355190,333578,610282
2023-01,787036,353322,17537,394131
2025-04,139791,400809,360414,567208
2025-01,591419,184265,351105,851820
2022-09,688589,394946,229696,409396
2021-12,433626,421766,185981,738541
2022-11,134690,446379,345390,877988
2021-12,425891,217292,24477,183061
2022-05,404758,242255,303860,693527
2022-10,662348,57831,81742,811232
2025-10,759315,218770,178109,156266
2022-11,415125,443295,134516,412862
2022-12,219286,431691,219819,774915
2022-10,752145,443398,213019,442817
2025-05,424405,365237,65149,680794
2023-07,261705,141214,259967,501687
2021-09,763545,256258,143516,677960
2022-10,701198,412936,305467,121842
2023-05,781996,308534,334033,321901
2025-06,72622,241323,251396,219467
2021-06,383220,448697,43647,796979
2021-01,60828,185859,15491,319714
2024-09,107695,320140,23323,251066
2022-11,490103,298390,223423,633869
2023-09,172985,126588,321030,91155
2025-06,633686,29744,174159,264963
2025-12,511599,254800,342825,810315
2022-07,264855,271517,260563,755545
2022-03,416663,230940,350369,92160
2025-12,641720,362451,86501,820556
2024-06,401786,82838,99086,339821
2025-08,387854,345834,175276,120326
2021-09,765116,430521,346539,481105
2022-02,694940,49583,226089,408920
2025-06,768920,237879,306417,705962
2021-09,379961,199831,226210,617067
2021-07,726763,304524,161054,614073
2024-12,480029,397041,253021,329937
2021-07,98636,301444,337075,63355
2024-06,144156,438258,124377,871455
2025-01,122447,157584,265137,596657
2024-10,224071,37469,205384,636089
2022-02,244312,355843,224945,79922
2022-06,152131,352084,191777,336945
2024-12,301741,439341,342575,83437
2025-03,525244,64377,290326,145874
2022-12,487863,152596,94561,88961
2021-01,597080,447184,102826,133050
2021-09,414807,167600,193157,95619
2021-05,430329,61139,100880,143116
2024-05,768270,315599,12686,253524
2025-03,145148,67071,10615,498449
2024-09,587385,450175,227821,221329
2025-02,278821,82156,237575,266230
2025-01,442115,451399,94617,695954
2024-04,650459,265077,382832,215290
2023-02,465536,110105,380475,871276
2023-08,734410,162270,237786,301737
2025-01,396963,208137,245418,822957
2022-10,799183,115197,124236,131898
2023-11,732639,132373,87060,148784
2025-07,652685,101880,108120,418937
2024-04,194082,475118,75640,309103
2025-09,742097,136052,120617,710420
2022-08,539273,201941,242865,170073
2025-07,117036,417687,291610,529664
2023-12,647471,227814,381362,471214
2025-09,148574,155434,202013,440900
2023-05,426419,261365,348046,854012
2021-09,419641,286446,390042,74966
2021-10,485224,216329,35447,96329
2025-05,382717,97940,258055,425709
2022-08,99011,274057,356971,656610
2021-12,405232,32559,245136,744501
2024-12,438577,335061,131060,500843
2023-10,568696,134805,57414,85874
2024-11,430533,204937,225145,740656
2021-02,539011,222204,270459,723351
2024-04,502215,438808,221783,709385
2022-09,776962,369440,249903,889418
2021-06,645822,341504,181507,772664
2022-02,310944,317701,19702,292491
2021-02,171854,53165,166199,90893
2025-04,304464,141337,284302,429107
2024-06,547506,388727,351288,119218
2024-03,761272,312774,345734,764429
2025-01,579792,361823,173888,663524
2023-05,235804,334804,366205,655185
2022-08,471530,132396,42550,152456
2024-04,176799,51682,120720,884169
2025-10,152968,168815,338220,129565
2022-06,771290,476475,66958,467721
2025-02,790180,425842,155586,426960
2022-10,445011,356228,383034,787491
2025-07,122904,294863,305326,172957
2021-08,123013,188225,45467,638460
2022-11,764662,42842,80771,362396
2022-08,76185,44617,354062,790334
2021-02,333911,270233,117893,780117
2021-06,180836,223441,103170,457921
2022-03,495379,75295,68336,234599
2023-03,100858,77505,43105,413128
2023-05,787281,366402,198851,324656
2024-05,681301,54986,251656,373630
2025-03,612941,182760,383444,281983
2024-12,554660,299638,133966,628477
2021-11,419147,35112,137499,275849
2025-01,530856,352991,285061,409100
2023-08,265341,122404,266999,370026
2024-12,688957,164134,212025,896426
2025-05,678885,337259,376008,509263
2021-10,511062,33783,230611,385871
2024-09,418825,478382,265088,223878
2022-05,575499,131320,114898,695630
2021-09,612533,230874,154073,710080
2022-02,589122,310013,100827,291327
2023-09,486558,373594,45995,395686
2021-12,287130,129639,159767,132011
2025-11,663014,383088,384614,62208
2021-09,639684,113460,55406,202278
2023-04,653989,213956,123099,330723
2024-07,299076,79516,248831,712226
2024-12,357701,351766,247900,624944
2022-02,757504,240425,44169,315526
2022-12,122066,437876,172697,518669
2025-05,745361,392601,374234,470730
2024-12,323532,463954,81575,800647
2022-11,758413,22350,106243,748065
2022-10,297126,59018,348961,779730
2021-03,163313,131754,134893,371899
2022-09,95814,384090,280590,373417
2021-05,239291,300101,140445,655977
2023-11,64106,60198,58019,893077
2022-02,581557,325340,314600,621104
2022-10,674286,285192,149403,412243
2024-10,152416,319043,393093,307387
2022-10,411867,346946,350538,195809
2022-07,263183,440969,304053,790539
2022-11,530151,291085,133312,719756
2021-02,742136,67538,364638,171000
2024-06,90060,428031,241915,893362
2023-02,182913,23902,48372,794971
2024-10,422973,369480,156910,508569
2022-11,525804,268963,398086,118909
2023-11,239885,288448,267762,494662
2021-09,559500,247651,204176,132629
2021-10,255413,155406,237213,735851
2025-12,498227,497055,70544,233828
2021-06,671251,199226,96554,160094
2024-05,423502,251163,345003,278182
2024-05,103894,210912,214013,230115
2025-12,754162,352163,27244,350344
2024-04,732581,369303,212468,288886
2024-02,372058,201510,24367,191145
2025-02,702946,393702,89551,709460
2023-06,689517,291814,93987,145239
2023-10,504116,208017,45356,734062
2025-11,509757,252148,281057,668723
2021-11,623326,358171,266632,479562
2021-12,117909,415904,283147,731327
2023-09,124158,415454,113545,197598
2021-05,406357,195326,65910,431575
2023-01,682738,26872,344874,536828
2021-03,126981,450008,62163,260534
2024-05,336638,447809,170714,850319
2023-09,227710,375805,83716,76948
2023-08,688576,80252,279755,405906
2021-04,73549,28333,396416,221219
2024-02,487124,392309,15041,464013
2022-11,90162,36329,189172,115836
2025-08,370393,46548,141845,364035
2025-04,314203,221212,138677,751473
2024-11,525945,313849,151392,272167
2023-04,594372,470239,15921,786180
2025-06,302799,44778,72332,253752
2023-05,217144,183170,367026,277165
2022-02,312964,140289,388112,826424
2025-04,687898,398464,197657,616001
2021-04,655062,31957,90248,630849
2021-04,651440,441586,17863,104757
2023-09,692962,271532,324947,393838
2022-10,70902,173525,188009,395938
2021-08,199440,334528,199313,52436
2022-11,217973,255304,94082,348803
2022-11,636139,54819,32195,506925
2022-11,193178,226232,294616,130355
2025-06,650253,39431,175414,729372
2025-01,98674,135451,218178,718479
2023-03,698771,325173,331673,576834
2021-07,530096,311546,352022,895212
2021-05,654640,173682,228832,440180
2023-06,791597,117729,292394,163098
2024-01,184638,131765,88595,655696
2024-01,348745,168129,363094,108420
2023-05,87546,493975,43414,348298
2025-09,325055,311243,116060,243981
2022-03,232233,128303,68487,164885
2021-09,574923,251084,208399,795448
2021-07,183927,455339,179312,367716
2024-12,65933,325457,96952,499207
2021-10,336372,354535,116278,323765
2022-03,570815,175944,366486,50961
2022-12,643728,172730,247343,770625
2022-04,308492,349219,281930,125165
2022-11,781349,247850,348319,599455
2022-07,566892,414396,357278,355895
2024-07,322467,357491,124919,167046
2021-08,344365,167028,179214,423617
2025-04,558301,450136,105492,389289
2022-01,647406,194552,115864,114451
2022-10,268779,222264,394079,373837
2023-05,758023,181138,290384,150912
2024-10,541742,204164,37108,342653
2023-04,794015,114689,310230,669946
2021-01,92376,409799,252659,606771
2023-03,334754,110793,41324,698245
2022-10,252994,27200,106969,553729
2023-08,471478,303359,155581,287229
2024-01,188816,26776,78207,690205
2021-05,756901,305204,30138,689090
2021-03,654217,445664,252948,220787
2023-06,795888,287060,243722,507233
2024-04,91042,426276,137501,97664
2024-11,737989,308294,59802,425221
2024-08,123345,142905,104337,870188
2023-05,769288,371481,330055,693698
2025-09,578300,385686,190069,734029
2024-10,475210,195957,41677,282973
2021-07,193972,185805,86796,235620
2022-08,781101,202623,23008,641999
2022-09,370546,212428,97886,250973
2025-08,136297,265528,183322,409404
2022-10,555069,276135,185272,597790
2023-05,767906,447758,192714,356957
2022-12,467459,491224,34177,135539
2024-02,290054,70436,162708,435618
2024-11,558277,304594,365090,663632
2025-09,318230,145603,302369,111198
2025-06,720012,418713,204642,140701
2022-08,292129,430136,184221,260185
2021-08,310481,68957,315193,99692
2023-12,555867,59391,227647,580627
2023-06,50555,155484,396620,373541
2025-11,79435,185031,150127,698835
2025-07,126597,278305,22572,899620
2021-06,451535,477199,168259,454081
2021-03,587813,155178,49396,561125
2025-02,504309,306466,304261,468492
2023-11,591875,29293,255241,146144
2023-11,260137,361572,248150,630369
2025-12,764455,47556,128516,628813
2021-04,552981,238998,237804,761024
2025-03,396225,109150,385347,219199
2025-11,364551,267487,197139,731615
2022-01,533391,113274,191330,73981
2025-10,401430,330179,183861,825710
2022-04,399314,22138,45149,661996
2024-05,559399,452279,348134,208990
2025-10,303639,66721,81601,469699
2025-11,274553,38756,343657,592754
2023-05,644106,217458,224565,240395
2025-04,263493,185822,286925,590983
2024-03,708478,281253,82263,638494
2023-03,131580,259813,186306,631479
2024-09,716266,308112,86474,101854
2024-01,606351,196549,157649,545710
2024-12,480433,349842,360720,820270
2021-05,735547,207584,61978,886050
2024-12,714826,356683,259076,141670
2021-05,195616,320760,216687,614353
2023-09,617888,327788,101058,367452
2023-02,320582,380151,218900,643077
2025-09,490932,86775,33782,101784
2021-01,151977,260597,160630,802917
2023-12,666304,358998,394814,601016
2022-01,416129,399841,316904,696871
2022-10,210579,174059,142193,631745
2023-06,140379,209824,33184,384801
2022-01,396092,367413,370065,275551
2023-01,777060,160477,346890,364451
2024-11,782317,252197,316156,828776
2021-10,724661,171873,176835,820132
2025-01,376080,37860,334631,391846
2023-03,791062,445473,186111,141781
2021-09,372371,362922,200795,179343
2021-12,649997,227158,277336,106374
2021-04,181256,270219,397982,122246
2022-05,360182,20658,239862,577597
2024-01,137405,454810,322268,757436
2023-02,443470,270351,385858,333729
2025-07,694402,52085,98812,681518
2021-04,144421,95941,172525,383683
2021-01,535756,419015,168760,244723
2023-01,105929,445655,297523,752714
2024-01,152000,88126,179736,520619
2022-11,597463,304823,333720,785363
2024-09,560415,117047,356226,530503
2022-12,644906,211755,86215,127651
2021-07,798469,48849,291858,384198
2025-07,674134,496734,173267,845369
2023-07,83041,421849,237450,211583
2023-10,172445,103823,30895,239505
2025-04,484314,118185,40920,124369
2024-12,166885,321815,168964,437830
2023-10,438433,329802,382587,755978
2024-10,54147,105185,313403,255803
2025-12,687936,78418,101397,160961
2024-02,545795,448607,337349,311420
2021-12,505026,215387,275843,275221
2021-05,366221,390279,58694,668519
2023-11,200702,365066,200796,58870
