experiment_id,pricing_variant,price,conversion_rate,experiment_date
3066,A,699,0.241,2023-12-09 10:58:32
6663,A,499,0.224,2020-01-15 08:02:59
6485,B,499,0.288,2018-03-27 05:48:07
2399,A,499,0.266,2019-08-07 21:09:52
8837,B,699,0.199,2023-05-21 04:58:04
393,A,699,0.329,2020-12-20 19:56:44
4993,B,999,0.273,2021-11-13 14:05:11
26,B,999,0.064,2023-10-06 20:12:30
5214,A,999,0.115,2020-12-29 05:28:05
2110,B,499,0.174,2020-06-04 23:21:35
4525,A,699,0.191,2018-07-13 22:27:49
901,A,999,0.323,2020-11-10 02:26:07
2907,A,499,0.315,2021-06-17 17:35:39
9879,A,499,0.333,2020-03-25 08:10:38
1557,A,499,0.115,2021-03-07 05:41:59
10,B,699,0.193,2018-04-28 11:16:46
7809,A,499,0.163,2024-02-28 03:55:25
6889,B,999,0.156,2020-02-24 14:24:29
4206,B,999,0.258,2021-10-06 06:55:25
2708,B,999,0.159,2020-06-24 09:20:38
440,B,999,0.063,2023-02-19 21:35:25
3,A,499,0.302,2021-12-21 19:46:39
2229,B,999,0.244,2024-12-13 03:40:02
4908,A,699,0.229,2019-03-07 15:19:03
2620,B,999,0.315,2020-11-08 01:52:39
1255,A,999,0.18,2020-09-05 18:23:06
5403,B,699,0.345,2022-05-05 12:39:04
9732,B,699,0.231,2024-11-16 00:19:50
8921,B,699,0.105,2023-09-16 12:51:41
7592,A,499,0.124,2024-03-26 21:21:59
515,A,999,0.182,2018-08-14 15:43:55
8047,A,999,0.124,2023-05-21 08:48:50
8146,B,699,0.065,2019-10-06 02:35:00
8520,A,499,0.226,2018-05-09 16:45:24
4290,A,999,0.152,2018-05-01 01:03:43
1251,A,699,0.213,2024-04-25 10:33:25
855,B,999,0.27,2022-08-01 04:20:13
4053,A,699,0.099,2019-08-20 17:20:48
3250,B,499,0.169,2020-09-15 23:30:53
4141,B,999,0.153,2019-01-03 21:07:14
932,A,999,0.171,2022-01-03 21:09:08
9194,B,999,0.061,2022-05-25 07:44:14
6258,B,499,0.302,2018-01-08 06:58:07
3254,B,999,0.312,2021-09-17 04:53:17
871,A,699,0.307,2024-10-22 21:11:50
8464,B,999,0.316,2023-10-26 03:16:37
2708,B,999,0.1,2020-07-06 10:29:20
5291,A,499,0.208,2020-02-24 11:36:44
293,A,499,0.192,2019-04-04 00:10:39
4155,B,999,0.318,2019-02-23 12:05:15
2063,B,499,0.085,2018-06-23 20:42:42
8385,B,999,0.098,2022-04-17 04:49:08
1984,A,699,0.144,2019-12-17 23:39:36
2579,A,699,0.308,2018-10-26 18:10:17
8297,A,999,0.225,2022-06-12 00:24:49
5729,A,499,0.263,2020-02-12 20:36:39
7203,B,699,0.062,2024-06-06 17:10:19
6359,B,699,0.188,2020-02-12 15:22:42
9484,A,699,0.072,2021-02-20 22:06:43
1184,B,699,0.146,2021-03-03 01:48:20
4547,B,699,0.143,2020-01-23 23:05:10
2167,B,499,0.061,2018-11-06 18:00:18
1601,B,999,0.318,2020-05-08 22:35:19
6317,B,999,0.115,2021-02-11 17:44:56
1151,B,699,0.086,2023-03-25 15:42:11
5544,A,999,0.053,2024-05-08 23:40:42
2377,B,999,0.347,2018-02-02 02:56:10
6009,B,999,0.127,2022-07-11 10:18:34
6516,B,499,0.19,2019-11-16 10:23:09
2504,A,499,0.209,2022-09-11 11:20:38
75,A,499,0.235,2019-07-04 09:31:04
8795,B,499,0.31,2023-03-07 06:30:29
7618,A,999,0.163,2023-04-01 13:35:38
1918,B,999,0.216,2019-07-21 15:59:26
1220,A,499,0.102,2024-04-02 22:19:09
4660,A,699,0.133,2023-06-08 13:26:56
8475,A,699,0.067,2024-03-15 07:48:58
8753,A,499,0.169,2023-08-26 10:56:16
8405,A,699,0.226,2018-02-10 19:33:59
2649,A,999,0.256,2024-04-28 06:03:41
9813,A,999,0.269,2018-05-23 19:55:16
6860,A,699,0.277,2022-04-29 03:02:13
6734,B,699,0.222,2022-07-05 22:23:45
5648,A,999,0.131,2020-11-30 15:16:00
1266,A,999,0.147,2024-11-28 13:11:57
4253,B,699,0.333,2020-04-26 21:54:43
288,A,499,0.13,2021-07-07 08:07:34
3852,A,699,0.116,2024-05-21 03:42:46
6246,B,699,0.283,2020-05-31 23:23:08
4781,B,999,0.132,2023-07-16 07:49:44
8510,B,499,0.264,2023-04-03 21:53:28
4918,B,499,0.2,2020-12-22 08:09:05
6365,B,499,0.134,2022-05-17 09:55:02
5877,A,499,0.119,2022-10-13 10:59:38
1706,A,499,0.219,2020-09-14 12:13:52
6053,A,999,0.287,2021-10-23 22:40:17
7651,A,999,0.154,2022-05-05 01:45:36
9657,B,699,0.302,2022-08-25 05:45:01
7012,B,999,0.116,2024-07-18 15:26:54
2292,A,999,0.292,2021-07-04 07:28:15
2333,B,999,0.082,2020-05-30 03:53:33
7205,A,699,0.201,2021-02-14 05:05:48
6721,A,999,0.214,2019-10-26 04:42:11
8020,B,699,0.251,2019-02-27 23:40:41
6444,A,499,0.271,2019-09-27 22:59:09
2565,B,499,0.34,2022-02-21 19:54:17
2291,B,699,0.147,2019-09-16 10:50:23
6067,A,499,0.324,2024-01-21 23:29:35
6639,A,699,0.093,2021-02-22 23:13:39
8614,A,699,0.068,2020-09-22 02:24:09
1677,A,999,0.062,2021-04-12 19:59:04
840,B,699,0.114,2024-01-05 23:46:23
3023,A,699,0.328,2021-03-06 00:14:09
3931,A,499,0.306,2022-06-17 02:16:29
7300,A,699,0.082,2021-02-15 21:30:54
9138,B,499,0.153,2021-08-25 06:24:51
5541,B,999,0.316,2022-09-07 11:03:40
7806,A,699,0.307,2021-10-29 22:14:37
572,A,499,0.164,2021-05-10 04:09:57
4303,B,499,0.263,2023-05-04 12:03:58
575,B,499,0.221,2023-07-18 20:12:36
6983,A,699,0.317,2019-08-08 14:59:40
3,B,499,0.293,2020-08-11 11:03:47
9416,B,499,0.249,2021-12-06 19:35:30
6993,A,999,0.147,2022-12-22 08:48:08
4733,B,999,0.085,2021-08-21 09:59:39
9099,A,999,0.187,2022-01-15 12:43:36
1224,B,499,0.283,2022-11-07 21:34:54
3761,A,499,0.073,2018-02-15 23:40:59
2679,B,699,0.235,2018-06-18 21:24:46
3201,A,499,0.251,2018-09-19 17:30:49
2558,B,999,0.334,2018-11-28 14:06:07
2380,B,699,0.241,2022-02-12 08:06:10
1383,A,499,0.135,2024-02-06 06:03:32
1584,B,999,0.312,2024-11-28 07:42:17
5668,B,699,0.293,2024-07-29 16:58:39
5000,B,699,0.306,2020-11-22 10:03:25
9966,B,699,0.181,2022-07-12 18:30:22
8169,B,699,0.165,2024-09-08 00:21:14
6719,B,499,0.137,2020-06-11 20:56:44
1991,B,699,0.3,2024-05-10 03:50:30
1476,B,699,0.29,2024-04-14 13:13:51
4348,B,999,0.29,2019-10-04 00:09:10
5004,A,499,0.218,2021-12-29 06:59:46
4503,B,499,0.123,2022-01-18 04:17:17
5210,B,999,0.29,2020-10-12 18:57:47
2936,A,999,0.214,2024-03-28 06:25:46
8818,A,499,0.247,2024-09-16 19:20:44
1510,B,999,0.183,2024-10-15 00:02:39
2979,B,699,0.131,2021-03-07 10:50:33
8335,A,699,0.145,2022-04-28 08:52:10
5463,A,699,0.109,2019-11-23 10:43:41
6632,B,699,0.212,2023-08-23 14:59:20
7443,A,499,0.274,2018-05-12 02:04:19
6394,B,999,0.252,2023-01-03 03:13:43
2244,A,999,0.145,2020-01-21 20:13:58
6406,A,699,0.21,2024-01-10 11:04:04
6711,A,699,0.315,2022-05-10 07:06:10
1383,B,499,0.055,2021-04-29 13:00:14
4362,B,999,0.103,2022-06-22 15:44:48
9469,A,499,0.288,2022-01-05 03:00:54
1520,B,999,0.1,2018-01-24 01:40:50
6079,B,699,0.333,2021-12-22 20:09:28
5967,A,999,0.157,2021-03-26 12:17:07
1829,A,999,0.303,2022-03-23 07:22:00
6648,A,699,0.347,2018-06-15 12:35:35
1119,B,499,0.196,2023-06-13 16:03:44
2367,B,999,0.269,2021-05-10 16:12:03
3306,B,699,0.293,2022-06-22 05:22:22
6590,B,499,0.179,2022-12-17 03:29:57
7731,A,499,0.056,2019-06-06 11:51:50
3599,B,999,0.061,2020-04-03 04:47:14
4833,A,499,0.093,2022-02-14 00:49:16
7141,A,699,0.061,2024-08-30 02:35:14
1340,B,499,0.237,2020-12-17 11:45:00
8134,B,699,0.102,2021-06-12 04:01:45
385,B,699,0.24,2020-10-17 21:22:23
854,A,999,0.141,2021-04-21 02:41:53
3445,A,999,0.302,2023-07-15 19:20:07
4417,B,999,0.091,2023-10-11 14:18:28
9677,A,999,0.277,2019-06-05 18:03:18
6460,B,699,0.137,2020-05-04 22:07:42
7995,A,699,0.216,2020-05-17 05:49:15
6547,A,499,0.215,2022-02-16 07:50:34
4772,B,699,0.056,2024-07-26 07:18:48
717,A,999,0.187,2023-03-05 05:42:16
7797,B,499,0.289,2023-01-20 17:37:00
4604,B,699,0.058,2019-02-07 21:34:15
962,A,499,0.285,2022-05-07 09:38:59
8927,B,499,0.231,2021-02-12 03:42:12
462,B,699,0.131,2021-09-27 07:42:15
7072,B,699,0.311,2019-04-16 19:44:22
8887,B,699,0.062,2023-08-07 16:54:30
1648,B,699,0.279,2018-07-07 01:03:41
655,B,699,0.227,2022-10-15 13:10:51
6675,B,499,0.156,2021-03-18 12:20:00
7649,B,499,0.203,2022-05-30 00:31:21
8329,B,999,0.077,2019-11-03 08:24:36
5053,A,499,0.152,2024-10-05 08:07:29
4793,A,999,0.268,2019-09-09 16:57:01
1807,A,699,0.11,2021-11-08 12:25:17
7235,A,499,0.171,2020-04-08 13:54:28
3339,A,699,0.269,2022-06-03 11:02:13
4583,B,999,0.106,2020-11-09 19:59:37
5849,A,999,0.135,2022-06-28 05:03:46
5400,B,999,0.139,2023-04-21 00:40:26
5515,B,699,0.266,2022-09-19 14:35:36
2540,B,699,0.151,2024-02-11 16:02:51
9553,A,999,0.219,2021-02-10 04:15:49
2323,B,999,0.318,2019-02-03 13:48:13
344,A,999,0.316,2023-09-26 18:41:35
6435,B,499,0.178,2020-02-04 17:03:19
9720,B,499,0.255,2019-11-22 03:46:16
670,A,999,0.348,2021-12-18 06:36:15
4852,A,999,0.169,2019-07-10 09:48:19
4511,B,699,0.277,2023-12-20 09:27:40
3063,A,999,0.102,2018-03-07 00:39:44
3270,B,999,0.194,2020-02-28 00:43:49
1118,B,499,0.168,2018-04-01 19:51:31
4240,A,699,0.06,2019-07-24 03:54:32
2752,A,999,0.106,2018-04-08 04:22:25
5622,B,999,0.165,2023-09-11 19:18:34
2295,B,499,0.158,2020-07-23 15:43:09
8552,A,499,0.232,2023-07-07 16:57:23
8236,A,499,0.061,2018-08-22 01:18:50
6926,A,699,0.091,2021-08-08 20:41:20
6520,A,499,0.089,2024-08-10 18:29:39
2182,A,999,0.294,2021-04-01 19:47:46
4477,B,699,0.185,2020-09-29 17:58:33
1696,A,699,0.056,2024-01-19 06:27:50
5192,B,499,0.335,2022-08-03 15:15:06
6594,B,499,0.05,2019-09-30 15:16:01
8918,B,499,0.131,2020-07-04 11:18:19
7245,B,699,0.318,2019-04-06 04:40:05
625,A,699,0.293,2023-07-08 19:27:22
1684,B,499,0.125,2020-05-04 03:25:13
9899,A,699,0.169,2020-12-13 11:13:17
1980,A,699,0.307,2020-10-21 13:33:34
493,A,699,0.153,2024-03-20 06:59:24
3310,A,499,0.122,2018-03-24 03:41:14
5003,B,699,0.177,2023-06-23 12:37:17
2727,A,499,0.231,2018-06-18 19:38:07
2158,B,999,0.164,2023-02-09 20:57:12
8398,A,999,0.343,2022-07-24 04:32:09
7031,A,999,0.25,2019-04-03 02:55:18
937,B,999,0.34,2024-02-08 02:46:04
275,B,699,0.304,2018-12-14 10:50:24
2577,B,999,0.061,2024-12-02 21:47:13
2274,A,999,0.179,2023-05-21 02:43:15
2965,A,999,0.167,2023-06-07 10:48:28
2441,A,999,0.115,2020-11-30 01:28:48
6437,B,999,0.34,2023-11-09 16:22:19
8385,B,699,0.101,2023-07-14 04:25:28
1094,B,699,0.154,2024-07-03 02:44:42
7569,A,999,0.074,2024-02-14 23:13:40
4836,B,699,0.302,2024-01-30 21:47:02
8076,A,699,0.244,2018-10-01 15:10:15
9484,A,999,0.182,2020-05-23 21:15:41
9485,A,699,0.056,2020-04-12 18:06:12
5387,B,699,0.077,2020-01-16 08:54:21
6297,B,699,0.292,2020-05-06 19:35:11
6840,B,999,0.187,2020-04-30 04:50:08
657,A,999,0.28,2020-10-16 01:30:27
9681,B,499,0.241,2023-11-17 06:50:05
6111,A,699,0.051,2020-02-23 07:10:36
4858,B,999,0.277,2022-03-05 08:48:46
7303,B,499,0.248,2023-10-05 13:09:55
178,B,499,0.052,2024-06-20 19:55:43
4718,B,999,0.121,2020-05-25 21:43:22
3081,B,499,0.121,2024-11-15 05:01:29
4118,A,999,0.138,2024-04-11 10:23:38
4005,B,499,0.284,2020-12-28 14:40:25
1771,A,699,0.146,2020-03-04 12:02:10
2653,B,999,0.326,2021-05-27 20:30:53
6877,B,699,0.245,2023-07-21 00:21:42
885,A,999,0.254,2018-12-15 09:56:28
6244,A,699,0.056,2020-11-12 23:00:21
1160,B,699,0.114,2023-10-15 10:19:34
1571,B,999,0.334,2021-01-06 11:11:03
6296,B,699,0.126,2024-04-03 05:59:25
7442,B,999,0.272,2018-07-29 16:55:46
5389,A,999,0.153,2023-04-10 09:21:00
5260,A,999,0.256,2023-07-01 00:02:21
3451,B,499,0.191,2024-10-28 15:54:56
6844,B,499,0.249,2018-08-04 15:16:55
4419,B,499,0.161,2018-12-08 10:09:56
8809,A,699,0.081,2022-09-03 19:07:41
6450,B,999,0.157,2018-06-19 19:44:22
2713,B,499,0.34,2018-05-12 04:37:31
9944,B,699,0.275,2019-02-09 04:00:31
560,B,999,0.343,2020-08-24 14:15:49
5079,A,699,0.277,2019-04-17 11:22:47
5416,A,999,0.066,2024-11-07 05:50:51
5546,B,699,0.211,2020-05-05 10:23:21
4291,B,699,0.146,2019-03-06 05:13:47
346,A,999,0.33,2020-09-30 00:50:50
3311,B,499,0.288,2018-05-03 01:29:49
5525,B,999,0.115,2024-04-01 18:55:45
5712,B,699,0.071,2020-05-20 16:42:53
1407,B,699,0.269,2023-05-10 03:42:45
1921,B,499,0.065,2018-09-22 19:13:55
1969,A,499,0.313,2020-08-27 05:26:18
7696,B,999,0.088,2019-10-03 13:33:38
7299,A,999,0.317,2023-04-12 05:58:15
7715,A,699,0.083,2022-02-18 22:32:19
1253,B,699,0.257,2018-10-02 10:30:37
495,A,499,0.196,2023-05-17 14:10:50
5650,A,699,0.147,2020-08-16 02:52:20
8969,B,499,0.123,2019-09-08 21:28:15
7611,A,699,0.153,2019-10-20 11:17:49
8331,A,499,0.258,2019-04-07 04:27:59
4796,A,999,0.18,2024-07-04 17:54:42
9331,B,699,0.272,2019-09-20 20:41:40
9313,B,999,0.335,2021-08-29 12:36:07
5751,A,499,0.325,2024-09-13 21:18:29
9678,A,999,0.154,2020-09-04 10:35:01
7710,B,999,0.223,2023-07-16 13:05:49
4429,B,699,0.171,2022-06-15 14:28:55
6957,A,699,0.341,2019-11-09 21:55:07
7131,B,499,0.25,2021-08-02 09:46:25
6269,B,999,0.26,2019-01-28 16:18:14
3946,A,499,0.231,2020-10-27 06:25:38
5597,B,699,0.289,2019-12-06 21:24:00
8690,B,699,0.134,2020-12-27 23:25:19
4393,A,499,0.068,2021-10-22 07:49:50
1261,B,699,0.078,2020-03-28 23:20:24
2163,B,499,0.332,2020-10-08 19:59:16
3669,A,699,0.223,2022-07-31 22:56:58
1188,B,999,0.268,2020-11-24 05:31:36
7644,A,499,0.341,2019-12-17 03:20:48
1522,A,999,0.153,2022-02-16 16:41:20
1234,A,999,0.273,2018-02-11 22:46:23
1990,A,499,0.105,2023-07-07 00:22:30
1648,B,499,0.061,2019-10-01 16:11:33
5995,A,499,0.101,2024-11-26 16:07:16
9648,A,699,0.055,2020-07-13 05:12:15
2948,A,699,0.083,2021-01-25 09:48:00
2786,A,999,0.1,2020-01-27 17:41:46
4592,B,699,0.18,2018-12-16 22:47:22
8000,A,499,0.303,2022-08-19 03:26:00
6667,A,999,0.147,2021-12-15 18:38:27
5638,A,499,0.238,2020-04-27 21:36:56
554,A,499,0.31,2022-12-14 14:27:16
827,B,499,0.303,2020-02-19 08:19:17
2266,B,999,0.321,2019-12-27 17:56:26
1168,B,999,0.218,2022-06-07 15:59:24
5087,B,699,0.309,2020-09-23 13:32:14
2068,B,699,0.072,2022-06-12 01:59:49
1976,A,699,0.338,2021-08-24 08:54:22
6266,A,999,0.333,2020-12-30 07:52:53
7180,A,999,0.173,2024-05-14 09:05:47
1938,A,699,0.253,2021-03-06 04:52:47
4829,A,999,0.135,2023-10-15 21:37:08
8951,B,999,0.121,2020-03-02 07:41:43
9229,B,499,0.066,2018-06-14 09:47:16
716,A,699,0.303,2019-11-15 20:17:32
2391,A,699,0.107,2021-02-09 02:20:07
5866,A,699,0.18,2018-09-18 14:07:45
4922,A,499,0.262,2019-05-26 02:15:13
5507,B,999,0.164,2024-06-10 19:11:14
1333,A,499,0.092,2024-06-08 06:27:18
863,B,699,0.131,2023-04-19 08:39:44
9558,A,499,0.312,2024-01-04 04:14:56
9256,A,499,0.108,2022-04-08 04:17:06
5385,B,999,0.1,2020-07-01 19:43:48
4154,A,999,0.257,2021-09-02 15:53:50
8162,A,999,0.071,2021-06-11 14:59:57
7648,A,499,0.25,2018-06-07 02:54:24
5951,A,999,0.203,2021-09-14 06:04:48
2974,A,499,0.147,2019-08-30 06:43:48
8845,B,699,0.238,2024-07-13 00:23:16
9168,B,499,0.27,2018-05-06 22:00:45
8740,B,699,0.257,2019-06-04 11:45:38
1243,A,499,0.211,2019-10-10 13:11:48
8275,A,999,0.234,2020-04-09 12:21:21
6977,B,699,0.313,2020-12-16 08:19:52
8118,B,999,0.054,2022-05-28 10:40:25
6358,A,699,0.245,2022-01-02 20:20:15
3814,A,699,0.284,2019-10-29 19:26:29
178,B,999,0.315,2020-09-18 05:26:04
6606,A,499,0.285,2023-04-28 20:03:57
1126,A,499,0.236,2018-01-14 17:13:31
4510,A,699,0.27,2019-04-09 13:17:27
5399,A,699,0.202,2020-12-19 22:46:08
2997,A,999,0.211,2023-06-20 03:34:37
6856,A,499,0.291,2018-07-03 03:53:49
9125,A,999,0.076,2023-06-13 06:33:42
5017,B,699,0.117,2018-07-10 17:14:23
5147,B,999,0.219,2020-12-11 13:03:07
651,A,999,0.248,2018-01-18 16:24:27
7225,B,499,0.083,2022-03-03 18:18:36
1610,A,499,0.266,2023-01-05 19:00:46
5635,B,499,0.254,2022-07-19 02:35:58
9870,B,499,0.331,2020-02-18 18:31:19
2111,A,499,0.315,2021-12-18 11:25:53
4873,A,499,0.263,2023-12-12 14:37:16
26,B,499,0.297,2023-11-08 19:26:07
3870,B,499,0.072,2024-06-22 00:02:23
9155,B,499,0.191,2021-08-31 20:29:34
7813,B,999,0.12,2022-01-01 22:48:19
5677,B,999,0.196,2019-04-24 23:37:58
7052,B,699,0.131,2020-01-26 09:34:45
1588,A,699,0.237,2020-06-09 15:03:41
6920,B,699,0.153,2019-02-10 17:33:37
7863,B,699,0.343,2019-11-16 06:00:01
2226,A,699,0.075,2021-06-17 09:51:08
3694,B,999,0.231,2022-09-10 21:21:23
6990,B,499,0.076,2023-03-16 16:36:13
6367,A,999,0.11,2022-04-01 14:12:50
1587,B,999,0.107,2022-07-05 08:46:02
9815,A,999,0.327,2018-07-27 01:43:07
9309,B,499,0.169,2020-12-02 06:05:33
9802,B,699,0.264,2022-05-25 07:09:50
8667,A,499,0.115,2023-08-06 19:59:09
438,B,699,0.32,2019-04-17 00:15:39
8816,A,999,0.22,2021-05-18 19:28:54
9384,A,499,0.221,2020-09-26 22:45:57
8401,A,499,0.238,2020-05-01 17:30:15
9197,A,499,0.273,2021-08-01 16:00:53
8037,A,499,0.265,2024-01-12 01:12:56
9941,B,999,0.159,2019-01-06 02:42:55
4649,A,499,0.13,2019-02-12 00:53:30
8859,B,499,0.335,2022-01-04 13:18:34
1540,B,699,0.157,2019-10-21 13:54:04
7410,B,699,0.202,2021-03-22 07:45:44
6109,A,499,0.065,2024-05-27 11:30:09
2856,B,699,0.272,2024-11-14 11:30:01
6693,A,499,0.056,2018-04-22 10:32:29
3372,B,499,0.09,2023-05-24 09:53:29
5722,A,499,0.331,2022-09-02 08:00:48
2201,A,499,0.14,2020-02-10 21:56:48
3666,B,999,0.055,2022-11-28 15:57:44
5744,A,499,0.178,2019-05-26 09:41:54
1447,A,699,0.269,2021-12-19 04:17:52
1063,B,699,0.177,2018-10-09 16:40:06
6572,B,699,0.287,2022-09-26 14:37:00
1665,A,699,0.099,2019-05-01 09:46:37
8299,B,699,0.083,2018-10-02 09:40:53
6619,B,999,0.348,2019-08-26 22:52:51
7328,A,999,0.313,2022-12-07 07:42:08
9131,A,699,0.261,2022-07-24 04:44:54
6870,A,999,0.176,2018-01-12 04:53:26
2231,A,499,0.061,2020-05-18 13:24:35
2769,A,999,0.299,2018-05-17 15:08:14
3787,B,499,0.125,2020-02-12 16:55:05
6489,A,999,0.117,2018-01-26 03:53:15
2782,B,499,0.132,2022-11-01 16:56:25
8883,B,999,0.301,2018-06-27 13:27:58
4064,B,699,0.19,2019-08-06 18:12:27
6208,B,999,0.333,2019-04-30 23:17:30
6061,A,999,0.183,2022-04-29 07:43:52
6042,A,699,0.297,2023-11-01 22:36:33
5328,B,699,0.332,2020-01-21 08:52:39
5674,A,499,0.073,2023-12-25 08:00:21
1732,A,999,0.234,2024-10-14 19:16:51
9843,B,999,0.152,2018-10-28 04:02:08
356,B,499,0.198,2021-05-19 07:29:21
8594,A,999,0.141,2019-09-27 22:40:56
5813,A,999,0.288,2022-06-18 15:58:41
2604,A,999,0.341,2024-05-06 00:50:00
2783,A,499,0.172,2024-09-18 23:07:23
2589,A,999,0.094,2020-02-08 18:14:32
9866,B,499,0.28,2021-05-03 11:01:27
7588,B,699,0.267,2022-03-24 22:56:23
7541,A,699,0.219,2022-03-14 13:28:08
8351,B,999,0.092,2020-10-28 05:39:52
1171,B,999,0.157,2020-03-15 02:51:40
9292,A,699,0.281,2024-06-29 12:25:36
4810,B,999,0.199,2020-02-25 15:39:54
217,B,699,0.052,2022-10-04 23:45:03
7186,B,499,0.333,2022-10-03 11:36:26
7252,B,499,0.148,2024-11-16 23:09:22
6394,B,499,0.087,2023-05-23 19:08:29
6678,A,999,0.185,2024-04-18 23:51:12
1535,B,999,0.306,2020-10-05 14:03:59
7370,A,699,0.26,2019-02-24 01:42:26
8514,A,499,0.291,2023-01-05 02:11:36
7542,B,699,0.319,2023-11-08 20:58:30
5256,A,699,0.154,2018-11-17 23:08:19
5552,B,499,0.285,2018-06-20 05:23:27
2652,B,999,0.072,2021-01-18 18:48:40
7215,B,499,0.074,2019-07-23 16:58:06
7023,A,999,0.162,2021-12-30 19:02:46
1861,A,999,0.297,2021-07-10 14:30:34
481,B,699,0.095,2019-11-03 23:02:55
7657,B,699,0.304,2021-01-26 02:44:33
4231,A,699,0.258,2018-03-15 18:32:04
5116,B,499,0.32,2020-12-31 01:30:32
5268,B,999,0.209,2024-03-24 23:48:58
9007,B,499,0.12,2019-01-25 01:38:14
8146,B,699,0.098,2024-02-12 01:44:16
1409,B,699,0.194,2023-06-11 02:34:15
9102,B,699,0.288,2021-04-11 19:37:13
1170,A,499,0.181,2019-10-12 16:24:31
5661,A,699,0.314,2019-12-21 22:09:02
8962,B,499,0.264,2022-12-19 19:25:07
7197,A,699,0.137,2021-11-06 14:41:44
4036,A,999,0.092,2022-01-27 10:07:17
7121,B,999,0.228,2019-12-16 05:48:31
4293,A,999,0.103,2018-11-22 23:48:17
2908,A,699,0.307,2018-05-06 22:57:47
193,A,499,0.345,2020-12-01 16:56:49
7208,A,699,0.057,2021-08-29 17:55:57
5884,B,699,0.328,2021-09-09 16:18:03
594,B,699,0.066,2018-06-19 20:32:44
4028,A,699,0.159,2024-04-21 22:36:07
1377,A,999,0.053,2018-05-24 22:57:34
4614,B,999,0.12,2022-02-03 22:44:25
3251,B,999,0.308,2019-04-08 14:46:33
7923,B,999,0.274,2024-08-07 20:54:24
8801,A,499,0.276,2023-11-03 09:27:12
8336,B,699,0.293,2018-02-27 02:45:08
5206,A,999,0.262,2022-09-15 23:42:40
7757,A,699,0.138,2024-09-19 10:08:31
8860,A,699,0.155,2019-10-07 08:42:39
7691,B,999,0.175,2023-08-21 20:24:04
2379,A,999,0.114,2019-08-17 12:25:59
8715,A,699,0.287,2019-01-18 21:28:25
4203,B,699,0.168,2021-11-17 12:46:29
7408,A,699,0.234,2022-06-28 03:52:43
9421,A,499,0.248,2020-08-03 12:45:17
8347,B,999,0.331,2019-10-25 23:17:56
4804,A,999,0.127,2023-07-16 17:34:49
3186,B,499,0.262,2018-11-26 13:49:28
6208,B,999,0.343,2021-06-06 19:35:03
280,A,999,0.15,2021-10-19 00:00:25
5040,B,499,0.13,2019-06-18 07:58:08
7605,B,699,0.211,2018-09-03 04:00:16
2099,B,699,0.329,2019-09-24 19:08:42
5793,A,499,0.152,2018-11-16 02:23:22
9076,A,699,0.19,2018-04-28 10:50:58
8002,B,699,0.072,2018-01-06 08:30:31
1438,A,499,0.174,2018-04-07 18:02:12
8097,A,699,0.118,2024-01-16 07:51:10
5790,B,699,0.202,2024-07-13 00:41:59
3565,B,999,0.236,2019-07-28 03:48:21
7145,A,999,0.082,2021-01-08 07:40:12
3679,B,499,0.261,2018-10-11 22:47:17
1738,B,699,0.101,2023-04-23 01:49:20
2957,B,699,0.107,2021-12-01 08:31:22
5541,B,699,0.087,2021-03-14 10:31:02
3422,B,999,0.275,2021-09-12 15:23:37
7849,B,999,0.107,2024-04-17 18:39:44
8592,A,999,0.122,2018-12-02 14:54:34
9635,B,699,0.111,2019-07-14 03:57:57
8177,A,699,0.299,2019-03-10 18:57:27
5101,A,999,0.152,2022-01-20 09:41:55
701,A,699,0.25,2018-04-12 03:40:53
9457,B,699,0.129,2022-11-07 05:02:27
2810,B,499,0.136,2024-07-24 19:30:05
9578,A,699,0.299,2020-11-29 04:55:15
5707,B,699,0.064,2021-03-04 11:39:05
5443,A,699,0.246,2020-12-22 21:11:32
6131,A,699,0.269,2021-08-30 18:58:23
9146,A,699,0.2,2024-01-10 18:23:27
7653,B,499,0.052,2023-04-07 15:54:34
3367,A,699,0.349,2022-05-24 21:43:51
5633,B,699,0.168,2020-08-13 00:09:15
774,B,999,0.268,2023-11-10 04:53:46
7465,B,999,0.081,2018-08-17 02:26:30
225,B,699,0.137,2019-11-28 09:50:09
8396,A,699,0.301,2018-05-23 08:09:23
5973,A,499,0.291,2018-09-25 13:52:54
9745,B,699,0.102,2019-10-30 18:59:16
389,A,699,0.149,2018-03-20 17:41:08
2033,A,999,0.299,2023-11-02 17:31:46
894,A,999,0.178,2021-02-14 01:53:43
6385,A,999,0.251,2023-04-07 03:49:59
9335,A,499,0.31,2020-12-27 00:27:43
7370,B,999,0.164,2019-10-08 14:44:17
2209,A,999,0.131,2018-11-26 05:50:31
9198,A,699,0.051,2023-04-07 00:08:23
2786,A,999,0.232,2020-03-27 06:09:38
7589,A,499,0.085,2021-03-02 08:07:05
3132,A,999,0.071,2022-02-14 22:33:50
7244,A,499,0.265,2024-07-11 00:59:03
9009,A,699,0.165,2020-02-24 06:11:27
1732,A,999,0.113,2019-09-12 07:00:47
995,A,999,0.112,2018-07-29 16:05:03
8560,A,699,0.196,2024-09-29 01:23:56
4825,A,999,0.147,2022-12-22 19:28:47
4780,B,699,0.271,2018-08-25 15:43:49
1170,A,499,0.257,2020-09-24 10:18:32
5964,B,699,0.128,2021-12-22 13:35:58
