user_id,daily_active_minutes,sessions_per_day,feature_clicks,activity_date
13525,252,3,11,2024-04-10 14:50:21
34712,185,9,17,2019-04-19 11:40:22
1193,253,4,9,2023-08-31 16:10:13
35213,37,7,5,2020-02-25 13:56:11
20183,52,5,24,2022-10-08 18:10:33
7861,207,9,31,2022-03-13 19:37:18
1242,57,9,17,2022-07-12 07:14:18
47774,66,6,26,2021-03-07 01:02:07
33804,110,8,23,2022-06-16 20:06:05
39851,78,1,42,2023-08-31 10:00:42
44977,63,5,46,2018-02-09 23:09:47
38535,172,7,29,2019-10-02 03:39:26
7283,233,6,33,2019-08-31 05:02:08
8612,72,3,1,2020-10-21 22:11:36
37202,7,3,7,2024-12-18 12:35:27
47707,76,4,16,2020-10-16 19:51:55
33457,186,4,43,2023-12-06 02:52:38
35320,194,2,43,2018-07-27 16:59:29
6612,193,5,13,2024-09-20 01:28:42
30651,282,7,28,2023-08-18 22:56:26
13897,274,7,29,2022-08-10 17:51:43
33419,92,4,17,2024-07-07 05:30:49
9960,168,6,19,2019-10-31 09:23:04
44173,189,9,8,2024-12-02 03:09:16
38500,241,6,13,2019-03-13 05:40:18
23481,202,7,10,2020-09-16 11:51:51
24208,159,4,44,2023-02-26 06:18:25
5830,45,8,13,2019-02-27 03:53:34
17736,242,4,44,2022-05-04 02:08:30
48837,252,3,29,2020-04-02 22:46:00
39758,76,7,10,2024-06-03 05:58:03
220,104,9,37,2021-11-13 03:24:36
37025,89,6,43,2024-01-09 18:03:20
34530,45,5,23,2021-07-28 13:36:03
14600,193,3,18,2019-11-14 12:37:37
47845,17,1,10,2023-07-05 11:35:24
17218,193,1,8,2023-02-15 07:47:16
23587,298,8,28,2024-04-19 04:43:54
4942,165,2,2,2019-04-07 09:32:39
25306,270,8,20,2019-04-21 22:34:53
8349,88,1,24,2021-06-09 19:36:18
2128,102,6,28,2020-12-07 07:48:41
49727,110,4,31,2021-05-31 07:52:06
28054,245,8,6,2023-04-18 20:41:29
31535,127,1,21,2018-02-17 14:48:21
8194,84,9,22,2018-02-21 13:50:14
30300,12,3,43,2021-05-19 22:11:30
36463,244,9,40,2018-03-28 18:50:46
30582,154,4,34,2021-09-10 19:16:42
4437,12,9,46,2023-01-31 22:10:33
6909,131,1,23,2024-08-21 01:27:15
10191,153,4,3,2018-01-19 03:04:54
9289,179,5,28,2022-07-09 08:12:02
39890,119,1,9,2019-08-21 23:51:11
29913,235,3,31,2021-01-13 00:06:17
19781,278,5,32,2024-01-09 12:37:28
9452,173,5,44,2023-04-01 03:43:17
35480,107,7,2,2023-01-29 05:19:39
910,18,2,36,2024-07-29 03:14:21
26326,38,2,36,2021-05-31 09:41:26
28593,13,4,24,2019-04-04 03:43:00
358,257,5,41,2024-07-08 10:58:48
3177,30,4,24,2022-08-03 18:01:42
27023,198,8,14,2018-02-20 13:42:30
12518,121,1,11,2023-02-06 20:34:00
49576,160,4,12,2018-02-25 15:08:09
26448,182,3,32,2018-10-19 23:51:10
6932,92,1,32,2019-06-08 06:33:12
13142,207,5,28,2021-11-23 00:02:29
12977,246,2,3,2022-12-06 14:39:56
3522,197,5,24,2020-11-08 16:37:40
3569,106,4,40,2021-06-03 21:13:20
7072,231,8,42,2020-04-04 13:04:38
32936,247,5,12,2024-09-01 18:58:42
28277,218,3,23,2021-03-29 00:59:23
40793,135,6,38,2019-01-11 22:10:13
23974,57,6,28,2019-07-28 09:02:52
35304,144,1,2,2020-08-17 13:18:13
48574,174,6,35,2022-10-09 07:58:43
6681,281,8,48,2022-06-22 22:35:20
23049,86,9,27,2021-10-26 20:38:12
35887,277,4,49,2021-01-17 02:33:41
45295,103,2,17,2020-11-04 05:10:00
2271,195,2,26,2024-05-26 03:51:04
35024,171,4,3,2023-02-04 09:19:48
2393,91,3,15,2022-03-29 01:17:44
213,115,9,47,2024-09-05 07:24:53
34163,136,5,41,2024-11-18 20:54:47
45439,18,1,12,2023-04-03 00:26:07
15728,190,6,12,2019-05-14 09:31:58
34043,259,2,31,2020-10-13 07:18:26
27817,5,4,5,2023-01-01 21:42:23
16314,80,2,30,2024-02-27 03:43:10
34608,5,6,14,2020-10-25 14:06:22
8610,26,1,35,2020-05-15 17:50:42
46260,191,3,36,2020-10-17 03:23:13
48608,95,8,29,2023-02-24 22:13:26
31434,4,9,8,2022-06-15 17:15:17
17661,29,1,16,2022-08-10 16:55:16
6100,152,5,4,2021-12-24 06:07:29
11579,262,4,43,2018-02-01 22:26:26
19215,138,8,24,2019-12-24 00:08:12
25856,109,5,48,2019-07-17 01:46:46
23797,126,3,15,2019-04-01 10:27:14
16075,43,9,44,2022-09-20 10:05:32
18597,76,4,43,2024-08-16 12:07:45
32402,251,7,47,2022-01-31 04:02:45
49729,26,8,0,2022-09-01 16:58:30
30968,252,6,39,2022-10-23 07:40:57
21661,80,4,24,2018-02-16 11:35:34
22105,28,6,5,2018-12-01 01:17:15
18459,112,2,17,2022-08-16 03:50:28
49187,234,5,42,2018-10-06 12:46:06
15142,271,3,27,2020-12-25 17:56:07
35214,54,9,31,2024-03-03 11:44:04
44852,134,9,32,2023-10-17 05:47:04
11678,182,8,48,2023-03-04 15:57:15
39810,121,4,36,2021-09-26 07:31:20
182,53,5,42,2023-10-30 16:54:13
16081,155,7,46,2020-12-02 19:44:40
1911,281,2,13,2018-06-11 10:43:18
29858,142,1,44,2023-03-12 19:09:35
22990,233,2,35,2018-04-21 09:37:29
31082,206,7,13,2023-03-03 05:39:26
18151,119,8,8,2022-02-01 15:08:06
47550,119,2,38,2021-02-22 09:02:39
43758,172,8,27,2023-12-12 21:55:17
47511,80,5,26,2022-11-28 05:22:02
25217,194,4,8,2024-12-15 14:08:24
4109,85,2,34,2020-08-26 18:33:54
12949,134,7,33,2022-04-05 10:37:45
35427,209,8,29,2020-10-10 03:03:36
25950,87,3,9,2019-05-13 02:40:17
44575,191,2,23,2019-04-09 02:27:06
4408,36,3,12,2022-08-17 22:19:22
34548,111,6,2,2022-01-30 17:53:38
27782,2,7,33,2019-10-09 07:16:05
45580,143,1,8,2023-04-15 10:56:54
27198,48,5,11,2019-08-22 08:22:06
9014,286,6,10,2021-08-07 20:37:08
13246,195,7,5,2024-03-01 10:15:42
10348,297,2,18,2018-03-22 04:23:22
47346,176,1,48,2024-08-19 03:59:43
622,299,7,10,2020-06-19 04:57:03
11749,227,3,11,2021-11-22 03:01:00
11637,16,4,0,2019-08-04 22:30:52
25183,171,3,16,2019-04-05 22:36:47
48684,128,4,34,2021-09-20 09:34:45
40404,231,9,39,2019-03-21 10:11:38
23477,240,6,48,2020-05-16 21:47:55
49327,18,5,9,2018-08-25 01:56:20
29471,77,7,21,2021-04-02 01:28:45
40686,85,8,19,2021-07-31 14:27:45
40345,239,1,41,2019-12-11 10:14:52
36356,165,6,21,2018-12-06 01:45:42
42686,225,1,27,2023-10-04 16:18:22
28155,266,5,15,2023-08-27 00:37:13
31564,79,4,2,2019-10-19 10:35:39
33685,230,8,30,2020-07-17 13:59:43
45820,10,7,11,2022-08-19 04:09:45
21081,173,3,41,2022-05-06 21:38:34
2197,2,2,10,2020-12-23 10:05:10
28223,188,7,23,2018-11-30 07:02:54
7538,67,1,17,2022-08-09 13:02:14
861,202,3,14,2021-08-08 15:48:44
20192,117,6,28,2019-02-18 12:48:14
6984,33,1,21,2021-10-27 08:45:45
27968,116,9,40,2022-05-17 17:29:51
35480,129,1,2,2021-08-11 04:17:13
28726,229,7,8,2022-07-17 12:30:30
11293,65,5,16,2022-08-04 07:23:46
41355,109,4,35,2022-10-26 21:42:57
41554,257,5,19,2018-03-03 05:58:18
22576,291,7,36,2022-01-29 13:51:26
33458,205,9,25,2020-09-11 05:23:21
25141,271,4,17,2021-03-27 14:57:12
21910,135,4,3,2024-07-29 16:31:40
6855,9,5,34,2020-12-01 18:03:12
4648,61,7,4,2024-02-22 17:40:50
13680,273,3,42,2019-11-17 21:05:27
29737,117,8,22,2021-03-10 14:12:45
45732,54,1,41,2020-08-26 16:24:02
48153,275,8,21,2022-03-10 07:14:33
10836,293,6,8,2018-02-28 04:42:17
27095,256,8,1,2020-04-06 00:48:09
27296,295,4,29,2018-04-13 05:03:53
26839,41,8,41,2024-04-26 07:38:43
45478,140,7,27,2020-03-24 04:17:57
43390,119,8,35,2021-07-29 04:46:00
27780,252,6,48,2024-06-17 16:49:18
46785,214,1,39,2024-01-28 15:39:54
26640,287,9,32,2018-11-22 19:51:30
17221,135,9,3,2022-11-03 00:27:51
34209,239,9,17,2019-07-24 01:50:16
49874,204,8,44,2019-09-13 09:46:03
36254,93,9,7,2020-05-25 20:37:51
17584,215,2,49,2021-07-20 23:05:58
6789,44,8,47,2024-04-05 06:38:49
44957,196,9,17,2019-05-26 11:26:35
36093,81,6,8,2024-07-19 11:04:38
24206,236,9,0,2018-08-24 10:48:27
45535,51,4,2,2020-04-28 11:55:17
5254,184,3,27,2018-03-14 02:19:10
45831,185,7,24,2018-12-19 06:17:09
10259,200,7,26,2020-10-29 06:12:24
22159,58,7,19,2024-02-12 21:27:13
36405,248,1,3,2024-11-25 12:56:48
30433,197,5,9,2019-02-17 11:49:25
13456,60,9,43,2021-07-21 09:03:48
31378,7,2,19,2024-07-21 22:49:37
13960,90,6,22,2018-01-15 06:15:00
47379,237,8,32,2022-02-08 04:38:37
8332,6,6,2,2021-04-30 20:07:14
29943,222,1,49,2022-11-10 23:07:10
44601,81,8,18,2023-10-15 19:04:57
36625,226,9,8,2020-09-23 00:12:33
36197,262,4,32,2022-11-11 01:51:14
40812,145,2,13,2019-10-07 17:14:07
7530,139,8,27,2022-11-22 11:45:03
12025,145,6,19,2024-12-29 08:53:46
47143,270,8,9,2024-10-11 18:20:05
29098,172,1,8,2023-10-17 12:23:17
17858,221,6,10,2022-02-27 22:11:36
13906,212,8,3,2023-05-18 10:03:50
9408,291,2,46,2023-01-24 11:45:08
46461,146,5,8,2022-12-03 23:33:17
22939,273,9,11,2020-12-27 13:06:05
21786,275,6,9,2019-05-03 01:49:04
41064,223,2,16,2024-11-14 12:42:35
34215,258,1,26,2021-06-28 12:44:11
4619,90,3,4,2023-11-30 22:58:12
36036,191,7,4,2024-11-11 05:44:30
369,251,7,48,2021-01-29 01:22:09
29263,100,9,47,2020-04-22 22:41:53
398,279,7,32,2021-07-16 09:45:36
42523,140,4,29,2023-03-21 18:17:37
1692,144,6,29,2023-10-13 01:28:26
48775,2,1,22,2024-06-05 10:02:40
12078,46,4,16,2023-04-20 22:59:33
5250,277,8,37,2019-11-12 16:47:00
14071,192,4,49,2021-11-03 03:22:36
46516,232,7,4,2024-08-29 05:44:25
37998,161,5,12,2024-03-21 14:09:23
44320,291,3,12,2018-09-15 03:29:08
21624,172,8,15,2019-12-16 08:18:44
2619,41,1,10,2023-11-30 15:02:13
13771,136,7,24,2024-05-23 06:37:43
44884,105,3,3,2021-02-20 09:13:44
46830,104,5,16,2023-06-18 20:26:19
28108,242,8,46,2024-11-07 22:14:35
39871,153,3,6,2024-02-09 15:55:12
22468,188,8,16,2024-06-22 19:00:57
10669,20,2,37,2024-11-04 09:03:59
43697,201,2,14,2023-06-06 05:34:17
23902,174,8,48,2024-03-18 20:01:14
30903,93,1,25,2019-12-02 20:30:05
28410,189,8,11,2024-05-21 05:26:45
18259,150,7,3,2019-06-21 13:28:30
5682,243,8,22,2018-12-28 22:43:11
26957,230,4,3,2018-03-03 11:27:13
41329,163,2,15,2018-10-09 08:30:20
26043,233,7,35,2024-11-10 16:30:23
46245,299,5,10,2021-05-19 18:22:25
39394,220,6,26,2023-12-01 23:01:50
35999,278,6,44,2019-11-25 16:06:54
31623,214,2,35,2018-11-03 21:02:01
22915,281,7,42,2020-12-02 22:09:20
23277,144,6,17,2021-12-27 20:48:02
42817,16,9,34,2018-07-16 09:56:33
28317,62,1,26,2018-02-20 16:28:50
31943,152,6,4,2019-06-16 12:57:11
9888,110,7,22,2020-02-14 00:19:13
25341,252,2,11,2019-10-19 18:28:18
18860,232,3,1,2021-11-19 04:31:30
29834,64,6,43,2023-11-11 21:09:00
32418,178,8,45,2019-09-06 01:29:22
13667,287,8,2,2021-08-04 06:00:55
2924,202,5,32,2021-02-03 23:17:44
31107,243,7,4,2022-07-30 00:07:06
20472,271,6,17,2021-07-11 04:22:32
40283,105,3,13,2018-02-18 10:50:21
7138,21,7,22,2019-06-01 00:56:13
45071,63,8,39,2021-04-18 08:25:04
30423,249,3,31,2024-08-12 05:48:42
31307,207,1,48,2019-07-29 19:02:26
10361,151,5,45,2019-01-24 22:07:42
33251,21,4,27,2018-09-07 17:15:26
31655,180,1,5,2023-06-23 07:55:46
22989,284,2,18,2018-06-17 11:04:48
43445,8,7,5,2019-02-08 12:27:46
19333,10,6,11,2020-04-13 08:00:41
10615,174,8,49,2018-08-21 11:49:56
3455,280,4,5,2018-04-25 10:59:51
46794,152,1,4,2019-08-23 04:30:30
26992,66,3,38,2023-01-23 05:34:39
10692,21,5,22,2024-07-16 06:20:57
39668,233,1,4,2021-05-23 23:40:34
5504,199,9,24,2024-06-23 05:20:28
48383,152,1,11,2018-09-08 14:34:13
39246,239,7,1,2021-01-01 07:36:37
14414,170,8,45,2022-03-17 21:10:42
497,155,3,21,2019-10-24 14:30:49
44470,182,4,7,2018-10-24 14:35:52
26065,291,7,19,2018-11-02 07:37:09
37647,126,9,25,2022-03-04 05:46:36
30813,190,6,34,2024-05-12 16:43:54
30005,194,6,43,2019-05-13 04:26:28
28917,220,4,38,2019-06-05 17:20:56
44992,111,8,5,2024-04-13 04:08:04
46469,10,7,25,2024-01-02 11:58:56
15560,204,4,4,2023-07-20 05:16:07
28684,10,5,47,2019-05-14 20:20:25
23474,35,5,45,2021-08-29 15:24:34
14505,278,2,19,2024-03-31 07:06:36
40042,105,8,19,2018-12-20 05:47:36
24739,26,2,20,2019-01-12 19:18:48
47093,48,5,17,2022-09-04 01:00:57
47534,188,5,11,2021-01-06 12:49:45
15414,14,2,37,2019-04-24 14:56:15
44662,234,8,15,2023-11-04 15:22:14
23479,282,4,10,2024-06-26 07:51:14
183,236,5,12,2023-03-16 13:53:01
2525,230,7,7,2019-06-03 22:18:27
26771,239,9,28,2020-04-14 00:01:09
10330,82,6,13,2024-08-22 06:08:25
30579,188,7,42,2023-11-09 17:41:10
11490,114,6,21,2023-03-12 23:36:47
20721,56,3,27,2024-03-01 15:00:41
33837,281,1,42,2018-02-12 12:39:31
48854,7,2,46,2021-11-06 21:56:34
32909,260,3,41,2023-02-07 23:50:21
9652,151,8,31,2020-09-16 19:44:06
22027,2,5,46,2018-01-21 10:36:04
21781,98,8,24,2018-12-06 23:57:57
14290,205,6,37,2023-04-04 06:19:21
6859,49,5,11,2018-12-07 17:10:56
32188,103,1,17,2020-03-14 16:38:31
12140,295,8,30,2022-08-21 19:06:45
48354,80,9,0,2023-09-07 18:34:54
39903,94,6,19,2023-12-09 04:58:27
17543,125,7,26,2018-10-12 15:41:34
42601,107,6,23,2018-05-23 09:34:11
31148,5,6,19,2024-10-05 10:45:40
46533,232,6,5,2019-05-15 03:05:36
46147,48,9,32,2019-05-06 14:17:37
18404,222,1,15,2019-08-27 04:16:42
14239,26,5,11,2023-05-14 19:25:56
2303,236,6,48,2020-01-14 16:31:21
37483,193,8,30,2023-08-30 01:41:24
10466,174,4,7,2019-11-18 12:55:39
18601,158,6,35,2023-02-22 23:16:00
33415,168,8,37,2020-05-18 17:27:08
39646,121,1,24,2018-04-07 07:28:46
31536,150,6,48,2021-12-01 21:17:46
10005,56,9,6,2021-10-30 21:38:04
30889,191,9,1,2024-08-26 15:47:42
1141,258,4,47,2023-04-14 00:09:32
49924,126,3,8,2024-06-13 19:33:43
16114,45,9,27,2022-12-28 00:56:29
46661,256,2,21,2024-08-27 22:42:52
9075,25,5,34,2018-08-15 16:28:59
4018,178,3,34,2022-12-09 03:01:43
38964,21,3,28,2019-07-18 15:41:55
18986,247,2,7,2022-10-29 23:13:03
25949,228,5,10,2020-12-05 16:04:26
638,272,6,15,2018-12-15 20:47:51
19168,119,9,31,2022-09-17 04:38:52
43524,192,8,0,2019-12-05 03:33:54
48167,257,8,26,2021-08-05 22:32:06
16469,112,6,47,2023-11-01 19:00:15
37276,176,1,2,2023-04-30 09:28:39
3676,269,1,31,2018-09-08 04:50:04
42013,287,3,8,2022-03-13 17:19:34
14701,176,9,44,2019-07-01 01:22:33
41643,214,2,7,2019-08-23 12:53:30
11721,120,8,42,2022-10-08 07:22:17
19030,60,4,37,2021-04-17 22:46:56
40542,197,9,41,2020-12-16 23:49:36
1835,217,2,49,2018-06-18 22:31:06
33482,188,1,41,2019-11-26 23:52:06
1578,226,8,25,2022-06-26 23:14:59
41103,210,2,29,2020-04-15 15:43:30
18368,229,1,25,2019-09-29 21:15:39
15331,118,7,17,2018-12-23 11:31:59
35550,89,4,11,2022-01-23 08:32:18
14654,202,5,29,2019-09-24 16:10:39
26915,72,4,26,2019-02-27 19:22:58
19264,17,6,25,2019-12-16 03:08:21
6472,265,7,17,2021-09-02 08:46:16
27749,118,6,25,2024-07-10 05:54:18
2911,190,3,46,2024-10-19 20:27:02
12032,211,8,18,2020-12-19 22:51:05
25860,238,6,47,2021-08-24 20:10:03
48189,190,6,36,2020-08-27 00:12:05
46301,132,5,1,2024-08-14 16:04:07
42829,102,2,18,2023-06-09 13:23:25
25581,207,7,49,2022-10-21 06:13:50
18960,126,2,6,2022-06-16 23:30:30
25947,269,9,28,2019-03-14 00:41:12
13320,257,4,8,2019-01-27 06:37:40
24584,98,9,16,2024-11-24 16:07:29
32372,162,6,13,2020-07-22 00:11:02
33637,75,9,48,2020-03-15 03:25:20
23120,195,2,1,2019-12-19 07:11:55
39947,253,9,30,2021-01-31 05:20:00
36415,267,7,19,2022-04-03 09:43:10
20686,38,4,4,2022-02-02 08:45:45
20069,282,7,9,2023-03-10 06:20:51
37371,26,4,28,2020-09-12 06:26:26
31145,57,3,12,2021-01-24 13:27:36
23486,102,6,41,2018-02-03 14:25:49
1008,201,9,10,2022-03-23 08:36:27
5892,114,9,19,2020-09-23 04:42:00
18277,222,2,16,2024-02-18 01:48:16
10781,217,3,19,2021-03-26 22:50:02
10766,221,3,38,2023-06-25 18:37:16
18685,254,3,47,2022-04-19 04:37:13
43116,267,1,37,2020-09-06 00:49:20
4668,244,7,7,2023-01-26 14:37:41
34751,146,2,44,2024-11-08 23:57:00
34302,54,4,26,2019-11-02 21:37:16
11132,10,8,31,2023-04-20 00:23:14
40727,145,2,22,2018-05-14 01:50:05
17093,63,6,46,2018-04-17 03:43:59
38502,59,3,29,2021-10-02 06:09:42
27548,28,2,13,2022-05-08 23:21:27
1669,197,1,36,2019-08-11 10:50:22
18870,182,2,3,2021-08-17 05:01:30
42214,161,1,21,2023-08-15 13:27:41
44648,288,7,10,2019-01-04 07:14:01
32903,275,9,48,2023-07-29 05:56:38
47079,243,4,8,2019-12-04 05:18:59
38260,164,4,9,2022-12-04 15:20:21
23143,281,6,15,2019-03-20 05:08:28
48465,198,4,33,2024-04-28 13:30:00
21065,105,9,4,2023-08-15 17:58:02
12046,1,8,41,2018-03-05 11:16:41
41572,100,7,4,2022-07-25 01:14:47
32349,159,2,17,2022-09-22 17:14:15
850,231,5,27,2023-01-15 06:06:06
22982,264,2,16,2023-10-23 16:42:26
23432,173,4,26,2022-12-02 19:00:38
18567,223,2,43,2019-07-15 05:45:49
19447,8,9,23,2019-01-20 15:06:09
8849,75,8,24,2024-01-31 12:17:20
39281,134,4,38,2023-03-10 21:52:02
32617,148,5,7,2024-01-26 19:16:33
18545,89,8,10,2020-11-10 18:03:11
15698,170,7,26,2021-03-17 03:14:03
13713,143,3,31,2024-06-03 00:42:59
34732,84,7,37,2020-03-24 10:19:15
22905,261,8,0,2023-10-28 03:25:50
1980,122,9,25,2024-12-10 13:02:59
29258,199,2,25,2024-09-15 23:20:10
22625,42,2,19,2021-10-16 02:52:28
25002,98,1,43,2023-11-13 01:10:50
26265,292,3,46,2022-06-07 02:10:28
20914,217,1,36,2021-03-02 23:57:21
36699,285,2,3,2023-11-18 20:01:01
44251,169,6,40,2018-10-15 07:42:12
43522,243,9,2,2022-01-12 21:48:28
13652,283,2,25,2018-08-19 22:14:12
34559,121,8,22,2023-06-07 01:02:44
29514,294,2,8,2023-11-09 14:10:24
39052,279,7,12,2024-01-26 19:25:12
12879,55,4,38,2020-10-24 11:40:57
15047,296,9,46,2024-03-22 05:14:36
35938,15,5,21,2024-09-25 03:10:45
43230,147,6,34,2019-09-06 23:19:25
45001,205,3,43,2019-08-07 20:51:58
9170,273,5,2,2021-09-25 17:10:59
41547,293,6,15,2023-08-11 09:28:01
25348,5,4,44,2018-01-01 04:53:49
43086,167,1,19,2019-09-30 09:14:18
22817,81,5,24,2022-09-13 01:03:09
12574,78,7,10,2022-08-15 21:23:48
47099,297,8,37,2018-08-25 16:55:43
34879,122,2,27,2024-05-01 01:39:36
30209,237,4,33,2024-06-30 14:30:03
23646,129,9,18,2019-12-16 21:56:06
26835,257,5,26,2021-11-08 16:20:31
49359,23,9,41,2019-06-04 13:45:57
2587,66,1,40,2020-01-06 06:05:04
42085,20,2,6,2022-11-02 03:47:14
46221,246,2,1,2018-11-26 11:59:28
17244,298,5,11,2020-10-13 17:58:31
21730,29,3,4,2019-12-31 08:51:32
34577,123,4,34,2021-02-11 03:23:37
41358,59,6,27,2021-07-06 18:49:35
9731,60,7,41,2020-03-20 03:48:47
29062,235,9,7,2019-02-01 16:28:08
3260,80,6,12,2024-08-22 00:14:35
20978,113,2,15,2018-04-23 01:10:34
10843,112,2,28,2023-12-15 22:18:34
46696,10,3,1,2020-10-20 11:32:47
34593,224,4,35,2019-09-20 00:50:22
45667,99,7,4,2021-02-23 19:21:53
11138,132,8,43,2021-11-08 19:30:11
27470,25,2,23,2021-12-31 03:51:11
40149,121,7,34,2020-09-23 02:42:57
29820,287,4,4,2024-10-20 20:13:09
33100,172,7,45,2020-09-26 05:54:38
26110,101,9,15,2020-08-06 12:19:36
9643,244,6,29,2020-06-15 01:07:42
3899,141,4,14,2018-08-28 07:33:09
15401,5,7,37,2021-12-23 12:19:29
1757,150,4,22,2022-07-01 18:24:50
46283,114,5,7,2021-07-11 05:33:58
26374,51,9,38,2020-11-25 19:33:27
8923,225,6,41,2023-12-27 23:01:44
25325,147,4,3,2023-05-14 20:07:18
46859,91,9,7,2018-10-05 10:40:01
10649,131,4,17,2019-05-22 00:53:02
23178,38,9,48,2022-01-19 00:05:26
28430,234,2,40,2019-12-19 05:04:15
36541,74,5,14,2023-01-25 09:37:09
31665,191,9,18,2024-09-02 15:22:38
5654,31,1,12,2023-12-06 06:18:49
47402,171,5,1,2022-02-20 21:41:50
42854,172,5,22,2023-10-09 16:22:36
45645,188,8,30,2020-06-27 10:17:51
37218,108,2,7,2020-12-29 08:12:15
2115,153,3,48,2021-03-06 15:55:22
9767,184,3,32,2019-08-27 08:22:12
8751,269,6,21,2018-12-08 22:31:46
13573,200,9,37,2021-10-19 04:14:15
42845,157,1,33,2018-09-24 12:47:58
27297,240,4,13,2019-06-17 18:00:58
45316,52,3,13,2021-05-29 05:21:41
24650,208,6,25,2018-03-05 06:03:30
38225,175,8,27,2020-08-07 20:36:44
33803,43,3,47,2019-12-13 14:39:10
45712,174,7,49,2018-03-29 22:58:32
26395,235,9,22,2018-12-07 19:31:01
1215,187,2,23,2021-10-06 10:36:19
24014,290,8,17,2021-04-01 09:11:25
44371,113,9,30,2019-07-01 16:55:32
49073,180,9,2,2024-08-30 02:45:42
22360,286,2,48,2020-01-03 11:31:40
8135,257,2,2,2018-05-22 03:49:41
26008,71,7,3,2021-08-30 02:15:13
12750,219,7,20,2022-04-01 09:13:40
15365,64,7,46,2018-04-29 06:16:47
20823,221,9,42,2021-02-11 10:13:35
319,171,3,33,2022-11-14 02:02:25
28565,145,6,5,2021-10-11 00:26:41
19397,211,2,16,2024-09-10 23:57:15
21461,247,8,32,2022-06-01 08:16:21
12467,283,4,34,2024-07-20 11:01:29
27264,230,1,25,2018-08-08 21:20:55
23601,255,1,29,2018-11-12 20:11:21
38662,36,3,21,2018-01-31 13:56:58
49794,1,1,3,2022-06-18 18:21:09
605,244,2,23,2022-09-13 23:21:10
2060,170,8,3,2019-07-27 06:04:03
21676,290,3,14,2020-03-19 15:30:17
26183,119,2,37,2022-01-14 23:38:55
24901,299,8,28,2022-11-18 07:31:22
1434,117,4,33,2020-01-04 06:00:55
19939,197,9,27,2019-02-17 15:55:07
32119,251,9,13,2021-01-10 09:15:42
9938,278,1,10,2023-06-01 06:06:38
18019,191,6,45,2024-12-03 08:21:17
44994,6,9,39,2023-03-14 14:22:45
42816,178,3,38,2024-11-29 17:27:22
47976,183,7,16,2021-06-11 03:36:49
11430,241,7,14,2021-08-11 13:43:06
41598,50,1,25,2023-01-14 21:20:47
17476,22,2,24,2023-05-30 04:51:13
34864,43,2,2,2019-01-14 20:35:45
420,106,8,13,2022-08-30 11:56:45
28393,292,6,7,2020-02-09 10:44:12
34328,276,1,47,2021-11-22 23:00:00
16856,223,6,38,2022-12-01 21:10:17
3637,69,4,11,2022-06-16 02:02:14
21559,219,6,7,2020-07-04 21:34:36
30057,40,2,5,2023-03-18 11:28:29
43295,289,6,27,2022-08-18 08:39:20
33770,89,1,16,2018-06-06 17:11:50
30296,123,7,47,2021-05-27 01:41:43
26644,93,9,42,2023-02-16 21:29:30
40155,43,9,45,2022-12-20 14:02:32
48641,238,1,28,2020-07-26 21:09:11
15581,58,8,22,2022-11-27 09:57:11
37033,27,2,4,2022-12-23 20:32:14
8107,269,3,42,2020-01-21 11:27:29
48119,71,7,44,2023-03-16 18:31:54
30645,44,9,42,2021-08-16 05:10:26
48875,47,5,33,2019-04-20 19:35:40
21634,142,3,12,2018-06-30 23:44:16
42503,85,9,16,2018-08-16 12:43:54
19583,278,9,5,2021-11-09 02:44:32
33385,199,2,49,2024-08-20 12:57:31
26822,299,9,29,2022-10-24 00:52:35
26309,8,8,47,2019-08-27 06:07:43
22026,221,8,40,2019-01-06 03:20:20
854,205,2,27,2022-12-01 22:27:03
14638,214,9,48,2021-06-24 19:24:31
26519,295,1,15,2021-09-13 12:37:40
12226,258,3,3,2022-01-23 22:50:01
10499,56,3,33,2022-05-16 11:36:37
11738,186,5,31,2020-04-06 21:57:13
1319,85,4,14,2019-01-10 16:52:51
49896,8,9,36,2024-09-28 18:40:56
3143,176,4,16,2022-12-16 00:34:01
44545,148,1,29,2021-04-30 08:18:50
25590,117,6,25,2018-09-06 02:16:42
48537,44,1,8,2020-02-01 16:27:04
28678,84,1,10,2018-02-22 20:41:56
36626,116,5,27,2024-02-13 15:37:31
2930,15,5,0,2023-02-03 16:43:50
22977,244,3,48,2023-01-14 17:23:43
35141,36,5,27,2024-05-21 11:56:21
7109,88,7,5,2020-09-06 16:01:52
16345,25,6,7,2018-11-14 21:05:31
26129,277,2,47,2020-08-31 20:47:24
46563,258,7,5,2023-05-09 10:09:07
27470,131,3,35,2020-02-22 00:33:09
38397,30,1,11,2020-01-09 19:51:48
37693,243,6,22,2021-03-12 20:25:18
39897,124,8,16,2019-06-15 00:39:03
17391,109,8,40,2018-11-21 19:03:59
15013,52,4,14,2023-02-02 10:28:15
5576,11,7,32,2024-08-14 07:38:20
12205,134,2,49,2023-11-11 11:06:23
23899,59,7,46,2022-05-10 17:20:53
10583,248,4,1,2021-07-14 17:13:28
42052,57,5,21,2020-09-04 14:47:43
5964,109,3,15,2019-07-31 02:39:52
30740,89,6,6,2019-04-19 11:54:09
38198,35,6,3,2019-06-11 04:04:05
16744,199,2,12,2022-09-05 23:29:48
29741,214,7,13,2021-01-23 06:31:24
15106,187,1,10,2021-07-05 02:29:06
31464,79,9,41,2022-09-23 14:38:58
