user_id,subscription_plan,tenure_months,monthly_price,churn
46783,Pro,29,2499,No
13444,Enterprise,34,2499,No
40929,Basic,22,999,No
45650,Basic,6,2499,No
48918,Pro,16,999,No
26594,Pro,44,2499,No
43410,Enterprise,8,499,No
47204,Basic,44,2499,No
33227,Pro,9,499,No
33872,Enterprise,1,2499,Yes
3187,Enterprise,32,2499,No
3676,Enterprise,14,999,No
4344,Enterprise,34,2499,No
18958,Pro,42,2499,No
29735,Pro,47,999,No
35868,Basic,11,2499,No
11267,Pro,9,2499,No
38935,Basic,44,2499,No
11836,Pro,18,999,No
31486,Pro,5,499,Yes
14801,Basic,37,999,No
25086,Basic,6,2499,No
35616,Enterprise,2,499,Yes
28987,Basic,43,499,No
41300,Basic,20,499,No
35520,Basic,47,999,No
45204,Enterprise,11,999,No
15908,Basic,46,2499,No
2311,Pro,32,499,No
29686,Pro,43,999,No
40093,Basic,20,499,No
38910,Basic,22,999,No
44699,Basic,33,2499,No
7525,Basic,14,999,No
46300,Enterprise,42,499,No
32742,Basic,30,2499,No
6540,Basic,3,2499,Yes
11620,Pro,32,2499,No
8344,Pro,22,499,No
26065,Basic,13,999,No
25331,Enterprise,45,499,No
33128,Pro,32,499,No
44128,Enterprise,2,499,Yes
8027,Pro,23,999,No
11438,Basic,25,999,No
24859,Basic,37,2499,No
27690,Pro,40,999,No
38909,Basic,32,499,No
41533,Basic,46,499,No
13007,Pro,8,2499,No
44328,Basic,35,2499,No
10562,Basic,44,499,No
36501,Enterprise,26,499,No
26245,Enterprise,14,499,No
44882,Enterprise,22,2499,No
13781,Basic,38,2499,No
21656,Pro,36,499,No
47317,Enterprise,32,499,No
10555,Pro,2,2499,Yes
40601,Pro,12,499,No
34819,Basic,29,999,No
21566,Basic,46,499,No
1528,Pro,4,999,Yes
9951,Basic,34,499,No
5732,Pro,6,2499,No
21159,Basic,32,2499,No
7352,Pro,20,499,No
27445,Basic,6,499,No
18726,Enterprise,17,999,No
13721,Basic,39,999,No
18311,Pro,10,2499,No
38927,Enterprise,4,999,Yes
25096,Enterprise,9,999,No
37720,Pro,32,2499,No
23658,Pro,21,999,No
1669,Enterprise,32,999,No
48498,Basic,16,499,No
22346,Pro,25,499,No
45062,Pro,8,499,No
14055,Pro,38,999,No
6269,Enterprise,34,2499,No
14046,Enterprise,38,999,No
3335,Basic,8,999,No
15837,Enterprise,10,999,No
49239,Enterprise,20,999,No
9731,Basic,25,2499,No
28978,Enterprise,45,499,No
7756,Enterprise,34,999,No
30678,Basic,38,999,No
47794,Pro,8,999,No
4179,Pro,4,2499,Yes
10618,Enterprise,20,999,No
46162,Pro,33,499,No
48704,Basic,33,999,No
42019,Basic,23,499,No
29160,Basic,17,499,No
13145,Basic,45,999,No
39605,Enterprise,10,499,No
37481,Enterprise,1,499,Yes
37155,Pro,15,2499,No
5592,Pro,28,499,No
25413,Basic,41,499,No
42853,Basic,46,499,No
39273,Enterprise,17,999,No
38302,Enterprise,40,499,No
43153,Enterprise,27,999,No
25233,Enterprise,16,999,No
24374,Pro,15,499,No
48239,Basic,44,999,No
49214,Pro,1,499,Yes
38718,Pro,12,499,No
20932,Pro,24,2499,No
44627,Pro,29,2499,No
181,Enterprise,24,2499,No
35047,Enterprise,22,2499,No
42633,Enterprise,31,2499,No
15495,Basic,23,2499,No
23870,Basic,23,999,No
20766,Basic,29,499,No
35249,Basic,17,999,No
11366,Basic,40,2499,No
16651,Pro,22,999,No
49047,Enterprise,15,499,No
35552,Pro,3,2499,Yes
12872,Pro,1,2499,Yes
20125,Pro,3,499,Yes
18824,Basic,5,2499,Yes
32566,Basic,15,499,No
5152,Pro,24,499,No
35753,Pro,18,999,No
9266,Enterprise,23,999,No
1089,Basic,27,999,No
7605,Basic,12,2499,No
9192,Pro,37,999,No
35667,Enterprise,12,499,No
16367,Pro,22,999,No
1463,Basic,1,2499,Yes
29945,Basic,10,499,No
6947,Basic,14,999,No
46918,Pro,9,499,No
24925,Pro,4,2499,Yes
47946,Basic,17,499,No
9845,Enterprise,36,2499,No
45385,Pro,27,2499,No
28994,Basic,6,2499,No
34530,Pro,17,999,No
4001,Basic,4,499,Yes
48160,Basic,9,499,No
23838,Pro,41,499,No
39807,Enterprise,30,499,No
7589,Basic,25,2499,No
47594,Enterprise,9,999,No
8638,Basic,17,999,No
32424,Pro,47,2499,No
7770,Basic,28,999,No
32838,Pro,5,999,Yes
23595,Basic,34,499,No
49883,Enterprise,21,499,No
36141,Enterprise,38,2499,No
43846,Pro,40,999,No
31033,Basic,42,999,No
42086,Basic,18,2499,No
17032,Enterprise,30,499,No
32356,Basic,5,2499,Yes
46218,Enterprise,21,499,No
35088,Pro,2,499,Yes
19118,Enterprise,28,999,No
13299,Enterprise,13,999,No
19830,Pro,5,999,Yes
19102,Basic,21,999,No
31402,Pro,1,499,Yes
35207,Basic,40,2499,No
9965,Basic,12,2499,No
30188,Pro,19,499,No
11192,Pro,1,499,Yes
19426,Enterprise,3,499,Yes
9462,Enterprise,32,2499,No
45384,Pro,15,2499,No
6597,Basic,22,999,No
33484,Basic,27,499,No
45264,Enterprise,14,999,No
44533,Enterprise,11,999,No
4835,Basic,41,999,No
17755,Pro,29,2499,No
569,Pro,29,499,No
39917,Basic,45,499,No
6089,Basic,19,499,No
19611,Basic,26,999,No
32154,Pro,46,2499,No
18821,Basic,45,499,No
31533,Enterprise,32,999,No
13729,Enterprise,30,499,No
41868,Pro,32,2499,No
29780,Enterprise,26,999,No
30799,Enterprise,10,499,No
3434,Pro,36,999,No
32997,Basic,36,499,No
25276,Basic,4,499,Yes
46601,Pro,24,499,No
39542,Pro,12,499,No
32732,Pro,27,499,No
18281,Basic,2,2499,Yes
29197,Pro,44,499,No
23082,Enterprise,37,499,No
25212,Pro,45,999,No
14878,Pro,42,999,No
23151,Basic,18,499,No
4529,Basic,1,499,Yes
12062,Pro,46,499,No
699,Basic,34,2499,No
15222,Pro,4,999,Yes
48215,Basic,30,999,No
20777,Enterprise,29,499,No
10433,Enterprise,13,999,No
876,Basic,30,999,No
28000,Basic,10,999,No
44871,Enterprise,16,999,No
15883,Pro,37,2499,No
3978,Pro,2,2499,Yes
39741,Pro,9,2499,No
49213,Basic,26,999,No
18748,Basic,14,999,No
29233,Pro,12,2499,No
34615,Enterprise,24,2499,No
16336,Enterprise,24,2499,No
8935,Enterprise,29,999,No
39696,Enterprise,26,499,No
26176,Basic,36,499,No
48552,Enterprise,6,999,No
39652,Enterprise,4,999,Yes
32719,Pro,32,2499,No
30563,Pro,32,499,No
15110,Pro,38,999,No
41044,Enterprise,11,999,No
22795,Enterprise,13,999,No
29148,Enterprise,32,2499,No
18505,Pro,16,499,No
32692,Pro,23,999,No
21709,Pro,17,999,No
13817,Enterprise,27,2499,No
34114,Enterprise,46,2499,No
28630,Basic,34,2499,No
47031,Basic,21,999,No
8996,Pro,33,499,No
22279,Basic,12,2499,No
40296,Pro,16,2499,No
16808,Pro,4,499,Yes
30872,Basic,46,999,No
36626,Pro,11,499,No
5284,Basic,11,999,No
37456,Basic,29,2499,No
30024,Basic,17,999,No
8486,Pro,31,2499,No
35457,Enterprise,8,499,No
16519,Enterprise,21,999,No
18138,Pro,2,2499,Yes
30811,Pro,28,999,No
23805,Basic,35,999,No
29663,Enterprise,13,499,No
13778,Basic,30,2499,No
15478,Enterprise,18,2499,No
22184,Basic,24,2499,No
25902,Basic,25,999,No
11537,Basic,44,499,No
17386,Pro,25,2499,No
2568,Enterprise,46,2499,No
32226,Basic,7,999,No
23381,Enterprise,41,999,No
49036,Basic,12,2499,No
46172,Enterprise,34,499,No
38204,Enterprise,29,499,No
13359,Basic,12,499,No
25281,Pro,3,499,Yes
3956,Pro,17,999,No
4943,Enterprise,6,499,No
25480,Enterprise,46,999,No
44053,Basic,19,2499,No
32330,Pro,23,499,No
40896,Basic,7,2499,No
27406,Basic,11,999,No
6702,Pro,6,2499,No
38547,Basic,4,2499,Yes
4047,Enterprise,26,499,No
24878,Pro,34,499,No
20064,Pro,7,999,No
27972,Enterprise,21,499,No
38095,Enterprise,1,2499,Yes
33851,Basic,17,2499,No
3182,Pro,42,499,No
9210,Enterprise,32,499,No
17775,Enterprise,13,2499,No
35018,Pro,22,499,No
20917,Basic,37,499,No
14916,Pro,10,999,No
28335,Enterprise,13,499,No
35095,Basic,8,2499,No
35546,Enterprise,29,2499,No
43641,Basic,18,999,No
27273,Basic,26,2499,No
18588,Enterprise,42,499,No
40156,Pro,32,2499,No
40651,Basic,7,2499,No
42187,Basic,27,2499,No
20472,Pro,32,499,No
11711,Enterprise,2,999,Yes
7007,Enterprise,38,999,No
49604,Basic,8,2499,No
2204,Pro,3,2499,Yes
43725,Basic,34,499,No
30810,Enterprise,38,999,No
49733,Enterprise,16,499,No
3930,Basic,35,999,No
22432,Basic,5,2499,Yes
15404,Enterprise,27,2499,No
11300,Enterprise,12,999,No
13129,Basic,46,499,No
38667,Basic,4,2499,Yes
36229,Enterprise,13,2499,No
16170,Pro,40,999,No
43007,Enterprise,20,999,No
4757,Enterprise,5,999,Yes
2792,Basic,6,2499,No
10198,Enterprise,11,999,No
31282,Enterprise,37,2499,No
48928,Pro,20,999,No
8096,Basic,5,499,Yes
45462,Pro,45,499,No
43236,Basic,41,999,No
12085,Pro,16,499,No
25969,Enterprise,4,999,Yes
30387,Pro,15,999,No
27904,Pro,47,2499,No
44758,Enterprise,25,2499,No
21052,Enterprise,42,499,No
18425,Pro,10,999,No
49232,Pro,32,999,No
9697,Basic,19,2499,No
44230,Basic,7,499,No
46643,Pro,15,999,No
8832,Enterprise,7,499,No
1550,Pro,45,2499,No
49951,Enterprise,13,499,No
23131,Basic,14,499,No
27463,Enterprise,18,2499,No
24455,Enterprise,47,2499,No
23868,Enterprise,39,499,No
22789,Pro,13,2499,No
8388,Enterprise,29,2499,No
27645,Enterprise,37,2499,No
15620,Enterprise,11,2499,No
7654,Enterprise,13,499,No
13709,Pro,5,999,Yes
8140,Pro,6,999,No
3709,Basic,8,2499,No
15822,Basic,29,499,No
6664,Basic,12,2499,No
8661,Basic,24,2499,No
2173,Basic,13,499,No
28971,Basic,45,2499,No
19647,Enterprise,27,499,No
16178,Basic,10,499,No
11849,Basic,41,2499,No
29310,Basic,6,499,No
6387,Basic,26,2499,No
35627,Basic,16,499,No
7594,Basic,17,2499,No
23263,Pro,25,499,No
13132,Pro,18,2499,No
17086,Pro,1,2499,Yes
32642,Enterprise,41,499,No
44371,Basic,16,499,No
30624,Basic,41,499,No
23207,Enterprise,27,2499,No
35326,Basic,9,2499,No
20058,Enterprise,35,499,No
27138,Basic,38,499,No
42140,Pro,19,2499,No
29090,Pro,26,499,No
34855,Enterprise,2,499,Yes
22717,Basic,29,499,No
24096,Enterprise,28,2499,No
28639,Enterprise,12,999,No
3743,Enterprise,43,2499,No
38783,Enterprise,9,999,No
48882,Enterprise,28,499,No
22025,Pro,1,2499,Yes
1205,Pro,21,499,No
24262,Basic,41,499,No
24886,Pro,17,499,No
28356,Basic,26,499,No
47786,Pro,42,2499,No
31643,Enterprise,4,499,Yes
16670,Basic,34,499,No
40719,Pro,15,499,No
32562,Basic,29,2499,No
42660,Pro,11,999,No
14102,Pro,23,2499,No
15680,Enterprise,2,499,Yes
43255,Pro,30,499,No
24908,Basic,38,2499,No
22085,Enterprise,36,2499,No
12972,Pro,16,2499,No
48895,Enterprise,40,999,No
11809,Pro,29,2499,No
33394,Basic,26,2499,No
35060,Pro,5,2499,Yes
40730,Pro,7,499,No
44774,Basic,12,499,No
49131,Pro,15,2499,No
45354,Pro,23,2499,No
19790,Enterprise,9,2499,No
49992,Pro,34,499,No
32409,Basic,46,999,No
22590,Pro,29,499,No
46095,Enterprise,7,999,No
49716,Basic,39,2499,No
14786,Pro,2,2499,Yes
38363,Basic,47,999,No
43940,Pro,12,999,No
7610,Enterprise,33,2499,No
37282,Pro,32,499,No
21788,Enterprise,46,2499,No
26720,Basic,9,499,No
32201,Basic,41,999,No
11967,Pro,24,999,No
7877,Enterprise,12,499,No
20063,Enterprise,41,999,No
40698,Pro,5,499,Yes
31020,Pro,46,499,No
29047,Basic,28,2499,No
1346,Pro,4,2499,Yes
34352,Enterprise,47,2499,No
17858,Pro,41,2499,No
45233,Basic,38,499,No
27822,Basic,24,999,No
28827,Basic,18,499,No
30576,Basic,26,499,No
43543,Basic,30,499,No
21680,Pro,7,999,No
14980,Enterprise,12,999,No
7412,Pro,14,499,No
4944,Enterprise,20,499,No
440,Pro,11,999,No
44951,Pro,45,2499,No
40822,Pro,7,2499,No
47865,Enterprise,10,2499,No
4622,Basic,21,999,No
3737,Pro,5,2499,Yes
27624,Pro,12,999,No
46663,Basic,44,499,No
4428,Enterprise,8,2499,No
46149,Enterprise,11,2499,No
23643,Pro,46,499,No
1475,Pro,7,499,No
18777,Basic,12,2499,No
21727,Enterprise,28,999,No
11089,Basic,29,999,No
7021,Pro,6,999,No
24952,Basic,47,2499,No
36088,Enterprise,15,499,No
5807,Pro,38,999,No
4134,Basic,34,2499,No
12890,Basic,39,999,No
31166,Pro,11,499,No
32632,Pro,3,2499,Yes
18673,Basic,8,999,No
2115,Pro,44,999,No
2102,Basic,17,499,No
16050,Enterprise,23,2499,No
44613,Basic,45,499,No
9330,Enterprise,36,499,No
393,Pro,10,499,No
19068,Enterprise,26,999,No
22434,Enterprise,4,2499,Yes
37251,Enterprise,28,499,No
15422,Enterprise,20,2499,No
27459,Pro,14,999,No
44164,Enterprise,41,499,No
20084,Basic,29,999,No
4130,Enterprise,37,499,No
535,Pro,20,999,No
10057,Enterprise,14,2499,No
2993,Basic,14,2499,No
7217,Enterprise,10,499,No
33544,Basic,27,999,No
39173,Basic,43,999,No
18228,Basic,22,999,No
38279,Enterprise,5,499,Yes
11411,Pro,18,499,No
31246,Basic,14,499,No
43522,Basic,42,499,No
30903,Pro,30,499,No
9085,Basic,46,999,No
31228,Enterprise,43,2499,No
24033,Basic,9,999,No
46778,Enterprise,27,499,No
8954,Pro,21,999,No
22878,Pro,18,499,No
3862,Enterprise,22,2499,No
47737,Enterprise,12,999,No
47056,Basic,26,999,No
49505,Pro,1,999,Yes
40459,Basic,37,999,No
9099,Pro,22,499,No
49454,Basic,6,2499,No
31915,Basic,32,999,No
31042,Basic,35,2499,No
11523,Enterprise,21,999,No
35896,Enterprise,26,999,No
29495,Basic,27,499,No
21533,Enterprise,24,2499,No
44398,Pro,27,999,No
25770,Basic,12,999,No
19972,Basic,31,499,No
31874,Enterprise,35,499,No
17861,Pro,6,2499,No
32276,Enterprise,37,2499,No
26019,Enterprise,45,499,No
15014,Basic,20,2499,No
46551,Enterprise,18,499,No
12453,Pro,44,2499,No
38151,Enterprise,3,2499,Yes
8126,Basic,36,2499,No
17409,Enterprise,1,499,Yes
17175,Enterprise,1,2499,Yes
4620,Basic,35,999,No
43589,Basic,26,2499,No
36707,Enterprise,27,499,No
29652,Basic,44,999,No
17175,Basic,17,499,No
14078,Pro,32,499,No
15416,Basic,44,999,No
32459,Enterprise,17,999,No
22941,Basic,37,2499,No
36592,Enterprise,47,499,No
13720,Pro,3,2499,Yes
22050,Enterprise,34,999,No
41959,Pro,26,499,No
31711,Pro,2,2499,Yes
32960,Pro,14,999,No
16907,Enterprise,9,999,No
2891,Basic,28,999,No
39897,Basic,3,2499,Yes
2506,Basic,43,499,No
18542,Basic,28,2499,No
30387,Pro,32,2499,No
7645,Enterprise,44,499,No
36337,Enterprise,31,2499,No
4999,Enterprise,23,2499,No
35778,Basic,32,999,No
45246,Enterprise,40,2499,No
19727,Pro,13,2499,No
18338,Pro,47,999,No
3839,Basic,13,2499,No
45271,Pro,20,999,No
9453,Pro,26,2499,No
9642,Basic,2,499,Yes
16018,Enterprise,34,2499,No
8455,Enterprise,39,999,No
26267,Enterprise,5,2499,Yes
25024,Basic,26,499,No
26568,Pro,2,999,Yes
10051,Basic,12,999,No
6914,Basic,26,499,No
45965,Pro,3,2499,Yes
13043,Basic,15,2499,No
31560,Enterprise,8,499,No
25767,Basic,12,2499,No
11643,Basic,38,499,No
2900,Basic,42,499,No
29225,Basic,6,499,No
37237,Basic,38,2499,No
39812,Basic,32,999,No
43484,Pro,15,999,No
5515,Enterprise,19,2499,No
46130,Enterprise,11,999,No
22610,Basic,3,999,Yes
27312,Basic,15,2499,No
35988,Basic,44,2499,No
21747,Enterprise,25,999,No
24978,Pro,46,999,No
27679,Basic,24,999,No
7959,Enterprise,36,499,No
16643,Pro,18,499,No
27535,Pro,41,2499,No
39404,Pro,24,499,No
28742,Enterprise,11,999,No
25124,Basic,18,499,No
4337,Basic,14,2499,No
44430,Basic,36,2499,No
20488,Basic,34,2499,No
11496,Pro,21,499,No
10490,Basic,44,999,No
28806,Enterprise,19,499,No
34205,Enterprise,4,999,Yes
30587,Enterprise,3,2499,Yes
44347,Pro,5,2499,Yes
3933,Basic,31,499,No
41911,Pro,18,999,No
32031,Basic,11,999,No
40075,Enterprise,29,499,No
42994,Pro,30,499,No
21945,Pro,12,999,No
19885,Enterprise,39,2499,No
5757,Basic,18,499,No
41289,Basic,45,2499,No
35910,Pro,36,2499,No
16608,Enterprise,10,2499,No
9237,Basic,25,499,No
49713,Enterprise,8,499,No
26114,Pro,35,999,No
48878,Enterprise,38,2499,No
4292,Basic,20,2499,No
27201,Basic,26,999,No
9424,Enterprise,24,2499,No
19702,Pro,28,2499,No
18369,Pro,3,999,Yes
22195,Pro,14,2499,No
32720,Enterprise,34,999,No
24341,Enterprise,28,999,No
49502,Basic,24,499,No
140,Enterprise,38,499,No
2845,Pro,13,999,No
42425,Basic,21,2499,No
1183,Basic,30,499,No
4926,Enterprise,44,2499,No
29580,Enterprise,30,2499,No
29387,Pro,18,2499,No
40129,Pro,9,499,No
48975,Basic,25,499,No
33878,Enterprise,3,999,Yes
47209,Basic,10,2499,No
14304,Basic,40,999,No
11399,Pro,27,999,No
4113,Pro,44,499,No
24136,Pro,23,2499,No
21502,Enterprise,29,499,No
12056,Enterprise,8,499,No
11384,Enterprise,44,2499,No
48452,Basic,31,2499,No
6993,Basic,29,999,No
29828,Enterprise,10,2499,No
31593,Basic,24,499,No
49955,Basic,39,999,No
40667,Enterprise,13,999,No
39517,Basic,20,2499,No
220,Pro,33,999,No
29831,Enterprise,33,499,No
1892,Pro,2,2499,Yes
34989,Enterprise,9,999,No
18221,Pro,44,2499,No
38033,Enterprise,39,999,No
41128,Enterprise,41,2499,No
3566,Basic,33,2499,No
38239,Pro,44,2499,No
21827,Enterprise,41,2499,No
48448,Pro,21,499,No
49892,Basic,27,2499,No
21045,Enterprise,43,499,No
14063,Basic,46,999,No
8539,Pro,42,499,No
39326,Basic,6,2499,No
5480,Basic,27,2499,No
24931,Pro,22,499,No
1002,Basic,26,2499,No
10678,Basic,24,2499,No
47955,Pro,31,499,No
12076,Enterprise,20,499,No
47195,Basic,12,499,No
4671,Basic,31,2499,No
27599,Enterprise,15,2499,No
1075,Pro,39,999,No
46120,Basic,6,499,No
14536,Pro,46,499,No
19066,Basic,20,2499,No
28692,Basic,21,499,No
27421,Enterprise,7,2499,No
12877,Enterprise,41,499,No
37521,Pro,13,499,No
42273,Basic,38,499,No
27912,Basic,39,499,No
31481,Pro,13,499,No
3063,Basic,2,999,Yes
12120,Basic,31,999,No
14510,Pro,5,499,Yes
30214,Basic,20,2499,No
14561,Basic,15,999,No
16364,Enterprise,32,499,No
49695,Enterprise,23,999,No
40901,Pro,21,2499,No
41144,Basic,16,2499,No
40703,Enterprise,19,2499,No
22099,Basic,2,499,Yes
30472,Enterprise,18,999,No
48785,Pro,36,2499,No
47992,Basic,2,499,Yes
34122,Pro,13,2499,No
4714,Basic,6,999,No
15009,Enterprise,22,499,No
20967,Basic,5,2499,Yes
8911,Basic,40,999,No
13753,Enterprise,21,499,No
12207,Enterprise,45,2499,No
41529,Enterprise,18,999,No
22525,Pro,26,2499,No
23131,Basic,16,999,No
49861,Pro,4,999,Yes
15791,Basic,43,2499,No
43104,Basic,29,2499,No
41504,Pro,39,999,No
40479,Basic,38,999,No
37734,Pro,39,2499,No
44371,Enterprise,28,999,No
38329,Pro,18,2499,No
43280,Enterprise,30,999,No
39313,Enterprise,10,499,No
44355,Pro,37,999,No
12930,Enterprise,8,2499,No
26015,Pro,4,2499,Yes
941,Basic,2,499,Yes
26690,Basic,42,499,No
49480,Basic,22,999,No
26892,Pro,47,499,No
37749,Enterprise,13,499,No
43691,Pro,33,499,No
16449,Basic,44,2499,No
36002,Enterprise,42,499,No
1708,Pro,15,999,No
3127,Enterprise,42,499,No
25933,Pro,24,999,No
16452,Pro,44,499,No
29990,Enterprise,5,499,Yes
22893,Basic,8,2499,No
48803,Enterprise,2,2499,Yes
6566,Enterprise,13,2499,No
56,Enterprise,11,999,No
40675,Pro,33,2499,No
8713,Pro,36,499,No
31187,Enterprise,42,999,No
15609,Pro,11,2499,No
43145,Enterprise,9,2499,No
10881,Enterprise,23,499,No
2212,Basic,40,499,No
37139,Pro,11,499,No
43604,Pro,31,2499,No
7386,Pro,20,2499,No
13501,Pro,32,499,No
9522,Enterprise,4,2499,Yes
4976,Pro,19,499,No
46775,Enterprise,20,499,No
21035,Pro,20,2499,No
13906,Enterprise,4,499,Yes
8248,Pro,40,2499,No
7686,Basic,40,499,No
10126,Enterprise,18,499,No
30751,Pro,33,999,No
13747,Enterprise,33,2499,No
46073,Basic,11,999,No
42899,Enterprise,7,499,No
28741,Enterprise,27,499,No
17487,Pro,31,2499,No
46885,Pro,39,999,No
11815,Enterprise,7,499,No
43763,Basic,47,2499,No
3667,Basic,21,499,No
37942,Enterprise,47,499,No
8498,Pro,7,2499,No
48864,Pro,11,999,No
41143,Basic,32,999,No
15811,Enterprise,43,2499,No
48109,Enterprise,28,999,No
13153,Basic,17,499,No
23946,Basic,43,999,No
47227,Basic,24,2499,No
34538,Enterprise,45,999,No
40380,Pro,32,2499,No
23519,Basic,33,2499,No
19414,Basic,11,499,No
8324,Pro,29,2499,No
12938,Pro,2,2499,Yes
3933,Pro,27,999,No
33601,Pro,11,999,No
38252,Basic,37,2499,No
49825,Pro,25,499,No
46438,Basic,20,2499,No
48789,Enterprise,24,2499,No
20466,Basic,18,499,No
26713,Basic,34,499,No
33013,Basic,42,2499,No
14463,Basic,47,999,No
38738,Pro,28,2499,No
5345,Pro,20,2499,No
8331,Pro,7,499,No
28056,Enterprise,24,499,No
17748,Pro,12,999,No
42525,Basic,20,999,No
48229,Basic,15,999,No
22899,Pro,46,999,No
9609,Pro,27,999,No
12111,Basic,5,2499,Yes
1467,Enterprise,7,499,No
33345,Enterprise,2,2499,Yes
24294,Basic,36,999,No
35462,Enterprise,21,499,No
17092,Basic,47,499,No
24492,Enterprise,27,2499,No
36612,Pro,8,999,No
26573,Basic,23,499,No
10324,Pro,4,499,Yes
9765,Pro,32,999,No
16597,Enterprise,29,999,No
34839,Enterprise,26,2499,No
43135,Pro,8,999,No
28882,Enterprise,17,499,No
10927,Pro,5,2499,Yes
15951,Enterprise,2,2499,Yes
15957,Enterprise,12,999,No
43851,Basic,47,999,No
46461,Enterprise,41,999,No
25492,Pro,14,999,No
44147,Enterprise,32,2499,No
5686,Enterprise,8,999,No
41489,Basic,24,499,No
47648,Enterprise,7,2499,No
24240,Basic,31,2499,No
48999,Pro,9,999,No
28964,Basic,19,999,No
5024,Basic,41,499,No
27890,Pro,19,499,No
4186,Basic,33,2499,No
33440,Basic,22,999,No
33733,Basic,31,999,No
31766,Enterprise,5,499,Yes
1407,Enterprise,41,499,No
14627,Basic,12,499,No
22990,Pro,35,999,No
21975,Basic,35,2499,No
34225,Pro,6,499,No
32521,Basic,44,999,No
40765,Basic,39,2499,No
4590,Enterprise,7,999,No
35073,Pro,4,999,Yes
39099,Basic,46,2499,No
22324,Enterprise,31,999,No
36956,Basic,41,999,No
32523,Enterprise,33,499,No
19498,Enterprise,41,999,No
24149,Enterprise,22,499,No
17194,Enterprise,14,999,No
40283,Pro,15,999,No
22722,Enterprise,34,499,No
28982,Pro,37,499,No
43697,Enterprise,6,2499,No
49291,Basic,24,499,No
28075,Basic,28,499,No
8133,Basic,37,499,No
28888,Enterprise,2,999,Yes
15498,Enterprise,26,499,No
4878,Enterprise,41,499,No
35425,Pro,17,999,No
1462,Pro,26,999,No
32362,Basic,11,999,No
1673,Basic,11,2499,No
44020,Pro,9,999,No
3293,Enterprise,1,999,Yes
26259,Pro,35,999,No
30206,Basic,38,2499,No
47951,Enterprise,15,999,No
44895,Basic,24,2499,No
6661,Enterprise,35,2499,No
23398,Basic,7,999,No
42131,Pro,21,999,No
23889,Enterprise,10,2499,No
45319,Enterprise,31,2499,No
18327,Pro,12,2499,No
45717,Basic,42,999,No
26625,Enterprise,15,499,No
36675,Basic,19,2499,No
6535,Pro,3,499,Yes
7740,Basic,14,2499,No
48404,Pro,42,2499,No
6154,Enterprise,21,999,No
9336,Enterprise,7,999,No
46291,Pro,11,499,No
48677,Basic,5,999,Yes
24705,Enterprise,39,999,No
15357,Basic,24,499,No
43463,Enterprise,33,499,No
34159,Enterprise,42,999,No
49853,Enterprise,18,499,No
48090,Basic,30,2499,No
1498,Basic,31,2499,No
48928,Basic,21,999,No
32695,Basic,32,499,No
36259,Pro,20,999,No
8367,Basic,46,2499,No
46677,Pro,5,2499,Yes
9304,Basic,22,999,No
8504,Enterprise,24,999,No
40018,Basic,22,499,No
22993,Pro,24,999,No
19690,Basic,4,499,Yes
19045,Enterprise,39,999,No
42375,Basic,6,2499,No
23938,Basic,12,2499,No
34850,Basic,15,2499,No
26371,Pro,30,499,No
856,Pro,26,2499,No
41359,Basic,33,2499,No
4174,Enterprise,27,999,No
19334,Pro,8,499,No
9420,Pro,24,499,No
13479,Pro,39,2499,No
1345,Basic,19,2499,No
21339,Basic,4,499,Yes
49442,Basic,35,999,No
20197,Basic,14,2499,No
3773,Basic,5,999,Yes
26543,Pro,35,499,No
44980,Basic,39,499,No
27767,Enterprise,17,999,No
24724,Enterprise,5,2499,Yes
46926,Basic,25,999,No
44189,Pro,41,999,No
11278,Enterprise,18,999,No
18875,Basic,9,499,No
48645,Enterprise,40,999,No
9180,Enterprise,37,2499,No
9044,Enterprise,7,999,No
29551,Enterprise,44,999,No
27126,Pro,15,2499,No
39406,Enterprise,36,499,No
30751,Pro,22,999,No
4733,Basic,40,2499,No
32835,Enterprise,25,499,No
24084,Pro,26,499,No
25118,Enterprise,41,499,No
34475,Enterprise,46,2499,No
20497,Pro,12,999,No
4065,Pro,31,999,No
13217,Enterprise,14,499,No
13778,Basic,37,999,No
36860,Basic,9,999,No
31939,Pro,5,499,Yes
7578,Enterprise,10,499,No
38770,Enterprise,17,499,No
38813,Pro,6,499,No
16409,Enterprise,32,499,No
34862,Enterprise,14,2499,No
47837,Pro,4,999,Yes
4523,Pro,35,2499,No
15914,Pro,13,999,No
28596,Basic,43,999,No
35622,Basic,24,999,No
30050,Basic,17,999,No
46153,Enterprise,34,999,No
17364,Enterprise,34,2499,No
37212,Basic,10,999,No
21122,Pro,21,499,No
13578,Basic,15,499,No
14722,Pro,46,499,No
12223,Basic,38,2499,No
35226,Enterprise,2,999,Yes
34920,Basic,14,999,No
36584,Pro,2,499,Yes
48974,Basic,15,999,No
7955,Enterprise,31,499,No
34062,Basic,41,999,No
36019,Basic,41,999,No
25467,Pro,36,499,No
10991,Pro,40,499,No
6831,Basic,4,499,Yes
11497,Enterprise,41,499,No
