month,new_users,active_users,revenue,growth_rate_percent
2022-03,6704,25531,1439253,8.31
2021-03,4171,42452,3531228,17.45
2025-04,2457,32637,1304989,21.5
2023-06,744,35876,4552450,14.93
2021-07,3879,18884,181615,4.29
2022-11,7914,9103,1565134,16.15
2021-04,5753,7534,103802,9.76
2021-07,4547,28154,4538664,8.55
2024-02,6623,42660,4068089,11.07
2022-08,6465,19985,383020,9.07
2021-09,2454,26879,1667372,22.35
2022-12,6946,29743,1733690,19.92
2025-05,7130,41209,2995797,7.83
2021-04,7757,39506,279291,7.96
2022-08,7328,38672,889447,21.25
2022-10,6167,17236,3263380,14.06
2021-05,5090,48599,4994331,18.07
2024-08,5037,29351,1034314,21.95
2021-11,7409,2963,1729714,13.81
2025-08,2579,31977,4118762,21.73
2023-01,318,16951,3448463,24.13
2022-07,8495,41207,3286661,11.97
2024-08,2626,43440,4862947,1.73
2025-05,6879,42024,4600005,15.5
2022-06,4489,3533,3208019,7.29
2021-10,6562,32363,2147501,24.12
2022-04,8028,8721,3818512,5.31
2022-09,2922,44149,3858095,4.28
2023-07,4532,27033,2010574,16.76
2022-09,1828,42732,2919509,6.71
2025-07,8946,2311,3839951,20.37
2024-10,9341,46646,4551989,12.84
2024-05,1593,49601,4369411,15.38
2025-11,2793,30360,3437464,1.57
2025-05,913,41427,2046701,3.56
2023-11,4837,28858,265856,14.61
2025-12,3456,24093,964001,18.54
2023-07,3973,14972,3600419,11.01
2022-12,6836,19776,4765376,1.57
2022-04,9693,10649,822388,7.51
2023-05,8550,44564,3259804,16.71
2024-09,612,46100,3108150,1.17
2022-09,3119,17292,165175,17.37
2024-09,6291,12838,4995859,11.66
2021-02,7786,29437,4747649,21.73
2021-06,6094,25073,310023,24.66
2022-06,7410,4998,1035454,5.84
2025-10,5831,6229,3361634,24.09
2025-03,4009,14760,2722111,2.01
2023-10,6357,44492,3285871,5.3
2023-03,7568,43851,3668954,10.28
2021-05,382,47737,1224765,8.75
2023-04,2912,49164,1770233,21.98
2024-12,6462,28164,1822332,18.29
2024-10,9969,30009,3264890,15.98
2021-07,8211,8559,1791330,23.1
2024-07,7588,34184,146876,18.45
2025-03,6330,16087,3409799,20.71
2025-03,1642,34556,1133117,13.26
2025-05,5355,24275,4050951,5.38
2021-07,5659,28544,755084,14.7
2023-08,6234,28106,904250,1.5
2022-12,4389,11012,4046096,16.23
2022-04,1725,591,286300,19.84
2024-07,7963,32691,4247502,23.8
2024-04,4876,10379,2133792,20.39
2022-06,7553,18835,3408426,21.4
2022-07,8487,33562,3145514,14.23
2023-06,4156,25207,486974,15.64
2024-09,1444,16380,1759374,1.03
2025-05,8659,10647,2803614,16.77
2021-03,3364,10536,4913535,1.41
2021-10,8603,38835,2079231,7.26
2023-11,9408,40956,3357376,5.74
2024-08,2920,26387,4603739,12.11
2025-06,4994,23496,3706095,3.32
2023-02,8800,818,2197579,14.41
2022-12,5497,12818,1510563,12.96
2021-10,6822,9848,3665227,10.28
2021-03,9019,33454,2299186,16.52
2021-09,2719,31135,1709049,6.11
2025-07,8266,41960,4833531,7.03
2024-10,9123,43364,4729374,4.82
2021-05,4870,49033,1595276,5.56
2023-02,1966,20313,4748561,8.49
2022-11,1029,4818,2822244,16.66
2022-08,1467,42700,1585112,5.9
2023-11,3837,48544,1524805,9.72
2025-10,7896,45629,4711866,5.98
2023-02,1581,35718,3230648,12.23
2021-03,6244,31539,4824634,22.17
2021-01,2704,35257,1080195,18.79
2025-06,6339,39115,2051087,12.04
2025-08,2579,28391,2026316,1.7
2024-07,667,7848,4970060,5.34
2022-06,1839,32197,1448810,3.93
2022-05,882,35150,4112077,14.51
2021-03,5611,22109,450249,17.41
2022-07,1162,45216,1474638,21.75
2022-01,9934,27310,3660376,24.36
2023-05,3258,6726,1968096,17.3
2021-08,2765,2318,2788995,3.04
2024-06,2750,36799,2951769,9.25
2025-12,124,25594,1247533,23.99
2024-07,7250,3133,1387109,15.26
2024-03,8456,36409,977512,23.85
2024-02,7050,35708,1960271,8.03
2025-03,2472,17156,2148230,9.08
2024-04,6912,27025,2815608,5.65
2021-11,8440,29039,212901,24.71
2024-09,4840,24853,3499559,2.2
2024-08,3823,5207,2731482,3.37
2025-08,5569,45302,670289,8.41
2023-05,6051,4497,4926037,3.85
2021-03,8494,26699,4948647,20.62
2025-08,8965,23890,3206381,23.95
2025-07,7027,34009,3557925,8.07
2021-04,9797,8376,2854390,13.25
2024-02,5185,6730,1279772,24.34
2021-08,6142,41209,3911822,12.72
2021-08,9110,8193,4875065,24.87
2021-11,590,44696,101391,10.25
2023-06,6387,38575,723012,9.65
2025-04,9632,3497,1066063,6.93
2022-07,3730,43069,4725453,8.33
2024-03,8857,21864,1853171,23.02
2022-12,8275,24292,3250897,11.39
2023-03,9557,42124,1356646,12.93
2025-07,6772,3596,354325,21.06
2025-12,5327,41063,4748254,19.92
2025-01,2747,30499,156559,19.9
2022-10,2445,1072,1281483,8.64
2021-05,8589,44153,4322107,22.18
2023-02,7365,14935,783816,12.42
2025-08,8031,31382,4771506,15.24
2021-05,9043,18450,200063,19.94
2025-07,3341,3774,2638389,2.27
2021-07,7290,33278,4003621,4.52
2021-05,9390,28920,2587375,1.0
2025-07,8227,21258,2839880,22.59
2024-04,8789,45707,2172976,14.97
2024-10,1780,30878,2508006,13.49
2021-02,2312,5944,3789234,10.94
2022-07,4753,24512,4790391,7.4
2024-12,5762,43291,4397883,12.27
2025-01,9216,13013,495464,19.97
2022-06,3909,21988,3479445,5.75
2023-02,3270,15840,4279941,10.98
2022-02,6369,1514,4874669,18.67
2024-08,1664,6646,2495178,13.95
2025-05,3374,34811,2839399,9.31
2021-01,211,5291,3050857,17.46
2021-05,5406,22281,4940515,18.52
2021-02,6814,27203,2126712,3.16
2021-10,6104,43037,1546734,11.73
2024-11,718,28979,3256184,18.82
2021-02,1708,33560,4028936,8.24
2024-01,5886,34257,480219,18.83
2022-06,8267,1041,4699330,14.82
2025-01,7941,45135,2514646,3.67
2024-12,9736,18005,4927756,16.68
2021-06,9666,40351,984876,21.62
2022-03,6203,19395,3761782,5.61
2024-03,3766,38268,4317631,10.71
2023-02,584,34924,4420028,3.85
2024-11,3731,23318,527102,9.47
2022-06,8837,11901,1433385,23.39
2021-11,8347,6886,2260544,19.91
2023-04,3495,2965,561938,3.44
2023-06,1266,18918,2746208,9.16
2021-08,7314,43235,441154,8.86
2023-11,9412,32550,4892889,22.05
2024-06,5978,17401,1129230,9.42
2025-01,7156,44199,938940,6.06
2024-09,2173,19193,3301122,15.62
2021-11,9176,32149,1573716,22.85
2024-01,7990,37113,4128867,5.74
2024-10,350,32942,934589,9.68
2024-09,5733,19317,4060667,23.6
2025-11,9632,32908,4743767,11.96
2021-07,8926,40719,2611537,17.16
2024-02,9638,21034,4399717,13.64
2023-09,5981,33928,2164023,9.39
2022-12,5886,17814,4007290,22.41
2023-05,5946,28064,1312992,17.51
2023-06,7397,23010,1214744,18.28
2022-05,9438,12486,4402008,24.88
2025-06,7422,24777,2025841,21.15
2025-05,9657,4200,2053714,19.89
2023-02,2949,11234,2872579,20.74
2022-06,3695,45173,3311353,22.3
2022-07,6920,39002,4435583,3.2
2023-03,1330,42760,963681,23.95
2022-04,6147,41125,3417784,6.65
2025-08,7700,17394,1412377,4.7
2025-03,1110,29481,250774,21.78
2024-01,2506,36071,1955222,2.71
2021-08,1133,2941,1445048,18.72
2023-02,9493,31870,2515154,23.8
2023-02,4400,14329,2292026,16.2
2024-03,2699,14921,1386255,3.79
2023-03,8608,45659,3002840,12.53
2024-06,3922,11144,1451908,14.76
2021-02,8826,8436,4981567,8.2
2021-11,1452,18283,3132030,17.28
2025-09,8089,24352,2788720,22.06
2021-04,1596,43168,3245765,8.83
2023-06,1648,37046,3356986,7.87
2021-06,3362,27085,2120096,11.21
2025-05,1384,23378,2593623,4.33
2021-04,3788,3715,3051528,6.01
2021-12,9094,9792,103846,21.46
2025-10,1863,19062,3641149,15.04
2025-08,4893,16487,2130481,23.09
2021-06,4097,29867,3487259,21.5
2022-03,1299,12936,3161543,17.2
2025-06,2696,37198,4935154,3.27
2021-12,8879,43429,1594685,9.6
2024-11,5509,23991,4998547,21.95
2025-10,3031,48023,414160,16.94
2021-09,625,33878,4786632,20.92
2021-12,4299,33800,2045291,20.85
2023-01,9802,19037,2577445,18.25
2022-05,5126,4205,1170382,11.05
2024-07,9540,1360,2040525,19.06
2024-11,4649,42160,4677238,5.28
2024-03,5424,24560,3255058,16.8
2021-05,4422,38573,2104861,8.81
2021-10,4682,25788,2224017,16.52
2024-08,3783,47490,3707989,14.55
2021-04,796,27890,1295140,11.45
2022-10,8393,31359,2836814,13.44
2025-04,6676,19490,2719044,15.21
2021-06,2240,43069,4929893,16.13
2022-12,7127,46824,3632274,2.26
2025-03,879,19303,2984824,8.17
2022-10,2096,20806,1227923,14.82
2022-02,9113,22408,2393070,24.11
2023-05,5428,45253,552865,11.97
2022-09,8543,3622,1223028,13.48
2022-11,3972,14299,3852121,9.36
2024-05,2865,21447,847179,6.29
2023-01,9129,13730,2477055,22.09
2024-06,4357,47337,4523425,11.7
2025-06,2420,2764,3695774,7.03
2024-04,4711,14673,1965130,3.21
2021-01,2793,2226,3470617,21.9
2021-09,5194,28661,809485,15.8
2022-03,8059,11234,3509930,17.81
2021-04,8477,24552,3431880,4.04
2022-10,2883,6316,3040356,18.85
2025-02,3809,31850,3697822,5.75
2021-03,2243,39485,4915629,3.91
2023-10,1646,25484,2316519,18.73
2022-01,5777,13268,330177,21.14
2022-10,5997,18114,4728719,7.34
2022-09,4672,44028,427068,3.57
2021-07,6163,5700,366039,4.73
2022-12,9107,7822,1239791,17.03
2022-08,2393,13271,573545,17.64
2023-07,4706,38962,1980169,12.21
2023-10,3219,699,4002890,14.27
2021-11,8676,5904,3363432,9.8
2025-06,6345,44136,2499537,1.5
2021-09,7692,24890,698037,1.75
2021-03,4982,18758,4528736,19.56
2024-05,8390,27737,804485,16.56
2025-03,5763,5696,4882960,14.01
2025-05,7232,13043,3231496,21.94
2022-05,4441,5866,3437413,11.09
2023-03,6085,10404,3141936,9.31
2022-07,1664,11874,1740863,8.25
2022-01,692,37231,4200467,9.15
2021-03,6766,41235,2623770,7.23
2022-12,7200,3539,938546,22.04
2023-09,3567,23449,4465559,5.55
2023-11,9254,47817,3093181,2.17
2023-08,5930,2135,4992259,8.81
2025-12,7803,26491,3268938,23.41
2021-09,2978,4200,1414511,19.32
2023-06,4066,1507,1285592,5.92
2024-09,9365,11890,4271414,23.04
2025-08,1336,39956,2229453,22.64
2023-08,8666,31181,4616745,22.88
2023-01,5981,26378,242914,3.95
2024-01,4446,9357,1439063,12.33
2025-07,8346,45413,1926291,16.6
2021-12,9112,13828,3373775,5.28
2023-03,6806,16640,4147253,23.6
2021-09,2026,8677,2645259,23.21
2021-01,7450,30920,1340248,22.38
2022-07,6630,29029,3243512,19.26
2022-10,327,1712,990781,6.75
2023-11,3969,8392,2461704,11.62
2021-07,6355,23804,2347389,18.48
2021-09,2330,45987,2768685,24.4
2025-10,237,43584,2579179,15.85
2025-02,1524,5479,1738245,9.36
2022-08,2051,26434,3514991,6.68
2023-03,9312,39886,117761,14.33
2025-07,7822,30410,1896790,18.61
2021-07,4858,1330,4977865,22.08
2021-12,5933,47075,2243536,9.79
2024-11,3757,30566,3195979,22.25
2025-08,9878,33205,2852062,7.59
2022-02,6112,47601,3487275,4.85
2021-02,2258,47843,2246571,11.66
2021-02,6044,1496,4318138,1.05
2022-12,5086,45004,341832,10.63
2021-11,5747,27574,3437688,8.99
2022-10,9103,39133,2447770,19.23
2022-03,2639,13446,4039249,6.59
2025-09,7840,32207,3469530,8.67
2021-05,6495,11858,444827,11.59
2023-09,5630,9123,490833,13.12
2024-03,8436,3757,2885910,2.68
2023-03,1895,29838,3800144,1.81
2023-07,7638,11125,2648523,13.62
2025-10,100,11998,2718607,11.73
2024-07,6035,38784,3562989,19.64
2023-08,5328,1527,3099893,23.93
2021-05,2103,46759,4520516,15.67
2024-06,5826,48525,3343613,21.55
2023-12,299,45228,4887078,21.94
2022-12,3352,5325,4882647,12.14
2024-03,4561,12266,2584682,2.13
2024-01,7605,28029,1489320,1.39
2022-11,1091,32829,636209,21.7
2025-08,4219,2948,2426398,22.56
2024-02,3214,39890,4458010,4.4
2023-04,5719,46153,3959951,7.98
2025-09,9827,39569,2726825,17.09
2023-10,9396,37042,3770657,7.17
2021-02,3846,2814,2697510,17.48
2024-07,4487,47666,2006153,6.73
2023-01,6957,7499,1093019,11.3
2023-07,2102,4714,847313,9.63
2025-10,7268,13083,1980664,4.18
2023-03,5716,19543,1985973,15.61
2023-11,5461,645,4230893,2.97
2024-09,4629,45234,4900264,11.57
2024-07,5172,27354,419447,8.64
2021-05,1133,22140,1405763,10.23
2023-04,4749,18043,3003562,22.61
2025-09,3917,32248,2849818,1.12
2023-02,1866,21648,2930059,11.6
2024-10,4908,6223,4972985,6.52
2021-04,7104,42333,614789,13.17
2022-06,7305,48195,743675,2.19
2022-05,7364,40233,1256638,22.04
2024-08,2019,6130,2724835,22.05
2024-04,3304,7676,2313990,23.64
2021-01,6815,36603,1094296,17.65
2025-12,5374,3559,2013897,1.0
2023-12,5215,15856,3033858,22.08
2025-05,9750,21124,2874435,20.32
2021-07,9581,1878,4986995,10.39
2023-10,1173,33550,973379,3.85
2023-12,9293,8621,4795848,1.67
2021-02,7725,36821,4515616,1.06
2022-05,7657,17304,4185591,2.66
2024-08,9222,46376,3401920,19.52
2022-09,324,12085,3860303,9.74
2025-02,5618,30799,890922,13.65
2022-04,8905,1812,1147015,10.07
2025-05,1729,4775,1595735,13.08
2021-01,2320,39742,2572822,18.58
2021-02,590,5808,4097028,14.14
2025-03,752,19464,4559583,9.38
2023-06,4597,33149,1953706,5.92
2023-06,7291,21510,4647714,2.39
2022-09,8220,38048,3071428,7.15
2023-11,8625,24550,3717969,15.66
2025-04,8718,42723,714904,16.12
2023-04,8796,28413,1805019,13.51
2022-10,2468,10780,1221660,16.62
2024-06,7266,33866,651130,3.65
2021-01,9259,42223,461124,5.02
2024-11,9611,10907,4418113,23.92
2023-09,6516,12587,1073291,6.6
2025-08,8390,9620,3974656,13.28
2021-02,474,37705,3466838,8.65
2025-02,8013,30619,3110458,21.91
2024-10,2306,45929,1358669,7.66
2024-09,5626,4890,4747949,16.12
2023-03,4750,17480,3603620,2.4
2023-12,3180,20797,2866625,22.84
2024-08,9470,5113,4301993,5.28
2022-09,4716,3785,4617300,18.59
2022-05,8206,4651,3087460,21.95
2024-09,524,38057,2590697,1.32
2023-04,2445,14714,3956717,4.62
2024-03,1980,42526,2979522,1.82
2021-04,9655,25079,3269089,2.94
2025-08,6065,46296,2690595,6.96
2025-09,2307,2417,3157931,10.43
2023-07,5160,10688,1817427,16.88
2021-08,5758,22456,1030667,19.91
2022-09,2921,5635,2013931,16.09
2021-05,2398,12302,662746,14.67
2022-06,7332,5098,3045346,8.82
2022-07,7502,9302,4807310,11.24
2022-02,4345,32073,2119864,19.73
2024-02,6515,41604,357266,10.99
2023-09,7448,21846,4536228,17.62
2023-09,9525,3395,1527420,21.2
2024-06,909,43526,2824043,24.92
2024-07,6419,33075,2104421,10.6
2023-12,6583,39600,3372022,17.83
2022-02,4022,17192,3417077,8.66
2023-09,8710,40144,167380,3.29
2024-01,3824,24952,1205503,5.25
2023-10,1194,32513,574292,15.62
2024-04,6275,22879,4991844,15.11
2022-04,2082,18862,4522817,21.29
2023-12,9286,6688,2266082,18.9
2025-07,9721,42480,1968477,13.24
2022-11,4738,42890,3355104,22.64
2022-12,2479,47129,1083549,17.58
2021-10,6442,18232,3591547,12.77
2023-01,2515,9238,3850766,23.45
2024-03,874,15997,1361110,3.75
2025-01,9682,41281,3023405,10.77
2023-03,6432,38484,852352,4.96
2021-10,7457,22619,727180,8.88
2021-11,4081,37504,3068494,3.48
2022-04,6004,34739,2622308,20.7
2021-11,7489,26234,4370290,4.71
2024-09,7401,44627,2594534,20.22
2022-03,4401,19508,1381063,4.66
2023-03,3468,39823,633267,18.41
2023-05,7769,28101,1174620,18.72
2023-07,4198,40561,379173,19.91
2024-10,3801,41195,2670601,6.1
2022-01,1541,15624,3078589,6.76
2024-03,3877,41676,1874713,22.16
2023-10,6863,37099,1051831,13.5
2024-01,7266,20296,2603005,5.64
2025-12,2889,16408,3638295,23.35
2024-09,509,32967,2823914,15.76
2023-08,3311,10346,1896147,17.54
2024-08,3140,46860,906736,16.55
2023-10,5588,23436,1463652,9.9
2022-09,7958,27363,2765297,5.12
2021-08,1167,4802,435563,16.83
2021-09,8600,30997,1633377,21.21
2025-10,6556,3583,2800503,9.41
2024-07,6247,31017,2498607,10.29
2023-01,5584,20019,4908516,18.8
2023-12,2688,40503,4278376,15.63
2022-10,7620,14454,4424470,21.85
2023-12,5167,49080,3282619,20.87
2023-08,3542,26172,1699819,12.36
2022-02,7392,35874,1837173,22.93
2024-06,2716,31366,4855337,17.26
2024-04,3665,26387,3766640,21.98
2023-11,2138,30393,921134,5.81
2023-04,8841,19228,3940329,14.79
2025-07,2496,3742,1941836,18.69
2021-01,8273,19647,699115,15.9
2025-04,9393,39168,288425,8.6
2024-07,9141,29490,2589667,18.06
2024-03,2553,48475,187852,13.3
2022-04,1206,5183,1303325,9.19
2025-02,464,1469,2963348,18.09
2024-12,8498,38786,3455012,14.35
2024-01,8436,17099,3179843,6.44
2025-05,2738,26361,418132,22.04
2022-10,7333,9354,2142048,24.22
2024-10,193,31882,3446275,21.48
2025-06,538,5249,1945432,23.77
2021-09,5072,41234,948679,12.82
2025-08,5003,6777,2946205,15.0
2024-08,7403,13735,3006762,12.68
2022-06,8094,24399,3734491,16.67
2023-05,9336,42333,4686969,14.88
2025-03,1595,40075,1645239,4.02
2025-05,8276,36489,257026,4.53
2022-05,605,13338,1223618,1.55
2021-02,4655,38142,1633159,6.04
2021-11,5894,23307,1662310,8.1
2023-05,3177,6186,1466713,4.36
2021-07,1491,15873,192837,23.86
2023-04,3149,39382,4088696,19.08
2025-04,3500,5436,1844818,6.81
2021-06,1657,17171,3464688,8.03
2023-03,3979,17264,1720131,19.98
2024-11,4079,23716,4998175,22.35
2025-02,6224,37824,629197,4.59
2021-08,502,6742,1808406,1.79
2021-10,5971,28582,2809469,3.24
2021-03,4582,31415,2396018,16.76
2025-12,5425,22933,2444845,13.24
2024-04,2389,22513,4880212,22.88
2025-09,6607,1789,1732552,16.65
2021-06,2196,48340,2059753,7.77
2023-02,243,28395,3708498,17.86
2025-09,2764,43309,1299613,4.74
2024-04,8604,42972,883919,15.43
2022-10,1700,14703,3588690,24.12
2023-12,7164,27073,3350660,22.73
2025-09,9490,45433,3818271,1.51
2024-08,9835,28231,2312836,2.97
2025-01,9393,6363,679434,8.45
2024-11,8022,27704,385662,15.28
2021-04,9274,34482,2225763,13.6
2025-12,6232,47282,4850219,22.15
2023-03,461,27665,344353,12.64
2024-05,8259,40351,2540937,12.62
2025-07,5036,26956,578344,1.45
2022-04,317,41375,4906420,5.8
2021-05,7973,28586,1109151,18.88
2025-07,7729,11591,3611442,9.71
2022-07,2564,32477,1624826,14.83
2021-01,1212,17693,1983041,8.32
2024-06,6017,17490,4151109,21.3
2023-02,1934,42433,1995233,9.14
2021-01,612,16078,3682992,16.98
2024-09,3686,8239,4624538,22.47
2021-04,2188,25478,382702,8.94
2021-06,585,36704,4963554,18.69
2021-10,1786,21171,1012440,22.1
2022-09,7533,24475,4319304,22.92
2024-06,342,28367,369824,20.24
2024-10,5976,36851,471293,23.33
2023-09,7593,44207,1677735,5.07
2023-03,8495,41639,2568195,20.56
2023-06,5346,13966,3274944,23.23
2025-02,4159,47836,4280675,10.86
2021-01,6566,21446,3481985,23.24
2024-05,4379,21376,3820053,23.96
2021-12,3559,29665,2535497,4.26
2022-04,3933,31777,1233062,15.81
2024-09,6399,25258,4637869,6.58
2024-10,9287,44307,461514,1.23
2023-05,4723,8436,4266155,16.56
2024-03,9203,21586,1920416,1.86
2025-01,6256,5112,158695,13.29
2024-05,1190,10744,147629,19.47
2022-04,9601,30867,2118751,11.78
2025-02,8646,46455,1181901,5.46
2022-10,5403,35990,2454417,8.45
2023-11,8023,39009,1381978,14.22
2021-01,405,20379,3507957,24.45
2022-09,3810,16390,1070807,1.48
2021-08,777,49503,141584,18.5
2025-10,5044,20801,839708,6.41
2024-11,5795,36571,1127735,20.85
2021-11,4390,1666,3875510,24.41
2021-04,418,38932,2911001,16.31
2021-02,9562,20099,1519783,20.04
2021-03,1047,44508,3519848,8.44
2021-06,4058,10992,3456730,7.48
2022-09,6505,45144,4406386,15.68
2024-11,7387,43797,4114734,16.56
2021-03,787,23959,1010944,12.41
2021-04,8724,18728,4769795,12.39
2025-12,7212,14793,2673030,15.96
2022-08,7616,4108,2887308,15.45
2023-12,2874,12037,524172,4.74
2023-12,5500,15655,1805247,20.52
2024-07,7977,23482,923127,21.21
2022-03,6480,40540,4505247,24.2
2023-02,3056,26391,4919329,14.04
2024-12,8898,16875,928804,16.18
2024-07,6115,33236,2611466,6.44
2024-03,1347,19650,4042273,19.39
2025-05,3478,20224,844405,1.56
2025-08,504,13405,4137263,6.84
2023-06,4670,42288,4385341,23.42
2025-09,270,15891,2823949,10.0
2021-10,9479,36080,3654220,2.14
2021-10,6838,11104,1980356,3.38
2021-11,6479,21277,441003,22.66
2023-01,4186,3212,4419755,13.9
2024-12,3619,28762,3676444,21.9
2025-03,3116,27998,3742790,18.92
2021-09,5982,11464,737851,5.24
2021-08,4158,30635,797937,6.03
2021-04,787,25548,4450428,1.6
2024-02,5514,24775,953302,24.66
2025-07,9408,38684,1252491,21.6
2024-03,1979,47405,761962,17.98
2024-09,4026,46417,833532,24.1
2023-01,2593,18237,357480,14.07
2024-05,6660,23351,2810304,20.2
2024-03,7873,49997,4189230,15.71
2022-08,4189,35827,3400994,11.8
2022-04,770,45726,2752977,12.59
2021-03,7919,15049,4740194,3.15
2021-07,8651,48498,1505353,7.05
2021-07,4929,48128,1693715,14.56
2024-04,8546,44805,1806565,17.13
2021-09,2265,12249,845720,12.1
2022-05,5977,11890,211257,15.06
2022-08,8346,2429,3049478,8.89
2023-02,2136,19130,648878,12.93
2024-08,7910,49202,2484338,12.69
2025-12,9535,46862,3527328,10.75
2024-07,5588,47162,4306080,18.49
2025-07,2355,13069,660671,5.77
2022-12,5469,36838,3839535,18.26
2024-07,2054,43108,2272596,12.14
2025-07,5647,11716,2741947,24.88
2024-10,1794,38006,542499,23.03
2021-01,1204,24911,1578645,6.45
2022-04,9538,27276,1187595,14.18
2024-01,3501,22634,2041114,9.98
2022-08,6045,14009,1018588,7.93
2023-02,3220,25494,4483256,23.67
2023-07,2806,9508,2095136,14.84
2021-04,9820,20785,3300755,7.59
2021-08,3704,26552,1458897,24.38
2025-03,3194,2135,4816026,23.96
2021-08,6410,1023,1619256,24.19
2023-07,2006,18656,1391492,7.87
2022-03,3159,11512,4007131,16.62
2025-10,6534,39942,4470660,21.82
2024-09,6125,32516,4840346,14.18
2021-05,3446,25705,1448623,8.94
2021-12,1017,32736,629754,8.1
2021-12,7814,41227,3497297,22.77
2021-01,9938,6933,1506895,14.89
2025-11,9353,11903,3920516,16.2
2021-05,8666,46090,4490281,17.23
2022-01,6906,48456,3485568,16.83
2024-05,3245,17891,4353110,1.61
2022-06,7905,8257,2987004,20.71
2024-08,420,7619,3087882,11.18
2025-05,4122,25270,4053963,23.52
2023-12,4620,32194,3954634,15.82
2021-02,3093,36448,1573254,14.0
2022-09,456,4502,4050687,1.25
2021-02,3832,9136,2065656,20.83
2024-10,1942,27492,175447,17.09
2022-04,4896,28836,3142959,5.3
2022-09,8250,49047,3049818,15.91
2023-05,4883,16433,4398613,5.2
2021-09,3574,5138,3153062,23.21
2025-08,7551,23800,4141214,9.29
2023-05,9271,14091,906934,16.17
2021-11,9331,32305,637641,21.65
2025-11,500,49749,3228092,15.34
2024-10,9027,6055,4127314,11.58
2022-08,5791,33804,860246,8.0
2023-10,6104,12497,4313448,18.93
2023-09,1570,46875,2279721,24.8
2025-02,6736,41591,2840237,12.82
2025-01,4527,21764,4475920,17.47
2021-08,6256,27364,2851014,17.91
2023-01,6456,16222,4970686,14.65
2021-11,811,929,2455692,3.13
2021-09,8635,6728,2173647,14.69
2022-12,6660,1267,2662849,6.16
2024-06,7443,45430,3880716,13.21
2024-04,9637,32977,4722005,11.5
2022-05,4971,32909,4830167,16.16
2021-03,3320,12822,2115105,10.81
