user_id,trial_days_used,features_used,converted_to_paid,trial_start_date
20799,18,1,Yes,2019-09-15 21:38:22
46994,10,4,Yes,2019-05-10 23:05:59
39756,16,9,No,2018-11-02 06:36:08
2907,17,1,Yes,2023-06-28 09:03:00
14727,17,4,Yes,2023-01-21 20:36:24
45078,25,8,No,2024-03-28 19:16:01
30373,17,1,No,2024-07-10 22:33:32
27887,11,5,Yes,2020-10-29 11:38:30
6839,7,7,No,2023-07-08 00:32:53
32396,10,9,No,2024-01-01 13:11:11
33643,5,8,No,2020-04-16 19:52:10
40475,21,5,No,2024-01-13 05:10:07
29553,22,8,No,2022-01-13 05:56:57
35536,20,9,No,2024-08-01 10:36:35
32304,10,4,No,2022-10-24 12:06:18
5726,21,9,Yes,2024-07-16 17:04:52
23171,1,1,No,2021-01-09 08:38:01
31055,25,1,Yes,2021-08-25 00:38:56
31424,14,5,No,2022-05-14 11:49:54
46995,24,8,No,2020-02-26 00:20:59
47510,23,6,Yes,2019-02-17 07:42:11
41449,1,4,Yes,2021-02-20 15:26:16
4834,24,1,No,2022-05-27 07:11:54
44139,15,1,Yes,2024-11-15 13:53:04
5822,6,6,No,2024-09-14 17:04:59
32919,1,6,Yes,2020-01-16 06:30:34
11214,29,2,No,2019-04-19 01:51:26
39700,23,8,No,2022-02-02 15:31:44
30376,2,2,No,2018-11-08 05:10:49
6174,28,3,No,2021-12-19 01:57:56
30093,21,5,Yes,2024-04-29 14:59:13
24330,22,1,Yes,2024-08-10 04:26:25
47728,21,2,Yes,2022-04-02 05:21:38
18251,6,9,No,2019-11-02 11:21:54
41566,4,4,Yes,2024-07-08 00:57:38
41922,23,6,No,2019-09-06 02:24:25
8077,3,4,No,2023-02-26 15:48:45
16754,29,4,No,2024-12-17 04:51:04
25714,23,8,Yes,2023-11-11 09:18:09
2578,22,1,Yes,2018-04-13 07:17:04
12593,6,6,No,2020-07-27 23:06:15
17672,1,1,Yes,2022-02-27 06:30:36
9907,11,1,No,2020-12-27 09:59:31
6981,2,1,Yes,2021-12-04 03:26:50
48954,13,3,No,2023-05-10 18:49:22
5026,12,8,Yes,2023-03-13 01:27:54
7351,8,9,No,2019-01-29 07:29:53
7958,27,4,Yes,2019-04-17 01:17:35
29512,5,4,Yes,2020-06-12 22:30:22
34424,11,6,Yes,2022-04-28 11:49:50
42965,28,4,Yes,2021-01-15 17:38:23
41634,23,5,Yes,2020-07-22 09:06:45
19069,16,1,No,2019-09-29 07:48:33
11193,16,9,No,2023-02-18 13:57:08
48430,24,7,No,2022-08-22 20:32:44
18477,24,8,No,2022-08-09 23:33:59
13236,15,2,Yes,2022-08-09 00:33:07
22280,6,2,Yes,2021-12-28 15:30:01
13147,8,3,No,2024-02-20 20:17:18
18837,5,5,Yes,2024-06-23 17:41:49
24073,23,9,No,2021-12-15 10:58:58
27099,23,6,No,2020-10-28 07:24:27
42655,26,1,Yes,2020-08-05 07:33:08
35541,1,1,Yes,2019-01-25 13:05:37
4536,3,8,Yes,2019-02-23 05:28:35
8942,3,2,No,2018-07-09 00:24:48
37758,29,8,No,2021-05-21 01:35:06
2960,23,9,No,2022-09-19 05:20:58
39598,13,5,Yes,2019-07-12 20:07:15
20705,27,4,No,2024-01-04 21:06:13
46361,11,1,No,2023-10-01 20:41:54
49799,29,6,Yes,2024-05-18 20:32:36
40872,6,2,Yes,2021-07-24 16:46:27
32519,10,7,Yes,2021-09-21 17:23:21
3816,18,9,Yes,2024-02-08 22:04:29
37912,24,8,No,2024-04-20 09:27:02
41247,15,4,No,2019-02-27 16:16:00
48992,15,3,No,2021-01-15 15:29:35
39166,14,5,Yes,2024-01-01 23:48:07
38878,8,9,No,2020-08-03 17:06:19
6096,22,9,Yes,2019-06-17 22:35:56
17623,10,3,Yes,2018-11-29 00:01:34
22587,2,9,No,2024-12-22 10:38:56
48923,6,3,No,2019-08-07 21:57:47
1335,4,9,No,2019-03-20 19:47:26
22600,15,4,No,2021-01-10 19:56:20
236,17,9,Yes,2020-05-29 04:55:22
6021,19,5,No,2019-12-06 15:47:43
1157,4,8,Yes,2019-07-07 22:49:59
30828,14,1,Yes,2024-03-02 20:49:01
27381,28,7,No,2022-08-14 05:03:46
24312,12,5,No,2019-03-25 02:06:10
45488,24,7,Yes,2020-09-04 09:38:08
33615,15,1,No,2019-08-29 01:12:43
29082,25,2,Yes,2021-07-17 11:17:53
2768,7,5,Yes,2022-12-19 12:36:45
47871,17,2,No,2023-06-16 22:49:04
7138,11,7,No,2024-05-20 19:30:56
29702,15,4,Yes,2021-07-26 15:09:55
28102,18,8,Yes,2022-03-24 07:56:37
36374,15,2,Yes,2023-09-14 23:42:01
22088,15,9,No,2019-12-17 16:43:26
32261,16,5,No,2019-08-13 08:05:29
34202,12,1,No,2020-09-27 19:01:33
33198,20,8,No,2024-10-02 13:19:37
33458,10,4,Yes,2019-04-19 23:42:54
17630,27,1,No,2018-02-14 10:47:59
8085,23,2,No,2023-10-29 19:56:53
12944,29,8,No,2024-11-06 16:42:16
10373,14,2,No,2023-08-11 22:08:34
26114,6,4,No,2019-10-10 18:01:24
12833,24,2,Yes,2020-06-10 12:25:09
38159,22,8,No,2023-12-17 01:37:24
34852,19,4,Yes,2024-10-09 21:02:08
46184,14,8,Yes,2019-02-12 09:57:57
14040,14,8,Yes,2023-02-28 08:59:15
48857,7,8,Yes,2022-05-06 18:06:43
5270,2,2,Yes,2019-04-04 19:11:59
11600,7,5,Yes,2020-07-21 03:00:49
48539,29,4,Yes,2018-03-27 23:00:07
271,28,5,Yes,2021-02-24 16:14:07
26624,1,5,No,2022-03-24 14:15:28
25150,14,9,Yes,2018-04-17 03:03:20
12299,23,1,Yes,2020-02-24 13:13:56
26441,23,2,No,2024-02-05 14:57:39
15674,23,1,No,2022-01-29 14:19:24
36554,16,2,Yes,2022-02-08 20:05:54
34292,12,2,No,2019-01-21 16:47:02
30159,7,1,No,2024-08-05 19:49:07
25406,7,8,No,2018-10-12 05:51:27
24261,25,2,No,2022-01-08 20:14:54
20624,18,7,No,2022-08-23 02:55:40
17061,27,4,No,2020-09-28 14:23:04
18639,6,7,Yes,2019-10-04 18:09:04
43502,11,2,Yes,2022-06-02 14:34:59
15504,3,7,Yes,2021-06-19 18:46:46
17184,6,9,Yes,2021-01-16 14:31:29
49704,16,2,No,2022-05-06 01:34:06
12246,27,9,Yes,2019-04-21 08:47:24
16085,1,9,No,2022-04-07 16:24:31
20432,20,3,No,2022-11-07 02:11:25
33278,3,9,Yes,2023-07-05 14:29:17
42089,13,9,Yes,2023-01-28 23:43:23
18083,7,5,Yes,2019-12-07 11:49:09
8580,25,9,No,2018-04-02 00:32:57
47796,18,6,No,2019-09-30 12:45:55
13534,27,4,No,2021-01-24 08:20:28
20451,13,6,No,2022-08-11 07:00:40
12361,10,8,Yes,2023-05-04 20:59:18
31754,23,9,Yes,2020-03-31 00:50:30
49499,1,4,No,2021-12-09 15:42:44
4057,5,7,No,2024-11-30 07:43:40
39209,9,5,Yes,2022-09-29 20:48:52
1922,13,7,Yes,2023-12-07 12:07:06
24690,10,1,No,2020-12-19 15:44:44
38419,12,1,Yes,2020-02-29 01:50:52
14349,19,2,No,2022-12-05 10:06:36
27957,26,1,Yes,2020-05-19 03:30:14
24441,21,6,No,2018-04-30 10:42:02
11400,15,4,Yes,2018-05-15 20:49:17
22961,5,1,Yes,2023-11-29 12:36:15
29152,23,3,No,2020-01-08 20:11:10
24110,19,3,Yes,2021-10-08 10:05:45
14534,13,4,No,2020-01-15 05:04:15
4543,16,6,No,2021-08-21 21:11:38
27051,9,4,No,2018-05-06 14:12:16
3577,11,8,No,2023-08-23 03:03:20
27739,15,2,No,2020-12-13 21:55:51
33517,20,2,No,2019-11-22 19:58:17
13808,28,2,Yes,2018-11-26 09:20:38
41374,9,6,Yes,2024-08-01 04:39:28
12264,19,2,Yes,2018-05-12 01:24:22
24271,11,9,No,2018-11-02 16:20:23
21454,21,8,Yes,2019-06-23 18:16:51
37050,25,2,No,2018-02-20 19:49:33
38078,1,9,No,2020-11-01 16:20:10
37770,8,5,No,2024-02-25 04:59:46
22554,23,5,Yes,2022-05-07 06:20:56
45314,4,2,No,2018-12-08 01:01:15
10050,26,7,Yes,2018-06-13 13:28:48
37966,1,6,Yes,2024-03-15 19:31:26
9937,12,1,No,2023-01-01 11:52:20
15570,24,5,No,2018-12-12 20:13:10
9254,5,8,Yes,2018-01-02 09:02:48
39687,17,5,Yes,2021-03-02 22:06:09
21952,5,1,Yes,2024-03-24 10:42:03
30512,20,5,Yes,2021-07-15 03:57:11
29504,9,1,No,2021-08-28 03:40:53
4456,1,9,No,2022-10-28 03:30:58
41730,15,3,No,2018-08-29 10:06:49
10980,21,9,No,2024-02-28 01:05:17
5848,20,9,No,2020-09-15 06:41:03
46878,3,6,Yes,2018-12-11 19:23:35
6220,20,8,Yes,2023-04-14 02:47:04
38540,9,7,Yes,2019-08-04 05:38:21
22157,21,9,Yes,2018-05-21 01:27:23
19144,25,5,No,2021-12-28 21:56:26
22001,27,2,No,2022-03-23 10:25:50
44503,14,7,No,2018-06-16 22:16:30
32984,17,2,No,2022-01-30 19:50:20
35964,10,2,No,2018-09-07 23:29:48
6093,23,7,Yes,2021-09-12 07:52:24
44244,8,5,Yes,2018-10-08 19:52:25
11392,3,9,No,2019-07-31 13:59:21
17648,4,9,No,2020-07-22 01:20:52
39456,14,5,No,2024-02-01 01:22:31
53,12,9,Yes,2024-09-04 01:45:52
4304,12,5,Yes,2020-04-03 03:47:48
17261,19,5,Yes,2019-11-04 22:12:50
36254,24,6,No,2022-08-14 01:07:47
44582,4,5,Yes,2023-02-16 23:26:55
30535,27,7,No,2018-08-07 02:58:06
43650,27,3,Yes,2018-10-12 07:06:05
19055,8,2,Yes,2023-03-26 21:11:33
11239,14,1,Yes,2024-09-12 06:09:43
44190,16,8,No,2023-03-03 21:31:42
25689,19,4,Yes,2020-04-14 07:47:59
2820,10,4,No,2024-08-25 01:33:52
5428,3,9,No,2022-10-04 16:23:56
40101,1,3,No,2018-01-07 01:27:09
21194,27,7,No,2018-12-21 16:07:57
4882,13,1,Yes,2021-11-08 14:25:02
38045,2,8,No,2021-05-07 22:52:04
13841,27,4,No,2022-10-01 05:13:09
14480,20,5,No,2021-09-05 07:44:37
4223,7,2,No,2018-04-30 10:30:29
8671,27,7,Yes,2020-03-21 10:10:57
18266,12,3,Yes,2020-01-29 09:28:07
34431,7,1,No,2019-08-25 22:48:40
34783,16,2,Yes,2021-04-29 16:25:29
26199,1,8,No,2018-11-25 22:22:31
1292,1,2,Yes,2023-04-09 16:00:06
35385,17,8,No,2021-05-18 21:14:40
844,9,5,No,2024-10-26 03:06:06
340,1,5,No,2019-09-05 20:09:36
38115,12,2,No,2021-11-01 05:42:30
2402,15,5,No,2019-08-13 14:19:01
34617,2,8,Yes,2023-06-25 07:36:06
4026,8,7,Yes,2024-09-15 04:36:27
32855,13,9,Yes,2023-02-28 23:05:31
18970,27,6,Yes,2020-07-06 22:37:25
1378,21,9,No,2018-05-13 11:59:51
1351,10,9,No,2024-07-15 10:13:42
23076,28,9,No,2019-02-24 15:34:57
8317,16,2,Yes,2019-04-13 05:59:14
22659,15,5,Yes,2019-10-28 15:54:20
45268,13,8,No,2021-07-30 15:25:45
2867,11,4,Yes,2018-06-11 06:53:47
4203,6,9,Yes,2018-09-07 00:36:26
46298,7,1,No,2022-05-10 04:59:27
23693,22,1,Yes,2023-11-22 11:46:09
42718,7,3,No,2020-07-05 07:47:04
27151,12,4,Yes,2024-06-23 12:48:51
33239,26,1,Yes,2022-12-13 02:43:39
47185,17,6,No,2018-06-10 07:47:45
42203,19,9,Yes,2024-01-21 02:46:07
20724,18,4,No,2019-01-20 02:58:28
14786,29,1,Yes,2021-05-27 23:02:39
20994,24,1,Yes,2020-06-04 22:43:50
12665,18,3,No,2024-05-24 13:02:11
11233,20,8,Yes,2023-09-09 04:40:27
11784,26,5,No,2023-09-06 17:17:56
29971,29,5,Yes,2022-12-31 16:40:26
3755,19,2,Yes,2021-03-11 22:00:36
2304,12,4,Yes,2021-07-01 09:05:51
24290,7,8,No,2022-09-23 14:13:12
48707,18,2,No,2021-02-09 10:30:15
12411,1,4,No,2023-03-08 20:16:03
13305,13,6,No,2023-01-11 01:24:04
43392,5,7,No,2022-09-19 12:57:56
16496,14,2,Yes,2023-04-12 21:20:41
7619,28,9,Yes,2021-11-17 23:32:21
23440,13,6,No,2020-04-01 17:20:25
22178,10,9,Yes,2019-04-13 12:22:25
46047,5,8,No,2024-05-12 11:10:17
23171,20,4,Yes,2018-12-31 23:53:12
38434,18,7,No,2020-07-25 17:19:54
9499,17,7,Yes,2019-07-26 02:52:23
7559,10,7,Yes,2023-03-08 22:59:44
7272,5,8,Yes,2022-12-12 09:42:02
27109,27,2,Yes,2020-06-27 12:13:26
16355,15,4,Yes,2019-05-06 14:40:15
27564,16,6,No,2023-01-20 10:37:16
5387,22,1,No,2020-08-18 13:08:59
36307,14,3,Yes,2022-08-23 11:29:08
3455,24,5,No,2019-04-13 00:39:58
26331,6,8,No,2018-08-05 23:16:07
9758,19,2,No,2023-05-16 04:41:54
2247,5,1,No,2023-12-27 01:24:29
14051,28,5,Yes,2022-09-19 02:28:47
1018,13,9,No,2020-07-04 11:34:19
8667,25,1,No,2024-01-28 20:12:17
22293,7,6,Yes,2022-02-23 19:13:07
23501,3,3,Yes,2022-04-13 00:07:34
15451,7,2,Yes,2019-10-23 10:19:30
41364,5,2,Yes,2022-08-16 10:38:47
14246,1,1,Yes,2020-04-29 12:58:55
19747,7,6,Yes,2020-04-16 13:26:02
207,17,6,Yes,2019-05-19 02:43:28
41844,18,3,Yes,2024-08-08 19:22:28
30663,1,3,Yes,2019-02-05 02:13:08
28784,3,5,No,2020-12-08 13:13:55
40086,5,2,Yes,2019-01-20 17:15:17
8502,27,2,Yes,2019-06-17 16:27:51
30100,17,9,Yes,2022-04-11 06:08:10
31902,19,2,Yes,2021-04-06 01:29:03
36248,6,6,No,2020-09-26 14:05:03
45311,29,4,No,2020-06-28 14:49:32
40611,9,4,No,2019-12-08 21:58:37
36196,25,3,Yes,2024-02-18 06:04:32
34321,6,4,No,2022-05-24 23:57:54
8989,27,8,No,2024-09-12 22:02:04
18533,29,5,Yes,2020-02-22 23:48:27
39804,12,7,No,2018-10-28 05:48:15
30207,27,9,Yes,2018-04-08 15:44:39
27277,26,8,Yes,2022-10-19 01:02:21
499,28,3,Yes,2023-09-22 18:48:45
4624,10,2,No,2022-08-17 12:22:42
48801,19,3,No,2020-12-07 16:23:56
28308,21,8,No,2019-01-25 15:42:21
29588,26,5,Yes,2020-09-04 21:29:29
44080,19,2,No,2023-10-31 03:23:54
26136,26,3,Yes,2021-10-16 19:48:47
23912,11,9,Yes,2023-09-18 02:55:24
3223,27,8,No,2024-08-14 03:30:36
24551,13,6,Yes,2021-02-16 23:29:13
47830,13,3,Yes,2019-10-09 02:42:08
35330,12,9,Yes,2021-01-09 13:49:17
28286,16,7,Yes,2020-12-05 23:02:27
39452,7,6,Yes,2019-01-16 02:32:41
28497,12,8,Yes,2023-06-27 02:12:14
2838,18,8,Yes,2020-06-09 06:57:52
7556,18,7,Yes,2021-12-10 20:31:05
21262,26,8,No,2024-03-01 07:11:29
47898,4,9,Yes,2021-03-19 02:37:03
32484,22,7,No,2020-11-17 14:35:11
7023,3,5,Yes,2019-07-15 02:10:00
41569,19,2,No,2023-07-26 14:32:39
25285,8,7,Yes,2024-02-29 04:12:15
43226,25,1,No,2022-06-02 22:13:25
15353,2,5,Yes,2018-05-14 11:07:04
24551,29,3,Yes,2019-04-18 23:54:58
32212,27,3,No,2021-10-19 06:50:16
5009,23,2,Yes,2021-04-14 16:04:05
14144,22,2,Yes,2020-11-24 14:53:14
47900,16,4,No,2020-08-20 17:05:37
40389,7,1,Yes,2018-02-27 13:48:10
30190,23,8,No,2018-11-28 06:00:10
1272,11,7,No,2021-03-02 00:27:50
40689,13,4,No,2023-01-03 16:41:22
20196,15,7,No,2020-08-16 17:17:20
14471,7,9,Yes,2023-08-30 03:12:53
45290,1,9,Yes,2019-10-02 19:58:38
12618,19,3,Yes,2021-11-25 19:32:12
4415,18,6,No,2024-05-05 15:02:25
38608,29,8,No,2023-05-08 14:12:02
10615,1,2,Yes,2019-09-12 16:59:58
40199,21,4,No,2019-10-08 17:35:09
40633,26,8,No,2023-08-27 03:24:56
26444,27,2,Yes,2024-09-14 05:15:20
46111,13,2,No,2018-03-25 05:00:41
23970,10,4,Yes,2020-01-01 00:22:31
31521,28,4,Yes,2018-02-17 16:26:15
23425,21,4,Yes,2023-10-14 22:51:02
10883,3,9,Yes,2021-10-20 16:38:27
29999,7,7,Yes,2021-01-02 05:44:16
483,6,8,Yes,2022-04-06 18:50:55
18101,1,5,Yes,2019-09-28 10:14:09
19469,2,4,No,2021-06-22 17:29:29
6609,28,6,No,2020-02-18 01:27:29
39608,24,6,No,2018-02-05 20:34:41
19932,11,3,No,2021-12-20 00:58:34
2348,28,9,Yes,2019-03-07 11:53:11
6911,16,7,Yes,2018-11-23 14:45:38
38018,4,3,Yes,2024-01-17 23:41:05
31296,1,4,Yes,2021-12-10 09:54:48
43174,19,5,Yes,2024-05-05 03:34:33
46181,25,3,No,2020-06-07 21:04:12
36822,18,1,Yes,2022-09-01 20:08:49
26061,28,8,Yes,2024-07-29 09:52:43
7267,27,9,No,2018-07-21 14:54:57
5704,14,8,No,2024-11-05 02:29:14
38767,23,3,No,2021-05-23 23:22:02
37268,13,2,No,2019-10-05 23:46:45
34515,22,4,Yes,2019-12-04 23:40:21
45161,2,9,Yes,2022-06-27 16:04:22
12508,16,2,No,2020-09-14 14:08:25
48538,10,3,No,2021-06-18 11:17:28
15340,10,1,Yes,2024-08-29 12:04:41
8704,21,6,Yes,2020-06-16 11:01:55
10294,13,2,No,2018-05-13 11:09:30
21516,26,1,Yes,2019-04-16 12:58:52
35376,4,9,Yes,2024-01-09 17:50:54
41276,28,4,Yes,2021-12-20 18:03:36
35659,26,6,Yes,2020-04-13 08:53:10
6571,23,3,Yes,2024-12-14 19:07:38
14489,8,1,Yes,2022-01-03 13:19:05
30881,16,6,No,2024-08-05 13:01:09
30722,11,3,No,2023-05-04 11:48:26
35295,28,6,Yes,2018-09-15 10:59:18
17227,28,5,Yes,2024-10-19 19:45:34
30814,29,5,Yes,2022-03-22 17:08:18
12815,20,6,Yes,2021-01-27 03:56:09
15838,11,3,No,2019-05-27 01:53:32
3149,19,7,Yes,2020-02-24 16:12:25
9128,2,1,No,2018-02-26 17:49:46
48465,26,6,Yes,2024-11-02 16:34:12
3721,28,5,No,2023-01-25 12:23:17
34586,17,9,Yes,2020-09-08 13:56:52
22903,22,1,No,2023-09-25 09:21:02
46845,26,3,Yes,2022-03-14 21:58:06
9639,11,8,Yes,2021-05-21 04:18:25
17863,22,5,No,2019-05-31 14:45:19
26040,3,5,No,2023-05-04 02:18:14
24844,4,8,No,2023-02-11 00:47:36
20991,10,1,No,2020-04-20 12:01:48
29047,15,6,Yes,2019-12-09 06:03:54
42155,17,9,No,2021-01-01 19:38:27
49623,3,5,No,2018-01-26 19:07:03
37147,22,2,No,2024-08-23 07:05:48
16318,18,4,Yes,2020-11-25 11:28:06
45340,28,6,No,2024-02-21 19:57:41
1978,8,2,Yes,2023-06-14 13:04:16
40573,20,2,Yes,2023-07-05 09:03:36
9696,15,7,No,2021-12-29 03:06:46
7820,26,7,Yes,2024-07-05 14:36:41
1197,29,4,Yes,2022-06-05 11:28:04
33321,24,4,No,2019-05-13 00:31:41
7914,23,3,No,2019-05-19 10:51:03
25531,29,9,No,2018-12-27 17:58:57
24917,11,1,No,2019-03-30 04:32:22
34791,10,3,Yes,2018-11-10 09:44:39
26159,29,4,Yes,2018-09-20 15:40:01
44034,15,2,Yes,2023-04-09 17:10:33
35121,12,1,Yes,2024-04-29 14:54:11
3460,17,5,No,2018-07-12 04:38:19
17305,27,3,Yes,2019-09-22 07:46:47
11377,4,8,No,2021-06-07 13:29:24
17419,8,2,Yes,2022-05-07 20:07:08
26168,9,2,No,2021-07-16 14:15:32
6572,10,9,Yes,2019-05-14 14:40:45
19143,9,4,Yes,2021-11-10 01:27:22
12493,14,7,No,2024-05-20 14:51:19
25603,27,4,Yes,2022-05-08 11:14:22
31690,3,9,Yes,2020-08-20 20:13:56
42986,11,4,Yes,2018-08-10 12:46:32
21,19,2,Yes,2024-05-02 16:29:54
30972,2,8,Yes,2018-07-29 00:28:43
48635,15,8,Yes,2019-06-29 15:51:42
20413,6,1,No,2021-02-06 22:59:57
46535,27,1,No,2023-01-02 06:43:14
21692,16,1,No,2020-11-20 06:31:33
27483,10,7,No,2022-09-26 19:33:36
36301,23,5,Yes,2023-09-25 07:59:27
17893,23,2,Yes,2020-02-13 00:52:28
38799,5,8,Yes,2024-01-18 10:05:20
5065,28,5,Yes,2019-06-23 20:00:39
38455,2,6,Yes,2024-08-05 04:04:17
23198,26,8,Yes,2024-10-17 02:16:44
36081,2,5,No,2018-04-03 01:02:22
46643,7,1,No,2021-06-30 06:53:03
43616,9,3,Yes,2019-05-08 08:38:04
19707,11,1,No,2019-07-26 19:08:56
45073,18,2,No,2019-11-18 11:02:21
44767,29,1,Yes,2022-02-19 12:47:29
2506,2,6,No,2020-11-22 01:25:25
13861,14,6,No,2024-10-23 21:29:56
35011,17,8,Yes,2023-09-20 16:36:53
9923,16,5,No,2022-05-13 02:10:15
44642,10,7,Yes,2019-03-18 07:24:10
21035,29,7,Yes,2022-03-27 11:23:12
27474,20,4,Yes,2022-08-12 04:57:56
31242,12,2,No,2018-04-08 03:11:46
18565,22,6,Yes,2019-05-15 13:22:57
12973,10,2,Yes,2021-05-20 17:35:43
14543,6,7,No,2022-03-07 15:59:19
17199,17,9,Yes,2023-04-10 20:19:31
8341,16,2,No,2022-09-28 03:27:00
48804,9,1,No,2019-09-03 11:25:34
35059,10,4,No,2022-09-06 14:12:25
12086,22,3,Yes,2018-06-01 15:21:34
41020,21,5,No,2022-05-12 05:21:32
34968,9,3,Yes,2019-10-31 20:07:07
40183,26,9,Yes,2021-07-03 01:42:03
31893,8,9,Yes,2022-09-22 14:32:27
28198,14,5,No,2018-10-20 10:40:57
45099,25,4,Yes,2023-07-01 03:05:06
40018,20,8,Yes,2023-07-06 03:20:17
33433,8,7,Yes,2021-01-03 23:23:54
48946,11,2,Yes,2019-04-03 12:14:30
5024,15,3,Yes,2020-05-13 16:49:07
20282,7,8,No,2020-10-03 06:20:48
9535,28,6,Yes,2023-01-31 07:15:49
18318,26,6,Yes,2020-03-07 12:57:36
20149,19,9,Yes,2022-10-01 22:12:08
42964,29,8,Yes,2024-01-15 05:38:39
31682,8,7,No,2021-01-15 13:35:28
11089,16,5,No,2021-12-21 19:17:57
29750,10,1,No,2018-12-18 16:33:49
21354,12,1,No,2021-04-09 21:53:14
35518,4,8,No,2023-04-02 08:12:40
32027,6,5,No,2020-08-06 11:03:36
27701,6,4,No,2023-05-23 05:28:47
21514,29,2,No,2023-09-11 00:14:21
28175,18,9,Yes,2018-08-19 20:49:54
18425,7,9,Yes,2019-03-25 02:10:20
48946,14,4,Yes,2020-08-02 13:06:06
46137,12,4,No,2024-07-05 03:16:44
25373,6,9,Yes,2018-11-23 04:27:05
5869,27,2,No,2020-02-06 07:21:16
25918,8,7,No,2020-11-19 15:14:36
36104,29,9,No,2020-10-26 16:18:09
34845,18,4,Yes,2022-05-20 19:18:57
10658,21,6,No,2018-06-01 14:38:34
47554,14,4,No,2020-06-06 13:34:08
36851,3,4,Yes,2019-09-14 10:55:40
48061,27,3,Yes,2018-06-10 05:52:53
19763,24,5,No,2022-04-19 09:38:02
36646,27,9,Yes,2020-03-30 22:32:34
49999,13,2,Yes,2021-01-22 03:27:27
8647,7,1,No,2018-10-08 17:42:25
17623,3,3,Yes,2022-11-12 01:12:37
16314,24,6,No,2022-03-27 09:23:06
1038,20,2,Yes,2020-12-08 20:00:02
13798,17,2,No,2021-02-20 08:23:37
6423,4,3,Yes,2023-10-29 23:39:15
20355,10,7,No,2022-06-21 01:12:22
27936,29,7,Yes,2020-05-30 15:50:59
21433,4,9,Yes,2021-07-08 08:09:20
39289,3,2,Yes,2023-09-03 14:43:34
18185,18,9,Yes,2018-02-18 12:44:54
24222,7,6,Yes,2022-12-28 03:29:23
12015,10,6,No,2019-03-11 03:03:06
3501,29,9,Yes,2024-11-27 20:58:05
25568,19,1,No,2024-08-18 02:57:42
5323,3,5,No,2019-02-17 18:03:19
8136,8,5,No,2019-08-11 19:19:54
47483,4,4,No,2020-07-30 01:33:30
27389,16,9,Yes,2022-01-15 09:24:27
48129,5,3,Yes,2023-04-20 08:04:51
46603,9,4,No,2018-09-13 13:54:46
6366,21,2,No,2019-02-16 03:40:28
42464,10,1,Yes,2019-08-12 16:17:50
40964,29,4,No,2018-12-24 09:07:51
42097,12,2,No,2018-07-29 22:05:32
24238,1,3,Yes,2018-10-25 10:48:23
36156,13,1,Yes,2018-04-17 01:23:39
42957,25,4,Yes,2019-04-03 12:31:09
27207,29,9,Yes,2024-02-19 08:06:40
31508,29,2,No,2022-02-17 03:14:37
41832,29,5,No,2021-07-24 09:28:54
9490,21,9,Yes,2024-03-02 14:18:37
36455,18,2,No,2020-06-01 10:04:21
30998,19,6,No,2022-06-15 02:41:56
15738,3,2,Yes,2019-09-18 01:43:57
29417,12,3,Yes,2019-10-23 07:50:14
11774,29,7,Yes,2019-12-31 23:51:59
20043,19,9,Yes,2024-10-03 09:56:16
1766,21,6,No,2021-08-30 09:42:12
21859,12,2,Yes,2019-11-19 17:04:47
2279,25,2,No,2019-03-21 22:05:33
42921,18,9,No,2019-03-20 02:10:43
10773,22,4,Yes,2023-06-15 08:40:52
40970,10,6,Yes,2021-10-03 22:05:34
46682,20,7,Yes,2019-01-03 21:56:05
47702,3,2,No,2018-06-15 21:56:52
28070,4,3,Yes,2020-06-05 15:25:23
41741,1,3,Yes,2020-08-08 20:54:09
7353,12,5,No,2022-08-11 09:58:09
25247,4,1,No,2022-06-26 09:12:16
12449,4,2,Yes,2019-05-30 07:40:37
37195,7,5,No,2020-11-09 11:29:33
48444,27,7,No,2022-05-26 04:24:59
36702,23,8,No,2022-02-20 20:42:57
34537,20,8,No,2018-09-24 00:24:56
40485,13,1,Yes,2018-07-20 08:44:09
19885,11,7,No,2018-03-06 21:18:07
44673,26,2,Yes,2018-07-16 08:35:54
35954,10,1,No,2024-04-22 04:58:32
38182,25,9,Yes,2019-12-20 09:37:29
9895,24,3,Yes,2019-03-29 15:13:13
8644,13,4,Yes,2020-10-24 01:39:38
25861,4,4,Yes,2020-02-01 15:38:04
13722,19,1,Yes,2020-10-09 14:04:04
23199,18,5,Yes,2022-01-26 00:45:04
30822,16,8,Yes,2021-05-30 18:37:12
40649,26,8,Yes,2022-08-10 15:42:56
16980,23,8,Yes,2022-12-12 07:36:49
10787,1,2,No,2021-08-31 18:11:11
33605,9,7,No,2020-05-20 04:41:18
4861,29,9,Yes,2019-05-30 02:37:03
27181,26,6,Yes,2024-09-19 16:06:35
8465,14,2,Yes,2019-05-23 02:27:42
37795,13,5,Yes,2018-09-20 18:19:32
33038,15,2,Yes,2021-09-14 09:16:07
48378,20,8,No,2023-03-01 21:12:42
4248,3,8,No,2021-02-18 06:07:15
2026,15,4,No,2019-10-31 11:11:52
28459,24,1,No,2022-11-02 19:38:05
12530,25,3,Yes,2019-08-06 01:22:16
43879,18,5,No,2021-10-18 13:21:33
43664,9,2,Yes,2020-03-13 15:26:55
30815,14,3,No,2020-07-06 13:21:23
18771,9,1,Yes,2023-12-01 21:13:05
37778,17,4,Yes,2022-02-08 16:48:17
4194,18,5,No,2018-01-22 04:01:50
