service_name,uptime_percent,incidents_reported,incident_date
API,96.04,6,2021-11-02 13:34:47
Payments,98.49,7,2021-08-15 06:38:41
Payments,96.86,8,2019-01-08 20:40:58
Auth,99.32,6,2018-05-30 10:43:49
API,97.39,9,2018-03-23 17:38:45
Auth,99.15,9,2018-08-15 10:58:35
Payments,99.36,2,2019-10-22 10:55:58
Payments,97.47,6,2023-10-14 14:17:06
Dashboard,96.14,7,2020-02-25 22:07:09
Dashboard,95.03,0,2019-12-11 04:03:17
API,99.27,3,2021-04-30 05:14:36
Dashboard,97.8,5,2023-05-06 10:25:56
Payments,99.59,5,2019-03-21 02:56:56
Payments,98.19,7,2024-01-28 03:57:04
Dashboard,99.4,1,2021-07-23 20:52:42
API,96.89,1,2019-07-07 03:23:31
Dashboard,95.45,9,2023-11-25 22:50:56
Auth,96.8,8,2018-06-01 07:04:09
Payments,97.02,4,2019-04-03 12:05:15
Dashboard,98.55,2,2024-05-03 01:23:39
Payments,96.02,3,2024-12-12 19:53:26
Auth,97.66,6,2021-06-16 04:08:08
Dashboard,98.63,2,2020-02-09 06:09:27
API,96.21,2,2020-09-04 15:38:36
Dashboard,96.87,5,2022-10-01 07:19:11
Auth,96.64,7,2020-05-05 23:16:44
API,98.98,6,2024-10-30 07:35:07
API,98.23,8,2021-12-05 08:10:57
Payments,95.46,4,2023-07-02 06:52:52
Auth,98.71,8,2019-12-31 08:27:47
Payments,98.22,9,2022-03-10 20:06:18
Auth,98.78,9,2020-03-30 21:55:49
Auth,97.43,4,2022-01-21 09:43:51
Payments,96.0,1,2020-09-22 22:22:29
Dashboard,96.2,0,2024-09-23 22:15:35
API,98.76,7,2024-07-19 08:39:40
Auth,99.17,8,2021-01-16 14:30:47
API,99.26,6,2020-08-06 01:25:52
API,97.85,4,2022-02-17 20:24:17
Auth,97.82,6,2021-08-07 15:16:36
API,95.96,2,2024-02-03 02:01:34
Payments,99.84,2,2021-03-03 10:54:00
API,95.19,8,2018-06-26 01:36:05
API,95.9,4,2023-01-25 17:42:41
API,97.88,1,2019-05-24 14:21:16
Auth,97.35,9,2024-11-23 12:15:18
Auth,95.71,1,2022-07-13 15:42:54
Auth,98.49,9,2024-05-12 20:38:43
Auth,95.23,1,2021-01-13 21:56:42
Dashboard,98.2,5,2021-09-26 09:12:48
API,97.02,9,2018-10-11 09:35:50
Payments,97.72,1,2019-08-10 20:43:32
API,98.27,8,2020-08-01 14:53:12
Payments,98.02,2,2018-01-31 06:51:32
Payments,96.1,4,2019-12-07 12:25:06
Dashboard,96.96,5,2018-12-27 06:06:35
API,95.53,4,2022-01-26 19:43:14
Payments,95.17,3,2021-06-15 10:38:57
API,97.79,2,2022-08-17 12:52:57
Payments,98.85,6,2018-01-22 22:47:29
API,95.76,9,2023-02-23 21:11:43
API,96.86,6,2020-11-28 23:58:38
Payments,95.99,8,2020-08-03 23:51:47
Dashboard,95.66,0,2023-02-01 05:04:53
API,95.0,3,2022-09-03 20:17:32
Payments,96.15,2,2020-08-16 18:29:28
Auth,95.61,0,2018-11-26 09:14:18
Auth,99.58,1,2019-05-27 09:53:39
Auth,99.23,1,2022-12-27 08:10:23
API,98.97,9,2020-06-28 13:02:34
Payments,98.45,6,2020-04-18 19:27:35
Auth,99.7,8,2021-09-30 08:19:42
API,97.41,2,2022-03-13 00:40:07
API,96.83,7,2021-07-29 21:11:36
API,97.8,5,2022-08-01 11:04:11
Auth,96.59,2,2018-10-04 18:29:10
Payments,96.14,1,2024-03-24 10:53:55
Payments,97.34,5,2020-02-10 06:01:33
Auth,97.01,5,2018-08-11 07:55:55
Auth,98.72,3,2021-06-29 16:51:49
Payments,98.94,0,2019-01-11 06:25:44
Dashboard,99.83,2,2024-05-12 15:42:26
Payments,96.7,7,2018-01-20 03:41:38
Dashboard,98.49,5,2019-12-27 23:18:17
Auth,96.37,6,2024-05-18 23:52:16
API,97.16,1,2023-12-19 04:36:39
Payments,95.29,9,2021-10-25 00:48:26
Dashboard,96.77,1,2023-08-22 03:08:23
Payments,97.9,1,2020-10-29 01:51:48
Auth,99.59,9,2022-01-24 19:31:41
API,95.24,0,2019-06-22 00:42:16
API,97.66,1,2023-04-20 08:15:22
Payments,98.5,3,2020-01-23 04:01:59
Payments,99.97,5,2024-04-03 21:32:33
Auth,96.11,6,2018-10-01 01:17:53
Dashboard,96.13,3,2024-04-23 08:23:15
Auth,95.68,7,2019-02-28 15:30:50
Auth,98.71,1,2021-10-06 17:31:42
Auth,99.54,0,2023-08-19 14:00:34
Dashboard,97.94,3,2022-07-08 14:01:41
Payments,99.74,5,2019-08-27 14:35:14
API,95.31,7,2021-05-14 23:22:49
Payments,95.14,1,2020-03-28 19:13:55
Payments,97.79,4,2018-12-26 04:21:18
API,99.31,7,2021-09-20 12:23:29
API,99.58,0,2022-10-10 13:03:40
Payments,95.95,1,2018-03-05 09:02:04
Auth,96.4,9,2019-09-05 16:22:39
Payments,97.06,9,2019-07-14 19:47:07
Payments,98.22,1,2024-06-25 09:40:09
Auth,98.24,1,2023-06-21 14:38:56
API,98.76,4,2022-07-18 00:35:39
API,98.05,3,2024-04-04 12:27:39
Auth,96.92,4,2022-04-10 20:24:10
Auth,98.0,8,2021-09-15 23:58:22
Payments,97.52,8,2023-07-12 13:49:38
Dashboard,97.1,3,2020-02-19 18:02:40
Auth,99.03,3,2022-10-19 01:57:35
Auth,98.35,3,2022-11-26 05:36:50
Payments,96.39,7,2019-10-17 08:24:20
API,96.82,2,2021-12-21 20:46:48
API,95.67,0,2021-08-22 11:11:12
Dashboard,99.7,2,2022-03-31 06:58:16
API,98.9,8,2020-03-18 04:12:18
Dashboard,95.66,7,2023-11-09 09:38:54
Payments,96.18,8,2019-05-07 17:18:29
Dashboard,95.43,7,2019-01-16 13:29:02
Auth,97.8,5,2019-10-02 07:17:18
Payments,97.44,2,2021-04-07 10:23:31
Dashboard,95.07,8,2023-04-03 17:37:17
Auth,96.27,7,2019-04-04 02:58:15
Auth,98.91,6,2022-11-10 16:12:41
API,95.47,8,2020-02-25 15:04:08
API,95.38,2,2021-03-08 01:24:59
API,99.94,9,2020-03-17 10:55:04
Payments,96.99,2,2021-03-30 23:11:27
Payments,99.79,4,2018-01-07 15:32:14
Auth,95.73,8,2019-07-09 00:07:25
Dashboard,97.9,7,2020-02-19 04:21:44
Auth,96.33,5,2019-11-10 18:52:17
Auth,95.28,2,2020-04-28 15:39:54
Dashboard,96.06,4,2023-11-17 13:58:21
Dashboard,96.03,0,2020-12-25 20:11:27
API,98.39,2,2019-11-13 15:32:40
Payments,96.67,9,2018-04-17 03:22:17
Auth,95.24,0,2024-02-24 16:03:36
Payments,99.11,8,2019-05-24 22:29:10
Auth,96.22,1,2020-01-03 08:59:43
Dashboard,98.92,0,2021-09-06 02:54:16
Payments,99.16,4,2022-01-20 04:12:52
API,96.51,0,2020-10-14 13:44:13
Dashboard,99.31,4,2024-04-16 16:59:06
Auth,97.3,2,2022-06-05 16:31:59
Dashboard,95.13,0,2018-05-21 20:39:55
Dashboard,99.06,8,2024-01-13 20:24:01
Auth,97.59,3,2019-02-01 08:05:02
Payments,97.38,2,2020-03-05 15:35:53
Dashboard,98.59,2,2023-11-24 19:40:42
Payments,97.72,0,2022-04-17 05:23:23
Auth,98.54,8,2021-04-17 09:15:56
API,99.53,0,2020-02-20 07:51:26
Auth,97.32,6,2018-02-18 03:50:03
Auth,96.93,1,2019-08-20 06:23:10
API,99.4,4,2019-09-12 10:30:38
API,96.6,3,2019-08-11 11:53:04
Payments,97.27,3,2019-01-31 21:36:47
Payments,95.44,3,2018-05-29 08:03:17
Payments,98.01,9,2021-08-11 17:31:32
Payments,95.93,4,2022-04-30 06:30:33
API,96.11,9,2022-12-31 06:37:39
Payments,98.32,2,2019-04-29 22:09:59
API,98.89,2,2023-11-04 06:12:27
API,96.39,1,2019-03-04 12:12:43
Payments,98.01,3,2019-11-07 05:04:56
API,97.08,9,2019-08-16 16:20:09
Payments,98.12,2,2022-05-01 21:47:48
API,97.93,0,2021-03-25 14:38:46
Auth,97.18,6,2023-03-24 10:11:07
API,99.72,1,2018-12-21 23:07:20
API,96.73,1,2021-06-23 06:38:22
Dashboard,98.53,2,2023-02-16 04:35:44
Dashboard,99.71,8,2023-07-02 20:04:38
Payments,96.91,5,2018-03-07 03:47:44
Payments,97.88,9,2024-08-22 03:32:33
Dashboard,97.11,8,2021-09-06 23:13:10
Auth,95.94,8,2022-03-20 23:12:09
API,97.52,1,2023-10-28 05:18:47
Dashboard,99.28,5,2022-05-20 17:25:56
API,97.76,3,2019-01-22 15:10:31
Payments,95.84,0,2021-08-10 20:33:50
Dashboard,96.51,3,2021-11-28 21:50:39
Auth,99.64,9,2018-01-12 19:11:38
Dashboard,99.67,3,2021-03-17 12:40:26
Dashboard,99.4,2,2018-05-16 19:59:48
Payments,96.34,1,2020-01-20 23:28:41
Auth,97.35,7,2020-11-13 08:17:17
Payments,97.45,8,2021-09-09 07:57:31
Dashboard,96.29,7,2021-12-16 11:18:36
Payments,99.49,4,2021-11-13 23:21:02
Auth,99.05,4,2021-07-19 23:20:42
Dashboard,99.75,1,2024-01-18 17:11:12
API,95.23,3,2021-01-21 16:40:37
Auth,97.89,2,2021-10-16 13:16:53
Dashboard,98.78,6,2018-11-04 01:11:04
Dashboard,97.19,2,2018-06-20 00:19:21
Auth,97.64,7,2023-05-02 10:17:19
API,95.22,8,2020-07-15 18:29:49
Auth,99.73,0,2022-06-16 07:35:31
Dashboard,98.14,1,2021-11-12 01:40:52
Auth,97.29,1,2023-02-04 00:56:49
Auth,97.39,2,2019-04-15 19:24:46
Payments,98.83,1,2018-07-10 15:35:49
Dashboard,98.1,5,2019-02-14 03:21:33
Auth,95.11,4,2022-04-17 16:12:08
API,97.38,2,2024-01-23 18:18:22
Auth,95.02,6,2022-12-15 08:50:46
API,96.86,2,2023-05-13 18:12:29
Payments,98.6,4,2019-12-18 00:51:09
Auth,95.67,8,2023-11-14 04:32:24
Auth,95.06,1,2020-09-22 15:08:57
API,99.1,9,2020-11-02 09:55:42
Auth,99.03,5,2024-02-25 05:41:20
Dashboard,95.37,1,2019-08-07 20:48:15
Auth,95.42,0,2020-09-10 19:24:00
Dashboard,97.54,0,2022-07-15 21:00:43
Dashboard,97.18,3,2019-08-30 13:34:01
Dashboard,98.64,7,2022-03-30 14:12:19
Auth,99.34,3,2019-03-17 17:28:01
Payments,96.58,2,2024-06-01 14:18:28
Auth,96.09,0,2019-01-17 02:02:57
API,98.53,3,2020-09-19 00:03:32
Payments,95.62,9,2021-09-04 22:17:58
API,96.58,1,2023-09-12 23:30:53
API,98.74,8,2020-03-06 05:37:42
API,96.94,4,2019-01-19 19:36:08
API,97.55,7,2019-03-06 15:13:52
Auth,96.55,2,2024-12-05 23:25:07
Payments,99.63,2,2019-05-01 11:04:08
Payments,96.34,1,2023-04-14 03:23:23
API,99.53,2,2022-10-05 16:20:44
Auth,95.19,4,2022-08-14 12:39:15
Auth,99.2,7,2024-08-26 01:34:29
Auth,99.62,7,2024-02-20 17:35:36
API,96.87,4,2018-09-28 22:50:20
Auth,97.97,6,2023-06-11 15:53:06
Dashboard,95.76,7,2018-09-02 23:20:20
Auth,98.68,5,2018-10-15 02:10:58
Payments,98.12,0,2021-11-06 21:31:30
Dashboard,99.45,3,2022-07-11 09:45:24
Auth,96.69,4,2024-12-08 00:02:05
Dashboard,99.61,0,2024-05-14 16:41:53
API,98.33,4,2021-03-14 19:14:04
Auth,96.57,2,2020-07-13 01:23:10
Auth,97.96,6,2023-10-31 11:34:11
Dashboard,99.26,3,2024-11-10 19:07:58
API,98.35,1,2024-05-17 23:02:11
Payments,99.82,1,2023-06-10 15:25:27
Payments,98.43,6,2019-01-24 05:09:11
Dashboard,96.24,9,2021-09-24 06:04:09
API,98.72,0,2020-07-09 23:39:07
API,97.83,5,2023-07-03 06:03:55
Dashboard,95.55,8,2024-01-18 06:50:30
Dashboard,96.02,5,2019-03-31 21:44:37
Dashboard,97.93,4,2020-11-15 08:41:11
Dashboard,96.1,5,2020-04-28 06:45:59
Payments,99.6,9,2023-07-18 05:00:42
API,97.97,6,2021-02-28 03:13:36
Auth,96.54,8,2024-10-19 16:39:30
API,99.26,3,2020-03-22 00:50:50
Payments,96.65,7,2021-09-16 20:41:29
Payments,96.19,0,2019-06-13 09:47:22
Auth,98.02,5,2021-05-26 19:02:33
Payments,97.69,7,2023-07-13 11:01:42
Dashboard,97.52,5,2021-01-06 20:46:27
API,95.21,2,2023-11-19 18:54:47
Dashboard,96.54,5,2018-02-07 03:53:49
API,96.95,4,2018-09-09 18:19:09
Dashboard,99.13,1,2023-04-15 08:53:59
Payments,96.21,4,2023-07-12 01:09:17
Auth,97.31,5,2022-10-25 19:08:08
Payments,96.14,5,2020-06-23 00:29:51
Auth,95.29,4,2020-09-04 06:11:21
Auth,98.99,7,2023-01-04 00:37:01
Payments,99.96,9,2018-07-26 11:25:12
Payments,97.06,3,2022-04-28 16:22:14
Auth,99.55,8,2019-04-06 00:20:16
Dashboard,99.1,8,2023-11-19 13:38:36
Auth,99.7,0,2021-09-27 03:08:12
Auth,97.86,6,2023-09-09 09:46:03
Dashboard,98.35,1,2024-08-24 22:45:49
Payments,97.36,1,2024-09-24 16:13:53
Auth,97.83,5,2024-01-10 19:51:49
API,97.66,9,2022-02-02 00:06:39
Payments,99.71,3,2022-12-24 16:48:47
Dashboard,96.93,3,2021-09-11 14:53:38
Auth,95.03,0,2023-04-04 10:58:39
Dashboard,95.7,2,2022-10-21 07:59:12
API,98.86,6,2019-07-25 13:11:08
Auth,99.17,3,2024-10-06 17:59:53
Dashboard,98.44,8,2021-12-20 11:22:34
API,95.48,6,2019-07-05 05:18:31
Auth,97.79,4,2021-01-19 18:23:01
Payments,97.04,7,2019-12-21 12:21:43
Auth,96.86,5,2022-11-03 14:21:39
Payments,95.94,2,2022-01-24 03:36:15
Payments,99.35,3,2021-10-04 10:26:40
API,98.26,6,2021-07-07 05:53:53
Dashboard,97.29,2,2024-05-18 05:07:11
Auth,99.49,5,2019-10-07 02:41:00
Dashboard,95.67,3,2024-01-23 04:12:50
Auth,99.38,4,2024-11-13 16:33:17
Auth,96.01,2,2018-09-24 06:35:40
Dashboard,99.25,5,2022-04-05 11:26:03
Dashboard,97.16,1,2023-01-18 01:22:36
Payments,98.56,5,2020-12-04 18:26:47
API,95.41,3,2022-05-24 06:53:24
API,99.95,1,2021-08-25 16:05:48
API,98.83,0,2021-01-27 14:54:37
API,95.1,8,2022-07-07 18:36:34
API,99.74,6,2021-12-29 00:47:41
Payments,95.58,3,2018-05-24 21:58:48
Payments,99.15,9,2019-04-23 07:40:26
API,96.95,0,2020-12-10 02:20:53
API,98.23,4,2022-03-21 07:28:23
Payments,95.33,8,2019-08-02 11:18:08
Auth,99.33,9,2021-09-03 12:24:52
Dashboard,95.31,3,2019-07-10 22:53:02
Payments,99.72,6,2023-01-28 14:32:20
Auth,98.76,1,2018-07-21 13:18:32
Dashboard,95.09,0,2020-08-06 23:02:58
Auth,97.04,8,2023-05-16 03:54:53
Auth,96.86,4,2022-07-28 11:52:47
Auth,97.09,9,2018-03-23 11:23:44
Payments,99.42,6,2022-05-11 02:12:25
Auth,97.03,4,2021-02-13 11:05:04
API,97.46,3,2021-03-17 17:21:49
Payments,95.16,8,2021-11-13 15:20:41
API,98.12,5,2022-07-16 07:03:16
API,96.51,0,2019-04-28 13:53:24
Auth,97.7,8,2018-09-06 12:34:17
API,97.22,2,2020-06-05 15:39:05
Payments,99.55,5,2020-04-03 12:51:08
Dashboard,98.87,7,2021-12-19 15:56:44
Payments,96.09,9,2022-07-24 09:46:39
API,98.07,7,2024-07-10 08:47:26
API,98.18,4,2019-01-31 22:49:00
Dashboard,96.56,0,2021-01-16 03:09:27
Auth,98.27,9,2024-09-20 15:33:38
Auth,96.15,6,2022-11-20 10:19:33
Payments,96.86,4,2019-05-01 04:34:19
Auth,95.61,8,2019-03-20 12:24:22
API,96.08,8,2024-03-22 12:08:39
Payments,97.72,6,2019-02-19 22:25:01
Auth,99.82,3,2018-11-13 03:33:34
Payments,96.72,6,2020-06-22 03:00:51
Dashboard,97.73,0,2019-11-13 17:01:29
Dashboard,96.15,3,2022-07-25 16:21:28
API,95.84,9,2024-09-17 04:23:21
Auth,96.42,5,2022-06-28 23:18:40
API,98.57,2,2023-03-01 21:57:56
API,99.67,2,2019-04-01 14:44:35
Auth,99.51,8,2024-08-10 20:03:18
Auth,95.91,2,2020-06-18 12:34:05
Payments,98.2,5,2018-09-17 22:04:55
Auth,98.0,4,2024-04-10 16:11:53
Dashboard,95.1,5,2019-07-10 19:44:03
Payments,99.62,9,2020-04-24 00:58:55
Dashboard,98.35,7,2024-02-06 06:32:39
Dashboard,96.6,8,2021-10-14 04:18:33
Dashboard,98.18,9,2022-04-10 11:46:56
Payments,96.65,8,2018-07-07 00:03:49
API,97.94,5,2019-07-12 06:12:26
Auth,97.5,0,2021-01-05 19:11:13
Auth,97.31,9,2018-08-31 05:20:44
Dashboard,98.22,3,2018-04-21 06:16:36
Auth,99.62,8,2023-04-24 05:33:16
Auth,99.88,1,2022-05-22 04:34:26
Auth,97.88,6,2023-08-11 22:48:26
API,99.54,1,2024-03-09 23:02:34
Payments,99.6,4,2021-07-01 13:26:15
Dashboard,96.93,3,2018-10-27 08:28:26
Dashboard,97.65,9,2022-01-31 18:42:41
API,95.56,7,2022-07-15 05:53:57
Payments,95.24,7,2019-05-05 00:18:22
Dashboard,97.69,4,2022-01-30 18:36:55
Dashboard,97.6,7,2021-04-11 10:37:19
Auth,98.36,1,2018-07-19 22:04:45
Payments,97.37,8,2018-01-20 02:25:57
Dashboard,96.3,9,2021-04-25 17:20:28
API,96.32,5,2020-11-06 08:57:58
Auth,98.13,4,2020-06-23 13:29:50
Dashboard,99.88,1,2023-03-07 23:28:10
Payments,98.14,1,2022-12-30 07:51:36
Auth,99.01,4,2018-07-21 19:26:58
Dashboard,98.34,6,2019-05-17 06:30:46
API,97.06,5,2020-01-31 02:27:52
Auth,95.76,4,2019-10-21 08:20:17
Auth,98.53,2,2023-10-02 04:24:55
Dashboard,96.48,6,2024-03-20 18:40:13
Auth,95.35,0,2021-01-11 18:26:20
Payments,96.19,9,2023-01-18 10:53:03
Dashboard,97.68,7,2020-10-17 21:55:26
API,96.11,1,2024-01-18 09:49:11
Dashboard,96.91,3,2022-01-23 00:59:10
Payments,98.3,5,2021-03-24 04:09:12
API,99.39,3,2019-01-15 07:43:55
Dashboard,96.12,0,2019-07-30 10:48:37
Dashboard,97.92,8,2023-07-18 01:43:12
Payments,97.09,5,2021-07-14 06:31:44
Dashboard,96.33,8,2022-09-14 09:55:42
API,97.83,0,2023-09-03 17:31:02
Auth,98.58,2,2019-03-27 22:55:09
Auth,98.19,2,2024-03-18 05:06:09
API,99.9,5,2024-05-20 15:00:04
Auth,99.96,2,2022-07-12 07:15:47
API,96.52,6,2022-10-31 18:46:53
Dashboard,95.69,7,2023-06-14 23:22:28
Auth,96.03,2,2022-11-18 18:43:03
Payments,96.66,6,2024-01-08 14:55:26
Dashboard,97.26,8,2018-12-29 23:16:11
API,97.77,1,2024-06-06 10:38:00
Auth,98.7,2,2024-05-01 02:14:37
API,96.35,7,2024-04-28 01:28:03
API,99.75,8,2021-09-24 07:16:54
API,96.15,8,2021-10-06 10:02:38
Dashboard,95.49,3,2020-02-28 09:10:16
Dashboard,98.95,7,2022-07-09 07:42:34
Dashboard,95.55,3,2019-07-20 07:57:38
Auth,98.19,6,2020-04-16 20:15:39
API,97.53,7,2023-08-25 18:37:20
API,97.85,2,2019-03-02 13:34:07
API,98.76,4,2020-07-08 10:19:37
Auth,99.46,7,2023-01-18 22:16:26
Auth,95.63,6,2023-05-31 05:54:12
Payments,96.11,7,2024-05-14 18:29:36
Auth,95.52,4,2020-01-16 16:14:47
Dashboard,98.53,3,2018-02-04 22:15:44
Auth,99.12,6,2018-10-11 00:21:29
Dashboard,98.04,2,2018-05-31 20:14:47
Payments,97.2,5,2018-04-27 06:39:59
Auth,99.67,0,2020-03-07 16:24:28
API,97.25,9,2021-02-05 17:41:20
API,95.96,2,2020-01-27 09:08:50
Dashboard,97.33,1,2024-07-01 03:18:13
Dashboard,95.29,3,2022-02-01 03:38:10
Auth,99.29,4,2022-09-07 00:56:29
Payments,96.21,1,2022-06-02 22:47:39
Payments,95.03,7,2019-02-05 17:12:03
API,97.32,3,2018-08-31 01:07:31
Dashboard,99.43,4,2020-06-22 09:21:12
Payments,95.31,3,2021-07-12 06:51:40
API,98.27,1,2021-04-17 16:21:57
Payments,97.72,6,2023-04-07 09:37:37
Payments,96.36,6,2022-07-20 05:37:55
API,99.64,6,2023-12-27 20:09:10
API,99.44,6,2024-04-22 04:04:36
API,99.79,1,2024-05-30 02:36:57
Payments,99.77,4,2022-08-16 03:28:55
Dashboard,99.97,5,2018-11-20 02:32:17
Dashboard,98.63,5,2018-03-20 05:13:34
Payments,98.58,1,2024-05-18 06:56:34
Payments,96.76,7,2020-06-23 05:08:24
Payments,96.73,3,2023-01-19 20:09:50
API,95.94,3,2024-07-09 14:56:46
Payments,96.06,9,2022-01-26 05:04:39
Dashboard,98.81,7,2022-03-12 21:19:35
API,96.27,3,2021-09-28 15:36:44
Dashboard,96.22,3,2021-02-18 23:52:48
Auth,96.07,0,2023-02-08 00:22:34
Auth,95.88,1,2018-12-07 09:12:55
API,96.24,5,2018-07-24 17:21:12
Dashboard,98.19,0,2023-03-23 13:00:36
Auth,99.29,0,2019-12-13 01:16:39
Dashboard,95.96,3,2023-08-28 13:54:45
Auth,98.07,4,2024-03-24 23:02:49
API,95.79,1,2019-04-08 06:43:02
Payments,96.38,8,2024-08-26 04:45:07
Dashboard,99.06,7,2019-11-28 18:17:14
Dashboard,98.74,9,2024-09-19 03:11:37
Auth,96.98,0,2019-10-05 14:38:48
Auth,98.4,6,2022-08-03 21:44:47
Payments,98.89,9,2020-06-13 20:57:31
Dashboard,99.73,3,2020-10-05 06:49:00
Auth,95.72,8,2024-07-08 22:17:23
Dashboard,98.26,2,2023-02-02 20:13:29
API,95.5,6,2023-03-31 20:54:56
Auth,95.29,8,2024-02-28 14:28:56
API,98.46,5,2022-12-14 01:19:00
Auth,96.69,8,2020-04-02 06:08:44
Payments,96.92,2,2018-07-21 00:09:08
Payments,96.86,7,2020-01-15 00:29:47
Payments,98.02,6,2019-07-25 19:08:58
Dashboard,98.64,4,2024-02-14 06:16:40
API,99.86,4,2021-10-13 08:58:58
Payments,97.82,8,2018-07-31 10:38:11
Auth,98.99,5,2023-04-15 22:44:49
Payments,98.99,5,2022-05-30 01:59:13
Payments,98.18,4,2021-11-09 01:51:51
API,97.08,3,2023-12-30 11:11:55
API,96.0,6,2023-10-23 01:45:06
Auth,95.84,2,2020-09-28 14:34:01
Payments,97.38,0,2024-04-27 21:41:03
Auth,98.11,3,2020-12-13 10:46:12
Dashboard,99.47,6,2019-12-22 23:32:16
API,97.06,8,2019-08-20 13:13:13
Payments,95.43,3,2023-12-28 09:57:09
API,97.46,4,2018-11-23 22:44:49
API,95.98,3,2021-02-13 19:28:12
API,96.69,5,2022-09-28 07:37:45
API,96.44,1,2018-04-23 06:27:29
Auth,98.9,2,2021-05-16 12:44:46
Payments,95.84,4,2021-08-16 15:05:33
Dashboard,99.37,4,2021-02-06 22:03:59
Dashboard,95.95,1,2020-11-22 23:27:13
API,99.97,3,2021-09-23 08:06:47
Auth,95.84,1,2020-06-02 19:12:39
Auth,95.77,6,2023-11-27 23:25:12
Payments,95.38,0,2021-03-04 20:30:04
Dashboard,99.5,0,2019-03-15 14:24:53
API,98.22,6,2021-11-18 11:17:00
Dashboard,99.04,8,2024-07-13 00:14:36
Dashboard,96.02,9,2019-10-28 03:42:15
API,96.57,0,2022-04-03 22:19:43
Dashboard,97.48,5,2023-03-01 07:55:17
Payments,96.12,9,2023-09-24 15:01:07
Auth,96.79,2,2019-03-06 10:39:15
Dashboard,99.29,8,2024-07-17 20:56:39
Dashboard,99.34,6,2021-09-11 14:25:28
Payments,97.13,1,2022-01-28 23:23:54
Payments,99.85,8,2018-06-03 23:58:15
API,98.83,4,2023-01-24 21:01:52
API,99.64,8,2023-07-30 00:24:16
API,98.41,7,2023-06-24 00:04:14
Auth,97.83,9,2020-07-20 00:01:56
Payments,97.42,8,2022-09-13 21:14:19
API,97.77,6,2018-08-08 04:15:06
API,96.86,2,2021-04-29 14:28:47
Payments,97.09,3,2022-08-18 16:04:46
API,97.28,6,2021-08-05 07:51:50
API,99.28,4,2018-02-09 10:10:39
Payments,95.02,7,2018-03-04 11:45:44
Auth,97.14,9,2023-11-16 12:09:54
Payments,98.32,1,2023-09-26 12:39:26
API,98.88,2,2024-09-09 12:38:09
Payments,98.09,0,2018-06-05 21:42:27
Payments,99.35,8,2020-12-25 11:47:39
Auth,98.69,2,2023-01-23 04:23:32
Auth,98.03,6,2018-09-04 11:16:26
Auth,96.78,2,2018-01-12 12:26:46
Payments,99.25,8,2024-02-18 16:03:02
Payments,95.73,9,2022-03-16 05:24:30
Payments,97.46,1,2020-01-18 12:46:40
API,98.21,0,2018-05-22 12:31:40
Payments,97.93,0,2022-05-20 23:01:54
Dashboard,98.27,8,2018-09-06 12:14:31
Payments,95.59,1,2019-04-17 16:23:27
Auth,97.55,2,2022-07-08 01:11:31
Payments,98.18,6,2023-02-19 18:33:08
API,96.2,0,2022-03-26 18:09:15
Dashboard,95.34,3,2022-04-20 13:24:15
Auth,99.71,0,2022-12-29 18:58:12
API,95.29,7,2018-03-15 17:05:49
Dashboard,95.17,5,2021-05-02 02:49:24
Dashboard,95.93,2,2019-11-04 03:11:15
Payments,96.02,1,2022-12-12 19:20:59
Auth,99.22,6,2018-08-04 14:41:07
Payments,98.32,5,2019-01-21 07:36:50
Auth,96.59,0,2020-08-21 00:22:18
API,98.93,6,2022-04-09 03:25:09
Auth,95.41,7,2018-09-13 00:35:38
Payments,97.65,4,2019-04-18 02:09:42
Auth,95.06,2,2024-12-25 20:50:13
API,97.56,7,2024-04-15 23:42:26
Dashboard,98.46,6,2018-01-28 19:45:23
Dashboard,99.04,9,2023-09-08 00:09:47
Auth,99.05,1,2019-12-12 16:38:27
Auth,98.82,2,2018-10-25 19:45:44
Auth,95.71,6,2021-12-09 05:13:23
API,97.07,5,2024-02-09 20:44:26
Auth,99.94,1,2024-07-16 13:52:05
Dashboard,98.09,8,2023-04-12 11:13:15
Auth,95.69,5,2023-10-21 11:29:24
Payments,96.74,9,2021-11-26 02:23:20
Payments,97.19,4,2022-07-02 17:32:19
Payments,99.78,2,2021-08-24 03:36:22
Auth,95.92,2,2024-05-21 12:11:36
API,95.01,0,2022-01-22 13:16:41
API,95.54,7,2022-02-09 21:25:54
Auth,99.09,2,2023-06-12 19:47:16
Dashboard,97.42,8,2018-05-24 10:40:30
Auth,96.81,3,2018-12-08 04:46:47
Auth,99.66,7,2020-12-19 07:01:40
API,97.65,6,2020-05-14 10:54:06
Payments,97.3,4,2020-07-29 11:01:12
API,95.02,6,2022-05-29 10:34:51
Auth,96.12,0,2024-02-01 05:08:13
Auth,96.85,1,2021-01-30 06:17:53
API,95.24,2,2024-07-22 15:11:06
API,98.61,8,2021-07-24 23:24:38
Auth,95.63,8,2018-10-11 03:34:41
Payments,99.44,0,2020-10-01 11:27:07
Auth,97.65,3,2018-03-09 08:20:30
API,98.1,5,2021-08-18 16:00:00
Dashboard,95.4,2,2022-02-25 19:57:22
Payments,96.72,3,2024-01-20 11:46:28
API,99.56,7,2020-02-13 15:53:05
Dashboard,97.36,9,2018-03-21 12:06:49
Dashboard,95.43,7,2021-12-16 18:51:09
Dashboard,96.66,9,2023-06-21 09:55:59
