employee_id,avg_daily_hours,tasks_completed,work_mode,productivity_level
82424,8.8,1,Onsite,Normal
16421,4.7,19,Hybrid,High
20935,11.4,19,Remote,Normal
80122,7.0,18,Remote,High
56092,7.1,2,Remote,Normal
66071,6.8,1,Hybrid,Normal
29064,4.5,2,Onsite,Normal
8337,8.0,3,Hybrid,Normal
66295,4.3,7,Hybrid,Normal
9951,4.0,18,Hybrid,High
1525,10.3,6,Hybrid,Normal
4297,7.7,24,Remote,High
57658,5.1,11,Remote,Normal
56328,6.9,2,Hybrid,Normal
77971,4.6,15,Remote,Normal
19365,9.2,15,Hybrid,Normal
72157,4.3,20,Hybrid,High
53937,4.3,16,Remote,High
10656,5.2,15,Remote,Normal
59216,8.6,10,Onsite,Normal
62047,11.9,12,Remote,Normal
11174,8.1,17,Onsite,High
41410,6.9,19,Remote,High
7874,4.9,2,Remote,Normal
73656,10.9,7,Hybrid,Normal
54519,10.8,18,Hybrid,Normal
36610,9.7,18,Remote,Normal
17082,11.3,1,Onsite,Normal
51775,10.0,6,Remote,Normal
27914,6.7,5,Onsite,Normal
79416,7.1,2,Onsite,Normal
33949,7.7,7,Remote,Normal
31849,11.7,3,Onsite,Normal
25837,8.7,11,Remote,Normal
20054,9.9,22,Onsite,Normal
33709,6.5,4,Hybrid,Normal
68847,4.6,14,Hybrid,Normal
75719,4.6,18,Onsite,High
48674,9.0,19,Hybrid,High
21070,11.0,19,Remote,Normal
85346,10.4,5,Onsite,Normal
40039,9.5,7,Hybrid,Normal
88993,4.1,14,Hybrid,Normal
72437,10.6,4,Onsite,Normal
58795,6.7,9,Remote,Normal
56100,5.9,8,Onsite,Normal
13777,4.8,14,Onsite,Normal
76053,4.9,3,Onsite,Normal
7145,4.3,14,Remote,Normal
75424,9.6,14,Remote,Normal
77862,10.4,5,Onsite,Normal
12967,10.5,5,Hybrid,Normal
84330,6.7,4,Remote,Normal
72711,11.5,12,Remote,Normal
1188,7.3,22,Remote,High
18302,9.5,14,Onsite,Normal
72010,11.1,14,Hybrid,Normal
58917,9.5,19,Remote,Normal
60407,5.0,16,Onsite,High
3263,6.6,9,Onsite,Normal
6725,6.1,13,Onsite,Normal
12544,6.5,12,Remote,Normal
60573,10.9,13,Remote,Normal
58091,6.2,14,Remote,Normal
73006,8.9,8,Remote,Normal
44325,6.0,24,Hybrid,High
42429,6.7,15,Remote,Normal
26704,11.4,5,Remote,Normal
19141,6.5,9,Hybrid,Normal
39827,10.6,21,Hybrid,Normal
60944,4.5,16,Hybrid,High
8338,8.3,9,Hybrid,Normal
8632,5.0,16,Remote,High
53601,11.0,21,Onsite,Normal
54455,6.8,1,Remote,Normal
85087,8.3,2,Onsite,Normal
47865,4.2,12,Hybrid,Normal
67318,10.1,1,Onsite,Normal
17948,5.2,13,Hybrid,Normal
87460,5.8,16,Onsite,High
17799,4.4,21,Hybrid,High
31144,7.9,12,Hybrid,Normal
89127,7.0,19,Remote,High
78356,8.4,7,Hybrid,Normal
89995,5.3,15,Hybrid,Normal
79085,8.9,6,Remote,Normal
5800,9.7,11,Onsite,Normal
6050,4.3,10,Onsite,Normal
34462,4.2,4,Hybrid,Normal
42485,6.4,21,Hybrid,High
49592,7.0,19,Onsite,High
80347,6.5,23,Hybrid,High
45264,11.4,14,Hybrid,Normal
4369,9.3,20,Remote,Normal
811,10.3,8,Hybrid,Normal
10346,7.4,20,Onsite,High
72197,12.0,10,Hybrid,Normal
69318,5.4,14,Onsite,Normal
14204,10.2,7,Remote,Normal
41791,6.6,11,Hybrid,Normal
37068,10.5,22,Onsite,Normal
38636,9.2,2,Onsite,Normal
79503,8.4,19,Onsite,High
41362,7.8,20,Onsite,High
5045,8.4,14,Onsite,Normal
17032,8.6,10,Hybrid,Normal
47906,6.7,20,Onsite,High
23203,11.5,12,Hybrid,Normal
57787,7.2,2,Remote,Normal
89881,5.3,22,Hybrid,High
39380,6.0,16,Remote,High
44222,5.3,8,Remote,Normal
63504,10.2,18,Onsite,Normal
29689,10.7,5,Onsite,Normal
35844,5.0,21,Onsite,High
30114,11.6,3,Onsite,Normal
22136,11.2,15,Remote,Normal
12958,11.5,17,Hybrid,Normal
13731,7.9,8,Hybrid,Normal
84078,6.1,6,Onsite,Normal
87546,6.1,1,Hybrid,Normal
59757,10.6,2,Remote,Normal
29430,9.1,16,Remote,Normal
592,6.8,23,Remote,High
68122,5.7,2,Onsite,Normal
50347,11.7,8,Onsite,Normal
57265,11.2,21,Onsite,Normal
23525,6.9,3,Onsite,Normal
68949,4.5,10,Hybrid,Normal
46771,9.3,23,Hybrid,Normal
36966,7.7,18,Hybrid,High
23575,10.2,2,Remote,Normal
45797,9.2,14,Remote,Normal
44117,9.6,4,Hybrid,Normal
22932,10.0,8,Hybrid,Normal
35620,5.1,8,Hybrid,Normal
16160,4.0,8,Onsite,Normal
19756,5.1,2,Remote,Normal
12496,4.2,6,Onsite,Normal
16129,9.2,22,Hybrid,Normal
28571,7.0,1,Remote,Normal
29120,4.7,1,Onsite,Normal
78861,7.1,9,Remote,Normal
3567,4.0,9,Hybrid,Normal
45920,5.1,24,Hybrid,High
51487,4.9,3,Hybrid,Normal
89518,6.6,17,Remote,High
17035,5.4,3,Onsite,Normal
20031,5.7,20,Hybrid,High
27523,10.0,7,Onsite,Normal
47142,10.2,19,Remote,Normal
75749,4.5,3,Onsite,Normal
75577,10.0,20,Remote,Normal
58458,9.3,9,Remote,Normal
15718,10.9,3,Remote,Normal
41168,4.8,18,Remote,High
32238,11.6,5,Hybrid,Normal
15796,5.8,20,Onsite,High
75725,5.1,1,Remote,Normal
62302,4.1,22,Hybrid,High
86049,4.5,9,Onsite,Normal
42164,8.7,17,Onsite,High
2588,11.1,14,Onsite,Normal
17467,8.4,7,Remote,Normal
63210,10.4,5,Hybrid,Normal
1828,7.7,13,Hybrid,Normal
76639,6.8,13,Hybrid,Normal
68730,7.0,8,Remote,Normal
81374,9.5,19,Onsite,Normal
40825,11.8,15,Hybrid,Normal
71111,4.6,10,Hybrid,Normal
89534,4.4,22,Hybrid,High
7782,5.9,13,Onsite,Normal
2827,8.2,3,Onsite,Normal
18962,5.4,1,Hybrid,Normal
22696,4.3,6,Remote,Normal
67151,7.6,1,Onsite,Normal
84494,7.4,6,Remote,Normal
81155,8.3,4,Remote,Normal
1509,8.2,18,Hybrid,High
68869,11.9,24,Onsite,Normal
82859,5.6,16,Remote,High
74062,7.3,17,Onsite,High
36242,8.8,19,Onsite,High
40751,9.7,7,Onsite,Normal
73262,8.5,6,Remote,Normal
17164,10.4,2,Onsite,Normal
85014,6.5,11,Onsite,Normal
68794,4.7,14,Onsite,Normal
52323,11.8,13,Remote,Normal
12458,4.4,15,Remote,Normal
44616,11.1,10,Remote,Normal
20550,7.1,7,Hybrid,Normal
33530,7.3,8,Remote,Normal
74726,7.3,24,Onsite,High
47321,10.8,22,Hybrid,Normal
58169,8.4,2,Hybrid,Normal
16872,11.3,18,Hybrid,Normal
33529,9.5,4,Hybrid,Normal
36692,4.2,23,Hybrid,High
13326,7.7,4,Remote,Normal
52625,8.9,21,Remote,High
33621,10.0,21,Remote,Normal
72916,9.0,9,Onsite,Normal
50761,6.4,18,Onsite,High
39754,6.0,24,Remote,High
82493,11.4,4,Remote,Normal
19135,6.2,3,Hybrid,Normal
88617,4.9,8,Onsite,Normal
16045,9.9,16,Hybrid,Normal
26185,11.3,5,Onsite,Normal
35710,6.9,14,Hybrid,Normal
50816,8.9,13,Onsite,Normal
55502,4.9,3,Onsite,Normal
27503,8.6,17,Hybrid,High
31811,9.2,4,Onsite,Normal
8529,10.6,15,Hybrid,Normal
74493,5.8,2,Onsite,Normal
84113,11.6,17,Hybrid,Normal
38523,7.8,6,Remote,Normal
1354,10.1,8,Hybrid,Normal
45329,10.5,23,Hybrid,Normal
45101,10.9,18,Remote,Normal
14115,9.1,8,Remote,Normal
84062,7.8,1,Remote,Normal
83610,9.3,23,Onsite,Normal
16126,5.4,23,Hybrid,High
979,6.2,23,Hybrid,High
47458,7.0,6,Remote,Normal
39243,5.9,14,Hybrid,Normal
86553,8.3,21,Remote,High
26199,10.9,21,Remote,Normal
22747,11.5,7,Hybrid,Normal
79344,9.1,11,Hybrid,Normal
81690,4.5,14,Onsite,Normal
27827,9.1,6,Remote,Normal
84095,4.6,20,Hybrid,High
9940,10.9,13,Remote,Normal
57299,7.3,24,Hybrid,High
27748,7.4,20,Remote,High
69440,9.0,22,Hybrid,High
65522,9.0,24,Remote,High
13450,11.9,19,Onsite,Normal
70037,10.8,17,Hybrid,Normal
16196,9.1,20,Onsite,Normal
85345,10.4,4,Remote,Normal
53959,10.5,14,Remote,Normal
35912,9.0,6,Remote,Normal
4276,9.7,10,Remote,Normal
30533,4.1,22,Hybrid,High
56175,4.7,15,Onsite,Normal
22271,8.0,21,Remote,High
6981,4.7,6,Hybrid,Normal
26974,8.6,23,Remote,High
76537,6.3,20,Remote,High
54485,11.6,11,Hybrid,Normal
59875,5.4,4,Hybrid,Normal
10452,7.2,13,Onsite,Normal
57365,4.3,7,Remote,Normal
79467,6.6,15,Remote,Normal
48157,7.6,7,Hybrid,Normal
48082,4.3,12,Remote,Normal
54429,8.8,23,Hybrid,High
2773,11.5,10,Onsite,Normal
54437,9.0,14,Remote,Normal
38404,7.4,10,Remote,Normal
80839,6.6,11,Onsite,Normal
32763,7.6,12,Hybrid,Normal
38739,5.8,15,Hybrid,Normal
42813,9.4,18,Hybrid,Normal
51569,5.2,5,Hybrid,Normal
17894,7.5,5,Remote,Normal
30702,10.9,24,Onsite,Normal
18397,7.1,6,Remote,Normal
86417,6.8,20,Onsite,High
4067,10.4,15,Onsite,Normal
27728,9.2,14,Remote,Normal
76385,8.6,21,Onsite,High
67069,11.3,18,Remote,Normal
39169,9.7,24,Remote,Normal
75877,7.5,14,Onsite,Normal
55261,11.1,23,Remote,Normal
18516,5.1,22,Remote,High
1524,7.1,1,Remote,Normal
28295,11.0,11,Onsite,Normal
33031,7.7,17,Onsite,High
69151,4.4,11,Onsite,Normal
32077,5.0,17,Remote,High
7930,9.1,19,Remote,Normal
25280,6.1,18,Remote,High
30246,4.8,4,Onsite,Normal
70125,7.9,6,Remote,Normal
53537,8.2,18,Hybrid,High
55843,4.3,22,Onsite,High
66075,4.7,13,Hybrid,Normal
46709,8.0,24,Hybrid,High
10064,7.5,16,Remote,High
45169,5.9,16,Hybrid,High
82647,11.5,18,Remote,Normal
88103,9.2,6,Remote,Normal
8605,4.8,5,Onsite,Normal
74695,6.5,17,Hybrid,High
2993,5.0,16,Hybrid,High
32767,5.2,8,Remote,Normal
67436,9.4,23,Onsite,Normal
32611,8.0,6,Onsite,Normal
70234,11.2,21,Onsite,Normal
33249,4.1,12,Hybrid,Normal
29346,4.2,17,Hybrid,High
86,7.9,22,Remote,High
43393,7.0,21,Remote,High
57685,6.9,5,Remote,Normal
2761,5.5,15,Remote,Normal
64767,8.1,21,Remote,High
61340,5.6,11,Remote,Normal
45329,5.3,6,Hybrid,Normal
80697,9.0,11,Onsite,Normal
74622,9.8,9,Hybrid,Normal
4502,10.0,1,Hybrid,Normal
47213,8.5,8,Onsite,Normal
70665,7.2,6,Hybrid,Normal
89259,6.4,13,Hybrid,Normal
68405,10.3,15,Remote,Normal
26946,5.3,24,Hybrid,High
54119,6.1,9,Hybrid,Normal
4086,5.3,20,Onsite,High
65236,4.6,20,Hybrid,High
2858,9.6,23,Hybrid,Normal
4297,4.3,11,Hybrid,Normal
63599,4.6,5,Hybrid,Normal
51947,5.7,6,Onsite,Normal
20614,8.0,18,Onsite,High
13638,10.9,23,Hybrid,Normal
52766,5.7,13,Remote,Normal
83943,4.7,18,Remote,High
62828,5.1,24,Hybrid,High
73562,11.8,6,Onsite,Normal
24091,5.0,12,Hybrid,Normal
84222,8.0,22,Remote,High
4894,5.9,4,Hybrid,Normal
10548,9.4,11,Onsite,Normal
46162,5.5,10,Hybrid,Normal
34510,5.2,4,Hybrid,Normal
2490,10.5,19,Onsite,Normal
26192,6.0,4,Onsite,Normal
29783,10.8,15,Hybrid,Normal
5296,8.4,3,Remote,Normal
66102,7.6,11,Onsite,Normal
66256,10.6,17,Remote,Normal
32960,7.3,14,Remote,Normal
25774,7.4,16,Remote,High
67133,10.2,1,Hybrid,Normal
80679,7.2,1,Hybrid,Normal
68244,5.5,22,Hybrid,High
22997,7.1,13,Hybrid,Normal
23630,4.5,22,Onsite,High
64247,5.0,5,Remote,Normal
12823,10.5,11,Hybrid,Normal
77900,8.7,19,Onsite,High
18918,7.3,7,Remote,Normal
13877,7.2,21,Hybrid,High
31251,10.1,17,Hybrid,Normal
45944,8.6,18,Remote,High
89240,6.3,19,Hybrid,High
79755,10.3,9,Remote,Normal
55657,5.7,8,Remote,Normal
28048,10.8,15,Onsite,Normal
15114,10.3,23,Remote,Normal
20138,8.6,15,Hybrid,Normal
82212,7.0,19,Onsite,High
45082,9.2,4,Hybrid,Normal
30082,10.6,5,Onsite,Normal
72869,9.8,12,Hybrid,Normal
10167,10.4,10,Onsite,Normal
7721,5.2,22,Remote,High
33891,11.4,18,Hybrid,Normal
23166,5.7,7,Remote,Normal
25430,8.7,1,Hybrid,Normal
6231,7.8,2,Remote,Normal
66218,4.7,11,Onsite,Normal
467,8.2,8,Hybrid,Normal
75420,4.1,15,Hybrid,Normal
4440,4.1,17,Onsite,High
80190,8.3,1,Onsite,Normal
11947,9.8,22,Hybrid,Normal
24303,5.0,23,Onsite,High
67994,8.6,14,Remote,Normal
49942,7.8,2,Remote,Normal
26995,9.8,2,Remote,Normal
56724,4.0,3,Remote,Normal
82839,9.7,13,Onsite,Normal
6693,9.4,7,Onsite,Normal
7292,7.9,8,Hybrid,Normal
71041,7.2,1,Onsite,Normal
42864,6.0,6,Remote,Normal
46874,10.9,19,Hybrid,Normal
23455,4.0,14,Onsite,Normal
27942,6.2,14,Hybrid,Normal
26716,9.6,14,Hybrid,Normal
32611,8.8,13,Onsite,Normal
73037,5.0,19,Remote,High
22099,6.9,9,Onsite,Normal
45125,4.1,9,Remote,Normal
80435,4.1,19,Onsite,High
8752,10.2,6,Onsite,Normal
72586,7.9,5,Onsite,Normal
48427,11.3,2,Remote,Normal
65485,8.8,20,Remote,High
1293,4.4,23,Remote,High
70498,6.4,5,Remote,Normal
34022,7.5,9,Onsite,Normal
17065,9.1,7,Hybrid,Normal
38208,8.1,1,Onsite,Normal
25936,5.2,9,Remote,Normal
57720,9.4,10,Onsite,Normal
27887,10.8,8,Onsite,Normal
736,10.6,3,Onsite,Normal
36102,6.7,20,Remote,High
88543,5.9,24,Remote,High
2596,5.3,5,Hybrid,Normal
58691,5.7,5,Remote,Normal
399,9.9,11,Onsite,Normal
21525,11.2,20,Hybrid,Normal
69761,4.1,14,Hybrid,Normal
6156,10.6,15,Hybrid,Normal
42616,7.6,9,Hybrid,Normal
59613,11.1,22,Remote,Normal
28000,10.8,2,Remote,Normal
2090,11.6,18,Remote,Normal
44396,11.4,6,Hybrid,Normal
60485,6.2,6,Onsite,Normal
65923,11.0,15,Remote,Normal
24479,10.1,12,Remote,Normal
16836,4.1,7,Onsite,Normal
59087,7.9,9,Remote,Normal
48588,5.5,9,Remote,Normal
82733,7.4,9,Remote,Normal
57189,4.6,5,Onsite,Normal
79438,5.8,10,Hybrid,Normal
66987,7.5,20,Onsite,High
48636,7.1,1,Remote,Normal
77702,10.8,2,Remote,Normal
2879,6.4,22,Remote,High
33998,11.5,5,Hybrid,Normal
41335,5.0,24,Remote,High
51113,8.5,17,Hybrid,High
63012,8.5,11,Hybrid,Normal
14321,10.3,10,Hybrid,Normal
2310,4.4,7,Remote,Normal
15893,4.3,17,Remote,High
22547,10.6,18,Hybrid,Normal
66470,9.4,2,Onsite,Normal
55650,4.2,16,Onsite,High
6344,6.6,10,Remote,Normal
59027,6.2,23,Remote,High
89849,10.3,6,Remote,Normal
10420,10.4,16,Remote,Normal
36255,6.1,12,Hybrid,Normal
49749,10.8,13,Remote,Normal
70230,8.1,17,Hybrid,High
84991,7.7,23,Remote,High
17135,7.1,14,Onsite,Normal
78237,4.8,17,Hybrid,High
32140,11.2,15,Remote,Normal
4837,7.9,12,Remote,Normal
20797,9.4,2,Onsite,Normal
66305,10.8,5,Hybrid,Normal
52425,7.2,24,Hybrid,High
63322,10.1,24,Hybrid,Normal
39314,6.5,19,Hybrid,High
87505,5.9,19,Hybrid,High
62374,9.6,5,Remote,Normal
16447,7.3,10,Hybrid,Normal
13529,6.7,8,Hybrid,Normal
88668,5.7,24,Remote,High
5643,11.9,12,Remote,Normal
6103,7.6,14,Hybrid,Normal
6103,4.6,10,Onsite,Normal
30518,9.7,13,Hybrid,Normal
31110,9.3,10,Onsite,Normal
43606,8.1,3,Onsite,Normal
7766,7.9,4,Hybrid,Normal
279,11.4,7,Remote,Normal
57014,6.1,20,Hybrid,High
48833,9.4,10,Hybrid,Normal
55158,4.6,20,Onsite,High
75705,11.9,16,Onsite,Normal
30423,4.3,11,Onsite,Normal
57828,10.3,13,Remote,Normal
70685,11.3,18,Onsite,Normal
23843,7.4,12,Remote,Normal
52759,10.1,5,Onsite,Normal
40289,8.0,15,Onsite,Normal
18342,9.1,13,Remote,Normal
81361,8.5,4,Remote,Normal
52843,4.3,21,Remote,High
41603,7.3,12,Remote,Normal
71351,5.2,2,Onsite,Normal
35362,7.8,5,Onsite,Normal
33939,8.5,8,Hybrid,Normal
43718,7.2,2,Remote,Normal
29312,10.8,11,Remote,Normal
51014,10.5,20,Onsite,Normal
28221,11.3,2,Remote,Normal
20658,7.6,21,Remote,High
35492,8.1,11,Onsite,Normal
38775,10.7,3,Remote,Normal
8333,10.7,12,Hybrid,Normal
53259,5.7,1,Onsite,Normal
73649,9.4,9,Onsite,Normal
60849,8.6,16,Onsite,High
42481,10.5,5,Onsite,Normal
86586,10.9,15,Onsite,Normal
77205,5.5,18,Hybrid,High
50862,7.0,23,Onsite,High
86606,8.8,8,Remote,Normal
79652,6.4,17,Onsite,High
44980,5.6,8,Onsite,Normal
66866,4.3,20,Onsite,High
15466,9.6,3,Remote,Normal
30156,8.2,15,Remote,Normal
27213,10.1,24,Onsite,Normal
17035,9.1,19,Hybrid,Normal
6136,9.8,7,Remote,Normal
41326,7.8,13,Onsite,Normal
83198,10.8,13,Remote,Normal
75738,4.4,6,Onsite,Normal
5299,10.1,16,Remote,Normal
81946,10.4,9,Remote,Normal
13143,11.7,13,Onsite,Normal
28593,8.9,6,Onsite,Normal
63440,10.9,10,Onsite,Normal
86836,8.3,5,Hybrid,Normal
52933,8.5,23,Onsite,High
41857,7.5,3,Hybrid,Normal
76502,7.8,7,Hybrid,Normal
67962,12.0,4,Hybrid,Normal
1900,4.0,15,Hybrid,Normal
79645,6.1,16,Onsite,High
26780,5.7,18,Remote,High
35982,10.1,19,Remote,Normal
83723,8.2,15,Onsite,Normal
85968,9.2,19,Remote,Normal
26247,11.0,18,Onsite,Normal
23,11.9,9,Hybrid,Normal
52989,8.9,17,Remote,High
71626,11.2,20,Onsite,Normal
68659,4.9,16,Remote,High
66098,10.5,10,Remote,Normal
10720,7.1,14,Onsite,Normal
76823,5.9,24,Hybrid,High
50064,7.0,19,Onsite,High
60915,7.2,1,Remote,Normal
33913,7.3,10,Remote,Normal
40322,8.2,17,Onsite,High
47991,11.2,18,Remote,Normal
32656,4.3,17,Onsite,High
72396,8.2,19,Remote,High
34829,6.4,8,Remote,Normal
59014,10.8,15,Remote,Normal
38152,6.1,24,Remote,High
58247,9.3,18,Onsite,Normal
86210,10.3,5,Onsite,Normal
75170,11.4,8,Hybrid,Normal
23262,10.6,19,Remote,Normal
64022,5.2,20,Hybrid,High
5910,7.8,6,Hybrid,Normal
41631,6.9,21,Remote,High
43509,10.8,24,Hybrid,Normal
34126,10.8,18,Hybrid,Normal
73774,11.4,4,Hybrid,Normal
35265,10.9,9,Onsite,Normal
85819,6.4,21,Onsite,High
79802,8.9,20,Remote,High
28879,9.3,5,Hybrid,Normal
16849,8.3,12,Remote,Normal
7249,7.7,12,Remote,Normal
69528,8.8,9,Onsite,Normal
16383,9.6,22,Onsite,Normal
4292,10.5,6,Hybrid,Normal
19951,10.9,19,Remote,Normal
80373,9.3,10,Remote,Normal
55561,5.6,17,Hybrid,High
21729,4.7,24,Remote,High
81998,10.0,16,Onsite,Normal
38132,10.5,17,Remote,Normal
46175,9.4,24,Onsite,Normal
24526,10.5,10,Onsite,Normal
49277,10.7,12,Remote,Normal
68104,6.8,14,Hybrid,Normal
69621,4.2,4,Hybrid,Normal
83513,7.7,6,Remote,Normal
18250,7.5,8,Onsite,Normal
80331,8.8,19,Remote,High
9195,4.6,20,Hybrid,High
66173,8.6,7,Remote,Normal
79879,4.3,1,Hybrid,Normal
10012,6.7,12,Remote,Normal
18975,9.9,22,Hybrid,Normal
62867,10.0,14,Remote,Normal
49446,7.7,17,Hybrid,High
63743,5.9,24,Hybrid,High
67703,7.5,7,Onsite,Normal
57043,4.8,22,Hybrid,High
41902,10.7,12,Hybrid,Normal
72368,10.8,20,Onsite,Normal
42988,9.9,2,Remote,Normal
4505,4.6,2,Remote,Normal
12102,5.4,1,Hybrid,Normal
52938,4.8,5,Onsite,Normal
11420,4.0,10,Remote,Normal
83120,7.6,21,Hybrid,High
24885,4.2,10,Hybrid,Normal
56073,8.4,8,Onsite,Normal
77186,9.3,24,Hybrid,Normal
18885,6.2,17,Onsite,High
84181,11.4,18,Remote,Normal
6779,9.8,12,Hybrid,Normal
17967,11.9,13,Remote,Normal
32980,10.8,4,Onsite,Normal
84525,9.4,10,Hybrid,Normal
89698,6.7,9,Remote,Normal
62449,9.2,1,Hybrid,Normal
8503,7.6,23,Remote,High
36021,10.7,7,Remote,Normal
18428,6.7,12,Onsite,Normal
39016,9.0,9,Hybrid,Normal
55336,4.7,15,Hybrid,Normal
87954,5.7,19,Onsite,High
85800,7.6,1,Remote,Normal
13379,4.7,17,Onsite,High
43669,4.9,6,Onsite,Normal
27949,9.8,22,Hybrid,Normal
65575,5.0,12,Hybrid,Normal
16266,10.5,10,Onsite,Normal
9433,4.2,18,Onsite,High
9613,11.9,17,Hybrid,Normal
25823,10.6,16,Hybrid,Normal
36423,12.0,5,Onsite,Normal
16893,11.1,16,Hybrid,Normal
86955,6.2,23,Onsite,High
26585,11.8,24,Remote,Normal
2907,9.3,17,Onsite,Normal
20404,4.0,6,Hybrid,Normal
47937,4.9,22,Onsite,High
83446,9.3,6,Remote,Normal
19538,6.0,11,Onsite,Normal
2660,5.9,11,Hybrid,Normal
19243,7.4,18,Remote,High
12512,7.6,24,Remote,High
15907,5.5,2,Remote,Normal
11206,9.4,13,Hybrid,Normal
46330,10.8,12,Remote,Normal
48945,12.0,3,Remote,Normal
89204,8.9,12,Onsite,Normal
54347,8.4,12,Hybrid,Normal
49848,7.2,13,Onsite,Normal
37627,11.5,8,Onsite,Normal
37357,10.9,11,Onsite,Normal
77698,4.7,8,Remote,Normal
61095,9.4,8,Remote,Normal
71333,9.7,13,Remote,Normal
35094,7.3,6,Remote,Normal
68486,8.4,17,Hybrid,High
62998,6.5,20,Onsite,High
63448,11.7,22,Onsite,Normal
33205,7.9,16,Remote,High
63932,7.3,4,Hybrid,Normal
76641,6.1,15,Remote,Normal
27286,10.6,14,Onsite,Normal
45782,8.2,19,Hybrid,High
78409,9.2,8,Remote,Normal
54215,6.0,20,Remote,High
15593,5.8,14,Onsite,Normal
81145,9.7,24,Remote,Normal
83612,7.6,22,Hybrid,High
70825,11.4,14,Onsite,Normal
21658,4.0,24,Hybrid,High
5613,11.2,11,Remote,Normal
36146,6.9,2,Onsite,Normal
78876,8.2,3,Onsite,Normal
83939,6.3,10,Remote,Normal
39897,5.0,5,Hybrid,Normal
47252,11.4,16,Hybrid,Normal
22181,7.0,3,Remote,Normal
85933,9.3,23,Onsite,Normal
38369,4.7,13,Remote,Normal
14649,4.1,6,Onsite,Normal
77170,6.7,19,Hybrid,High
1908,5.4,3,Onsite,Normal
43901,4.7,8,Onsite,Normal
62392,6.5,2,Remote,Normal
72106,8.7,18,Onsite,High
61950,11.4,5,Remote,Normal
28215,4.3,20,Hybrid,High
53121,5.9,2,Onsite,Normal
81260,5.1,17,Onsite,High
58192,5.8,20,Onsite,High
29093,11.9,20,Onsite,Normal
40014,8.8,5,Onsite,Normal
5787,4.9,10,Hybrid,Normal
8428,4.4,21,Hybrid,High
16519,7.3,14,Remote,Normal
23446,10.6,18,Hybrid,Normal
59352,11.9,4,Hybrid,Normal
55130,8.1,15,Onsite,Normal
25324,10.1,21,Hybrid,Normal
49289,9.1,14,Hybrid,Normal
44728,4.2,2,Remote,Normal
23250,7.0,7,Onsite,Normal
18389,8.1,1,Hybrid,Normal
85079,9.5,11,Hybrid,Normal
85603,5.1,19,Hybrid,High
11498,11.6,14,Remote,Normal
52455,6.8,24,Remote,High
77467,7.0,6,Hybrid,Normal
73687,10.4,10,Onsite,Normal
45346,4.6,8,Hybrid,Normal
61777,9.8,1,Remote,Normal
42759,4.4,23,Hybrid,High
89375,5.3,13,Hybrid,Normal
12557,11.4,7,Remote,Normal
12050,8.1,21,Hybrid,High
73253,7.9,11,Onsite,Normal
55927,6.0,3,Hybrid,Normal
23378,6.5,21,Hybrid,High
79709,8.4,7,Hybrid,Normal
73403,10.2,6,Hybrid,Normal
61552,9.7,8,Hybrid,Normal
41686,6.5,19,Onsite,High
1746,6.5,19,Remote,High
32590,9.6,14,Onsite,Normal
5381,11.2,16,Remote,Normal
72454,11.5,20,Onsite,Normal
39940,4.5,17,Onsite,High
29300,11.9,13,Onsite,Normal
21629,5.7,16,Remote,High
46916,9.4,2,Remote,Normal
71406,6.0,8,Hybrid,Normal
54449,6.9,9,Onsite,Normal
40195,6.3,10,Hybrid,Normal
77822,4.5,4,Remote,Normal
78259,6.3,3,Onsite,Normal
55356,11.8,16,Remote,Normal
55328,8.1,8,Remote,Normal
74827,11.2,18,Hybrid,Normal
82169,11.4,5,Remote,Normal
72170,10.7,19,Remote,Normal
50666,8.3,22,Hybrid,High
12478,9.3,7,Remote,Normal
21613,10.6,6,Remote,Normal
15234,6.6,24,Hybrid,High
6858,11.5,14,Remote,Normal
59439,9.7,3,Remote,Normal
14038,6.5,8,Onsite,Normal
27368,9.4,2,Onsite,Normal
64503,4.7,6,Hybrid,Normal
68746,8.1,2,Remote,Normal
86075,5.4,19,Onsite,High
18771,6.6,15,Remote,Normal
29628,9.7,14,Remote,Normal
32566,10.2,14,Onsite,Normal
40107,9.9,22,Remote,Normal
4962,9.6,8,Hybrid,Normal
88979,11.4,20,Remote,Normal
26242,5.2,14,Remote,Normal
51088,11.2,7,Remote,Normal
13719,4.8,16,Hybrid,High
7032,11.9,8,Onsite,Normal
60014,8.4,13,Onsite,Normal
67005,7.3,2,Hybrid,Normal
62596,7.8,23,Hybrid,High
62614,11.2,3,Remote,Normal
43191,5.4,21,Hybrid,High
43069,7.0,14,Onsite,Normal
71686,4.5,9,Onsite,Normal
4397,11.5,13,Onsite,Normal
5689,9.8,11,Onsite,Normal
5290,5.4,14,Remote,Normal
14302,9.0,16,Onsite,High
1729,11.6,17,Hybrid,Normal
39849,4.1,23,Remote,High
4126,4.6,23,Hybrid,High
15507,11.4,6,Remote,Normal
55690,5.5,14,Remote,Normal
59461,9.4,7,Onsite,Normal
14584,7.9,9,Remote,Normal
78249,5.2,13,Remote,Normal
30758,5.8,14,Onsite,Normal
49180,6.3,7,Remote,Normal
57367,8.6,6,Hybrid,Normal
3023,6.2,14,Onsite,Normal
33909,4.2,20,Hybrid,High
26645,11.3,16,Remote,Normal
27342,7.3,19,Remote,High
20798,8.5,6,Onsite,Normal
67067,7.0,14,Onsite,Normal
8237,6.2,15,Remote,Normal
87388,4.7,15,Onsite,Normal
