employee_id,years_at_company,job_satisfaction,work_life_balance,attrition
18635,14,2,3,No
18641,11,5,5,No
19838,13,2,3,No
33754,4,1,2,No
56222,7,2,5,No
29422,2,1,1,Yes
44606,12,5,4,No
18348,13,1,2,No
22556,1,3,3,No
7798,12,4,4,No
26863,0,3,1,No
24892,12,3,5,No
23259,8,4,3,No
56803,12,3,4,No
24461,5,5,1,No
45714,4,3,5,No
47038,5,1,4,No
5013,10,3,1,No
27625,11,1,1,No
47089,5,3,3,No
44532,9,3,1,No
3821,9,5,4,No
4030,5,4,2,No
11105,4,5,1,No
36362,9,4,3,No
47420,2,1,5,Yes
55090,4,1,5,No
19535,5,5,3,No
30302,8,1,5,No
40598,14,4,2,No
21403,4,1,1,No
51783,2,4,4,No
25053,9,4,2,No
5625,10,5,3,No
40286,4,1,5,No
25431,13,5,5,No
49378,10,2,5,No
45486,11,5,5,No
37053,14,3,4,No
42328,0,5,2,No
27295,3,2,1,Yes
45683,11,3,2,No
55337,13,4,1,No
54054,10,3,2,No
33482,14,1,2,No
21729,7,1,4,No
53646,14,1,5,No
30572,1,1,4,Yes
50299,12,2,2,No
51598,6,3,4,No
41979,12,3,3,No
44943,3,3,2,No
40790,0,1,2,Yes
42745,14,5,5,No
37153,0,4,3,No
26650,0,2,1,Yes
13368,4,3,1,No
27253,13,2,1,No
2030,7,2,3,No
16889,9,2,2,No
44795,9,5,3,No
4876,0,5,1,No
47493,1,4,2,No
22937,9,1,1,No
29803,1,5,2,No
2793,13,5,5,No
54996,2,1,5,Yes
40442,7,3,5,No
7822,10,4,4,No
4265,8,5,2,No
43544,2,5,3,No
27807,11,2,5,No
24105,8,2,4,No
20135,11,1,2,No
20602,13,2,5,No
43661,9,3,1,No
11629,13,5,5,No
59796,10,4,5,No
25973,1,5,5,No
20016,10,4,3,No
6596,6,1,3,No
19616,4,4,2,No
32742,4,5,3,No
15820,8,5,4,No
15842,6,1,5,No
16061,9,3,4,No
25867,6,1,3,No
52589,10,3,3,No
508,8,3,3,No
43306,7,1,1,No
43729,10,3,2,No
6446,13,2,4,No
37332,14,5,2,No
7190,13,4,5,No
18483,12,3,1,No
56714,4,1,5,No
47260,3,5,3,No
15013,12,2,4,No
49194,11,2,4,No
17011,0,2,1,Yes
42587,10,3,1,No
26352,2,3,5,No
42066,9,1,3,No
20935,2,3,3,No
14155,7,4,3,No
57361,4,1,3,No
41132,6,4,2,No
38940,0,4,5,No
6976,11,1,2,No
18692,8,5,4,No
22782,14,5,2,No
24995,5,3,4,No
49934,5,4,1,No
24660,13,4,5,No
46209,4,4,4,No
27290,1,4,4,No
51522,1,4,4,No
21861,6,2,5,No
47577,9,5,4,No
42256,10,2,1,No
50465,2,3,1,No
36751,2,2,5,Yes
28699,11,4,2,No
54507,9,5,3,No
17827,5,1,3,No
15679,14,1,1,No
34953,0,2,4,Yes
18868,4,3,4,No
38430,4,3,5,No
19602,4,2,3,No
2559,13,1,2,No
48318,8,4,3,No
19178,14,2,2,No
28702,14,4,3,No
5940,0,2,4,Yes
7871,5,2,1,No
29803,6,2,2,No
15736,4,3,1,No
11413,0,1,2,Yes
37530,6,2,4,No
25770,1,4,2,No
55237,11,1,5,No
45829,0,5,3,No
21711,12,1,5,No
23681,2,2,4,Yes
41150,7,4,3,No
34285,7,3,5,No
38536,5,5,4,No
19074,2,3,5,No
43864,0,3,2,No
26901,0,5,5,No
9362,3,3,5,No
15736,12,1,2,No
40099,1,5,2,No
5894,5,2,2,No
39979,10,1,1,No
23218,14,5,1,No
34894,5,1,3,No
40898,7,2,2,No
15492,10,4,5,No
47514,13,1,2,No
9415,13,5,3,No
41512,1,4,2,No
31412,10,1,3,No
52482,14,5,5,No
42299,7,1,1,No
50305,0,4,2,No
50716,4,4,5,No
10807,0,3,4,No
18549,4,1,5,No
59514,5,1,1,No
31108,3,4,1,No
21344,2,3,5,No
40031,11,2,2,No
4879,2,4,4,No
57938,1,3,2,No
49050,5,2,1,No
35477,9,4,1,No
16262,3,3,3,No
23803,9,1,4,No
7812,0,2,2,Yes
5571,7,1,1,No
29117,3,4,5,No
36122,10,3,5,No
57195,10,2,5,No
25313,14,2,4,No
43985,12,4,3,No
40149,8,5,2,No
25285,12,2,4,No
11393,14,3,5,No
7623,11,5,1,No
4014,11,4,5,No
34190,9,1,4,No
5063,11,5,1,No
2187,13,1,2,No
1194,8,1,3,No
12994,8,1,4,No
11762,1,2,2,Yes
860,10,1,2,No
57121,1,1,1,Yes
17332,6,2,1,No
38427,11,3,3,No
59774,13,1,1,No
54279,14,3,2,No
17565,8,1,5,No
53891,6,3,1,No
14550,2,5,2,No
22423,9,1,5,No
25482,2,5,3,No
56751,2,3,2,No
31238,11,1,2,No
27731,7,5,3,No
27131,9,1,4,No
22882,7,3,2,No
37656,13,1,3,No
54716,7,2,1,No
16315,13,2,5,No
35236,10,4,1,No
44453,4,5,2,No
52383,5,5,4,No
42203,5,1,3,No
41443,3,4,2,No
4220,14,1,2,No
34306,10,3,3,No
57327,13,4,5,No
2550,11,2,3,No
45113,0,4,1,No
8340,7,2,1,No
23066,8,1,3,No
36129,2,2,4,Yes
44118,8,2,5,No
41024,13,2,2,No
114,8,1,4,No
51601,7,1,3,No
11780,9,2,1,No
50801,8,4,1,No
21684,9,1,1,No
36218,2,3,5,No
12766,4,3,2,No
39680,5,1,4,No
45358,8,1,3,No
58693,7,5,5,No
30272,13,2,4,No
56889,8,1,4,No
59158,8,2,1,No
59623,1,3,4,No
20735,13,3,3,No
31308,13,3,4,No
18431,14,2,1,No
28727,11,5,1,No
9363,7,3,2,No
19306,2,3,2,No
11676,8,5,3,No
38162,5,4,1,No
21708,12,2,5,No
45637,4,5,2,No
38188,13,4,3,No
24257,6,1,2,No
57026,10,3,2,No
26720,9,2,5,No
24624,0,1,5,Yes
5241,11,3,5,No
54709,6,4,1,No
27263,4,2,2,No
11636,9,4,4,No
11255,14,5,3,No
1698,1,3,5,No
24653,6,3,5,No
2231,5,2,3,No
763,10,4,4,No
44064,13,3,1,No
15393,6,3,2,No
23724,9,5,4,No
50124,9,1,3,No
20141,4,5,2,No
15999,7,4,3,No
35293,12,1,3,No
20214,1,3,1,No
18873,7,4,1,No
44175,13,1,2,No
17691,1,4,3,No
54172,12,3,3,No
15712,2,5,5,No
24516,9,1,2,No
37635,4,1,4,No
59592,7,3,3,No
48364,6,1,2,No
9098,2,2,2,Yes
8871,6,1,2,No
56482,0,1,1,Yes
51813,5,2,5,No
41304,3,4,3,No
47472,14,2,5,No
45739,2,4,1,No
39369,8,4,1,No
37022,12,4,5,No
48005,13,3,1,No
24938,11,1,1,No
26933,9,4,2,No
7586,8,1,5,No
25747,7,4,1,No
164,0,5,5,No
15776,14,4,3,No
12528,6,4,5,No
8722,10,3,4,No
15076,10,4,2,No
50962,8,1,3,No
468,9,3,2,No
20264,3,5,4,No
3304,7,2,2,No
10232,13,1,4,No
22469,4,2,4,No
38391,9,5,2,No
28733,13,3,2,No
48308,2,5,1,No
7085,11,1,4,No
14916,8,2,5,No
30037,14,3,4,No
49969,13,2,5,No
25086,8,3,4,No
23549,14,1,3,No
57860,12,4,4,No
28816,13,2,1,No
21399,10,5,2,No
49275,14,4,4,No
52338,5,1,3,No
7699,7,1,5,No
27762,0,5,3,No
12105,14,5,3,No
40860,3,4,5,No
43407,12,4,1,No
59203,10,2,5,No
45994,5,2,4,No
46716,13,5,3,No
24903,9,4,4,No
39923,0,5,2,No
9040,10,4,1,No
4910,1,4,2,No
34648,6,1,5,No
20890,5,4,2,No
18420,0,2,5,Yes
14964,14,2,1,No
14441,9,5,2,No
2766,8,1,2,No
3286,3,4,1,No
5088,14,3,2,No
11066,2,3,5,No
656,1,2,4,Yes
5765,4,3,4,No
35054,5,5,3,No
39791,13,2,4,No
40875,4,2,3,No
13697,2,5,3,No
54562,6,4,2,No
18956,1,3,1,No
7183,13,3,4,No
27098,4,1,1,No
39184,5,3,1,No
19913,10,4,1,No
37978,7,2,3,No
2534,14,2,4,No
5363,12,4,2,No
54161,13,1,3,No
57314,8,4,3,No
26389,5,3,5,No
37836,11,1,5,No
3520,11,2,2,No
24254,1,1,4,Yes
59924,11,2,1,No
12489,12,1,2,No
21755,5,1,3,No
13424,6,2,4,No
12372,7,2,5,No
51867,1,4,2,No
54369,11,3,2,No
55144,1,5,2,No
18549,11,2,1,No
7553,8,3,3,No
18436,8,5,2,No
7921,11,2,2,No
55427,8,3,1,No
23311,2,3,3,No
41674,9,3,1,No
12978,13,2,4,No
4147,13,3,3,No
13358,10,4,2,No
47216,7,5,3,No
56819,5,2,2,No
7062,8,3,2,No
32387,11,1,2,No
8787,6,3,3,No
14522,8,1,2,No
10277,5,5,4,No
18079,7,3,3,No
17504,9,2,5,No
6061,3,4,5,No
32860,5,5,4,No
1190,14,3,3,No
30630,2,4,5,No
14385,9,4,3,No
26839,2,2,2,Yes
22818,5,2,2,No
42814,9,5,1,No
41861,5,4,1,No
17128,10,5,2,No
5282,6,3,4,No
17943,9,1,5,No
17787,14,3,3,No
4486,4,4,4,No
23717,3,4,3,No
12133,0,5,1,No
53898,5,2,3,No
23122,1,1,2,Yes
26889,14,4,2,No
36223,12,1,3,No
36951,0,2,4,Yes
20600,7,5,2,No
590,11,1,2,No
29481,4,1,4,No
4664,11,1,2,No
46460,14,2,4,No
13526,9,1,3,No
44311,11,4,5,No
35721,5,4,2,No
26173,12,2,3,No
58611,4,2,1,No
6272,0,5,3,No
36871,13,5,3,No
27845,6,4,1,No
30494,13,5,5,No
39503,4,4,5,No
6675,7,3,5,No
55148,5,4,1,No
32709,2,1,1,Yes
7288,3,2,3,Yes
49567,14,2,5,No
41785,12,5,3,No
43521,14,5,2,No
23365,1,5,1,No
39524,10,5,4,No
58588,7,1,3,No
14638,1,2,3,Yes
6696,3,5,4,No
5734,5,1,5,No
7080,1,4,3,No
50659,4,2,5,No
17007,4,2,3,No
37677,2,4,5,No
30465,2,3,4,No
12714,7,4,1,No
54449,10,2,3,No
44558,8,3,1,No
51488,2,4,4,No
12305,7,5,5,No
45054,10,5,4,No
43009,5,3,2,No
53910,0,2,3,Yes
44635,14,1,3,No
35387,5,3,5,No
10971,14,5,3,No
33541,3,1,1,Yes
51126,12,4,2,No
26994,2,3,2,No
28689,6,3,3,No
14601,10,3,2,No
44667,1,4,4,No
30594,5,1,2,No
20638,13,4,3,No
1024,10,1,2,No
38201,1,2,1,Yes
44437,2,3,2,No
16598,8,4,4,No
17149,13,2,4,No
1197,7,3,4,No
25615,5,4,4,No
34592,9,1,1,No
31558,1,4,4,No
31364,14,1,5,No
14549,1,3,2,No
7165,9,3,4,No
51107,11,3,1,No
7752,11,5,4,No
40262,14,4,5,No
9366,13,4,4,No
27294,7,2,3,No
1425,8,3,5,No
13052,6,2,3,No
33094,14,5,5,No
863,10,4,5,No
2316,1,5,2,No
18733,6,4,5,No
40734,11,5,1,No
28500,0,5,2,No
52893,7,1,2,No
29003,13,2,5,No
59472,14,3,2,No
32109,9,5,4,No
41378,0,1,2,Yes
22310,7,2,5,No
57437,5,4,1,No
56285,13,5,1,No
41403,3,1,2,Yes
18903,13,3,2,No
55716,0,5,1,No
25331,2,2,2,Yes
28640,8,5,3,No
19480,8,1,2,No
38981,0,4,2,No
30470,14,4,3,No
40386,14,3,4,No
39940,10,2,3,No
90,4,2,4,No
52222,9,3,4,No
3245,1,1,2,Yes
36629,0,5,5,No
17701,11,4,5,No
50945,8,4,3,No
14132,6,3,3,No
49494,10,2,2,No
21175,14,2,3,No
38518,12,5,4,No
50310,10,5,2,No
1987,0,1,1,Yes
12490,12,3,3,No
24890,3,4,4,No
48604,9,4,2,No
22817,7,2,5,No
25129,12,2,5,No
4876,13,1,3,No
36647,1,1,3,Yes
55470,6,2,2,No
54916,1,5,3,No
32495,2,5,4,No
47453,11,5,1,No
7692,7,5,1,No
46917,12,5,4,No
2172,8,3,1,No
31384,4,2,1,No
42141,13,4,4,No
38744,10,5,1,No
42783,2,5,2,No
28576,8,3,2,No
28111,3,5,4,No
3477,10,1,5,No
39104,0,5,2,No
3581,14,2,3,No
19256,9,3,4,No
53221,10,4,2,No
9925,2,5,4,No
48976,2,3,2,No
12091,6,3,3,No
47910,8,1,4,No
7711,12,4,3,No
43922,5,5,5,No
46380,14,1,1,No
37340,6,4,2,No
31759,7,5,4,No
52084,12,5,5,No
50926,2,1,4,Yes
5307,0,2,5,Yes
22976,3,3,3,No
18277,8,2,5,No
49572,10,5,1,No
16921,11,4,3,No
26890,2,5,3,No
49553,14,3,5,No
47231,13,5,4,No
49985,13,2,1,No
30454,2,1,2,Yes
21262,13,1,4,No
31213,5,3,4,No
30183,4,5,4,No
50963,11,3,3,No
293,0,4,5,No
21291,1,2,5,Yes
6265,2,4,4,No
576,2,5,5,No
6603,13,5,4,No
35185,0,1,2,Yes
6015,4,2,3,No
51046,4,4,5,No
15466,2,2,5,Yes
14190,12,2,4,No
28561,6,3,3,No
29200,12,4,3,No
18438,12,4,1,No
31257,4,5,2,No
31295,5,1,4,No
54662,3,4,4,No
2905,8,4,3,No
55351,10,3,5,No
5302,1,3,2,No
32136,9,5,5,No
39265,0,1,4,Yes
36312,11,5,1,No
50764,12,3,5,No
43476,12,4,4,No
29828,2,1,2,Yes
22577,4,4,3,No
49180,2,1,2,Yes
42023,8,3,1,No
36743,1,4,5,No
39464,11,3,4,No
16751,4,5,3,No
55759,13,2,2,No
31976,2,2,4,Yes
13700,5,1,1,No
17359,5,4,4,No
53156,14,5,4,No
30938,5,2,3,No
19555,2,1,4,Yes
7247,4,1,2,No
41387,7,4,1,No
11624,10,5,1,No
18240,5,3,1,No
56135,3,3,1,No
2821,13,2,5,No
4169,12,5,2,No
6554,9,2,2,No
30387,0,4,4,No
16153,5,5,5,No
8868,8,1,1,No
42115,0,3,1,No
22217,5,4,4,No
13016,0,4,3,No
22052,0,4,5,No
27838,11,4,1,No
27857,9,2,1,No
17119,0,2,5,Yes
13265,13,5,5,No
49888,10,3,1,No
33428,12,1,3,No
27771,2,1,2,Yes
13361,13,2,2,No
59379,14,4,1,No
35011,11,4,4,No
27699,8,1,5,No
18789,10,5,5,No
37057,9,2,5,No
33765,10,5,2,No
27050,14,5,3,No
58871,1,5,2,No
58876,4,2,2,No
49647,8,2,5,No
939,3,2,1,Yes
30076,3,4,3,No
22349,2,3,5,No
7263,10,3,5,No
28771,9,5,5,No
16093,13,1,2,No
45081,6,3,2,No
30785,4,1,5,No
19477,7,1,2,No
3827,1,3,1,No
58246,13,4,4,No
58445,2,5,1,No
33220,14,3,2,No
46494,8,1,4,No
7684,5,5,4,No
31570,1,2,5,Yes
56373,13,2,5,No
17257,13,4,2,No
54897,9,4,5,No
48247,12,4,4,No
36578,1,3,1,No
3761,9,2,3,No
45563,4,1,5,No
26621,14,5,4,No
25111,4,1,5,No
22640,11,5,5,No
59212,13,2,2,No
40064,10,4,3,No
34402,14,5,3,No
10314,14,3,3,No
3494,8,1,3,No
2592,8,2,4,No
17025,4,1,5,No
20597,11,2,4,No
12757,0,1,5,Yes
3334,11,5,5,No
43612,12,5,1,No
48526,8,4,2,No
32411,6,3,4,No
15987,2,2,5,Yes
20547,13,2,3,No
24701,1,2,4,Yes
32071,2,2,1,Yes
35500,2,1,1,Yes
38393,9,5,2,No
11381,10,5,2,No
51813,11,1,1,No
59747,2,2,5,Yes
24072,12,5,1,No
10526,14,3,1,No
41181,3,3,3,No
24200,5,3,4,No
23737,6,5,5,No
7532,3,2,3,Yes
27725,0,5,4,No
31243,13,5,5,No
20371,1,1,2,Yes
17979,14,3,1,No
10361,3,4,3,No
412,8,4,4,No
52062,7,1,1,No
12589,12,2,3,No
43008,0,4,1,No
4907,14,4,5,No
22122,5,4,2,No
23901,2,2,1,Yes
59471,8,3,3,No
35187,5,1,3,No
2986,1,4,2,No
28401,7,5,2,No
32628,5,3,3,No
21443,9,5,1,No
48820,3,5,2,No
7900,8,3,5,No
17206,9,2,1,No
53707,0,3,5,No
8481,14,4,3,No
46628,2,1,5,Yes
48132,14,5,1,No
30855,9,1,5,No
28656,8,3,4,No
8675,0,5,1,No
56955,4,4,1,No
16882,3,1,5,Yes
28511,8,5,3,No
47661,12,5,4,No
57834,4,4,2,No
42640,11,3,5,No
4837,12,1,3,No
44924,8,3,3,No
59673,2,2,1,Yes
32105,1,3,1,No
12620,10,3,3,No
25543,7,1,4,No
50254,7,5,2,No
59440,8,3,2,No
16280,6,3,5,No
22760,12,4,4,No
56522,9,4,3,No
31880,6,1,3,No
12255,11,4,1,No
53860,7,2,5,No
44624,3,3,4,No
25934,0,3,5,No
11684,10,1,5,No
43948,5,2,2,No
38990,10,5,2,No
43026,2,2,1,Yes
7563,7,1,4,No
26221,14,4,1,No
18761,0,2,1,Yes
25492,3,2,1,Yes
17241,5,4,1,No
41704,5,4,3,No
8690,12,3,4,No
57410,14,2,3,No
30563,0,4,1,No
19433,0,3,4,No
29633,0,4,2,No
11404,7,5,3,No
12362,14,5,3,No
50389,8,3,5,No
35373,13,5,4,No
14049,0,3,4,No
2779,11,2,5,No
15398,1,5,3,No
39640,6,5,3,No
46911,5,4,1,No
16536,0,4,2,No
54656,6,1,2,No
9121,10,5,2,No
30697,5,5,2,No
22694,12,5,2,No
58085,13,2,3,No
51592,11,3,2,No
29270,9,1,1,No
22161,13,2,3,No
2970,11,1,3,No
41883,11,1,4,No
56238,14,3,1,No
21694,9,2,2,No
1066,1,1,3,Yes
4084,12,1,3,No
58326,6,2,3,No
36705,11,3,3,No
20494,9,5,2,No
38932,0,4,3,No
2296,2,3,5,No
30890,9,2,2,No
50448,6,3,2,No
11349,3,2,4,Yes
39619,11,3,1,No
1200,9,3,3,No
46000,1,4,1,No
13275,6,4,3,No
25955,6,3,4,No
59270,13,1,4,No
2605,5,3,4,No
44073,7,1,3,No
52598,10,3,3,No
54260,2,2,5,Yes
7857,5,3,5,No
12720,0,4,1,No
13170,1,5,4,No
28852,8,4,4,No
58585,12,4,2,No
45866,11,5,1,No
19564,1,1,5,Yes
46419,3,3,3,No
46394,10,3,2,No
5087,6,3,3,No
22164,10,2,3,No
47152,6,5,1,No
1360,13,5,3,No
33778,9,3,2,No
35561,7,4,1,No
59282,10,1,5,No
34181,12,5,1,No
43174,0,2,1,Yes
11607,0,3,3,No
43442,2,3,3,No
9892,6,2,4,No
2646,7,2,3,No
40172,0,1,5,Yes
20357,5,1,4,No
57017,13,1,2,No
26002,14,1,5,No
49129,6,3,5,No
58800,4,3,3,No
30294,8,2,3,No
47268,0,4,4,No
3981,3,3,3,No
47471,11,4,5,No
23004,14,3,1,No
46925,2,3,2,No
6918,0,3,5,No
26701,2,2,5,Yes
49533,9,2,2,No
40740,4,5,5,No
43337,14,3,1,No
3699,5,2,1,No
14271,3,2,5,Yes
15671,2,1,4,Yes
17618,12,2,1,No
4352,8,1,4,No
25781,14,1,4,No
59206,1,3,4,No
59346,5,1,1,No
59747,11,4,1,No
40168,8,4,4,No
53431,13,1,1,No
16823,9,3,5,No
28040,8,3,3,No
18887,9,3,3,No
34296,9,3,1,No
49128,8,1,1,No
11164,8,3,2,No
9838,8,1,2,No
43590,9,3,2,No
35443,11,1,5,No
24643,1,3,2,No
43231,10,3,3,No
29817,4,3,1,No
18976,11,4,3,No
39411,0,1,3,Yes
30974,1,2,3,Yes
10868,7,2,3,No
22118,8,1,3,No
59692,8,2,2,No
7441,7,4,1,No
10460,12,1,2,No
14372,5,4,3,No
38697,9,1,4,No
20663,5,4,5,No
41842,0,2,5,Yes
43333,5,1,5,No
52636,7,1,4,No
13501,3,2,1,Yes
33418,9,2,5,No
56488,9,3,3,No
51305,1,1,1,Yes
4254,8,1,4,No
59812,4,5,1,No
42105,4,3,4,No
15427,4,1,5,No
40894,10,1,2,No
47765,14,3,3,No
55365,5,4,5,No
57406,0,2,2,Yes
35854,13,2,1,No
9224,0,1,5,Yes
12367,11,3,4,No
42603,8,5,5,No
49515,7,5,2,No
12714,9,4,2,No
24590,5,2,3,No
53479,2,3,2,No
35941,1,1,1,Yes
6162,4,4,1,No
6986,2,3,5,No
25458,12,3,2,No
19574,0,4,4,No
52233,0,3,2,No
2324,4,5,1,No
22634,9,3,4,No
21185,4,4,5,No
21519,11,1,5,No
34195,7,1,4,No
13931,10,3,1,No
27048,12,4,5,No
3462,12,3,2,No
59576,7,5,5,No
15466,2,1,4,Yes
52723,12,4,1,No
11025,2,1,5,Yes
11681,6,3,2,No
31931,2,4,5,No
2470,0,5,3,No
12914,6,1,4,No
2386,12,5,5,No
40915,13,4,5,No
29538,14,4,5,No
53729,6,5,4,No
15752,1,5,5,No
49885,6,2,4,No
34703,3,4,3,No
10007,1,2,3,Yes
46866,4,3,2,No
18883,8,5,1,No
475,13,5,3,No
56107,9,4,1,No
12992,5,1,1,No
26200,4,3,1,No
8956,14,2,5,No
30904,1,5,1,No
10097,0,1,5,Yes
54090,10,4,2,No
52690,13,5,3,No
51821,5,2,1,No
53980,5,2,3,No
30000,3,5,5,No
56034,10,2,1,No
15472,5,4,3,No
18670,11,4,5,No
19741,6,3,4,No
9274,0,1,1,Yes
51598,10,1,3,No
17226,11,2,2,No
21751,12,1,2,No
49057,2,4,3,No
38874,7,2,5,No
34606,10,1,4,No
5669,0,4,1,No
40080,6,2,5,No
32217,13,4,1,No
8158,2,4,1,No
43820,12,5,2,No
42190,8,5,1,No
59511,8,1,3,No
26705,14,1,1,No
33739,11,1,4,No
34219,4,3,2,No
49226,9,5,1,No
18076,9,5,1,No
35223,9,1,4,No
28119,8,2,1,No
54845,4,2,1,No
38616,2,5,1,No
45874,4,4,3,No
11559,10,4,5,No
42791,4,3,2,No
50746,2,3,4,No
54554,3,1,2,Yes
51558,0,4,4,No
28856,2,3,4,No
29680,14,3,2,No
10417,4,5,4,No
17383,3,4,5,No
27961,6,1,5,No
33939,0,2,5,Yes
6064,14,4,1,No
53109,2,4,5,No
7434,13,2,5,No
28493,12,1,2,No
28776,10,3,5,No
57589,12,1,1,No
41940,0,3,3,No
2988,14,2,3,No
20085,13,1,4,No
20063,7,2,1,No
4023,8,1,4,No
53182,8,3,2,No
50311,5,2,5,No
55307,6,5,2,No
54928,1,2,3,Yes
33609,13,2,4,No
45809,6,3,4,No
3440,1,5,3,No
29217,4,5,3,No
36784,13,5,5,No
12569,6,1,1,No
8092,10,1,5,No
35587,8,1,5,No
5884,13,4,2,No
54966,4,2,1,No
51392,1,5,4,No
52041,3,1,3,Yes
54988,11,4,3,No
3577,2,4,5,No
31415,12,4,2,No
55129,6,3,3,No
41393,6,3,4,No
12752,14,5,2,No
37754,7,3,2,No
43856,8,4,2,No
44877,12,1,5,No
2445,11,4,3,No
55736,5,1,5,No
43431,12,4,5,No
25679,11,5,5,No
49499,7,1,2,No
35741,11,3,3,No
51845,13,4,2,No
19773,0,1,4,Yes
55628,1,4,5,No
30069,6,2,5,No
58858,6,3,4,No
11343,0,4,4,No
55754,8,4,5,No
47053,10,5,5,No
55149,0,5,5,No
36641,12,3,5,No
4178,8,4,1,No
23540,6,1,1,No
18392,12,4,1,No
13237,13,4,2,No
56075,4,5,2,No
47184,1,4,5,No
18979,1,3,1,No
5890,9,4,2,No
30219,12,2,1,No
9348,5,1,1,No
35952,11,4,5,No
39061,7,3,2,No
43719,8,5,2,No
46801,12,2,2,No
40740,7,1,4,No
4319,11,2,3,No
10069,7,1,4,No
3076,2,2,3,Yes
7609,6,1,5,No
21483,9,1,3,No
37661,6,5,5,No
24803,10,5,5,No
59579,5,4,5,No
13910,8,2,2,No
42822,10,4,1,No
36309,9,4,5,No
44210,3,4,1,No
40059,5,3,1,No
43665,5,5,3,No
10391,3,4,4,No
4072,1,4,4,No
20762,14,2,4,No
59829,3,3,5,No
22742,6,4,4,No
11075,0,3,2,No
43987,12,4,5,No
17117,0,1,1,Yes
19017,7,3,2,No
40278,5,5,3,No
53187,3,4,5,No
7419,14,4,5,No
10886,13,3,1,No
47621,7,4,4,No
38483,2,3,2,No
59873,12,5,3,No
9978,1,4,3,No
38236,11,2,1,No
22601,1,1,4,Yes
1950,11,4,3,No
39086,6,5,5,No
21853,12,3,1,No
28599,2,4,1,No
20468,8,3,2,No
7326,8,5,5,No
42167,11,3,5,No
54094,2,2,3,Yes
1786,4,4,4,No
37306,4,4,5,No
53951,3,5,1,No
27550,12,3,4,No
33575,2,3,4,No
30829,3,4,4,No
34249,14,3,2,No
46676,9,2,3,No
19290,4,3,2,No
55225,10,5,1,No
48222,0,4,4,No
14800,10,5,2,No
41924,4,3,3,No
53276,14,4,1,No
37106,2,1,4,Yes
52032,10,3,1,No
33314,9,1,4,No
800,3,2,4,Yes
36001,3,1,4,Yes
28192,8,5,4,No
17977,9,5,3,No
8665,5,1,3,No
43209,3,3,2,No
23555,6,1,1,No
53960,3,2,2,Yes
47577,9,5,5,No
21118,3,5,4,No
45191,9,1,3,No
15460,6,5,4,No
7620,0,1,4,Yes
53534,9,4,1,No
30313,9,1,5,No
1158,6,3,1,No
42558,8,4,3,No
17247,10,4,4,No
2491,7,5,4,No
27399,12,5,4,No
38817,13,5,1,No
6439,8,1,2,No
11377,1,2,1,Yes
17839,1,1,5,Yes
38391,5,4,2,No
35057,3,3,2,No
46508,3,4,1,No
24501,11,3,4,No
34540,0,4,5,No
39518,8,4,1,No
19634,8,2,5,No
58455,13,3,1,No
55116,1,3,3,No
40260,5,4,5,No
16589,9,4,3,No
59767,11,3,1,No
19588,6,3,1,No
48697,12,5,3,No
44247,14,5,3,No
57278,11,3,1,No
57388,12,4,5,No
21488,14,3,5,No
34495,4,4,4,No
53145,6,4,2,No
59108,5,1,5,No
26791,2,4,4,No
45568,6,4,3,No
17960,13,1,3,No
5436,4,4,3,No
31224,1,3,4,No
6067,7,5,3,No
20211,14,5,3,No
53039,10,5,4,No
23626,9,2,4,No
31000,0,3,3,No
16885,1,2,5,Yes
41121,3,3,3,No
6274,6,2,2,No
7468,12,1,4,No
950,12,1,2,No
14113,13,3,4,No
5468,9,4,1,No
36753,11,1,1,No
39679,5,3,5,No
11808,8,3,3,No
48243,3,3,4,No
39232,8,2,1,No
33905,5,3,3,No
47898,1,5,4,No
4537,5,2,4,No
54881,14,4,1,No
9575,10,2,5,No
57443,0,2,4,Yes
16124,10,2,4,No
48122,4,5,2,No
16362,14,3,2,No
25909,4,1,4,No
54818,8,3,4,No
14397,10,3,4,No
39949,8,5,4,No
32248,1,5,5,No
10933,11,5,2,No
43110,9,1,5,No
57608,12,1,1,No
35934,9,4,4,No
44899,3,1,4,Yes
24916,3,1,2,Yes
9287,3,3,4,No
50761,7,2,5,No
19407,8,4,5,No
37106,5,1,3,No
48356,9,3,4,No
17594,4,1,4,No
21336,10,2,5,No
9372,12,2,4,No
50450,10,2,3,No
10870,10,3,1,No
45539,6,3,1,No
26435,6,4,5,No
13205,4,3,2,No
6562,9,1,1,No
669,13,5,3,No
49990,2,4,1,No
15305,8,2,2,No
29049,3,4,3,No
42221,14,2,3,No
30394,4,4,2,No
23326,1,5,4,No
12560,2,1,3,Yes
28823,13,5,2,No
39757,6,3,1,No
30585,2,5,3,No
56084,14,4,5,No
12880,12,5,5,No
23872,10,1,2,No
6312,0,1,1,Yes
50958,9,3,3,No
53910,14,1,4,No
43921,4,4,4,No
4964,2,2,5,Yes
54515,9,2,1,No
12403,12,3,1,No
21713,4,5,3,No
36061,1,2,1,Yes
36829,8,2,3,No
29146,6,5,4,No
57158,3,1,2,Yes
7719,3,1,3,Yes
18407,9,5,3,No
4259,6,1,2,No
2259,9,5,5,No
47720,5,1,4,No
30449,3,3,5,No
21576,10,4,1,No
47284,7,3,3,No
9191,3,3,5,No
5408,8,5,2,No
8268,13,3,2,No
47417,2,5,4,No
35002,5,3,4,No
4733,1,5,4,No
