employee_id,performance_rating,projects_completed,manager_feedback_score,review_date
10475,2,4,4.2,2019-11-21 15:30:29
10316,3,6,3.9,2022-04-13 11:04:34
1846,4,8,2.0,2021-08-26 21:06:29
985,4,3,2.8,2022-08-30 11:16:04
40361,4,9,3.2,2020-06-29 03:41:10
5800,5,8,2.0,2019-04-13 10:47:35
46188,4,1,3.4,2022-08-24 00:58:08
57835,1,6,1.4,2023-09-12 20:54:02
52738,4,2,4.0,2024-07-13 07:58:13
14101,4,3,1.4,2021-05-24 22:33:24
36737,4,5,3.1,2019-04-26 15:29:49
11716,5,6,2.1,2019-04-09 21:19:54
48171,5,9,3.4,2019-11-17 00:37:15
50757,1,1,1.6,2020-05-18 14:36:30
12472,4,0,2.5,2020-08-09 03:32:34
23660,2,1,5.0,2018-05-27 14:05:50
48284,4,6,2.7,2018-06-30 21:42:39
22882,5,2,1.7,2018-10-14 17:31:32
13348,3,4,2.4,2023-11-13 08:58:02
27280,2,1,2.5,2018-02-02 18:03:09
659,5,9,1.0,2021-09-24 20:06:06
3592,3,0,2.2,2024-06-26 15:47:14
13752,5,8,4.5,2024-01-12 02:29:53
4027,2,5,1.5,2020-12-13 13:51:08
36541,1,4,1.6,2022-11-04 11:24:58
5289,4,5,3.1,2022-10-26 02:29:22
14517,5,1,3.4,2020-01-07 09:35:34
53320,5,7,4.4,2023-02-08 09:03:41
53828,3,9,1.2,2021-02-23 06:40:05
42975,2,7,1.5,2019-02-03 16:39:07
1207,4,1,1.9,2018-05-11 14:12:16
50343,3,3,4.0,2022-01-09 21:48:43
41560,5,2,4.5,2021-10-07 20:56:08
3752,1,4,3.0,2020-05-08 13:31:49
1959,2,6,4.6,2019-04-15 14:51:32
50155,5,6,2.0,2023-01-06 14:26:05
22916,4,1,4.3,2019-07-10 14:07:51
35177,3,5,2.4,2020-01-26 17:10:45
45252,4,10,4.8,2023-03-10 03:42:37
15441,3,11,3.8,2018-12-03 06:53:56
51818,4,9,1.8,2018-10-07 11:14:19
55416,1,7,1.4,2021-02-25 23:06:45
24940,3,4,2.2,2018-09-08 23:19:51
54668,5,10,3.2,2018-06-27 07:30:11
30305,2,1,2.5,2020-02-15 04:52:32
20255,5,11,3.0,2022-06-02 16:31:53
15178,5,5,1.1,2020-11-07 15:58:16
3745,3,8,2.0,2019-01-29 03:48:46
33219,4,5,2.7,2022-10-13 12:34:16
42484,2,6,1.3,2020-02-08 01:34:44
42808,3,1,3.3,2020-01-05 16:41:37
34213,5,9,2.4,2023-06-02 17:39:01
11339,3,6,3.4,2022-12-28 00:00:36
31038,5,5,1.9,2020-12-29 06:58:41
44012,3,1,2.9,2019-09-21 05:07:37
19564,4,4,2.8,2023-07-10 06:07:02
42454,5,11,4.7,2020-02-06 23:49:42
40270,4,8,1.1,2021-11-03 22:16:21
59424,3,2,2.1,2018-08-21 02:18:20
11719,5,9,1.5,2020-06-30 21:57:30
22490,1,7,2.4,2018-12-31 02:19:07
38337,2,10,3.7,2018-12-26 09:26:27
49902,4,11,1.5,2019-07-05 16:56:00
20010,4,2,1.5,2019-04-03 21:10:03
39570,5,7,2.1,2024-01-22 05:34:01
56377,1,9,2.6,2024-09-25 06:02:35
12454,4,7,1.9,2021-10-25 10:26:22
10359,1,11,4.9,2023-10-03 18:39:59
44240,3,6,2.6,2018-09-06 06:08:12
10452,3,8,4.3,2020-07-07 06:42:31
15906,1,9,2.5,2021-03-31 10:06:08
7493,5,8,3.7,2019-08-11 21:47:25
44494,1,3,4.5,2021-07-15 08:49:05
6033,4,2,2.6,2018-08-14 20:08:09
55498,2,4,1.4,2018-12-20 18:02:13
57684,4,5,3.8,2024-08-04 18:31:14
54124,2,7,2.2,2023-12-30 09:28:11
16626,3,4,3.5,2024-04-13 06:15:24
9549,1,8,1.9,2018-08-16 14:49:11
58106,1,4,3.4,2024-01-21 08:20:16
38841,5,6,2.9,2020-04-15 13:02:49
16646,2,10,3.9,2020-03-06 00:44:02
20694,2,2,3.7,2020-09-08 23:53:16
44076,1,7,4.8,2024-06-09 09:18:28
14271,1,0,3.3,2022-01-07 18:44:36
56487,5,4,1.8,2024-01-26 05:28:57
40368,5,6,4.7,2020-01-26 20:09:53
55726,2,8,1.1,2020-05-01 11:03:19
23819,5,10,2.3,2024-06-14 04:35:32
25623,4,1,3.5,2021-03-12 00:17:30
40229,4,5,1.4,2022-06-11 23:42:16
1033,4,6,1.3,2018-01-16 20:09:40
59879,2,9,3.7,2024-09-03 11:22:15
7289,2,1,2.1,2022-05-16 06:31:59
25056,3,1,1.0,2018-07-08 10:28:12
17198,2,2,3.1,2019-03-07 22:08:30
42286,1,9,4.3,2018-08-30 05:07:50
41976,3,8,1.4,2023-01-11 21:49:16
34673,2,5,4.3,2018-03-31 18:26:32
52172,2,4,1.9,2023-05-05 21:46:20
22929,5,1,4.3,2023-09-07 20:25:36
52835,5,3,3.9,2019-06-20 04:16:37
30548,1,7,1.2,2023-01-08 21:30:22
56275,5,11,1.3,2024-03-30 18:21:46
6608,2,8,2.8,2018-05-06 15:36:19
42957,3,11,4.9,2018-05-07 20:59:51
7370,4,9,4.0,2021-06-09 14:01:33
51611,1,6,2.0,2020-03-25 10:15:37
7088,1,2,1.5,2018-12-09 06:48:57
25493,5,10,3.4,2020-02-26 01:15:31
33630,2,2,3.4,2020-04-03 02:13:21
18559,2,2,2.8,2019-12-26 00:10:10
13806,2,9,2.5,2023-01-31 15:37:51
51332,4,10,2.9,2023-06-25 18:34:49
54412,4,6,2.3,2022-07-26 06:26:23
16616,4,2,4.0,2022-10-22 05:32:57
26306,4,8,2.0,2021-04-10 18:39:56
7162,5,9,3.2,2019-09-12 15:28:53
58307,4,9,4.1,2022-08-10 07:21:50
11299,5,6,1.8,2021-05-31 03:54:38
49872,5,9,5.0,2021-09-14 15:24:41
13117,3,3,4.9,2020-06-06 01:41:05
6453,1,11,3.3,2020-10-03 00:09:35
41960,2,3,4.9,2024-12-23 10:36:45
7201,2,3,4.8,2018-05-13 15:16:09
22738,4,1,4.1,2022-04-08 12:36:04
45605,2,7,3.5,2021-10-26 16:46:51
14890,2,9,2.2,2019-03-31 22:10:00
12174,2,10,4.7,2023-12-06 10:11:28
50364,5,4,4.7,2020-12-05 14:50:18
24808,2,3,1.7,2019-10-18 04:35:32
52472,4,5,2.8,2022-08-03 14:54:14
4194,2,7,3.2,2018-03-18 01:02:34
18632,1,1,1.3,2019-09-08 10:44:12
23961,5,6,1.3,2021-03-29 20:12:49
33181,2,0,4.4,2022-01-07 21:47:01
22129,5,7,2.1,2022-08-24 08:59:01
44491,4,2,2.9,2022-09-09 11:29:29
31719,1,6,3.3,2020-01-24 08:01:22
13898,4,9,2.4,2019-12-12 21:10:49
45937,1,9,2.4,2022-07-30 08:30:01
49233,2,1,4.0,2023-01-20 04:18:34
57705,1,9,1.5,2019-03-04 15:39:12
23346,2,6,1.8,2024-12-30 20:46:50
39340,1,8,4.4,2018-02-18 08:07:39
3183,5,2,3.8,2020-08-08 23:21:54
23514,2,4,2.9,2022-05-02 07:49:48
46672,2,9,2.1,2023-09-07 02:04:30
21099,3,9,3.9,2022-06-07 11:54:24
8630,2,1,2.8,2019-11-15 15:18:20
27851,2,4,3.5,2022-11-21 13:59:52
39159,3,4,2.7,2021-06-28 19:21:59
47742,2,0,1.3,2019-06-19 22:14:04
17258,1,6,1.6,2023-03-29 23:12:45
9277,5,4,3.5,2021-12-16 07:09:56
21577,4,3,2.6,2020-10-04 06:23:33
14816,3,11,1.4,2018-12-14 01:35:44
37165,3,1,1.9,2022-04-28 02:15:05
1041,2,11,3.3,2021-09-21 18:44:45
38435,3,7,1.3,2021-04-12 05:35:10
14459,2,8,2.8,2018-09-03 23:30:03
9799,1,10,3.6,2018-10-16 16:06:30
24573,5,0,2.7,2024-11-10 14:35:24
32406,4,7,4.3,2021-11-10 10:14:40
9871,3,8,2.3,2023-09-17 12:12:24
21405,3,6,3.5,2023-05-31 16:28:58
11478,2,4,3.6,2023-02-09 09:59:56
11219,3,7,2.2,2021-05-01 19:20:44
59737,3,7,3.6,2023-06-11 12:44:03
38297,3,5,3.0,2019-03-07 10:59:54
16002,1,2,1.8,2022-04-11 01:19:34
58834,5,8,3.2,2023-04-17 03:31:11
14888,5,9,2.2,2022-09-05 16:34:09
32624,4,1,3.5,2018-01-05 21:06:05
32463,2,5,1.7,2024-09-22 07:19:13
37866,3,1,2.9,2023-05-06 16:55:43
8014,2,10,1.8,2023-06-06 05:42:11
30732,3,11,2.1,2020-06-02 03:17:47
18173,5,1,4.6,2021-11-24 15:56:15
17281,5,4,1.8,2022-11-05 00:59:20
34138,5,11,2.6,2021-07-19 12:18:23
29809,3,5,3.3,2024-05-02 06:04:36
9287,5,0,4.6,2018-07-14 17:16:08
47018,4,10,2.7,2023-02-12 13:11:23
5866,4,11,4.8,2021-09-18 05:27:02
43443,2,7,3.8,2022-06-15 13:35:24
44784,5,10,1.1,2022-11-01 10:28:18
14714,4,1,1.6,2018-11-14 23:11:36
51085,4,9,2.4,2023-06-02 01:14:16
12840,5,1,3.6,2022-07-31 06:41:35
22220,3,11,1.5,2022-06-03 17:38:33
50331,4,1,2.7,2023-09-15 21:51:05
30457,3,11,4.5,2023-04-08 15:29:24
37871,2,0,4.9,2018-12-08 15:35:36
52483,5,11,2.6,2023-02-23 00:16:12
55056,2,11,3.9,2020-02-01 20:52:55
20894,4,3,1.1,2021-07-21 02:53:46
24755,4,5,2.1,2023-03-06 00:08:51
21971,3,11,4.7,2019-09-02 15:05:43
14748,2,11,3.6,2019-03-22 06:48:20
32230,4,9,3.5,2020-06-20 22:33:18
33708,1,8,1.6,2022-03-15 07:37:40
44115,2,10,4.2,2023-04-14 12:01:22
53369,3,9,3.9,2024-05-09 02:30:30
18575,2,11,4.9,2024-04-01 02:53:31
49308,2,0,4.2,2021-02-21 16:23:04
38871,4,4,3.0,2018-02-06 11:20:10
24030,3,2,1.1,2022-12-08 02:29:26
36186,1,5,1.5,2022-05-15 10:30:45
34197,1,7,1.9,2018-04-25 01:31:57
51767,2,6,3.9,2022-01-04 06:21:31
57445,5,9,3.3,2019-07-02 15:38:31
27817,5,5,2.3,2022-10-01 21:04:37
23581,1,10,3.3,2023-11-05 11:52:43
14707,5,0,2.5,2020-04-11 02:58:37
43721,5,5,2.7,2019-01-15 10:53:02
3660,5,9,1.6,2020-11-11 13:37:02
33049,3,1,1.9,2021-02-12 06:52:19
42103,1,7,2.0,2022-09-09 13:10:01
30204,4,9,3.4,2019-02-01 23:57:15
707,5,3,3.7,2021-10-04 20:23:08
22499,2,11,1.2,2024-02-12 09:56:28
59088,4,10,3.6,2021-08-20 23:14:10
41931,1,5,2.2,2019-02-02 16:08:57
43215,3,4,1.5,2024-12-15 12:47:15
32178,5,3,2.8,2018-04-23 14:16:44
38109,1,11,4.4,2022-09-06 15:10:18
37265,3,4,3.7,2020-10-20 11:57:03
24355,2,1,4.0,2018-03-27 02:02:55
23082,2,0,1.5,2021-05-05 12:21:58
32035,1,0,4.2,2018-06-03 23:54:28
44428,3,11,3.6,2024-09-12 20:00:48
38789,3,6,4.3,2019-03-27 21:31:20
20598,2,0,4.4,2019-03-28 11:28:45
58372,2,11,3.3,2021-01-03 19:31:12
46208,4,5,3.5,2021-02-19 04:15:12
20311,3,6,1.0,2020-12-02 10:17:02
14612,5,10,2.6,2019-10-21 17:43:33
59678,3,8,3.9,2021-12-20 20:20:17
22800,4,2,4.7,2020-08-20 17:48:27
40131,3,4,2.6,2022-06-29 02:43:53
7730,5,3,3.4,2024-06-19 18:33:02
25084,5,9,4.0,2018-05-13 19:35:13
9177,2,11,3.6,2022-12-11 18:23:37
58436,1,6,1.5,2018-03-25 19:12:06
37167,2,11,2.3,2023-07-10 12:00:12
30725,4,0,3.9,2019-11-01 01:58:35
38423,3,11,1.5,2023-02-04 06:57:14
24544,2,4,2.4,2022-05-21 04:41:36
49224,5,10,2.7,2020-04-12 03:16:11
52243,3,6,3.9,2024-12-13 09:28:13
27816,4,6,1.3,2020-11-25 12:58:31
38879,1,3,4.8,2023-07-09 07:47:13
54712,5,10,1.1,2018-03-20 07:32:12
3689,5,11,2.3,2022-02-01 14:26:17
25682,5,6,2.3,2021-04-05 19:31:21
56076,4,2,3.0,2022-06-08 03:10:51
29894,1,5,2.8,2024-10-31 10:25:22
5346,5,9,1.0,2023-06-30 08:23:50
12612,2,3,3.8,2019-10-29 18:26:17
29207,5,6,1.5,2022-07-07 04:39:33
1836,2,11,4.6,2024-08-13 11:16:32
43697,1,3,3.4,2023-11-26 06:40:55
12412,3,3,2.1,2024-08-20 05:32:04
888,4,11,2.5,2023-07-10 08:06:58
29713,3,8,4.4,2024-10-24 02:17:12
12184,2,3,3.5,2023-01-15 23:14:35
18797,5,1,4.3,2019-06-07 09:24:11
55409,2,6,4.2,2018-04-07 16:21:26
304,5,9,3.2,2021-06-26 05:58:02
26133,2,2,1.1,2024-08-26 18:54:15
30398,1,6,1.0,2019-02-06 20:50:54
19737,5,11,4.1,2022-03-30 02:38:23
8201,1,0,3.7,2024-01-25 05:23:00
52070,2,8,4.2,2019-03-31 17:32:17
22412,3,7,1.1,2020-05-16 22:38:52
44799,2,6,1.5,2019-12-15 00:34:39
27495,2,1,1.8,2020-08-29 09:24:12
49101,1,6,1.8,2022-02-25 06:47:23
45255,3,5,4.8,2022-05-11 20:25:52
30607,5,2,2.2,2018-06-11 18:55:26
46862,3,11,2.2,2019-12-02 23:45:47
50994,2,0,2.7,2020-04-16 01:49:36
32240,4,6,4.3,2018-12-26 00:06:50
28544,5,8,3.9,2021-01-23 09:16:58
40444,5,7,3.5,2023-02-28 07:37:39
15614,4,8,4.0,2023-02-21 00:37:09
58830,1,9,4.0,2023-11-29 06:35:24
15419,5,3,1.1,2023-10-02 18:40:01
7957,3,6,4.2,2021-10-18 08:02:38
31897,3,1,4.5,2022-09-09 00:57:47
28176,5,1,2.1,2018-04-12 11:08:44
15260,5,9,3.3,2023-03-08 16:54:19
33535,2,2,4.4,2019-03-09 18:51:53
52226,3,0,1.2,2023-06-24 02:48:50
27965,2,3,2.3,2024-01-20 14:48:01
45602,1,5,4.3,2020-10-13 08:38:01
9342,1,11,3.1,2022-07-05 23:46:45
6595,1,11,4.0,2020-12-12 08:40:12
49753,3,11,1.2,2020-04-06 05:13:23
24409,2,7,1.7,2019-10-14 10:23:01
4312,3,3,3.8,2018-08-31 07:03:16
51081,5,2,2.4,2024-09-19 08:54:26
15875,1,2,2.3,2023-12-02 16:23:06
30197,2,7,4.4,2024-10-28 02:46:47
21192,4,5,3.6,2020-04-15 21:13:10
40225,2,5,2.8,2019-03-16 04:25:57
15403,3,0,3.3,2021-03-11 06:07:49
24912,2,6,2.3,2018-07-30 13:47:06
53146,2,6,4.6,2021-10-27 14:05:05
23373,3,11,3.5,2024-10-04 23:36:31
756,2,4,4.8,2020-03-02 15:18:30
1718,4,10,1.3,2024-06-15 17:43:49
22434,1,10,1.8,2018-07-01 06:50:53
20312,3,1,3.0,2020-12-15 16:47:31
10490,4,8,1.4,2024-08-02 00:21:33
10346,5,5,2.8,2024-02-10 20:28:20
43731,3,5,2.2,2020-05-02 17:30:02
59994,4,7,4.7,2024-06-19 04:39:16
41712,1,6,4.6,2022-10-13 01:39:09
30650,5,5,5.0,2024-12-23 17:39:46
37598,5,8,3.2,2022-04-01 09:53:37
13726,1,5,1.8,2023-08-02 15:20:28
59485,3,6,1.4,2019-11-13 03:30:36
37038,5,11,3.3,2023-10-22 02:04:47
19159,2,4,3.6,2022-05-24 07:16:47
9681,5,3,4.9,2020-01-22 10:06:25
53808,5,7,1.6,2019-09-12 21:41:53
32935,3,9,3.6,2020-06-09 20:00:06
6759,1,11,1.8,2023-06-04 08:49:27
24125,1,10,2.4,2023-11-10 23:14:58
2131,3,4,4.9,2023-02-21 20:25:43
17564,3,8,2.7,2022-11-14 02:35:00
52841,3,2,3.5,2019-07-08 01:36:21
4690,5,8,1.6,2019-01-17 15:56:49
30140,2,5,3.5,2018-11-30 00:22:37
7913,1,8,2.9,2023-05-05 23:54:12
19053,4,9,3.3,2024-04-11 02:32:15
58250,4,9,2.8,2019-08-16 18:21:25
4936,3,6,2.2,2023-12-27 18:06:35
37962,4,7,2.3,2019-06-16 03:45:36
40940,2,11,4.1,2021-03-26 23:40:40
17402,1,7,4.2,2020-05-26 15:45:53
11684,5,8,4.8,2024-12-20 05:57:29
45284,1,11,2.2,2024-08-10 04:46:29
13086,5,0,1.9,2023-11-18 14:50:39
48361,2,0,2.2,2022-12-28 22:59:48
43250,3,9,1.9,2021-08-20 22:10:27
40833,3,0,3.4,2022-03-01 07:16:54
25377,2,2,1.5,2020-10-07 03:57:36
11831,3,11,3.7,2020-08-13 13:42:56
12432,4,3,2.8,2019-03-28 14:38:28
22120,4,7,1.1,2021-01-13 00:05:42
16761,5,6,2.5,2019-11-18 06:45:02
8907,5,6,2.5,2018-12-31 06:35:49
5932,2,1,3.8,2019-09-16 18:49:33
28484,4,4,2.7,2018-11-27 14:34:03
197,4,6,1.4,2022-11-20 08:13:54
42609,1,2,2.7,2022-07-27 05:30:53
24852,5,7,1.3,2023-12-28 06:08:55
50741,1,4,3.6,2023-02-28 01:58:33
47455,1,11,2.9,2018-05-13 13:39:06
57724,1,6,3.0,2021-02-23 08:27:18
29901,1,4,3.4,2023-07-12 02:25:56
7768,2,6,2.3,2020-10-04 07:23:25
27214,3,9,1.6,2021-09-08 15:06:06
30973,3,10,1.6,2020-07-30 02:14:17
24402,4,4,4.4,2023-01-12 02:46:06
58392,5,8,2.0,2018-11-06 12:47:51
32164,5,3,1.4,2021-08-23 09:13:43
39614,2,7,1.4,2018-02-27 10:09:45
54278,2,9,1.3,2019-05-12 02:23:06
51072,5,5,1.2,2018-10-17 13:56:28
2641,3,9,2.5,2021-09-22 14:57:48
51753,3,7,4.5,2018-08-02 21:28:13
6827,2,0,3.8,2023-11-23 02:27:47
3650,2,10,2.4,2024-02-08 22:54:08
1681,4,10,4.8,2024-08-03 17:02:21
40052,4,11,3.8,2018-11-30 12:29:01
32168,3,0,2.4,2019-07-07 17:51:05
17520,2,9,4.0,2024-11-21 23:01:13
28342,5,4,3.2,2021-10-24 22:57:09
25238,4,3,4.4,2024-08-04 03:28:23
14099,5,6,2.1,2024-07-24 17:09:52
19852,1,6,1.4,2020-02-04 03:24:53
14203,2,3,1.3,2022-07-01 21:24:05
8392,1,0,1.7,2018-11-11 14:46:48
9269,3,7,3.0,2022-10-06 05:30:47
43416,3,9,1.4,2024-06-20 02:40:37
55159,2,0,3.8,2022-01-30 15:46:14
15838,3,9,3.1,2021-03-06 02:40:58
53089,1,11,2.5,2022-02-16 12:32:29
49697,5,7,4.0,2024-07-21 08:47:31
16391,4,2,1.6,2018-03-13 02:32:09
3308,3,8,4.4,2018-06-26 21:59:16
50025,3,4,1.6,2023-11-20 16:14:18
54545,1,6,3.6,2023-06-02 04:00:36
59778,3,10,4.1,2020-11-27 21:32:02
485,3,5,1.8,2020-01-07 05:44:32
40418,5,10,2.9,2019-09-10 07:39:28
57030,2,11,1.8,2018-06-12 20:45:32
50629,5,2,3.3,2018-09-14 01:09:48
43248,5,3,5.0,2020-08-16 11:50:49
29198,5,8,1.2,2018-09-06 11:31:37
13073,4,9,4.8,2018-03-22 12:46:16
29480,1,4,3.9,2024-09-13 00:53:20
26154,3,7,4.1,2020-03-01 21:46:38
15548,1,10,4.0,2019-02-10 21:29:36
48542,3,9,4.2,2020-11-16 02:25:28
36055,5,10,2.8,2023-05-10 13:25:47
49153,2,1,3.5,2021-01-10 03:33:31
2763,3,1,1.5,2022-12-26 12:11:41
52914,4,3,4.7,2020-10-19 02:51:52
12393,1,9,3.4,2023-09-13 16:34:05
22396,3,1,3.0,2018-08-16 12:48:20
40848,1,1,2.1,2024-03-07 03:30:46
18869,5,1,3.3,2024-06-11 17:17:22
16249,4,0,4.6,2024-06-19 18:38:52
50223,5,9,3.4,2020-07-17 12:42:13
56872,2,2,1.1,2022-07-19 00:51:03
54639,4,8,2.7,2020-11-25 02:51:13
17398,3,5,3.8,2021-01-15 22:47:45
21275,1,7,2.8,2021-09-26 19:28:21
36049,1,7,2.8,2018-04-27 05:36:54
57965,3,8,4.2,2024-03-23 15:51:59
35228,4,0,4.0,2023-10-04 13:49:55
2618,5,4,3.7,2024-06-06 02:12:53
6041,5,7,3.1,2024-12-02 19:17:14
19458,3,6,1.4,2024-08-25 10:50:09
5757,3,1,1.9,2020-05-08 08:37:10
35549,4,4,4.9,2024-09-01 01:06:03
23687,1,0,2.0,2019-05-09 23:07:50
39482,4,10,1.6,2018-07-27 00:25:01
19559,4,11,1.9,2018-04-19 15:51:23
18479,2,7,1.5,2023-03-13 21:56:19
45670,4,2,3.4,2020-10-31 14:24:42
14839,2,9,3.9,2021-11-03 03:11:46
30767,1,10,4.3,2021-06-22 09:02:15
59971,5,1,2.2,2021-09-27 18:57:58
44893,1,10,2.4,2018-08-13 19:38:57
38555,2,1,3.2,2020-12-10 06:13:33
2874,2,8,2.8,2020-12-19 19:11:54
19604,1,3,4.6,2021-04-20 07:17:03
911,4,1,3.4,2021-09-28 08:11:22
20956,2,1,1.3,2023-01-11 14:16:59
33081,2,9,3.2,2018-06-18 16:14:01
29777,5,8,1.9,2018-06-09 15:41:45
1721,3,11,3.4,2022-04-30 10:34:35
50199,4,2,4.5,2022-07-03 09:25:12
40653,4,5,2.0,2018-03-24 01:35:04
22027,5,5,2.3,2024-06-03 02:28:30
21690,5,4,4.3,2019-09-30 05:51:51
4633,3,3,3.1,2019-06-16 04:01:25
36520,2,8,1.4,2018-03-22 03:35:35
20791,1,7,2.8,2018-03-09 04:04:13
40148,4,1,3.5,2023-04-04 18:54:12
4520,5,1,3.4,2022-02-21 12:53:18
8055,4,2,1.3,2019-06-26 12:39:12
31884,3,4,4.5,2023-11-21 08:56:03
50669,1,5,1.5,2021-10-29 07:23:41
44013,4,6,3.0,2019-05-12 06:07:41
57781,5,5,3.0,2019-04-05 05:07:44
49989,2,2,3.3,2022-10-21 15:37:04
39158,2,5,2.3,2020-05-06 14:54:29
24143,4,2,3.9,2019-08-20 20:20:02
26748,3,5,4.3,2020-03-16 05:28:31
27081,1,6,3.2,2019-03-07 01:50:44
49082,5,0,2.7,2022-09-26 10:55:07
26059,4,1,2.5,2018-08-26 02:23:53
26722,5,4,3.1,2019-09-09 02:03:14
34206,4,9,4.9,2022-11-21 23:15:22
33447,2,11,1.8,2023-10-08 01:20:32
53578,4,1,4.3,2018-10-19 03:19:23
6037,4,0,4.3,2021-10-22 05:14:09
1902,1,4,1.2,2023-02-09 17:09:30
10041,4,3,3.9,2018-08-11 03:42:19
9647,2,10,4.3,2024-07-18 23:27:02
28043,4,1,2.3,2019-09-05 14:30:02
3374,1,2,2.7,2024-08-21 09:01:29
30664,5,5,4.2,2023-05-24 23:13:47
31012,4,11,3.5,2022-06-24 13:36:19
28578,2,6,2.6,2020-06-28 19:01:41
37955,3,9,4.9,2021-07-01 16:09:26
49328,1,6,4.3,2020-06-14 14:25:39
32402,5,8,1.4,2024-09-14 16:05:42
28995,2,4,4.7,2022-08-14 05:56:04
9210,3,1,3.5,2024-07-01 14:07:05
16986,2,3,3.5,2024-05-14 01:39:07
8184,5,8,4.4,2019-06-13 00:41:21
9836,3,9,4.7,2023-07-15 15:23:06
49092,5,1,4.4,2018-08-17 19:35:42
4862,5,9,3.3,2023-05-08 07:11:38
5967,4,0,3.9,2018-08-23 11:38:20
3734,4,5,3.5,2022-03-09 19:46:15
36867,1,6,2.8,2023-01-21 05:16:31
812,3,4,4.1,2024-06-16 08:46:38
45633,5,3,1.8,2020-05-28 03:27:38
47074,3,3,3.5,2024-08-06 19:54:26
54782,3,1,4.5,2020-03-25 01:22:18
50864,5,5,2.6,2019-03-29 13:25:48
35376,1,11,1.5,2018-03-08 03:42:24
26607,1,1,4.7,2024-01-21 00:57:45
16105,5,7,4.9,2018-11-09 01:51:31
23143,2,11,2.1,2021-11-25 18:06:08
55109,5,11,4.0,2023-12-17 07:30:01
55975,1,1,2.0,2018-02-19 06:08:21
24583,3,4,4.3,2019-06-09 05:55:44
2104,1,11,3.9,2022-03-30 23:18:49
2968,2,2,1.7,2021-04-02 23:32:29
47143,4,5,2.5,2019-04-19 02:29:16
46900,4,0,2.9,2019-12-24 08:28:12
39515,4,7,1.3,2021-09-09 11:46:53
38342,3,6,1.7,2019-11-06 16:29:50
19350,2,8,4.0,2022-08-01 20:30:58
44109,1,0,2.1,2021-06-13 00:49:09
19060,4,9,1.8,2018-04-30 05:14:41
2359,3,4,3.3,2018-07-03 17:02:43
38932,4,6,3.9,2023-05-15 10:58:09
30303,1,0,4.4,2023-07-07 08:04:39
40383,5,8,3.1,2020-06-22 02:55:19
50120,1,4,4.5,2022-06-04 18:52:53
50089,2,3,2.8,2024-07-08 05:29:41
47436,2,0,2.7,2018-01-14 11:43:15
7555,1,2,4.8,2021-04-15 22:58:58
14105,3,5,2.0,2024-12-12 22:20:51
37801,4,6,3.8,2021-05-19 04:36:48
45474,5,8,1.1,2018-08-27 18:30:55
17364,4,3,2.0,2022-02-23 03:45:02
11824,3,5,1.9,2019-04-12 06:36:14
56284,3,2,2.3,2023-10-23 18:50:02
14705,2,7,3.4,2021-07-11 22:59:20
22663,2,1,4.0,2023-03-23 12:05:10
34669,3,11,4.4,2019-05-14 19:15:00
22322,2,7,2.6,2023-08-07 21:55:31
57693,1,4,2.9,2020-01-11 09:18:34
21447,4,0,2.5,2023-06-17 19:12:45
36809,1,11,4.3,2020-02-25 11:51:25
52478,3,0,1.7,2024-07-22 17:42:23
9828,2,8,1.0,2024-07-09 11:20:54
54640,1,0,3.7,2020-03-07 04:04:38
4798,5,5,2.6,2019-04-22 13:49:29
15998,5,3,4.7,2024-11-28 17:39:03
5980,2,7,4.3,2023-08-04 19:43:24
25739,3,2,1.8,2023-12-06 02:49:39
25267,5,5,4.1,2023-02-08 23:50:00
34598,2,7,1.1,2023-09-15 00:53:32
54904,5,9,1.3,2021-01-01 06:05:18
48201,1,1,1.0,2018-10-02 07:48:12
32921,1,0,2.7,2023-08-27 10:03:30
9533,3,7,1.5,2023-09-13 21:59:34
6896,3,8,2.0,2022-05-09 15:52:12
12216,5,0,3.6,2019-09-24 03:14:18
1732,1,1,1.6,2019-08-21 02:24:35
54720,3,9,1.4,2022-02-12 16:52:08
40727,3,10,1.5,2020-03-24 00:44:20
56251,2,1,2.0,2020-06-21 19:00:30
12797,5,4,4.1,2024-08-30 08:26:57
7764,2,9,3.4,2022-12-28 07:22:26
4226,3,10,2.7,2023-01-11 07:54:13
19772,2,3,3.0,2019-12-23 20:23:21
54817,3,3,1.4,2019-08-27 20:52:12
58986,5,7,3.1,2021-10-18 04:07:44
9441,1,7,2.0,2024-01-09 14:25:29
19145,3,5,3.6,2018-07-19 11:49:01
4199,3,4,2.1,2019-01-18 18:09:10
39666,5,7,2.9,2020-01-27 19:21:03
27460,5,10,4.7,2020-08-06 14:34:00
21596,3,3,4.4,2018-05-19 09:21:22
42227,4,9,3.7,2021-10-28 12:39:45
58169,3,11,2.8,2020-02-27 12:31:49
10990,1,6,4.8,2021-03-05 02:02:58
37458,1,9,2.6,2023-09-05 06:00:53
39963,5,10,4.9,2018-08-20 02:32:37
7411,3,5,3.7,2024-04-24 00:53:26
44734,5,7,3.4,2023-12-18 15:37:50
22297,4,0,3.2,2018-07-27 22:26:04
30457,5,5,2.8,2021-04-06 05:37:15
25632,2,2,5.0,2024-01-15 21:50:29
43642,2,11,3.4,2021-09-18 21:23:42
16886,3,6,4.7,2018-11-11 14:46:37
3410,1,0,4.9,2019-12-12 02:04:12
7562,3,6,1.8,2024-05-06 00:49:37
