employee_id,current_level,years_in_current_role,promotion_eligible
3132,Mid,3,No
12435,Senior,4,No
40250,Junior,0,No
330,Mid,7,Yes
13802,Senior,0,No
46569,Junior,0,Yes
59798,Senior,4,No
19965,Mid,5,No
56145,Junior,2,Yes
1865,Lead,5,No
38991,Mid,2,No
22221,Mid,3,Yes
5420,Senior,4,No
2820,Mid,4,No
55212,Senior,7,No
29795,Junior,0,No
44612,Junior,1,No
28598,Mid,3,No
26197,Lead,2,No
4137,Senior,2,No
8046,Junior,3,No
23115,Lead,0,Yes
23509,Junior,2,No
25029,Mid,1,Yes
45469,Junior,6,No
50744,Lead,3,No
5671,Senior,3,No
42852,Mid,0,No
45679,Lead,2,Yes
50281,Lead,1,Yes
14337,Lead,2,Yes
51762,Senior,1,No
16052,Lead,1,No
18146,Junior,2,Yes
52119,Senior,4,Yes
59179,Mid,1,No
46341,Mid,1,No
1459,Junior,5,Yes
15005,Junior,6,No
49658,Junior,2,No
28470,Senior,0,No
30671,Mid,7,No
30384,Lead,3,No
1977,Junior,4,Yes
27007,Lead,1,Yes
6778,Lead,5,Yes
57623,Junior,5,Yes
55547,Junior,0,No
52835,Junior,7,No
17886,Junior,0,Yes
46233,Senior,2,Yes
35115,Senior,0,Yes
52833,Lead,6,No
1469,Lead,5,No
41863,Mid,7,No
56169,Lead,1,Yes
20307,Mid,0,No
9433,Lead,5,No
28033,Mid,6,No
11199,Senior,2,No
51435,Mid,2,No
39933,Junior,6,No
42140,Mid,7,No
56586,Lead,3,Yes
40264,Senior,0,No
36976,Senior,0,No
24578,Senior,2,Yes
50746,Lead,7,No
39344,Lead,6,No
44602,Junior,1,No
2358,Mid,2,Yes
32046,Mid,2,No
29269,Junior,3,No
36425,Lead,4,No
43073,Junior,1,No
55984,Junior,7,No
36894,Lead,7,No
52666,Lead,5,No
17065,Senior,6,Yes
44910,Lead,0,Yes
59051,Mid,4,Yes
7042,Mid,2,No
54725,Junior,1,Yes
16156,Mid,6,No
52024,Senior,6,No
41985,Senior,3,No
27740,Mid,7,No
52504,Lead,2,No
57743,Senior,0,Yes
34322,Mid,5,No
54558,Mid,6,No
13472,Senior,1,No
11025,Senior,6,No
44793,Senior,5,Yes
34789,Lead,6,No
43444,Mid,3,Yes
172,Senior,1,No
36357,Junior,1,No
20887,Mid,2,Yes
38963,Mid,1,No
50968,Junior,2,Yes
56308,Mid,2,No
34918,Lead,6,No
23710,Lead,3,No
32379,Senior,6,No
48602,Junior,7,Yes
22919,Junior,1,Yes
59198,Mid,2,No
59330,Lead,1,No
51822,Mid,0,No
58449,Senior,1,No
21247,Senior,1,No
957,Senior,0,No
54054,Mid,7,Yes
24694,Junior,3,No
53754,Lead,2,Yes
13558,Junior,3,Yes
11007,Lead,0,Yes
38560,Lead,6,No
8486,Lead,6,No
14967,Mid,1,Yes
6014,Junior,1,No
29128,Mid,6,No
22694,Lead,5,No
9042,Junior,2,No
2260,Mid,4,No
22659,Junior,6,No
36607,Mid,3,No
52887,Junior,4,Yes
18050,Lead,5,Yes
16636,Junior,0,No
49109,Senior,6,No
361,Senior,6,No
37239,Junior,6,No
5077,Senior,1,No
24571,Lead,7,No
41038,Mid,5,Yes
5270,Mid,5,No
32312,Mid,5,No
15854,Senior,7,No
22526,Mid,1,No
40176,Senior,1,No
29612,Lead,3,Yes
34757,Junior,4,No
15796,Lead,5,No
51375,Lead,7,Yes
21499,Lead,4,Yes
52888,Junior,6,No
58964,Junior,2,Yes
23800,Senior,3,No
38814,Senior,2,No
47468,Mid,3,No
4314,Junior,0,Yes
8616,Junior,2,No
59132,Senior,6,Yes
46058,Senior,4,No
39424,Mid,2,No
46372,Senior,0,No
24367,Lead,6,No
46363,Lead,4,No
52661,Lead,0,No
14688,Junior,4,Yes
27988,Mid,6,Yes
45610,Mid,5,Yes
17197,Senior,5,Yes
18425,Senior,3,No
25521,Lead,0,Yes
30677,Senior,0,No
26764,Mid,4,No
12506,Lead,1,No
37007,Lead,6,No
7153,Senior,0,No
53618,Mid,4,No
36120,Junior,7,No
56009,Junior,1,No
44287,Senior,2,Yes
32751,Mid,0,No
5665,Mid,5,No
34673,Senior,3,Yes
38572,Mid,0,No
24566,Junior,6,No
46432,Mid,4,Yes
26524,Junior,5,No
38381,Senior,4,Yes
58687,Mid,1,No
49951,Senior,5,No
30013,Mid,0,Yes
30951,Lead,6,Yes
40912,Lead,1,Yes
22280,Senior,1,Yes
37271,Junior,0,No
42018,Senior,4,No
49529,Lead,7,No
27225,Junior,5,No
38109,Junior,6,No
323,Junior,2,No
56423,Junior,5,No
30377,Lead,5,Yes
23942,Junior,2,No
22850,Senior,4,No
10732,Mid,0,No
1102,Mid,4,Yes
37668,Lead,2,No
38285,Lead,6,No
18358,Senior,6,No
53014,Mid,7,Yes
21195,Junior,1,No
42862,Lead,4,Yes
22660,Lead,5,Yes
47955,Mid,6,Yes
36442,Senior,3,No
52546,Senior,6,Yes
48977,Lead,0,No
48076,Senior,4,Yes
29472,Senior,1,No
30598,Junior,1,No
46018,Mid,6,Yes
39258,Lead,0,No
24932,Mid,5,No
33377,Lead,0,Yes
46214,Lead,7,No
52410,Mid,7,No
10545,Senior,2,No
13446,Mid,2,No
10795,Lead,4,Yes
36289,Senior,0,No
10253,Mid,2,Yes
32960,Junior,2,Yes
23273,Lead,6,Yes
51190,Junior,7,Yes
5073,Lead,0,No
35147,Senior,0,No
31898,Junior,4,Yes
53658,Senior,0,No
13313,Lead,5,Yes
21983,Junior,5,Yes
22883,Junior,0,Yes
10259,Mid,6,No
47241,Lead,6,No
34002,Senior,4,Yes
17561,Lead,1,Yes
14473,Senior,4,Yes
30372,Senior,5,Yes
18281,Senior,3,Yes
42305,Mid,0,No
15375,Mid,5,No
29149,Senior,6,No
53073,Senior,6,Yes
45168,Lead,5,No
40633,Lead,7,Yes
39098,Mid,0,Yes
49204,Senior,2,No
47243,Lead,6,No
37972,Lead,2,No
24175,Senior,5,No
59574,Junior,2,No
24263,Lead,6,No
30323,Mid,0,No
48940,Junior,4,No
24336,Junior,2,Yes
54912,Senior,1,No
4783,Lead,6,No
33712,Senior,5,No
31077,Senior,4,No
18619,Mid,5,Yes
42292,Mid,7,No
15257,Lead,1,No
54121,Senior,5,No
33451,Mid,3,No
31955,Senior,3,Yes
26050,Junior,6,No
33428,Senior,7,No
30484,Mid,0,Yes
37057,Mid,6,No
19788,Junior,3,No
50563,Junior,6,Yes
46967,Junior,4,Yes
49871,Mid,2,No
52955,Senior,4,No
54204,Senior,3,No
47155,Mid,6,No
35337,Lead,0,No
36640,Lead,2,Yes
35955,Lead,4,Yes
4774,Lead,5,No
45601,Senior,4,Yes
51333,Lead,4,No
20310,Junior,6,No
56802,Lead,5,Yes
11450,Junior,4,Yes
50925,Senior,3,No
6577,Lead,5,Yes
3319,Senior,7,Yes
12867,Lead,7,Yes
51209,Mid,5,No
35942,Junior,6,Yes
9116,Junior,3,Yes
57067,Junior,0,Yes
52199,Lead,1,No
53150,Lead,6,No
48375,Lead,3,No
57581,Mid,7,No
31083,Senior,1,No
18642,Senior,4,No
17863,Senior,4,No
46694,Lead,4,Yes
22485,Junior,1,Yes
24762,Junior,5,No
29048,Junior,4,Yes
59715,Mid,1,No
37627,Lead,7,No
53145,Senior,6,No
239,Lead,0,No
26268,Lead,2,Yes
48937,Senior,4,Yes
43850,Senior,1,Yes
3803,Junior,0,Yes
26066,Lead,6,No
28221,Senior,6,Yes
15924,Lead,1,No
14669,Junior,2,Yes
18857,Senior,2,No
26082,Mid,0,No
16158,Lead,3,No
48858,Junior,6,No
52967,Mid,7,No
18103,Junior,1,No
54623,Mid,6,Yes
21871,Lead,0,No
36535,Junior,7,No
30811,Mid,5,Yes
47980,Senior,4,No
12236,Junior,3,No
33635,Lead,4,Yes
22462,Lead,7,Yes
46030,Senior,4,No
2543,Lead,5,No
47096,Mid,1,No
12074,Lead,0,Yes
13611,Lead,1,No
37608,Junior,5,Yes
39755,Mid,4,No
22190,Senior,6,Yes
12688,Junior,1,No
54874,Mid,6,Yes
56578,Junior,6,No
57326,Mid,4,No
18964,Mid,2,No
23584,Mid,7,No
10911,Junior,6,No
13656,Senior,7,No
47242,Junior,1,No
15778,Mid,1,Yes
41110,Senior,6,No
33106,Mid,4,Yes
44906,Lead,0,No
29898,Lead,5,Yes
36482,Junior,5,No
5760,Junior,0,No
20785,Junior,7,No
6799,Senior,6,Yes
47609,Senior,3,No
11733,Lead,3,No
37435,Lead,3,No
53400,Lead,0,Yes
16343,Junior,1,Yes
51860,Lead,2,No
42530,Senior,6,No
43604,Senior,4,Yes
43204,Mid,7,No
27054,Lead,3,Yes
31385,Mid,5,No
49673,Senior,0,Yes
2604,Lead,0,No
16013,Junior,4,No
7874,Senior,0,Yes
27699,Lead,7,No
26047,Mid,7,Yes
17301,Junior,1,No
28884,Mid,2,Yes
17535,Senior,6,Yes
42795,Mid,3,Yes
5408,Lead,1,Yes
6558,Junior,2,No
22190,Mid,0,Yes
35788,Mid,3,No
50925,Lead,7,No
34393,Mid,4,No
41289,Junior,7,No
33174,Senior,6,No
17221,Senior,2,No
49482,Senior,4,Yes
33649,Lead,7,Yes
52565,Junior,2,No
56841,Senior,2,Yes
53125,Senior,4,No
19488,Junior,2,No
25431,Senior,4,No
34268,Junior,2,Yes
31335,Mid,2,No
25623,Senior,5,Yes
19118,Mid,2,Yes
7675,Mid,1,No
50115,Lead,4,Yes
36373,Lead,2,Yes
23460,Mid,7,Yes
51610,Lead,3,Yes
10767,Lead,0,Yes
15016,Lead,0,Yes
56386,Mid,7,No
41133,Mid,4,Yes
12431,Lead,7,Yes
59308,Senior,0,No
20517,Lead,0,No
29606,Senior,1,No
8278,Junior,2,No
9806,Lead,1,No
35740,Lead,6,No
54399,Lead,0,Yes
15290,Senior,3,Yes
29919,Mid,3,No
35344,Lead,5,Yes
43037,Senior,4,Yes
16861,Junior,0,Yes
9937,Senior,0,No
36510,Junior,1,Yes
27724,Senior,6,Yes
40795,Mid,7,No
39498,Mid,0,Yes
39330,Senior,5,No
21116,Junior,4,No
42873,Mid,2,Yes
279,Senior,4,No
24956,Junior,1,Yes
45735,Mid,7,No
54277,Lead,7,No
34052,Senior,3,No
36675,Junior,6,Yes
33028,Lead,2,No
34632,Senior,6,No
41355,Mid,7,No
30832,Senior,5,No
51202,Mid,4,No
29021,Junior,6,No
18829,Mid,3,No
6991,Lead,4,Yes
37569,Mid,2,No
43965,Senior,2,Yes
47176,Junior,2,No
21884,Senior,2,No
12879,Lead,0,No
23504,Junior,1,No
43092,Junior,0,Yes
51509,Junior,4,Yes
47611,Lead,5,No
24364,Junior,1,Yes
42882,Lead,6,No
20758,Lead,0,No
29773,Mid,6,No
42839,Senior,6,No
23026,Junior,6,No
9827,Lead,5,No
32987,Mid,7,No
58090,Mid,7,No
12749,Senior,1,Yes
4801,Lead,0,Yes
3931,Junior,2,No
30734,Junior,4,No
27596,Senior,0,Yes
4629,Junior,6,Yes
42500,Mid,3,No
20151,Mid,6,No
17063,Senior,5,Yes
1351,Junior,4,No
15801,Lead,0,Yes
39837,Mid,6,No
1022,Lead,4,Yes
36323,Mid,3,No
32878,Junior,6,No
17434,Lead,5,No
45348,Lead,3,Yes
14438,Senior,5,No
9235,Lead,6,No
56411,Senior,2,No
43730,Junior,7,No
14558,Junior,4,No
22135,Senior,1,No
32433,Mid,4,No
25115,Mid,5,No
18099,Senior,4,Yes
20758,Mid,4,Yes
53991,Junior,7,No
39098,Senior,6,No
35074,Mid,6,No
46639,Lead,7,Yes
55736,Senior,0,No
1980,Junior,7,Yes
52487,Lead,2,No
21969,Lead,1,Yes
6656,Lead,4,No
23425,Lead,4,No
4566,Mid,2,No
38590,Senior,0,No
12470,Junior,0,Yes
15855,Senior,1,Yes
4648,Mid,1,No
2655,Junior,1,No
40751,Senior,2,Yes
11549,Mid,1,No
32941,Junior,7,No
26818,Junior,1,Yes
31988,Mid,4,Yes
32246,Lead,7,Yes
58930,Senior,7,Yes
1716,Junior,1,No
32758,Junior,3,No
39834,Junior,3,Yes
870,Junior,6,No
49668,Junior,0,Yes
53534,Lead,1,Yes
39281,Senior,0,No
24369,Mid,2,Yes
15821,Senior,4,Yes
29566,Senior,6,No
40198,Lead,4,No
9957,Senior,3,Yes
49490,Junior,5,Yes
24763,Junior,2,Yes
38318,Senior,3,No
8529,Mid,4,Yes
48140,Junior,0,No
58116,Lead,6,No
16194,Junior,0,No
42727,Senior,6,No
30880,Junior,6,No
19132,Junior,5,Yes
20769,Mid,0,No
58378,Senior,2,No
12767,Junior,7,No
30313,Mid,3,No
4298,Junior,7,Yes
12432,Senior,6,Yes
48524,Mid,6,Yes
37060,Lead,3,No
53026,Junior,2,No
3716,Junior,5,Yes
34561,Mid,0,Yes
4040,Mid,1,No
25048,Mid,5,No
4961,Mid,6,No
32553,Junior,5,No
81,Lead,7,No
3713,Lead,3,No
2535,Senior,4,No
30530,Senior,6,Yes
59030,Junior,0,Yes
46321,Mid,1,Yes
46581,Mid,0,Yes
11792,Senior,3,Yes
19444,Mid,0,No
55790,Junior,0,Yes
5310,Lead,7,No
3466,Junior,5,No
20076,Senior,3,Yes
34097,Lead,6,No
23947,Junior,2,Yes
31359,Senior,3,No
38417,Senior,3,No
19023,Lead,6,No
48101,Mid,3,Yes
13052,Senior,3,Yes
26,Lead,7,Yes
2082,Mid,4,Yes
26989,Junior,2,No
52191,Senior,0,Yes
34487,Lead,1,No
3195,Mid,7,No
38479,Mid,4,No
24410,Lead,5,Yes
7603,Mid,1,No
1376,Lead,5,No
24488,Mid,7,No
56082,Senior,0,Yes
5736,Mid,4,No
34875,Mid,3,No
54371,Mid,6,Yes
32868,Mid,6,No
20523,Lead,6,No
8793,Senior,1,No
57431,Senior,4,Yes
55308,Senior,3,No
33170,Lead,4,Yes
36610,Junior,1,No
14404,Senior,5,No
38842,Senior,0,Yes
17637,Mid,5,No
16749,Junior,7,No
12320,Mid,4,Yes
59131,Lead,1,Yes
39922,Mid,1,No
54838,Lead,2,Yes
9103,Junior,0,Yes
37292,Junior,4,No
1422,Mid,1,No
19657,Junior,7,Yes
46275,Mid,7,No
29877,Lead,3,No
55004,Mid,3,No
3622,Lead,7,Yes
9520,Mid,4,Yes
24920,Mid,0,Yes
6122,Senior,6,No
59811,Lead,1,Yes
46434,Junior,4,No
19944,Senior,3,Yes
52322,Junior,5,No
37893,Mid,5,Yes
8396,Lead,2,No
36327,Junior,1,Yes
43409,Mid,6,Yes
32845,Senior,4,No
48476,Senior,6,No
30800,Mid,0,No
30290,Lead,4,Yes
22556,Senior,0,No
30600,Senior,0,Yes
2008,Mid,7,No
23147,Mid,4,Yes
58716,Senior,0,No
18315,Mid,1,No
22130,Mid,3,No
41995,Senior,4,Yes
16371,Junior,4,Yes
24257,Junior,1,No
36301,Senior,3,No
56799,Senior,4,No
10375,Junior,2,Yes
57588,Junior,2,No
6099,Senior,1,Yes
23745,Junior,2,No
15122,Senior,0,Yes
6627,Lead,2,No
48175,Mid,3,No
31473,Junior,7,Yes
32030,Senior,6,No
44736,Mid,3,No
45118,Senior,1,No
48199,Senior,5,Yes
58926,Junior,6,Yes
27242,Mid,0,Yes
26723,Junior,1,No
52168,Senior,5,No
5112,Junior,2,No
25148,Mid,1,Yes
13863,Mid,5,No
15098,Junior,1,No
321,Mid,6,Yes
51319,Senior,0,No
58867,Senior,1,Yes
27130,Junior,6,No
1978,Senior,1,Yes
54358,Junior,4,Yes
51497,Senior,0,Yes
5349,Senior,1,Yes
22721,Junior,3,Yes
37904,Mid,3,No
1782,Senior,1,No
3367,Lead,1,No
28172,Senior,5,No
27446,Lead,6,No
11090,Junior,1,No
49833,Lead,5,No
30148,Mid,6,Yes
48386,Mid,0,No
2705,Senior,6,No
21566,Mid,1,Yes
51244,Senior,0,No
22496,Senior,0,Yes
41074,Senior,3,No
48148,Lead,2,No
46270,Senior,2,No
6745,Mid,5,Yes
28401,Junior,1,No
23449,Junior,4,Yes
40512,Mid,7,No
36243,Senior,3,No
14507,Senior,3,Yes
43815,Junior,5,No
26726,Lead,5,Yes
58556,Senior,6,Yes
53945,Mid,7,No
45456,Lead,2,No
21750,Senior,5,No
4027,Senior,2,No
52525,Senior,4,No
59607,Mid,1,Yes
59979,Senior,7,Yes
22477,Lead,6,No
10836,Mid,0,No
22436,Mid,7,Yes
32508,Lead,3,Yes
2941,Mid,6,No
41957,Junior,1,No
59631,Junior,6,No
43428,Junior,3,Yes
55966,Mid,2,No
2487,Junior,1,Yes
43564,Mid,2,No
1381,Senior,5,No
19300,Mid,2,No
53974,Senior,4,No
58983,Mid,1,Yes
42143,Senior,3,No
38602,Mid,6,No
6387,Lead,6,Yes
23789,Senior,0,Yes
26434,Senior,3,No
37797,Mid,2,Yes
13808,Senior,0,No
43338,Junior,4,No
59676,Mid,5,Yes
17986,Junior,2,No
19148,Junior,4,No
52487,Lead,0,Yes
56543,Mid,1,No
3786,Junior,6,Yes
49053,Junior,1,Yes
45863,Mid,6,Yes
23357,Mid,3,No
5820,Senior,4,No
54386,Mid,3,No
52260,Mid,7,No
34541,Mid,3,No
14485,Senior,4,Yes
21537,Senior,4,No
27554,Senior,6,No
38796,Junior,5,No
36302,Senior,1,No
42530,Lead,6,Yes
30308,Mid,0,No
40579,Lead,4,No
27068,Lead,7,No
15673,Senior,3,No
15423,Junior,4,No
7203,Lead,5,Yes
32781,Senior,1,No
6694,Junior,4,Yes
54,Lead,2,Yes
10232,Junior,3,No
8277,Junior,1,Yes
5405,Junior,3,No
46375,Junior,3,No
39837,Senior,5,Yes
57483,Lead,6,Yes
40692,Senior,0,No
19382,Senior,2,No
23062,Junior,2,No
21102,Senior,4,No
12522,Junior,6,No
11631,Mid,6,Yes
7540,Mid,7,No
29405,Lead,0,No
52165,Lead,7,No
5975,Lead,0,No
5665,Senior,0,No
863,Lead,3,Yes
591,Lead,4,Yes
15935,Mid,1,No
36531,Lead,5,No
9032,Mid,3,No
10707,Mid,0,No
800,Lead,4,No
46492,Lead,0,No
45128,Senior,3,No
52826,Lead,4,Yes
12992,Senior,6,No
13155,Junior,3,Yes
18564,Lead,1,Yes
16160,Senior,6,Yes
46952,Lead,3,No
37261,Mid,2,No
43001,Mid,1,No
30551,Junior,1,Yes
8497,Mid,4,No
27760,Senior,6,No
32661,Mid,3,No
35340,Mid,0,No
27825,Junior,4,Yes
1041,Lead,5,No
20160,Lead,1,No
19639,Junior,1,Yes
9568,Senior,6,No
5020,Senior,4,No
38255,Junior,5,Yes
7334,Junior,6,Yes
42067,Junior,7,Yes
22537,Lead,3,No
14420,Junior,7,Yes
48790,Lead,4,No
25065,Junior,3,Yes
50836,Mid,4,No
15724,Lead,0,No
16979,Junior,0,No
16215,Senior,6,No
24912,Mid,1,No
10282,Lead,0,No
7107,Junior,1,Yes
35556,Lead,4,No
52303,Mid,4,Yes
16210,Senior,5,Yes
44325,Lead,2,Yes
4321,Lead,1,No
20018,Junior,6,No
47628,Junior,6,No
46563,Junior,7,No
32347,Lead,6,Yes
56933,Senior,2,No
35963,Mid,0,Yes
30735,Mid,4,Yes
22360,Senior,5,No
21720,Junior,3,No
58014,Senior,6,No
14107,Lead,7,Yes
6624,Senior,0,No
2718,Mid,6,No
6145,Mid,4,No
7942,Lead,4,Yes
45023,Mid,0,No
37107,Senior,6,No
30700,Junior,7,No
17235,Mid,0,Yes
10884,Mid,5,Yes
32707,Senior,3,Yes
30660,Lead,1,No
4769,Lead,5,Yes
2041,Lead,0,Yes
52117,Senior,6,No
55687,Mid,3,Yes
4339,Lead,5,No
18643,Mid,6,Yes
47561,Senior,4,Yes
42921,Mid,6,No
23970,Lead,0,No
41257,Junior,7,No
25559,Mid,7,Yes
23418,Mid,0,Yes
49808,Mid,6,No
9807,Mid,5,Yes
33832,Senior,2,No
31128,Senior,5,No
20270,Senior,5,No
33055,Lead,7,Yes
38549,Lead,7,Yes
12586,Senior,4,No
55047,Lead,6,Yes
5457,Junior,7,No
53967,Lead,7,Yes
4751,Junior,6,No
9829,Mid,5,No
37459,Mid,7,No
11858,Senior,3,Yes
11511,Senior,3,Yes
49581,Mid,1,No
58116,Junior,5,No
45363,Senior,4,No
58469,Lead,2,Yes
32669,Junior,1,Yes
46933,Senior,3,No
11212,Lead,6,Yes
21421,Junior,4,No
24166,Mid,1,Yes
9119,Junior,7,No
47381,Mid,2,No
51295,Lead,5,Yes
10671,Lead,6,No
27987,Lead,3,No
46425,Lead,5,No
1355,Lead,1,No
53771,Senior,4,No
6236,Senior,7,No
57516,Junior,1,Yes
9770,Mid,6,No
5676,Lead,1,No
12476,Junior,1,No
29624,Lead,2,No
20685,Mid,1,No
4005,Lead,1,Yes
51788,Junior,5,No
47318,Mid,1,No
29644,Senior,7,No
11697,Senior,5,Yes
25612,Lead,3,Yes
19453,Junior,0,No
46058,Lead,6,No
25286,Mid,5,Yes
54480,Junior,2,No
49465,Lead,2,No
40166,Lead,2,No
17676,Mid,7,Yes
32414,Lead,2,Yes
41311,Mid,6,No
3803,Senior,3,No
11296,Mid,4,No
34273,Senior,2,Yes
2784,Lead,4,No
7751,Lead,0,No
44700,Junior,7,No
46680,Junior,7,No
54384,Mid,2,Yes
16956,Mid,5,No
58730,Senior,5,No
22167,Senior,0,No
105,Senior,7,No
30965,Mid,7,No
3083,Junior,6,Yes
28694,Mid,4,Yes
26496,Senior,0,No
22648,Lead,7,No
26681,Senior,4,No
41757,Junior,5,No
35190,Junior,4,No
15693,Mid,3,No
20578,Junior,2,No
50780,Senior,5,No
46005,Lead,3,No
57678,Junior,5,Yes
30503,Lead,2,Yes
22327,Lead,3,Yes
19804,Senior,3,No
49365,Lead,2,No
22827,Lead,5,Yes
53804,Lead,5,Yes
21644,Lead,3,Yes
19411,Mid,5,No
21144,Lead,1,No
11048,Senior,3,No
59845,Mid,3,No
2799,Senior,3,No
891,Mid,5,No
37945,Lead,2,No
15713,Junior,1,No
39708,Senior,5,Yes
26312,Junior,3,Yes
2351,Senior,7,No
54151,Mid,3,Yes
24096,Junior,2,Yes
32722,Junior,6,No
26369,Junior,4,No
1504,Lead,4,No
17515,Junior,0,Yes
55137,Mid,6,Yes
52131,Lead,5,No
46522,Senior,1,No
25362,Mid,0,No
27277,Junior,7,No
39245,Lead,1,Yes
63,Mid,0,No
16521,Mid,3,No
10221,Junior,3,No
11977,Lead,7,No
11160,Senior,3,Yes
59644,Senior,0,Yes
54439,Lead,5,No
25463,Junior,1,No
18343,Lead,1,No
45262,Mid,5,No
49849,Junior,3,No
35256,Senior,3,No
43833,Junior,5,No
43238,Senior,6,No
38447,Junior,1,Yes
7069,Junior,3,Yes
46864,Lead,3,No
52760,Junior,2,Yes
35270,Lead,5,No
15718,Senior,1,No
57022,Lead,1,No
4798,Lead,4,No
32070,Junior,0,No
9576,Senior,0,Yes
46260,Senior,6,No
18160,Lead,0,Yes
21269,Senior,3,No
7679,Junior,4,No
42215,Junior,6,No
57201,Lead,6,No
23381,Junior,3,No
32376,Senior,2,Yes
24850,Mid,2,No
47828,Junior,6,Yes
13594,Lead,6,No
22754,Senior,4,No
27049,Junior,5,No
23304,Senior,2,No
34264,Junior,6,No
12608,Lead,2,No
4937,Mid,2,No
5180,Senior,3,No
3018,Senior,2,No
1643,Mid,7,No
53354,Mid,4,Yes
57792,Senior,3,No
7250,Lead,3,Yes
50772,Mid,3,No
20798,Junior,5,Yes
53763,Mid,7,Yes
51251,Senior,6,No
57286,Junior,6,No
43182,Senior,7,Yes
53188,Lead,1,No
3135,Junior,0,No
42855,Senior,0,Yes
18635,Mid,3,No
45053,Mid,5,No
52663,Junior,4,No
55946,Lead,2,Yes
18659,Senior,0,No
44160,Mid,4,No
4112,Lead,3,No
51734,Junior,4,No
51753,Lead,0,Yes
1007,Lead,4,No
45987,Senior,4,Yes
21166,Junior,1,No
52836,Junior,0,No
16453,Junior,4,No
1844,Mid,3,No
43776,Junior,4,No
11901,Senior,1,No
31637,Junior,6,No
37961,Junior,4,No
46236,Junior,1,No
37501,Lead,3,Yes
29485,Lead,3,No
36451,Junior,4,No
31308,Mid,0,No
50521,Junior,6,No
2267,Senior,1,Yes
16134,Mid,3,No
45265,Junior,4,Yes
43312,Senior,4,Yes
49811,Senior,3,No
48087,Senior,1,No
47491,Senior,2,No
47950,Lead,7,No
32571,Junior,6,No
32097,Senior,1,No
44070,Lead,3,No
25889,Lead,1,Yes
8938,Mid,5,No
15031,Junior,2,No
10805,Senior,3,No
52539,Junior,2,Yes
16315,Mid,5,No
51954,Mid,4,No
44463,Mid,1,No
37064,Junior,4,No
52016,Mid,0,No
43254,Junior,5,No
55278,Mid,3,No
35117,Junior,6,Yes
43865,Junior,7,No
20881,Mid,6,Yes
1102,Lead,5,Yes
3326,Mid,1,No
58717,Mid,0,Yes
23370,Mid,6,No
37930,Junior,1,No
31826,Lead,2,No
52508,Senior,3,No
54631,Junior,7,No
46468,Lead,0,No
26553,Junior,3,No
2671,Lead,2,Yes
28323,Mid,7,No
26361,Lead,5,No
43878,Junior,0,No
8443,Junior,5,No
43593,Senior,4,No
54387,Senior,5,No
44887,Senior,3,No
33136,Junior,0,No
57677,Junior,3,Yes
24658,Mid,1,Yes
5505,Junior,3,No
4690,Mid,2,No
51090,Senior,4,Yes
39120,Mid,5,No
48163,Mid,4,Yes
42644,Mid,1,No
39968,Junior,0,Yes
58958,Senior,2,No
23321,Mid,6,No
56823,Mid,5,Yes
28431,Senior,7,No
44051,Junior,2,No
24461,Mid,6,No
26729,Junior,4,No
38997,Mid,0,No
47034,Mid,3,Yes
25233,Lead,5,No
29462,Junior,6,Yes
43249,Junior,7,No
44647,Lead,1,No
3396,Senior,5,No
31622,Senior,2,No
5725,Junior,5,Yes
29533,Lead,1,Yes
57122,Mid,3,No
17803,Mid,6,Yes
57936,Junior,2,No
16545,Mid,4,Yes
2425,Lead,2,No
19816,Lead,0,No
24747,Senior,3,No
32007,Senior,2,Yes
54082,Junior,4,Yes
57629,Mid,7,No
41110,Senior,0,No
19905,Mid,7,No
48240,Junior,5,No
24772,Senior,4,No
42893,Lead,3,No
48046,Lead,1,Yes
9431,Senior,1,Yes
55093,Mid,1,No
10475,Mid,7,Yes
36589,Lead,3,No
43847,Mid,0,No
50787,Senior,2,No
6423,Mid,3,No
6580,Junior,6,No
51170,Senior,3,Yes
55245,Lead,2,Yes
37140,Junior,7,No
22786,Junior,1,Yes
17627,Mid,2,No
1068,Junior,2,Yes
22932,Junior,3,No
8091,Senior,5,No
13513,Lead,5,Yes
44755,Lead,2,No
59577,Mid,7,No
10051,Junior,4,Yes
54419,Lead,2,Yes
16026,Junior,4,No
51349,Junior,1,No
6619,Senior,3,No
12637,Lead,3,No
28409,Junior,0,Yes
32375,Senior,7,Yes
50747,Lead,3,No
5687,Lead,2,No
26500,Mid,5,Yes
21839,Junior,0,No
24270,Senior,2,Yes
32206,Senior,5,No
15384,Junior,7,No
1709,Mid,2,Yes
2420,Junior,6,No
47530,Lead,0,No
40538,Senior,6,No
59378,Lead,7,Yes
44079,Senior,7,Yes
50664,Senior,1,No
15322,Junior,7,No
22173,Lead,4,No
46956,Lead,5,Yes
11088,Senior,1,No
2742,Lead,1,No
53796,Lead,1,No
25242,Senior,5,No
20280,Mid,4,No
41492,Senior,0,No
47064,Senior,2,No
19155,Senior,6,No
14180,Lead,5,No
19258,Mid,1,No
41888,Senior,5,Yes
14356,Mid,6,No
13313,Junior,3,Yes
33581,Mid,1,No
6491,Mid,4,No
22635,Lead,1,No
32001,Junior,0,No
8374,Senior,6,Yes
52953,Lead,6,Yes
45796,Lead,3,No
12270,Mid,5,Yes
8528,Junior,3,No
4105,Lead,3,Yes
23975,Mid,4,No
20891,Junior,2,No
17063,Senior,2,Yes
32114,Lead,0,No
