employee_id,absent_days,sick_leaves,workload_level,absence_risk
65973,12,2,Low,High
52619,2,6,Medium,Low
66611,4,14,Medium,Low
62176,21,6,Low,High
8772,25,10,High,High
12434,29,5,High,High
38669,24,9,Medium,High
78641,16,8,High,High
11928,1,1,High,Low
49225,16,14,Low,High
31267,15,11,Low,High
8483,28,11,Medium,High
27620,4,3,Low,Low
41239,24,3,High,High
4930,17,2,Low,High
59890,1,1,Medium,Low
59918,0,5,Low,Low
24516,24,13,High,High
31830,0,13,Medium,Low
72809,12,6,Medium,High
22282,10,11,High,Low
23984,3,1,Medium,Low
9737,29,4,Medium,High
74945,21,10,High,High
25902,4,3,Medium,Low
16862,11,1,Low,High
19722,29,1,High,High
13011,19,6,High,High
30865,25,8,High,High
74748,12,11,Low,High
66429,21,13,Medium,High
35277,6,12,High,Low
68038,24,12,Medium,High
18102,27,2,Medium,High
33681,24,13,Low,High
82196,22,14,Low,High
51808,9,13,Medium,Low
25502,13,12,Medium,High
53048,24,9,Medium,High
40240,2,0,High,Low
32896,8,11,High,Low
22470,4,2,Low,Low
44041,12,5,Medium,High
77331,18,0,High,High
56779,18,1,Low,High
7594,0,12,High,Low
64808,14,12,High,High
24922,28,8,High,High
12835,10,11,Medium,Low
27777,17,8,Medium,High
13689,15,6,Medium,High
74629,6,7,High,Low
79787,22,14,Low,High
23767,8,9,High,Low
64328,14,7,Medium,High
73989,6,8,Low,Low
5969,1,11,Medium,Low
34873,2,8,Low,Low
24951,29,5,Medium,High
31353,27,12,High,High
81058,2,13,High,Low
7948,20,10,Medium,High
66888,18,12,High,High
34605,1,2,Medium,Low
26566,18,9,High,High
8816,7,2,Medium,Low
5524,26,9,Medium,High
70341,3,9,Low,Low
41454,7,3,High,Low
61635,3,2,Low,Low
28930,23,13,Medium,High
56204,18,13,Medium,High
49644,11,0,Medium,High
30290,10,14,Medium,Low
41995,17,1,High,High
67945,7,8,High,Low
2494,13,11,High,High
53953,0,6,Medium,Low
41233,5,3,Medium,Low
81114,25,5,High,High
19455,0,4,Low,Low
51240,7,2,Medium,Low
26909,28,7,Low,High
84882,0,5,Low,Low
59997,17,11,High,High
6130,21,13,Low,High
28887,7,5,Medium,Low
79825,8,5,Medium,Low
66267,26,11,Low,High
36457,0,1,High,Low
32156,21,4,Medium,High
7337,7,10,Low,Low
13794,14,9,High,High
21003,3,6,Medium,Low
6881,25,3,High,High
65182,2,9,Low,Low
40764,5,10,Low,Low
83771,20,10,Low,High
77706,21,13,Medium,High
18080,28,10,Low,High
26378,11,4,Medium,High
30305,26,0,Low,High
42789,8,3,Medium,Low
6503,27,11,High,High
69019,17,4,High,High
6148,2,10,Medium,Low
56923,15,2,Low,High
73318,28,6,Low,High
72705,24,11,Low,High
81108,13,5,High,High
40327,29,13,Medium,High
21150,21,2,Low,High
64532,11,9,Medium,High
962,17,7,Low,High
45923,29,1,Low,High
70467,16,4,High,High
56120,24,4,Medium,High
38337,17,0,High,High
12332,27,7,High,High
71198,2,3,Low,Low
67580,7,1,High,Low
38147,19,13,Medium,High
57242,13,1,Medium,High
41509,17,0,High,High
83289,1,5,Medium,Low
47526,23,11,High,High
59754,19,4,Low,High
21067,5,0,Medium,Low
21042,6,5,Medium,Low
65073,15,12,Medium,High
44071,15,13,Low,High
39019,15,11,High,High
22528,14,10,High,High
50324,8,8,Low,Low
55671,25,10,High,High
15420,1,5,Medium,Low
25482,20,13,Medium,High
26666,6,4,Low,Low
26598,25,6,Medium,High
79163,29,9,Low,High
54474,13,13,Low,High
41895,24,3,Low,High
8557,15,2,Low,High
11984,28,10,Low,High
13691,14,0,High,High
58009,4,7,High,Low
52993,25,4,Medium,High
59453,2,9,High,Low
67871,27,6,Medium,High
5613,19,5,High,High
74533,11,1,Medium,High
47035,27,5,Low,High
42603,17,2,Medium,High
61530,17,10,High,High
38968,4,4,High,Low
60459,23,14,Medium,High
34113,1,3,Low,Low
24450,28,10,Medium,High
70266,8,6,Medium,Low
55162,28,1,Medium,High
77081,20,3,Medium,High
80386,20,10,Low,High
14412,22,5,Medium,High
69215,20,9,Medium,High
36517,27,4,High,High
40426,14,1,Medium,High
37221,26,13,High,High
41078,19,3,Medium,High
80476,20,5,Low,High
40306,23,10,High,High
20518,27,6,Medium,High
54228,6,13,High,Low
12241,24,3,Low,High
29209,5,0,High,Low
84307,29,2,Medium,High
80022,23,7,Low,High
68670,18,9,Low,High
38829,17,5,Low,High
46577,29,10,High,High
78377,26,5,Low,High
35252,10,2,Medium,Low
59191,8,3,Medium,Low
28251,25,7,Medium,High
73919,6,3,Medium,Low
33446,25,13,Low,High
62863,29,4,Medium,High
4827,3,6,Medium,Low
71452,26,3,High,High
7216,23,9,High,High
7437,24,9,High,High
1841,7,9,Medium,Low
46417,9,13,High,Low
29522,11,9,High,High
36001,21,3,Low,High
42645,26,3,Low,High
23006,20,10,Low,High
11701,7,3,Low,Low
8085,18,9,Medium,High
14737,13,8,Low,High
8632,8,7,Low,Low
78010,1,14,High,Low
28717,22,3,Medium,High
4239,4,8,Low,Low
58566,8,12,Low,Low
9585,26,0,High,High
2399,5,5,Low,Low
16135,4,4,High,Low
44846,0,13,Low,Low
61887,22,9,Medium,High
17759,0,1,Medium,Low
61729,23,14,Low,High
59466,5,4,Medium,Low
58585,19,10,High,High
7183,21,5,Low,High
56653,28,4,High,High
1862,25,5,Low,High
71080,10,12,Medium,Low
61629,25,9,Medium,High
23019,18,12,Low,High
27784,23,4,Low,High
39691,5,6,Medium,Low
22505,24,0,High,High
82409,21,7,Medium,High
25180,21,14,Medium,High
82600,11,10,Medium,High
18219,24,5,High,High
6697,17,2,Medium,High
81601,27,5,High,High
68872,7,6,Medium,Low
51094,15,14,Medium,High
75505,13,5,High,High
79200,2,10,High,Low
53485,20,13,Medium,High
25070,0,5,High,Low
14050,21,1,Low,High
27466,13,10,Low,High
66145,17,7,Medium,High
24122,15,13,Medium,High
66992,22,8,High,High
84420,0,5,Low,Low
11767,8,11,Medium,Low
9220,21,10,Medium,High
54581,15,7,Low,High
60089,0,12,Medium,Low
74313,20,5,Low,High
57361,12,13,Low,High
79632,28,4,Medium,High
15962,7,8,Medium,Low
12904,11,1,Low,High
40370,17,6,Low,High
67774,10,12,Medium,Low
75894,14,14,Medium,High
78097,25,7,High,High
10135,15,2,Medium,High
73164,7,12,Low,Low
3442,11,7,Low,High
5156,10,8,Medium,Low
3598,4,5,Medium,Low
40527,26,3,High,High
66826,25,13,High,High
33026,13,11,Medium,High
2643,0,12,High,Low
11601,6,3,Low,Low
66337,1,14,Low,Low
65911,10,8,High,Low
80680,6,5,High,Low
38890,11,8,Low,High
75582,11,6,Medium,High
15192,28,4,Medium,High
61560,24,13,Medium,High
45110,20,13,High,High
57557,5,0,Medium,Low
34911,12,9,High,High
66466,11,7,High,High
35372,24,7,Medium,High
27796,7,11,Medium,Low
46576,2,13,Low,Low
25540,15,7,Medium,High
41741,10,11,Low,Low
47014,13,8,Medium,High
2432,24,1,Medium,High
43367,25,7,Low,High
79296,22,4,Low,High
59132,5,7,High,Low
31527,29,14,High,High
82359,18,12,High,High
39874,17,12,Low,High
8778,11,0,Low,High
20518,1,8,Low,Low
60910,14,1,Low,High
80606,23,13,High,High
21558,17,9,Low,High
3387,23,10,Medium,High
38654,13,4,Medium,High
38052,0,10,Medium,Low
47790,7,10,High,Low
48466,19,5,High,High
80812,19,8,High,High
6347,7,10,High,Low
10460,1,1,Medium,Low
39115,4,1,High,Low
48091,9,5,Low,Low
23785,12,12,Low,High
3651,5,3,Low,Low
51895,22,5,Low,High
13267,16,7,Low,High
30562,24,4,High,High
54633,9,3,Low,Low
60745,13,11,High,High
7078,23,14,Low,High
55911,11,13,Low,High
7169,6,14,Low,Low
58326,25,6,Low,High
60291,8,4,High,Low
32176,19,14,Medium,High
46362,0,13,Medium,Low
71680,12,1,High,High
13212,8,10,Low,Low
50123,21,1,Medium,High
17145,23,5,Medium,High
47292,2,12,Medium,Low
78453,26,6,Medium,High
10411,23,1,Medium,High
39352,9,0,Medium,Low
63475,14,6,High,High
9838,0,9,Medium,Low
36242,6,5,High,Low
5315,18,10,Low,High
8311,17,2,High,High
36078,18,10,Low,High
44197,12,10,Low,High
23218,19,9,Medium,High
67761,11,12,Low,High
2026,11,1,High,High
19568,4,6,High,Low
35268,26,2,Low,High
17474,2,13,High,Low
56341,4,11,Low,Low
36423,21,11,Medium,High
71277,13,9,Low,High
61421,26,4,High,High
82758,12,12,High,High
55189,22,12,Low,High
75056,20,1,High,High
13020,1,5,Medium,Low
69503,24,3,High,High
82699,11,7,High,High
45629,24,3,High,High
52583,21,2,Low,High
66186,13,6,High,High
32023,6,6,Low,Low
54118,24,4,High,High
58171,18,2,High,High
71559,5,2,Medium,Low
23323,6,7,Medium,Low
38910,6,4,Low,Low
74437,27,6,High,High
1571,13,0,High,High
23480,10,0,Medium,Low
74224,16,5,Low,High
35097,2,4,Medium,Low
34599,23,1,Low,High
7956,13,3,High,High
11814,11,13,Medium,High
76984,5,7,Medium,Low
28313,26,5,High,High
49775,16,11,Medium,High
16627,8,9,Low,Low
68972,4,8,Low,Low
28752,20,14,Low,High
17931,10,3,Medium,Low
39286,6,8,Low,Low
78438,11,11,High,High
74182,28,7,Low,High
1290,11,8,High,High
21559,19,13,Medium,High
49096,28,0,Low,High
13372,16,0,High,High
52344,28,10,Low,High
70117,16,3,Low,High
11451,7,5,High,Low
75337,5,2,Low,Low
18611,21,11,High,High
5766,1,0,Low,Low
47288,9,6,High,Low
29831,24,14,Low,High
21135,5,0,High,Low
39431,10,13,Medium,Low
69830,14,14,Low,High
81813,27,0,Low,High
37057,14,4,Low,High
29372,7,13,Low,Low
1299,12,7,Medium,High
19973,17,12,Medium,High
1479,17,10,High,High
33256,7,9,High,Low
58084,12,7,Medium,High
4535,27,0,Low,High
24705,0,9,Low,Low
31748,29,9,High,High
53482,11,14,High,High
12845,5,1,Medium,Low
6160,14,0,High,High
36037,19,0,High,High
26717,18,10,Low,High
25292,9,9,Medium,Low
76335,11,14,High,High
15353,24,2,High,High
8986,9,3,Medium,Low
78727,14,11,Medium,High
72811,13,1,Medium,High
16685,2,11,Low,Low
79337,6,6,Low,Low
76911,8,11,Low,Low
76922,3,14,Low,Low
56086,8,2,Low,Low
35533,18,12,High,High
25250,9,13,High,Low
64731,2,14,High,Low
36483,3,3,Low,Low
74305,17,4,Medium,High
75962,11,10,Low,High
51465,17,7,Low,High
72803,3,11,Medium,Low
48338,21,13,Low,High
60090,7,5,Medium,Low
53855,7,12,High,Low
9741,24,0,High,High
44934,20,10,Low,High
28997,25,14,High,High
10225,29,3,Low,High
3456,2,11,Low,Low
49608,29,8,Medium,High
16154,14,8,Low,High
18966,6,13,Medium,Low
10694,1,7,High,Low
59903,10,8,Low,Low
68388,25,14,Low,High
58693,17,12,Medium,High
33140,20,0,Medium,High
83135,5,5,Low,Low
35871,24,6,Low,High
39267,20,11,Medium,High
54827,21,2,Low,High
45521,22,12,Low,High
21018,11,8,High,High
83033,17,9,High,High
65276,11,13,Medium,High
11664,7,7,Medium,Low
83964,18,4,High,High
24000,17,9,Low,High
79617,15,13,Medium,High
46271,17,2,Medium,High
18871,26,7,Low,High
25411,8,8,Medium,Low
6842,4,4,Low,Low
2335,1,1,High,Low
11641,8,11,Medium,Low
77958,0,1,Medium,Low
84044,8,2,Medium,Low
25815,3,4,High,Low
84618,24,13,Low,High
32654,0,3,Medium,Low
19148,16,13,Medium,High
15989,15,1,Medium,High
53809,28,9,Medium,High
51396,2,5,Low,Low
780,27,1,High,High
6688,15,3,High,High
13097,15,12,Medium,High
67385,3,4,High,Low
38497,4,10,Medium,Low
59480,15,9,Medium,High
45734,20,8,Medium,High
43372,3,0,Low,Low
25000,6,9,Medium,Low
32853,27,1,Medium,High
6089,0,4,Medium,Low
37075,10,12,Low,Low
30363,2,7,Low,Low
68230,3,0,High,Low
83077,15,12,High,High
67131,13,11,High,High
23945,10,6,Medium,Low
31008,10,6,Medium,Low
48052,17,4,High,High
44778,17,6,Low,High
45459,14,13,Low,High
82966,0,12,Low,Low
10061,2,0,Medium,Low
82053,8,3,High,Low
47389,9,0,Medium,Low
77205,23,10,High,High
68381,10,12,Medium,Low
12524,9,8,Low,Low
22170,11,5,High,High
73354,8,3,High,Low
59093,27,1,High,High
22516,16,2,Medium,High
54970,22,5,High,High
37032,10,3,Low,Low
59258,29,0,Medium,High
3302,23,14,High,High
50269,6,4,High,Low
707,23,11,Low,High
71317,13,11,High,High
38105,23,6,High,High
55668,0,11,Low,Low
69735,3,6,Medium,Low
31844,1,8,High,Low
9639,0,10,Low,Low
46931,4,14,Low,Low
40492,25,9,Medium,High
3010,28,5,Medium,High
36966,8,7,High,Low
34877,0,11,Low,Low
59569,0,1,Low,Low
50867,1,1,High,Low
7584,10,0,Medium,Low
45193,7,1,Low,Low
14822,1,0,Medium,Low
48277,12,3,Low,High
64588,23,2,High,High
34698,28,0,Low,High
12806,22,9,Low,High
51960,24,10,Low,High
81542,16,2,Medium,High
44669,8,9,Low,Low
6464,27,10,Medium,High
358,17,0,High,High
41325,10,14,High,Low
44548,21,8,Low,High
17485,22,7,Medium,High
44635,27,14,High,High
9180,24,1,High,High
83875,7,2,Low,Low
73024,28,2,High,High
22724,12,1,Low,High
71877,25,14,Low,High
943,25,11,High,High
8194,10,11,High,Low
72043,15,10,High,High
13425,19,6,High,High
39225,14,13,High,High
8177,15,4,Low,High
1717,23,12,Low,High
21509,21,5,High,High
22418,6,4,Medium,Low
52729,3,11,Low,Low
31938,25,13,High,High
15482,2,4,Medium,Low
76005,29,0,Medium,High
27978,21,1,Medium,High
61045,5,12,High,Low
15806,26,1,Low,High
65297,5,4,Medium,Low
83824,7,1,Medium,Low
73028,16,13,Low,High
41129,28,13,Low,High
29073,24,8,Low,High
56550,3,3,Medium,Low
29220,10,9,Medium,Low
432,24,1,Medium,High
84977,17,14,Medium,High
76042,8,3,Low,Low
21904,17,9,Low,High
62734,23,14,Medium,High
36352,22,9,High,High
81916,10,10,Medium,Low
55829,17,4,Low,High
21261,26,0,Medium,High
81061,17,12,Low,High
77415,7,1,High,Low
49935,8,9,Medium,Low
25672,28,14,High,High
8977,27,0,Low,High
5195,11,3,High,High
11852,7,2,Medium,Low
77512,8,0,Low,Low
68624,3,14,Medium,Low
11438,7,9,Low,Low
72368,3,2,Medium,Low
32494,1,4,High,Low
72154,4,7,Low,Low
44167,28,9,Medium,High
66400,19,2,Low,High
80086,13,4,Low,High
17707,0,6,Low,Low
72588,1,6,Low,Low
71912,19,0,Medium,High
50634,21,14,Medium,High
35947,19,6,Medium,High
54618,29,8,Medium,High
17567,22,0,Low,High
51310,9,10,Medium,Low
7206,23,0,Medium,High
5640,4,6,Medium,Low
75856,5,8,Low,Low
7142,25,7,Medium,High
25064,10,13,Medium,Low
924,7,12,Medium,Low
35034,9,12,Low,Low
76743,9,12,High,Low
33725,19,10,High,High
50621,16,13,Medium,High
62230,2,9,Low,Low
22141,27,2,High,High
42618,17,2,High,High
16862,0,9,Medium,Low
84884,16,3,Medium,High
11903,24,6,Medium,High
80402,23,12,High,High
2435,15,0,Medium,High
13407,8,12,High,Low
69660,24,3,Low,High
39764,5,2,Low,Low
2869,16,13,Low,High
9438,7,1,Medium,Low
56587,15,6,High,High
43320,12,6,Low,High
81089,2,1,Low,Low
61786,12,2,Low,High
74440,9,13,Low,Low
20328,13,7,High,High
44344,24,7,High,High
42556,24,2,Medium,High
50856,21,2,High,High
32073,3,11,High,Low
82481,11,7,High,High
3026,29,12,Low,High
79664,15,1,Medium,High
59242,15,8,Medium,High
52011,14,7,High,High
65853,22,11,High,High
78229,15,8,Low,High
65363,4,14,High,Low
30591,23,11,Low,High
62134,25,14,Low,High
78355,17,3,High,High
70887,23,9,High,High
73552,19,9,Medium,High
3578,21,12,Medium,High
443,18,5,Low,High
10710,27,6,Medium,High
27021,6,5,High,Low
33363,22,1,Medium,High
12953,14,1,Low,High
50195,27,10,Low,High
82296,4,14,High,Low
73545,1,1,High,Low
26578,0,13,Low,Low
2584,18,10,Medium,High
6651,12,5,Medium,High
75569,12,14,Medium,High
69241,6,2,Medium,Low
2287,29,1,Medium,High
40919,25,9,Low,High
54513,22,12,High,High
12879,22,3,Low,High
75689,14,13,Medium,High
18837,7,0,Low,Low
68323,20,0,Low,High
76671,6,6,Medium,Low
4127,2,10,Low,Low
66866,3,0,Medium,Low
21297,9,8,Medium,Low
21815,7,0,High,Low
59976,28,3,Low,High
44333,23,6,High,High
23067,29,12,High,High
16701,24,7,High,High
20311,1,12,High,Low
23495,8,10,High,Low
6250,25,4,Low,High
81254,28,10,Low,High
12994,27,7,High,High
70830,2,8,Medium,Low
26866,27,12,Medium,High
43358,27,9,Low,High
76510,20,8,High,High
53103,17,13,Low,High
43590,15,7,Medium,High
59738,16,5,Medium,High
67064,5,1,Medium,Low
42019,3,5,Low,Low
71904,22,1,Low,High
75077,18,4,Low,High
67952,0,2,Low,Low
16971,17,10,Low,High
14706,1,6,Low,Low
6261,28,2,High,High
65212,4,0,Medium,Low
40321,1,8,Medium,Low
31421,23,9,High,High
46272,13,3,Low,High
54959,3,10,High,Low
40595,24,3,Low,High
13160,20,4,High,High
54060,24,4,Low,High
43442,9,12,Low,Low
75768,3,0,Medium,Low
3989,29,8,Low,High
27028,25,4,Medium,High
72418,22,3,Medium,High
4091,20,8,Medium,High
2596,5,0,Medium,Low
79222,25,9,Low,High
76814,14,3,High,High
36501,27,2,Low,High
15410,26,2,Low,High
24651,25,2,Medium,High
37608,11,3,High,High
64642,9,8,Low,Low
10407,26,5,Medium,High
40705,26,5,High,High
24889,8,11,Low,Low
10621,2,4,High,Low
61753,8,5,High,Low
7091,19,8,High,High
36099,2,9,High,Low
15875,16,8,High,High
14264,4,3,High,Low
12501,1,9,Medium,Low
55221,15,7,Medium,High
56414,24,6,Medium,High
5085,15,8,Medium,High
20003,13,10,Low,High
50746,9,0,Medium,Low
41792,2,14,High,Low
64250,4,12,Medium,Low
36912,2,5,Low,Low
52946,24,13,Medium,High
82937,20,14,Medium,High
15348,25,10,Low,High
51694,6,8,Low,Low
29351,6,0,Low,Low
19597,26,1,Low,High
40261,0,11,High,Low
65128,5,1,Medium,Low
1644,12,0,Medium,High
7555,29,11,High,High
77023,14,10,Medium,High
70096,7,5,Low,Low
32385,0,12,Low,Low
9833,20,3,High,High
120,9,3,Medium,Low
27811,0,10,Medium,Low
53768,15,0,Low,High
44401,10,7,High,Low
46236,11,10,Low,High
24149,9,14,Low,Low
28989,10,8,High,Low
4426,15,0,Medium,High
35308,7,14,Medium,Low
20976,12,8,Medium,High
51146,22,3,Medium,High
38921,5,0,Low,Low
59763,25,10,Low,High
74351,23,0,Medium,High
82642,24,11,High,High
74126,20,12,Low,High
75623,29,5,High,High
5689,17,8,Low,High
69281,29,5,Medium,High
81231,2,9,Medium,Low
80104,12,9,High,High
39871,15,13,Low,High
55766,5,9,High,Low
21946,23,8,High,High
41841,12,12,High,High
42891,4,8,Medium,Low
30968,5,0,Low,Low
33235,24,0,Low,High
67407,15,0,Medium,High
83776,9,3,Low,Low
30412,18,0,Low,High
44125,2,12,High,Low
18801,10,7,High,Low
34915,11,1,High,High
77798,7,14,High,Low
319,9,0,Medium,Low
27151,9,1,High,Low
12774,15,14,Medium,High
17204,6,1,High,Low
65739,5,1,High,Low
70114,8,3,Medium,Low
53660,25,6,Medium,High
24306,15,0,Low,High
52755,9,13,Medium,Low
50807,0,2,High,Low
51307,29,11,Low,High
53165,4,14,Medium,Low
47954,8,5,High,Low
77028,20,13,Low,High
35612,11,2,High,High
61878,29,3,Low,High
58636,5,11,Low,Low
19482,18,12,Low,High
41745,10,0,Medium,Low
77628,25,0,High,High
36282,26,6,High,High
56834,21,13,Medium,High
20127,14,14,Medium,High
62300,5,8,Low,Low
44281,16,10,High,High
20728,8,6,Low,Low
36922,22,11,High,High
33399,6,0,High,Low
20261,4,1,High,Low
10183,29,5,Low,High
558,22,13,High,High
27735,21,5,High,High
16916,3,13,Medium,Low
3314,21,10,High,High
70314,18,3,Low,High
77751,19,13,Medium,High
56474,16,8,Medium,High
10991,28,7,High,High
4898,3,2,Medium,Low
7772,7,3,Medium,Low
12835,18,6,High,High
52178,16,11,High,High
10089,0,4,High,Low
47393,16,13,Low,High
32867,0,1,Medium,Low
62295,25,9,Low,High
5617,3,4,High,Low
2640,29,10,Medium,High
82390,2,6,Medium,Low
59131,0,7,Medium,Low
10696,4,10,High,Low
71145,13,0,Medium,High
4536,2,0,Medium,Low
77385,10,5,Medium,Low
2259,5,13,High,Low
44503,1,11,Medium,Low
11741,10,7,Medium,Low
20794,16,5,Medium,High
14332,23,9,Low,High
38697,24,14,High,High
4464,2,0,High,Low
14748,24,7,Low,High
11498,26,1,Low,High
52431,14,10,High,High
56001,11,10,Low,High
39137,11,5,High,High
58523,5,9,Medium,Low
65327,29,11,Low,High
16226,10,2,Low,Low
61844,18,14,Low,High
82053,19,9,Low,High
67753,26,14,High,High
2949,21,3,Low,High
61285,7,10,Medium,Low
68565,18,0,Medium,High
20264,2,14,Low,Low
28626,3,7,High,Low
74923,19,12,High,High
24731,6,2,Low,Low
34395,7,4,Medium,Low
28653,29,11,High,High
64857,25,13,Low,High
3406,18,6,High,High
21389,23,7,High,High
43834,0,11,High,Low
5671,8,3,Low,Low
43268,20,0,Low,High
47043,22,5,Low,High
61894,9,7,High,Low
48890,16,3,Medium,High
5731,24,10,Medium,High
27481,22,0,Medium,High
13404,22,7,Low,High
58695,4,4,Medium,Low
14340,25,1,Medium,High
60789,6,3,High,Low
81350,15,10,High,High
38579,17,1,Medium,High
72880,24,3,High,High
69692,9,6,Medium,Low
7028,18,6,Low,High
44049,8,4,High,Low
16326,11,12,High,High
56474,8,9,Medium,Low
64783,0,13,Medium,Low
78897,5,0,Medium,Low
62753,0,0,High,Low
2617,4,6,Medium,Low
49322,13,12,High,High
22987,1,14,Medium,Low
19311,7,9,High,Low
13162,21,6,Medium,High
64229,3,0,High,Low
19526,28,14,Medium,High
34579,18,1,Medium,High
33663,11,0,High,High
83206,18,13,Low,High
75198,4,9,High,Low
60780,8,3,Low,Low
4238,4,5,High,Low
60074,25,6,Medium,High
9176,13,10,Medium,High
35436,15,1,High,High
34075,18,0,Medium,High
68129,2,4,Low,Low
80753,11,0,Medium,High
40740,5,1,Low,Low
36444,11,12,Low,High
20914,16,2,High,High
25018,25,1,Low,High
12661,28,8,Medium,High
83827,15,3,Medium,High
40339,27,4,High,High
39106,9,13,Low,Low
71159,27,7,Low,High
77012,17,1,Medium,High
16705,19,9,Low,High
53627,10,0,Low,Low
44495,7,8,Low,Low
63377,17,14,High,High
61026,20,12,Medium,High
11306,20,14,High,High
27282,26,2,Low,High
83792,16,11,Low,High
32772,3,1,High,Low
47590,14,4,High,High
4557,16,8,High,High
66847,7,1,High,Low
80395,22,7,High,High
10209,11,9,Low,High
53990,22,12,Low,High
54755,16,3,Low,High
5352,16,11,Low,High
19814,14,9,Medium,High
73516,23,4,Low,High
46982,7,8,Medium,Low
57365,15,5,Low,High
35073,24,14,Medium,High
44521,18,11,High,High
66415,20,12,Low,High
75240,11,5,Low,High
11183,1,10,High,Low
54040,6,13,Low,Low
71236,24,4,High,High
15736,20,12,Medium,High
56641,26,9,High,High
30015,28,10,Medium,High
20770,20,4,High,High
629,1,2,Low,Low
70853,1,3,High,Low
79233,17,12,Medium,High
13082,24,10,Low,High
75510,15,5,High,High
22351,14,3,High,High
75210,18,2,Medium,High
74015,4,9,High,Low
41763,23,9,High,High
65506,2,9,Medium,Low
40807,5,13,Low,Low
22853,8,6,Low,Low
58741,2,1,Medium,Low
72869,7,10,Medium,Low
75886,7,2,High,Low
50234,28,7,High,High
66589,16,14,High,High
13554,10,7,Medium,Low
14544,18,3,Medium,High
84360,15,10,High,High
75745,17,11,High,High
48477,1,10,Low,Low
53608,8,7,High,Low
18932,15,5,High,High
21065,29,3,Low,High
74481,24,11,High,High
62163,16,1,Medium,High
7728,3,10,Medium,Low
17636,5,10,Low,Low
80532,11,13,High,High
65051,18,7,Medium,High
65838,11,2,Low,High
41779,24,8,High,High
68157,1,12,Medium,Low
54693,27,14,Low,High
22175,2,14,Medium,Low
68079,29,5,Medium,High
33878,17,10,High,High
34500,24,10,Low,High
59321,16,10,High,High
60001,27,8,Low,High
24097,16,12,Medium,High
22830,18,8,High,High
50083,9,6,High,Low
27809,28,10,Medium,High
204,16,11,High,High
67759,18,5,High,High
25437,23,6,Low,High
80359,10,7,Medium,Low
84268,29,6,Low,High
54478,14,13,High,High
51610,12,7,Low,High
50038,28,2,High,High
14029,5,13,Medium,Low
13625,12,1,Low,High
18353,2,8,Medium,Low
25061,6,2,High,Low
18439,14,1,Medium,High
31566,13,9,High,High
53721,11,2,Low,High
77590,24,4,Low,High
44439,26,4,Medium,High
67248,28,13,Medium,High
72919,25,8,Low,High
20222,24,11,Medium,High
39844,9,0,High,Low
19913,2,4,Low,Low
14474,15,2,Medium,High
82182,9,0,Medium,Low
58046,1,6,Medium,Low
77538,27,1,Medium,High
51148,11,4,High,High
48755,5,4,Medium,Low
30836,7,10,High,Low
37266,25,2,Medium,High
68571,29,13,Medium,High
63259,0,11,Low,Low
39942,28,10,Low,High
12697,24,6,High,High
66241,9,14,High,Low
84420,17,7,Low,High
6229,15,13,High,High
