employee_id,engagement_score,survey_participation,feedback_count
44450,4.96,Yes,6
57804,1.06,Yes,3
920,3.97,Yes,5
37107,3.46,No,0
9356,2.69,Yes,6
31297,2.64,Yes,0
36700,2.47,Yes,5
52746,3.78,Yes,7
20541,2.25,No,5
51132,1.27,Yes,6
37920,4.8,Yes,0
19226,4.34,Yes,4
12976,2.29,Yes,5
44215,2.33,Yes,7
54965,1.44,Yes,3
40573,1.22,Yes,6
6827,3.88,Yes,4
27397,1.32,Yes,3
44992,4.47,Yes,1
28067,1.25,No,7
52738,2.29,Yes,0
34614,1.6,Yes,4
39382,2.14,Yes,5
35301,4.31,No,7
51266,3.55,Yes,6
46961,1.3,Yes,5
35710,2.89,Yes,7
12520,1.87,Yes,7
45631,2.04,Yes,7
51337,4.81,Yes,0
17697,4.99,Yes,7
40489,4.06,Yes,7
43263,1.72,Yes,5
15204,4.7,Yes,6
10791,2.12,Yes,6
30186,4.16,Yes,7
26435,2.74,Yes,0
40224,3.26,Yes,1
19072,3.2,Yes,5
30737,2.28,Yes,7
31992,1.56,Yes,6
9218,2.6,Yes,7
54492,2.94,Yes,5
27113,3.0,No,4
8098,4.99,Yes,3
31578,3.71,Yes,0
28719,2.8,Yes,5
17118,3.78,Yes,7
23715,4.62,No,3
20813,4.32,No,4
21024,3.81,Yes,2
40665,4.1,Yes,1
4854,1.79,Yes,0
1014,3.09,Yes,3
44162,4.31,Yes,2
54116,3.51,No,2
42319,2.22,Yes,4
35976,2.23,Yes,3
14766,4.93,No,2
39627,2.13,Yes,7
33926,2.38,Yes,2
56717,2.58,Yes,3
36232,4.23,Yes,0
42080,3.25,Yes,2
29555,2.81,Yes,7
40202,1.84,Yes,6
17998,3.49,Yes,6
40041,1.27,No,1
53979,3.41,Yes,7
17063,3.09,Yes,7
55152,2.36,Yes,5
39794,2.39,Yes,1
41514,3.2,Yes,6
59050,2.87,No,6
34890,3.02,Yes,6
29776,3.57,Yes,6
14696,4.05,No,6
49774,3.37,No,4
10034,2.35,No,5
7512,2.13,No,6
23387,2.65,Yes,3
8491,4.88,No,4
15294,2.02,No,2
351,4.26,No,2
54267,1.8,Yes,6
32765,2.13,Yes,4
56414,3.14,Yes,2
17698,3.02,No,1
12408,2.91,Yes,1
32252,1.77,Yes,6
49111,3.41,Yes,1
38938,3.28,Yes,5
210,1.36,Yes,1
59795,2.59,Yes,3
5735,2.42,Yes,7
11321,1.89,No,5
57409,3.28,Yes,6
33862,3.23,Yes,0
32275,3.46,Yes,1
25160,1.96,Yes,7
50114,4.18,Yes,6
5086,4.05,Yes,3
50699,2.05,Yes,4
4605,2.31,Yes,7
2480,4.59,Yes,2
8360,1.53,Yes,0
54763,3.74,Yes,1
34554,1.85,Yes,2
28123,1.28,Yes,4
47495,4.46,Yes,3
15284,2.38,Yes,3
45512,2.22,Yes,0
56418,2.28,Yes,0
49850,1.01,No,0
21517,1.1,No,5
42462,4.4,No,0
10909,2.77,Yes,3
48219,2.43,Yes,1
31630,3.18,Yes,2
56135,4.38,Yes,7
57208,1.38,Yes,6
23723,4.14,No,3
47019,4.52,Yes,4
55999,3.34,Yes,6
8690,3.53,Yes,1
41525,3.45,No,6
38209,3.23,No,6
5558,2.08,Yes,2
23189,3.64,Yes,3
52755,2.65,Yes,3
56618,2.69,Yes,5
50311,1.87,Yes,5
32273,3.97,Yes,0
3337,4.31,Yes,6
27685,1.94,No,1
46259,4.21,No,7
40238,1.23,Yes,0
49784,1.44,Yes,6
17278,1.95,Yes,4
40788,4.2,No,6
33299,1.39,Yes,4
6837,1.84,Yes,1
32091,1.9,Yes,4
41653,1.58,Yes,0
37482,3.37,Yes,5
40369,1.5,Yes,6
654,1.79,No,3
53941,4.84,Yes,4
13101,2.71,Yes,5
16514,3.77,No,0
13648,3.5,Yes,3
54101,2.27,Yes,4
23611,1.2,Yes,4
47184,3.93,Yes,2
48806,4.09,Yes,2
40306,1.56,Yes,7
31197,4.82,Yes,0
13723,1.33,No,2
56734,3.13,Yes,5
40151,4.01,No,7
34413,1.09,No,7
7953,3.54,Yes,1
27918,2.06,Yes,4
1238,1.38,No,6
6337,3.82,No,7
46079,4.58,No,3
19785,1.43,Yes,1
28930,1.26,No,0
1600,3.63,Yes,5
57397,3.73,Yes,1
31501,3.7,Yes,6
8746,3.56,Yes,5
49412,3.55,No,1
43512,1.1,Yes,7
45031,2.11,Yes,6
45913,3.32,Yes,6
31493,1.35,No,5
54761,1.84,Yes,0
44490,4.78,No,0
21088,3.17,Yes,1
46708,2.47,No,6
33479,1.06,Yes,4
49677,2.21,No,4
43498,1.8,No,7
57558,3.53,Yes,5
57994,1.17,No,4
18452,1.55,Yes,6
30968,1.38,Yes,4
6654,2.58,Yes,1
21066,1.86,Yes,5
27374,1.68,No,5
26068,2.24,Yes,4
48602,2.99,Yes,3
44068,4.17,No,7
5501,2.43,Yes,4
46174,3.91,Yes,6
25241,4.56,Yes,4
40217,3.11,Yes,5
56929,4.39,Yes,3
42198,1.97,Yes,0
6713,4.14,Yes,3
56330,4.78,Yes,5
35503,3.93,Yes,7
38569,2.33,Yes,3
40596,3.28,No,0
55193,3.39,Yes,4
49830,1.61,Yes,7
31937,2.04,Yes,0
1498,2.2,Yes,2
41434,1.79,Yes,6
37133,4.83,No,0
7210,4.03,No,4
59663,4.06,Yes,4
33397,1.75,No,2
12374,2.1,Yes,3
56746,3.93,Yes,2
49022,3.31,No,3
24814,1.63,No,1
42544,2.89,Yes,6
4978,1.39,Yes,3
47792,3.02,Yes,5
21031,3.43,No,5
32622,4.8,Yes,1
49552,1.38,Yes,7
36106,1.85,No,4
40357,3.27,No,2
42114,3.85,No,4
48868,3.34,Yes,5
50183,4.96,No,4
53465,3.58,Yes,5
14592,2.68,Yes,3
25999,2.76,Yes,7
33743,3.86,Yes,4
23591,3.65,Yes,6
50264,4.64,Yes,2
12512,2.21,Yes,7
43665,1.98,Yes,5
49782,4.07,Yes,7
56166,1.76,Yes,0
1361,3.95,Yes,7
32249,3.78,Yes,7
18200,1.89,No,7
39781,2.04,No,7
41429,1.23,Yes,2
44200,2.47,Yes,0
36024,2.91,Yes,7
903,1.71,Yes,3
26261,1.64,Yes,3
51052,3.85,Yes,2
25130,4.49,Yes,5
35494,1.98,No,2
51170,4.83,Yes,0
43371,2.82,Yes,0
5435,3.17,Yes,4
47919,1.97,Yes,2
21513,1.64,Yes,0
46766,1.19,Yes,7
31280,4.84,Yes,5
39639,3.6,No,0
59169,1.58,Yes,6
43467,2.35,Yes,6
6685,3.25,Yes,2
40878,2.09,Yes,7
22400,2.76,Yes,1
11186,2.47,Yes,3
21222,3.18,No,7
35995,3.07,Yes,3
38652,1.44,Yes,6
28991,1.52,Yes,3
25828,3.95,No,3
19298,4.31,Yes,3
46260,2.93,Yes,6
30292,1.85,No,1
17783,4.79,Yes,6
52550,4.23,No,1
10395,3.6,No,0
50792,1.23,Yes,4
29454,1.61,Yes,2
12486,2.77,Yes,3
4697,4.57,Yes,3
18883,1.63,Yes,4
37445,4.13,Yes,3
29967,1.5,Yes,6
41837,4.2,Yes,2
37756,4.81,Yes,0
34411,1.86,Yes,7
50409,3.87,Yes,4
5869,1.13,Yes,0
26631,4.81,Yes,0
35195,1.46,Yes,2
42971,3.05,Yes,3
4601,1.47,Yes,6
51847,3.28,Yes,2
26800,1.84,Yes,4
4239,2.19,Yes,3
12176,4.02,Yes,6
23699,1.77,Yes,0
53358,1.07,Yes,0
51680,2.74,Yes,6
5105,4.84,Yes,4
8313,4.3,No,1
12833,1.8,Yes,0
13478,2.83,Yes,5
59850,1.31,Yes,0
33580,3.17,Yes,0
23557,1.73,Yes,4
44253,2.37,Yes,6
49906,2.76,Yes,6
46222,4.1,Yes,7
50754,3.16,Yes,4
14069,4.88,Yes,2
58583,3.75,Yes,6
48045,2.38,Yes,4
8421,1.59,No,3
32118,2.23,Yes,5
32004,3.27,Yes,5
14700,3.04,Yes,5
5371,3.51,Yes,3
342,3.12,Yes,7
31572,1.91,Yes,2
26329,4.18,Yes,0
36543,4.44,No,4
29112,4.72,Yes,4
17434,3.39,Yes,6
6956,2.71,Yes,6
23139,1.67,No,6
28616,2.87,Yes,5
50497,3.35,Yes,7
13263,3.5,Yes,0
19304,4.46,Yes,5
20996,3.3,Yes,7
1727,1.53,No,0
46812,4.62,Yes,3
6485,1.23,Yes,3
59943,2.5,Yes,4
47571,4.68,Yes,0
52387,4.86,Yes,1
21736,4.73,No,4
32582,1.22,Yes,0
29571,3.76,No,6
9420,4.05,No,7
51963,1.45,Yes,0
7704,1.49,Yes,3
57173,2.82,No,6
59940,3.26,Yes,5
47190,2.55,Yes,2
32803,1.11,Yes,6
6045,3.77,No,2
20428,3.54,Yes,0
9926,3.22,No,2
54772,1.2,Yes,1
18452,2.25,Yes,1
1514,2.76,Yes,5
44995,3.61,Yes,0
12156,1.55,Yes,7
23139,3.8,No,5
54095,3.9,Yes,3
42256,3.23,Yes,6
14386,3.79,Yes,7
15821,4.65,Yes,5
43758,2.93,Yes,3
611,3.96,No,1
3235,3.92,Yes,2
6650,1.37,Yes,2
8192,1.47,Yes,3
37052,4.32,Yes,7
27663,4.1,No,1
28033,1.46,Yes,0
33613,3.49,Yes,3
27721,4.84,No,4
58491,2.7,No,2
34497,4.91,No,3
621,2.62,Yes,5
58819,2.65,Yes,1
56067,3.81,Yes,2
44820,1.17,Yes,4
17117,3.73,Yes,3
29980,2.18,Yes,5
5741,2.98,No,6
41348,1.87,Yes,1
4227,1.62,Yes,5
56201,2.64,Yes,5
58379,4.16,Yes,4
55842,2.99,No,3
4997,2.26,No,3
45324,3.15,Yes,5
52098,1.63,Yes,3
8550,2.26,Yes,6
32966,3.53,Yes,7
2682,2.81,Yes,3
26379,2.76,Yes,7
27616,3.3,Yes,7
59909,2.89,Yes,4
55704,1.41,No,2
56063,3.82,Yes,3
23902,1.29,No,2
30845,3.49,Yes,5
53631,3.77,Yes,6
32350,2.7,Yes,2
18495,1.38,Yes,7
22989,2.88,Yes,3
57985,2.97,Yes,2
47100,1.02,Yes,1
12350,1.32,Yes,1
24445,4.81,Yes,0
2449,3.08,No,1
28684,4.29,Yes,1
6593,1.88,Yes,1
56966,1.18,Yes,1
16388,1.21,Yes,4
26713,2.53,No,0
11646,3.1,Yes,1
10205,2.32,No,0
44378,4.69,Yes,7
32618,4.8,Yes,2
19414,4.07,Yes,5
52127,3.16,No,6
18450,1.22,Yes,2
30774,1.31,Yes,7
27444,1.31,Yes,0
26741,1.54,Yes,4
30532,1.52,Yes,6
30359,2.7,Yes,2
5202,2.91,Yes,7
58351,2.69,No,5
8285,4.5,No,2
43640,2.87,Yes,0
24394,4.05,Yes,3
37610,3.6,Yes,3
24350,3.14,No,2
45931,3.96,Yes,2
27681,2.2,Yes,7
45953,3.35,Yes,6
42131,4.35,Yes,4
40095,1.96,Yes,0
27916,1.36,Yes,1
48145,3.46,Yes,3
17477,1.34,Yes,7
24434,4.68,Yes,3
8637,1.74,Yes,4
26395,1.35,Yes,4
7586,3.59,Yes,4
39590,4.53,Yes,0
18510,4.35,No,0
57092,2.28,Yes,4
59919,2.13,Yes,1
49464,3.06,Yes,5
53980,3.7,Yes,5
16418,4.6,Yes,5
51956,1.55,Yes,0
59730,1.7,Yes,3
42595,3.32,No,1
29324,3.41,Yes,2
13404,1.12,Yes,3
21746,3.65,Yes,4
43581,3.16,Yes,1
54648,1.77,Yes,7
8363,1.69,Yes,1
16034,4.46,Yes,0
17967,2.52,No,7
17249,1.93,Yes,1
28054,1.33,Yes,4
34911,2.58,Yes,5
890,3.42,Yes,2
33513,4.73,No,2
58497,2.53,Yes,6
33380,4.24,Yes,7
25988,3.15,Yes,7
973,4.06,No,5
25970,3.77,Yes,5
19702,1.21,Yes,2
54452,3.88,Yes,3
36141,1.78,Yes,0
58674,4.62,Yes,0
57837,1.1,Yes,2
48350,1.45,Yes,6
55468,3.73,Yes,1
27396,4.92,No,5
33475,3.38,Yes,3
1627,1.97,No,7
10536,4.97,Yes,2
454,4.6,Yes,0
45471,1.46,Yes,3
14345,3.91,Yes,7
47776,2.82,Yes,3
8723,3.84,Yes,3
43739,1.24,No,4
37023,4.57,Yes,7
40507,2.33,Yes,1
52019,1.33,Yes,7
50236,4.59,Yes,7
32784,3.71,Yes,5
8645,4.92,Yes,2
27456,2.93,Yes,2
10235,1.71,No,4
874,3.49,Yes,3
21958,2.38,Yes,4
27733,2.65,No,7
18062,4.22,No,4
16857,3.88,Yes,6
35723,1.29,No,4
57181,4.68,Yes,7
53692,3.56,Yes,0
6519,4.42,Yes,3
4221,3.6,Yes,3
49855,3.62,Yes,4
53235,2.1,Yes,4
39266,4.36,Yes,4
51334,2.0,Yes,6
43212,3.44,Yes,0
38036,3.83,Yes,4
48549,2.67,Yes,6
51832,2.98,Yes,0
30404,1.43,Yes,0
52887,3.14,Yes,4
20738,4.53,No,5
32941,4.26,Yes,4
36008,4.44,Yes,2
24809,4.55,Yes,3
13103,2.29,Yes,0
22485,4.06,Yes,0
50345,1.06,Yes,2
35660,4.46,Yes,3
19768,2.33,Yes,0
42117,3.76,No,5
41460,1.26,Yes,4
12570,2.67,No,4
16579,1.79,Yes,3
49650,2.78,Yes,7
3114,2.91,Yes,3
11258,1.71,Yes,5
34861,1.4,No,3
32399,2.98,Yes,5
8058,2.87,Yes,4
5206,2.12,Yes,2
18461,3.21,Yes,3
36999,1.04,Yes,2
6658,4.42,Yes,5
42450,4.86,Yes,2
19872,3.6,Yes,4
8625,1.88,Yes,6
32729,3.19,Yes,1
25350,2.72,No,4
39570,3.2,Yes,6
57802,1.38,No,1
52883,4.87,No,6
24690,2.91,Yes,5
9040,3.33,No,6
55117,4.15,Yes,5
56309,1.04,Yes,3
54841,1.99,Yes,2
26468,4.33,Yes,6
7103,2.5,Yes,4
4371,2.2,Yes,1
10448,1.25,Yes,5
53891,2.63,Yes,0
54486,3.6,Yes,6
10236,4.31,Yes,7
52378,3.15,Yes,4
9090,4.09,No,3
48813,2.81,No,0
15242,2.8,Yes,0
20522,1.33,Yes,4
41188,3.34,No,4
9747,2.63,No,5
57319,1.49,Yes,1
1958,2.55,Yes,6
52099,4.31,Yes,0
50503,3.89,Yes,4
16218,4.1,Yes,6
13372,4.76,Yes,2
5878,3.81,Yes,6
4527,2.83,Yes,7
37243,2.34,Yes,1
52278,4.83,Yes,2
32247,4.34,Yes,5
29920,2.55,Yes,3
10261,1.72,Yes,6
46099,4.42,Yes,1
36938,3.64,Yes,6
56122,3.92,Yes,6
22576,3.47,Yes,7
6057,4.4,Yes,5
56608,2.5,Yes,1
17757,4.75,Yes,1
28854,3.77,Yes,7
42976,2.11,No,1
57733,4.1,Yes,7
47132,4.19,Yes,4
58640,4.98,Yes,1
37890,2.68,Yes,3
39750,4.83,No,2
38066,4.67,Yes,7
41629,2.92,Yes,4
59878,2.95,Yes,2
58493,3.54,Yes,0
51157,1.48,Yes,0
23707,4.99,No,5
1672,1.95,Yes,1
10780,3.1,Yes,2
25039,2.35,Yes,7
32325,1.67,Yes,5
55892,2.33,Yes,6
36578,3.13,No,3
15615,1.52,Yes,3
22137,1.3,Yes,2
59600,3.89,Yes,6
53485,4.3,Yes,4
49713,2.45,Yes,0
34618,1.54,Yes,4
51967,2.05,Yes,0
6277,3.9,Yes,3
59265,3.7,No,5
34974,1.97,Yes,6
4695,3.8,Yes,1
26321,2.81,No,2
56295,3.67,Yes,4
44075,4.23,Yes,3
48988,4.28,Yes,6
39567,3.4,Yes,4
3038,4.84,Yes,0
41937,1.76,Yes,4
36734,4.78,Yes,3
39235,2.22,Yes,2
24816,4.51,No,3
38850,3.16,Yes,3
43390,3.44,Yes,0
57744,4.99,Yes,1
55657,2.87,Yes,5
42715,2.42,Yes,0
8759,4.67,Yes,0
47952,2.46,Yes,5
30273,2.58,Yes,7
15438,3.15,Yes,2
18843,4.99,Yes,7
18464,2.48,Yes,0
13868,2.48,Yes,0
54634,4.82,Yes,1
55565,4.2,Yes,6
45100,2.14,Yes,3
48931,2.37,Yes,2
9328,1.24,Yes,0
38392,3.54,No,1
19584,4.31,Yes,7
2503,2.68,Yes,4
12939,2.91,No,0
54207,4.18,Yes,7
55644,3.73,Yes,6
7314,2.15,No,0
37586,3.96,Yes,4
55284,3.33,Yes,4
54523,3.2,No,1
19054,1.25,Yes,2
47504,3.94,No,2
173,1.45,Yes,1
48091,1.54,Yes,4
58429,2.89,Yes,7
22958,3.85,Yes,3
51137,2.13,No,2
7211,3.35,No,0
40149,3.16,Yes,4
597,2.92,Yes,3
23846,4.54,Yes,5
2693,2.86,Yes,1
33621,3.2,Yes,7
59614,1.85,Yes,3
25853,3.85,No,4
8078,1.63,Yes,4
55144,4.49,Yes,4
47270,4.08,Yes,1
45373,4.17,No,7
3766,2.79,No,5
36360,3.99,Yes,3
4711,2.56,Yes,6
41870,3.21,Yes,5
39794,2.43,Yes,1
53018,4.42,Yes,6
54496,4.21,Yes,0
43828,2.07,Yes,3
26911,4.65,Yes,1
59162,2.57,Yes,7
25490,2.88,Yes,4
51739,3.51,No,4
47946,2.87,Yes,2
18761,1.29,Yes,5
57886,1.07,Yes,5
46208,1.48,Yes,0
25347,1.99,No,4
36472,1.1,Yes,5
16507,2.89,Yes,0
8159,2.44,Yes,3
34637,1.9,Yes,7
19271,4.36,Yes,0
13654,3.96,Yes,2
21093,1.82,No,5
7218,3.75,Yes,0
44979,2.71,Yes,5
18812,1.32,Yes,5
39987,2.29,Yes,0
53737,2.89,Yes,6
38765,4.46,No,0
42729,4.87,Yes,0
15311,1.66,Yes,1
38394,3.26,Yes,5
32586,4.49,No,1
27178,4.31,Yes,2
8039,2.34,Yes,0
26938,4.16,Yes,1
9224,2.08,Yes,5
51615,3.49,Yes,7
43805,1.69,Yes,3
35054,1.83,Yes,4
17091,1.52,Yes,7
17759,1.62,No,4
44,1.57,Yes,1
54822,2.71,Yes,7
46859,4.22,Yes,6
50317,3.78,No,7
53739,1.59,Yes,2
48464,1.01,Yes,2
34690,1.69,Yes,3
21333,4.54,Yes,7
47023,1.04,No,5
55957,3.62,No,4
18900,4.01,Yes,7
25719,1.3,Yes,0
44793,4.01,Yes,4
47463,3.19,Yes,3
41050,1.06,Yes,2
42753,4.55,Yes,1
40236,4.77,No,1
30,4.8,Yes,1
30809,1.32,Yes,7
21426,3.63,Yes,5
26644,4.99,Yes,5
3606,4.75,Yes,0
16351,3.55,Yes,3
58614,3.34,Yes,6
57073,2.4,Yes,4
39377,4.04,No,7
38370,4.01,Yes,6
1190,3.49,Yes,4
11369,4.55,Yes,1
21735,4.11,Yes,4
58808,3.8,Yes,2
22084,4.79,Yes,6
51696,3.93,No,3
30586,2.55,No,1
10539,3.8,No,0
11050,4.38,Yes,4
30941,2.26,No,4
43402,2.85,Yes,7
45827,4.22,Yes,2
38689,4.88,Yes,4
30467,1.4,Yes,4
41796,4.95,Yes,0
40794,1.32,Yes,3
10074,2.15,No,0
16444,1.67,No,2
11681,2.59,Yes,7
8678,3.67,Yes,3
19282,2.6,No,0
27350,2.37,No,6
19591,1.48,Yes,2
6606,1.21,Yes,7
47729,1.59,Yes,2
36891,4.65,Yes,2
45533,1.38,Yes,6
46261,4.35,No,1
26498,4.26,Yes,0
15651,4.09,Yes,5
49270,1.32,Yes,3
503,1.58,Yes,1
59121,2.14,Yes,6
53302,3.14,Yes,0
19951,1.81,No,6
43844,4.87,No,0
34115,1.44,No,3
31137,1.29,Yes,2
38278,2.01,Yes,2
7343,3.83,No,5
36917,3.03,Yes,2
58902,2.99,Yes,2
43950,4.08,Yes,4
57316,1.32,Yes,0
54626,2.75,Yes,7
45727,1.69,Yes,5
46646,4.23,Yes,1
28586,3.14,Yes,2
13718,1.77,Yes,1
44254,2.7,Yes,6
13243,4.36,Yes,5
15078,4.76,No,0
32418,3.89,Yes,6
2606,4.08,Yes,7
29995,1.25,Yes,1
59486,1.12,Yes,3
10606,2.33,Yes,1
36603,3.58,Yes,4
55708,3.35,Yes,4
49105,1.37,Yes,3
29036,4.3,Yes,5
10780,1.04,Yes,4
58450,4.52,No,7
51295,4.3,Yes,7
26465,3.33,Yes,6
5120,2.83,Yes,0
49788,1.5,Yes,2
56649,2.36,Yes,7
8408,1.07,Yes,0
53735,1.65,Yes,1
17312,4.06,Yes,4
2067,2.9,No,6
31781,3.33,Yes,6
44547,4.86,Yes,3
34447,1.54,Yes,6
26758,2.68,Yes,2
33990,2.85,Yes,2
19119,2.06,Yes,3
11621,3.45,Yes,5
1462,1.43,Yes,7
53918,1.43,Yes,3
58239,3.15,Yes,7
675,3.71,No,2
23693,4.59,Yes,2
10075,2.86,Yes,1
11936,4.39,Yes,4
24375,4.63,Yes,3
51679,1.43,No,2
49770,1.43,Yes,7
31361,4.22,Yes,1
35385,4.17,Yes,3
57831,2.8,Yes,0
35357,4.93,Yes,1
45102,1.32,Yes,2
35726,3.75,Yes,2
32258,3.61,Yes,2
52370,2.49,No,7
30479,3.0,Yes,1
50219,2.26,Yes,2
28468,2.31,Yes,4
14407,3.41,Yes,0
57016,4.34,No,3
11259,4.66,Yes,2
29933,3.52,Yes,6
25389,4.25,Yes,7
34952,3.01,Yes,6
2565,1.95,Yes,2
28402,1.98,Yes,7
22029,3.19,Yes,6
16387,3.65,Yes,6
24451,3.11,Yes,3
15280,4.29,Yes,1
8785,2.17,Yes,7
22792,3.73,No,0
38708,4.41,Yes,5
11431,1.89,Yes,0
38982,1.09,Yes,4
3116,1.27,Yes,2
23995,2.08,Yes,7
16287,1.06,Yes,7
40458,3.14,Yes,6
49456,3.4,No,6
54728,1.88,Yes,0
21667,2.32,No,0
30729,2.09,No,1
40102,1.16,Yes,7
3579,1.94,Yes,3
55987,2.4,Yes,4
21985,1.51,Yes,7
43431,2.55,No,3
58689,4.74,No,0
3230,1.18,Yes,3
50771,1.03,Yes,0
43489,3.99,Yes,7
54916,4.82,Yes,7
47272,1.61,No,3
36702,2.54,Yes,7
58587,4.41,No,3
54153,4.78,No,4
39472,4.0,Yes,4
335,2.26,Yes,6
57733,4.95,No,0
57494,3.55,Yes,1
40002,2.32,Yes,1
24307,4.05,Yes,7
45701,2.57,Yes,5
58838,1.74,Yes,6
117,2.54,Yes,2
5709,4.22,Yes,0
29457,3.96,Yes,0
12686,1.9,Yes,5
39301,1.92,Yes,0
19875,2.53,Yes,4
22533,2.26,Yes,1
10111,4.54,Yes,3
51367,1.22,No,0
47725,3.03,Yes,2
8968,1.18,Yes,4
5584,2.72,Yes,2
21855,1.34,Yes,2
56182,2.77,Yes,2
46729,4.11,No,1
3380,1.62,Yes,5
55447,4.4,No,1
41774,2.54,Yes,3
24849,2.42,No,6
24524,4.93,Yes,4
40798,2.46,No,1
53522,2.48,Yes,5
51040,1.41,Yes,6
35997,4.97,No,0
43619,4.77,No,2
28572,2.64,Yes,2
38370,3.48,Yes,1
15815,1.16,Yes,6
18488,3.42,Yes,3
58336,3.57,Yes,7
30316,4.15,Yes,4
12529,1.61,Yes,5
22089,4.4,Yes,7
35134,4.73,Yes,6
54620,2.84,Yes,5
48592,4.07,No,2
48968,2.41,Yes,6
42983,1.44,Yes,5
49286,3.09,Yes,7
25699,1.99,No,4
15722,4.22,No,2
45178,3.32,Yes,2
5555,3.35,Yes,2
36732,1.92,Yes,1
47675,4.58,Yes,1
38082,1.65,No,5
29368,4.73,Yes,6
35297,1.35,Yes,4
29126,2.2,Yes,0
439,1.48,Yes,5
8188,3.23,Yes,0
591,3.18,Yes,7
6724,2.7,Yes,2
54746,2.62,Yes,2
10218,2.04,Yes,0
17017,3.02,Yes,1
37600,3.8,Yes,1
56068,3.78,Yes,6
1760,3.26,Yes,7
55709,1.2,Yes,2
55440,1.77,Yes,1
49041,4.19,Yes,3
12283,2.08,Yes,3
8739,4.66,No,6
36641,2.71,Yes,2
26933,2.62,Yes,5
14678,1.7,No,5
20046,2.18,No,2
50788,4.02,No,2
16859,3.97,Yes,7
56445,2.19,Yes,4
47687,4.22,No,2
58162,1.75,No,7
3233,2.55,No,1
25872,4.64,Yes,0
16243,1.77,Yes,0
22329,1.06,No,3
2482,1.53,Yes,1
28247,2.98,Yes,4
11389,2.59,Yes,7
29902,1.35,Yes,1
19773,3.01,Yes,1
38313,1.61,Yes,3
36014,3.01,Yes,5
55897,2.76,Yes,5
35041,2.67,Yes,6
12685,3.98,Yes,2
33988,1.5,Yes,4
26923,2.4,Yes,7
9947,1.05,Yes,3
46468,1.2,No,0
52504,3.97,Yes,2
23422,2.5,Yes,5
13391,3.73,Yes,1
23877,1.35,Yes,7
14522,2.34,Yes,7
52333,4.23,No,7
40806,1.35,Yes,7
43528,1.3,Yes,5
16529,2.68,Yes,4
5828,2.31,Yes,1
18653,2.68,Yes,3
3101,4.76,Yes,6
25294,2.23,Yes,5
27629,3.05,No,7
19055,2.56,Yes,3
57561,4.26,Yes,7
15147,3.23,No,7
33250,3.18,Yes,3
58047,3.02,Yes,0
53791,2.08,No,3
26157,2.55,Yes,4
58784,3.4,Yes,7
2116,3.92,Yes,6
18018,2.43,Yes,6
18081,4.35,No,1
4292,1.85,No,6
51967,1.34,Yes,5
6322,3.91,Yes,2
43773,2.39,Yes,1
40710,4.5,Yes,4
48551,2.75,Yes,4
27223,1.89,Yes,5
38672,2.25,Yes,0
59014,1.35,Yes,6
29303,4.85,Yes,7
4725,4.58,No,5
37979,1.48,Yes,5
23393,1.42,Yes,7
7633,3.19,Yes,6
5875,3.23,No,1
27544,3.56,Yes,7
40454,4.1,Yes,7
33498,4.85,Yes,7
39228,4.1,Yes,4
57716,1.62,Yes,3
54358,4.72,No,2
12061,2.13,No,1
36905,1.99,Yes,6
25259,2.24,Yes,1
29419,3.51,No,2
19654,2.33,No,2
42922,1.1,Yes,6
58431,2.18,Yes,2
46207,2.16,Yes,1
59303,4.73,Yes,2
23437,1.74,Yes,0
4082,4.55,Yes,0
34538,4.17,No,6
18175,3.9,No,5
36024,1.81,Yes,3
20158,3.19,No,7
17904,3.53,No,6
18166,1.03,Yes,0
9185,2.31,Yes,4
39527,3.08,Yes,6
34644,3.83,Yes,6
24523,2.09,Yes,7
25989,3.26,Yes,5
46500,1.82,Yes,5
58911,1.24,No,4
19283,2.52,Yes,7
43222,1.02,Yes,1
32463,4.98,No,5
37828,2.67,Yes,1
53178,2.0,Yes,0
42084,4.65,Yes,1
59089,2.23,Yes,4
52560,2.52,Yes,5
22794,1.07,Yes,1
35637,4.0,Yes,3
28042,4.86,Yes,5
17268,3.82,No,0
41970,3.34,Yes,7
15076,3.25,No,4
56419,2.17,Yes,5
13850,1.92,Yes,4
53632,1.01,Yes,5
31257,3.88,Yes,6
36551,4.23,Yes,2
23099,1.77,Yes,0
57994,2.07,Yes,6
26877,1.99,Yes,3
10636,4.81,Yes,1
36631,2.31,Yes,0
37218,3.18,Yes,7
855,1.97,Yes,1
58629,4.53,Yes,4
15523,2.28,Yes,3
7800,3.66,Yes,4
48094,2.39,Yes,1
44404,3.3,No,2
27806,1.0,Yes,5
54112,2.79,Yes,6
2619,2.2,Yes,6
28419,4.33,Yes,4
33205,3.05,Yes,2
20683,3.51,Yes,7
36734,1.07,Yes,5
23265,1.39,Yes,5
23944,1.64,Yes,3
20729,2.85,Yes,6
49925,1.66,Yes,4
55609,4.17,Yes,6
4500,1.78,Yes,6
46344,4.17,Yes,2
58514,1.2,Yes,4
28186,3.65,Yes,4
17575,3.52,Yes,4
53261,3.2,No,2
22866,2.83,Yes,2
44107,1.06,Yes,0
37036,3.97,Yes,7
32716,2.18,No,5
35940,2.38,Yes,3
35031,2.82,No,5
32857,1.64,Yes,5
38467,4.69,No,0
52153,1.82,Yes,4
47822,1.45,Yes,1
35242,4.51,Yes,4
44764,2.16,Yes,1
34454,1.85,No,0
