candidate_id,job_role,interview_rounds,assessment_score,hiring_decision
11653,Engineer,4,96,Selected
58168,Sales,2,94,Selected
22707,Sales,4,60,Rejected
47879,Sales,2,45,Rejected
3663,Sales,5,41,Rejected
76650,Sales,1,87,Selected
118966,Analyst,5,54,Rejected
115019,Manager,5,75,Selected
69491,Sales,5,46,Rejected
68808,Manager,1,50,Rejected
38067,Manager,3,58,Rejected
30009,Engineer,1,85,Selected
67665,Engineer,4,58,Rejected
19018,Sales,4,90,Selected
57169,Sales,1,89,Selected
23522,Engineer,5,72,Selected
7844,Analyst,1,54,Rejected
80269,Engineer,2,88,Selected
48214,Manager,3,78,Selected
85522,Engineer,3,89,Selected
18625,Sales,1,51,Rejected
93123,Sales,5,77,Selected
101894,Manager,4,93,Selected
34296,Manager,3,80,Selected
113108,Analyst,5,74,Selected
21537,Sales,1,49,Rejected
59213,Engineer,1,60,Rejected
39149,Manager,3,79,Selected
33618,Engineer,3,96,Selected
90202,Sales,3,97,Selected
99927,Sales,4,79,Selected
14679,Analyst,4,74,Selected
25725,Manager,1,70,Rejected
77403,Engineer,1,69,Rejected
60937,Manager,5,62,Rejected
7387,Analyst,2,79,Selected
25608,Sales,1,65,Rejected
64025,Engineer,4,60,Rejected
3929,Sales,5,97,Selected
6805,Sales,1,89,Selected
73130,Engineer,2,76,Selected
76890,Analyst,2,77,Selected
38423,Manager,1,54,Rejected
93767,Engineer,2,73,Selected
23435,Analyst,3,48,Rejected
95702,Sales,5,89,Selected
78131,Manager,3,56,Rejected
90849,Manager,2,52,Rejected
64443,Manager,4,52,Rejected
35598,Engineer,2,82,Selected
29258,Analyst,5,86,Selected
42474,Analyst,3,56,Rejected
77281,Manager,5,73,Selected
39739,Analyst,5,58,Rejected
94821,Analyst,2,47,Rejected
78326,Analyst,1,54,Rejected
32963,Manager,1,99,Selected
118905,Sales,5,74,Selected
96650,Sales,2,77,Selected
99317,Manager,1,90,Selected
101926,Analyst,2,46,Rejected
88665,Engineer,2,95,Selected
54164,Manager,1,85,Selected
105590,Engineer,2,42,Rejected
57180,Sales,1,73,Selected
78922,Sales,1,77,Selected
71725,Manager,3,40,Rejected
4235,Sales,2,49,Rejected
17249,Manager,1,92,Selected
85742,Analyst,2,55,Rejected
88845,Engineer,1,56,Rejected
71126,Analyst,2,76,Selected
86627,Sales,4,61,Rejected
96599,Manager,4,42,Rejected
37548,Sales,4,95,Selected
92801,Sales,5,48,Rejected
80415,Sales,3,97,Selected
44279,Engineer,5,48,Rejected
58847,Analyst,4,42,Rejected
77181,Manager,3,95,Selected
90922,Analyst,1,53,Rejected
24593,Manager,2,71,Selected
90393,Analyst,1,44,Rejected
5779,Manager,1,79,Selected
75650,Engineer,5,82,Selected
50501,Sales,2,80,Selected
87230,Engineer,4,64,Rejected
90822,Analyst,5,58,Rejected
2784,Manager,1,58,Rejected
31023,Analyst,3,58,Rejected
49855,Analyst,2,60,Rejected
111269,Manager,2,95,Selected
35040,Sales,2,44,Rejected
17420,Manager,4,75,Selected
98598,Analyst,1,97,Selected
94018,Engineer,3,41,Rejected
92033,Engineer,5,71,Selected
111867,Sales,1,48,Rejected
36730,Engineer,3,53,Rejected
52274,Engineer,1,87,Selected
15406,Manager,1,94,Selected
70666,Engineer,1,62,Rejected
117352,Analyst,4,84,Selected
115016,Engineer,3,64,Rejected
42027,Engineer,2,51,Rejected
95472,Sales,4,83,Selected
62841,Manager,1,79,Selected
35750,Engineer,3,71,Selected
50180,Manager,1,51,Rejected
103692,Analyst,5,70,Rejected
105350,Sales,4,89,Selected
51598,Analyst,5,92,Selected
7986,Sales,5,70,Rejected
16390,Manager,5,87,Selected
87848,Engineer,4,65,Rejected
118841,Engineer,4,53,Rejected
35321,Manager,3,72,Selected
43636,Manager,5,69,Rejected
86728,Engineer,1,52,Rejected
119594,Manager,5,48,Rejected
89980,Sales,3,82,Selected
56875,Manager,3,52,Rejected
47363,Sales,5,60,Rejected
105821,Manager,5,61,Rejected
109384,Manager,2,53,Rejected
83155,Sales,2,77,Selected
49134,Sales,2,65,Rejected
69244,Manager,4,68,Rejected
35959,Sales,3,89,Selected
68880,Engineer,3,49,Rejected
29532,Manager,2,93,Selected
7749,Sales,1,72,Selected
81089,Engineer,5,79,Selected
32838,Engineer,5,96,Selected
32201,Sales,3,70,Rejected
99054,Engineer,3,71,Selected
91138,Sales,1,42,Rejected
69083,Manager,4,77,Selected
70850,Analyst,3,46,Rejected
53452,Sales,4,67,Rejected
59600,Manager,4,43,Rejected
11678,Engineer,1,85,Selected
103765,Analyst,4,55,Rejected
77717,Manager,2,77,Selected
62458,Sales,5,96,Selected
41810,Analyst,4,84,Selected
65946,Analyst,3,61,Rejected
16178,Manager,5,51,Rejected
107556,Manager,1,62,Rejected
81812,Engineer,4,57,Rejected
47315,Engineer,3,66,Rejected
65557,Manager,3,68,Rejected
5817,Sales,3,61,Rejected
40366,Manager,4,71,Selected
74502,Sales,1,40,Rejected
5463,Engineer,2,54,Rejected
65778,Manager,3,85,Selected
17065,Manager,1,43,Rejected
60159,Manager,5,53,Rejected
65158,Sales,1,71,Selected
25079,Manager,4,79,Selected
107035,Engineer,3,58,Rejected
71582,Sales,1,92,Selected
20412,Sales,1,62,Rejected
83815,Sales,2,52,Rejected
5729,Engineer,1,45,Rejected
19663,Manager,5,60,Rejected
94375,Sales,1,95,Selected
51953,Engineer,2,98,Selected
75963,Sales,2,92,Selected
32471,Manager,2,91,Selected
71593,Manager,5,69,Rejected
119031,Analyst,4,96,Selected
104506,Analyst,5,42,Rejected
73286,Manager,5,56,Rejected
97933,Manager,5,78,Selected
92424,Manager,3,68,Rejected
31077,Engineer,3,80,Selected
91650,Sales,2,54,Rejected
102317,Analyst,3,41,Rejected
104677,Manager,2,81,Selected
12211,Engineer,4,50,Rejected
72381,Manager,3,42,Rejected
64023,Sales,3,77,Selected
73442,Manager,4,84,Selected
27484,Engineer,3,71,Selected
110385,Engineer,4,55,Rejected
82040,Analyst,5,51,Rejected
98333,Sales,5,65,Rejected
3191,Sales,5,57,Rejected
56898,Manager,2,99,Selected
30673,Sales,4,92,Selected
104851,Analyst,2,47,Rejected
64476,Analyst,2,93,Selected
21514,Analyst,1,63,Rejected
2981,Manager,3,77,Selected
75138,Sales,4,45,Rejected
98744,Sales,2,47,Rejected
69453,Sales,3,48,Rejected
63659,Engineer,1,57,Rejected
75715,Manager,1,80,Selected
14057,Manager,1,72,Selected
78200,Engineer,3,67,Rejected
72048,Analyst,3,94,Selected
26961,Analyst,4,81,Selected
75228,Engineer,3,76,Selected
88333,Manager,1,61,Rejected
99598,Analyst,3,86,Selected
110582,Analyst,2,88,Selected
108673,Manager,5,74,Selected
15496,Sales,5,82,Selected
117094,Engineer,4,43,Rejected
104809,Analyst,3,45,Rejected
24948,Sales,2,49,Rejected
32769,Engineer,3,48,Rejected
24600,Analyst,2,85,Selected
81469,Manager,4,49,Rejected
22401,Analyst,5,52,Rejected
47813,Engineer,1,72,Selected
9879,Analyst,5,86,Selected
33708,Sales,4,52,Rejected
36772,Sales,5,84,Selected
8399,Manager,4,65,Rejected
84961,Analyst,4,76,Selected
43085,Analyst,5,55,Rejected
35651,Engineer,2,50,Rejected
92604,Manager,1,73,Selected
51183,Engineer,1,93,Selected
112208,Sales,4,79,Selected
43865,Engineer,5,51,Rejected
95271,Sales,3,47,Rejected
79899,Analyst,1,79,Selected
33051,Analyst,2,44,Rejected
36010,Analyst,2,50,Rejected
119840,Manager,5,83,Selected
46464,Analyst,2,51,Rejected
66101,Sales,1,51,Rejected
90130,Sales,1,89,Selected
8984,Sales,1,69,Rejected
119145,Analyst,5,54,Rejected
88816,Analyst,5,69,Rejected
43209,Analyst,1,49,Rejected
65372,Engineer,1,91,Selected
1205,Sales,1,45,Rejected
73381,Sales,3,54,Rejected
15580,Engineer,2,87,Selected
26509,Manager,1,69,Rejected
19166,Manager,5,63,Rejected
12724,Engineer,1,45,Rejected
32766,Analyst,5,70,Rejected
10210,Analyst,5,98,Selected
38177,Sales,1,40,Rejected
17378,Analyst,1,84,Selected
41891,Analyst,1,48,Rejected
90841,Analyst,4,46,Rejected
99640,Sales,1,74,Selected
56473,Manager,5,59,Rejected
63497,Sales,4,40,Rejected
1262,Manager,2,64,Rejected
68493,Analyst,1,70,Rejected
87325,Sales,5,91,Selected
107957,Analyst,4,46,Rejected
30550,Engineer,5,92,Selected
87247,Manager,2,46,Rejected
72549,Sales,4,52,Rejected
53247,Analyst,1,52,Rejected
21955,Manager,5,75,Selected
5792,Manager,5,57,Rejected
77217,Analyst,3,44,Rejected
36381,Sales,5,77,Selected
86847,Analyst,4,83,Selected
58116,Sales,2,71,Selected
103455,Sales,3,96,Selected
81810,Sales,1,87,Selected
110560,Sales,3,70,Rejected
85595,Manager,4,98,Selected
108585,Sales,2,73,Selected
18429,Analyst,3,80,Selected
102290,Analyst,2,80,Selected
117388,Analyst,2,69,Rejected
118354,Manager,3,58,Rejected
68107,Analyst,2,68,Rejected
85782,Sales,1,85,Selected
58570,Analyst,1,97,Selected
97642,Manager,3,66,Rejected
17043,Engineer,5,82,Selected
55177,Engineer,5,72,Selected
102867,Engineer,2,58,Rejected
82684,Analyst,2,47,Rejected
76886,Analyst,4,48,Rejected
108072,Manager,2,97,Selected
61414,Manager,4,76,Selected
102249,Analyst,1,79,Selected
8556,Engineer,3,64,Rejected
27488,Analyst,5,55,Rejected
23996,Engineer,1,48,Rejected
44,Manager,5,66,Rejected
79777,Engineer,1,83,Selected
90070,Engineer,2,75,Selected
8590,Sales,4,65,Rejected
85522,Analyst,3,86,Selected
48605,Sales,4,70,Rejected
119507,Engineer,5,66,Rejected
94075,Analyst,2,52,Rejected
13210,Engineer,4,63,Rejected
42634,Analyst,4,51,Rejected
58050,Engineer,5,51,Rejected
41886,Engineer,4,47,Rejected
70537,Engineer,1,81,Selected
58239,Manager,2,49,Rejected
105029,Manager,4,44,Rejected
71501,Analyst,2,60,Rejected
48631,Sales,1,46,Rejected
44586,Engineer,5,75,Selected
81179,Analyst,1,49,Rejected
57900,Manager,3,98,Selected
28544,Analyst,2,49,Rejected
45774,Analyst,5,65,Rejected
5767,Manager,3,94,Selected
82936,Analyst,1,49,Rejected
102347,Analyst,2,47,Rejected
31525,Sales,4,49,Rejected
3063,Analyst,2,62,Rejected
96686,Analyst,5,61,Rejected
95670,Analyst,4,59,Rejected
7660,Manager,4,87,Selected
110748,Engineer,5,99,Selected
26580,Manager,5,77,Selected
16892,Engineer,3,49,Rejected
89550,Analyst,3,55,Rejected
19663,Analyst,2,40,Rejected
5510,Sales,1,45,Rejected
60896,Sales,2,72,Selected
16425,Engineer,1,55,Rejected
39973,Engineer,1,51,Rejected
91868,Engineer,4,54,Rejected
16704,Sales,5,58,Rejected
109877,Analyst,2,56,Rejected
64649,Sales,3,59,Rejected
64902,Analyst,2,76,Selected
19439,Sales,2,51,Rejected
91916,Manager,2,97,Selected
76243,Manager,5,44,Rejected
117159,Analyst,4,94,Selected
95623,Engineer,4,59,Rejected
20021,Manager,4,58,Rejected
75409,Engineer,2,45,Rejected
66491,Engineer,4,68,Rejected
99952,Sales,2,59,Rejected
111795,Manager,4,88,Selected
70245,Analyst,3,62,Rejected
40396,Engineer,4,41,Rejected
1351,Engineer,4,62,Rejected
50364,Sales,2,94,Selected
34982,Engineer,4,86,Selected
69828,Manager,2,66,Rejected
1869,Analyst,2,57,Rejected
35032,Engineer,2,92,Selected
40211,Engineer,3,60,Rejected
77854,Analyst,1,78,Selected
5503,Engineer,3,95,Selected
75950,Manager,2,68,Rejected
14658,Sales,2,80,Selected
65317,Sales,2,63,Rejected
22821,Manager,1,54,Rejected
54645,Engineer,1,89,Selected
12131,Manager,1,99,Selected
79264,Analyst,5,97,Selected
75380,Engineer,4,55,Rejected
51255,Sales,2,44,Rejected
101588,Analyst,4,40,Rejected
16725,Sales,4,82,Selected
34578,Manager,3,43,Rejected
113852,Sales,1,87,Selected
114671,Manager,2,52,Rejected
102171,Engineer,2,44,Rejected
2062,Sales,4,68,Rejected
30703,Analyst,3,83,Selected
98921,Engineer,1,51,Rejected
48578,Analyst,3,85,Selected
60781,Engineer,4,49,Rejected
80254,Analyst,5,84,Selected
47459,Engineer,5,49,Rejected
113085,Engineer,1,52,Rejected
60270,Engineer,5,76,Selected
5732,Engineer,4,61,Rejected
83125,Analyst,4,49,Rejected
35940,Engineer,1,68,Rejected
56076,Sales,3,59,Rejected
91650,Analyst,2,70,Rejected
93600,Engineer,1,88,Selected
4560,Sales,2,85,Selected
49333,Sales,3,76,Selected
79667,Analyst,2,95,Selected
55586,Sales,4,99,Selected
10240,Engineer,3,60,Rejected
25959,Analyst,3,48,Rejected
83295,Sales,5,84,Selected
65164,Manager,4,62,Rejected
107589,Engineer,2,69,Rejected
115685,Sales,4,84,Selected
108383,Manager,5,51,Rejected
67489,Manager,2,58,Rejected
24114,Manager,4,58,Rejected
27386,Manager,4,46,Rejected
85189,Engineer,1,56,Rejected
11089,Manager,3,91,Selected
29607,Analyst,3,86,Selected
21427,Manager,5,50,Rejected
57146,Sales,5,93,Selected
32542,Sales,1,80,Selected
116332,Analyst,2,71,Selected
115920,Sales,2,68,Rejected
106412,Engineer,3,40,Rejected
27023,Manager,5,84,Selected
100554,Manager,5,72,Selected
14329,Sales,5,62,Rejected
46865,Sales,1,46,Rejected
76668,Engineer,2,61,Rejected
117503,Sales,2,93,Selected
72934,Manager,5,51,Rejected
46189,Sales,4,63,Rejected
4843,Sales,3,91,Selected
29457,Engineer,2,47,Rejected
21720,Analyst,5,73,Selected
13131,Engineer,5,46,Rejected
49430,Sales,3,91,Selected
86591,Manager,4,97,Selected
91878,Engineer,2,68,Rejected
106374,Manager,4,41,Rejected
39059,Sales,2,56,Rejected
74831,Manager,4,92,Selected
61610,Engineer,4,71,Selected
70759,Analyst,4,63,Rejected
60556,Engineer,2,68,Rejected
56945,Sales,4,66,Rejected
99631,Manager,2,73,Selected
77940,Manager,2,66,Rejected
97792,Sales,5,50,Rejected
15026,Manager,3,67,Rejected
1799,Analyst,5,45,Rejected
89162,Sales,3,99,Selected
104327,Sales,1,92,Selected
51120,Analyst,3,99,Selected
81114,Manager,1,82,Selected
31985,Analyst,4,48,Rejected
117788,Sales,2,83,Selected
114936,Engineer,2,80,Selected
103066,Engineer,3,42,Rejected
53985,Sales,1,71,Selected
112925,Analyst,4,70,Rejected
19779,Manager,3,70,Rejected
82949,Manager,3,93,Selected
24549,Analyst,4,97,Selected
1420,Analyst,5,52,Rejected
22440,Analyst,1,52,Rejected
53825,Analyst,5,68,Rejected
71674,Engineer,2,88,Selected
87657,Engineer,1,72,Selected
119150,Manager,4,46,Rejected
86861,Sales,5,75,Selected
17741,Sales,2,52,Rejected
91249,Engineer,2,93,Selected
45831,Sales,3,42,Rejected
273,Manager,4,47,Rejected
55230,Analyst,4,48,Rejected
62119,Sales,1,75,Selected
109280,Sales,4,45,Rejected
42104,Engineer,5,84,Selected
82832,Analyst,4,68,Rejected
77145,Manager,3,89,Selected
45213,Engineer,5,67,Rejected
3562,Analyst,1,46,Rejected
55808,Manager,2,57,Rejected
71120,Analyst,2,95,Selected
82928,Sales,3,44,Rejected
58280,Analyst,3,87,Selected
94131,Analyst,5,66,Rejected
112563,Analyst,3,96,Selected
108234,Manager,3,40,Rejected
73289,Engineer,2,55,Rejected
73520,Engineer,2,75,Selected
102880,Sales,1,59,Rejected
36617,Engineer,4,61,Rejected
90768,Engineer,4,40,Rejected
53736,Sales,2,50,Rejected
64445,Engineer,5,42,Rejected
21334,Engineer,4,62,Rejected
84610,Manager,3,70,Rejected
108811,Engineer,1,61,Rejected
48109,Sales,2,93,Selected
43780,Analyst,5,66,Rejected
47292,Sales,1,92,Selected
82529,Engineer,3,62,Rejected
55099,Sales,5,78,Selected
30243,Sales,4,74,Selected
38467,Engineer,2,44,Rejected
41064,Engineer,4,63,Rejected
79210,Engineer,4,69,Rejected
25568,Sales,2,43,Rejected
53885,Engineer,3,62,Rejected
7499,Engineer,3,87,Selected
104256,Analyst,1,45,Rejected
64821,Engineer,4,60,Rejected
92612,Analyst,5,75,Selected
84568,Analyst,3,67,Rejected
13679,Manager,4,43,Rejected
119847,Engineer,1,53,Rejected
21298,Sales,3,75,Selected
102506,Manager,2,82,Selected
107317,Analyst,3,92,Selected
80433,Manager,5,71,Selected
37550,Engineer,2,63,Rejected
53354,Manager,2,44,Rejected
36984,Manager,2,67,Rejected
83057,Sales,1,51,Rejected
2813,Sales,5,79,Selected
92308,Manager,1,73,Selected
110498,Engineer,2,82,Selected
104358,Sales,2,67,Rejected
27479,Analyst,2,42,Rejected
82454,Sales,4,78,Selected
65655,Sales,1,43,Rejected
77177,Manager,3,47,Rejected
24054,Sales,3,92,Selected
49711,Engineer,5,49,Rejected
85939,Manager,1,53,Rejected
20422,Engineer,2,65,Rejected
63106,Engineer,3,92,Selected
119215,Manager,2,71,Selected
94430,Sales,5,40,Rejected
68245,Manager,1,54,Rejected
29359,Analyst,4,62,Rejected
95026,Manager,5,84,Selected
1338,Sales,4,48,Rejected
104446,Manager,1,55,Rejected
46788,Manager,3,45,Rejected
47459,Analyst,4,94,Selected
78260,Engineer,4,99,Selected
44247,Engineer,3,59,Rejected
5421,Manager,5,54,Rejected
32249,Manager,3,50,Rejected
37967,Manager,4,60,Rejected
102594,Manager,2,85,Selected
85103,Analyst,4,42,Rejected
109642,Sales,1,74,Selected
81324,Manager,3,67,Rejected
12285,Sales,4,91,Selected
2878,Manager,5,49,Rejected
104002,Engineer,5,99,Selected
54829,Sales,4,74,Selected
97280,Sales,3,45,Rejected
52917,Manager,2,99,Selected
22575,Engineer,1,46,Rejected
65821,Sales,2,86,Selected
60676,Analyst,1,58,Rejected
24996,Sales,5,73,Selected
4445,Sales,3,60,Rejected
84035,Analyst,4,48,Rejected
38385,Analyst,5,62,Rejected
1785,Sales,4,79,Selected
35667,Engineer,4,50,Rejected
69704,Analyst,5,97,Selected
31708,Analyst,4,48,Rejected
75659,Manager,5,90,Selected
118990,Engineer,5,83,Selected
118602,Sales,3,68,Rejected
83341,Engineer,5,49,Rejected
12206,Manager,3,70,Rejected
103862,Sales,2,40,Rejected
94119,Manager,2,73,Selected
95248,Sales,1,87,Selected
42291,Analyst,3,75,Selected
35740,Analyst,5,74,Selected
34530,Sales,2,55,Rejected
80626,Engineer,3,81,Selected
4455,Analyst,3,55,Rejected
49761,Engineer,3,96,Selected
6157,Manager,1,63,Rejected
93667,Engineer,1,99,Selected
71054,Analyst,2,83,Selected
87596,Sales,3,76,Selected
92147,Engineer,1,94,Selected
78771,Analyst,1,61,Rejected
38365,Analyst,4,89,Selected
68992,Engineer,1,42,Rejected
50289,Manager,1,70,Rejected
29607,Manager,1,93,Selected
91885,Engineer,4,40,Rejected
16266,Sales,1,73,Selected
2031,Analyst,1,98,Selected
54953,Analyst,1,90,Selected
112500,Engineer,5,50,Rejected
47441,Analyst,5,83,Selected
66375,Analyst,2,78,Selected
103077,Sales,2,57,Rejected
65595,Analyst,4,84,Selected
46159,Engineer,2,86,Selected
19549,Engineer,2,66,Rejected
97948,Analyst,1,70,Rejected
43595,Sales,3,67,Rejected
74577,Analyst,4,76,Selected
4049,Engineer,4,57,Rejected
72744,Sales,2,51,Rejected
51229,Analyst,4,69,Rejected
45308,Engineer,1,54,Rejected
27052,Engineer,4,91,Selected
49885,Engineer,2,90,Selected
7164,Manager,2,55,Rejected
10887,Analyst,1,93,Selected
37666,Manager,2,63,Rejected
51862,Sales,4,73,Selected
17952,Manager,3,57,Rejected
81193,Engineer,3,70,Rejected
105514,Manager,3,60,Rejected
97633,Sales,2,96,Selected
37933,Analyst,4,55,Rejected
29478,Analyst,3,70,Rejected
49046,Manager,2,88,Selected
93170,Engineer,1,40,Rejected
78241,Manager,1,71,Selected
99507,Engineer,5,91,Selected
119474,Manager,1,57,Rejected
32861,Analyst,5,57,Rejected
34719,Analyst,2,52,Rejected
94958,Analyst,4,85,Selected
14465,Sales,4,82,Selected
76200,Analyst,5,94,Selected
77407,Engineer,2,61,Rejected
29042,Engineer,4,59,Rejected
75041,Engineer,2,77,Selected
17819,Sales,2,89,Selected
69482,Sales,5,45,Rejected
57323,Sales,3,46,Rejected
46891,Engineer,1,77,Selected
4008,Sales,5,87,Selected
104335,Analyst,4,48,Rejected
114483,Engineer,2,69,Rejected
45445,Engineer,2,97,Selected
17513,Manager,5,55,Rejected
116834,Analyst,3,56,Rejected
82051,Analyst,3,98,Selected
66567,Engineer,5,58,Rejected
74606,Manager,3,77,Selected
24320,Manager,4,62,Rejected
118217,Analyst,3,69,Rejected
24120,Analyst,2,61,Rejected
12552,Engineer,3,41,Rejected
96742,Manager,5,47,Rejected
2557,Manager,1,67,Rejected
13998,Sales,5,82,Selected
46219,Manager,1,90,Selected
99890,Manager,1,91,Selected
87320,Analyst,1,87,Selected
101322,Analyst,5,96,Selected
634,Analyst,2,72,Selected
68959,Analyst,1,90,Selected
26769,Analyst,2,92,Selected
88261,Sales,5,81,Selected
40160,Analyst,5,46,Rejected
54630,Sales,1,96,Selected
104414,Manager,1,42,Rejected
2175,Manager,1,63,Rejected
102256,Engineer,5,79,Selected
37288,Sales,2,44,Rejected
21466,Sales,2,91,Selected
88185,Manager,3,81,Selected
72763,Analyst,1,72,Selected
28861,Sales,2,70,Rejected
66138,Manager,2,59,Rejected
11403,Sales,1,79,Selected
80741,Engineer,3,42,Rejected
83251,Analyst,4,47,Rejected
87660,Engineer,1,62,Rejected
13943,Manager,4,90,Selected
69848,Sales,4,44,Rejected
89100,Manager,4,43,Rejected
46846,Manager,1,50,Rejected
68411,Analyst,1,77,Selected
43990,Sales,2,95,Selected
67774,Engineer,5,56,Rejected
108629,Engineer,2,98,Selected
44097,Engineer,5,42,Rejected
71968,Engineer,2,92,Selected
110661,Engineer,2,72,Selected
25371,Engineer,4,60,Rejected
14497,Analyst,1,92,Selected
9457,Manager,2,88,Selected
10474,Engineer,5,42,Rejected
119489,Engineer,3,53,Rejected
79325,Analyst,4,61,Rejected
94347,Engineer,3,77,Selected
91637,Sales,5,90,Selected
66698,Analyst,2,51,Rejected
46055,Analyst,2,95,Selected
21803,Sales,5,43,Rejected
87411,Analyst,1,85,Selected
94431,Engineer,5,97,Selected
67004,Sales,5,61,Rejected
105789,Sales,1,88,Selected
13789,Sales,5,53,Rejected
72498,Engineer,4,70,Rejected
41067,Manager,1,85,Selected
76091,Engineer,2,46,Rejected
92955,Sales,4,69,Rejected
37955,Manager,4,66,Rejected
57966,Sales,5,93,Selected
87689,Engineer,1,88,Selected
12362,Sales,1,83,Selected
99267,Analyst,2,63,Rejected
63380,Sales,4,52,Rejected
87230,Analyst,2,85,Selected
115592,Analyst,4,49,Rejected
55192,Manager,2,98,Selected
57259,Analyst,3,41,Rejected
59817,Sales,1,61,Rejected
56479,Analyst,4,64,Rejected
56775,Engineer,5,88,Selected
45953,Manager,3,60,Rejected
50449,Engineer,2,59,Rejected
64883,Engineer,3,58,Rejected
57837,Manager,1,48,Rejected
50063,Analyst,3,58,Rejected
29403,Analyst,5,84,Selected
116247,Manager,4,47,Rejected
39342,Analyst,1,41,Rejected
7772,Sales,1,65,Rejected
19513,Sales,4,85,Selected
76788,Engineer,2,46,Rejected
32098,Analyst,4,91,Selected
109837,Analyst,2,81,Selected
98864,Analyst,4,85,Selected
70615,Analyst,1,41,Rejected
68954,Sales,3,52,Rejected
41382,Manager,3,47,Rejected
31702,Engineer,5,84,Selected
100813,Engineer,2,90,Selected
106872,Manager,3,70,Rejected
58559,Engineer,1,43,Rejected
2240,Sales,1,54,Rejected
33427,Manager,2,53,Rejected
4204,Manager,1,87,Selected
55346,Analyst,3,72,Selected
32763,Analyst,2,95,Selected
23726,Sales,1,88,Selected
