employee_id,age,years_at_company,monthly_salary,job_satisfaction,attrition_risk
73245,21,17,228779,5,Low
44439,54,7,237557,3,Low
6483,57,21,60015,4,Low
88159,30,16,94746,2,High
44954,24,18,111661,5,Low
73987,37,24,108413,5,Low
74876,23,0,93346,3,High
31255,21,22,231530,2,High
21427,40,8,129223,5,Low
56609,36,7,192920,1,High
84060,40,13,238244,4,Low
5144,25,5,167968,1,High
85099,59,24,133773,5,Low
69684,31,4,204715,1,High
47815,44,14,180595,5,Low
86310,30,21,69970,5,Low
67884,57,22,34156,1,High
47449,36,16,95724,3,Low
54654,34,19,45026,3,Low
83512,29,20,87024,5,Low
51394,51,9,133256,4,Low
20013,44,10,126016,5,Low
47540,57,11,240698,5,Low
14721,30,12,135409,1,High
25431,43,1,231757,2,High
13684,23,6,129414,4,Low
57064,22,8,29053,3,Low
41199,46,22,171192,4,Low
6536,59,22,220741,4,Low
63403,25,0,113013,2,High
84616,41,6,158009,1,High
6157,59,4,145887,2,High
64897,30,4,201723,5,Low
37405,27,10,21542,3,Low
80562,35,15,175282,1,High
42277,32,5,179775,3,Low
18689,45,7,80277,2,High
108,38,9,89868,2,High
34373,27,5,215669,3,Low
51061,23,4,137952,4,Low
65200,38,0,52520,5,High
73458,49,15,236995,5,Low
24943,59,11,50637,5,Low
23548,33,6,229808,5,Low
56854,33,22,28438,4,Low
27486,25,12,106092,2,High
52747,43,15,214218,2,High
2922,26,7,40179,5,Low
64771,45,5,213232,2,High
1741,34,15,147760,3,Low
80632,48,20,66202,4,Low
68355,39,24,102241,1,High
83274,34,6,57274,2,High
57796,35,11,49985,4,Low
6141,41,21,58024,1,High
53569,35,5,17288,1,High
61881,46,2,178877,2,High
60854,37,10,230753,5,Low
25461,38,15,155852,1,High
6994,56,14,37007,4,Low
49895,49,15,154645,1,High
54742,49,9,216436,4,Low
81436,39,6,157348,2,High
7006,54,5,54305,2,High
73165,51,0,188377,1,High
26616,30,14,194717,2,High
18947,36,0,81609,5,High
50413,56,22,17652,2,High
78005,26,0,63966,5,High
61850,48,17,139996,3,Low
80388,24,20,72690,4,Low
13200,54,5,100366,4,Low
30902,41,16,120385,5,Low
79976,21,4,224748,3,Low
23824,56,8,37530,5,Low
2335,36,7,121951,5,Low
48201,52,10,208294,1,High
66139,25,23,218415,5,Low
65197,36,22,223736,5,Low
48438,57,6,192679,5,Low
15035,52,19,156976,4,Low
30614,26,15,108046,4,Low
85228,49,18,120130,1,High
76361,23,7,243652,5,Low
71393,40,11,77549,5,Low
12160,59,5,38577,5,Low
19686,25,1,109165,2,High
2302,34,24,21698,5,Low
23480,31,22,63661,1,High
56994,58,21,177116,4,Low
14074,23,0,169828,2,High
3567,58,13,179310,3,Low
22938,45,11,197240,1,High
81095,55,15,112498,2,High
51629,37,14,86311,2,High
65264,55,24,172956,4,Low
79597,32,21,181617,3,Low
61915,45,18,17172,4,Low
64076,22,18,74604,2,High
7121,48,7,210662,4,Low
31637,41,18,192615,5,Low
18774,24,1,152329,5,High
18215,24,21,66733,2,High
85994,39,20,213833,4,Low
62509,32,9,147307,4,Low
64179,47,2,49868,4,Low
21214,36,11,119958,1,High
29713,33,18,171643,2,High
41556,54,21,39492,5,Low
57535,33,4,232402,4,Low
68999,33,4,206898,1,High
64951,49,17,76165,2,High
15857,39,15,153425,4,Low
55071,30,4,17675,5,Low
77918,38,17,170475,4,Low
58463,28,18,39370,2,High
20152,54,5,83843,3,Low
83026,28,4,218890,4,Low
68392,34,7,233011,5,Low
72040,56,19,230828,1,High
79861,47,0,183989,3,High
84080,42,16,185402,1,High
14130,24,21,49152,4,Low
46999,46,9,76969,2,High
20531,34,14,192392,3,Low
25382,28,23,226107,5,Low
71561,48,18,60597,1,High
42761,53,24,181753,3,Low
18292,42,22,231524,4,Low
79129,34,1,23449,2,High
33905,29,7,193060,5,Low
20516,44,17,70775,4,Low
623,52,1,159111,3,High
7246,31,15,58538,1,High
87580,58,0,139327,2,High
80832,35,22,143743,3,Low
63533,26,19,227600,5,Low
64440,38,16,24721,4,Low
38192,28,24,248172,3,Low
66952,54,23,57580,4,Low
83983,58,22,43740,5,Low
4159,45,19,104229,2,High
24123,31,24,103034,3,Low
58883,49,1,106947,2,High
66661,47,21,175487,3,Low
58239,25,13,100212,2,High
87209,29,6,50193,1,High
58900,56,22,98483,1,High
18835,43,8,240939,2,High
6491,33,23,70931,1,High
41747,56,19,224404,4,Low
9168,41,13,86500,5,Low
70466,29,6,247102,1,High
69825,22,18,231173,4,Low
19331,45,22,148232,2,High
75928,21,9,48258,5,Low
28454,28,22,134118,5,Low
14264,52,19,204862,4,Low
27856,52,20,131902,3,Low
84957,41,5,100514,3,Low
36844,42,11,237426,2,High
89645,22,24,35862,3,Low
69204,30,11,245680,3,Low
79279,21,22,184910,5,Low
74333,30,15,41201,3,Low
18921,57,4,161013,4,Low
1233,28,4,206711,5,Low
77516,24,20,185959,5,Low
24312,54,16,179401,4,Low
87945,46,11,25436,3,Low
75490,49,22,140409,3,Low
84816,28,1,223666,4,High
30768,39,3,83491,1,High
56566,28,8,91543,2,High
88095,32,0,145507,2,High
61111,38,0,47717,4,High
20955,33,14,129937,4,Low
59869,22,7,55044,4,Low
7425,39,10,156761,1,High
71899,43,11,214759,3,Low
88309,34,20,62178,4,Low
15840,52,0,103909,3,High
70075,44,17,39065,3,Low
46731,29,0,68621,3,High
6645,30,14,48327,4,Low
23779,54,22,105483,4,Low
31489,32,4,166137,2,High
4351,34,20,238030,2,High
70,41,5,19258,5,Low
31175,43,22,121374,1,High
25154,21,0,24719,2,High
7170,59,10,17841,1,High
69621,37,13,219309,1,High
13069,53,10,85113,3,Low
13139,35,15,232604,1,High
73857,23,24,164025,3,Low
1507,44,18,207095,3,Low
12281,37,24,147355,3,Low
30866,58,21,159875,2,High
14112,31,5,97290,2,High
35936,46,24,77585,1,High
84469,33,7,162623,3,Low
67016,32,0,216314,5,High
5524,36,3,41302,5,Low
82140,35,15,61753,1,High
74453,39,0,82250,4,High
53350,39,14,215287,2,High
6918,57,5,99848,1,High
67586,27,9,153778,2,High
36554,33,8,21539,2,High
73194,25,22,109035,5,Low
41731,37,16,234291,4,Low
62274,52,23,131019,5,Low
20680,31,13,227094,5,Low
20506,55,23,231371,5,Low
42978,27,20,137665,5,Low
61542,42,16,50070,5,Low
56968,25,24,39896,1,High
13643,28,8,39701,1,High
63860,34,0,80990,3,High
57541,49,6,48746,4,Low
83916,49,19,225533,4,Low
33783,50,4,64563,3,Low
85022,48,11,210876,5,Low
82843,42,9,144706,4,Low
8213,44,9,29149,4,Low
17449,56,19,245104,5,Low
87932,44,0,48336,4,High
18284,55,4,182336,4,Low
50119,22,8,241740,1,High
25090,29,7,217905,3,Low
36343,40,1,185060,3,High
41,33,5,222876,3,Low
39750,25,15,196089,3,Low
49415,32,9,48142,1,High
64173,40,21,32171,4,Low
41993,36,7,109828,1,High
34588,58,2,165837,2,High
80895,23,14,167152,4,Low
49280,39,16,181971,1,High
84499,47,10,184664,4,Low
31364,37,7,239669,1,High
12813,43,21,241884,1,High
87772,31,6,233506,3,Low
81913,56,22,120818,2,High
29429,41,21,194455,2,High
24322,41,2,44083,1,High
9086,51,8,63646,1,High
68343,21,20,249576,4,Low
23461,58,23,220958,1,High
38456,54,13,15281,2,High
60158,41,23,37621,1,High
57079,35,24,27509,4,Low
50940,46,6,213305,2,High
86653,25,20,194811,5,Low
10441,57,6,211733,1,High
43369,30,0,226119,3,High
49132,41,5,231057,3,Low
2180,27,24,191708,5,Low
5666,49,21,129354,5,Low
3391,30,13,109908,4,Low
8360,32,18,165494,1,High
74601,50,7,43355,5,Low
1782,23,15,138524,2,High
55019,30,24,69287,4,Low
72620,21,14,191838,2,High
25973,41,6,156161,4,Low
17986,21,24,246289,4,Low
84802,43,16,52943,1,High
58795,46,1,108439,3,High
56486,40,6,232648,3,Low
65014,34,14,73970,1,High
72779,36,2,44924,1,High
77065,37,3,36991,1,High
40622,33,13,237334,3,Low
49395,41,8,194024,1,High
59993,45,23,113049,3,Low
72442,50,24,66142,3,Low
70175,26,8,91572,3,Low
53798,37,15,161661,2,High
57747,42,8,212443,5,Low
31370,44,1,86547,4,High
50606,25,10,30925,3,Low
25573,44,10,182643,5,Low
36940,36,12,180458,2,High
22867,55,14,70381,5,Low
56061,53,19,54016,3,Low
21954,38,13,49287,4,Low
47142,43,21,117282,2,High
3502,43,10,133799,3,Low
66723,30,21,33293,2,High
47019,36,16,217092,4,Low
64128,50,7,188932,3,Low
55966,52,6,131955,4,Low
78153,30,16,87721,3,Low
59199,33,19,229107,1,High
18289,28,10,238613,3,Low
12226,35,4,43708,3,Low
1753,38,1,166228,3,High
26314,44,7,92279,2,High
87192,42,20,196121,2,High
56735,41,3,174032,3,Low
18775,43,22,22845,1,High
26366,53,11,49775,5,Low
74919,30,18,56888,5,Low
83416,51,13,99853,4,Low
59532,49,17,218770,2,High
31973,45,10,211687,5,Low
38985,24,6,106108,1,High
20908,38,6,133502,3,Low
3371,41,4,188099,5,Low
66796,49,18,248298,2,High
5827,29,5,187558,2,High
53228,34,22,228818,5,Low
4696,38,8,140749,1,High
32865,39,16,138158,2,High
78302,29,23,97286,4,Low
61931,38,5,211347,4,Low
58664,54,20,142168,3,Low
53654,30,19,53745,1,High
84415,57,14,62767,4,Low
4044,32,4,181212,5,Low
13587,52,0,211494,4,High
70676,49,7,142027,2,High
32631,26,13,98836,3,Low
49737,21,10,131913,4,Low
47531,39,15,229463,1,High
2898,30,0,200294,5,High
2031,21,13,157401,4,Low
81206,50,18,209930,2,High
82514,25,15,157619,1,High
14363,56,8,22903,1,High
42637,37,4,101441,3,Low
72136,21,0,235037,5,High
32880,32,16,102074,1,High
37239,34,22,226401,5,Low
79163,54,10,196217,5,Low
25421,37,11,184624,5,Low
3079,29,11,127229,5,Low
66920,25,19,239768,3,Low
39490,29,10,77151,2,High
3971,50,1,162044,2,High
49514,55,10,201823,3,Low
70615,38,8,234195,4,Low
35580,41,23,207376,5,Low
51975,23,15,142152,2,High
14007,34,13,224851,2,High
58632,31,9,148568,5,Low
21280,45,8,156282,5,Low
79478,57,4,24744,3,Low
79161,30,16,158006,3,Low
13716,41,3,109722,2,High
47481,36,3,54823,4,Low
41501,58,19,200472,2,High
12608,52,22,17974,4,Low
47329,24,12,192344,2,High
82376,21,13,104747,1,High
53665,30,22,55647,1,High
85530,28,7,31243,1,High
41764,52,11,131130,5,Low
64267,23,15,90540,4,Low
58142,51,22,241327,2,High
36153,43,22,38288,1,High
37473,57,13,26641,1,High
32394,28,10,215786,3,Low
59357,49,10,167379,5,Low
43801,53,24,137660,1,High
54880,45,7,121725,1,High
65476,22,15,126906,5,Low
11255,25,8,179324,3,Low
64635,34,23,126021,1,High
16103,55,11,119461,2,High
19030,34,1,118862,4,High
89037,59,19,185087,3,Low
21814,39,11,17935,4,Low
60979,36,14,64084,1,High
64740,38,13,211749,4,Low
2054,22,3,18558,3,Low
19899,23,11,240668,1,High
30618,27,9,249875,5,Low
80728,32,4,155384,5,Low
21385,36,22,17809,4,Low
70658,38,1,227769,3,High
87643,55,7,107903,2,High
87415,52,15,129452,2,High
48374,30,4,23433,5,Low
56792,53,10,99497,1,High
75343,36,15,98578,5,Low
9520,43,21,130788,3,Low
81978,50,20,217452,3,Low
34017,28,10,163911,2,High
29898,21,8,120700,2,High
82438,29,10,120802,1,High
83998,53,12,213126,2,High
62585,36,9,180963,3,Low
6385,24,24,65296,4,Low
48899,27,24,197495,4,Low
36442,50,19,106392,1,High
37918,23,24,204101,5,Low
84434,27,7,215727,4,Low
6609,46,11,206901,4,Low
17779,44,3,78874,3,Low
18090,36,13,205098,4,Low
42133,54,17,134950,4,Low
84342,28,20,61085,5,Low
8792,51,4,171362,5,Low
85425,41,8,224660,4,Low
84220,31,21,92607,5,Low
85936,50,4,172016,5,Low
50649,50,16,102272,2,High
39475,31,19,237273,1,High
44078,58,10,144405,1,High
6772,32,17,202458,1,High
56859,46,24,159845,3,Low
29279,48,0,152639,1,High
16239,29,23,219513,3,Low
25011,30,7,98601,5,Low
2659,35,6,168049,2,High
11892,52,2,21631,3,Low
35092,32,3,221015,4,Low
35664,37,11,231375,2,High
67068,29,9,175732,4,Low
76895,38,4,106346,5,Low
81042,49,12,226518,1,High
31624,27,2,183879,4,Low
33550,45,8,177650,1,High
68088,33,8,50597,5,Low
28063,57,17,185717,5,Low
76052,32,7,53735,3,Low
45382,55,1,198693,3,High
8705,42,2,144002,2,High
11411,35,22,125517,1,High
71975,27,22,215771,2,High
22903,58,6,60758,1,High
5787,26,9,247679,4,Low
36920,57,23,217886,2,High
78736,26,24,145391,1,High
71630,39,7,166596,4,Low
48354,53,13,229824,3,Low
28692,25,16,81017,3,Low
31903,53,6,87785,5,Low
23119,41,9,193951,1,High
5017,35,17,142669,1,High
39278,47,3,239350,1,High
21328,50,10,166677,1,High
41685,25,3,108515,3,Low
83227,43,23,217079,2,High
87159,41,17,246292,2,High
14203,21,5,166787,2,High
82147,29,10,189381,2,High
53950,54,10,24460,5,Low
74036,52,14,86507,5,Low
60354,26,1,190934,2,High
55865,43,12,37348,1,High
32055,59,15,46822,4,Low
42805,36,18,108775,5,Low
70745,37,22,153547,5,Low
72979,34,2,26415,5,Low
43629,35,8,115276,1,High
86669,24,19,85372,4,Low
72582,58,9,43016,5,Low
49016,46,7,202325,2,High
7625,26,6,168207,3,Low
83700,46,10,60458,5,Low
78721,52,9,118649,3,Low
56216,39,19,189564,2,High
82506,58,3,46300,3,Low
78086,43,8,80610,3,Low
62640,30,22,52076,3,Low
63892,34,21,123601,5,Low
31974,30,0,147020,4,High
22092,49,8,117490,5,Low
21827,29,22,56528,3,Low
12983,42,10,201749,1,High
6421,24,14,189651,2,High
44771,45,4,113084,4,Low
4032,37,13,214700,4,Low
60069,54,19,21509,1,High
39129,25,9,48399,1,High
83768,37,10,192810,3,Low
37608,34,18,130582,3,Low
72888,29,19,118272,4,Low
82163,59,21,103337,5,Low
2101,45,23,112989,4,Low
74978,48,17,83333,3,Low
1738,21,19,190657,4,Low
10111,58,19,156740,2,High
64260,26,14,89299,5,Low
17777,24,18,82214,2,High
8440,38,21,130124,1,High
89564,55,8,48967,3,Low
26508,36,9,196664,4,Low
53169,25,1,147085,3,High
77837,24,8,205587,3,Low
52585,57,21,75555,5,Low
28961,31,0,234565,2,High
53679,36,19,135943,2,High
40553,43,3,22043,1,High
28561,24,8,97005,3,Low
51234,41,21,202405,5,Low
9540,54,9,198072,3,Low
79399,46,11,193145,4,Low
53889,59,18,219558,1,High
11816,47,9,55102,1,High
1855,32,8,55576,4,Low
43905,40,20,247754,1,High
22435,56,3,248985,1,High
37846,57,7,220682,2,High
38109,44,12,55786,1,High
66142,39,14,174920,5,Low
45667,38,21,213503,2,High
78908,26,8,218553,1,High
14977,35,16,246846,4,Low
49284,58,21,46618,4,Low
78217,57,4,236806,5,Low
56224,45,13,56378,4,Low
6158,54,0,141056,1,High
55731,53,15,166012,2,High
30871,47,3,125223,1,High
81582,29,12,62672,2,High
88534,53,20,44323,4,Low
29017,37,24,240467,4,Low
44228,56,2,194918,2,High
87113,23,7,33798,2,High
86210,50,16,110593,1,High
2677,36,2,87473,5,Low
1216,41,12,172875,5,Low
18862,59,20,146295,1,High
15861,29,21,47544,2,High
67801,26,9,188498,1,High
31741,50,11,198623,4,Low
970,44,2,76018,3,Low
39397,30,17,77716,5,Low
601,54,21,226736,3,Low
37224,59,0,194115,1,High
22326,52,9,20678,2,High
75061,46,9,172137,5,Low
2717,48,22,135456,5,Low
12709,25,7,72719,5,Low
17166,23,5,116627,5,Low
61153,27,14,74514,3,Low
1435,42,10,172752,2,High
14853,50,15,180502,3,Low
37107,48,3,206898,4,Low
14966,44,3,55047,4,Low
25593,45,15,174022,2,High
59564,54,7,242875,5,Low
68239,47,8,37822,5,Low
20376,28,22,170243,1,High
8652,52,14,195471,2,High
56685,34,17,229084,4,Low
81726,22,14,27481,5,Low
82452,44,2,116943,2,High
1978,23,5,145280,2,High
77006,21,7,221918,5,Low
46829,48,14,235904,2,High
52917,46,2,130628,2,High
71614,45,19,172982,2,High
57021,47,10,248816,3,Low
52728,30,3,206647,5,Low
53802,44,9,200176,1,High
43436,52,19,42104,3,Low
72151,31,22,214761,5,Low
64354,21,20,239798,3,Low
63812,22,3,128726,4,Low
8447,35,9,117874,2,High
84558,28,1,155880,5,High
49203,33,6,85868,4,Low
800,46,13,104895,1,High
57444,54,9,22960,5,Low
9940,44,20,60172,3,Low
39411,21,5,234141,1,High
64403,25,2,121895,4,Low
16621,39,0,190392,5,High
49624,32,0,73746,1,High
62862,29,15,39298,1,High
7182,22,19,95329,4,Low
41099,28,11,15823,2,High
47179,30,10,131769,4,Low
60207,49,8,117386,3,Low
44056,43,24,222056,5,Low
20886,47,12,219526,1,High
18097,57,22,93725,1,High
25527,36,12,96069,1,High
23095,52,16,204467,4,Low
3797,33,10,99939,3,Low
86345,26,22,113227,2,High
54572,43,12,248935,3,Low
83620,56,3,28340,4,Low
75865,44,4,187259,2,High
4111,31,21,126608,2,High
85293,50,4,23012,1,High
48446,35,2,154043,5,Low
42844,37,21,224547,5,Low
30898,50,3,230337,1,High
10509,42,5,37792,5,Low
58473,35,16,38140,2,High
30367,23,5,174676,5,Low
51539,41,22,65471,2,High
8584,58,10,45516,2,High
63629,29,4,220514,4,Low
169,35,16,109280,3,Low
65056,42,4,207576,3,Low
53118,56,11,226906,2,High
85129,53,16,78331,2,High
62059,41,5,60820,5,Low
24557,42,0,135364,1,High
51880,27,0,165188,1,High
85430,47,10,141412,4,Low
23934,25,9,167791,4,Low
16160,44,11,244022,4,Low
20862,22,15,179726,2,High
13557,42,23,117805,4,Low
70257,26,5,235382,4,Low
83634,46,13,209734,5,Low
35281,23,7,73444,5,Low
27838,24,10,18487,1,High
53742,33,6,95782,4,Low
79371,57,19,221212,4,Low
39447,39,19,189448,4,Low
33050,54,14,67283,2,High
37695,58,2,37982,4,Low
82350,28,22,231102,2,High
10821,30,17,241047,4,Low
62298,41,11,33333,3,Low
16006,39,11,188578,5,Low
86579,31,7,218931,5,Low
87083,29,0,52485,4,High
48610,40,4,85014,1,High
52365,58,2,62531,3,Low
62975,30,18,134499,1,High
70169,21,21,108379,5,Low
44945,49,19,63385,1,High
60777,51,8,36015,4,Low
84584,46,4,107336,2,High
41896,40,17,207747,1,High
10535,26,18,110772,1,High
67225,51,4,181331,1,High
87856,32,3,172035,2,High
817,37,22,115025,4,Low
45936,44,22,248065,2,High
33446,26,13,137778,4,Low
10447,39,13,108618,4,Low
13816,54,17,22071,5,Low
76043,23,4,123535,2,High
2447,58,21,224341,5,Low
83809,37,5,212985,4,Low
1721,39,9,188070,5,Low
26480,24,4,189132,3,Low
65760,33,24,18551,5,Low
78489,29,1,215431,5,High
58657,50,0,206288,3,High
34077,24,15,201006,4,Low
46266,44,7,42420,2,High
32968,35,24,186298,1,High
53259,29,15,71567,3,Low
48626,40,7,152725,2,High
5075,51,13,85701,4,Low
48131,52,8,37404,5,Low
20378,27,23,40183,1,High
88993,56,10,20001,5,Low
53086,25,17,174897,2,High
39702,22,4,78347,2,High
50750,29,2,136174,1,High
65082,46,2,181354,5,Low
8472,37,14,144399,3,Low
40359,52,14,45781,1,High
3020,50,20,86089,1,High
18749,25,20,165202,4,Low
28976,40,6,176770,5,Low
76525,26,18,75224,1,High
37595,28,8,100014,5,Low
3250,52,14,75543,5,Low
61930,32,8,234158,3,Low
29109,46,21,214346,1,High
21542,40,6,248504,4,Low
44662,33,6,210280,2,High
19424,44,0,246294,1,High
86331,54,18,131122,4,Low
58852,28,7,91511,2,High
27745,36,7,57323,3,Low
65553,41,20,178721,3,Low
7084,42,9,38491,2,High
37844,51,15,51658,1,High
29119,41,11,61720,2,High
45335,31,3,90600,1,High
76442,41,20,189441,3,Low
45662,44,14,208385,2,High
65456,37,5,199226,2,High
55325,25,7,230479,3,Low
58378,31,4,103451,3,Low
42772,28,9,165869,4,Low
64290,26,13,156612,5,Low
45157,29,21,113061,5,Low
6231,49,10,183971,4,Low
32650,59,16,217660,3,Low
41430,26,19,228626,2,High
64128,26,15,126363,3,Low
36046,40,6,235657,4,Low
67161,47,10,234815,5,Low
72786,35,11,242369,1,High
25812,44,1,202493,3,High
82039,28,2,181892,2,High
59228,54,15,82971,5,Low
40072,45,5,163524,1,High
40709,23,10,165738,3,Low
75733,32,11,42832,4,Low
58132,49,5,248457,2,High
68012,29,18,74664,3,Low
35536,39,16,56298,3,Low
63802,45,16,167805,2,High
42388,54,18,155977,1,High
49395,49,1,22301,5,High
37849,43,15,20468,5,Low
44999,58,8,190582,3,Low
54617,39,5,154787,4,Low
32356,35,0,82504,1,High
86643,30,20,150828,4,Low
28490,33,22,206714,1,High
46504,58,23,211104,2,High
8208,25,24,15159,4,Low
37380,36,7,221101,3,Low
55562,48,8,241893,1,High
6704,50,23,171422,2,High
19167,29,5,211236,5,Low
56012,31,5,191696,2,High
6164,45,15,220041,4,Low
50976,57,17,15447,1,High
70460,38,21,148572,1,High
40971,32,21,195777,5,Low
87060,22,7,215172,4,Low
74007,21,15,225803,2,High
12621,37,16,222665,2,High
87587,44,24,185105,2,High
5521,57,0,98859,4,High
88842,56,3,196350,3,Low
60136,49,11,173564,5,Low
54222,40,17,79971,1,High
83027,28,8,24591,5,Low
73760,28,4,145341,3,Low
79864,42,9,216458,3,Low
60470,45,13,152746,3,Low
25313,29,22,199895,4,Low
64107,37,2,21716,4,Low
60377,37,8,248009,1,High
36377,43,22,203881,3,Low
78734,44,10,70850,3,Low
45101,23,3,238913,4,Low
35446,35,9,204222,5,Low
65830,22,11,83264,1,High
50724,57,5,134510,3,Low
60393,30,4,24735,4,Low
12455,51,9,112433,1,High
82189,33,4,247729,5,Low
48322,33,20,85168,4,Low
88994,47,8,116300,4,Low
25724,24,9,245455,1,High
37946,40,12,224143,5,Low
66416,38,10,87206,3,Low
49211,21,14,142528,1,High
43458,53,22,65122,3,Low
49369,38,14,140974,4,Low
38469,46,0,77517,4,High
7650,36,7,208332,5,Low
45573,54,19,112438,2,High
6385,33,19,121857,3,Low
21341,21,17,26779,1,High
49886,58,3,95221,2,High
22335,28,17,241194,1,High
71108,57,20,147757,3,Low
39843,48,23,238267,5,Low
10695,39,3,29919,1,High
78368,45,22,42600,2,High
80737,41,1,165957,5,High
51574,58,2,34977,4,Low
24950,39,18,89489,2,High
39873,35,10,83311,1,High
81885,43,2,84255,4,Low
55936,51,18,219578,3,Low
16496,55,14,234039,5,Low
76269,55,15,19388,1,High
21678,28,0,132864,4,High
11461,32,23,172909,1,High
89502,50,6,184989,2,High
57512,38,2,163117,2,High
76882,51,21,220137,5,Low
32838,51,3,51479,3,Low
38725,31,23,94789,1,High
14762,45,12,34742,3,Low
75154,38,16,230500,1,High
68109,36,2,246089,3,Low
51412,27,12,225220,4,Low
87829,35,21,24372,5,Low
9924,37,2,152985,2,High
34130,32,15,198473,5,Low
57677,31,11,106792,1,High
26829,30,13,133578,3,Low
30183,49,19,117765,2,High
52413,52,13,187925,4,Low
83043,38,13,237751,1,High
1958,41,2,94982,2,High
46010,48,21,17197,1,High
63194,34,2,70303,3,Low
57804,48,1,225986,5,High
25794,36,14,177427,2,High
88619,33,19,123779,4,Low
54138,50,7,21364,3,Low
55932,57,13,186703,1,High
78868,39,7,31008,1,High
35658,38,17,132018,3,Low
22344,26,20,26503,4,Low
47784,46,0,131792,5,High
46638,49,4,40955,4,Low
39908,40,15,84781,1,High
1759,57,21,162949,3,Low
63567,32,20,213901,5,Low
31914,48,6,91745,3,Low
64271,38,5,174534,5,Low
33240,26,6,103134,1,High
64611,22,24,137653,3,Low
53570,29,16,182575,2,High
76089,50,14,63851,5,Low
40585,32,5,242008,3,Low
50297,25,0,57282,5,High
16483,59,21,201614,1,High
66030,22,13,121310,2,High
2158,58,14,180608,3,Low
78664,28,9,102342,2,High
41466,26,17,51415,1,High
56065,31,6,177773,4,Low
78034,51,19,60166,1,High
63222,30,5,30596,3,Low
74089,57,11,228102,1,High
24492,42,19,40253,1,High
81541,53,20,170556,5,Low
82453,29,18,105080,4,Low
54819,56,23,149530,2,High
81256,43,7,188140,3,Low
42972,51,18,243977,2,High
35126,41,16,15439,4,Low
46832,23,18,66161,4,Low
1970,31,15,142034,5,Low
43308,50,14,237023,4,Low
12629,45,7,73128,3,Low
82555,48,8,127199,4,Low
2602,45,1,28336,4,High
15640,37,5,91252,5,Low
25313,43,16,129125,1,High
59781,56,7,98687,4,Low
58553,59,24,39106,3,Low
62787,22,21,156892,5,Low
59403,31,17,205321,4,Low
70795,32,1,123174,4,High
35834,24,2,151366,2,High
61094,41,17,101528,2,High
73403,58,8,109419,5,Low
40022,25,24,198339,2,High
30596,22,6,84054,4,Low
53479,55,13,216956,1,High
5571,55,21,86756,1,High
51190,46,22,119855,4,Low
18570,34,9,108951,4,Low
25573,43,18,244911,5,Low
7506,53,14,199258,2,High
1180,33,20,246838,2,High
86623,45,4,77702,1,High
56088,38,1,64929,2,High
75649,41,19,196284,3,Low
27808,58,3,100959,2,High
14417,45,10,102654,1,High
19129,32,15,198048,2,High
