employee_id,base_salary,bonus,stock_options,salary_revision_date,total_compensation
18398,87708,31515,147229,2018-08-26 10:20:49,266452
39823,37169,26031,3616,2018-03-27 09:24:45,66816
55124,64487,37271,160067,2018-11-14 06:08:53,261825
37216,55817,45708,62386,2020-04-09 06:32:18,163911
6683,53162,37378,157111,2019-11-09 15:28:02,247651
25568,79856,31091,43627,2018-04-11 10:54:13,154574
36689,131778,26590,75839,2023-08-21 00:24:08,234207
19427,112918,20749,128096,2022-08-29 01:04:55,261763
16814,55038,4407,130808,2018-05-19 00:21:01,190253
25384,81808,2374,138678,2022-11-19 09:28:52,222860
37842,48588,40811,101347,2019-06-03 03:22:07,190746
8617,39724,21975,44831,2019-04-20 09:15:43,106530
32997,138028,24498,2455,2019-05-25 12:00:35,164981
604,121060,35340,35801,2018-04-22 03:33:02,192201
57023,110813,15934,23082,2023-07-07 02:42:14,149829
23339,89879,38584,69101,2020-01-21 05:21:31,197564
15195,102251,14749,126976,2020-09-08 11:58:21,243976
57022,76274,37267,20338,2020-02-05 11:39:01,133879
43102,110269,28815,29604,2018-04-30 16:05:53,168688
23609,114364,7468,86677,2020-12-17 19:30:06,208509
32096,45782,43154,173993,2018-04-12 15:44:45,262929
57693,125000,27295,68108,2022-11-21 00:30:35,220403
11498,40740,32338,160331,2019-07-02 06:37:17,233409
49210,94951,33764,162308,2019-10-14 12:01:49,291023
41133,83003,42607,185673,2023-05-09 23:15:48,311283
1369,45624,26297,164118,2020-03-25 18:30:43,236039
23728,123884,16045,149465,2019-12-20 04:21:59,289394
54445,65602,19506,176207,2023-05-08 15:54:01,261315
14190,74876,6811,13693,2019-10-23 17:56:50,95380
21316,35741,1743,60315,2022-03-16 18:14:06,97799
5489,57487,20420,98475,2019-08-22 20:44:36,176382
54402,32825,28115,104785,2022-12-11 05:23:13,165725
23976,148841,37318,104732,2023-06-14 02:30:01,290891
37227,140617,9582,12566,2019-09-23 06:36:42,162765
51678,145573,39696,117966,2020-09-24 08:38:03,303235
8022,148364,30024,72996,2022-02-16 13:41:51,251384
28378,37485,40456,46489,2018-04-10 18:27:15,124430
10402,94135,15570,177181,2021-05-23 16:04:45,286886
13171,52214,48478,99975,2023-03-12 02:33:29,200667
50961,70061,20848,7588,2024-03-11 16:54:40,98497
26752,70233,6810,60632,2018-02-14 10:56:29,137675
44980,85255,35868,39010,2022-11-02 18:54:24,160133
58967,60805,23525,8892,2019-04-28 01:23:50,93222
14634,79147,29501,132758,2018-12-15 17:57:24,241406
39829,78781,41122,63346,2023-08-11 14:22:12,183249
10885,147202,47982,95408,2018-01-18 09:31:46,290592
23583,143568,42227,5629,2019-05-21 03:55:23,191424
53188,51145,37669,963,2018-12-20 21:55:25,89777
16551,37536,44296,180431,2023-12-15 14:10:16,262263
45044,135182,25051,195421,2018-07-31 15:00:13,355654
35616,127846,47392,66642,2021-01-01 09:46:59,241880
10744,67463,39019,66142,2018-12-09 21:01:58,172624
48937,56890,49959,135592,2018-12-22 00:40:38,242441
7692,135613,17870,8151,2018-11-02 11:44:20,161634
36451,85003,10846,42043,2021-12-17 05:28:36,137892
3390,100864,37766,49194,2019-06-09 19:46:16,187824
9979,60064,48070,146901,2020-02-10 00:37:38,255035
58155,65794,11988,118922,2018-05-08 11:42:47,196704
38123,39602,43558,108371,2022-01-18 14:57:46,191531
4839,66637,36574,162755,2021-11-13 03:02:17,265966
20310,147338,2154,82901,2020-12-07 16:18:10,232393
38254,71662,14034,190406,2023-05-08 02:39:03,276102
26154,112768,3164,85761,2018-01-01 01:52:54,201693
53590,120444,5366,89989,2022-08-16 18:58:51,215799
15853,63689,30628,153470,2023-05-28 04:14:02,247787
23218,36884,48409,25360,2024-10-30 16:46:54,110653
3170,122916,4170,63946,2024-03-09 21:30:53,191032
54058,81880,33386,119232,2023-06-05 14:09:15,234498
49690,136612,826,115625,2024-04-08 05:19:16,253063
12546,48411,38785,43728,2021-11-12 05:37:00,130924
36096,30225,44514,42360,2020-09-02 06:02:55,117099
2331,117820,3115,46827,2018-05-15 23:33:34,167762
48882,64291,32646,10804,2021-11-13 19:38:24,107741
11591,50718,12548,80195,2024-08-05 12:08:44,143461
52934,139508,23500,154302,2022-07-07 14:11:51,317310
19632,106782,46431,161015,2019-10-11 08:07:42,314228
58697,107274,11287,10187,2021-08-31 16:24:37,128748
20262,58704,22852,167474,2023-10-06 17:50:59,249030
58500,130039,12997,118484,2019-11-20 04:26:23,261520
21049,55726,3975,193756,2019-01-21 10:05:22,253457
9700,82367,27896,179404,2019-12-08 22:40:13,289667
46995,108256,17495,150112,2019-01-11 04:29:22,275863
42723,76746,43710,71709,2019-04-07 17:16:40,192165
45806,104903,15976,106671,2018-08-02 07:59:06,227550
52537,90361,32124,158563,2022-03-17 20:04:28,281048
31506,78345,15065,143920,2023-02-26 05:11:26,237330
27081,134710,45695,135111,2019-06-27 04:20:23,315516
20872,77305,32174,77579,2024-11-05 17:29:53,187058
44511,91230,33616,39756,2021-09-20 22:32:34,164602
36518,92065,10774,166861,2023-09-10 23:06:27,269700
44940,125207,18617,50064,2021-07-24 13:51:24,193888
44072,38568,25658,77930,2022-06-13 13:43:43,142156
54398,100197,49001,87920,2022-11-07 21:55:43,237118
33613,144555,32293,152476,2024-06-01 01:32:40,329324
11980,68958,24881,140776,2023-10-04 06:32:59,234615
58462,52183,11644,76280,2024-11-16 06:48:51,140107
59115,60125,28232,160093,2022-07-17 08:20:40,248450
2736,60122,9185,79176,2020-03-25 17:33:09,148483
59503,147764,43788,73516,2019-07-25 04:43:34,265068
13082,117156,12272,23429,2023-07-13 23:55:56,152857
40248,120051,46296,157352,2020-02-04 18:05:12,323699
34699,78602,45969,89334,2023-06-05 01:09:59,213905
18547,113843,42752,119528,2024-07-04 22:09:54,276123
43932,134057,19626,2847,2018-02-11 21:36:25,156530
28785,37119,24379,78029,2023-02-10 15:06:04,139527
39129,81612,1566,178894,2018-09-30 09:52:23,262072
13418,65343,4801,45354,2018-09-28 11:44:47,115498
43458,85540,36730,154964,2023-01-08 08:55:23,277234
4782,45761,5982,158538,2019-11-13 04:37:13,210281
20872,71047,20559,125138,2022-02-27 15:58:48,216744
49980,43832,33800,81980,2023-05-09 13:30:34,159612
53480,130165,44429,31927,2024-06-18 10:11:01,206521
32202,114586,1634,166479,2020-05-07 17:52:27,282699
44590,52552,21596,59483,2018-08-29 12:21:34,133631
19637,26615,20299,132796,2024-07-21 01:11:36,179710
17074,121833,2341,192206,2023-10-26 16:00:31,316380
36068,98422,32532,71700,2019-11-01 12:20:27,202654
29613,47074,17002,190876,2024-03-04 07:52:57,254952
25216,43581,36772,135313,2018-07-06 10:04:54,215666
202,49502,47183,80915,2019-08-27 08:04:10,177600
33505,33073,25164,71658,2019-04-26 00:47:59,129895
24556,35237,4405,116159,2018-07-11 04:24:45,155801
13394,127580,34007,122227,2021-05-02 18:47:20,283814
34873,73587,39071,60610,2021-02-12 05:03:03,173268
17190,100516,21058,164785,2022-02-13 14:43:37,286359
57838,121161,28473,1155,2021-08-25 19:31:16,150789
30878,64441,23743,140815,2024-06-08 16:42:21,228999
459,112373,46582,146945,2022-06-24 13:51:09,305900
7549,144523,2328,173636,2018-11-29 16:35:45,320487
10610,125616,590,189906,2024-05-13 13:01:11,316112
30067,97949,48121,149328,2024-06-09 02:35:28,295398
23156,124228,49978,63908,2019-03-19 00:56:08,238114
15131,66490,3025,192151,2024-11-19 21:14:31,261666
51913,30337,23642,89719,2021-08-02 15:27:41,143698
7431,45882,6207,12619,2019-12-12 04:38:36,64708
5657,126007,12150,191243,2020-05-29 07:13:57,329400
55597,27236,27403,119620,2020-01-08 02:16:04,174259
5374,105951,11561,172789,2018-07-20 03:12:36,290301
37319,55621,37845,55400,2018-12-26 18:25:53,148866
55696,61622,40768,90061,2021-08-17 18:39:40,192451
3240,134539,32177,17795,2018-06-29 02:41:48,184511
9218,88909,16107,142781,2022-04-24 13:07:14,247797
6566,135668,45112,130921,2023-06-01 04:11:01,311701
31857,79222,18107,10857,2023-07-03 22:40:34,108186
56213,71249,19917,33205,2018-08-08 01:27:05,124371
28416,60975,24887,159659,2019-10-23 14:03:44,245521
58060,64292,13594,42416,2018-11-27 07:17:44,120302
3440,94797,3303,19375,2021-03-13 01:36:51,117475
30430,32871,44028,72621,2021-02-21 15:33:51,149520
45462,136502,9665,131177,2024-06-05 20:15:15,277344
2396,123377,42033,62118,2023-04-20 17:12:32,227528
56823,108721,31521,106789,2024-08-26 17:59:49,247031
35204,62444,44874,93212,2019-04-23 14:26:46,200530
33567,53993,12450,191376,2019-05-20 03:07:33,257819
48690,100210,40621,131472,2018-01-05 10:15:46,272303
47124,81437,7129,8897,2022-03-09 19:43:59,97463
33616,99336,8418,156974,2020-08-23 17:06:13,264728
37469,70325,46402,180738,2019-04-15 22:31:25,297465
31868,86284,18988,74134,2023-03-24 07:07:49,179406
59798,62481,44695,189677,2020-08-14 16:17:36,296853
5437,122450,49587,160462,2022-04-25 13:34:01,332499
10657,128701,19863,194416,2020-03-07 03:16:43,342980
12163,35440,38333,101001,2019-06-23 10:05:37,174774
49400,127961,28220,38283,2022-01-27 00:53:56,194464
9353,31229,18759,141179,2019-07-09 22:40:21,191167
47974,69450,35693,114602,2023-10-28 14:39:56,219745
10714,92607,26761,87806,2020-05-27 01:59:52,207174
46089,46521,42457,39784,2021-02-02 20:01:32,128762
57416,103517,35851,7346,2024-06-28 22:31:29,146714
10472,40487,16729,153955,2019-12-21 04:39:04,211171
23626,70221,5985,114997,2022-09-15 00:20:40,191203
27997,144394,20378,163704,2022-02-20 11:24:32,328476
378,35673,14035,104490,2022-02-12 22:12:50,154198
35116,105493,19896,55489,2024-07-17 08:41:58,180878
48106,116033,30728,53504,2022-06-07 02:25:41,200265
21828,34245,36957,97409,2018-10-15 14:36:42,168611
58741,29951,48535,10989,2020-07-12 06:24:45,89475
15008,137111,13543,146588,2023-02-05 06:43:59,297242
46607,89448,39527,119280,2020-11-21 04:47:31,248255
16874,110395,31203,6546,2018-12-22 05:27:54,148144
33440,127983,42508,55779,2019-02-12 08:10:06,226270
1841,131948,19017,160322,2019-08-21 22:13:25,311287
1654,85810,24243,75663,2024-10-14 01:49:36,185716
52870,127989,23448,30262,2019-01-02 16:51:49,181699
51117,70577,20623,104588,2023-10-28 06:07:17,195788
35060,49811,10256,155833,2023-01-07 17:21:04,215900
10472,28640,23262,88864,2020-07-14 21:15:40,140766
56909,131035,30455,112355,2022-04-03 20:13:02,273845
43976,135592,30718,16916,2024-11-23 10:55:06,183226
45739,135122,34470,87120,2022-04-14 03:10:17,256712
17098,76931,22432,78586,2021-08-31 20:24:11,177949
42111,68784,22355,88967,2023-06-28 10:51:45,180106
54816,36182,6784,119034,2018-11-10 07:16:13,162000
31583,115277,39076,125416,2019-09-01 07:05:08,279769
30468,68371,15733,33933,2018-11-17 06:02:03,118037
48853,71945,38590,27145,2020-03-18 23:38:30,137680
25809,49097,41860,129481,2021-11-27 02:34:54,220438
48699,121855,30851,56654,2024-12-31 00:44:37,209360
37376,88546,3153,149175,2021-07-16 11:38:10,240874
27076,140744,48125,33347,2020-10-11 06:42:16,222216
23227,120040,31038,125928,2021-01-23 23:15:49,277006
47382,77900,3235,62582,2023-07-22 00:30:38,143717
51035,64883,39377,142837,2019-02-10 09:25:19,247097
54475,131815,15304,199952,2024-09-08 05:28:09,347071
11625,120581,34955,10531,2018-11-19 07:33:47,166067
9958,91795,37085,98390,2022-05-16 10:14:01,227270
56957,139453,12636,178595,2021-06-15 19:19:44,330684
51130,82130,2369,53465,2022-07-13 15:43:33,137964
42572,59763,12964,197643,2021-08-14 08:58:16,270370
2789,25547,26898,174184,2018-03-19 14:36:37,226629
23620,145505,40174,65579,2022-01-21 16:14:28,251258
19700,25470,33106,28032,2020-06-03 10:18:54,86608
44633,114643,21687,30454,2022-10-26 18:51:29,166784
6256,92848,48912,151547,2020-07-21 06:08:40,293307
24678,113497,10404,43244,2019-03-31 11:55:28,167145
26357,50250,31106,65102,2021-04-07 00:36:55,146458
36616,34244,3612,80505,2018-12-07 02:20:16,118361
22059,48708,39521,147300,2022-11-12 00:52:21,235529
48873,130866,8849,145574,2023-11-14 16:21:03,285289
10113,111706,10373,195618,2020-02-06 20:49:29,317697
1001,32171,38520,176891,2020-06-01 03:02:55,247582
34641,79919,41568,101137,2019-01-02 12:17:39,222624
8887,32376,27123,66475,2022-10-11 14:02:59,125974
7124,54869,11764,90540,2018-09-16 01:22:59,157173
58872,72815,3192,6276,2021-07-13 01:48:26,82283
24518,28111,26213,20728,2023-12-16 23:15:28,75052
6061,103272,21714,108255,2022-11-04 18:17:50,233241
32733,71976,13222,152125,2022-02-12 02:58:18,237323
41241,41948,30556,26833,2023-12-11 19:41:37,99337
6162,87355,24636,123731,2022-11-22 21:52:20,235722
21548,84016,8906,191269,2023-08-06 09:46:27,284191
37424,110713,21551,178487,2021-03-31 04:35:25,310751
18101,106472,46184,124516,2020-07-07 09:05:37,277172
10485,25762,18801,101938,2023-11-17 10:42:38,146501
7371,108221,47292,145505,2020-03-18 13:06:49,301018
13101,26290,34612,120912,2022-05-30 02:24:16,181814
58477,138532,39659,85049,2019-06-17 08:49:06,263240
12305,40601,36478,182738,2024-11-01 20:44:50,259817
58343,131831,45948,12081,2024-11-13 21:42:09,189860
31625,71786,20679,13814,2019-05-30 21:27:28,106279
37421,128552,16674,97219,2021-06-04 13:23:19,242445
15673,147894,16509,170210,2020-04-07 16:03:36,334613
11270,134998,8371,95081,2021-10-25 12:25:23,238450
41319,107356,9318,70961,2022-06-20 05:07:04,187635
1641,141446,34392,105837,2024-12-14 02:59:51,281675
51178,145425,45578,174444,2019-03-03 19:11:37,365447
6102,65243,36057,57739,2022-12-03 16:40:51,159039
33353,63158,9160,50380,2020-03-29 21:35:44,122698
39753,41825,28204,190634,2024-12-10 07:41:34,260663
53153,138993,4095,165427,2019-06-11 05:52:30,308515
29769,122886,9595,64159,2024-12-23 23:33:55,196640
4943,74901,46991,176399,2018-01-02 23:55:22,298291
37909,29641,40345,50639,2021-11-29 20:34:37,120625
7445,41953,45795,165386,2023-11-29 04:09:43,253134
8189,112586,28893,125560,2022-10-30 06:02:58,267039
29761,91124,9503,196465,2019-07-22 10:25:48,297092
46754,64440,20013,116556,2023-01-19 08:32:34,201009
55446,44908,48717,18613,2024-02-05 01:42:42,112238
4261,53650,6065,99359,2023-07-30 17:39:15,159074
51210,83505,11176,64874,2018-05-23 06:58:26,159555
25769,128702,675,148136,2018-05-07 19:17:06,277513
17691,75537,39623,163316,2020-10-13 08:36:48,278476
28681,60283,3975,36492,2021-09-02 14:05:29,100750
5130,35332,28940,124631,2022-03-19 23:35:39,188903
45038,91854,42179,175428,2018-08-21 21:45:40,309461
47627,82761,8685,118309,2024-05-01 08:18:05,209755
9980,25317,34823,57061,2018-12-13 07:56:20,117201
44314,64832,42655,147529,2021-09-27 18:49:32,255016
28772,32287,30744,163474,2019-04-16 04:21:10,226505
11963,73279,40933,191504,2019-11-17 01:48:42,305716
8401,34690,9729,35117,2023-01-19 05:33:50,79536
21504,98444,8662,97810,2019-04-10 12:50:12,204916
36147,135006,29744,138157,2018-01-07 15:14:47,302907
30183,148530,41848,86001,2022-04-07 10:27:37,276379
48326,120122,41020,115429,2018-05-26 22:11:47,276571
20790,60411,7040,63887,2023-05-04 12:58:08,131338
49006,106535,23451,1593,2024-12-09 04:22:13,131579
34944,113114,35182,273,2023-10-28 20:28:52,148569
58773,53336,38304,197373,2019-02-06 23:25:53,289013
52165,134423,19968,129116,2023-06-05 19:38:51,283507
2895,147990,39323,95571,2022-10-05 21:17:29,282884
29875,49706,32946,371,2024-06-28 22:51:19,83023
16531,67017,43142,154423,2024-05-22 02:04:39,264582
15477,109963,41332,117709,2019-04-20 23:22:36,269004
5655,25676,48386,184697,2018-11-28 17:32:16,258759
51902,149667,43181,71347,2023-07-15 09:15:37,264195
51934,57659,21156,147596,2020-02-22 07:16:38,226411
52390,39553,46814,27266,2018-09-26 23:41:52,113633
18450,83855,4088,5691,2023-03-04 08:59:04,93634
41398,73537,19844,143760,2023-10-24 02:07:40,237141
28881,47778,20335,156754,2018-11-14 04:21:16,224867
53390,104786,63,143929,2020-05-21 16:23:26,248778
8571,115808,40999,105353,2022-09-08 03:44:06,262160
15658,56610,26801,10995,2021-10-01 10:59:03,94406
38332,84739,34248,110233,2021-08-06 23:31:52,229220
13770,84446,27804,116660,2023-10-05 20:16:33,228910
32769,115322,1953,147172,2019-01-08 22:46:30,264447
55682,117963,21670,97623,2019-04-02 06:32:42,237256
42454,27098,5878,167848,2022-08-10 23:15:56,200824
8198,91642,7318,107463,2021-07-01 23:55:15,206423
54462,79031,34246,136103,2024-08-01 11:58:51,249380
18543,134667,22155,111216,2023-06-22 13:50:06,268038
38960,47108,49094,96470,2019-05-08 03:52:10,192672
2254,45867,36315,153446,2020-03-30 17:57:52,235628
9636,77653,19674,20377,2024-10-07 19:28:17,117704
52236,33423,44917,135166,2023-08-17 06:26:03,213506
52445,66142,10342,186736,2018-11-26 07:20:55,263220
31500,103063,17298,5727,2024-10-05 05:23:29,126088
11904,60769,35169,102545,2022-09-26 21:24:39,198483
20982,142676,14790,73889,2019-03-08 15:52:12,231355
52595,60304,35114,104592,2019-02-16 00:43:32,200010
31403,147299,31082,114649,2022-05-24 05:36:19,293030
18368,48309,11151,144209,2022-01-23 23:31:51,203669
15149,115976,528,50615,2022-02-14 01:34:18,167119
44331,103287,48141,28057,2018-03-18 22:27:59,179485
16210,27296,44639,48394,2020-06-07 22:40:06,120329
46835,123493,16084,14960,2023-04-18 04:29:28,154537
32296,120093,10164,180689,2024-03-06 07:00:59,310946
13379,56530,8128,50792,2019-02-11 13:11:37,115450
15355,62347,48546,21271,2019-07-03 18:01:55,132164
9947,77817,35873,41165,2020-12-03 01:12:12,154855
22149,135364,44191,191522,2022-08-25 12:29:10,371077
44752,138619,8023,105914,2019-11-06 07:23:05,252556
40890,71862,37539,62863,2018-08-10 07:16:39,172264
32824,143455,32230,145393,2018-08-03 03:46:05,321078
19259,85862,12979,135662,2023-09-07 06:37:19,234503
12806,144132,19515,156235,2021-06-19 02:14:14,319882
4312,101844,11907,98968,2022-09-21 01:07:04,212719
33874,51228,14170,150637,2022-07-08 14:50:40,216035
10643,120945,14080,111233,2019-04-26 12:52:22,246258
26306,88544,26761,160051,2024-12-26 09:58:36,275356
27428,71209,44258,86029,2022-05-16 16:00:33,201496
53238,59609,26945,57430,2021-03-19 07:41:18,143984
7476,103225,4712,192302,2019-01-22 12:24:46,300239
13076,38873,39849,55354,2018-09-05 10:08:51,134076
18853,128537,49697,66236,2023-06-03 18:31:59,244470
36270,85815,34546,11174,2019-06-05 01:51:33,131535
52384,71817,28860,62801,2019-03-05 12:20:59,163478
38284,32792,17646,106303,2019-02-05 18:58:51,156741
18906,96426,13273,121705,2019-08-11 16:57:29,231404
34733,68794,22172,2563,2020-01-06 07:17:46,93529
21341,141969,19871,70417,2023-07-30 01:08:25,232257
7595,100106,27834,83536,2019-03-31 12:12:30,211476
18463,70115,40842,71417,2023-03-11 11:59:13,182374
16804,79963,23626,22237,2024-03-08 15:54:30,125826
32548,28104,24123,141587,2020-10-14 17:14:27,193814
37893,134879,11056,68993,2024-11-21 23:08:50,214928
47572,62966,36165,37930,2021-04-02 08:19:51,137061
7913,34417,29987,147843,2020-11-25 11:11:43,212247
54547,93741,6098,65237,2020-01-06 22:00:12,165076
7791,67853,44238,26375,2020-09-30 21:49:27,138466
58009,33908,9661,14129,2020-07-25 12:02:58,57698
32038,142794,35729,84032,2018-01-08 11:21:42,262555
35110,44318,2605,96140,2022-08-08 21:56:43,143063
28757,66682,8879,43140,2022-11-22 12:23:38,118701
25174,144142,12412,42316,2019-05-14 09:54:56,198870
34273,128425,14311,61302,2020-02-06 22:57:50,204038
48328,103378,37946,75717,2020-08-25 12:23:35,217041
33284,96273,28587,40781,2019-04-21 10:00:28,165641
13275,104396,3311,52394,2024-03-10 19:25:48,160101
17900,83903,45934,57574,2023-08-16 00:46:12,187411
12789,70552,23076,2050,2018-11-08 22:25:28,95678
37156,125872,48543,123691,2024-06-21 15:32:10,298106
42205,27563,4008,83198,2021-01-05 03:19:53,114769
15807,61587,19937,169327,2018-02-13 10:39:43,250851
29524,109528,25778,192538,2021-06-24 16:03:04,327844
32624,116853,20804,92134,2021-02-18 13:54:56,229791
1128,99464,11225,77864,2020-07-01 14:28:31,188553
18651,147181,21257,18559,2021-02-27 23:01:03,186997
58655,45412,42783,157995,2022-02-21 18:46:04,246190
41164,82542,34528,49069,2020-03-31 19:00:49,166139
43149,94177,24157,704,2021-11-28 13:30:48,119038
55674,54052,13320,124454,2024-12-30 19:01:02,191826
1396,26616,42645,88723,2022-07-03 16:48:25,157984
1542,77152,36262,197996,2023-07-06 23:07:59,311410
33690,67939,13729,189637,2021-02-24 11:12:10,271305
43988,114964,12206,102874,2021-07-02 16:48:04,230044
33183,147327,12685,1669,2020-12-26 23:23:45,161681
