employee_id,training_hours,pre_training_score,post_training_score,skill_improvement
14624,86,48,70,22
59732,114,51,80,29
54866,95,49,71,22
40052,2,74,87,13
69995,89,40,80,40
43316,41,54,98,44
65240,0,57,97,40
62837,93,76,61,-15
53092,51,73,70,-3
64216,86,57,66,9
9018,99,43,77,34
19371,70,70,98,28
37821,79,47,96,49
35445,78,69,93,24
27196,35,65,88,23
39115,19,52,69,17
37043,18,63,88,25
54014,12,41,74,33
46530,26,79,93,14
53669,57,48,72,24
38808,103,49,69,20
38537,6,55,95,40
69084,28,67,70,3
18560,72,50,70,20
43478,12,57,60,3
51662,74,51,97,46
50344,76,77,71,-6
2804,82,77,61,-16
35304,29,45,75,30
25788,42,49,64,15
2094,6,54,96,42
21664,17,77,65,-12
67437,10,57,64,7
68747,33,54,96,42
61302,101,49,94,45
42519,45,64,76,12
33829,71,61,81,20
9967,66,47,74,27
58187,83,72,70,-2
47710,37,58,86,28
51856,57,45,68,23
18810,106,74,92,18
13618,86,59,85,26
3392,63,59,73,14
36073,49,67,96,29
57376,65,67,73,6
45658,40,74,86,12
69596,62,79,96,17
6470,95,43,81,38
907,99,67,92,25
45627,53,45,97,52
32912,33,67,73,6
28507,73,47,96,49
50120,28,59,84,25
65609,100,75,70,-5
3308,10,64,88,24
24082,79,66,93,27
59304,9,49,79,30
35167,91,73,82,9
26777,100,41,76,35
49399,23,78,97,19
36066,83,58,64,6
59543,49,69,74,5
30237,56,45,77,32
13543,8,50,87,37
49104,59,64,68,4
66861,114,57,93,36
57737,101,74,89,15
59510,94,62,87,25
46723,43,43,63,20
26629,73,76,66,-10
30087,103,50,83,33
51373,56,59,76,17
54772,63,50,99,49
56751,61,79,79,0
28774,77,67,62,-5
20153,108,45,74,29
67929,73,57,85,28
29276,1,56,66,10
8103,115,46,77,31
61573,45,76,92,16
60835,17,48,60,12
28712,21,59,69,10
34266,68,61,94,33
30934,74,69,96,27
52243,36,60,67,7
22726,41,59,83,24
7399,94,54,90,36
8479,107,45,96,51
48592,111,68,63,-5
67473,42,61,82,21
30192,80,51,90,39
61572,21,58,76,18
41975,7,47,76,29
44198,95,68,72,4
13995,111,62,67,5
35340,59,41,98,57
29761,12,65,74,9
47367,56,65,65,0
53491,113,50,82,32
24274,18,47,77,30
46809,69,69,67,-2
26166,27,72,75,3
24793,107,77,81,4
56224,106,79,80,1
32817,27,48,74,26
5261,103,65,71,6
57682,21,51,60,9
17245,15,44,63,19
55537,90,56,85,29
23204,89,70,60,-10
38514,106,61,77,16
51448,97,68,91,23
11774,33,50,80,30
44707,116,57,72,15
36173,77,55,95,40
65021,61,64,98,34
65503,95,64,83,19
56220,17,57,82,25
20054,36,46,67,21
56702,6,47,89,42
2132,85,51,95,44
23386,99,60,68,8
22767,91,41,98,57
67820,103,41,81,40
35127,106,41,94,53
36753,9,59,64,5
40317,113,41,75,34
38377,30,46,64,18
58541,25,57,99,42
69387,18,43,69,26
45112,88,71,73,2
57075,45,43,75,32
17490,82,51,93,42
38514,32,73,92,19
10976,58,42,75,33
39618,42,66,99,33
26847,46,43,98,55
35294,24,68,94,26
40779,99,76,95,19
28925,50,70,79,9
15958,3,66,85,19
53901,85,48,94,46
61659,67,71,79,8
8523,20,54,86,32
16417,27,51,90,39
36815,111,67,67,0
5205,15,74,82,8
40596,108,74,93,19
42430,28,45,97,52
45733,85,74,63,-11
9796,76,54,64,10
39726,89,69,89,20
28432,2,46,98,52
4558,93,48,84,36
57248,101,40,82,42
57702,85,49,64,15
20227,90,58,68,10
63085,100,76,63,-13
1020,19,41,64,23
20549,27,74,63,-11
228,18,74,77,3
22920,95,46,76,30
7040,32,50,88,38
13459,105,55,83,28
60305,5,78,77,-1
33287,17,50,80,30
37643,20,79,81,2
69652,106,63,90,27
3852,44,56,98,42
52889,61,51,64,13
2064,54,48,82,34
46877,79,72,73,1
691,115,68,96,28
68166,13,44,62,18
61188,113,45,61,16
21102,23,74,95,21
704,7,77,70,-7
7127,51,68,71,3
65357,17,43,82,39
19888,78,71,82,11
36753,79,63,65,2
37123,113,46,65,19
56814,5,41,74,33
28799,19,79,78,-1
18540,18,50,80,30
6486,42,63,94,31
44781,107,64,86,22
15976,70,79,61,-18
32876,50,48,73,25
61375,9,47,83,36
69655,117,57,68,11
17777,39,50,82,32
48781,2,58,94,36
47439,36,42,99,57
23900,11,72,78,6
64054,48,61,70,9
302,116,55,74,19
30766,107,43,96,53
64625,68,50,88,38
46237,14,65,84,19
64047,88,53,63,10
14030,9,45,99,54
57818,103,44,87,43
11575,56,78,60,-18
4062,100,43,76,33
17454,107,40,75,35
18056,97,52,72,20
69194,99,42,91,49
57333,13,52,95,43
49661,79,75,63,-12
57782,111,45,68,23
59316,16,42,86,44
44347,33,59,88,29
53384,37,71,93,22
11664,75,73,65,-8
29189,19,73,78,5
27249,86,77,77,0
7369,93,44,63,19
45963,91,51,66,15
28993,73,49,80,31
45824,80,64,99,35
19188,10,72,72,0
23996,23,63,66,3
56474,16,48,82,34
57465,112,66,76,10
34229,46,79,88,9
1748,42,58,66,8
34072,1,42,79,37
67709,16,73,68,-5
60736,109,44,62,18
39188,18,55,94,39
4171,93,63,77,14
66561,7,76,83,7
571,12,52,82,30
9942,17,68,64,-4
30603,20,76,95,19
64485,62,46,74,28
10667,13,42,84,42
35613,20,53,79,26
42767,113,53,65,12
39784,84,41,77,36
38528,8,64,67,3
53017,94,75,67,-8
8699,107,76,99,23
55610,45,48,98,50
65878,95,74,86,12
56719,29,72,78,6
626,33,79,99,20
3375,94,79,64,-15
12382,39,65,73,8
20913,116,53,94,41
56126,111,53,79,26
61968,117,56,66,10
12074,65,50,77,27
37439,38,47,95,48
64353,117,63,65,2
18011,53,58,92,34
28014,26,79,80,1
53185,104,77,68,-9
6931,71,60,75,15
22875,11,60,87,27
42467,68,51,86,35
19121,32,70,63,-7
59951,66,51,84,33
28734,102,40,88,48
38822,45,78,81,3
20369,73,78,65,-13
43160,48,55,77,22
34565,105,66,96,30
13107,42,71,90,19
62568,6,64,62,-2
22837,38,68,72,4
6137,49,68,82,14
9623,111,74,60,-14
6404,1,42,85,43
51927,32,52,81,29
616,5,54,78,24
59764,109,51,63,12
40482,12,57,66,9
34969,21,70,62,-8
42469,89,40,61,21
35794,11,62,97,35
15179,110,64,74,10
25912,32,64,61,-3
37962,0,66,85,19
20363,78,42,64,22
41653,85,70,81,11
35038,9,55,86,31
4590,57,48,86,38
33427,49,42,99,57
36327,44,40,60,20
941,4,63,89,26
25299,105,56,89,33
46047,110,65,97,32
24551,74,70,76,6
5801,21,79,67,-12
37994,19,72,99,27
60382,30,49,97,48
3772,92,41,61,20
2313,16,72,84,12
9784,24,45,72,27
30437,30,62,70,8
68377,119,40,82,42
67093,114,72,73,1
38606,23,78,67,-11
41342,34,74,86,12
42517,49,78,69,-9
51794,97,75,86,11
46388,77,42,81,39
48571,36,70,78,8
40818,90,58,76,18
64180,52,46,67,21
54209,111,59,98,39
64207,40,61,86,25
34338,87,55,76,21
57146,53,52,74,22
26622,90,57,77,20
1717,21,47,92,45
54297,38,71,97,26
54916,44,60,64,4
32672,76,77,63,-14
67648,55,55,71,16
34042,16,53,91,38
50126,94,61,89,28
20392,102,72,77,5
20979,40,57,78,21
47433,19,62,99,37
61126,13,54,98,44
49641,91,58,64,6
7507,27,58,95,37
36255,55,68,68,0
69367,81,72,64,-8
6932,38,72,71,-1
57411,42,68,66,-2
20590,46,45,68,23
36441,62,63,98,35
39637,6,48,97,49
13795,61,68,90,22
44454,90,40,68,28
45556,14,67,64,-3
41749,69,65,61,-4
15965,0,69,79,10
54356,20,75,91,16
31836,70,70,82,12
66927,91,76,72,-4
59369,59,52,95,43
47543,31,69,91,22
17956,69,53,65,12
40178,48,70,97,27
18737,44,72,80,8
6319,111,68,68,0
53835,76,57,88,31
10732,42,53,84,31
37352,69,62,94,32
28456,26,70,62,-8
4568,35,45,98,53
15825,90,65,61,-4
39438,79,41,95,54
18955,5,70,95,25
18924,106,45,81,36
30280,45,66,98,32
30229,11,69,97,28
37068,75,76,87,11
58835,5,40,93,53
10204,63,61,85,24
5807,100,47,71,24
48442,37,42,71,29
34344,70,69,61,-8
48814,47,58,79,21
18179,91,79,94,15
4530,59,48,84,36
3683,64,71,79,8
835,49,49,98,49
21204,64,78,68,-10
60238,10,77,82,5
47114,92,50,67,17
63081,44,52,91,39
20140,38,63,69,6
36350,15,63,87,24
2032,86,69,91,22
23284,71,40,60,20
45363,20,45,66,21
5018,49,72,72,0
11494,75,78,69,-9
10107,111,56,69,13
45266,18,49,63,14
31995,14,76,62,-14
48676,79,71,83,12
39793,68,73,67,-6
65028,45,42,78,36
27704,15,45,93,48
41822,56,69,67,-2
49496,22,51,98,47
10757,22,63,95,32
38045,49,72,67,-5
5419,81,58,82,24
4138,104,57,79,22
58318,69,40,88,48
24707,79,40,98,58
7990,118,53,81,28
41050,85,78,72,-6
56600,115,63,72,9
64845,39,65,90,25
44133,16,75,78,3
2480,117,66,75,9
6920,36,45,78,33
40186,1,60,85,25
44846,82,57,69,12
52710,31,50,73,23
32420,26,57,78,21
56461,78,68,97,29
9924,107,40,97,57
38188,59,61,93,32
12255,7,42,77,35
16793,110,53,78,25
30185,114,73,81,8
52017,109,72,79,7
4188,18,46,89,43
51789,85,43,63,20
26910,113,48,82,34
68448,9,58,78,20
23192,34,58,68,10
43981,83,77,86,9
21322,25,52,62,10
37338,21,62,88,26
26081,67,59,77,18
42854,79,46,99,53
52759,22,76,60,-16
61557,93,76,71,-5
4391,32,45,81,36
52248,20,67,88,21
62766,21,45,82,37
48592,46,76,70,-6
45876,84,51,83,32
46957,9,79,77,-2
45708,83,45,98,53
28534,92,44,86,42
9598,40,60,67,7
34670,1,52,88,36
30873,6,78,64,-14
5110,98,60,73,13
67140,0,78,66,-12
58686,77,40,92,52
12170,72,41,97,56
63664,39,71,64,-7
63754,66,76,60,-16
19029,19,59,69,10
47205,106,79,99,20
10777,91,66,74,8
50763,5,55,89,34
36274,9,78,99,21
52469,117,75,77,2
52962,73,77,65,-12
57100,45,66,77,11
31111,56,73,90,17
26394,17,45,66,21
24636,4,70,82,12
31997,37,41,92,51
34198,67,40,62,22
58757,119,72,72,0
10797,103,70,88,18
44140,28,74,67,-7
25677,83,41,90,49
63178,38,49,93,44
1277,25,59,91,32
26195,28,53,90,37
24787,90,53,78,25
56383,27,46,65,19
22728,116,53,98,45
18741,23,79,60,-19
38059,101,41,93,52
26803,82,62,86,24
52472,11,78,63,-15
4214,34,60,72,12
27386,39,53,77,24
68158,12,43,74,31
18168,57,62,83,21
47861,62,74,97,23
60678,71,66,79,13
35782,34,71,97,26
58855,60,77,92,15
10061,19,63,89,26
7527,63,70,67,-3
64118,100,74,99,25
44263,15,76,67,-9
35696,16,78,78,0
16548,67,46,85,39
59815,23,55,86,31
34383,12,53,75,22
47380,14,76,70,-6
33067,62,41,60,19
62270,99,75,63,-12
42789,65,78,95,17
40865,61,52,87,35
12933,75,52,72,20
16754,18,53,82,29
40194,44,69,90,21
9912,44,75,68,-7
54758,102,78,67,-11
26998,81,54,63,9
53603,64,44,80,36
63774,23,74,94,20
28789,37,40,97,57
23793,19,68,92,24
51037,62,50,83,33
62866,6,48,63,15
2004,3,60,64,4
8442,106,72,97,25
38744,88,41,84,43
60843,77,51,98,47
17211,74,41,77,36
39151,29,71,67,-4
3219,83,59,96,37
24136,14,77,81,4
68411,75,64,65,1
51963,5,56,67,11
5361,46,61,94,33
61000,96,50,77,27
65710,102,75,63,-12
59705,0,76,95,19
50118,55,60,62,2
50188,59,69,77,8
64524,42,68,92,24
32019,25,64,93,29
11233,74,50,93,43
27456,117,72,81,9
22789,9,44,72,28
11734,15,67,89,22
21354,99,47,65,18
26753,30,63,70,7
60487,105,70,64,-6
34353,79,43,80,37
24849,74,74,62,-12
59115,44,63,83,20
29842,21,76,77,1
14789,69,73,89,16
66991,31,61,98,37
65748,69,61,81,20
51939,105,50,92,42
36065,24,70,65,-5
69801,3,64,97,33
46559,88,55,65,10
19491,6,71,85,14
50372,116,40,67,27
22079,85,60,68,8
36961,69,61,84,23
67119,86,65,83,18
57618,117,75,68,-7
49279,25,73,77,4
4931,41,53,81,28
21977,33,69,97,28
55497,33,52,90,38
6759,85,43,75,32
39412,13,51,94,43
32620,76,45,63,18
16638,79,49,90,41
33125,0,58,77,19
19376,30,64,79,15
13162,65,47,66,19
26428,97,76,69,-7
42743,14,45,72,27
13405,7,76,96,20
17015,47,58,99,41
27924,68,71,74,3
57098,96,77,79,2
35729,52,55,94,39
32949,63,52,90,38
34482,37,55,61,6
3666,91,57,67,10
42432,34,48,72,24
32910,39,70,82,12
59072,4,72,81,9
7585,68,45,84,39
69059,51,61,73,12
22889,112,76,61,-15
581,31,68,98,30
43269,42,61,92,31
38916,4,57,87,30
2945,26,59,78,19
25879,117,78,61,-17
62666,95,73,79,6
56151,116,49,95,46
741,38,61,78,17
38805,69,46,87,41
6132,70,60,65,5
38614,2,44,71,27
42170,44,77,96,19
19664,36,49,63,14
35189,48,53,98,45
6931,102,40,78,38
26438,23,40,81,41
49243,5,66,72,6
62465,58,77,63,-14
4090,75,63,60,-3
42231,58,68,69,1
8062,62,68,89,21
2561,79,75,83,8
45160,119,58,83,25
32694,107,58,90,32
5815,64,61,94,33
37611,26,74,65,-9
36327,103,60,81,21
33999,109,72,77,5
57137,67,56,65,9
2036,11,67,75,8
46345,74,53,91,38
55869,94,54,92,38
12025,35,79,89,10
68473,114,65,68,3
59685,42,58,93,35
43538,47,68,76,8
51186,9,79,64,-15
66233,111,69,91,22
13899,48,58,84,26
47177,91,47,95,48
45977,38,77,84,7
54840,51,79,87,8
14291,26,67,76,9
9929,102,54,67,13
16760,97,61,60,-1
3021,59,73,72,-1
60589,38,68,62,-6
26959,31,77,75,-2
57965,30,58,74,16
55370,5,46,87,41
57673,13,78,85,7
40155,41,47,89,42
21860,29,42,90,48
60650,25,41,60,19
21631,27,46,79,33
3293,42,65,62,-3
3020,89,75,86,11
26452,59,62,75,13
3299,87,73,68,-5
65163,42,73,93,20
50237,30,45,67,22
48670,113,53,89,36
7190,10,41,92,51
43419,65,50,97,47
58659,37,42,88,46
34438,82,45,80,35
24387,97,59,93,34
54385,26,43,93,50
65943,101,79,93,14
65411,78,79,78,-1
35539,61,77,73,-4
38154,63,50,61,11
1821,66,67,88,21
7857,92,63,97,34
28427,67,57,95,38
55920,68,78,71,-7
29001,57,72,76,4
57231,81,49,61,12
10513,43,49,91,42
12972,3,79,98,19
17766,15,75,98,23
34759,58,41,72,31
8473,63,70,65,-5
35683,79,67,90,23
69208,0,73,71,-2
33204,99,49,75,26
44642,92,54,73,19
29422,64,64,61,-3
19741,68,66,61,-5
13731,93,77,79,2
39166,59,70,85,15
14450,56,72,64,-8
30389,10,41,91,50
17613,75,40,75,35
9615,76,59,62,3
67595,49,76,66,-10
64369,36,65,85,20
1191,80,79,77,-2
59123,71,71,61,-10
19995,77,61,94,33
36420,74,79,79,0
50415,35,62,95,33
54696,36,63,93,30
65375,20,60,60,0
58615,41,54,87,33
65658,24,79,72,-7
15317,86,52,90,38
36062,68,44,95,51
56076,38,40,80,40
55358,102,78,82,4
47071,117,76,77,1
22061,80,75,94,19
5493,46,74,65,-9
24579,33,40,84,44
55993,11,51,89,38
31011,65,68,92,24
23318,79,42,61,19
30140,40,41,71,30
56487,8,57,99,42
38903,113,53,87,34
43465,89,61,93,32
16655,88,40,96,56
19697,1,51,75,24
16570,82,74,73,-1
22479,9,44,82,38
30920,34,64,60,-4
38659,47,44,92,48
66938,18,79,74,-5
36175,66,55,82,27
23022,78,43,63,20
64040,102,56,97,41
41150,60,71,90,19
25539,83,57,80,23
17270,21,76,75,-1
5941,64,48,71,23
42745,95,61,65,4
14861,107,67,65,-2
17663,90,77,98,21
7126,102,45,99,54
19001,28,46,69,23
46178,78,57,71,14
29181,45,40,62,22
45107,117,60,94,34
23389,91,74,77,3
52420,53,41,74,33
28805,118,62,70,8
64383,86,58,71,13
35340,102,71,61,-10
13069,51,78,88,10
45399,13,61,71,10
39572,105,74,90,16
6062,2,64,72,8
5174,14,62,73,11
62387,99,47,92,45
40774,78,65,86,21
47770,55,53,65,12
46116,75,69,64,-5
12884,63,58,64,6
49082,7,42,62,20
53939,71,63,62,-1
68214,19,79,76,-3
11713,59,43,98,55
67922,95,77,81,4
42600,77,50,60,10
61778,50,60,85,25
31306,93,41,85,44
15934,91,41,65,24
44607,64,65,87,22
17872,111,57,98,41
20385,25,51,71,20
34119,50,52,80,28
50248,66,41,83,42
42910,83,77,61,-16
23335,49,77,80,3
56706,66,53,66,13
66256,86,63,68,5
11374,23,43,87,44
61214,103,75,95,20
32454,39,58,91,33
69631,7,69,97,28
63715,87,50,88,38
69985,95,65,74,9
62965,58,65,77,12
64798,36,62,87,25
29261,44,79,66,-13
62961,75,74,77,3
48273,22,52,97,45
43772,79,62,66,4
48521,59,63,92,29
32001,51,60,96,36
21997,85,55,94,39
4086,47,59,94,35
40679,70,61,97,36
37282,78,49,88,39
62959,48,72,68,-4
12198,62,78,73,-5
33525,52,64,80,16
33491,98,70,86,16
24548,67,59,62,3
15814,45,71,84,13
42839,109,40,65,25
35725,94,79,69,-10
21479,44,65,64,-1
2118,102,74,98,24
18320,67,70,81,11
49006,54,59,87,28
41846,73,54,87,33
20927,44,76,71,-5
3128,25,58,74,16
54013,18,42,78,36
29361,87,70,68,-2
68879,106,43,64,21
62963,57,50,82,32
4991,63,60,96,36
46603,53,79,89,10
19137,35,68,73,5
44381,57,62,87,25
12266,2,53,96,43
41489,67,41,96,55
41152,76,59,60,1
14324,92,69,66,-3
2763,111,68,70,2
5715,88,72,61,-11
29025,106,69,83,14
38542,117,43,84,41
4957,71,49,81,32
21328,39,56,70,14
10503,95,76,85,9
30908,2,76,62,-14
35568,30,53,99,46
40130,17,63,66,3
62017,74,71,68,-3
4322,72,68,68,0
19897,98,58,78,20
62595,67,53,67,14
21943,92,65,83,18
16197,28,40,86,46
33931,115,67,77,10
8624,30,60,95,35
2119,4,76,83,7
18604,45,52,91,39
67127,88,44,84,40
64062,89,55,64,9
50003,102,71,70,-1
66234,41,71,93,22
48974,35,51,76,25
26554,74,61,66,5
60987,114,67,76,9
15827,23,55,83,28
46542,83,47,96,49
47287,52,50,86,36
27706,82,45,94,49
36045,14,68,72,4
2082,53,59,74,15
66364,82,50,80,30
55991,113,74,68,-6
27253,80,78,73,-5
35886,33,68,95,27
65314,114,54,76,22
17803,96,60,98,38
57988,7,70,74,4
34985,19,42,73,31
53728,10,65,68,3
49752,78,78,99,21
51973,87,62,69,7
55734,24,43,81,38
30356,102,41,68,27
24248,5,69,79,10
29833,18,79,91,12
32137,68,53,65,12
223,119,55,63,8
29315,116,65,62,-3
43196,59,65,72,7
57038,12,78,89,11
43073,91,57,73,16
15721,39,70,79,9
14355,87,55,97,42
46017,32,54,67,13
60151,84,72,94,22
24003,13,64,91,27
60496,60,47,81,34
283,27,54,66,12
66518,3,51,68,17
53461,94,68,74,6
34483,82,60,99,39
69762,88,55,99,44
49690,39,69,61,-8
14920,105,70,83,13
6757,50,40,67,27
69264,20,56,90,34
14835,106,58,83,25
43655,89,47,63,16
33301,76,63,89,26
33096,45,79,68,-11
4088,6,65,60,-5
31520,33,40,84,44
26763,44,75,71,-4
9196,48,76,60,-16
64271,71,74,60,-14
28154,41,51,66,15
36466,110,40,80,40
44866,112,40,70,30
21848,27,43,94,51
69949,28,41,66,25
18280,115,70,89,19
68758,20,72,85,13
54996,17,68,88,20
2377,101,63,90,27
4967,44,73,68,-5
53302,114,58,92,34
16274,51,69,83,14
41554,28,62,71,9
37052,29,75,73,-2
56326,92,60,70,10
57186,37,42,65,23
33906,47,67,70,3
55705,27,56,80,24
41763,32,49,66,17
39023,32,71,89,18
12537,22,73,77,4
8251,14,54,82,28
11735,14,64,80,16
62000,75,62,78,16
1001,113,42,99,57
51094,74,68,66,-2
14392,117,62,83,21
25779,54,58,65,7
21829,84,68,90,22
62811,44,62,78,16
62384,118,49,67,18
7863,20,47,60,13
66754,39,42,60,18
48412,6,67,81,14
25868,35,52,93,41
48683,44,45,91,46
53448,108,65,71,6
11938,102,44,84,40
5803,34,63,69,6
16905,65,71,75,4
61968,38,40,92,52
10336,10,47,75,28
10290,76,77,87,10
14042,114,62,89,27
28475,113,62,65,3
38122,15,57,74,17
19419,14,73,93,20
57134,50,74,90,16
69570,50,52,93,41
60300,35,49,74,25
18922,100,77,80,3
46788,3,44,63,19
19421,116,65,67,2
40986,26,61,66,5
43642,75,65,96,31
33252,71,58,80,22
60724,53,67,74,7
60525,78,41,65,24
11375,59,76,97,21
53865,117,67,84,17
21219,50,58,78,20
44864,58,40,76,36
23297,40,46,72,26
60921,86,51,70,19
18555,98,51,98,47
65129,31,77,75,-2
68816,48,66,79,13
38078,38,57,99,42
39256,48,54,83,29
328,47,66,77,11
61163,111,64,72,8
30725,21,53,93,40
30020,104,62,71,9
49716,73,76,88,12
21534,79,56,95,39
1670,116,44,95,51
36491,60,53,76,23
12499,49,55,85,30
67187,70,54,85,31
31485,86,66,94,28
62478,65,51,66,15
23475,97,51,64,13
55361,40,66,73,7
9382,108,42,99,57
65096,14,52,79,27
49310,108,68,61,-7
24485,110,45,67,22
13403,73,54,86,32
53315,38,40,79,39
42437,84,51,69,18
5662,113,56,78,22
17806,78,67,88,21
6868,87,76,92,16
57917,36,44,85,41
60409,56,49,67,18
60458,41,78,61,-17
57261,33,75,63,-12
18087,27,67,64,-3
62758,2,62,65,3
54725,53,71,85,14
33620,49,79,80,1
23492,44,66,99,33
38787,15,57,97,40
24137,114,73,87,14
54144,102,79,94,15
3048,15,41,78,37
51220,110,68,84,16
11061,113,58,75,17
18129,61,57,93,36
65298,41,54,71,17
57686,78,55,90,35
53483,1,78,98,20
56634,31,51,99,48
32514,44,55,90,35
26363,44,49,93,44
5257,42,63,97,34
52492,21,69,90,21
19890,84,79,99,20
47725,19,63,96,33
52178,16,55,62,7
54456,21,41,72,31
67300,94,79,80,1
10274,16,57,71,14
42910,116,78,64,-14
10875,22,62,67,5
44707,64,64,66,2
69710,76,63,71,8
16048,18,73,81,8
36579,95,51,91,40
12871,89,53,98,45
37504,62,56,83,27
33608,106,66,84,18
41069,40,77,78,1
34628,33,47,87,40
51194,106,55,61,6
18106,83,49,75,26
44349,24,47,83,36
50716,71,41,96,55
24236,22,44,80,36
49099,78,63,96,33
22381,105,45,92,47
17128,78,73,79,6
33630,2,72,82,10
2341,56,62,82,20
32825,42,50,71,21
62483,109,42,73,31
43395,2,58,90,32
6319,24,42,91,49
40085,108,66,63,-3
41567,55,62,83,21
63059,49,77,89,12
1798,9,57,68,11
5122,110,44,78,34
32278,82,69,62,-7
33990,104,41,72,31
4850,57,50,72,22
18865,14,61,82,21
6336,3,56,72,16
67734,102,76,90,14
54681,112,46,69,23
17343,7,73,78,5
64866,10,42,71,29
13264,92,50,67,17
19690,76,77,77,0
40366,3,66,67,1
51958,47,78,90,12
9324,62,77,64,-13
55657,27,73,77,4
31534,27,77,81,4
12935,34,71,63,-8
20863,25,53,84,31
14868,79,49,60,11
40874,1,53,79,26
14836,99,67,72,5
28409,98,64,79,15
17897,21,63,67,4
26970,50,71,81,10
66398,83,74,76,2
20217,98,52,88,36
29909,102,64,76,12
11351,119,48,62,14
9056,2,53,97,44
24775,75,67,82,15
8062,66,40,71,31
16298,87,58,62,4
42095,62,60,83,23
67241,107,69,65,-4
64845,41,66,88,22
26516,119,56,94,38
20986,2,66,64,-2
69785,75,77,66,-11
26874,56,61,93,32
15373,107,66,71,5
16207,8,63,90,27
53292,70,46,75,29
9479,27,61,70,9
17886,46,44,61,17
7020,35,58,73,15
33208,105,52,71,19
64394,38,60,96,36
16276,81,54,90,36
16260,84,77,73,-4
17007,106,77,60,-17
33887,83,70,71,1
17459,57,61,60,-1
36617,53,49,74,25
42112,53,55,86,31
52643,115,75,69,-6
33071,25,78,71,-7
48610,5,49,82,33
7071,41,59,65,6
57193,108,79,67,-12
41084,56,52,92,40
21871,58,65,78,13
35205,94,62,94,32
38603,45,79,88,9
8859,68,44,77,33
32291,61,69,75,6
35316,40,49,83,34
14554,4,70,77,7
63519,4,50,97,47
46042,74,72,91,19
4248,45,43,69,26
64675,57,72,68,-4
58872,49,44,62,18
58851,71,55,66,11
39326,4,58,69,11
67792,31,42,73,31
65029,21,41,91,50
32697,11,52,60,8
68969,79,51,61,10
44497,48,49,72,23
67050,87,47,63,16
18135,119,74,95,21
3093,113,42,94,52
17592,2,60,80,20
23991,20,42,81,39
33790,64,54,60,6
22646,82,54,91,37
52256,40,74,78,4
42070,64,58,98,40
45779,94,61,73,12
30086,30,77,76,-1
12206,36,72,90,18
3226,48,41,76,35
53875,66,55,62,7
45658,64,58,81,23
38311,69,61,66,5
14579,119,58,83,25
60896,37,73,93,20
32006,39,66,78,12
50782,53,67,68,1
64638,45,55,76,21
39217,88,64,84,20
52044,70,72,68,-4
65997,24,44,64,20
11923,22,68,77,9
40229,71,62,82,20
8675,51,70,86,16
59174,115,52,69,17
10585,54,55,62,7
38186,11,63,95,32
36816,4,77,74,-3
48291,119,48,72,24
9695,94,65,63,-2
14181,51,69,78,9
21680,18,63,80,17
65641,62,46,88,42
30460,80,70,84,14
64209,89,72,72,0
24106,41,68,99,31
44956,109,67,96,29
8267,111,40,89,49
46473,52,67,66,-1
26534,83,60,93,33
45060,109,59,68,9
61042,63,42,73,31
23194,37,59,83,24
44747,89,45,97,52
66498,103,64,72,8
9069,109,49,75,26
34308,62,79,78,-1
55883,17,68,64,-4
49781,35,70,99,29
32673,57,49,84,35
52955,95,67,89,22
24872,79,52,87,35
69228,65,64,84,20
21156,73,78,98,20
13455,11,48,93,45
57261,21,77,76,-1
57785,57,50,78,28
38248,70,60,85,25
19358,47,79,61,-18
65642,34,64,77,13
54666,97,46,89,43
18827,48,46,63,17
18017,78,40,64,24
37056,93,74,82,8
31273,100,44,90,46
34557,46,75,95,20
66504,64,48,77,29
35793,37,54,81,27
27505,62,56,95,39
60028,115,61,93,32
6275,49,42,85,43
13962,32,50,71,21
62476,78,69,71,2
12710,68,68,88,20
25152,9,42,70,28
40823,32,57,71,14
20025,53,66,90,24
20267,61,50,61,11
56241,11,46,83,37
54603,118,54,91,37
8718,111,41,64,23
4664,109,71,67,-4
67271,5,55,87,32
11686,88,62,85,23
38261,13,77,82,5
38769,58,75,76,1
18767,108,66,77,11
3113,117,69,98,29
62609,99,64,63,-1
12724,105,76,80,4
65723,37,45,94,49
4845,26,55,83,28
45369,57,65,63,-2
63432,116,73,69,-4
35014,8,59,76,17
57303,106,66,71,5
56577,115,66,63,-3
19422,62,54,97,43
8299,99,79,78,-1
46920,28,77,96,19
15433,59,40,98,58
57322,81,50,92,42
42926,54,41,78,37
38463,16,73,76,3
16263,68,41,66,25
51571,76,44,95,51
53226,97,40,65,25
1557,100,46,93,47
59730,81,52,74,22
26282,91,79,83,4
27108,42,55,79,24
49913,59,77,84,7
38388,104,74,90,16
9468,71,66,66,0
7515,26,59,64,5
21016,26,56,80,24
33261,33,79,68,-11
44236,41,62,88,26
943,68,73,87,14
46851,69,73,85,12
4228,70,53,98,45
58245,83,49,93,44
61193,110,50,99,49
21123,76,46,94,48
48717,50,75,95,20
39032,106,52,86,34
9854,52,63,78,15
22727,6,68,78,10
65056,96,77,99,22
7990,3,67,84,17
25889,68,76,96,20
44923,75,45,95,50
63561,112,53,92,39
1316,111,62,66,4
54299,97,77,99,22
49249,99,44,68,24
34861,8,75,91,16
25906,35,40,96,56
36482,49,76,78,2
16298,86,58,94,36
42878,56,59,87,28
49964,9,67,78,11
11994,11,59,82,23
55060,85,50,63,13
24989,51,44,72,28
