employee_id,remote_days_per_month,performance_score,work_life_balance_score,remote_suitability
51695,19,52,5,Low
82074,14,71,2,Low
6225,17,54,5,Low
76564,10,81,5,High
15602,14,81,4,High
18686,18,87,5,High
10143,19,54,5,Low
17147,6,86,4,High
44747,4,79,4,High
88317,12,55,4,Low
36600,17,97,2,Low
1384,1,53,2,Low
28922,5,80,1,Low
84353,12,83,4,High
19121,4,80,4,High
77177,19,86,2,Low
83388,20,81,1,Low
17681,10,92,1,Low
25340,11,97,3,Low
13948,13,55,5,Low
20956,0,54,5,Low
38331,13,63,1,Low
61910,12,84,5,High
29926,18,93,2,Low
57411,3,76,1,Low
39377,12,87,4,High
79939,17,90,1,Low
13767,8,95,3,Low
21902,6,58,3,Low
18403,11,54,4,Low
67533,21,56,4,Low
40285,10,67,2,Low
5223,0,58,1,Low
62436,17,88,4,High
60437,3,68,4,Low
81852,5,53,3,Low
44477,6,80,2,Low
88463,3,97,5,High
77750,2,99,1,Low
78845,2,60,2,Low
29466,9,61,2,Low
82595,2,54,4,Low
38210,9,98,3,Low
48084,19,91,3,Low
85579,0,75,1,Low
66377,1,93,5,High
82506,0,74,1,Low
33204,5,51,2,Low
36132,15,51,4,Low
71149,20,62,1,Low
61592,18,86,2,Low
63508,3,75,4,High
6072,7,64,4,Low
56311,12,99,4,High
3007,0,97,5,High
66951,2,61,3,Low
27469,8,55,2,Low
18937,12,68,3,Low
33868,8,54,2,Low
82121,13,92,4,High
13960,20,54,5,Low
83112,20,82,4,High
60105,10,68,3,Low
24717,16,61,5,Low
75788,5,61,3,Low
74911,3,77,3,Low
85451,10,74,5,High
27527,16,53,4,Low
61013,6,86,4,High
14620,12,51,4,Low
37036,19,83,3,Low
16643,14,93,3,Low
69602,7,53,2,Low
60463,17,76,1,Low
2299,20,59,4,Low
17203,0,84,5,High
44566,19,67,2,Low
58097,1,53,1,Low
52565,12,55,1,Low
76956,12,68,1,Low
8829,2,74,5,High
60165,13,76,1,Low
3004,20,62,3,Low
26050,14,76,4,High
50835,12,67,2,Low
39545,18,66,5,Low
22320,7,90,4,High
10473,12,68,3,Low
24312,13,66,1,Low
89467,2,62,5,Low
48473,15,64,4,Low
46932,6,80,5,High
3349,0,90,3,Low
22771,9,50,4,Low
63635,7,87,1,Low
46384,4,85,2,Low
71307,15,85,2,Low
60478,19,98,1,Low
5605,6,55,2,Low
17595,14,93,2,Low
78445,5,82,1,Low
77369,16,60,1,Low
8438,4,54,3,Low
58344,17,81,3,Low
84710,18,55,2,Low
40109,9,59,4,Low
61708,19,78,2,Low
51841,11,71,2,Low
66770,9,93,4,High
66533,15,72,3,Low
63432,13,54,2,Low
63266,11,71,4,High
21758,13,58,2,Low
2684,14,74,5,High
12859,21,85,5,High
10527,1,64,3,Low
73419,15,75,3,Low
84064,4,91,3,Low
41878,5,68,4,Low
59151,6,79,5,High
31773,20,73,2,Low
69262,9,53,3,Low
45824,9,95,3,Low
3273,19,78,5,High
22633,7,66,1,Low
32975,20,69,5,Low
1830,7,80,4,High
3357,10,65,5,Low
20481,4,67,2,Low
10292,4,57,1,Low
77645,20,58,5,Low
13541,10,50,1,Low
20212,3,64,2,Low
77207,2,91,5,High
33318,10,86,1,Low
11564,5,89,2,Low
82515,14,98,5,High
67512,11,78,1,Low
6168,3,51,1,Low
3596,1,82,4,High
62124,0,60,4,Low
86524,5,66,3,Low
36803,11,82,2,Low
74991,5,74,4,High
544,6,75,2,Low
55003,1,58,2,Low
5967,11,83,4,High
19663,6,84,2,Low
55402,17,67,5,Low
83359,21,66,4,Low
25504,12,52,2,Low
67030,10,62,3,Low
1205,13,65,2,Low
58674,18,87,1,Low
73252,18,81,5,High
87303,7,70,3,Low
43544,19,77,5,High
74341,8,56,4,Low
74127,4,71,1,Low
74425,1,96,3,Low
4651,20,95,4,High
19396,7,69,3,Low
84398,15,88,1,Low
54902,6,56,5,Low
72134,17,96,4,High
14248,9,94,1,Low
32733,2,66,5,Low
8297,3,61,2,Low
81499,5,59,2,Low
37269,9,90,1,Low
42123,10,66,3,Low
72198,1,69,2,Low
72554,14,91,3,Low
35377,1,98,5,High
69877,15,98,4,High
88010,15,58,2,Low
82883,9,99,1,Low
24312,8,79,2,Low
28692,8,80,2,Low
44222,11,77,1,Low
76402,14,55,1,Low
39934,0,84,2,Low
39232,19,98,2,Low
1524,8,83,3,Low
5159,2,51,3,Low
57763,10,75,1,Low
19089,8,65,1,Low
68657,19,73,5,High
87793,10,51,5,Low
45432,14,82,2,Low
62443,10,90,3,Low
18799,0,86,5,High
37127,1,79,3,Low
82515,9,57,3,Low
39716,10,50,1,Low
57570,11,98,3,Low
25811,13,78,1,Low
77396,14,88,4,High
79444,9,68,2,Low
86977,10,62,4,Low
17266,13,63,2,Low
70428,2,81,3,Low
9137,13,86,4,High
20858,1,92,2,Low
21466,18,61,5,Low
71616,4,89,3,Low
70799,14,68,4,Low
7858,11,87,3,Low
41983,17,70,3,Low
19261,5,82,2,Low
11050,14,59,1,Low
23238,6,82,5,High
88861,7,95,2,Low
74258,21,89,1,Low
68190,5,74,5,High
36070,7,95,5,High
27426,0,73,1,Low
72007,4,67,2,Low
23019,6,92,4,High
57894,7,69,2,Low
13219,10,95,5,High
88959,19,56,1,Low
1212,3,87,1,Low
62079,6,56,3,Low
39268,8,69,5,Low
65580,18,58,5,Low
43565,7,96,3,Low
54375,17,61,1,Low
73320,11,93,2,Low
3907,2,73,3,Low
2461,17,86,1,Low
8829,15,58,5,Low
89927,8,98,5,High
31185,8,50,2,Low
67575,5,67,2,Low
64369,14,75,4,High
2463,15,98,3,Low
30902,3,99,1,Low
72488,1,54,1,Low
35589,14,51,2,Low
8637,8,90,2,Low
1222,5,85,4,High
62514,14,74,4,High
83396,3,75,5,High
54100,19,63,3,Low
56449,6,71,5,High
59443,4,57,4,Low
7399,16,62,3,Low
89456,13,70,3,Low
38889,0,50,2,Low
9842,21,91,4,High
9307,17,88,2,Low
38505,4,93,5,High
53482,11,87,3,Low
8890,21,98,3,Low
31099,10,69,1,Low
3241,9,53,4,Low
42556,6,70,2,Low
38709,18,66,3,Low
85315,11,50,2,Low
61168,13,66,5,Low
14874,4,97,3,Low
57560,12,95,4,High
7484,8,63,1,Low
54147,0,50,2,Low
64609,16,97,5,High
77042,15,78,3,Low
74570,7,96,3,Low
70521,7,94,3,Low
22029,1,73,4,High
58271,14,99,3,Low
1915,9,54,2,Low
60256,1,98,2,Low
24679,16,54,4,Low
15073,12,93,1,Low
74837,12,52,3,Low
51163,19,51,5,Low
20036,18,73,3,Low
9262,7,60,2,Low
801,3,90,2,Low
32823,13,78,2,Low
26906,15,63,4,Low
56264,2,55,2,Low
73016,20,69,2,Low
42071,19,50,1,Low
32130,4,63,3,Low
70115,7,61,2,Low
25734,15,84,5,High
32935,14,58,4,Low
7930,8,63,1,Low
10394,7,99,4,High
54927,0,58,3,Low
41490,18,54,4,Low
73327,5,80,3,Low
67240,7,87,2,Low
71014,14,93,1,Low
56210,3,53,2,Low
9351,10,55,2,Low
17382,7,59,4,Low
23497,10,66,2,Low
22170,21,73,2,Low
19124,5,82,2,Low
62610,6,58,2,Low
43915,2,90,2,Low
22458,12,55,5,Low
56126,4,94,4,High
61998,11,63,3,Low
44271,13,94,3,Low
23117,16,64,1,Low
48386,6,57,4,Low
1804,19,99,5,High
78321,11,98,1,Low
23279,21,94,3,Low
81267,21,51,3,Low
86537,16,54,4,Low
48824,20,71,3,Low
33383,19,64,4,Low
8641,15,83,4,High
27523,2,71,4,High
65992,18,78,1,Low
87457,1,69,2,Low
45024,7,72,5,High
16897,1,73,3,Low
20904,10,68,2,Low
25582,11,88,2,Low
11823,21,50,5,Low
79321,3,91,2,Low
77146,8,96,1,Low
27300,3,95,2,Low
41752,8,84,5,High
70234,20,55,5,Low
77333,9,74,2,Low
58189,18,75,3,Low
8589,21,68,1,Low
11674,12,78,1,Low
38507,17,56,3,Low
36985,5,62,4,Low
37730,17,97,1,Low
74207,1,91,4,High
49364,6,99,2,Low
1844,16,76,2,Low
60049,5,92,1,Low
66822,8,60,1,Low
70548,8,64,3,Low
29432,19,80,4,High
16283,14,99,1,Low
51370,0,63,5,Low
58146,10,93,4,High
53678,21,54,3,Low
40497,12,93,2,Low
13307,15,99,3,Low
11016,20,72,2,Low
65946,12,86,2,Low
30949,20,55,4,Low
40747,2,93,4,High
89001,11,50,4,Low
55735,18,66,1,Low
6576,10,64,2,Low
51920,5,82,5,High
52751,14,72,5,High
65903,21,90,2,Low
52544,4,92,3,Low
16482,19,69,5,Low
43125,17,77,1,Low
60339,1,89,5,High
24818,10,92,5,High
40701,21,60,5,Low
68129,8,82,1,Low
86480,20,82,2,Low
51231,16,91,3,Low
82051,18,50,4,Low
84058,1,86,5,High
67439,21,92,4,High
89068,8,68,3,Low
27532,19,51,1,Low
52216,21,61,4,Low
84764,2,51,1,Low
64313,21,92,3,Low
14351,2,86,1,Low
28789,4,69,3,Low
25970,18,52,1,Low
22632,14,81,4,High
1942,10,76,2,Low
6440,13,92,2,Low
65270,11,71,4,High
24884,21,84,4,High
10821,4,76,4,High
63540,14,62,4,Low
12554,13,85,4,High
79161,5,87,4,High
38552,21,72,3,Low
65065,11,65,2,Low
38447,21,92,1,Low
88197,12,94,1,Low
77572,13,85,3,Low
43760,6,85,3,Low
79118,19,97,3,Low
13925,7,51,2,Low
45534,14,64,3,Low
76300,4,75,2,Low
41803,13,65,5,Low
16326,0,64,4,Low
9179,20,72,3,Low
47787,6,87,3,Low
40928,4,68,2,Low
17734,14,89,5,High
45656,16,86,5,High
28167,19,72,4,High
67765,15,60,2,Low
4461,11,53,5,Low
77163,7,76,3,Low
56896,12,97,4,High
66905,8,68,4,Low
81221,11,90,2,Low
38008,7,69,1,Low
53094,5,89,3,Low
7938,19,77,1,Low
54925,21,82,3,Low
76508,6,86,1,Low
86829,17,84,2,Low
21808,6,58,5,Low
75940,10,59,5,Low
38782,11,59,3,Low
12364,15,86,2,Low
10463,15,63,2,Low
10439,12,57,2,Low
86249,5,88,1,Low
80569,17,65,2,Low
66239,3,79,1,Low
59861,10,70,3,Low
82886,8,76,3,Low
86067,3,93,5,High
69959,11,93,5,High
59103,4,84,4,High
43143,8,84,2,Low
29859,19,59,2,Low
63522,21,75,5,High
80168,13,76,3,Low
30694,0,76,2,Low
80177,7,96,2,Low
71326,12,83,3,Low
32523,17,72,5,High
16186,19,63,2,Low
27893,16,70,3,Low
74341,12,93,5,High
85586,12,60,2,Low
60385,11,72,1,Low
79069,13,97,4,High
56671,20,86,1,Low
56246,4,97,5,High
52782,7,95,1,Low
69532,14,81,1,Low
9730,6,62,3,Low
29620,18,94,1,Low
81484,19,71,5,High
27208,0,73,2,Low
75142,7,98,4,High
8258,17,57,1,Low
10465,7,99,1,Low
28400,10,76,3,Low
9672,17,79,1,Low
83326,14,53,2,Low
27345,15,50,4,Low
42837,21,74,5,High
62352,6,68,3,Low
51210,18,69,4,Low
10036,9,58,2,Low
3949,18,62,5,Low
21719,20,58,4,Low
52884,8,71,1,Low
1623,12,84,1,Low
64704,14,72,2,Low
56581,9,88,2,Low
78026,4,98,1,Low
41202,6,92,5,High
30608,1,94,3,Low
63565,10,89,4,High
25563,4,73,3,Low
44255,17,94,4,High
25063,11,88,2,Low
80159,18,83,5,High
25915,5,76,5,High
39287,19,94,5,High
34466,9,56,2,Low
77652,1,97,3,Low
30658,4,96,2,Low
83702,9,79,1,Low
36086,11,91,1,Low
8763,7,69,4,Low
8042,16,97,5,High
53179,1,70,2,Low
33487,0,71,3,Low
57866,19,84,3,Low
59057,11,82,3,Low
60823,11,70,3,Low
34828,10,93,3,Low
48969,20,67,5,Low
62068,3,62,3,Low
74071,11,56,3,Low
51954,21,74,2,Low
32438,3,96,4,High
20813,12,97,4,High
84895,17,96,4,High
22550,2,73,5,High
85938,11,79,4,High
49991,19,92,1,Low
21939,16,94,1,Low
61346,16,85,1,Low
52392,16,54,4,Low
64544,9,54,5,Low
55366,1,97,3,Low
24003,1,81,3,Low
34274,9,66,4,Low
57803,4,77,2,Low
31933,8,74,5,High
87250,10,62,5,Low
81343,20,95,2,Low
60832,9,83,3,Low
4309,4,94,3,Low
36199,17,73,3,Low
62307,4,78,3,Low
58244,7,51,4,Low
41931,5,92,3,Low
88253,7,99,4,High
56084,20,80,5,High
44420,15,55,4,Low
46721,17,53,3,Low
5680,12,55,4,Low
25207,7,65,5,Low
20432,1,68,5,Low
64701,15,94,1,Low
6024,10,99,4,High
44256,4,83,3,Low
19422,2,84,4,High
26993,21,57,1,Low
46398,8,52,3,Low
22086,8,90,2,Low
36481,18,93,4,High
68803,15,78,3,Low
23571,10,82,3,Low
52609,9,72,3,Low
20836,13,96,1,Low
68470,11,76,2,Low
31529,19,78,1,Low
43,11,56,1,Low
29152,5,62,3,Low
54686,9,65,5,Low
86661,2,98,4,High
18093,2,96,3,Low
25062,13,96,5,High
519,13,93,1,Low
37791,17,98,1,Low
61215,17,65,3,Low
46384,5,57,4,Low
3778,2,68,1,Low
82352,18,81,3,Low
22400,6,54,3,Low
2229,19,52,4,Low
44148,16,97,4,High
69394,21,53,5,Low
71138,18,86,5,High
15124,16,96,3,Low
42131,21,76,4,High
87291,18,57,2,Low
10016,1,92,3,Low
41773,19,92,2,Low
78352,10,56,1,Low
33127,5,79,4,High
38691,3,88,1,Low
50287,4,58,1,Low
43802,2,50,1,Low
89054,6,85,2,Low
50233,9,92,3,Low
13676,16,92,5,High
31794,7,91,1,Low
56117,6,83,5,High
5590,19,56,2,Low
61671,20,76,4,High
88192,8,88,1,Low
81284,6,87,2,Low
83352,13,93,5,High
21986,16,87,3,Low
18729,9,52,5,Low
58739,17,96,1,Low
30345,21,59,1,Low
83551,13,78,4,High
40938,7,60,1,Low
70426,12,93,3,Low
32152,11,95,5,High
55354,10,63,4,Low
75803,16,53,4,Low
21281,14,89,5,High
78108,13,53,4,Low
24905,18,90,3,Low
33868,19,78,3,Low
16282,8,71,5,High
86741,13,70,3,Low
25036,16,96,3,Low
54103,20,76,2,Low
16657,20,72,3,Low
82625,1,82,3,Low
26182,12,97,5,High
49270,9,76,5,High
69556,5,77,1,Low
81129,0,77,4,High
23773,3,61,2,Low
36118,17,67,2,Low
74296,12,86,5,High
38173,11,88,5,High
74714,9,95,1,Low
9686,9,86,2,Low
78741,17,92,4,High
12443,8,85,2,Low
15040,16,60,1,Low
1452,19,68,2,Low
39280,4,92,2,Low
62441,19,96,4,High
21097,19,89,5,High
16833,14,78,4,High
39963,0,61,3,Low
44119,3,50,5,Low
43477,3,83,4,High
22095,0,62,3,Low
12884,6,83,2,Low
80437,12,85,1,Low
50988,12,61,5,Low
5593,7,78,1,Low
46061,8,67,1,Low
41370,15,78,5,High
35873,18,96,2,Low
60885,5,75,2,Low
33519,16,83,2,Low
49387,17,62,3,Low
33467,17,96,1,Low
61879,19,73,3,Low
20847,17,78,2,Low
28789,1,50,1,Low
42174,13,84,4,High
21771,1,92,1,Low
37256,20,79,4,High
82146,12,58,4,Low
87053,17,82,1,Low
9374,20,85,1,Low
87746,16,76,3,Low
305,14,74,1,Low
47515,14,84,4,High
75060,14,52,3,Low
13996,18,62,1,Low
22483,3,60,3,Low
886,16,73,3,Low
84173,20,99,3,Low
26353,19,53,4,Low
27923,3,93,3,Low
47307,13,68,1,Low
34118,10,70,5,Low
50993,4,87,5,High
72366,9,86,1,Low
52772,11,68,2,Low
29610,5,93,3,Low
7589,17,85,1,Low
43748,16,65,4,Low
6883,1,99,2,Low
75983,10,89,4,High
82836,18,98,4,High
19650,14,94,5,High
4008,11,80,2,Low
18715,6,69,2,Low
29904,3,70,2,Low
53036,20,88,3,Low
58571,3,89,2,Low
48647,9,85,1,Low
84846,12,81,4,High
34996,13,58,2,Low
72382,15,87,5,High
67788,15,69,2,Low
36732,8,97,2,Low
45266,5,61,5,Low
66540,1,67,1,Low
83811,15,59,2,Low
37488,13,71,4,High
75722,19,98,4,High
73561,3,99,2,Low
64438,13,98,3,Low
31265,9,56,5,Low
29740,20,58,3,Low
145,2,68,5,Low
81311,11,97,2,Low
13400,4,70,4,Low
75197,14,90,5,High
37347,21,65,3,Low
31080,8,50,2,Low
1026,18,53,2,Low
38507,15,79,1,Low
40935,5,53,3,Low
80830,7,91,1,Low
73963,1,88,4,High
78477,5,57,5,Low
34199,12,52,4,Low
4457,1,77,5,High
75593,10,95,1,Low
73582,10,55,5,Low
2799,11,71,2,Low
70086,0,57,2,Low
25093,6,88,2,Low
78436,4,52,5,Low
8196,6,51,1,Low
18758,12,50,2,Low
62745,4,80,2,Low
40715,1,73,4,High
18791,20,85,3,Low
12716,5,86,3,Low
62967,5,75,1,Low
15461,14,83,2,Low
77573,2,77,5,High
51989,20,82,5,High
3087,18,66,5,Low
74495,17,93,3,Low
9943,0,97,3,Low
59353,10,97,5,High
72230,6,88,4,High
52103,13,61,4,Low
797,15,60,2,Low
45560,10,82,1,Low
46481,19,86,1,Low
47967,6,78,4,High
69081,4,84,4,High
89445,19,82,5,High
16732,14,82,5,High
38029,4,90,4,High
40292,15,57,2,Low
37146,6,73,1,Low
28107,19,92,5,High
41206,12,86,1,Low
52066,20,66,2,Low
62439,20,96,1,Low
31220,8,97,3,Low
30055,7,53,3,Low
80940,13,54,3,Low
30496,16,60,2,Low
88298,16,79,2,Low
14434,12,67,4,Low
60733,8,73,2,Low
20948,1,80,4,High
54927,20,89,1,Low
35066,8,90,4,High
40635,5,94,3,Low
27320,20,89,5,High
65322,5,57,4,Low
20042,7,59,5,Low
28476,12,80,5,High
72939,3,92,5,High
83165,17,57,5,Low
86272,19,93,2,Low
47111,17,78,2,Low
21,21,80,3,Low
58799,12,69,5,Low
38213,7,61,3,Low
78248,10,88,5,High
35706,11,52,3,Low
17666,1,94,3,Low
72411,9,71,2,Low
15566,3,51,4,Low
55742,20,84,2,Low
40304,19,64,2,Low
64538,10,81,1,Low
46937,11,78,5,High
80820,4,90,5,High
44481,19,92,5,High
72907,10,82,2,Low
4682,2,94,4,High
33080,6,62,4,Low
6243,10,87,2,Low
15685,21,91,4,High
14438,21,84,3,Low
61819,6,94,1,Low
56778,9,93,3,Low
58826,0,77,1,Low
42702,10,80,5,High
83842,2,62,5,Low
75791,16,61,2,Low
19301,9,86,5,High
5320,16,52,1,Low
68170,14,77,1,Low
36453,13,62,1,Low
17943,14,94,2,Low
71641,9,77,4,High
57231,13,71,5,High
46093,16,71,1,Low
76217,13,91,1,Low
40768,13,89,4,High
54623,14,67,4,Low
29666,18,89,3,Low
52450,11,66,3,Low
87066,3,60,2,Low
46396,21,67,2,Low
41779,7,89,2,Low
60454,10,96,1,Low
86197,16,76,2,Low
66993,15,84,2,Low
81152,14,51,4,Low
63639,4,75,5,High
39438,2,76,3,Low
1899,18,59,5,Low
18807,12,57,1,Low
49079,10,74,2,Low
84225,16,88,4,High
66640,7,52,1,Low
47842,21,88,1,Low
39121,15,75,3,Low
81854,21,57,4,Low
63830,17,58,2,Low
7299,11,61,3,Low
24602,0,82,5,High
58507,19,76,3,Low
41150,10,81,1,Low
17550,11,92,2,Low
65026,3,61,3,Low
18339,9,84,2,Low
928,16,53,2,Low
73654,12,91,2,Low
53157,7,55,4,Low
46808,17,65,2,Low
19268,5,52,1,Low
13508,21,81,4,High
62304,18,55,2,Low
63331,11,51,4,Low
40718,8,71,2,Low
76771,19,90,2,Low
34156,2,92,5,High
58676,9,97,5,High
87593,20,73,4,High
31870,17,80,1,Low
46069,18,54,3,Low
74149,20,92,1,Low
15023,1,55,1,Low
61387,12,93,2,Low
84073,20,81,1,Low
49754,15,87,3,Low
56424,20,74,3,Low
2372,4,68,4,Low
37244,13,93,5,High
15549,13,88,2,Low
19514,20,84,2,Low
59644,15,77,1,Low
78728,2,89,1,Low
27469,10,53,4,Low
39192,6,90,1,Low
15975,12,67,3,Low
52198,15,63,2,Low
83687,5,75,2,Low
43075,0,97,5,High
9889,20,85,5,High
24896,4,68,3,Low
54761,4,60,2,Low
15954,12,76,5,High
3912,11,88,1,Low
16575,1,67,2,Low
29310,20,71,3,Low
25623,16,67,4,Low
19794,0,60,4,Low
16506,20,93,5,High
31528,14,88,2,Low
57218,1,63,4,Low
40429,6,83,4,High
55883,17,91,4,High
27997,5,58,2,Low
28841,8,60,4,Low
18420,4,90,1,Low
22769,5,94,1,Low
77662,17,95,1,Low
46556,16,73,4,High
55337,15,51,5,Low
22008,10,79,4,High
45164,9,88,4,High
84908,3,71,5,High
25882,2,89,4,High
24494,12,81,2,Low
15989,13,61,5,Low
42391,14,79,4,High
82228,18,55,2,Low
60669,2,55,3,Low
84400,15,70,2,Low
10255,20,82,2,Low
73521,15,62,5,Low
39438,4,80,3,Low
30687,7,70,4,Low
47860,12,62,2,Low
32469,9,59,1,Low
75760,21,68,5,Low
86677,18,59,2,Low
57792,9,87,2,Low
42503,18,62,5,Low
56877,10,61,5,Low
48570,11,82,4,High
12733,10,74,1,Low
33895,7,71,1,Low
45499,7,97,3,Low
4318,7,55,3,Low
77017,21,93,2,Low
57925,15,69,1,Low
85395,8,63,2,Low
5510,20,71,5,High
54700,10,89,3,Low
33344,2,90,2,Low
64834,5,62,1,Low
66466,14,97,1,Low
25297,13,51,1,Low
25184,20,88,2,Low
36798,0,53,5,Low
19699,18,62,3,Low
10817,20,87,3,Low
26153,0,66,3,Low
51262,20,55,3,Low
23609,4,74,3,Low
76663,3,57,1,Low
46162,9,95,5,High
3917,19,59,1,Low
12317,10,90,5,High
6970,19,83,1,Low
20939,3,94,2,Low
39388,4,68,2,Low
32237,19,70,5,Low
37168,5,59,2,Low
49958,14,73,5,High
61715,5,70,3,Low
43639,4,90,1,Low
28024,19,65,4,Low
63937,1,86,3,Low
25742,3,83,4,High
49082,7,72,4,High
50056,15,92,2,Low
87873,12,96,2,Low
52569,13,87,3,Low
52898,15,50,4,Low
88116,14,58,3,Low
77172,20,96,4,High
27938,21,54,1,Low
37207,21,82,5,High
31297,19,91,5,High
34538,12,54,2,Low
72139,6,83,3,Low
53333,14,77,1,Low
50905,16,78,1,Low
77593,21,58,3,Low
10729,13,80,4,High
49169,13,60,4,Low
51058,0,73,2,Low
23501,15,96,5,High
79468,7,86,2,Low
75693,18,52,1,Low
2588,16,89,1,Low
83729,5,94,4,High
83825,15,68,2,Low
88487,8,71,5,High
72476,1,59,3,Low
18086,12,58,3,Low
18771,11,64,2,Low
70496,7,93,3,Low
54351,8,95,4,High
84311,3,80,3,Low
27680,10,53,4,Low
51422,16,88,3,Low
58717,3,72,2,Low
36093,20,77,4,High
10945,4,92,5,High
2699,18,62,2,Low
24047,1,89,2,Low
65528,0,56,3,Low
50455,19,68,1,Low
62534,10,55,4,Low
34953,16,78,2,Low
55849,2,68,4,Low
14053,15,57,5,Low
6402,12,65,3,Low
60383,20,86,1,Low
82961,13,82,5,High
23971,21,86,3,Low
47487,18,70,1,Low
58970,17,57,2,Low
3824,21,91,1,Low
60395,17,62,3,Low
43563,11,80,1,Low
22058,15,93,5,High
7169,19,68,1,Low
70865,8,84,1,Low
41689,2,67,3,Low
35466,6,78,1,Low
52351,0,83,3,Low
72709,12,84,4,High
80368,3,98,5,High
70799,17,86,3,Low
79426,18,93,4,High
23165,18,81,2,Low
22745,20,72,5,High
80936,19,50,4,Low
32097,1,65,5,Low
67120,18,85,4,High
88857,9,87,2,Low
26860,14,58,1,Low
60783,20,78,1,Low
71688,21,65,3,Low
68107,9,76,2,Low
60916,12,59,4,Low
51868,10,90,5,High
84925,13,69,5,Low
16098,13,97,5,High
83394,1,53,1,Low
22706,15,62,2,Low
85266,6,75,2,Low
50600,5,59,2,Low
4793,10,92,1,Low
86320,12,64,2,Low
50520,12,65,4,Low
39447,14,67,3,Low
10922,15,84,4,High
13900,19,59,5,Low
15429,18,96,2,Low
50113,1,74,3,Low
84922,20,72,2,Low
27674,6,93,5,High
9566,19,62,3,Low
3009,6,93,2,Low
54365,10,50,1,Low
54923,2,53,3,Low
14792,21,95,3,Low
71220,8,84,5,High
3184,20,66,2,Low
80036,19,91,1,Low
52684,1,82,4,High
86389,16,54,2,Low
89296,3,76,3,Low
56675,19,63,5,Low
85965,7,57,5,Low
66339,2,99,2,Low
26520,14,61,2,Low
66908,2,70,1,Low
16433,1,70,2,Low
24927,0,90,4,High
84673,1,58,1,Low
2207,20,57,4,Low
8142,6,87,1,Low
61724,18,97,3,Low
7859,15,55,2,Low
73425,2,69,3,Low
53110,16,56,4,Low
57134,1,82,2,Low
29476,17,57,3,Low
19224,17,53,5,Low
43985,9,93,3,Low
33821,5,69,3,Low
85182,2,76,2,Low
16834,19,68,1,Low
67159,2,73,3,Low
58568,15,84,2,Low
56609,21,57,2,Low
38984,14,59,1,Low
84203,14,54,1,Low
351,7,75,4,High
82214,17,74,5,High
79361,16,90,1,Low
60200,21,77,3,Low
50122,1,98,5,High
30826,4,63,5,Low
41701,17,83,2,Low
71047,15,61,4,Low
3093,15,63,3,Low
42502,9,63,1,Low
11417,13,52,3,Low
1585,19,97,2,Low
8474,18,92,5,High
58786,21,55,3,Low
11758,16,61,5,Low
47649,12,52,1,Low
4102,11,94,4,High
26271,15,86,5,High
73376,20,64,2,Low
37951,10,66,2,Low
10369,7,90,1,Low
85142,0,58,3,Low
63196,18,66,1,Low
57190,19,73,2,Low
32265,14,76,2,Low
47120,8,85,2,Low
21469,9,93,1,Low
5078,11,85,2,Low
22830,9,80,5,High
73974,6,71,2,Low
71070,21,62,2,Low
45824,6,81,2,Low
70039,18,70,5,Low
53227,15,83,3,Low
35867,8,85,1,Low
29716,8,87,5,High
2995,14,77,5,High
40074,4,51,2,Low
57012,11,82,3,Low
5673,6,60,3,Low
8955,8,60,1,Low
30454,7,84,3,Low
89010,7,75,1,Low
56817,13,97,2,Low
33004,4,73,4,High
29334,18,55,5,Low
13866,4,93,5,High
68050,8,57,4,Low
30713,21,53,1,Low
77771,19,95,1,Low
16585,11,59,1,Low
29110,2,51,3,Low
75652,5,79,2,Low
48853,19,53,2,Low
83666,8,57,3,Low
71010,2,79,4,High
84853,16,53,3,Low
36701,8,55,3,Low
15149,10,71,1,Low
14232,1,85,3,Low
89968,7,52,4,Low
10916,10,52,2,Low
83213,12,93,3,Low
28915,5,50,1,Low
76148,6,56,3,Low
24461,21,96,1,Low
27478,12,51,1,Low
55326,8,74,4,High
86012,2,79,1,Low
68106,21,91,3,Low
84961,6,74,3,Low
34038,12,88,2,Low
68083,17,93,2,Low
28751,16,66,1,Low
24324,13,56,2,Low
36146,17,99,5,High
72437,20,50,2,Low
86059,21,74,2,Low
48035,3,84,5,High
55880,17,57,1,Low
76085,19,61,5,Low
37279,4,63,2,Low
25216,20,90,1,Low
42871,14,89,4,High
85864,4,86,5,High
10178,10,58,4,Low
26382,13,68,5,Low
6770,14,97,1,Low
58223,14,84,2,Low
26539,10,68,3,Low
44863,3,93,2,Low
17913,18,66,1,Low
66484,5,78,5,High
127,18,82,4,High
41421,2,97,2,Low
60356,1,60,4,Low
8855,3,76,5,High
27603,20,87,5,High
62774,1,82,2,Low
19139,15,60,4,Low
69138,18,54,5,Low
1558,21,59,2,Low
20419,9,85,5,High
9579,13,51,5,Low
71895,14,84,3,Low
30929,4,70,4,Low
13571,2,72,3,Low
2552,16,81,5,High
15547,20,61,5,Low
56199,17,80,2,Low
73604,9,60,2,Low
16311,6,77,1,Low
68798,5,95,4,High
15100,15,89,2,Low
183,5,78,3,Low
83639,18,90,4,High
79130,2,65,4,Low
13522,13,95,5,High
71954,0,63,2,Low
5298,12,92,3,Low
16634,3,90,3,Low
26582,5,59,3,Low
44091,9,51,5,Low
41010,3,77,5,High
68375,13,71,3,Low
32745,11,54,4,Low
81892,15,66,5,Low
51028,9,94,2,Low
31593,7,58,4,Low
