ad_id,platform,reach,engagements,engagement_rate,ad_date
28936,Twitter,78548,20260,0.2579,2021-05-21 16:18:49
16479,Facebook,160925,21047,0.1308,2018-08-16 10:05:35
3585,Instagram,154251,43470,0.2818,2021-11-19 22:14:52
14890,Twitter,74136,7067,0.0953,2019-05-27 06:04:08
22107,Twitter,150673,5553,0.0369,2021-11-24 12:11:14
20012,Facebook,52754,13043,0.2472,2020-04-18 04:43:19
24460,Facebook,124178,15756,0.1269,2020-03-13 19:35:24
5892,LinkedIn,171087,3696,0.0216,2018-08-19 22:45:56
19206,Facebook,162383,22795,0.1404,2018-07-25 01:31:16
21450,Instagram,187275,48238,0.2576,2024-07-21 05:59:05
23457,Instagram,170780,25151,0.1473,2018-09-06 07:19:46
19733,Instagram,125286,23154,0.1848,2021-07-19 05:16:49
22778,LinkedIn,173368,21771,0.1256,2024-02-04 07:38:35
7501,Facebook,4657,322,0.0691,2024-05-16 13:48:23
3286,Twitter,85272,10164,0.1192,2018-03-11 15:13:26
21734,Instagram,153762,26799,0.1743,2022-06-21 17:22:31
8224,Twitter,174996,31677,0.181,2024-06-10 12:33:48
4306,Facebook,51692,2105,0.0407,2024-12-08 20:48:38
20932,Facebook,103665,7945,0.0766,2022-12-18 14:33:58
2998,Instagram,172598,16332,0.0946,2021-07-01 13:19:14
13699,Twitter,130724,14666,0.1122,2021-03-29 16:36:33
13221,Twitter,104600,14625,0.1398,2021-01-11 06:39:04
7154,LinkedIn,104218,4756,0.0456,2019-07-22 23:47:42
15034,LinkedIn,189750,17127,0.0903,2020-02-11 14:20:32
14386,Facebook,36713,5504,0.1499,2020-08-04 03:22:53
15267,LinkedIn,115390,26305,0.228,2021-09-30 05:13:05
2608,Facebook,45747,3214,0.0703,2021-10-23 18:48:25
20755,Instagram,126297,14200,0.1124,2020-10-08 06:30:27
27655,Twitter,169256,28385,0.1677,2024-05-23 12:42:44
17487,Instagram,74757,2048,0.0274,2022-04-24 06:11:51
26186,LinkedIn,62935,17731,0.2817,2022-10-26 07:08:58
25991,LinkedIn,135040,12510,0.0926,2020-06-28 00:46:24
29982,Twitter,79001,10977,0.1389,2022-08-01 15:41:14
3451,Instagram,95636,3862,0.0404,2023-08-09 07:52:04
8674,Twitter,2285,470,0.2057,2019-04-18 05:39:44
1715,Instagram,121596,26037,0.2141,2018-09-11 18:13:13
26500,Twitter,125926,12601,0.1001,2023-02-28 00:09:49
12239,Twitter,4598,399,0.0868,2022-09-30 05:18:37
15356,LinkedIn,108232,27083,0.2502,2024-04-02 09:19:24
20662,LinkedIn,156609,3657,0.0234,2021-05-26 01:56:54
275,Twitter,41481,5375,0.1296,2024-07-29 21:03:35
17754,Facebook,100902,22758,0.2255,2022-01-23 14:39:38
25534,LinkedIn,110895,9862,0.0889,2023-03-14 21:04:32
25849,Facebook,37237,5412,0.1453,2022-07-08 12:09:32
7466,Facebook,51343,9028,0.1758,2019-03-11 21:32:49
26903,Instagram,43452,10602,0.244,2023-12-28 16:52:29
29350,Instagram,92435,18758,0.2029,2024-05-09 19:31:49
21199,Facebook,60899,12259,0.2013,2018-05-08 08:21:46
27156,LinkedIn,98788,13966,0.1414,2021-12-24 07:52:37
4308,Twitter,188363,39832,0.2115,2019-03-19 02:18:19
13791,Instagram,96504,1949,0.0202,2018-07-20 21:02:38
19678,Instagram,10249,1622,0.1583,2019-03-25 13:11:14
28985,Twitter,109797,21507,0.1959,2020-02-12 18:33:51
11630,LinkedIn,162563,20837,0.1282,2021-03-21 13:28:31
28894,Facebook,169702,8158,0.0481,2019-01-16 20:20:55
12502,LinkedIn,183082,8486,0.0464,2018-03-07 23:44:29
8725,Twitter,19235,2388,0.1241,2018-09-25 14:18:24
19521,LinkedIn,163727,32351,0.1976,2019-01-13 06:54:00
15251,Facebook,20812,2643,0.127,2024-05-06 01:15:24
3486,Facebook,195704,41262,0.2108,2024-07-28 04:20:39
22944,LinkedIn,52463,15132,0.2884,2022-03-04 11:56:40
23632,Instagram,88375,7722,0.0874,2020-12-06 10:44:17
20377,LinkedIn,76560,1644,0.0215,2018-01-11 16:21:15
10102,Twitter,185892,38546,0.2074,2023-03-14 14:25:32
29081,LinkedIn,33547,4801,0.1431,2023-08-31 18:41:32
21204,LinkedIn,168434,47962,0.2848,2022-05-06 18:58:16
23148,Facebook,118183,34865,0.295,2020-01-07 11:00:14
21970,Twitter,70183,11964,0.1705,2021-02-23 06:16:57
18470,LinkedIn,36850,9691,0.263,2018-06-11 12:05:13
2214,LinkedIn,135929,20634,0.1518,2020-10-04 05:57:29
22262,Twitter,52145,4025,0.0772,2024-11-04 17:21:15
12706,Instagram,94797,10119,0.1067,2024-03-11 20:00:11
10397,Instagram,195529,20876,0.1068,2022-04-22 01:42:41
2243,Twitter,52520,8891,0.1693,2019-01-23 14:41:57
7998,Twitter,123429,6982,0.0566,2019-05-25 10:18:37
20626,Facebook,1190,123,0.1034,2023-04-22 21:02:57
23580,LinkedIn,41653,8394,0.2015,2023-09-05 03:23:19
12965,Instagram,28250,3633,0.1286,2021-11-04 16:24:50
21446,Instagram,9450,277,0.0293,2020-10-29 23:17:01
26670,Instagram,143701,5314,0.037,2021-04-23 01:16:42
28974,Instagram,155250,8095,0.0521,2018-11-24 21:57:13
26307,Facebook,143971,20159,0.14,2019-07-29 04:59:01
735,Facebook,9966,1923,0.193,2018-03-21 01:39:23
14116,Twitter,37567,6852,0.1824,2022-03-03 14:36:54
9398,Facebook,175182,16742,0.0956,2018-05-09 20:49:57
12611,Instagram,157508,18546,0.1177,2021-11-18 23:54:50
6092,Instagram,47748,11997,0.2513,2023-03-06 17:05:43
6349,LinkedIn,161409,34721,0.2151,2024-03-28 04:56:16
23757,Facebook,178819,27763,0.1553,2022-10-22 03:09:11
4446,Facebook,116777,34233,0.2931,2024-01-07 13:57:34
14214,Facebook,92801,5185,0.0559,2023-02-20 18:31:57
11220,Twitter,69708,7333,0.1052,2019-07-26 02:28:02
221,Instagram,78612,19163,0.2438,2018-12-05 00:08:34
27320,Twitter,15826,2772,0.1752,2019-07-08 05:44:52
1400,Facebook,110261,23258,0.2109,2019-04-28 22:28:19
8058,Facebook,97032,14230,0.1467,2020-09-12 07:14:34
23171,Facebook,80798,10951,0.1355,2023-07-19 06:39:47
14489,Facebook,125858,26136,0.2077,2024-05-28 20:44:20
26281,LinkedIn,170579,21007,0.1232,2023-04-02 22:42:13
15352,Twitter,55447,6074,0.1095,2019-09-26 12:56:57
9052,LinkedIn,82397,3910,0.0475,2022-05-30 07:35:37
25314,Instagram,98861,15434,0.1561,2022-11-17 05:37:36
22074,Instagram,84913,16285,0.1918,2021-06-25 03:13:47
2507,Instagram,99584,4779,0.048,2019-08-26 23:55:22
1867,LinkedIn,77382,15279,0.1974,2020-08-17 02:42:18
16765,LinkedIn,136326,12257,0.0899,2022-07-24 01:42:00
4434,LinkedIn,43159,9326,0.2161,2023-10-13 18:06:39
26812,Twitter,122469,3235,0.0264,2022-11-23 06:24:36
7042,Instagram,58848,1671,0.0284,2024-04-24 16:14:14
5216,Instagram,100873,18449,0.1829,2020-02-18 19:53:45
22457,Twitter,19472,1905,0.0978,2020-03-25 21:59:44
16095,Instagram,102724,7896,0.0769,2022-05-15 09:25:48
6174,LinkedIn,42132,5390,0.1279,2018-07-30 05:27:06
3248,Instagram,195671,40350,0.2062,2018-04-09 11:47:17
19975,LinkedIn,154362,6069,0.0393,2022-03-24 10:24:02
17403,Instagram,11004,3037,0.276,2022-08-27 00:28:41
29287,Twitter,125771,6783,0.0539,2018-02-10 09:07:04
17367,Twitter,62237,10129,0.1627,2023-12-29 05:37:04
18019,Twitter,99907,21101,0.2112,2022-09-23 00:46:18
16429,Instagram,168437,6610,0.0392,2018-07-27 02:55:23
2825,Twitter,22882,4111,0.1797,2022-06-17 07:05:06
10364,Twitter,79155,15997,0.2021,2019-03-05 16:07:33
27017,Instagram,96740,21126,0.2184,2022-04-26 09:16:00
12553,Instagram,127728,20087,0.1573,2024-03-23 06:30:30
12752,Instagram,84156,19916,0.2367,2024-10-21 21:33:01
11293,Twitter,128828,5121,0.0398,2023-10-18 21:05:14
6182,Twitter,88993,18153,0.204,2018-02-12 15:36:32
11919,LinkedIn,130552,24047,0.1842,2021-06-27 09:50:55
13970,Twitter,70458,6878,0.0976,2020-03-22 09:59:53
7226,Facebook,92364,5882,0.0637,2018-08-27 06:21:11
16324,Twitter,134039,25778,0.1923,2020-02-21 10:48:31
7588,Twitter,63066,13602,0.2157,2022-10-31 15:00:36
8082,Instagram,85742,11667,0.1361,2022-11-24 03:11:19
22486,Instagram,120206,17622,0.1466,2018-05-08 14:57:01
20798,Twitter,42363,11867,0.2801,2019-05-30 12:54:36
9124,Twitter,15402,3860,0.2506,2021-11-23 15:02:17
10916,Facebook,6998,1972,0.2818,2024-05-07 12:13:56
24178,LinkedIn,29505,8807,0.2985,2020-07-04 05:19:48
15536,Instagram,47596,6858,0.1441,2022-11-21 10:28:30
19516,Facebook,167784,34951,0.2083,2019-05-21 00:35:54
12304,Twitter,29244,6093,0.2084,2024-03-30 08:24:20
6951,Twitter,197289,52855,0.2679,2018-07-16 17:22:53
19551,Twitter,53554,7721,0.1442,2019-03-01 17:15:44
28511,Instagram,125301,36503,0.2913,2024-07-07 04:24:03
25154,Twitter,165747,28202,0.1702,2020-07-10 17:34:15
11803,LinkedIn,117106,8226,0.0702,2021-10-08 18:50:51
16877,Instagram,182095,13926,0.0765,2023-05-27 05:48:45
11267,Twitter,187999,10025,0.0533,2022-01-02 14:13:25
8534,Instagram,67487,16070,0.2381,2018-01-10 06:55:10
7114,LinkedIn,74044,15510,0.2095,2023-09-29 23:41:26
3984,LinkedIn,91398,13225,0.1447,2018-08-25 18:15:50
27398,LinkedIn,75319,3663,0.0486,2021-08-05 06:55:51
13251,Twitter,185266,25658,0.1385,2024-03-23 12:52:00
27123,Twitter,152608,41487,0.2719,2024-12-28 11:11:07
14619,Instagram,68673,11593,0.1688,2019-03-25 12:29:50
20315,Instagram,5284,703,0.133,2018-11-07 01:19:28
28490,Facebook,129578,33576,0.2591,2021-12-14 14:01:04
2575,Facebook,97619,21250,0.2177,2018-06-24 11:00:01
29264,Twitter,11271,258,0.0229,2022-01-24 04:19:35
28365,Twitter,174468,14560,0.0835,2021-11-13 03:51:12
20523,Instagram,100574,7875,0.0783,2020-11-23 23:07:08
2942,Instagram,20780,2921,0.1406,2019-04-21 07:12:37
17839,Twitter,158068,9223,0.0583,2022-03-28 10:23:56
29626,LinkedIn,94869,12595,0.1328,2019-05-23 21:06:59
7656,LinkedIn,65245,6319,0.0969,2024-05-07 12:26:16
4598,Facebook,141580,35819,0.253,2023-10-05 17:40:55
8430,Twitter,171125,18719,0.1094,2020-09-07 06:05:25
23195,Instagram,60522,17777,0.2937,2024-12-28 06:10:09
19237,Facebook,161696,9838,0.0608,2020-12-21 04:54:15
25884,Instagram,181946,15419,0.0847,2018-08-24 23:26:21
6191,Facebook,168055,16900,0.1006,2019-04-21 09:49:23
29352,Twitter,121548,22401,0.1843,2021-08-14 16:12:32
3745,Instagram,99835,23552,0.2359,2018-09-09 17:00:03
18067,Instagram,102856,4145,0.0403,2023-08-29 22:54:49
21916,Facebook,5438,969,0.1782,2022-08-31 11:16:18
2197,LinkedIn,72149,9786,0.1356,2020-11-01 21:33:38
8122,LinkedIn,5320,1050,0.1974,2020-06-22 10:16:56
29499,LinkedIn,63209,9621,0.1522,2024-05-23 19:13:08
14782,Facebook,98246,19445,0.1979,2019-12-07 09:58:39
29547,Twitter,68967,2339,0.0339,2018-12-29 04:31:47
24049,LinkedIn,134024,23216,0.1732,2023-03-25 11:05:45
5217,LinkedIn,140418,35430,0.2523,2022-08-27 16:05:18
29438,Facebook,58571,5319,0.0908,2021-01-12 09:48:52
19814,Twitter,79035,21681,0.2743,2020-01-06 05:33:48
9695,LinkedIn,89573,4999,0.0558,2023-12-25 11:59:35
9354,Instagram,83868,10475,0.1249,2021-11-12 11:19:25
10992,Facebook,129313,23338,0.1805,2023-01-01 14:22:21
5938,LinkedIn,194059,29144,0.1502,2018-07-16 18:42:24
9967,Facebook,3719,775,0.2084,2023-02-14 16:31:50
21024,LinkedIn,89747,16774,0.1869,2019-09-18 05:13:53
16122,LinkedIn,26984,2609,0.0967,2021-01-08 21:55:36
6371,Instagram,78732,5895,0.0749,2018-07-05 03:04:59
12655,Facebook,134129,19971,0.1489,2018-09-21 08:28:57
20000,Instagram,90964,8217,0.0903,2019-10-29 17:02:26
28422,Twitter,15098,1123,0.0744,2023-05-03 00:17:52
2089,Instagram,109728,7145,0.0651,2022-07-30 20:32:03
6943,Twitter,77518,3136,0.0405,2021-06-02 16:03:30
18041,Twitter,12400,2406,0.194,2021-05-05 00:24:54
14819,Facebook,38980,6233,0.1599,2023-05-07 14:07:02
28640,Instagram,150609,42008,0.2789,2022-04-08 02:20:26
25514,Instagram,193928,7556,0.039,2018-10-17 13:09:38
10641,Instagram,154292,11818,0.0766,2019-08-23 12:09:05
26101,Instagram,8211,1636,0.1992,2024-12-13 22:46:38
25669,LinkedIn,130054,5474,0.0421,2019-10-10 17:10:08
28743,Facebook,181543,40120,0.221,2023-09-12 19:09:30
13511,LinkedIn,158978,41323,0.2599,2023-06-10 22:28:34
12873,Twitter,170002,41820,0.246,2023-01-12 21:20:22
17334,Facebook,101884,11151,0.1094,2019-03-21 13:27:40
11910,Facebook,157165,40085,0.2551,2020-12-20 20:36:21
5542,LinkedIn,93950,13158,0.1401,2019-01-07 08:51:22
21368,LinkedIn,158275,4719,0.0298,2018-10-15 23:28:53
9570,Instagram,163564,17701,0.1082,2022-05-19 09:36:57
15134,LinkedIn,46137,13433,0.2912,2021-05-10 13:56:39
20420,Facebook,160878,46603,0.2897,2020-07-11 11:54:04
21091,LinkedIn,65860,17967,0.2728,2021-11-19 05:00:39
29884,Twitter,38634,1215,0.0314,2020-12-03 22:42:49
19991,Twitter,126316,20688,0.1638,2021-06-29 06:28:23
27170,Instagram,172372,27096,0.1572,2019-03-31 13:40:36
408,Facebook,159124,24216,0.1522,2020-04-03 12:20:53
23468,Instagram,166417,3566,0.0214,2018-02-15 15:10:12
29052,Facebook,34887,2373,0.068,2024-10-10 20:49:38
28425,Facebook,188224,12008,0.0638,2021-08-30 07:09:47
4191,Instagram,194263,27019,0.1391,2021-11-28 00:25:26
11057,LinkedIn,150976,27456,0.1819,2021-10-15 10:58:33
11268,Facebook,20371,1085,0.0533,2022-07-04 08:50:37
17287,Facebook,135848,11557,0.0851,2018-04-09 22:33:46
1666,Instagram,44540,4374,0.0982,2024-02-04 15:08:01
7227,LinkedIn,197210,33940,0.1721,2018-01-18 04:27:45
9118,LinkedIn,142856,3185,0.0223,2021-05-26 20:28:22
12959,LinkedIn,131275,20591,0.1569,2022-10-12 07:13:41
17372,Facebook,88365,2906,0.0329,2022-08-28 20:31:20
28106,LinkedIn,43355,11483,0.2649,2020-07-17 19:12:25
25359,Instagram,58847,15958,0.2712,2024-04-03 01:44:21
7014,LinkedIn,13199,3430,0.2599,2023-03-13 19:04:25
17187,Twitter,38081,3753,0.0986,2020-06-08 14:52:51
3890,Facebook,1820,382,0.2099,2023-01-02 17:04:19
8109,LinkedIn,81056,21725,0.268,2020-04-30 18:15:49
10880,Instagram,19693,2663,0.1352,2020-05-02 14:34:04
21555,Twitter,16335,1673,0.1024,2020-01-31 06:45:50
889,Twitter,71544,18836,0.2633,2022-10-27 23:49:26
25392,Instagram,199125,41638,0.2091,2020-07-11 12:54:18
15463,LinkedIn,103029,6176,0.0599,2022-07-01 16:42:58
720,Facebook,57073,5404,0.0947,2019-02-02 19:47:47
11235,Instagram,105569,24607,0.2331,2023-07-05 12:50:17
14831,LinkedIn,22268,2410,0.1082,2019-04-06 07:13:22
7579,Facebook,103249,23536,0.228,2022-05-15 06:05:15
7234,LinkedIn,4446,194,0.0436,2018-11-30 11:53:46
5464,Twitter,144531,3406,0.0236,2022-10-15 00:56:17
6426,Instagram,126116,23479,0.1862,2023-05-03 19:28:42
8922,Facebook,96494,16752,0.1736,2019-09-17 07:01:46
1396,Instagram,3878,728,0.1877,2021-01-05 10:25:04
27510,Instagram,165478,29905,0.1807,2024-11-16 14:32:03
18662,Facebook,128634,35555,0.2764,2024-08-19 14:53:45
9466,LinkedIn,122416,28229,0.2306,2018-03-21 21:48:44
28167,Facebook,137955,39270,0.2847,2018-05-07 00:34:39
11828,Twitter,36846,9012,0.2446,2021-12-17 02:17:03
24679,Twitter,95998,14266,0.1486,2023-07-28 04:32:28
1162,LinkedIn,136537,13926,0.102,2021-11-02 17:08:28
8576,Instagram,199455,58616,0.2939,2019-03-04 18:25:53
10507,LinkedIn,25120,1480,0.0589,2022-03-14 04:26:50
22795,Twitter,27170,1985,0.0731,2019-09-03 11:30:22
20598,Twitter,132889,21517,0.1619,2024-11-16 21:25:13
22440,Facebook,12308,1578,0.1282,2024-11-12 05:54:25
1361,Twitter,157876,34979,0.2216,2024-09-26 00:24:23
13237,Instagram,130182,17778,0.1366,2022-09-23 13:12:41
25988,Instagram,190087,17197,0.0905,2018-03-19 01:15:13
2777,Instagram,2649,330,0.1246,2023-01-28 05:16:58
8585,Twitter,2624,461,0.1757,2022-11-10 07:32:50
12769,Twitter,107795,28521,0.2646,2020-05-08 04:59:50
24861,Twitter,50432,7788,0.1544,2024-06-27 09:17:35
24301,Twitter,68510,2795,0.0408,2020-09-16 02:31:09
20852,Instagram,131337,37692,0.287,2023-09-17 14:26:34
7593,LinkedIn,130099,21259,0.1634,2019-02-19 20:54:34
7032,Instagram,20748,5900,0.2844,2019-10-11 06:47:19
6755,Facebook,28330,7944,0.2804,2023-08-24 02:40:51
23888,LinkedIn,1830,298,0.1628,2021-07-31 00:38:28
19630,Facebook,113075,20135,0.1781,2018-12-12 22:02:33
8284,Twitter,1314,281,0.2139,2019-03-12 18:19:41
6923,Instagram,51098,3742,0.0732,2019-05-10 02:30:07
21668,Twitter,83913,13568,0.1617,2023-06-09 07:02:08
3513,Facebook,40643,7518,0.185,2020-11-13 11:17:05
22078,Twitter,55341,7447,0.1346,2019-12-01 23:40:56
12362,Facebook,42981,12794,0.2977,2022-04-16 19:08:49
23861,Instagram,35099,1966,0.056,2022-05-21 19:11:03
25006,Twitter,50464,2705,0.0536,2024-06-04 02:19:49
21258,LinkedIn,52273,12725,0.2434,2023-07-31 07:38:45
26002,Facebook,181270,32241,0.1779,2024-09-13 15:34:47
23373,Facebook,82034,4193,0.0511,2020-11-25 06:36:52
3907,LinkedIn,85973,9842,0.1145,2022-03-25 02:47:30
13588,LinkedIn,88526,3304,0.0373,2023-02-15 07:35:09
14136,Facebook,137857,15263,0.1107,2021-11-16 18:23:04
26685,Facebook,39188,5523,0.1409,2021-11-24 00:41:52
3793,Twitter,153595,26798,0.1745,2019-04-25 04:12:32
28150,LinkedIn,25564,5142,0.2011,2022-07-24 07:48:33
22642,Facebook,82298,4023,0.0489,2024-04-29 06:45:16
613,LinkedIn,128125,33716,0.2631,2023-03-09 23:09:49
9800,LinkedIn,124265,21755,0.1751,2021-10-22 04:42:39
16436,Facebook,135809,10752,0.0792,2019-05-13 04:43:04
26259,Facebook,129310,14738,0.114,2023-03-18 02:18:58
20657,Facebook,107519,11350,0.1056,2024-11-21 11:04:11
25548,Instagram,197715,49641,0.2511,2018-04-25 17:53:38
10664,Instagram,141685,6680,0.0471,2018-09-06 09:31:34
22508,LinkedIn,76785,17488,0.2278,2021-03-08 18:28:06
11690,Instagram,30640,5605,0.1829,2021-04-23 01:25:04
27769,LinkedIn,60185,14989,0.249,2020-05-29 00:49:15
18923,Twitter,139554,11586,0.083,2022-02-22 15:08:50
8915,Instagram,173824,49074,0.2823,2021-04-29 21:56:04
25896,Instagram,188113,4651,0.0247,2024-04-30 08:53:08
20208,Facebook,3655,496,0.1357,2022-08-08 03:21:20
18173,LinkedIn,1848,289,0.1564,2024-01-28 08:24:26
21764,Twitter,182717,9682,0.053,2020-08-30 10:03:41
15721,Instagram,180099,47145,0.2618,2024-05-22 07:41:18
6413,LinkedIn,47903,13183,0.2752,2018-06-12 21:28:30
6989,LinkedIn,105977,5964,0.0563,2022-10-08 15:27:59
26173,Facebook,40071,8028,0.2003,2018-11-15 03:12:49
6319,Twitter,129173,21307,0.1649,2018-11-06 12:02:19
29661,LinkedIn,57088,2293,0.0402,2024-08-29 15:19:00
13864,Instagram,193072,15525,0.0804,2022-08-30 01:13:20
5920,Instagram,124861,28858,0.2311,2023-05-13 18:16:42
10633,Instagram,148546,15913,0.1071,2018-03-02 08:26:32
29316,Twitter,15993,3653,0.2284,2018-02-14 17:47:11
11686,Instagram,6947,1602,0.2306,2024-06-21 05:40:24
22647,Facebook,181392,40614,0.2239,2024-06-02 19:25:12
23081,Twitter,181626,22795,0.1255,2022-07-25 16:25:55
1477,Facebook,64023,13953,0.2179,2018-11-26 09:10:17
2060,LinkedIn,32578,4210,0.1292,2022-10-15 01:01:16
13831,LinkedIn,20063,4289,0.2138,2023-09-03 09:11:52
13256,Instagram,130423,15161,0.1162,2020-03-26 13:33:08
29905,Instagram,500,50,0.1,2023-10-20 23:30:04
2195,Facebook,172955,51530,0.2979,2020-10-24 13:51:05
23639,Facebook,50562,7286,0.1441,2023-01-01 17:46:00
2028,LinkedIn,117319,19227,0.1639,2021-11-23 15:03:28
22821,LinkedIn,194101,44605,0.2298,2019-01-20 10:47:27
29147,LinkedIn,55118,1117,0.0203,2020-09-06 20:10:06
2851,Twitter,20687,2588,0.1251,2023-03-26 16:15:50
15748,Instagram,129944,10038,0.0772,2018-09-27 21:33:18
15471,LinkedIn,176423,17125,0.0971,2024-06-03 05:18:07
25924,LinkedIn,146990,31590,0.2149,2022-05-29 05:08:05
18387,Twitter,96375,9743,0.1011,2021-01-08 02:39:08
22518,Facebook,132077,37259,0.2821,2021-06-02 21:03:37
2697,LinkedIn,80608,6789,0.0842,2023-02-21 00:44:27
6067,Facebook,105507,28086,0.2662,2020-06-15 16:03:09
24696,Instagram,114366,33558,0.2934,2019-12-11 12:20:11
24269,Twitter,3032,178,0.0587,2024-04-20 22:16:15
26479,Facebook,43530,9426,0.2165,2021-10-22 11:44:56
6643,LinkedIn,30156,3267,0.1083,2019-02-23 18:20:52
26624,Facebook,195659,51608,0.2638,2023-02-24 22:55:58
22968,Instagram,33095,2922,0.0883,2018-04-19 06:58:10
10039,LinkedIn,60487,16285,0.2692,2021-02-26 08:19:49
9056,LinkedIn,20873,1712,0.082,2022-01-18 22:14:24
10703,Instagram,134526,25483,0.1894,2023-10-23 22:28:01
27359,Twitter,81299,3142,0.0386,2022-12-19 01:35:24
11279,LinkedIn,15941,4584,0.2876,2020-10-28 08:06:27
5172,LinkedIn,38215,10784,0.2822,2019-02-28 23:35:34
20566,Instagram,123938,28870,0.2329,2020-10-28 07:00:06
15741,Facebook,134810,18596,0.1379,2018-06-21 12:27:16
23590,LinkedIn,88343,22093,0.2501,2022-10-18 09:43:18
3543,Twitter,187526,14880,0.0793,2021-06-02 02:49:06
21726,Facebook,24025,4317,0.1797,2022-03-22 17:39:05
28700,Instagram,182584,43280,0.237,2024-02-17 19:54:25
1929,Instagram,132861,6098,0.0459,2023-11-09 23:33:31
15926,Facebook,68705,4785,0.0696,2019-07-07 21:47:53
5404,Facebook,189125,53437,0.2825,2021-10-05 11:31:25
1872,Instagram,31836,3750,0.1178,2022-01-07 19:20:27
7267,Facebook,90371,20469,0.2265,2023-12-31 04:00:35
23712,Instagram,54021,13052,0.2416,2023-11-18 04:47:51
4473,LinkedIn,157287,8946,0.0569,2020-03-08 18:23:03
12771,Facebook,86829,3572,0.0411,2019-07-03 08:41:51
17467,LinkedIn,53097,4106,0.0773,2018-05-05 14:29:40
957,Facebook,153738,28884,0.1879,2022-08-05 03:07:15
9373,LinkedIn,108814,20715,0.1904,2024-11-18 17:30:48
14307,LinkedIn,168382,12169,0.0723,2022-03-08 01:07:38
4071,LinkedIn,76886,12678,0.1649,2021-05-15 09:04:33
20724,LinkedIn,56352,9019,0.16,2021-08-31 05:20:57
3554,Twitter,29691,1773,0.0597,2019-10-31 03:22:25
26800,LinkedIn,53113,10516,0.198,2023-08-09 11:00:03
15342,Twitter,9626,2555,0.2654,2018-12-03 21:03:54
25506,Facebook,97987,14142,0.1443,2020-10-24 20:01:22
6083,Facebook,8094,302,0.0373,2021-11-16 10:53:20
19623,Facebook,197640,42587,0.2155,2024-09-25 09:30:26
14834,LinkedIn,32080,4074,0.127,2019-02-14 05:29:56
10308,Twitter,144944,5800,0.04,2022-10-22 19:29:53
2011,Twitter,85112,6123,0.0719,2018-08-22 11:30:11
14830,Instagram,152837,42536,0.2783,2019-02-11 12:29:26
26131,LinkedIn,109746,5496,0.0501,2018-02-20 16:38:02
4945,LinkedIn,11855,1311,0.1106,2019-12-21 07:24:33
1992,Twitter,132947,13066,0.0983,2022-03-07 21:00:34
24255,Facebook,96343,3874,0.0402,2022-08-21 07:10:33
5262,Twitter,45684,3052,0.0668,2024-07-12 21:19:54
4774,Twitter,78360,13282,0.1695,2021-04-11 13:19:14
15290,LinkedIn,29324,5675,0.1935,2023-09-06 10:34:55
13814,Facebook,195821,8124,0.0415,2023-01-01 17:57:31
28097,Twitter,116479,7636,0.0656,2023-12-05 13:20:21
22481,Instagram,93953,3422,0.0364,2018-12-11 13:10:23
28610,Twitter,99300,8991,0.0905,2022-06-11 03:52:27
2628,Instagram,190891,50124,0.2626,2023-10-24 18:24:07
10272,Twitter,13936,3657,0.2624,2023-10-14 06:40:17
16586,Twitter,51832,10200,0.1968,2021-01-08 22:46:19
4417,Instagram,102763,12620,0.1228,2022-02-28 09:02:32
7946,LinkedIn,129956,10742,0.0827,2018-04-24 01:01:33
2707,Facebook,80155,20006,0.2496,2019-11-20 22:48:58
29082,Facebook,61306,1458,0.0238,2024-07-14 06:41:51
15891,LinkedIn,174071,30266,0.1739,2020-09-26 03:06:43
572,Facebook,123466,30390,0.2461,2019-11-29 08:25:36
20864,LinkedIn,117835,25874,0.2196,2019-09-26 12:11:47
12699,Twitter,80352,10850,0.135,2024-04-11 03:29:06
6257,Twitter,145016,10264,0.0708,2019-02-07 14:15:28
13729,LinkedIn,21593,3392,0.1571,2021-04-02 08:10:46
1435,Facebook,32303,4203,0.1301,2021-07-06 01:15:50
19838,Facebook,131824,13477,0.1022,2022-03-20 01:18:02
18705,Facebook,119118,23196,0.1947,2022-04-05 23:59:03
