user_id,acquisition_channel,acquisition_cost,time_to_convert_days,converted,signup_date
26150,Referral,2123,15,No,2019-12-19 19:20:44
26058,Social,422,15,Yes,2021-04-20 23:08:00
3218,Referral,4486,42,No,2018-06-08 04:29:45
10665,Paid Search,4225,5,No,2019-12-27 16:21:39
27941,Social,2485,9,No,2021-09-03 01:24:23
7353,Referral,3570,11,No,2023-10-02 01:12:42
10064,Referral,1522,6,Yes,2024-05-21 12:29:49
1170,Social,4939,31,No,2021-04-15 12:59:05
27666,Referral,4670,31,No,2023-08-02 21:42:56
22231,Organic,2915,17,No,2023-08-12 05:16:02
16367,Social,1673,2,Yes,2023-07-30 20:29:06
20032,Organic,1453,26,Yes,2019-03-04 04:07:56
19795,Organic,4560,20,No,2020-07-25 00:25:51
256,Paid Search,3026,17,No,2023-09-30 07:37:26
12890,Referral,2888,12,No,2023-03-23 13:29:47
14708,Referral,2563,18,No,2024-03-20 19:41:23
26955,Paid Search,3597,20,No,2022-01-17 10:50:21
24867,Organic,1031,4,Yes,2021-10-15 10:34:35
27690,Social,1281,36,Yes,2020-08-29 09:29:40
22737,Paid Search,963,27,Yes,2019-01-23 23:36:44
1568,Social,422,33,Yes,2020-12-12 15:02:10
2160,Paid Search,3364,21,No,2018-10-03 23:41:10
20746,Social,2254,10,No,2022-07-14 06:12:48
4441,Referral,683,39,Yes,2019-04-07 01:08:14
22946,Paid Search,2237,37,No,2020-09-09 22:58:35
29598,Social,2004,36,No,2022-03-03 06:59:24
7980,Paid Search,4104,13,No,2018-01-07 08:58:37
2526,Organic,2986,6,No,2021-01-14 05:03:17
6791,Organic,329,8,Yes,2024-04-25 16:18:20
24688,Referral,313,37,Yes,2024-12-11 09:02:22
16027,Paid Search,4164,38,No,2021-11-30 14:34:17
25435,Paid Search,3497,39,No,2020-02-23 10:46:13
14834,Paid Search,4006,14,No,2018-09-20 08:52:40
29981,Referral,3499,4,No,2022-04-16 11:57:51
18377,Organic,2579,28,No,2019-01-24 05:45:17
7773,Paid Search,1900,16,Yes,2023-09-15 22:07:14
29608,Referral,3368,41,No,2020-05-14 22:09:23
1796,Organic,1025,33,Yes,2023-12-17 13:32:58
11088,Social,3491,33,No,2023-02-09 15:12:13
23529,Social,759,26,Yes,2022-07-24 21:38:34
10471,Organic,590,39,Yes,2024-03-25 23:46:18
25145,Referral,4010,36,No,2019-10-15 23:58:39
5331,Referral,278,11,Yes,2022-08-31 06:20:46
10,Social,1463,17,Yes,2024-05-24 15:18:05
24977,Social,2342,32,No,2021-10-22 10:50:55
29,Paid Search,1399,29,Yes,2021-08-05 19:32:14
7760,Referral,3170,9,No,2019-09-16 05:04:12
2866,Organic,1377,41,Yes,2024-04-08 08:33:17
7964,Social,374,39,Yes,2023-07-24 07:59:12
7789,Social,2379,41,No,2023-06-13 21:39:54
6183,Social,3338,10,No,2021-09-11 00:36:05
7431,Social,2357,38,No,2020-09-26 10:31:21
10534,Referral,1692,32,Yes,2019-02-22 18:36:02
6781,Referral,4567,7,No,2020-01-20 04:25:57
12767,Paid Search,2091,32,No,2019-05-05 21:38:55
22081,Social,3355,40,No,2021-06-06 13:09:34
7305,Organic,3248,2,No,2022-11-13 08:54:10
10463,Paid Search,1261,0,Yes,2020-11-01 08:40:08
19884,Paid Search,3903,43,No,2020-05-09 20:31:42
4314,Referral,3092,8,No,2023-08-10 07:17:17
29716,Social,1382,4,Yes,2018-07-26 15:57:31
4811,Organic,1951,38,Yes,2020-01-01 02:39:19
17594,Referral,1518,2,Yes,2020-07-27 11:12:39
22889,Organic,3850,27,No,2023-08-30 23:03:26
9142,Referral,3206,28,No,2024-10-01 00:24:17
16535,Organic,4291,17,No,2024-02-08 21:16:58
24612,Organic,3263,8,No,2022-03-01 13:48:05
27375,Paid Search,2124,1,No,2018-10-08 20:34:19
12909,Organic,1922,8,Yes,2023-11-26 13:51:40
6334,Referral,1235,18,Yes,2023-05-10 13:04:31
6972,Social,4448,26,No,2022-04-06 12:59:24
26676,Social,2790,44,No,2021-07-06 18:16:40
17210,Referral,548,34,Yes,2024-04-25 11:42:30
9992,Social,1052,20,Yes,2024-12-14 21:45:46
621,Organic,2118,42,No,2020-05-16 12:43:40
25700,Social,1648,33,Yes,2023-01-12 19:06:01
17523,Social,570,25,Yes,2022-08-06 17:56:49
18268,Paid Search,3121,18,No,2019-12-23 14:57:22
28395,Social,4225,13,No,2018-01-01 07:36:15
15858,Paid Search,1336,35,Yes,2018-03-29 17:27:24
3227,Organic,816,16,Yes,2024-10-23 15:54:50
29007,Paid Search,3560,33,No,2020-08-31 16:45:53
14687,Paid Search,1705,17,Yes,2020-06-18 00:19:42
11475,Referral,2877,9,No,2020-11-30 03:46:22
10616,Referral,4681,13,No,2020-08-01 08:44:02
25583,Organic,2413,2,No,2018-04-01 22:29:07
6010,Paid Search,1619,20,Yes,2021-03-18 17:44:42
29501,Paid Search,666,44,Yes,2020-08-25 21:14:54
751,Referral,819,14,Yes,2022-08-30 00:25:19
2221,Social,3201,33,No,2021-04-24 10:44:29
8954,Organic,2223,26,No,2024-03-17 17:17:44
22349,Organic,1569,42,Yes,2022-06-01 23:33:18
7033,Social,4088,43,No,2022-12-01 10:26:07
12155,Referral,515,2,Yes,2023-11-23 18:24:03
29445,Social,947,37,Yes,2019-12-25 05:00:40
60,Organic,1566,27,Yes,2023-06-25 13:41:11
10101,Organic,3864,10,No,2021-03-28 23:22:22
12191,Paid Search,1540,7,Yes,2022-11-10 04:59:04
870,Paid Search,888,14,Yes,2019-09-04 14:36:50
18287,Referral,1475,43,Yes,2023-10-03 16:18:06
1949,Paid Search,4947,8,No,2018-02-25 14:38:26
27798,Organic,2117,27,No,2023-01-25 04:17:56
4965,Referral,4863,1,No,2022-11-04 03:11:05
6467,Organic,3561,29,No,2019-05-06 21:30:04
5257,Organic,1297,33,Yes,2019-10-17 22:10:27
4773,Organic,2994,35,No,2020-03-02 20:13:26
17644,Organic,4668,30,No,2019-09-03 03:54:05
26980,Social,4391,12,No,2021-05-23 23:50:06
3232,Paid Search,2187,39,No,2022-10-31 04:33:17
7515,Social,3136,28,No,2019-08-17 12:04:31
23015,Organic,2125,30,No,2018-05-02 08:16:43
5788,Social,1064,29,Yes,2019-02-09 04:09:18
7495,Paid Search,2500,10,No,2018-04-16 23:29:40
19768,Referral,3444,11,No,2021-01-06 20:30:55
5649,Referral,4494,11,No,2024-04-07 00:15:04
21553,Paid Search,3548,14,No,2019-01-18 13:26:52
24975,Social,2966,30,No,2024-01-07 19:55:58
3716,Social,953,37,Yes,2020-09-17 04:06:09
10725,Paid Search,520,9,Yes,2024-10-15 07:16:13
28303,Organic,2022,40,No,2019-12-29 21:57:11
10824,Referral,547,23,Yes,2021-08-22 01:24:41
9328,Referral,4474,31,No,2019-12-04 14:20:03
1758,Organic,2127,9,No,2024-09-15 00:44:33
8084,Paid Search,3136,41,No,2024-12-24 15:02:32
18786,Referral,1715,22,Yes,2021-10-09 01:30:33
12345,Referral,2989,35,No,2023-09-16 07:44:56
6009,Referral,4325,27,No,2020-02-12 22:17:06
17539,Paid Search,1452,43,Yes,2022-01-23 07:34:04
23744,Referral,3045,2,No,2021-10-03 01:05:38
9103,Social,681,11,Yes,2019-10-01 17:09:59
18861,Social,3110,31,No,2022-08-08 12:13:28
9445,Paid Search,4097,29,No,2021-12-10 08:06:43
3811,Social,4240,11,No,2024-02-25 20:02:23
4282,Organic,4359,9,No,2021-12-16 00:00:16
23849,Organic,2745,2,No,2018-04-08 07:21:51
4964,Organic,2176,26,No,2021-03-04 20:43:14
15015,Referral,3029,30,No,2024-09-11 19:14:02
28207,Referral,1794,39,Yes,2023-10-13 15:50:21
18391,Social,1180,7,Yes,2021-12-27 21:45:50
9000,Organic,1788,42,Yes,2019-03-13 09:05:19
27638,Referral,3217,30,No,2022-02-21 18:17:21
2515,Social,1897,25,Yes,2021-04-18 11:48:07
1013,Referral,828,16,Yes,2022-09-13 07:03:51
25467,Social,974,4,Yes,2020-09-30 06:02:27
27986,Social,3193,14,No,2024-02-14 19:19:26
6471,Paid Search,3838,29,No,2024-03-25 15:20:03
6676,Referral,795,13,Yes,2021-02-21 17:12:11
28394,Paid Search,4317,21,No,2023-08-12 14:30:03
6651,Social,1280,7,Yes,2020-10-29 14:57:18
18495,Organic,2262,16,No,2019-09-18 10:27:12
17799,Referral,529,44,Yes,2024-01-06 19:48:59
4909,Paid Search,2151,29,No,2022-11-10 20:46:57
17497,Social,2561,1,No,2022-06-29 08:25:04
27614,Social,2043,43,No,2021-12-19 16:26:16
13404,Social,4141,43,No,2020-07-13 16:22:59
13976,Organic,3511,13,No,2023-07-04 06:09:39
25579,Social,3639,24,No,2020-04-30 06:36:02
10790,Social,1265,21,Yes,2023-09-10 07:54:27
9011,Paid Search,2473,23,No,2023-07-22 04:36:39
21118,Referral,4423,32,No,2021-12-06 16:38:43
11481,Referral,2162,21,No,2018-01-27 15:14:27
7255,Organic,1615,18,Yes,2018-12-26 04:19:07
752,Social,2604,1,No,2024-04-02 11:00:46
22322,Referral,4103,3,No,2023-03-21 08:33:04
17935,Paid Search,4782,18,No,2022-11-01 07:03:40
5960,Referral,4183,11,No,2021-02-24 03:20:47
22943,Referral,201,15,Yes,2024-10-23 00:40:12
11319,Social,3508,31,No,2023-05-01 04:42:34
12938,Organic,2894,32,No,2018-04-30 13:50:02
7398,Referral,4968,9,No,2020-05-27 02:30:13
12453,Organic,1792,26,Yes,2020-11-11 21:18:53
8556,Paid Search,3147,36,No,2018-09-12 22:16:47
12290,Social,733,5,Yes,2021-08-20 05:33:58
655,Paid Search,1635,14,Yes,2022-04-10 07:20:08
10708,Organic,1614,31,Yes,2018-12-09 15:41:38
22572,Paid Search,3217,9,No,2018-09-10 04:38:24
19969,Paid Search,4005,36,No,2018-08-24 04:40:26
8559,Referral,4342,34,No,2018-04-11 07:17:14
4204,Referral,4636,24,No,2023-05-21 23:21:09
17253,Referral,867,42,Yes,2018-07-25 23:03:54
8396,Referral,203,0,Yes,2019-08-01 16:09:39
25877,Referral,3141,20,No,2023-10-14 03:30:41
19392,Social,3228,17,No,2020-01-04 09:51:20
12317,Organic,833,29,Yes,2021-11-09 14:53:39
20655,Social,1489,43,Yes,2022-07-17 02:21:14
21740,Referral,952,18,Yes,2023-10-02 07:11:44
24325,Social,4490,29,No,2023-12-30 19:16:54
21979,Paid Search,1150,14,Yes,2023-06-05 06:57:52
21315,Organic,4196,17,No,2021-12-15 04:24:04
13471,Paid Search,2748,30,No,2023-02-09 17:20:39
8369,Social,2738,18,No,2020-05-10 07:07:01
4494,Organic,3122,25,No,2020-05-13 12:59:41
22644,Organic,4513,41,No,2022-07-04 11:34:34
29745,Organic,4127,27,No,2021-11-25 20:35:28
26455,Paid Search,3164,40,No,2023-09-19 01:46:27
14706,Organic,1831,30,Yes,2024-11-28 03:44:51
21086,Organic,3331,21,No,2023-12-04 11:10:11
6480,Referral,733,21,Yes,2019-02-04 01:09:21
28729,Referral,1027,1,Yes,2024-12-07 06:38:53
8191,Organic,1677,25,Yes,2020-05-06 22:09:26
3207,Organic,2077,21,No,2019-10-30 06:52:00
7852,Organic,2263,26,No,2021-01-26 10:38:57
23643,Organic,1966,14,Yes,2022-09-22 23:34:53
9132,Social,3493,14,No,2020-03-21 21:10:23
24474,Paid Search,4555,33,No,2018-05-17 11:38:41
26343,Referral,2913,4,No,2023-04-11 05:13:08
19589,Social,1191,6,Yes,2020-06-09 05:21:15
6049,Organic,4306,2,No,2023-01-04 12:55:53
12409,Paid Search,3787,26,No,2021-11-11 02:44:49
7685,Paid Search,4447,39,No,2019-04-27 11:50:14
5800,Social,4220,27,No,2020-04-08 04:54:37
28508,Paid Search,1809,17,Yes,2022-07-05 18:08:40
11708,Social,4431,4,No,2018-03-25 08:17:58
7973,Organic,3435,44,No,2020-09-11 13:30:42
14507,Social,2817,15,No,2018-05-06 09:09:32
2231,Referral,1376,33,Yes,2021-03-03 16:02:01
20591,Organic,1308,7,Yes,2019-01-02 17:59:07
23883,Social,800,5,Yes,2021-02-28 03:31:08
2149,Referral,1454,44,Yes,2022-05-13 10:16:04
9405,Referral,3404,14,No,2020-04-02 18:22:02
20522,Organic,2615,23,No,2019-02-25 10:37:48
29775,Referral,484,40,Yes,2022-11-10 13:12:29
8975,Paid Search,4616,7,No,2024-06-30 01:53:30
13113,Organic,3252,2,No,2023-02-28 10:13:27
26995,Social,1227,22,Yes,2020-05-22 02:08:12
12015,Organic,3252,5,No,2019-01-11 00:23:43
3105,Paid Search,3533,1,No,2021-10-21 10:12:26
5386,Paid Search,4863,4,No,2019-12-31 16:27:26
23058,Social,3644,2,No,2020-07-27 02:49:18
6854,Referral,3512,8,No,2024-10-29 16:03:05
2811,Organic,920,18,Yes,2022-01-14 08:17:53
21814,Social,3058,33,No,2019-08-21 03:16:11
28092,Paid Search,1098,44,Yes,2018-02-27 05:47:09
24410,Referral,3905,20,No,2018-02-12 18:37:46
16918,Social,1020,24,Yes,2021-02-21 09:52:15
29637,Social,584,15,Yes,2018-09-27 18:40:02
10168,Organic,1368,23,Yes,2022-12-18 03:05:27
18561,Paid Search,1042,19,Yes,2024-12-15 02:48:09
19726,Organic,2915,33,No,2018-12-02 18:28:44
6855,Social,1615,44,Yes,2020-06-17 01:55:03
9919,Referral,979,2,Yes,2019-04-03 05:54:36
23680,Organic,4788,20,No,2024-10-31 13:35:26
22004,Social,205,30,Yes,2022-07-07 22:17:30
20466,Paid Search,2022,4,No,2019-07-05 23:16:29
11015,Paid Search,3298,1,No,2018-03-21 13:42:23
23751,Social,851,4,Yes,2021-11-24 10:30:01
22757,Paid Search,4149,25,No,2020-11-03 01:58:28
15253,Social,4735,6,No,2023-09-21 18:37:01
950,Paid Search,1415,44,Yes,2019-11-30 20:32:06
7003,Organic,4462,18,No,2018-08-30 12:02:17
5067,Social,1276,29,Yes,2024-01-04 09:19:41
26814,Referral,276,36,Yes,2018-01-03 23:25:19
26733,Referral,2380,37,No,2023-06-03 17:15:44
8181,Organic,3629,42,No,2022-02-03 17:30:05
25880,Organic,4757,11,No,2024-10-19 20:06:28
24238,Organic,2263,11,No,2021-02-14 14:56:57
24452,Organic,442,21,Yes,2019-11-03 11:02:30
2158,Referral,911,25,Yes,2021-05-07 21:48:59
6953,Social,803,17,Yes,2022-10-26 05:05:36
12526,Organic,4399,31,No,2021-04-18 12:53:50
2582,Organic,965,9,Yes,2021-12-27 10:33:13
15125,Organic,2913,19,No,2023-09-22 09:10:27
29109,Paid Search,4326,34,No,2019-12-25 01:14:48
18638,Social,3798,28,No,2019-12-14 07:42:13
16821,Organic,1963,2,Yes,2019-05-24 09:14:28
9964,Organic,4810,1,No,2019-08-25 13:11:48
2648,Organic,4198,20,No,2024-10-04 11:24:56
4714,Referral,2336,2,No,2020-05-18 04:32:54
14119,Organic,4312,16,No,2020-05-05 13:06:57
8186,Social,4263,8,No,2024-06-02 11:50:34
1243,Paid Search,4610,15,No,2019-12-07 19:54:09
22083,Organic,4062,10,No,2021-08-19 03:37:35
5789,Paid Search,3127,33,No,2022-09-16 06:00:18
4843,Social,4322,23,No,2018-04-28 12:33:57
14081,Organic,1208,44,Yes,2024-08-05 10:36:23
15772,Social,2957,39,No,2019-02-03 20:04:07
12710,Referral,1839,8,Yes,2019-03-13 11:35:12
17686,Referral,1071,26,Yes,2019-12-02 19:39:44
22337,Social,1305,6,Yes,2018-02-21 02:34:49
25109,Paid Search,3494,41,No,2022-12-22 12:32:49
25550,Paid Search,3967,40,No,2024-10-07 09:08:19
12843,Organic,2916,31,No,2023-06-08 19:55:11
25541,Social,2826,33,No,2022-11-23 14:07:46
10948,Organic,2894,33,No,2019-12-01 21:37:54
1929,Organic,1183,18,Yes,2022-08-15 23:49:50
9017,Referral,4228,44,No,2024-06-17 19:25:20
1292,Paid Search,4563,35,No,2019-08-05 19:20:37
23378,Paid Search,4727,19,No,2019-08-12 13:17:28
13621,Referral,4461,7,No,2022-08-08 18:49:06
7168,Social,4496,28,No,2021-03-16 19:50:34
22793,Paid Search,577,11,Yes,2018-08-24 17:22:07
18568,Organic,3576,18,No,2020-09-21 14:11:17
26612,Organic,1329,36,Yes,2018-12-03 07:12:17
7675,Referral,4594,35,No,2022-01-26 03:02:58
29345,Referral,4239,36,No,2018-01-21 06:45:32
24469,Paid Search,1445,26,Yes,2018-03-02 20:42:47
2635,Organic,401,25,Yes,2021-10-18 19:39:46
3184,Organic,3374,40,No,2020-05-30 19:05:09
23524,Paid Search,1999,18,Yes,2019-09-08 01:43:55
23147,Organic,1425,26,Yes,2022-05-02 07:09:29
17924,Organic,4601,31,No,2022-05-31 23:46:00
1332,Referral,334,34,Yes,2022-04-17 09:04:59
25267,Referral,1960,4,Yes,2023-06-23 04:50:08
14028,Organic,3438,44,No,2021-04-17 07:49:59
3876,Social,2796,31,No,2019-12-13 16:56:59
8581,Paid Search,4204,34,No,2022-09-05 00:06:07
28488,Social,4544,10,No,2023-02-13 06:02:49
24986,Paid Search,1397,22,Yes,2021-03-14 04:47:35
17261,Organic,3555,14,No,2020-05-31 04:07:55
16902,Paid Search,854,3,Yes,2019-11-14 04:50:18
16627,Paid Search,1621,34,Yes,2021-03-13 11:49:24
4729,Paid Search,2736,31,No,2022-08-04 04:04:13
5493,Social,1549,37,Yes,2019-04-27 02:29:07
18990,Referral,4629,38,No,2018-10-18 15:22:04
203,Social,3862,18,No,2021-01-15 19:38:51
1708,Organic,4090,30,No,2024-06-24 17:23:15
21723,Referral,2648,39,No,2024-04-10 14:00:26
8251,Social,3910,42,No,2019-12-06 10:37:27
20440,Referral,1850,28,Yes,2022-01-31 00:20:41
14096,Social,861,21,Yes,2024-06-02 08:13:08
27001,Referral,4873,11,No,2020-11-12 10:52:30
1562,Organic,4918,19,No,2024-04-14 00:24:18
23049,Paid Search,2601,42,No,2022-12-28 04:09:41
14208,Referral,2860,11,No,2021-11-10 12:40:00
28088,Referral,2141,20,No,2019-07-23 04:59:23
8396,Referral,3579,10,No,2022-02-13 11:28:09
10659,Organic,3326,9,No,2023-08-31 16:04:02
1756,Paid Search,762,26,Yes,2024-02-23 00:54:29
5241,Paid Search,918,37,Yes,2024-06-26 02:09:10
1625,Organic,1957,23,Yes,2020-05-16 23:49:10
438,Social,2559,30,No,2024-12-21 23:15:20
1220,Referral,1820,25,Yes,2023-12-09 18:18:13
21808,Organic,3464,13,No,2021-05-01 20:55:21
8796,Organic,391,40,Yes,2023-09-08 05:09:19
11141,Social,3760,29,No,2020-04-27 10:08:22
20714,Paid Search,3166,27,No,2018-08-10 23:50:16
24288,Social,1611,25,Yes,2019-09-04 01:39:16
2098,Social,2101,33,No,2021-10-26 09:02:38
18871,Social,1662,7,Yes,2021-05-28 11:02:22
4326,Organic,3086,26,No,2019-02-13 12:20:33
20937,Referral,423,36,Yes,2019-03-29 11:23:46
2207,Social,4211,42,No,2024-11-27 10:52:10
18983,Organic,1587,5,Yes,2018-10-07 04:13:55
21898,Paid Search,1921,15,Yes,2024-12-09 06:22:08
24281,Social,1292,2,Yes,2019-05-08 01:16:46
12040,Organic,674,38,Yes,2023-01-02 16:08:16
5999,Referral,3969,10,No,2024-11-23 12:22:46
16966,Referral,3212,2,No,2021-02-20 06:37:00
17510,Referral,716,28,Yes,2020-08-28 21:30:26
9854,Paid Search,3449,37,No,2023-03-02 10:35:55
18612,Social,1326,0,Yes,2022-12-03 08:18:52
15959,Organic,996,21,Yes,2018-04-19 14:59:26
9263,Referral,1151,44,Yes,2022-07-09 00:16:28
23440,Organic,3119,41,No,2019-06-21 17:51:22
23538,Organic,417,11,Yes,2022-08-28 21:05:09
802,Social,3606,9,No,2024-10-28 21:11:46
23438,Referral,4286,27,No,2020-11-26 05:45:06
17740,Paid Search,3224,7,No,2019-01-22 08:57:41
24803,Organic,3147,15,No,2021-11-21 22:18:21
3935,Paid Search,1569,26,Yes,2022-09-18 08:07:18
12695,Referral,1901,3,Yes,2020-11-05 08:21:47
18603,Organic,4819,19,No,2020-09-13 10:31:57
9728,Organic,2575,20,No,2023-10-17 20:26:09
16574,Paid Search,2678,34,No,2023-05-27 16:30:46
17581,Organic,1223,9,Yes,2023-06-29 03:15:49
3269,Organic,2396,15,No,2024-12-10 05:37:15
10459,Organic,2580,21,No,2022-11-05 01:58:00
28609,Organic,2241,11,No,2020-01-21 19:30:28
14581,Social,1067,8,Yes,2021-10-31 01:08:04
17351,Paid Search,4134,40,No,2019-01-28 12:10:59
2153,Social,4217,7,No,2021-03-30 10:11:48
26666,Organic,4239,27,No,2018-01-01 08:37:22
1500,Referral,3193,10,No,2022-04-17 17:47:58
22643,Organic,4871,27,No,2022-02-20 14:48:51
13343,Paid Search,3924,5,No,2019-01-11 01:16:51
23033,Paid Search,1230,11,Yes,2018-04-07 09:56:39
29982,Organic,4315,2,No,2023-09-18 15:10:18
3661,Social,3975,27,No,2023-01-08 05:28:35
20569,Paid Search,4122,0,No,2023-11-28 12:55:53
21843,Paid Search,3844,25,No,2023-11-03 01:50:24
25801,Social,3234,13,No,2018-12-07 23:43:58
26255,Organic,4886,26,No,2021-06-10 16:08:13
16354,Paid Search,2596,41,No,2020-05-27 07:54:50
1751,Organic,1100,35,Yes,2023-01-18 05:54:15
25192,Organic,1783,31,Yes,2021-07-07 09:59:09
24063,Organic,3913,40,No,2018-10-26 00:08:59
314,Social,1784,2,Yes,2023-04-04 04:22:06
13571,Organic,2595,43,No,2021-02-09 15:31:21
25382,Referral,4079,30,No,2021-03-19 12:13:37
12281,Social,4274,10,No,2023-07-23 12:53:49
10889,Referral,2513,41,No,2022-11-27 09:07:03
9569,Referral,3049,14,No,2022-12-25 19:22:06
10144,Referral,700,42,Yes,2022-05-11 12:32:15
11175,Social,2549,4,No,2020-12-19 14:51:32
5200,Paid Search,2215,24,No,2024-03-15 01:07:15
29905,Social,1683,37,Yes,2023-10-24 05:32:27
28898,Social,2197,2,No,2024-05-01 08:10:21
29767,Paid Search,3149,41,No,2021-12-27 01:22:54
4843,Referral,3118,3,No,2020-12-06 21:02:22
1717,Organic,3641,2,No,2018-06-28 02:02:54
3651,Referral,4573,29,No,2020-10-04 04:09:08
20346,Paid Search,1677,40,Yes,2020-06-19 01:29:48
21367,Referral,3050,21,No,2020-06-12 16:57:49
26625,Organic,303,4,Yes,2020-09-07 22:01:32
29211,Referral,950,22,Yes,2020-12-11 23:19:52
21045,Social,1658,24,Yes,2021-11-17 23:18:35
3817,Paid Search,3725,14,No,2024-09-13 16:59:39
17518,Social,4614,38,No,2021-07-29 21:57:07
13412,Social,3497,15,No,2021-11-25 13:24:26
19927,Social,322,26,Yes,2024-01-20 16:36:15
9870,Paid Search,3175,32,No,2018-05-25 06:01:06
25516,Paid Search,1296,16,Yes,2023-06-22 09:48:43
12910,Referral,4328,33,No,2024-04-29 21:50:34
22945,Referral,3605,19,No,2019-05-09 07:15:47
2934,Social,2919,44,No,2022-11-27 09:27:41
19927,Organic,1344,19,Yes,2024-01-23 07:50:40
25773,Paid Search,4000,17,No,2022-08-07 04:24:36
1488,Organic,3912,14,No,2018-07-05 03:56:39
17750,Organic,498,4,Yes,2021-03-12 09:10:18
26531,Organic,402,8,Yes,2022-02-09 08:06:52
1142,Referral,1897,19,Yes,2024-09-27 19:28:39
16242,Social,2860,37,No,2022-06-21 14:15:05
7094,Organic,4891,1,No,2021-05-14 15:54:57
4214,Social,3678,36,No,2018-08-19 06:32:22
9276,Social,4815,21,No,2020-05-09 15:49:51
12137,Paid Search,1641,27,Yes,2018-09-11 07:10:44
197,Referral,4974,21,No,2022-09-06 08:24:02
13158,Social,1194,0,Yes,2021-12-02 16:55:09
16441,Organic,2334,11,No,2020-12-12 16:11:22
24078,Referral,1397,22,Yes,2020-06-12 04:26:10
14517,Referral,2595,27,No,2018-11-24 13:06:56
22312,Organic,1256,19,Yes,2022-03-19 11:02:51
17144,Social,1784,22,Yes,2022-02-07 19:28:08
13247,Referral,2947,17,No,2020-04-06 09:20:10
13491,Paid Search,3523,28,No,2018-08-27 17:35:15
12051,Organic,4374,24,No,2023-01-02 06:52:10
9884,Paid Search,3481,10,No,2018-01-12 16:28:13
23772,Organic,950,10,Yes,2023-12-19 02:38:07
25637,Paid Search,1706,11,Yes,2022-11-28 17:58:35
29714,Organic,4594,17,No,2023-01-18 09:18:31
27634,Paid Search,1735,30,Yes,2023-05-02 00:30:14
6812,Paid Search,1767,18,Yes,2024-11-25 22:34:31
22479,Referral,4732,1,No,2018-06-15 01:26:58
23342,Paid Search,1729,30,Yes,2018-12-08 15:20:15
29814,Social,998,37,Yes,2022-08-01 18:22:31
28642,Social,772,18,Yes,2024-03-07 02:28:30
363,Referral,434,44,Yes,2022-04-27 17:55:52
27509,Organic,3055,24,No,2020-04-30 22:24:41
2873,Paid Search,2570,15,No,2022-02-27 01:47:24
24193,Referral,4497,7,No,2020-04-02 08:26:50
2356,Organic,1395,23,Yes,2023-08-21 16:27:09
15738,Referral,1844,39,Yes,2023-11-26 13:12:14
19007,Referral,1375,23,Yes,2021-02-15 03:17:14
7832,Organic,3278,14,No,2018-02-08 16:57:28
1175,Paid Search,665,28,Yes,2018-03-06 02:32:21
17949,Social,2900,38,No,2022-08-13 09:02:10
13187,Paid Search,1672,6,Yes,2024-09-13 15:44:30
11785,Social,3438,4,No,2024-01-15 11:16:07
701,Paid Search,1156,22,Yes,2021-09-05 11:20:51
8046,Paid Search,423,43,Yes,2022-12-14 18:59:05
27544,Organic,682,6,Yes,2019-05-31 10:09:35
21083,Organic,3240,27,No,2023-12-23 02:41:39
6221,Paid Search,3388,10,No,2019-09-17 15:22:47
11674,Social,2659,15,No,2021-11-15 07:01:44
21724,Organic,1458,28,Yes,2023-05-13 09:02:45
7829,Organic,2807,11,No,2023-04-17 18:48:02
11538,Social,3875,4,No,2018-06-14 06:35:40
29682,Paid Search,1580,40,Yes,2018-08-05 10:17:00
21359,Social,850,35,Yes,2019-12-31 12:42:51
9017,Paid Search,2333,40,No,2022-05-12 02:46:49
11186,Referral,4013,15,No,2019-01-31 12:26:57
12386,Organic,2436,9,No,2020-05-14 07:31:05
11210,Social,3948,39,No,2018-09-15 13:38:15
4545,Social,2316,6,No,2018-10-05 11:19:01
7049,Organic,3294,31,No,2020-06-25 23:56:50
7224,Social,2387,27,No,2024-05-11 22:38:50
11073,Social,3522,4,No,2022-04-04 14:11:19
18310,Organic,1222,6,Yes,2021-05-28 09:51:55
13879,Paid Search,4337,12,No,2019-07-25 23:50:07
15846,Referral,2945,12,No,2020-09-14 16:51:13
13779,Social,1013,15,Yes,2024-01-24 12:47:56
5919,Organic,4920,2,No,2021-11-16 02:37:49
23481,Paid Search,2956,32,No,2023-12-28 13:46:01
10250,Organic,1357,20,Yes,2021-09-21 12:05:16
13924,Referral,667,7,Yes,2022-08-21 16:06:04
6923,Social,603,3,Yes,2018-10-09 11:05:57
