respondent_id,brand_recall_score,purchase_intent_score,survey_channel,survey_date
31006,9,10,Online,2022-05-29 10:22:12
32711,1,4,Offline,2019-08-30 04:52:27
25409,7,3,Online,2018-05-08 20:55:39
18597,2,9,Offline,2020-02-08 03:18:06
34941,9,8,Online,2023-07-14 18:09:16
45203,1,6,Online,2024-11-02 19:49:08
42926,1,8,Offline,2021-04-25 14:30:35
6299,9,8,Online,2018-08-30 14:18:36
23437,9,6,Online,2018-06-06 19:42:49
20606,9,3,Online,2023-05-01 00:23:02
47475,1,5,Online,2022-04-11 06:35:15
20712,10,6,Online,2019-02-09 16:31:59
2669,4,10,Offline,2023-07-06 01:09:11
46474,2,3,Offline,2024-01-24 11:22:25
42070,8,1,Online,2020-07-09 23:54:45
21735,4,9,Offline,2019-08-18 02:01:36
46060,1,10,Online,2023-10-29 10:09:36
28133,7,4,Offline,2020-01-30 04:27:41
20423,6,7,Offline,2019-04-28 08:40:52
35789,8,3,Offline,2022-11-11 06:25:36
4104,1,6,Online,2019-10-22 01:50:50
24569,7,2,Online,2023-02-03 13:08:31
5731,3,9,Offline,2019-03-25 04:49:02
35730,2,2,Offline,2024-03-30 18:58:19
22942,4,4,Online,2021-01-01 05:53:54
7267,1,9,Offline,2022-02-01 11:56:41
7298,3,10,Offline,2020-02-23 16:24:28
31060,10,7,Online,2021-07-11 09:50:53
20251,10,2,Offline,2024-12-21 23:32:42
4318,2,10,Offline,2020-07-24 03:39:56
39886,4,2,Online,2020-03-23 15:02:28
47725,9,10,Offline,2024-08-04 07:06:58
4123,10,9,Online,2021-07-26 10:50:56
611,2,4,Offline,2023-02-25 07:03:45
28040,5,3,Online,2019-06-21 00:00:11
4431,3,2,Offline,2018-10-30 14:20:24
21413,2,4,Offline,2018-08-25 03:29:12
3275,6,2,Online,2022-07-16 16:50:51
16913,3,1,Offline,2019-11-30 01:04:27
17478,10,8,Online,2024-07-21 06:26:02
38633,9,8,Online,2018-06-26 14:24:59
10052,6,8,Online,2021-06-06 06:39:37
27998,6,3,Offline,2023-08-08 13:18:13
37818,6,8,Online,2019-10-27 15:29:05
45162,10,3,Offline,2022-04-27 12:25:16
37235,3,3,Online,2019-07-26 10:56:32
4540,8,1,Online,2020-09-08 20:19:59
10134,9,1,Online,2020-08-02 23:45:07
8225,7,9,Offline,2022-02-02 22:36:39
32912,7,8,Online,2022-09-18 18:29:48
12004,4,7,Online,2021-11-29 10:35:57
3629,3,8,Online,2021-04-15 09:00:15
30892,10,6,Offline,2018-01-16 13:19:33
14832,5,3,Online,2021-10-24 02:33:02
35307,9,9,Online,2018-04-18 14:41:50
49585,3,5,Online,2019-06-12 07:29:11
34030,10,3,Offline,2020-02-05 10:26:30
38496,8,7,Online,2023-05-02 08:39:49
2047,4,2,Online,2024-12-08 17:45:39
37424,10,7,Online,2023-03-21 11:14:18
33455,7,4,Offline,2020-10-18 07:12:50
43448,5,9,Online,2024-09-06 21:18:18
49629,3,8,Offline,2020-05-18 03:12:04
32170,4,7,Online,2022-07-03 23:25:57
30689,10,10,Offline,2021-09-07 14:41:08
28772,2,3,Online,2021-11-29 06:01:37
33568,4,8,Offline,2020-04-22 05:20:54
16349,9,4,Online,2019-03-13 12:05:53
30023,6,10,Online,2023-06-25 19:08:22
25973,1,4,Online,2023-11-09 18:59:58
15713,9,1,Online,2021-05-26 08:02:00
9021,4,5,Offline,2022-01-29 16:47:32
16552,5,2,Offline,2018-08-02 08:06:20
16980,7,10,Online,2018-06-03 18:31:11
41879,3,8,Offline,2022-05-28 06:33:48
1575,7,10,Offline,2021-12-27 02:19:04
32765,5,9,Offline,2020-03-30 15:23:01
32146,10,6,Online,2022-05-03 18:17:39
18871,4,9,Online,2018-12-27 02:00:26
20988,6,10,Offline,2021-04-26 04:05:27
24895,1,9,Online,2021-01-24 00:15:22
36936,3,9,Offline,2023-08-08 21:59:46
31521,1,8,Offline,2020-09-30 03:53:35
27651,2,2,Online,2024-11-10 18:38:09
42295,8,7,Offline,2024-04-30 11:57:26
41201,7,6,Online,2023-05-15 16:04:28
3182,6,8,Online,2021-05-02 20:01:43
8837,3,2,Online,2024-10-21 19:26:40
40877,3,1,Offline,2022-10-26 14:41:59
774,10,5,Online,2019-12-13 00:41:56
32637,9,1,Online,2019-05-18 12:44:41
8782,10,2,Online,2023-10-14 18:33:36
36478,6,4,Online,2020-11-25 10:59:57
1115,8,5,Online,2021-11-11 10:17:55
34638,10,3,Offline,2022-02-26 20:06:59
18685,1,2,Offline,2020-09-10 08:16:26
43112,7,8,Offline,2024-08-25 17:51:55
35457,8,9,Online,2019-06-17 15:57:10
39105,7,7,Online,2022-10-05 10:48:33
35764,7,5,Offline,2018-04-14 15:49:11
21721,8,7,Offline,2021-11-12 09:13:38
12440,5,8,Offline,2019-12-07 21:02:50
15338,6,6,Offline,2024-08-30 18:45:12
12766,5,1,Online,2021-11-26 22:09:54
29983,1,6,Offline,2021-02-03 23:56:50
11136,5,10,Offline,2024-08-25 07:53:26
2937,7,7,Offline,2023-11-27 14:55:33
12063,7,5,Offline,2024-05-03 05:10:50
34934,9,9,Online,2020-10-18 22:46:57
22436,7,10,Offline,2023-01-30 00:05:15
24093,3,3,Online,2023-01-16 05:40:10
48332,10,4,Online,2019-07-16 02:10:14
41234,9,4,Online,2024-01-21 14:02:20
49564,6,1,Offline,2022-03-07 05:37:41
15104,4,5,Offline,2023-04-19 19:03:02
10067,2,2,Offline,2021-10-01 13:02:54
33862,10,10,Online,2019-06-21 15:06:53
6777,10,1,Offline,2024-06-15 15:54:09
11756,1,1,Offline,2022-03-31 01:42:47
36223,9,8,Offline,2023-08-25 00:32:30
40049,9,8,Online,2023-04-16 07:51:11
30826,4,1,Online,2022-05-02 15:40:28
35191,6,4,Offline,2022-05-17 21:00:29
6582,8,10,Online,2018-11-17 21:32:02
30147,6,4,Offline,2024-01-14 00:10:37
14013,10,5,Offline,2022-06-24 04:54:42
43614,9,9,Online,2023-04-29 21:15:49
13407,7,6,Online,2018-08-27 00:59:33
19917,2,7,Offline,2020-01-11 00:57:04
38817,3,4,Online,2020-09-16 03:40:04
37926,4,3,Online,2019-08-27 11:33:33
37845,9,9,Offline,2021-07-10 03:00:41
46789,9,1,Online,2019-12-28 19:41:55
21275,5,4,Offline,2019-06-08 10:45:21
38214,2,8,Online,2021-09-15 08:39:01
23857,5,7,Offline,2021-08-08 10:54:38
24273,5,3,Online,2024-07-13 06:29:24
22373,9,3,Offline,2021-04-09 04:18:50
38865,7,2,Online,2023-04-14 01:30:54
39903,2,5,Online,2021-06-09 15:40:54
7168,6,2,Offline,2024-05-13 09:42:08
43292,8,3,Online,2023-12-13 09:13:21
13411,7,6,Online,2023-07-19 10:28:26
37975,3,1,Online,2022-06-16 16:08:33
45281,8,4,Online,2021-10-30 07:37:30
9181,9,2,Offline,2021-01-17 17:57:05
19549,3,3,Offline,2020-10-07 19:57:45
34840,9,4,Offline,2019-04-25 02:24:37
7741,9,7,Online,2020-07-13 21:46:53
22642,8,4,Offline,2024-02-13 10:20:25
42762,4,3,Offline,2022-08-16 07:10:50
41117,1,4,Offline,2020-02-12 09:21:23
42313,10,1,Offline,2019-06-21 20:38:43
40404,4,9,Offline,2024-01-22 04:22:21
31961,3,6,Offline,2020-07-24 14:03:23
14714,5,2,Offline,2023-06-27 13:45:44
19681,3,1,Online,2023-03-27 09:25:41
10203,5,7,Offline,2022-03-19 13:40:20
27301,5,7,Online,2021-03-19 15:45:52
28996,5,7,Offline,2019-08-25 03:48:19
3341,8,5,Online,2020-04-17 21:43:17
44541,9,2,Offline,2023-11-14 08:04:50
31302,5,6,Offline,2024-09-18 09:23:11
17845,3,3,Online,2021-11-11 16:59:45
27009,5,3,Online,2024-11-19 16:30:18
16281,10,10,Offline,2024-07-06 16:34:46
16795,1,4,Online,2019-09-01 14:33:05
23770,7,5,Online,2021-04-14 16:56:52
37747,5,4,Online,2019-03-28 00:20:04
38234,9,4,Offline,2024-04-08 14:43:29
19843,9,9,Online,2024-03-01 07:59:07
9430,3,4,Online,2020-09-28 06:15:34
33859,3,9,Offline,2021-02-21 07:40:57
10161,2,2,Online,2022-03-19 15:51:45
22532,5,9,Offline,2021-11-05 03:46:57
29343,5,6,Online,2022-06-07 03:30:59
28965,10,7,Online,2019-02-20 22:23:41
42465,3,3,Offline,2024-03-31 17:44:47
31234,4,3,Online,2022-07-10 08:46:02
26799,4,2,Offline,2019-06-20 16:17:46
46240,10,10,Online,2020-12-31 17:34:05
22587,5,10,Offline,2022-04-04 23:19:52
46515,3,1,Offline,2018-02-02 08:50:47
29891,9,2,Offline,2023-07-08 15:29:09
23522,8,6,Offline,2021-03-06 09:24:51
16771,4,2,Online,2024-02-17 14:04:39
3824,9,3,Online,2024-03-12 18:03:35
20031,9,2,Online,2023-05-05 17:13:32
2475,10,7,Online,2019-04-09 12:25:23
1900,10,9,Online,2020-04-10 18:05:13
48794,5,8,Offline,2024-06-27 12:44:11
23090,7,9,Offline,2021-01-26 08:49:13
31115,3,5,Online,2021-12-30 04:34:16
46555,9,1,Online,2020-12-06 23:19:01
42045,8,5,Online,2020-05-12 03:49:52
21699,1,4,Online,2023-02-23 01:07:47
35004,7,4,Online,2023-10-09 18:21:52
30410,10,1,Online,2023-10-13 18:03:48
42090,1,4,Offline,2019-11-26 00:48:03
28677,5,9,Offline,2023-09-13 05:38:17
11936,10,4,Online,2020-12-21 11:15:52
14955,2,9,Offline,2023-09-09 21:09:17
47386,8,5,Offline,2022-08-23 16:08:15
17588,1,5,Offline,2021-05-04 22:22:20
10523,6,2,Online,2020-02-17 01:20:51
49210,7,3,Online,2018-08-23 10:49:38
43999,2,7,Online,2023-06-20 21:36:58
24339,4,8,Online,2020-11-18 01:51:54
14014,2,5,Online,2018-09-13 23:13:41
35796,1,3,Offline,2021-07-18 01:12:03
36109,10,10,Online,2021-11-05 22:06:59
45492,1,6,Offline,2018-01-09 23:02:16
20851,1,5,Offline,2021-01-11 02:19:44
37438,1,3,Online,2019-02-22 02:57:12
49929,1,7,Offline,2023-06-13 00:58:06
19782,1,1,Online,2023-12-06 16:53:06
31912,7,1,Offline,2023-11-19 19:18:46
38037,8,3,Offline,2019-11-08 23:50:27
27853,2,9,Online,2020-04-14 02:47:58
788,9,9,Offline,2018-01-01 17:23:18
6392,9,5,Online,2022-04-23 15:45:25
8148,1,2,Online,2019-03-12 10:37:15
37643,1,6,Offline,2020-11-02 20:44:46
38862,4,5,Offline,2021-10-22 05:55:53
28609,3,6,Offline,2023-08-16 05:37:18
23486,10,8,Online,2021-07-16 07:31:58
41859,7,5,Online,2022-11-24 02:46:50
3686,4,8,Online,2020-02-09 05:30:48
47408,6,9,Offline,2022-08-28 17:22:15
39630,8,4,Online,2019-06-05 01:09:32
43914,1,8,Online,2018-03-16 03:54:20
18086,8,8,Offline,2020-12-13 17:55:41
23445,7,8,Offline,2018-07-24 09:00:42
49308,4,6,Offline,2019-06-23 19:25:25
25683,5,4,Online,2023-05-14 14:00:23
38135,10,8,Online,2021-08-25 08:48:53
35658,6,6,Offline,2023-12-09 11:51:59
2649,1,6,Offline,2021-04-19 07:27:08
30345,4,8,Online,2019-05-21 12:50:45
8880,6,3,Online,2021-08-24 22:46:53
1948,9,2,Offline,2019-10-04 21:50:39
12917,2,1,Offline,2020-12-01 20:18:57
43749,3,9,Online,2020-08-21 23:02:49
31961,10,3,Online,2023-10-27 03:01:53
48143,1,4,Online,2020-07-26 05:36:56
28946,1,4,Offline,2022-04-12 09:54:14
28218,1,10,Offline,2022-11-05 22:04:59
17512,10,2,Online,2021-01-01 19:11:06
12654,2,6,Online,2024-07-23 23:35:27
40546,5,10,Online,2019-04-24 05:32:51
28845,7,5,Offline,2024-09-20 21:12:15
41562,3,7,Offline,2018-09-23 00:45:42
46305,3,8,Online,2023-02-11 13:09:28
32590,3,2,Offline,2020-06-21 22:17:18
7347,4,6,Online,2019-06-12 20:23:41
19932,10,3,Offline,2019-08-31 20:43:11
44397,4,9,Offline,2020-08-16 16:23:43
47105,6,8,Offline,2019-08-25 17:35:32
3236,8,8,Offline,2019-10-15 00:49:17
26796,8,1,Offline,2018-03-02 17:08:03
33320,5,8,Offline,2023-10-23 16:58:41
38756,4,5,Online,2020-08-02 15:48:32
7210,10,7,Online,2022-09-27 06:06:46
5691,5,10,Offline,2023-01-18 02:02:04
9195,6,4,Online,2018-05-26 13:17:41
30494,1,10,Online,2021-06-15 09:21:08
2219,3,5,Online,2022-03-22 06:59:14
5506,7,7,Offline,2021-02-20 00:02:25
25191,8,4,Online,2023-07-09 08:28:29
27222,8,7,Offline,2024-01-07 12:50:12
21534,4,3,Offline,2020-04-05 11:18:10
25456,1,4,Offline,2024-04-22 06:34:25
44832,7,9,Offline,2023-08-15 18:39:56
36010,9,6,Online,2024-11-27 20:29:28
23174,4,2,Online,2022-08-13 01:44:36
45031,5,6,Online,2024-05-18 10:39:22
34178,2,10,Online,2024-04-26 18:46:04
31514,2,7,Online,2018-10-27 14:20:01
29851,7,6,Offline,2024-07-28 03:07:44
40752,3,5,Offline,2022-10-09 16:56:21
45355,1,6,Online,2020-02-05 17:14:25
13673,10,1,Online,2019-10-17 16:20:27
47667,7,2,Offline,2024-07-10 19:24:43
44051,10,1,Online,2023-07-19 04:02:55
33658,8,7,Offline,2018-06-20 22:51:37
39772,10,4,Offline,2023-08-26 04:13:20
39625,3,2,Online,2023-07-20 08:36:41
19389,6,5,Offline,2020-01-24 14:41:03
30436,5,5,Online,2024-03-10 23:19:03
1044,5,1,Offline,2020-08-27 21:49:52
13375,8,4,Online,2020-09-16 21:15:10
8058,2,1,Online,2021-03-13 00:07:37
25856,2,4,Online,2019-04-13 09:37:32
34597,8,8,Offline,2021-03-21 10:32:02
49926,4,9,Online,2021-02-02 02:55:08
8330,4,6,Offline,2024-04-07 05:32:32
10491,5,4,Offline,2023-12-18 18:50:58
36754,3,1,Offline,2021-03-17 09:14:56
29612,5,8,Offline,2023-03-30 05:38:22
38279,9,6,Online,2022-01-26 12:46:09
35731,7,1,Offline,2020-07-05 16:24:54
9789,9,7,Offline,2021-01-02 08:26:00
16227,7,2,Offline,2020-05-22 09:35:49
33828,2,5,Offline,2018-02-04 02:03:47
39899,8,10,Offline,2019-08-06 00:03:16
23731,5,6,Offline,2023-04-06 06:14:29
25333,1,4,Offline,2024-04-30 16:33:18
41942,3,3,Offline,2021-04-03 10:31:24
43221,1,7,Online,2023-12-05 01:27:59
45581,9,8,Offline,2024-12-13 15:58:27
34648,1,5,Offline,2021-11-23 05:54:54
14000,8,3,Online,2023-10-31 12:05:04
47448,6,2,Online,2022-07-01 08:35:10
29490,6,9,Offline,2021-09-18 04:25:42
41545,9,1,Offline,2021-12-25 12:17:51
14614,1,9,Offline,2019-10-18 19:36:25
16560,6,7,Offline,2024-03-09 06:32:48
29771,2,5,Offline,2021-04-06 08:15:27
40574,4,2,Online,2022-01-22 07:35:59
40567,4,7,Offline,2022-11-12 18:52:05
37515,3,2,Offline,2018-02-03 08:40:50
13039,9,6,Offline,2023-08-13 19:09:59
17357,4,9,Online,2018-08-16 09:31:06
31595,5,8,Offline,2019-04-26 06:40:03
11799,8,2,Offline,2022-05-20 05:53:37
29802,1,2,Offline,2021-07-16 00:33:39
30407,8,5,Offline,2024-03-28 13:49:28
23873,8,2,Offline,2018-04-23 02:10:05
26472,2,1,Offline,2020-02-05 07:01:07
27214,2,7,Offline,2018-09-06 21:26:25
29453,1,8,Online,2022-12-01 06:33:33
301,9,3,Offline,2023-10-16 12:49:12
32612,5,2,Online,2018-04-21 22:17:09
6228,5,6,Offline,2018-10-22 05:13:30
8953,2,2,Offline,2020-01-13 23:48:11
29777,3,10,Online,2018-08-13 08:29:55
6513,7,9,Offline,2018-08-08 22:02:50
9462,8,4,Offline,2019-07-02 23:13:33
20531,4,1,Offline,2022-09-26 05:51:49
13444,8,6,Offline,2021-07-05 11:10:13
31347,1,7,Offline,2020-10-08 13:07:31
45134,7,1,Online,2019-05-20 03:30:57
32546,8,1,Online,2022-07-07 23:41:33
42273,8,5,Online,2019-05-17 23:49:41
522,3,5,Offline,2024-02-16 03:23:21
13625,8,5,Offline,2018-01-30 01:37:34
31979,3,3,Offline,2022-12-11 22:42:27
14462,9,5,Online,2021-06-14 11:10:59
37087,2,4,Online,2021-05-14 20:21:16
18508,5,4,Offline,2024-10-09 23:41:55
39843,10,10,Online,2019-12-18 18:27:03
25477,6,1,Online,2022-09-27 17:00:24
33942,8,1,Online,2020-07-12 05:54:04
3691,3,10,Offline,2021-09-01 11:01:08
43792,7,2,Online,2023-10-23 01:51:52
37447,10,3,Offline,2024-01-19 04:02:41
9137,9,4,Offline,2018-08-12 18:27:30
3702,3,4,Online,2019-04-06 08:27:12
5785,5,7,Online,2024-11-27 21:04:45
947,10,1,Offline,2021-11-12 23:44:41
12484,8,1,Online,2023-05-22 23:26:06
49010,2,6,Online,2019-06-03 02:29:25
20704,6,5,Online,2021-09-13 15:51:20
22541,1,3,Offline,2023-12-17 19:35:06
47912,9,6,Online,2020-08-03 09:34:07
12283,4,2,Online,2019-09-22 16:47:19
2644,4,9,Offline,2021-12-03 03:20:08
49088,8,8,Online,2018-06-08 08:13:05
39014,3,8,Offline,2021-07-01 18:38:16
20542,4,1,Offline,2023-04-21 02:00:33
33356,5,4,Offline,2024-07-10 06:52:25
2224,6,2,Online,2021-06-13 03:51:52
22551,2,1,Online,2021-09-30 08:17:34
24676,9,1,Offline,2018-10-13 05:49:23
16917,5,7,Offline,2024-10-28 10:47:10
44746,8,7,Offline,2022-09-26 20:14:44
32961,3,7,Offline,2022-01-14 23:20:49
32899,10,8,Online,2019-07-28 02:35:03
18866,2,10,Offline,2018-03-11 21:53:47
41156,2,9,Online,2022-04-03 06:53:29
33861,2,2,Offline,2020-03-14 09:45:24
42725,2,1,Online,2021-12-13 05:08:31
24671,8,7,Offline,2019-10-27 04:28:10
25560,6,2,Offline,2020-09-15 15:20:04
49691,6,3,Online,2018-03-29 05:38:05
38809,7,2,Offline,2019-11-03 03:01:17
8834,4,9,Offline,2023-06-08 03:50:27
13055,3,3,Offline,2023-03-06 19:48:06
35466,4,5,Offline,2023-04-09 05:08:11
40991,6,6,Offline,2024-12-26 05:14:13
38095,9,2,Offline,2020-09-16 04:58:16
44219,8,9,Online,2018-02-01 03:35:28
19754,3,6,Online,2019-11-21 04:43:03
28214,3,9,Offline,2024-05-26 07:11:25
15920,3,9,Offline,2021-12-22 14:58:35
25768,9,8,Online,2024-10-25 20:25:29
5752,6,10,Online,2024-07-24 09:45:38
1442,2,6,Offline,2021-12-14 17:22:00
27115,7,3,Online,2019-11-18 02:56:24
43669,9,1,Online,2019-05-13 09:41:44
3225,7,10,Offline,2022-11-09 03:24:04
28905,8,8,Online,2018-02-24 06:59:46
12990,10,9,Offline,2019-04-03 07:19:59
23729,1,5,Offline,2023-10-05 02:20:00
2335,4,6,Online,2018-03-13 09:02:46
38613,6,5,Offline,2022-08-06 09:19:59
12569,7,6,Offline,2019-04-26 21:35:28
35244,10,4,Online,2020-10-31 05:18:20
581,9,6,Online,2021-07-12 09:24:48
27701,1,4,Offline,2021-11-27 23:38:38
40794,1,6,Online,2023-09-07 14:57:31
29620,7,1,Offline,2021-11-03 09:00:23
24599,6,3,Offline,2019-03-11 06:25:29
41733,2,4,Online,2020-06-08 02:06:29
25102,3,4,Online,2023-11-08 15:06:44
43273,1,10,Offline,2019-08-21 04:20:59
5868,3,8,Online,2022-03-10 18:13:14
33757,1,9,Online,2019-10-19 09:50:48
47934,1,7,Offline,2023-05-29 21:03:27
36340,8,1,Online,2022-06-15 20:30:44
29600,5,9,Offline,2024-01-05 02:23:07
13980,7,5,Online,2024-12-25 03:46:35
12354,10,5,Online,2024-08-15 04:14:29
42161,6,7,Online,2022-03-12 08:47:33
32253,10,4,Online,2024-07-15 23:00:02
32482,1,3,Online,2019-08-23 08:51:28
40531,10,4,Offline,2018-07-11 22:05:16
33470,10,7,Online,2024-10-19 00:32:59
10964,1,7,Online,2024-08-11 08:10:25
48846,6,2,Online,2020-08-15 09:37:59
9479,5,6,Offline,2019-07-11 18:28:31
36836,7,4,Online,2023-06-19 04:05:11
32440,10,9,Offline,2020-01-27 00:10:59
18115,4,8,Online,2023-10-03 18:44:05
40597,1,5,Online,2023-05-19 12:26:13
4219,1,7,Offline,2021-02-16 03:50:31
4502,5,2,Offline,2020-08-21 01:54:08
19011,2,4,Online,2018-11-07 17:27:35
17174,2,3,Online,2022-01-18 00:12:57
6396,9,5,Online,2020-01-16 17:32:40
1388,8,1,Online,2019-06-21 08:41:15
43474,1,1,Online,2022-06-11 00:16:16
18804,7,1,Online,2022-12-23 09:02:00
25678,4,8,Offline,2021-08-07 21:18:56
7588,4,9,Online,2019-04-26 23:38:21
26411,2,9,Offline,2018-07-05 07:20:13
4254,8,1,Online,2022-02-15 07:31:04
49146,1,10,Online,2020-04-06 06:00:45
947,6,3,Online,2022-03-19 10:46:37
1097,4,8,Offline,2019-02-20 18:44:03
43522,2,10,Offline,2023-08-13 14:21:54
49093,1,2,Offline,2024-01-01 04:49:18
22607,3,8,Online,2020-04-20 01:26:14
37846,8,4,Offline,2024-06-03 11:02:50
11298,10,7,Online,2022-01-24 23:57:55
47262,5,8,Online,2020-02-19 03:54:30
28752,4,7,Online,2020-10-06 11:33:41
3843,4,10,Online,2021-11-15 04:15:57
49834,2,1,Online,2023-09-09 04:36:51
838,9,4,Offline,2021-08-24 02:05:12
9945,4,4,Online,2021-03-21 01:09:55
22350,7,5,Offline,2022-12-21 17:12:28
20302,4,5,Online,2021-12-09 10:04:12
851,7,2,Offline,2020-11-21 03:08:58
34830,8,8,Offline,2019-05-25 06:07:22
23891,8,10,Online,2023-05-10 21:47:03
36034,4,5,Offline,2019-03-05 22:23:46
36526,10,9,Offline,2021-05-09 20:45:11
41767,8,5,Offline,2024-10-12 04:52:24
38276,1,2,Online,2020-02-13 01:42:33
14231,10,9,Online,2021-06-18 03:02:50
47320,6,2,Offline,2023-03-08 18:46:29
14102,10,5,Offline,2018-07-10 06:04:53
45245,10,3,Online,2021-10-13 21:30:45
27615,3,8,Offline,2020-02-21 21:13:52
41301,3,2,Online,2020-01-26 07:52:13
49390,6,9,Online,2022-08-31 15:59:05
14798,3,2,Online,2020-08-28 04:35:06
7729,9,8,Offline,2018-09-30 04:35:09
33209,10,9,Online,2018-05-02 06:28:02
11902,6,8,Online,2020-06-29 15:24:15
36053,2,6,Online,2023-05-21 19:27:22
46575,7,8,Offline,2022-10-07 02:09:48
48376,5,9,Offline,2019-11-17 01:01:46
43010,10,10,Online,2020-06-28 03:15:52
40479,2,4,Offline,2018-12-03 16:57:20
15783,9,6,Offline,2022-06-18 17:17:01
28440,1,5,Online,2023-05-13 02:14:06
4120,4,1,Offline,2022-11-11 19:37:19
30406,6,9,Online,2023-07-01 22:20:25
8736,3,7,Online,2019-06-16 20:46:15
877,2,10,Online,2021-11-04 23:42:23
20806,4,10,Offline,2024-10-04 19:21:18
24342,6,2,Online,2021-04-22 07:23:27
2158,9,10,Offline,2018-08-23 07:49:53
24628,7,1,Online,2023-09-26 04:59:36
14167,7,4,Offline,2020-06-23 06:21:20
36930,9,10,Online,2022-04-10 18:30:36
39922,4,8,Offline,2020-04-30 23:49:37
3025,4,9,Online,2023-05-26 07:44:38
27871,6,7,Online,2022-12-09 20:41:59
40956,10,10,Offline,2022-12-29 12:38:35
12996,7,5,Offline,2020-01-05 02:51:15
15806,6,8,Online,2023-02-28 06:26:00
33986,4,1,Online,2024-11-09 18:11:58
496,6,10,Online,2021-06-25 11:23:03
34548,9,6,Online,2020-07-11 02:31:44
6808,3,1,Offline,2020-09-13 18:50:33
42635,8,7,Online,2021-10-19 11:51:34
27301,5,5,Offline,2018-06-08 19:26:14
1106,10,4,Online,2022-08-24 00:33:40
41850,2,2,Offline,2018-05-23 01:40:34
33728,4,4,Offline,2020-08-20 17:41:24
11788,8,10,Offline,2024-12-10 12:13:21
30098,5,2,Online,2023-01-20 12:52:35
9243,6,10,Offline,2021-09-10 07:52:42
45203,8,5,Offline,2019-04-08 16:11:42
6616,5,5,Online,2022-12-29 13:16:51
7444,2,7,Online,2019-10-29 09:17:17
45190,10,9,Offline,2018-01-26 15:09:28
8154,8,3,Online,2023-09-18 06:43:23
47197,2,3,Offline,2024-03-25 20:01:05
25963,2,9,Online,2023-05-04 17:46:06
36688,10,4,Online,2019-07-28 14:39:22
18773,2,5,Offline,2021-10-19 03:46:31
9821,1,5,Offline,2019-06-01 20:48:58
5657,3,6,Offline,2018-01-29 05:03:46
18828,5,2,Offline,2023-12-28 13:11:04
842,8,7,Offline,2021-04-27 14:45:40
32610,1,1,Online,2024-12-04 18:54:42
23166,4,4,Online,2018-03-26 09:22:38
27145,9,10,Offline,2023-04-28 01:45:56
39847,2,4,Offline,2022-04-24 05:39:16
39439,7,10,Online,2018-07-29 13:57:15
37537,6,10,Online,2023-07-26 01:11:22
35082,5,1,Online,2023-02-04 11:36:40
17779,5,8,Offline,2023-11-10 20:51:55
37322,10,4,Online,2022-05-30 14:18:26
5602,5,2,Online,2019-01-30 10:57:59
36198,1,3,Online,2024-06-07 02:48:32
28667,6,10,Online,2022-04-22 13:51:50
667,3,7,Offline,2024-01-30 23:29:28
44154,4,8,Online,2020-09-25 01:37:38
44320,9,3,Offline,2021-09-28 15:47:12
35409,2,7,Online,2021-02-22 19:04:42
19967,4,4,Offline,2024-09-30 08:59:08
30316,7,7,Online,2020-08-22 18:55:53
34698,2,3,Online,2024-06-17 21:02:19
36569,5,8,Online,2018-07-30 11:59:36
36582,3,3,Online,2024-04-13 05:46:19
26087,8,2,Offline,2019-11-15 16:13:17
13021,3,4,Offline,2020-06-08 23:42:22
24589,6,2,Online,2018-10-11 03:20:30
4514,2,2,Offline,2021-03-15 01:51:28
17067,2,1,Offline,2018-04-06 16:08:19
32702,10,3,Offline,2021-03-09 21:12:16
28287,7,5,Offline,2021-03-03 21:42:46
10664,4,5,Offline,2021-06-27 10:13:40
8866,4,3,Offline,2019-10-13 18:02:26
49707,2,4,Online,2023-08-31 23:28:33
16410,6,9,Online,2019-02-12 18:13:10
40618,4,5,Offline,2024-07-12 21:21:22
2776,8,4,Offline,2021-07-25 00:12:53
36758,6,1,Offline,2020-12-26 09:50:01
40458,2,10,Offline,2020-12-04 12:41:38
8432,10,1,Online,2023-11-10 05:37:33
31801,2,1,Online,2019-06-04 15:15:36
15353,6,3,Offline,2020-11-26 01:26:35
48051,4,5,Online,2021-04-30 18:31:48
22736,4,10,Online,2022-09-10 00:09:45
14750,5,10,Online,2018-11-27 15:53:31
48074,4,1,Offline,2024-01-18 15:25:02
12743,8,2,Online,2018-02-21 05:51:27
4476,3,8,Online,2021-01-17 01:26:49
41457,3,10,Online,2023-07-23 05:00:24
38558,7,10,Offline,2021-11-27 19:42:46
43385,8,6,Offline,2018-07-29 04:52:51
42830,7,3,Online,2021-05-10 22:46:16
44349,7,3,Offline,2022-01-11 03:01:01
3693,7,3,Online,2020-10-01 00:59:46
15811,1,5,Online,2023-08-26 17:40:56
8489,7,5,Online,2020-01-13 02:29:31
32878,2,2,Online,2018-09-01 18:08:33
27070,9,5,Offline,2023-08-11 18:13:35
14757,9,7,Online,2023-07-04 02:50:23
47884,5,5,Online,2018-12-25 09:18:41
37290,10,3,Online,2020-11-28 20:42:39
1003,3,6,Offline,2024-08-30 20:09:19
45809,9,10,Offline,2020-08-22 04:06:37
22376,8,3,Offline,2018-12-30 19:05:37
39165,2,8,Offline,2018-07-23 11:27:55
29066,3,8,Online,2019-09-07 05:18:04
9845,8,9,Offline,2023-12-27 05:50:24
11682,9,9,Online,2021-04-28 03:00:34
8976,6,4,Offline,2023-02-05 21:12:41
