campaign_id,emails_sent,emails_opened,emails_clicked,open_rate,click_rate,send_date
10571,10171,2186,109,0.21,0.01,2021-10-12 05:14:09
17651,47677,10271,913,0.22,0.02,2018-08-23 23:54:43
19253,13935,4703,789,0.34,0.06,2024-11-07 10:17:19
5744,49688,13644,4801,0.27,0.1,2021-11-01 11:32:55
19334,43501,12815,3004,0.29,0.07,2023-02-09 16:13:46
8752,31178,13929,4035,0.45,0.13,2022-10-25 15:07:41
18829,43808,21553,7494,0.49,0.17,2023-03-13 09:58:59
3512,25715,11760,4626,0.46,0.18,2022-11-12 11:12:48
284,38814,14390,1425,0.37,0.04,2022-12-17 03:25:31
9063,13775,4724,261,0.34,0.02,2019-11-30 18:50:53
16479,18950,8884,2615,0.47,0.14,2021-10-08 01:27:29
6237,25633,4969,1326,0.19,0.05,2019-11-07 09:05:55
6343,46702,21479,2752,0.46,0.06,2020-04-02 04:43:19
11896,9133,3517,859,0.39,0.09,2020-12-02 10:46:46
8564,22166,5321,310,0.24,0.01,2020-09-16 03:06:59
8981,35519,19305,4091,0.54,0.12,2022-03-27 21:02:49
7168,10891,3175,1062,0.29,0.1,2019-09-20 00:10:32
14633,7915,2693,635,0.34,0.08,2022-05-31 19:23:34
18795,3581,1867,428,0.52,0.12,2022-03-19 16:19:50
13854,13320,7595,467,0.57,0.04,2022-02-12 14:08:52
14734,30029,12200,1398,0.41,0.05,2020-01-29 19:07:14
4384,32731,16534,3626,0.51,0.11,2022-07-07 22:32:50
846,9805,1996,171,0.2,0.02,2018-08-04 21:24:13
10320,2241,1061,137,0.47,0.06,2018-04-22 01:01:51
74,46686,12732,3577,0.27,0.08,2024-04-26 20:41:31
2278,13436,6456,1375,0.48,0.1,2021-04-27 00:08:11
9887,22889,6775,1925,0.3,0.08,2023-09-24 23:23:54
2137,30532,12092,2812,0.4,0.09,2020-01-02 10:34:55
10510,16388,4277,615,0.26,0.04,2019-03-06 17:31:23
6655,3139,1481,566,0.47,0.18,2019-02-25 17:15:56
17658,12286,7203,2274,0.59,0.19,2024-03-02 16:13:02
14991,13344,5400,561,0.4,0.04,2018-01-02 20:54:18
8028,5474,2061,358,0.38,0.07,2020-08-15 23:35:39
6365,27241,16218,2413,0.6,0.09,2021-06-13 19:36:40
682,39873,14528,2501,0.36,0.06,2024-06-15 01:52:41
12078,27461,12040,920,0.44,0.03,2024-01-08 17:23:06
11243,21441,9899,2998,0.46,0.14,2020-09-18 07:26:36
13193,30150,5102,265,0.17,0.01,2019-06-21 09:46:56
15248,14392,6024,516,0.42,0.04,2022-05-26 06:08:21
15351,45483,25652,5785,0.56,0.13,2023-01-04 08:38:09
7233,49015,19569,6495,0.4,0.13,2018-12-28 11:54:16
18537,17430,10249,733,0.59,0.04,2021-08-24 07:21:39
12226,4439,2032,117,0.46,0.03,2024-01-15 07:00:48
11062,8831,5179,360,0.59,0.04,2021-02-13 09:29:27
4183,37228,12237,4295,0.33,0.12,2020-07-30 09:33:18
18830,20004,10895,2467,0.54,0.12,2024-01-16 18:47:35
4040,34316,13163,3092,0.38,0.09,2023-01-30 04:17:48
17412,10286,1743,372,0.17,0.04,2022-09-21 01:09:39
11256,5552,994,205,0.18,0.04,2024-12-15 03:46:04
573,35031,7566,2559,0.22,0.07,2020-03-28 12:46:45
6948,10147,5248,1727,0.52,0.17,2018-02-18 15:55:29
10810,21711,10294,1023,0.47,0.05,2021-12-18 17:57:11
18931,27200,9608,2941,0.35,0.11,2022-09-09 21:11:07
11241,47667,28001,3998,0.59,0.08,2019-07-11 19:33:14
18962,48966,28944,6565,0.59,0.13,2022-11-07 08:49:42
12717,3831,757,69,0.2,0.02,2022-05-12 09:18:14
4766,20119,4132,504,0.21,0.03,2023-09-25 06:49:12
10268,6674,2973,445,0.45,0.07,2020-03-21 11:40:06
4377,23891,8550,3257,0.36,0.14,2024-02-16 16:58:20
10900,20640,10663,1412,0.52,0.07,2020-02-16 12:39:18
10826,9397,3030,725,0.32,0.08,2020-04-25 13:26:09
18285,3754,896,203,0.24,0.05,2021-11-29 07:35:02
4364,4475,971,165,0.22,0.04,2024-10-06 14:56:33
3158,12224,6091,1393,0.5,0.11,2022-08-17 16:50:44
2055,47742,24188,1334,0.51,0.03,2023-03-16 06:56:53
1812,21326,7940,1713,0.37,0.08,2021-08-12 05:33:35
6303,45030,10016,1440,0.22,0.03,2024-03-17 12:37:20
14586,47522,11922,2569,0.25,0.05,2021-09-05 02:15:32
9459,17714,4722,1086,0.27,0.06,2019-05-03 19:13:04
11839,9016,3100,522,0.34,0.06,2020-09-14 08:48:48
2181,42028,7762,1749,0.18,0.04,2020-10-01 18:49:52
17845,3585,1221,69,0.34,0.02,2020-04-09 22:53:26
15643,45505,23794,4093,0.52,0.09,2021-01-05 01:16:13
5655,39164,22758,3146,0.58,0.08,2022-02-06 06:03:15
14528,15339,3599,1158,0.23,0.08,2019-05-08 21:09:40
5567,46665,23270,8871,0.5,0.19,2018-12-30 03:03:07
10782,3118,548,56,0.18,0.02,2018-04-29 15:49:32
4908,3323,1851,646,0.56,0.19,2020-06-03 19:47:03
76,12624,6652,2254,0.53,0.18,2024-01-09 13:54:07
11930,5078,1005,312,0.2,0.06,2020-04-08 16:12:44
2525,2212,441,162,0.2,0.07,2020-07-04 19:17:05
19327,21897,3456,951,0.16,0.04,2019-07-18 15:50:02
16732,36731,10003,2597,0.27,0.07,2019-01-22 01:47:09
15480,46224,19906,7796,0.43,0.17,2019-09-23 08:58:47
7317,5142,1022,369,0.2,0.07,2023-09-23 16:33:54
1709,12911,3144,1121,0.24,0.09,2021-02-12 16:56:05
17429,7312,2361,849,0.32,0.12,2020-10-22 01:00:41
10548,35948,19510,6813,0.54,0.19,2021-11-22 23:58:50
19474,49826,9423,1904,0.19,0.04,2019-06-26 20:37:05
365,34441,19809,6023,0.58,0.17,2021-04-13 05:21:34
18706,16062,8435,497,0.53,0.03,2021-02-22 11:40:14
11857,6421,2491,675,0.39,0.11,2019-05-29 08:30:10
18290,30025,17013,1974,0.57,0.07,2021-10-16 16:46:18
12803,46808,27070,5424,0.58,0.12,2021-02-17 06:27:15
9427,13326,5444,1528,0.41,0.11,2022-12-30 21:44:46
17096,25748,10355,1357,0.4,0.05,2020-08-11 08:28:33
9934,1949,838,134,0.43,0.07,2021-11-23 11:01:55
11871,18226,9354,3531,0.51,0.19,2023-06-09 16:03:42
8402,36968,10385,4015,0.28,0.11,2023-01-20 13:02:27
15959,3590,871,165,0.24,0.05,2022-07-12 20:16:27
6406,12003,2879,504,0.24,0.04,2020-04-07 09:02:08
12428,25998,4799,1547,0.18,0.06,2020-09-04 09:39:57
3648,12682,4972,1179,0.39,0.09,2022-06-15 07:56:43
9459,17009,9254,684,0.54,0.04,2021-03-18 19:38:01
3802,33193,15679,1186,0.47,0.04,2022-05-11 04:18:34
13150,41405,9737,2219,0.24,0.05,2020-05-31 17:29:19
14641,39918,14603,2940,0.37,0.07,2022-08-30 00:56:42
19413,37848,18476,2862,0.49,0.08,2023-11-12 17:15:08
13375,31008,8743,1453,0.28,0.05,2024-04-28 05:13:50
16073,24749,6327,787,0.26,0.03,2019-01-05 10:32:26
6945,36606,14753,2747,0.4,0.08,2022-03-26 21:19:38
17369,24167,9558,2686,0.4,0.11,2020-11-04 01:42:49
2587,25216,7769,2458,0.31,0.1,2018-06-27 12:38:31
6779,26657,6739,650,0.25,0.02,2018-06-11 14:35:04
19583,25380,4610,698,0.18,0.03,2019-11-28 08:52:53
17979,7351,1254,347,0.17,0.05,2020-07-18 02:54:01
11169,41884,7179,947,0.17,0.02,2020-10-08 01:02:38
2874,35161,8042,1090,0.23,0.03,2020-06-18 21:58:03
14891,4338,938,208,0.22,0.05,2020-06-04 20:07:47
1269,42266,13414,4198,0.32,0.1,2020-09-22 05:49:08
13866,22124,4692,294,0.21,0.01,2022-01-15 02:52:42
10440,22469,11193,1664,0.5,0.07,2021-09-11 07:10:31
2807,17587,4211,1158,0.24,0.07,2023-01-10 08:01:03
15002,44197,19058,4282,0.43,0.1,2024-02-28 19:15:53
11724,16242,6074,1265,0.37,0.08,2022-07-01 05:37:21
11497,34154,6555,1048,0.19,0.03,2023-01-08 13:38:40
19046,32636,12755,3907,0.39,0.12,2022-04-05 14:27:07
5474,3605,1852,509,0.51,0.14,2024-10-08 12:20:08
11428,23617,12509,2598,0.53,0.11,2021-03-17 04:33:32
14156,22683,6692,2216,0.3,0.1,2021-01-18 01:13:45
10969,19564,7327,844,0.37,0.04,2024-09-06 03:31:03
3804,26459,9970,3112,0.38,0.12,2022-04-15 08:01:32
9478,17793,6170,444,0.35,0.02,2024-01-10 09:08:47
10468,40943,9571,3688,0.23,0.09,2022-09-12 02:34:45
14536,44970,16657,5447,0.37,0.12,2024-09-08 11:41:29
15029,16382,5143,1905,0.31,0.12,2024-09-15 15:25:52
6060,5811,1464,232,0.25,0.04,2019-08-21 06:38:47
7193,14285,4219,467,0.3,0.03,2024-12-08 09:10:13
19935,21917,11934,4136,0.54,0.19,2024-03-28 13:08:03
3317,20164,6482,2415,0.32,0.12,2019-07-07 16:53:52
15325,25861,8708,2793,0.34,0.11,2021-07-06 19:58:15
2007,29827,7080,2235,0.24,0.07,2021-08-05 07:12:54
19665,21609,6846,1413,0.32,0.07,2018-05-16 19:45:52
10717,17821,4777,354,0.27,0.02,2024-10-30 19:16:43
6517,10731,3922,927,0.37,0.09,2024-02-27 00:36:07
7460,41186,18690,7007,0.45,0.17,2024-12-26 03:11:39
10934,27311,10696,1578,0.39,0.06,2019-03-27 11:03:32
8133,31963,13419,4826,0.42,0.15,2022-02-16 13:36:22
2631,22100,4170,843,0.19,0.04,2022-07-16 20:10:43
8320,31309,16832,1206,0.54,0.04,2021-05-15 04:17:44
13288,41855,14201,911,0.34,0.02,2018-04-08 03:04:22
18506,45385,25524,3519,0.56,0.08,2024-12-12 05:04:17
14321,31559,16576,4134,0.53,0.13,2023-02-11 19:59:02
14253,32870,12960,3099,0.39,0.09,2024-09-09 11:55:45
8309,47897,8926,1889,0.19,0.04,2022-09-06 11:25:17
1957,40000,16322,1364,0.41,0.03,2018-12-06 00:23:52
16707,44766,23975,8658,0.54,0.19,2019-06-28 21:00:11
15030,26044,6048,1888,0.23,0.07,2023-07-06 13:00:36
140,44657,18378,6371,0.41,0.14,2021-04-30 04:29:33
11354,18902,10769,1867,0.57,0.1,2020-11-08 10:55:29
8618,2020,825,219,0.41,0.11,2024-05-16 09:14:21
18212,3051,922,282,0.3,0.09,2018-09-09 14:58:15
13089,31036,11131,801,0.36,0.03,2024-06-22 02:30:51
3581,49308,29384,2269,0.6,0.05,2020-01-27 07:39:08
14861,16492,6388,1691,0.39,0.1,2022-12-22 16:42:07
4652,19657,5862,934,0.3,0.05,2022-01-31 19:41:27
10818,8680,4252,998,0.49,0.11,2020-04-15 22:27:00
7221,4440,1505,321,0.34,0.07,2024-08-18 10:44:21
1448,21921,12995,2034,0.59,0.09,2023-04-30 13:54:22
18600,44512,20501,6244,0.46,0.14,2021-08-17 22:05:07
3377,5635,1670,369,0.3,0.07,2023-08-22 21:59:40
1762,15128,3035,754,0.2,0.05,2022-10-11 17:00:44
7518,2367,563,134,0.24,0.06,2022-04-22 13:00:47
7717,26663,6916,1414,0.26,0.05,2023-10-01 10:36:27
19963,25751,5822,1815,0.23,0.07,2018-06-25 19:25:04
7286,23883,5139,424,0.22,0.02,2019-11-20 18:24:27
4516,43875,8927,1080,0.2,0.02,2018-11-25 15:17:28
512,39986,22768,8863,0.57,0.22,2018-05-09 11:17:58
17957,30305,17361,6804,0.57,0.22,2021-04-14 22:25:34
6458,25093,4038,725,0.16,0.03,2022-03-05 10:24:30
420,18900,7348,2290,0.39,0.12,2022-08-07 17:02:39
13218,14610,3388,333,0.23,0.02,2019-04-07 03:41:25
4631,24573,13902,2141,0.57,0.09,2020-01-26 02:13:38
4372,18175,9509,3150,0.52,0.17,2020-06-05 12:23:22
13616,35536,17318,5997,0.49,0.17,2018-09-01 10:33:26
19062,49488,29165,5821,0.59,0.12,2022-05-09 08:23:58
6839,26840,13057,3248,0.49,0.12,2024-05-22 17:16:41
1743,43264,8124,3099,0.19,0.07,2018-08-17 07:02:41
4838,29943,8070,1251,0.27,0.04,2024-02-08 17:20:27
11428,4486,1414,257,0.32,0.06,2020-01-12 07:17:36
10345,42570,18963,3972,0.45,0.09,2021-10-02 06:27:41
15818,20751,4808,1001,0.23,0.05,2022-05-14 16:33:28
17359,15502,6033,1978,0.39,0.13,2024-11-09 03:01:07
3378,48734,21720,5008,0.45,0.1,2023-04-16 14:50:38
15784,14664,4851,683,0.33,0.05,2022-09-13 06:53:11
2717,2368,671,106,0.28,0.04,2018-07-08 10:42:40
2808,15804,3043,531,0.19,0.03,2023-08-17 18:50:26
16577,22344,11898,1783,0.53,0.08,2021-12-08 21:39:36
6505,40339,11520,3258,0.29,0.08,2022-02-21 23:33:21
15312,13668,5424,1332,0.4,0.1,2022-03-04 20:51:08
9983,12890,5230,1998,0.41,0.16,2022-05-08 10:56:44
11507,25377,14298,1277,0.56,0.05,2024-06-27 04:12:00
6690,42252,13882,1838,0.33,0.04,2022-05-27 04:18:28
8561,33459,10141,2426,0.3,0.07,2020-09-26 12:06:28
2062,46639,13578,1523,0.29,0.03,2019-11-26 17:18:04
9273,31239,14909,1915,0.48,0.06,2019-08-18 00:18:46
16844,12594,3309,184,0.26,0.01,2020-04-29 11:56:35
10626,44532,26679,5185,0.6,0.12,2021-09-28 10:25:18
12931,12264,5335,1193,0.44,0.1,2022-07-02 07:58:51
18561,17880,5313,1561,0.3,0.09,2019-07-03 07:02:32
3367,33292,7295,408,0.22,0.01,2019-12-13 04:09:01
6040,34497,13598,2104,0.39,0.06,2022-10-03 17:28:15
1341,8783,2444,721,0.28,0.08,2021-05-13 05:28:17
15620,10543,5659,1945,0.54,0.18,2019-04-14 07:08:02
2120,33265,7977,1349,0.24,0.04,2019-06-01 13:24:46
9882,45604,20456,3859,0.45,0.08,2024-11-17 21:45:24
15467,37652,6901,1659,0.18,0.04,2023-11-18 15:08:16
3231,47849,17009,3205,0.36,0.07,2022-01-13 00:11:43
459,799,267,41,0.33,0.05,2023-08-12 13:09:06
2501,36556,16969,2798,0.46,0.08,2023-01-25 01:56:13
3423,22426,5775,1361,0.26,0.06,2020-04-15 15:11:53
4726,9969,5067,1073,0.51,0.11,2018-04-26 22:50:03
4907,38655,21915,2732,0.57,0.07,2021-09-21 05:29:24
10318,13253,5079,373,0.38,0.03,2021-06-27 04:02:03
12021,4453,2167,647,0.49,0.15,2023-12-11 20:07:13
11903,30821,6126,2191,0.2,0.07,2021-12-25 12:43:57
3485,6664,3750,324,0.56,0.05,2022-12-06 01:48:41
3197,9729,3946,838,0.41,0.09,2023-04-20 20:14:15
12071,41694,8955,2876,0.21,0.07,2021-05-21 03:48:16
5406,39796,20427,1149,0.51,0.03,2022-09-11 06:08:14
17185,21004,3895,1074,0.19,0.05,2022-11-21 20:49:56
8357,27829,16313,2428,0.59,0.09,2022-05-28 04:27:02
13699,20775,3489,177,0.17,0.01,2024-10-14 13:31:08
9643,2105,840,254,0.4,0.12,2018-01-31 12:12:42
4788,45211,18030,2078,0.4,0.05,2018-08-15 06:41:21
9232,5335,968,265,0.18,0.05,2019-08-26 15:18:03
15541,44449,22332,5759,0.5,0.13,2018-10-15 11:48:44
17945,9602,3821,624,0.4,0.06,2018-06-07 02:43:32
1771,30401,15301,908,0.5,0.03,2023-08-11 14:59:26
3186,19873,6528,2472,0.33,0.12,2019-05-19 13:27:19
5809,28656,8909,2740,0.31,0.1,2022-08-19 16:21:02
4026,27731,8927,3566,0.32,0.13,2020-09-30 00:39:28
8025,15384,5963,716,0.39,0.05,2020-08-07 19:25:06
13542,12308,5871,1131,0.48,0.09,2020-09-29 20:36:45
5353,34941,5591,1053,0.16,0.03,2021-12-30 09:55:35
17865,40972,13571,3538,0.33,0.09,2024-10-20 14:30:08
16562,13776,3913,827,0.28,0.06,2022-05-18 16:51:25
5298,19260,3299,494,0.17,0.03,2021-01-11 05:57:17
2761,19957,11644,4400,0.58,0.22,2020-09-30 08:42:19
11728,48850,9727,1334,0.2,0.03,2018-04-09 01:18:00
17881,36503,17438,3848,0.48,0.11,2023-05-08 21:38:08
12378,19446,10853,1573,0.56,0.08,2021-10-20 18:56:26
594,11645,4500,1769,0.39,0.15,2020-07-28 14:29:03
11047,19591,10445,947,0.53,0.05,2024-04-06 20:33:50
13235,9048,3466,993,0.38,0.11,2020-11-21 19:12:25
4246,19897,10682,1743,0.54,0.09,2024-08-30 13:00:36
536,2069,945,65,0.46,0.03,2019-10-03 22:20:52
3000,35211,5647,1047,0.16,0.03,2018-11-09 00:49:40
15140,31976,7018,2238,0.22,0.07,2021-03-28 10:10:06
18276,42076,8097,812,0.19,0.02,2018-10-06 14:42:30
8948,36528,5985,665,0.16,0.02,2023-01-04 13:43:02
8538,10189,3131,200,0.31,0.02,2022-03-08 03:14:18
4478,43767,7377,2462,0.17,0.06,2023-05-25 21:21:13
6991,32347,10704,1871,0.33,0.06,2024-01-22 16:00:37
18972,8340,2591,348,0.31,0.04,2023-08-16 10:49:44
733,27976,5637,631,0.2,0.02,2024-06-14 04:56:12
13092,18911,5670,1697,0.3,0.09,2019-08-11 20:33:36
14991,16671,6825,2199,0.41,0.13,2023-04-13 22:58:18
10738,20527,8906,1739,0.43,0.08,2020-06-21 01:48:48
6149,48509,8286,484,0.17,0.01,2024-10-12 20:31:31
16180,39485,19797,3210,0.5,0.08,2018-06-19 10:45:32
16757,35965,18517,7071,0.51,0.2,2019-08-04 13:11:41
2554,20419,7589,2188,0.37,0.11,2024-09-02 09:41:54
4343,32307,4916,487,0.15,0.02,2019-12-03 12:16:46
7126,11803,3481,803,0.29,0.07,2019-02-16 03:41:05
13308,29100,7092,1447,0.24,0.05,2023-01-01 01:08:27
10131,25604,5120,1456,0.2,0.06,2019-02-18 06:50:49
2292,29599,12965,1629,0.44,0.06,2020-05-07 18:40:40
18835,43990,24193,8194,0.55,0.19,2023-05-27 18:51:52
17546,35376,13878,1277,0.39,0.04,2022-03-14 08:24:55
263,42326,21091,1915,0.5,0.05,2020-02-18 12:16:49
14992,30406,10177,2360,0.33,0.08,2018-12-29 09:12:51
16879,38916,19020,6400,0.49,0.16,2019-12-11 01:31:54
491,10763,1831,224,0.17,0.02,2022-08-28 23:10:11
16429,1550,594,182,0.38,0.12,2024-03-16 19:04:48
8434,43750,20590,3728,0.47,0.09,2018-09-02 23:42:39
7291,14329,3787,949,0.26,0.07,2020-04-08 05:47:45
18101,18056,6409,622,0.35,0.03,2024-12-15 09:24:41
4109,2737,1044,167,0.38,0.06,2018-11-15 20:13:31
18158,19623,3588,1357,0.18,0.07,2024-08-17 21:46:10
10127,22989,6876,1618,0.3,0.07,2022-05-02 04:26:48
19183,47703,21737,7711,0.46,0.16,2020-06-23 14:08:14
4750,12485,3190,1101,0.26,0.09,2019-06-10 16:49:01
298,46016,22114,6874,0.48,0.15,2019-03-25 23:40:52
829,41697,17836,7017,0.43,0.17,2022-02-12 06:24:39
4007,2401,955,250,0.4,0.1,2021-08-28 07:21:49
3216,14336,5168,974,0.36,0.07,2024-08-07 12:21:34
10146,3148,581,225,0.18,0.07,2020-01-07 07:50:52
11467,32643,8327,2830,0.26,0.09,2024-01-12 21:44:57
15429,22471,13285,2912,0.59,0.13,2022-05-29 04:45:55
7201,28266,11229,4307,0.4,0.15,2020-06-13 16:52:20
19716,45828,22178,2245,0.48,0.05,2024-05-09 00:02:30
14832,45701,25881,3712,0.57,0.08,2022-02-14 09:45:38
19984,8134,4585,1709,0.56,0.21,2021-04-16 12:17:33
11271,11070,2885,314,0.26,0.03,2021-06-02 15:21:29
12696,35899,6756,1126,0.19,0.03,2021-07-02 09:20:09
7989,37216,21901,6362,0.59,0.17,2018-06-13 16:19:51
14487,13009,6745,1268,0.52,0.1,2018-10-24 05:13:47
11543,38338,14880,4092,0.39,0.11,2024-03-24 08:01:24
8437,2686,494,102,0.18,0.04,2023-09-22 06:33:29
10159,20796,9370,1013,0.45,0.05,2019-09-28 22:47:07
2397,31181,9024,1920,0.29,0.06,2023-08-27 16:19:45
9661,40098,15201,3276,0.38,0.08,2022-01-06 13:59:54
15032,30716,8680,1390,0.28,0.05,2018-06-16 01:55:00
317,14461,6288,709,0.43,0.05,2021-06-22 06:09:02
17084,15434,2327,147,0.15,0.01,2018-04-13 03:22:27
3971,22028,10483,557,0.48,0.03,2021-08-17 02:05:51
13480,22053,9720,3114,0.44,0.14,2022-01-02 19:02:25
1910,27423,5973,775,0.22,0.03,2024-01-09 05:02:17
6345,48159,23355,2500,0.48,0.05,2019-01-21 12:17:07
16180,42085,24982,8520,0.59,0.2,2022-02-24 08:12:40
18502,8356,2872,589,0.34,0.07,2022-08-02 08:57:01
4470,1757,371,58,0.21,0.03,2024-05-09 01:43:22
5448,999,590,149,0.59,0.15,2020-09-09 03:07:54
11141,37803,12046,4718,0.32,0.12,2023-06-23 16:30:57
743,8335,2375,797,0.28,0.1,2020-04-18 14:05:40
14062,18105,3222,684,0.18,0.04,2023-06-04 18:58:47
3084,19284,7159,2285,0.37,0.12,2020-03-25 06:32:55
12151,6195,2349,625,0.38,0.1,2018-06-27 08:10:26
16259,44435,7562,2605,0.17,0.06,2023-09-22 06:12:09
2629,2321,406,46,0.17,0.02,2022-12-01 01:33:04
16636,12417,2890,149,0.23,0.01,2018-08-07 03:01:40
19805,32204,6359,670,0.2,0.02,2024-07-13 14:46:21
5358,29451,8784,1507,0.3,0.05,2024-07-21 14:56:49
7695,37539,21420,4776,0.57,0.13,2018-05-19 05:58:43
1153,33797,17249,895,0.51,0.03,2024-02-04 09:01:30
12737,30866,16323,3642,0.53,0.12,2020-10-01 00:49:14
16784,2601,1435,446,0.55,0.17,2021-09-04 18:15:08
7425,21352,3398,898,0.16,0.04,2022-09-19 17:43:25
19777,27951,13027,2771,0.47,0.1,2021-12-02 19:19:31
16742,5432,2582,223,0.48,0.04,2023-03-17 16:13:17
7993,43060,23119,1433,0.54,0.03,2022-01-29 02:23:51
13132,32333,17700,4234,0.55,0.13,2020-03-17 13:31:13
14484,22519,8082,993,0.36,0.04,2023-12-03 17:11:59
5176,14960,3868,771,0.26,0.05,2019-05-19 14:30:37
767,35561,15613,1542,0.44,0.04,2021-12-04 07:55:00
6744,17720,8395,2815,0.47,0.16,2023-07-09 07:26:06
2548,23038,6600,2160,0.29,0.09,2023-06-29 06:28:58
211,23422,8848,601,0.38,0.03,2024-08-04 09:11:07
13966,31876,8700,3221,0.27,0.1,2022-12-20 20:44:27
1984,37409,19330,3654,0.52,0.1,2018-11-29 07:44:45
11713,40683,18531,2803,0.46,0.07,2021-11-13 01:29:48
8168,12611,2586,735,0.21,0.06,2023-03-27 21:07:21
15731,49753,20404,4540,0.41,0.09,2023-04-28 17:08:36
18486,27204,10254,1605,0.38,0.06,2019-04-03 14:20:10
2152,39906,18832,1741,0.47,0.04,2020-03-25 14:35:02
4116,46092,11593,795,0.25,0.02,2018-12-25 20:12:02
10945,42458,11703,4116,0.28,0.1,2020-12-04 10:19:43
10590,27403,9924,3305,0.36,0.12,2022-08-08 17:41:11
4232,3060,693,269,0.23,0.09,2022-01-11 13:21:30
7886,44290,14374,1387,0.32,0.03,2019-11-28 13:57:37
15333,25635,8934,2052,0.35,0.08,2019-06-28 07:17:14
3918,16477,4658,1770,0.28,0.11,2020-11-24 11:01:34
19378,48688,20985,7379,0.43,0.15,2020-07-04 12:41:46
1372,1057,181,61,0.17,0.06,2024-04-05 09:25:36
11526,4692,1540,442,0.33,0.09,2021-06-27 18:40:35
6117,3134,1299,382,0.41,0.12,2018-05-02 16:51:40
14557,14244,6603,1693,0.46,0.12,2020-08-14 13:18:06
566,20110,10103,1843,0.5,0.09,2019-05-28 00:24:08
11230,25692,6887,2239,0.27,0.09,2023-04-27 04:39:26
17806,12220,5495,1477,0.45,0.12,2021-04-06 01:27:09
12530,7603,2938,247,0.39,0.03,2021-07-27 14:29:51
19284,48522,7325,1253,0.15,0.03,2021-02-03 07:43:44
15928,10525,5582,539,0.53,0.05,2021-01-05 17:24:10
9148,18545,5866,1783,0.32,0.1,2019-08-07 23:26:44
12397,27758,14606,2584,0.53,0.09,2021-09-11 15:28:00
12417,29442,16198,4670,0.55,0.16,2022-12-01 23:36:00
12371,16225,2542,846,0.16,0.05,2021-05-11 20:00:02
12488,12614,7253,427,0.57,0.03,2019-07-27 13:32:08
11906,6655,1437,477,0.22,0.07,2024-05-02 22:08:43
15368,17676,4571,1077,0.26,0.06,2019-07-25 13:27:41
8257,25727,8028,1894,0.31,0.07,2024-03-03 07:15:13
8136,21079,11581,693,0.55,0.03,2021-02-18 10:16:51
1057,32568,7333,1133,0.23,0.03,2018-08-01 01:29:32
17981,35440,8536,785,0.24,0.02,2022-03-07 07:00:59
11151,46465,10181,2728,0.22,0.06,2022-04-24 15:54:39
16150,25128,7194,878,0.29,0.03,2024-09-28 09:08:23
6410,25012,10549,2035,0.42,0.08,2024-10-16 15:26:28
14694,23856,7232,1417,0.3,0.06,2024-05-01 13:33:09
3756,4592,1519,562,0.33,0.12,2022-02-28 03:11:56
7443,30452,9027,2056,0.3,0.07,2019-09-28 05:55:05
6557,8090,3735,372,0.46,0.05,2022-10-29 06:44:38
5466,1497,499,133,0.33,0.09,2020-09-19 06:20:50
11324,2118,1224,76,0.58,0.04,2020-01-31 05:47:36
7807,36373,8785,3484,0.24,0.1,2023-12-15 13:50:12
1027,33813,6050,2409,0.18,0.07,2024-05-16 08:31:38
15374,41853,12527,4999,0.3,0.12,2024-09-05 02:04:09
14252,19196,3478,1153,0.18,0.06,2024-09-16 01:11:31
15393,30709,11592,2273,0.38,0.07,2018-10-24 10:14:45
4257,15678,7976,2317,0.51,0.15,2018-07-25 02:39:13
2366,46391,17811,2118,0.38,0.05,2019-01-11 07:24:00
12881,30793,9466,2832,0.31,0.09,2024-02-26 16:53:30
1499,33391,16759,4719,0.5,0.14,2023-02-16 02:59:52
16645,41602,22613,5010,0.54,0.12,2024-03-03 00:40:58
17146,49702,23287,8111,0.47,0.16,2018-10-11 12:27:29
5369,42381,25278,1853,0.6,0.04,2024-12-23 15:17:12
3074,11886,3221,1162,0.27,0.1,2022-03-05 04:54:28
3517,45186,7305,727,0.16,0.02,2020-04-02 14:31:52
4770,41514,13818,3805,0.33,0.09,2023-03-15 07:57:12
8279,4791,2521,663,0.53,0.14,2018-05-09 01:56:19
19261,9872,3817,1063,0.39,0.11,2024-12-24 18:15:33
9024,38812,21797,4929,0.56,0.13,2019-03-25 09:42:02
9666,25398,5091,1206,0.2,0.05,2018-04-08 04:26:19
5686,27945,7354,2218,0.26,0.08,2021-03-05 01:58:51
19234,42471,24064,8383,0.57,0.2,2023-04-29 22:57:44
9626,39886,7817,1001,0.2,0.03,2019-06-16 11:49:24
12942,20595,7551,2695,0.37,0.13,2020-12-23 05:13:24
7346,11837,2869,1125,0.24,0.1,2023-07-28 07:23:28
12836,30605,9492,751,0.31,0.02,2018-10-18 07:50:33
7283,12163,6377,1720,0.52,0.14,2021-06-24 02:14:29
10984,11276,4999,1127,0.44,0.1,2020-03-16 16:52:41
2210,11879,3029,995,0.25,0.08,2024-07-22 04:45:02
17642,41572,16564,1173,0.4,0.03,2022-12-12 13:04:24
1896,34520,10274,4057,0.3,0.12,2022-07-31 14:15:47
3500,3871,1006,188,0.26,0.05,2021-08-18 21:48:05
12154,47100,20259,5683,0.43,0.12,2018-03-26 18:45:26
15841,42720,25397,2682,0.59,0.06,2020-04-08 06:41:51
12940,7415,4259,1546,0.57,0.21,2018-09-30 04:22:18
7893,34387,14775,3920,0.43,0.11,2018-01-19 14:15:10
