student_id,class_date,attendance_status,class_type
284,2022-06-25 00:33:24,Present,Online
39581,2020-06-07 23:23:02,Present,Lab
32634,2017-09-09 02:18:45,Present,Lecture
23827,2023-08-05 14:55:15,Present,Lab
46724,2021-05-31 15:06:44,Absent,Lecture
8414,2024-05-19 05:45:05,Absent,Online
15121,2019-11-11 17:20:16,Present,Online
1791,2018-11-26 16:51:33,Present,Lab
27978,2019-02-14 10:03:32,Present,Lab
16183,2022-01-16 23:09:10,Present,Online
7817,2017-10-11 07:56:29,Present,Lecture
15208,2019-02-15 06:42:26,Present,Lab
25090,2019-12-18 00:53:17,Present,Online
48660,2023-10-08 02:10:03,Absent,Online
11502,2022-08-01 09:45:53,Present,Online
20408,2020-09-20 01:33:06,Present,Lab
13156,2022-10-25 16:16:33,Present,Lecture
16939,2020-04-22 12:21:58,Present,Lecture
34336,2019-08-22 08:38:19,Present,Lab
31041,2019-05-18 04:09:30,Present,Lab
30301,2019-06-24 12:11:56,Present,Online
23054,2022-02-08 02:41:24,Present,Online
12146,2023-06-03 23:07:12,Present,Lab
34803,2020-06-27 15:49:27,Present,Lecture
43626,2020-10-29 05:03:30,Present,Lab
2195,2019-01-26 07:11:20,Present,Online
12309,2021-12-28 10:11:10,Absent,Lab
6438,2021-01-29 05:29:24,Present,Lab
3231,2024-05-18 13:52:11,Present,Online
23079,2024-10-01 23:19:51,Present,Lecture
28856,2020-12-04 04:28:08,Absent,Online
45401,2020-01-23 17:53:29,Present,Lecture
22549,2022-06-01 12:33:13,Absent,Lecture
35115,2024-12-07 20:44:50,Present,Online
34716,2024-07-09 08:48:11,Present,Online
36447,2019-03-02 01:13:13,Present,Lecture
1065,2020-03-16 12:45:23,Present,Online
43974,2023-01-02 13:48:41,Present,Online
14057,2023-05-20 18:36:09,Present,Online
24737,2019-03-20 17:01:29,Present,Online
32477,2019-10-11 14:01:59,Present,Online
3035,2018-08-23 03:24:28,Present,Lecture
17062,2018-07-13 05:12:11,Present,Lecture
3528,2017-09-22 04:39:28,Present,Lecture
39029,2021-01-20 18:33:17,Present,Online
6317,2021-06-22 15:40:30,Present,Lab
2992,2024-10-10 23:20:49,Present,Lab
29327,2021-06-20 21:31:58,Present,Lecture
23219,2024-08-06 11:11:59,Present,Lecture
14310,2017-04-30 07:08:48,Present,Online
47882,2020-04-18 01:44:31,Present,Online
15733,2022-02-14 23:27:45,Present,Online
16014,2018-12-06 07:44:21,Present,Lab
44239,2023-08-02 02:20:37,Present,Lecture
45567,2024-10-05 18:31:54,Present,Lecture
11522,2018-10-27 21:28:42,Present,Lecture
9869,2019-12-22 23:28:05,Present,Lecture
15194,2023-03-14 03:39:31,Present,Lecture
33740,2021-03-09 04:44:50,Present,Lab
46394,2020-08-24 16:32:52,Present,Lecture
30065,2023-12-17 20:55:12,Present,Lab
19288,2023-09-08 23:42:32,Present,Online
25630,2018-11-18 07:07:02,Present,Lecture
29764,2020-05-26 00:22:20,Absent,Online
19299,2018-07-13 20:57:31,Present,Online
29075,2017-09-12 16:21:24,Present,Lecture
49087,2022-06-14 15:10:47,Present,Lecture
18257,2019-04-07 15:56:16,Present,Lecture
25789,2021-11-23 09:31:21,Absent,Lecture
6372,2017-01-15 14:13:40,Absent,Online
28113,2017-09-30 19:55:38,Absent,Online
3907,2022-05-23 19:31:00,Present,Lab
35994,2022-09-29 13:50:48,Present,Lecture
10990,2023-05-19 14:01:49,Present,Lecture
36885,2021-03-20 14:33:40,Present,Lab
3221,2022-08-03 03:06:35,Present,Online
23337,2018-04-21 02:00:30,Present,Lab
25159,2019-09-11 04:30:54,Present,Online
18632,2022-01-03 03:14:47,Present,Lecture
16681,2022-12-26 16:58:10,Present,Lecture
41269,2023-11-28 20:07:12,Present,Lecture
47369,2017-08-03 02:58:05,Absent,Online
8214,2021-06-03 23:14:18,Present,Lab
17011,2018-07-08 06:43:10,Present,Lecture
34564,2024-06-23 19:51:20,Present,Lab
19617,2018-03-06 18:50:45,Present,Lecture
48259,2019-09-03 10:37:08,Present,Online
37272,2020-04-20 05:04:15,Present,Lab
37507,2022-09-11 10:30:54,Present,Lab
1721,2021-05-05 02:08:14,Present,Online
21340,2024-10-04 15:10:15,Present,Online
43191,2020-11-26 03:44:28,Present,Online
27341,2024-04-29 01:11:07,Present,Online
34841,2020-03-18 19:56:25,Present,Lab
38436,2024-08-15 17:17:27,Present,Lab
4648,2020-12-01 02:46:47,Present,Lecture
47177,2021-12-18 17:25:16,Present,Lab
38491,2023-07-06 22:31:05,Present,Lecture
33588,2017-12-23 13:29:14,Present,Online
16238,2017-03-19 20:29:35,Absent,Online
6077,2021-07-20 21:41:41,Present,Lab
20613,2020-03-09 00:46:33,Present,Online
43814,2021-04-26 16:19:09,Present,Online
23746,2023-12-18 12:08:40,Present,Lab
10394,2021-03-27 08:55:08,Present,Lecture
3215,2023-04-10 13:43:54,Present,Lecture
44014,2019-10-27 17:16:06,Present,Lecture
9627,2022-07-08 01:45:37,Present,Online
7935,2020-01-29 00:13:11,Present,Lab
26466,2021-12-14 15:51:43,Present,Lecture
25493,2018-12-05 00:24:09,Present,Lecture
12494,2024-02-14 18:22:58,Present,Online
3003,2020-10-29 02:04:50,Present,Lab
14779,2020-10-22 05:08:36,Absent,Lecture
37162,2017-07-25 06:32:20,Absent,Online
22126,2024-08-25 14:03:37,Present,Lab
43806,2017-08-07 17:16:06,Present,Lab
48549,2020-07-14 01:06:27,Present,Lecture
49391,2017-08-15 16:42:58,Present,Lab
38133,2022-01-08 13:55:13,Present,Lecture
38873,2024-03-19 16:45:22,Present,Lecture
13498,2017-01-20 06:42:35,Present,Online
10156,2022-04-23 05:13:49,Absent,Lab
6413,2023-01-02 14:58:24,Present,Lab
7469,2022-05-30 06:40:46,Present,Online
1343,2024-09-09 13:53:49,Absent,Lecture
48921,2017-01-12 14:52:28,Present,Lab
43792,2024-11-04 17:37:19,Present,Online
29612,2017-01-29 17:19:56,Present,Lab
10319,2022-06-12 20:52:48,Present,Lecture
36933,2018-05-17 10:41:10,Present,Lab
11520,2019-07-04 18:28:46,Absent,Lecture
40673,2020-08-05 02:41:56,Present,Lecture
1107,2024-11-06 14:16:19,Present,Online
40556,2018-11-19 00:47:21,Absent,Lecture
22991,2024-05-03 04:56:46,Absent,Online
14780,2018-08-09 04:56:33,Present,Lab
18680,2018-05-15 12:14:28,Present,Lab
519,2017-11-30 21:07:11,Present,Online
48036,2023-08-11 04:44:11,Present,Lab
35250,2024-10-01 00:30:40,Present,Lecture
15527,2019-07-02 21:22:19,Present,Lecture
45161,2022-11-29 16:40:07,Present,Lab
10030,2020-01-24 14:30:28,Present,Lecture
6462,2017-01-15 03:09:45,Present,Lab
30796,2018-04-19 14:09:18,Present,Lecture
43256,2018-12-29 00:07:14,Present,Lecture
43908,2022-10-23 02:38:26,Present,Online
33242,2020-09-10 11:32:00,Present,Online
46808,2022-10-16 07:30:30,Present,Lab
28887,2017-03-23 07:35:08,Present,Lecture
41361,2024-08-25 05:32:04,Present,Online
45513,2021-11-25 08:19:39,Absent,Online
7368,2022-11-12 09:08:29,Present,Lecture
37377,2024-08-07 03:35:57,Present,Lecture
45792,2019-04-16 22:16:01,Present,Lab
12243,2021-03-25 03:47:48,Absent,Online
41274,2019-08-20 20:02:41,Present,Lecture
28981,2020-03-26 07:39:57,Present,Lab
10979,2017-04-29 18:45:19,Present,Lecture
49741,2022-11-08 18:11:28,Present,Lab
10137,2018-07-30 13:27:16,Present,Lab
31861,2018-01-21 11:05:11,Present,Lecture
39361,2017-05-04 22:27:13,Present,Online
4206,2022-09-23 13:33:48,Present,Lecture
18535,2018-01-26 05:36:16,Present,Lab
46563,2024-11-28 10:51:43,Present,Online
39201,2023-06-17 09:41:50,Present,Lecture
46396,2023-07-22 17:23:33,Present,Lecture
27556,2022-04-17 11:26:59,Present,Lab
45528,2020-12-01 15:09:19,Present,Online
35747,2017-09-08 11:42:49,Present,Lecture
17008,2021-12-21 07:00:07,Present,Lab
24563,2019-09-17 05:58:02,Present,Online
8669,2023-08-26 04:11:30,Absent,Online
48651,2021-07-25 11:18:34,Present,Lecture
48779,2017-08-06 13:59:12,Absent,Lecture
18647,2021-08-22 18:13:32,Present,Lecture
42862,2023-08-04 19:37:40,Present,Online
36700,2017-05-20 20:39:09,Present,Online
14338,2017-02-26 05:31:36,Present,Lab
27659,2023-02-23 23:15:30,Present,Lab
35042,2020-01-28 16:33:01,Present,Lab
12971,2022-12-27 18:17:31,Present,Online
30581,2022-12-17 13:29:34,Present,Lab
19613,2019-11-21 19:14:14,Present,Lab
38128,2019-04-28 15:30:59,Present,Lab
28820,2024-09-30 20:05:50,Absent,Lab
45096,2020-02-23 22:16:26,Present,Lab
36438,2021-06-18 06:50:50,Absent,Lecture
32710,2024-05-08 21:54:34,Present,Lecture
3416,2018-06-13 10:18:36,Absent,Lecture
8098,2020-04-19 19:26:03,Present,Online
31953,2020-07-07 03:23:49,Present,Lecture
27310,2017-01-02 13:03:09,Present,Lab
24342,2021-04-05 14:17:01,Present,Lab
8527,2017-06-18 07:05:41,Absent,Lecture
16394,2019-08-20 20:13:17,Present,Online
3708,2020-12-02 05:53:10,Present,Online
37887,2017-12-05 21:49:58,Present,Lecture
20668,2017-02-18 16:10:56,Present,Online
10831,2020-08-09 17:47:40,Present,Lab
21133,2022-07-28 20:07:33,Present,Online
14600,2023-09-26 05:28:21,Present,Online
22144,2022-12-29 01:16:16,Present,Online
28659,2017-08-27 07:36:08,Present,Online
33193,2022-11-11 00:39:17,Present,Online
46033,2017-10-26 11:30:19,Absent,Lecture
36277,2021-12-07 03:59:50,Absent,Lab
35972,2019-07-22 18:35:15,Present,Online
29197,2019-12-23 13:15:10,Present,Online
3927,2019-02-25 11:27:54,Present,Lab
8755,2019-09-04 09:27:25,Present,Online
34259,2023-12-25 16:11:26,Present,Lab
14057,2018-05-14 04:58:23,Present,Online
22557,2017-08-16 00:10:32,Present,Lecture
42105,2021-08-20 02:53:48,Present,Online
23204,2020-10-25 19:43:57,Absent,Online
47461,2022-09-05 19:34:00,Present,Online
9855,2021-10-21 18:59:22,Present,Online
14238,2019-01-06 21:50:28,Absent,Lecture
10777,2017-12-29 00:12:58,Present,Lecture
27355,2017-09-22 14:27:34,Present,Online
29270,2018-03-27 04:28:11,Present,Online
22583,2017-04-15 14:01:10,Present,Lab
35331,2024-06-05 06:07:00,Present,Online
27836,2023-12-10 05:01:27,Present,Lab
32741,2019-08-03 17:20:04,Present,Online
9188,2021-11-29 15:04:05,Absent,Lecture
17817,2021-02-19 22:04:21,Present,Lab
4401,2021-10-17 18:33:47,Present,Online
25275,2022-08-29 15:38:14,Present,Online
6630,2017-10-04 13:14:11,Present,Lecture
48988,2018-07-08 06:12:46,Absent,Online
34983,2018-06-06 06:43:41,Present,Online
39264,2017-07-09 15:31:01,Present,Lab
39602,2022-07-05 15:39:44,Present,Lab
26741,2024-05-18 04:27:39,Absent,Online
46358,2024-12-10 20:36:37,Present,Lecture
47576,2022-04-14 19:30:11,Absent,Online
38589,2019-10-19 14:36:44,Absent,Lab
45784,2023-11-10 12:22:05,Absent,Online
7416,2019-06-15 08:33:11,Present,Lab
20697,2023-11-09 18:19:55,Present,Lecture
17150,2019-06-05 15:01:44,Present,Lecture
16334,2024-09-20 20:17:21,Present,Lab
42497,2019-05-03 20:27:10,Present,Online
6601,2023-09-12 09:58:51,Present,Lab
30026,2024-10-13 15:25:46,Absent,Lecture
19516,2022-06-29 00:41:27,Present,Lecture
38340,2018-04-02 05:58:24,Present,Lecture
42119,2024-08-02 03:05:03,Present,Lab
48806,2023-05-30 20:03:52,Present,Lecture
43667,2017-01-19 00:00:36,Present,Lab
47313,2019-09-17 08:58:16,Present,Lecture
26898,2024-02-13 16:58:47,Present,Online
9981,2018-08-28 20:05:22,Present,Lab
18897,2018-10-09 00:27:40,Present,Lecture
12692,2021-12-28 05:00:54,Present,Lab
48902,2020-08-08 19:23:03,Present,Lecture
49334,2020-09-07 18:47:14,Present,Lab
33310,2019-03-15 19:53:40,Present,Lecture
29837,2021-11-29 20:50:27,Absent,Lecture
37358,2024-01-29 07:47:15,Present,Online
4946,2022-07-13 15:36:44,Absent,Lab
41529,2020-08-23 19:55:47,Present,Online
41996,2024-01-18 18:51:07,Present,Online
49110,2018-07-02 16:09:27,Absent,Online
37301,2020-05-26 12:38:52,Present,Online
15652,2019-02-01 17:29:48,Present,Lab
49657,2020-11-10 06:06:14,Present,Online
23901,2020-07-30 09:42:00,Absent,Lab
18249,2017-10-05 21:38:56,Absent,Lecture
48414,2023-08-24 07:34:53,Present,Lecture
3575,2022-05-07 19:39:47,Present,Lecture
31479,2020-12-15 15:49:45,Absent,Lecture
20696,2023-04-06 12:52:19,Absent,Lecture
1883,2024-12-05 19:28:58,Present,Online
21614,2021-01-09 13:28:06,Present,Online
49730,2018-06-29 09:42:08,Present,Online
1963,2023-06-12 20:33:21,Present,Lab
43580,2020-04-15 06:36:50,Absent,Lecture
49413,2021-08-20 19:22:43,Present,Online
41120,2021-01-14 22:31:56,Present,Lecture
44027,2021-07-12 22:27:15,Present,Online
28480,2018-06-28 14:35:26,Present,Online
11412,2017-02-18 00:20:33,Present,Online
45018,2017-09-08 07:05:10,Present,Lecture
10525,2024-01-19 03:50:18,Absent,Lecture
41483,2019-12-01 23:49:00,Present,Lab
3537,2020-11-01 04:02:42,Present,Lecture
42607,2024-09-09 18:16:27,Present,Online
33240,2019-12-17 23:10:56,Absent,Lecture
17305,2022-03-02 01:38:09,Absent,Online
26265,2023-10-13 08:31:08,Present,Lab
48173,2024-03-13 20:29:55,Present,Lab
12657,2018-09-25 22:28:45,Present,Online
16065,2020-11-20 13:04:45,Present,Online
5441,2017-12-27 11:24:25,Present,Lecture
26212,2024-11-04 02:39:52,Present,Lab
41916,2024-09-29 04:46:38,Present,Lecture
1094,2024-11-16 10:46:14,Present,Online
1205,2017-11-13 23:55:48,Present,Lab
22694,2024-10-10 18:20:52,Absent,Online
42213,2021-09-01 19:10:11,Present,Online
23261,2017-01-14 07:31:42,Present,Lecture
22561,2022-08-21 00:49:00,Present,Lab
32012,2023-08-02 14:07:55,Present,Lecture
17316,2018-05-22 10:37:17,Present,Lab
45623,2020-04-14 18:21:22,Absent,Lab
19831,2018-07-16 05:33:23,Present,Lecture
30920,2023-04-06 18:33:30,Present,Lecture
42442,2018-03-23 13:30:03,Absent,Online
49615,2020-10-12 10:51:04,Present,Lab
37723,2017-01-09 19:52:15,Present,Lab
13763,2018-11-12 22:24:50,Present,Lab
48734,2018-02-11 15:14:01,Present,Lecture
8182,2023-10-11 20:20:22,Present,Online
6220,2021-02-18 14:13:39,Present,Lab
43976,2021-08-09 08:50:41,Absent,Lab
6035,2022-11-13 00:18:49,Present,Lecture
6702,2024-08-23 17:21:49,Present,Online
29875,2021-02-09 07:26:25,Present,Lab
28886,2017-04-13 05:17:16,Absent,Online
22792,2024-10-12 02:58:03,Present,Online
43204,2020-08-20 18:19:37,Present,Lab
11640,2017-03-28 02:38:51,Present,Lecture
27668,2022-03-16 07:03:37,Present,Lecture
5785,2017-06-07 20:42:07,Present,Lab
42598,2020-06-26 03:42:15,Present,Lecture
25621,2019-06-22 04:08:11,Present,Lecture
36735,2021-01-27 06:38:45,Present,Lecture
35647,2021-09-20 18:35:59,Present,Lecture
33119,2023-12-23 10:15:05,Absent,Lecture
41745,2020-08-24 21:47:24,Present,Online
34321,2020-06-06 15:00:50,Absent,Lab
36086,2023-06-23 19:19:05,Present,Lecture
16524,2023-03-18 05:53:35,Absent,Lecture
27391,2022-03-11 00:29:27,Present,Online
23542,2021-11-15 01:48:11,Present,Lab
39596,2018-10-03 19:38:25,Present,Lecture
1917,2021-10-04 06:37:58,Absent,Lab
23480,2019-02-17 13:56:38,Present,Lab
12048,2018-01-31 23:05:18,Present,Lecture
10777,2017-07-28 16:50:54,Present,Online
15032,2020-03-27 14:18:30,Present,Lab
1046,2020-07-30 01:00:19,Absent,Online
33249,2024-09-27 21:11:47,Present,Lecture
42161,2023-03-05 04:37:00,Present,Lab
22034,2024-09-06 14:51:50,Present,Lab
27331,2023-06-05 04:02:54,Present,Lecture
11252,2020-08-24 03:05:08,Present,Lab
24476,2017-06-28 19:03:22,Absent,Lecture
40434,2024-04-04 13:27:52,Absent,Online
22578,2020-04-22 03:48:24,Present,Lab
27292,2018-09-07 05:58:13,Present,Lab
33719,2022-05-12 13:48:36,Present,Lab
3628,2020-03-26 11:26:50,Present,Online
8986,2022-04-30 15:12:05,Absent,Lecture
7157,2022-12-29 11:35:27,Present,Online
48611,2020-05-25 22:07:32,Absent,Lecture
32130,2020-04-10 09:12:03,Present,Lecture
25557,2021-11-03 19:39:03,Absent,Lab
4796,2018-02-17 07:24:56,Present,Lecture
19584,2020-03-21 00:10:27,Present,Lecture
6767,2021-02-02 07:49:33,Present,Online
10947,2022-08-31 21:31:28,Present,Lecture
10595,2023-10-09 13:56:33,Absent,Online
7635,2019-02-21 18:46:10,Present,Online
33264,2019-04-19 03:09:45,Present,Online
47004,2024-03-04 06:25:05,Present,Lab
49981,2023-12-18 18:01:06,Present,Lecture
4943,2021-03-04 11:47:38,Present,Online
33832,2019-02-12 00:43:16,Present,Lecture
16267,2022-03-15 11:27:28,Present,Online
48637,2017-10-16 03:00:47,Present,Lecture
19027,2021-05-08 13:46:37,Present,Lecture
8433,2018-10-18 01:37:07,Present,Online
49444,2021-12-23 12:54:58,Present,Lecture
3508,2024-12-07 18:56:37,Present,Lab
44746,2017-03-31 06:40:31,Present,Lab
26745,2024-11-19 05:24:29,Present,Lab
39378,2024-11-30 10:45:14,Present,Online
22142,2022-08-12 13:04:13,Present,Online
23646,2017-10-23 05:50:55,Present,Online
23354,2018-09-11 05:58:51,Present,Online
28932,2023-11-24 13:26:07,Present,Lecture
13056,2018-04-20 13:56:03,Present,Lecture
34815,2022-11-20 01:28:56,Present,Lecture
34212,2018-10-20 18:25:47,Present,Online
12089,2020-10-21 11:02:49,Absent,Lecture
24008,2018-02-18 23:31:41,Present,Lab
25094,2022-07-02 09:09:17,Present,Lab
49035,2019-08-25 03:05:02,Present,Lecture
44628,2024-12-02 06:26:22,Absent,Lecture
21246,2021-01-13 18:35:00,Present,Lab
35532,2019-01-05 12:54:06,Absent,Lab
32377,2017-01-17 23:47:13,Present,Lab
29732,2019-03-04 06:56:01,Present,Lab
18205,2017-01-04 18:50:56,Present,Lecture
32386,2020-06-21 11:14:15,Present,Lecture
43715,2023-05-27 21:20:55,Absent,Lab
39433,2024-12-06 02:00:56,Present,Online
11178,2024-11-11 23:05:30,Present,Online
13693,2022-01-15 09:35:21,Present,Lab
31695,2023-09-09 14:52:22,Absent,Lab
29636,2019-10-10 21:26:39,Present,Lecture
20303,2020-11-13 00:04:27,Present,Lecture
45372,2024-12-12 22:04:14,Present,Online
38681,2019-08-29 05:39:34,Absent,Online
46039,2019-02-25 20:10:59,Present,Lab
47919,2021-09-12 18:19:12,Present,Lab
20732,2022-12-01 02:14:10,Absent,Online
21603,2023-05-16 05:48:29,Present,Lab
19086,2017-10-29 16:04:48,Present,Online
46025,2021-02-06 05:15:16,Present,Online
46956,2017-06-11 21:30:08,Present,Lecture
33485,2024-02-10 03:27:24,Absent,Lecture
40105,2021-05-06 18:18:32,Absent,Lab
46766,2018-10-21 08:38:41,Present,Lab
36220,2024-10-02 15:25:35,Present,Online
649,2022-04-16 08:08:58,Present,Online
5139,2021-06-01 21:34:41,Present,Online
10394,2019-12-12 02:24:00,Present,Lecture
32696,2022-11-27 21:46:05,Absent,Online
16077,2022-09-07 07:26:34,Present,Lecture
46470,2022-08-03 05:12:50,Present,Online
9468,2023-09-10 10:19:41,Absent,Online
13909,2022-10-30 05:11:42,Present,Lab
6496,2020-05-21 00:17:22,Present,Lab
9074,2018-04-26 00:20:08,Present,Lecture
2446,2022-05-30 05:11:09,Present,Lecture
48625,2017-11-13 01:50:09,Present,Online
32041,2023-01-26 01:29:16,Present,Online
14282,2022-04-03 23:34:08,Present,Lab
28266,2017-04-04 02:59:32,Present,Online
33269,2019-05-17 13:11:57,Present,Lecture
21097,2018-10-21 21:57:43,Present,Lecture
13699,2023-04-28 07:14:32,Present,Lab
3894,2020-10-29 06:02:17,Present,Lecture
16095,2017-03-24 13:53:55,Present,Lecture
3194,2024-03-18 12:42:01,Present,Online
2102,2021-03-01 14:37:41,Present,Lecture
14701,2022-05-24 15:55:07,Present,Lab
40439,2018-05-03 05:25:01,Present,Lab
34694,2023-01-21 16:32:27,Present,Lecture
23070,2019-06-04 12:07:46,Absent,Lab
7341,2019-09-10 08:31:22,Present,Lecture
7210,2022-11-22 03:13:17,Present,Online
3515,2021-11-05 05:16:51,Absent,Lecture
1427,2019-05-18 12:39:08,Present,Online
8614,2018-02-04 12:48:41,Absent,Lecture
45453,2019-09-03 06:37:48,Present,Online
33136,2021-07-15 07:03:14,Present,Lecture
27038,2024-02-04 01:15:25,Present,Lecture
14827,2022-12-10 07:31:58,Present,Lecture
20736,2020-06-16 04:20:51,Present,Lecture
2218,2021-06-21 04:32:00,Present,Lecture
11521,2023-04-06 18:35:37,Present,Online
42864,2019-04-01 19:16:13,Present,Lab
2808,2018-07-24 15:56:07,Present,Lab
47476,2022-07-21 18:49:27,Absent,Lecture
27058,2020-11-01 06:53:07,Present,Lab
31549,2020-02-19 06:50:30,Present,Online
45181,2021-02-26 08:25:03,Present,Lab
8547,2019-08-11 08:53:26,Present,Lab
17893,2022-01-06 21:16:40,Present,Online
26149,2024-08-19 20:22:26,Present,Lab
6892,2017-07-14 09:26:16,Absent,Online
37362,2020-11-29 14:44:22,Present,Lab
31927,2021-05-12 04:49:00,Present,Lab
5142,2020-12-05 21:51:33,Present,Online
17795,2020-05-11 05:55:09,Present,Online
25604,2019-09-27 01:50:50,Present,Lab
28992,2022-01-02 04:03:24,Present,Lab
36937,2022-09-08 14:17:30,Present,Lab
4994,2024-05-07 08:09:42,Absent,Online
46874,2024-01-20 18:08:04,Present,Online
31199,2024-05-05 21:48:43,Present,Online
29288,2020-05-22 18:41:43,Present,Online
28940,2024-05-03 19:00:24,Present,Lecture
48106,2023-11-04 02:49:56,Present,Online
13328,2017-11-16 13:15:21,Present,Lab
25547,2017-08-04 21:07:35,Present,Online
35808,2022-09-19 09:45:43,Present,Lab
44894,2018-06-27 13:27:38,Present,Lecture
23330,2024-12-08 09:46:53,Present,Lab
47013,2024-09-17 02:13:13,Present,Online
9785,2020-08-19 15:26:48,Present,Lecture
8670,2021-10-20 09:19:40,Present,Online
25900,2022-12-09 19:50:35,Present,Lecture
5063,2022-04-10 01:47:08,Present,Lecture
27925,2020-09-18 20:24:39,Present,Online
24477,2023-06-23 08:12:30,Present,Online
17826,2021-11-25 18:36:36,Absent,Lecture
1184,2018-07-02 04:59:30,Present,Lab
24417,2023-10-09 17:22:22,Present,Lab
44641,2020-07-17 22:51:52,Present,Online
33286,2020-08-30 17:01:40,Present,Lecture
42810,2017-07-07 00:30:53,Present,Lecture
31063,2023-11-18 00:08:27,Present,Lab
1065,2023-01-24 05:52:57,Present,Lab
6468,2023-07-28 05:38:15,Present,Lecture
16523,2020-09-13 23:16:48,Present,Lecture
21704,2023-04-27 04:03:53,Present,Lecture
46623,2022-12-16 18:38:45,Present,Lecture
44318,2024-07-12 07:07:56,Absent,Lab
31566,2020-03-29 00:37:36,Absent,Lab
42054,2021-09-02 12:01:26,Present,Lab
44169,2018-08-25 23:57:41,Present,Online
28118,2021-05-29 12:09:32,Absent,Lecture
21318,2022-04-15 10:49:36,Present,Lab
7223,2022-09-24 23:09:39,Present,Lab
49925,2022-11-14 19:12:23,Present,Online
7802,2019-06-10 06:44:09,Present,Lab
18610,2019-02-21 09:25:19,Present,Lab
12316,2020-03-26 14:21:21,Present,Lab
17931,2023-03-08 09:19:58,Present,Lab
33621,2017-12-30 07:31:49,Present,Lecture
18207,2017-03-21 09:38:54,Present,Lab
48017,2024-04-12 22:29:19,Present,Online
47871,2019-05-30 01:12:04,Present,Lecture
22689,2022-09-15 21:34:48,Present,Lab
9928,2023-04-12 21:14:22,Present,Lecture
48636,2018-01-05 17:35:20,Present,Lab
